Date,KOKUSAI VALUE WEIGHTED
2004-07-20,770.8815518
2004-07-21,764.8312367
2004-07-22,761.5239146
2004-07-23,754.8137488
2004-07-26,752.0551333
2004-07-27,755.9996766
2004-07-28,757.3991534
2004-07-29,764.0960787
2004-07-30,764.2505952
2004-08-02,765.7729835
2004-08-03,765.945074
2004-08-04,762.8820058
2004-08-05,756.9408842
2004-08-06,750.2736438
2004-08-09,747.8681602
2004-08-10,755.8927014
2004-08-11,750.4011003
2004-08-12,746.0308887
2004-08-13,748.8894802
2004-08-16,757.3591531
2004-08-17,758.1162719
2004-08-18,762.1293397
2004-08-19,763.656223
2004-08-20,764.9805947
2004-08-23,764.6120923
2004-08-24,762.6159213
2004-08-25,766.1756684
2004-08-26,768.3925863
2004-08-27,770.2646378
2004-08-30,766.950471
2004-08-31,769.5747618
2004-09-01,773.0726779
2004-09-02,778.5012295
2004-09-03,777.0197731
2004-09-06,778.8604008
2004-09-07,782.7072769
2004-09-08,781.3007858
2004-09-09,780.663018
2004-09-10,786.9333817
2004-09-13,789.2886099
2004-09-14,789.9751956
2004-09-15,782.8714742
2004-09-16,786.5322291
2004-09-17,790.2582052
2004-09-20,786.4241508
2004-09-21,794.1701716
2004-09-22,786.4646964
2004-09-23,783.3161662
2004-09-24,784.3640861
2004-09-27,780.9035784
2004-09-28,785.5606773
2004-09-29,788.2004396
2004-09-30,789.6663402
2004-10-01,801.0179147
2004-10-04,802.2129413
2004-10-05,803.9642354
2004-10-06,806.9410576
2004-10-07,803.0690288
2004-10-08,803.0935657
2004-10-11,802.6153485
2004-10-12,796.9672821
2004-10-13,792.9220461
2004-10-14,790.3321868
2004-10-15,794.0252935
2004-10-18,794.9927397
2004-10-19,793.6257662
2004-10-20,792.8140261
2004-10-21,795.458696
2004-10-22,793.2527671
2004-10-25,791.4080021
2004-10-26,798.9962544
2004-10-27,807.6402595
2004-10-28,810.2231999
2004-10-29,810.6396796
2004-11-01,814.6663521
2004-11-02,816.2330757
2004-11-03,825.4490235
2004-11-04,834.2310846
2004-11-05,838.7279519
2004-11-08,838.9709019
2004-11-09,837.6906852
2004-11-10,838.9183213
2004-11-11,845.7699715
2004-11-12,852.1612528
2004-11-15,851.4159996
2004-11-16,847.1915191
2004-11-17,854.7399524
2004-11-18,853.6992626
2004-11-19,849.2547384
2004-11-22,850.1420929
2004-11-23,852.3788811
2004-11-24,856.436445
2004-11-25,861.6135516
2004-11-26,862.4227584
2004-11-29,860.687595
2004-11-30,857.6399684
2004-12-01,868.5773035
2004-12-02,868.4474063
2004-12-03,870.5383939
2004-12-06,869.9829621
2004-12-07,865.9638363
2004-12-08,861.8610107
2004-12-09,861.0808524
2004-12-10,861.2970777
2004-12-13,870.4583042
2004-12-14,872.632615
2004-12-15,878.8224462
2004-12-16,875.2234487
2004-12-17,868.8989019
2004-12-20,875.7609613
2004-12-21,878.5537035
2004-12-22,882.8146883
2004-12-23,886.3803927
2004-12-24,888.3654469
2004-12-27,888.1644399
2004-12-28,891.1642542
2004-12-29,890.4368612
2004-12-30,892.4708661
2004-12-31,891.5033176
2005-01-03,885.9472012
2005-01-04,877.3569653
2005-01-05,872.0276665
2005-01-06,872.8826196
2005-01-07,870.7519734
2005-01-10,873.8260488
2005-01-11,870.3306041
2005-01-12,873.5640382
2005-01-13,868.720501
2005-01-14,869.5150977
2005-01-17,870.6690585
2005-01-18,873.8569468
2005-01-19,870.9906721
2005-01-20,864.0685242
2005-01-21,862.5766971
2005-01-24,862.9363595
2005-01-25,864.1144579
2005-01-26,870.2609764
2005-01-27,870.6349372
2005-01-28,866.9765529
2005-01-31,874.6334243
2005-02-01,880.2909267
2005-02-02,884.0470687
2005-02-03,880.8144374
2005-02-04,889.3482321
2005-02-07,887.7223932
2005-02-08,886.3904038
2005-02-09,883.2608917
2005-02-10,888.9049277
2005-02-11,895.231019
2005-02-14,899.0369512
2005-02-15,901.8433884
2005-02-16,900.1811726
2005-02-17,900.0410158
2005-02-18,901.0251388
2005-02-21,900.3319708
2005-02-22,894.803646
2005-02-23,894.0929245
2005-02-24,897.5285969
2005-02-25,906.7017442
2005-02-28,906.0431086
2005-03-01,908.6457916
2005-03-02,906.3382992
2005-03-03,907.1672343
2005-03-04,918.8718371
2005-03-07,918.0170903
2005-03-08,919.2074469
2005-03-09,912.1459773
2005-03-10,910.5090495
2005-03-11,910.0505509
2005-03-14,910.0893534
2005-03-15,908.0339267
2005-03-16,902.2744775
2005-03-17,901.5050639
2005-03-18,899.3499023
2005-03-21,892.9917855
2005-03-22,889.7012194
2005-03-23,881.2148917
2005-03-24,881.920254
2005-03-25,881.920254
2005-03-28,880.3965158
2005-03-29,878.7288815
2005-03-30,885.1231127
2005-03-31,887.2888448
2005-04-01,885.5168152
2005-04-04,880.4800356
2005-04-05,885.5935487
2005-04-06,889.1059566
2005-04-07,894.3257973
2005-04-08,889.5862468
2005-04-11,892.2278374
2005-04-12,891.0675534
2005-04-13,888.1280313
2005-04-14,878.7615943
2005-04-15,867.7789483
2005-04-18,864.277254
2005-04-19,870.6870425
2005-04-20,863.7016344
2005-04-21,872.1671276
2005-04-22,872.261606
2005-04-25,874.9435577
2005-04-26,868.9839774
2005-04-27,865.9484006
2005-04-28,859.0346466
2005-04-29,865.0819361
2005-05-02,866.9705557
2005-05-03,869.136912
2005-05-04,880.0051845
2005-05-05,880.6043456
2005-05-06,878.9719786
2005-05-09,880.4623022
2005-05-10,874.4474361
2005-05-11,873.1427184
2005-05-12,867.2495046
2005-05-13,861.9726645
2005-05-16,863.8561417
2005-05-17,867.9841638
2005-05-18,878.0294276
2005-05-19,882.2998711
2005-05-20,879.6525037
2005-05-23,884.7414647
2005-05-24,884.3435888
2005-05-25,882.5755734
2005-05-26,885.8644507
2005-05-27,887.5030885
2005-05-30,887.8453355
2005-05-31,880.4683492
2005-06-01,887.4305186
2005-06-02,889.1118771
2005-06-03,885.3916946
2005-06-06,885.3352777
2005-06-07,889.4143582
2005-06-08,890.3577149
2005-06-09,888.1385273
2005-06-10,888.5880378
2005-06-13,888.7662454
2005-06-14,891.5434016
2005-06-15,894.4248007
2005-06-16,898.2705601
2005-06-17,906.0699989
2005-06-20,902.9745041
2005-06-21,903.7746418
2005-06-22,904.5714454
2005-06-23,898.3679192
2005-06-24,892.7886768
2005-06-27,891.1148046
2005-06-28,896.5103324
2005-06-29,896.8032554
2005-06-30,893.4292921
2005-07-01,893.0354026
2005-07-04,892.1354537
2005-07-05,895.3268372
2005-07-06,894.7689184
2005-07-07,889.4512889
2005-07-08,899.5618728
2005-07-11,909.3733288
2005-07-12,913.4762373
2005-07-13,912.6270734
2005-07-14,916.1211677
2005-07-15,914.1595739
2005-07-18,911.2599858
2005-07-19,913.7163779
2005-07-20,916.0739604
2005-07-21,916.950355
2005-07-22,920.7290463
2005-07-25,918.4305028
2005-07-26,918.0925275
2005-07-27,921.7865153
2005-07-28,927.9529612
2005-07-29,926.1704071
2005-08-01,928.9310114
2005-08-02,935.7508751
2005-08-03,938.9476534
2005-08-04,934.4230097
2005-08-05,926.881093
2005-08-08,928.9070462
2005-08-09,933.4417035
2005-08-10,938.5301196
2005-08-11,943.0347825
2005-08-12,939.3977156
2005-08-15,938.053704
2005-08-16,930.5588805
2005-08-17,928.9788234
2005-08-18,921.8619116
2005-08-19,925.3883889
2005-08-22,930.3402632
2005-08-23,925.4904186
2005-08-24,922.1000923
2005-08-25,921.7995466
2005-08-26,917.2915631
2005-08-29,918.6877064
2005-08-30,914.8229839
2005-08-31,926.6154926
2005-09-01,935.7848445
2005-09-02,936.4051195
2005-09-05,938.0013421
2005-09-06,945.90163
2005-09-07,947.8767526
2005-09-08,944.2630203
2005-09-09,950.5091974
2005-09-12,946.1453439
2005-09-13,939.3440531
2005-09-14,941.1270364
2005-09-15,938.6144057
2005-09-16,945.8024237
2005-09-19,941.5812985
2005-09-20,939.3270057
2005-09-21,932.4712289
2005-09-22,929.6475149
2005-09-23,929.4800356
2005-09-26,934.0959486
2005-09-27,932.0970457
2005-09-28,936.0938979
2005-09-29,939.5411617
2005-09-30,942.8015112
2005-10-03,940.5483532
2005-10-04,937.0191487
2005-10-05,924.2422161
2005-10-06,921.4693807
2005-10-07,921.2505005
2005-10-10,916.051887
2005-10-11,914.1523647
2005-10-12,909.2035088
2005-10-13,901.0585117
2005-10-14,910.0988781
2005-10-17,910.9097778
2005-10-18,900.8483801
2005-10-19,902.7449679
2005-10-20,896.9236507
2005-10-21,897.2886093
2005-10-24,909.0090887
2005-10-25,910.906226
2005-10-26,910.2135098
2005-10-27,902.1490228
2005-10-28,908.4048192
2005-10-31,917.1043486
2005-11-01,916.3027831
2005-11-02,925.7680424
2005-11-03,931.534005
2005-11-04,924.6900856
2005-11-07,926.459508
2005-11-08,923.6738597
2005-11-09,923.3287318
2005-11-10,927.5893521
2005-11-11,932.7404715
2005-11-14,932.4963096
2005-11-15,927.6672494
2005-11-16,925.4083218
2005-11-17,934.5078659
2005-11-18,939.0439885
2005-11-21,944.5298164
2005-11-22,946.8823359
2005-11-23,953.9471439
2005-11-24,953.9185335
2005-11-25,953.6370727
2005-11-28,949.2761311
2005-11-29,949.6859151
2005-11-30,944.4561007
2005-12-01,954.1282096
2005-12-02,956.761676
2005-12-05,956.7452159
2005-12-06,960.2485201
2005-12-07,955.7269502
2005-12-08,958.18319
2005-12-09,959.943306
2005-12-12,964.6347994
2005-12-13,967.4551348
2005-12-14,972.12317
2005-12-15,967.1522266
2005-12-16,970.655504
2005-12-19,966.4590388
2005-12-20,963.7987799
2005-12-21,965.0149358
2005-12-22,968.0844849
2005-12-23,968.7013173
2005-12-26,968.7013173
2005-12-27,964.7593257
2005-12-28,966.9498402
2005-12-29,965.9439183
2005-12-30,959.5963964
2006-01-02,961.1213436
2006-01-03,978.5573695
2006-01-04,988.6629289
2006-01-05,987.8555706
2006-01-06,997.3930545
2006-01-09,998.072244
2006-01-10,995.5917506
2006-01-11,1001.15488
2006-01-12,996.8333285
2006-01-13,995.8867152
2006-01-16,998.2376782
2006-01-17,990.4921088
2006-01-18,985.3927496
2006-01-19,991.1193736
2006-01-20,978.5553753
2006-01-23,985.8419596
2006-01-24,986.1349792
2006-01-25,990.5492396
2006-01-26,998.6885821
2006-01-27,1004.685061
2006-01-30,1004.054727
2006-01-31,1004.273541
2006-02-01,1008.170942
2006-02-02,998.7155007
2006-02-03,992.5334242
2006-02-06,993.8558963
2006-02-07,986.6703486
2006-02-08,989.1339293
2006-02-09,994.0246602
2006-02-10,992.275672
2006-02-13,992.6195699
2006-02-14,996.5111152
2006-02-15,999.4205331
2006-02-16,1004.870209
2006-02-17,1007.086825
2006-02-20,1009.575244
2006-02-21,1007.449541
2006-02-22,1012.994769
2006-02-23,1012.116392
2006-02-24,1012.755215
2006-02-27,1015.592158
2006-02-28,1007.122461
2006-03-01,1015.055099
2006-03-02,1012.079905
2006-03-03,1012.201161
2006-03-06,1011.15043
2006-03-07,1003.350891
2006-03-08,1001.71101
2006-03-09,1002.839633
2006-03-10,1008.455523
2006-03-13,1014.737598
2006-03-14,1024.413363
2006-03-15,1028.789089
2006-03-16,1035.227328
2006-03-17,1035.689687
2006-03-20,1035.368506
2006-03-21,1030.341508
2006-03-22,1035.317222
2006-03-23,1030.129151
2006-03-24,1034.187368
2006-03-27,1031.060482
2006-03-28,1026.584223
2006-03-29,1028.428823
2006-03-30,1035.632831
2006-03-31,1029.077997
2006-04-03,1034.496487
2006-04-04,1041.19367
2006-04-05,1046.418555
2006-04-06,1045.32152
2006-04-07,1034.25992
2006-04-10,1036.492219
2006-04-11,1028.071587
2006-04-12,1026.992457
2006-04-13,1028.359214
2006-04-14,1028.359214
2006-04-17,1034.368036
2006-04-18,1044.737122
2006-04-19,1053.072012
2006-04-20,1054.095039
2006-04-21,1058.56711
2006-04-24,1055.820662
2006-04-25,1054.929691
2006-04-26,1060.760499
2006-04-27,1064.210251
2006-04-28,1065.552816
2006-05-01,1065.610562
2006-05-02,1074.085434
2006-05-03,1067.53222
2006-05-04,1073.423549
2006-05-05,1087.016491
2006-05-08,1086.56872
2006-05-09,1091.694997
2006-05-10,1090.931017
2006-05-11,1083.246761
2006-05-12,1068.695982
2006-05-15,1060.383907
2006-05-16,1060.640393
2006-05-17,1035.704117
2006-05-18,1030.628965
2006-05-19,1029.391627
2006-05-22,1018.828192
2006-05-23,1028.278989
2006-05-24,1019.475226
2006-05-25,1032.947701
2006-05-26,1042.625237
2006-05-29,1044.304533
2006-05-30,1030.60176
2006-05-31,1036.847731
2006-06-01,1044.798204
2006-06-02,1051.597506
2006-06-05,1038.945511
2006-06-06,1024.057722
2006-06-07,1021.993237
2006-06-08,1006.003664
2006-06-09,1012.542183
2006-06-12,1000.789388
2006-06-13,982.9678774
2006-06-14,986.8773281
2006-06-15,1007.933862
2006-06-16,1004.320394
2006-06-19,999.1815032
2006-06-20,1001.53267
2006-06-21,1009.471048
2006-06-22,1006.894973
2006-06-23,1004.974877
2006-06-26,1008.368191
2006-06-27,1002.472952
2006-06-28,1003.673309
2006-06-29,1023.534608
2006-06-30,1038.383809
2006-07-03,1045.402978
2006-07-04,1047.019509
2006-07-05,1034.662036
2006-07-06,1041.532987
2006-07-07,1040.934986
2006-07-10,1040.542562
2006-07-11,1038.498922
2006-07-12,1031.368717
2006-07-13,1017.906101
2006-07-14,1007.567715
2006-07-17,1000.700475
2006-07-18,999.7726762
2006-07-19,1022.160822
2006-07-20,1021.794002
2006-07-21,1015.494517
2006-07-24,1030.307625
2006-07-25,1035.41377
2006-07-26,1037.185193
2006-07-27,1044.27637
2006-07-28,1054.521607
2006-07-31,1051.465361
2006-08-01,1045.014847
2006-08-02,1056.067509
2006-08-03,1052.840301
2006-08-04,1061.453447
2006-08-07,1054.605366
2006-08-08,1053.202865
2006-08-09,1055.087191
2006-08-10,1049.833978
2006-08-11,1048.038428
2006-08-14,1051.520903
2006-08-15,1064.018568
2006-08-16,1072.746537
2006-08-17,1075.127064
2006-08-18,1074.257076
2006-08-21,1075.559702
2006-08-22,1074.066266
2006-08-23,1069.618233
2006-08-24,1071.610762
2006-08-25,1069.578136
2006-08-28,1076.216478
2006-08-29,1076.881616
2006-08-30,1082.086853
2006-08-31,1080.384509
2006-09-01,1086.159686
2006-09-04,1090.604473
2006-09-05,1088.02045
2006-09-06,1077.159202
2006-09-07,1067.859123
2006-09-08,1069.396445
2006-09-11,1067.261687
2006-09-12,1079.120198
2006-09-13,1082.899952
2006-09-14,1084.773802
2006-09-15,1082.756218
2006-09-18,1084.739904
2006-09-19,1081.805997
2006-09-20,1088.602258
2006-09-21,1088.538839
2006-09-22,1084.729358
2006-09-25,1087.528867
2006-09-26,1095.950525
2006-09-27,1100.655401
2006-09-28,1102.091521
2006-09-29,1099.634305
2006-10-02,1101.140179
2006-10-03,1100.656502
2006-10-04,1109.157816
2006-10-05,1113.64283
2006-10-06,1108.326062
2006-10-09,1109.817541
2006-10-10,1112.457682
2006-10-11,1111.878927
2006-10-12,1120.898712
2006-10-13,1122.461076
2006-10-16,1126.005907
2006-10-17,1119.30859
2006-10-18,1124.043274
2006-10-19,1127.176806
2006-10-20,1129.832602
2006-10-23,1133.396345
2006-10-24,1134.562561
2006-10-25,1140.326643
2006-10-26,1147.185154
2006-10-27,1143.706173
2006-10-30,1141.919256
2006-10-31,1144.126267
2006-11-01,1141.678982
2006-11-02,1139.429528
2006-11-03,1137.734235
2006-11-06,1150.476615
2006-11-07,1157.252955
2006-11-08,1157.242883
2006-11-09,1154.695347
2006-11-10,1158.300471
2006-11-13,1158.750875
2006-11-14,1161.059463
2006-11-15,1165.746738
2006-11-16,1167.85182
2006-11-17,1165.137867
2006-11-20,1164.639905
2006-11-21,1166.493412
2006-11-22,1172.089079
2006-11-23,1171.750875
2006-11-24,1171.367323
2006-11-27,1157.099616
2006-11-28,1158.259869
2006-11-29,1171.161455
2006-11-30,1172.460498
2006-12-01,1170.155892
2006-12-04,1178.070381
2006-12-05,1183.940308
2006-12-06,1184.175098
2006-12-07,1183.992448
2006-12-08,1185.735805
2006-12-11,1186.816228
2006-12-12,1188.720981
2006-12-13,1192.195943
2006-12-14,1199.38501
2006-12-15,1199.018173
2006-12-18,1195.885626
2006-12-19,1197.816689
2006-12-20,1200.592561
2006-12-21,1196.659993
2006-12-22,1191.336766
2006-12-25,1191.336766
2006-12-26,1193.223109
2006-12-27,1203.667064
2006-12-28,1204.006536
2006-12-29,1201.009657
2007-01-01,1201.009657
2007-01-02,1211.750424
2007-01-03,1207.086978
2007-01-04,1200.238015
2007-01-05,1187.747237
2007-01-08,1189.332084
2007-01-09,1189.721434
2007-01-10,1184.292992
2007-01-11,1194.695135
2007-01-12,1203.180149
2007-01-15,1207.310561
2007-01-16,1204.323324
2007-01-17,1204.351831
2007-01-18,1203.232371
2007-01-19,1209.448356
2007-01-22,1206.07526
2007-01-23,1211.903231
2007-01-24,1218.661984
2007-01-25,1210.264762
2007-01-26,1203.525904
2007-01-29,1205.355846
2007-01-30,1212.330147
2007-01-31,1215.025204
2007-02-01,1226.989814
2007-02-02,1228.785189
2007-02-05,1227.24254
2007-02-06,1231.188121
2007-02-07,1236.520048
2007-02-08,1231.975722
2007-02-09,1229.149815
2007-02-12,1222.514366
2007-02-13,1231.586404
2007-02-14,1245.63364
2007-02-15,1247.378952
2007-02-16,1245.705066
2007-02-19,1248.707071
2007-02-20,1249.843297
2007-02-21,1244.66454
2007-02-22,1245.284679
2007-02-23,1247.033399
2007-02-26,1249.364563
2007-02-27,1213.475753
2007-02-28,1205.150861
2007-03-01,1196.584295
2007-03-02,1187.299301
2007-03-05,1170.421236
2007-03-06,1186.138748
2007-03-07,1190.610189
2007-03-08,1201.531868
2007-03-09,1203.653109
2007-03-12,1205.74646
2007-03-13,1187.302569
2007-03-14,1176.724066
2007-03-15,1191.420703
2007-03-16,1190.6114
2007-03-19,1205.774437
2007-03-20,1214.332235
2007-03-21,1228.462517
2007-03-22,1239.367336
2007-03-23,1241.80174
2007-03-26,1239.225918
2007-03-27,1235.542503
2007-03-28,1227.556771
2007-03-29,1235.205859
2007-03-30,1233.110761
2007-04-02,1239.72037
2007-04-03,1251.60384
2007-04-04,1253.670483
2007-04-05,1258.827402
2007-04-06,1258.827402
2007-04-09,1256.700529
2007-04-10,1265.719201
2007-04-11,1261.370772
2007-04-12,1265.969512
2007-04-13,1272.582723
2007-04-16,1289.042186
2007-04-17,1291.557938
2007-04-18,1290.978718
2007-04-19,1287.286187
2007-04-20,1300.77941
2007-04-23,1297.517805
2007-04-24,1294.321947
2007-04-25,1307.381125
2007-04-26,1305.643162
2007-04-27,1304.100973
2007-04-30,1299.786197
2007-05-01,1298.778745
2007-05-02,1307.4911
2007-05-03,1311.62339
2007-05-04,1319.219407
2007-05-07,1323.699851
2007-05-08,1314.25913
2007-05-09,1319.094638
2007-05-10,1304.951978
2007-05-11,1314.267051
2007-05-14,1313.981634
2007-05-15,1318.344937
2007-05-16,1321.827226
2007-05-17,1320.921268
2007-05-18,1330.923646
2007-05-21,1331.067534
2007-05-22,1331.02147
2007-05-23,1336.55066
2007-05-24,1322.389507
2007-05-25,1326.593244
2007-05-28,1327.687105
2007-05-29,1330.691721
2007-05-30,1332.073665
2007-05-31,1338.000471
2007-06-01,1345.908499
2007-06-04,1349.478289
2007-06-05,1344.037769
2007-06-06,1327.530169
2007-06-07,1308.070089
2007-06-08,1310.795407
2007-06-11,1316.182591
2007-06-12,1304.415415
2007-06-13,1315.77406
2007-06-14,1328.607656
2007-06-15,1343.296157
2007-06-18,1342.323796
2007-06-19,1343.004046
2007-06-20,1336.326922
2007-06-21,1333.95909
2007-06-22,1324.149675
2007-06-25,1321.313717
2007-06-26,1314.928602
2007-06-27,1315.877749
2007-06-28,1324.010615
2007-06-29,1328.10591
2007-07-02,1339.094899
2007-07-03,1346.352285
2007-07-04,1349.583797
2007-07-05,1344.254546
2007-07-06,1352.982581
2007-07-09,1355.789969
2007-07-10,1342.243589
2007-07-11,1344.783876
2007-07-12,1365.269344
2007-07-13,1370.948211
2007-07-16,1369.850813
2007-07-17,1367.854856
2007-07-18,1360.61266
2007-07-19,1369.114002
2007-07-20,1354.47539
2007-07-23,1359.308129
2007-07-24,1335.46671
2007-07-25,1327.339318
2007-07-26,1293.661639
2007-07-27,1275.514931
2007-07-30,1281.967467
2007-07-31,1286.705431
2007-08-01,1279.461152
2007-08-02,1287.521855
2007-08-03,1264.79629
2007-08-06,1275.758044
2007-08-07,1286.894961
2007-08-08,1311.687788
2007-08-09,1275.527717
2007-08-10,1256.982341
2007-08-13,1266.745987
2007-08-14,1245.187386
2007-08-15,1228.728577
2007-08-16,1209.062943
2007-08-17,1242.115815
2007-08-20,1246.250659
2007-08-21,1248.237049
2007-08-22,1266.016111
2007-08-23,1270.445085
2007-08-24,1281.57074
2007-08-27,1277.45816
2007-08-28,1250.400944
2007-08-29,1267.228131
2007-08-30,1269.961787
2007-08-31,1285.768692
2007-09-03,1287.13893
2007-09-04,1297.336339
2007-09-05,1282.105057
2007-09-06,1287.802019
2007-09-07,1267.311171
2007-09-10,1261.391836
2007-09-11,1281.58544
2007-09-12,1285.809619
2007-09-13,1297.447695
2007-09-14,1291.818918
2007-09-17,1280.208391
2007-09-18,1307.99736
2007-09-19,1332.122589
2007-09-20,1328.887634
2007-09-21,1334.169551
2007-09-24,1329.634847
2007-09-25,1323.488201
2007-09-26,1331.504797
2007-09-27,1341.515294
2007-09-28,1342.540127
2007-10-01,1357.320987
2007-10-02,1357.50158
2007-10-03,1355.567311
2007-10-04,1357.16267
2007-10-05,1370.456218
2007-10-08,1362.415826
2007-10-09,1372.352958
2007-10-10,1374.531816
2007-10-11,1380.376553
2007-10-12,1381.002028
2007-10-15,1371.156688
2007-10-16,1356.515004
2007-10-17,1362.456773
2007-10-18,1360.168195
2007-10-19,1336.730617
2007-10-22,1325.764111
2007-10-23,1340.883537
2007-10-24,1335.581317
2007-10-25,1345.451238
2007-10-26,1364.81549
2007-10-29,1374.809866
2007-10-30,1367.161952
2007-10-31,1383.954796
2007-11-01,1352.132136
2007-11-02,1347.500032
2007-11-05,1337.258313
2007-11-06,1352.038317
2007-11-07,1332.092999
2007-11-08,1327.583625
2007-11-09,1307.167211
2007-11-12,1292.785633
2007-11-13,1317.208084
2007-11-14,1320.886741
2007-11-15,1297.531947
2007-11-16,1293.656885
2007-11-19,1269.822056
2007-11-20,1282.174736
2007-11-21,1257.147889
2007-11-22,1261.623725
2007-11-23,1279.53524
2007-11-26,1263.778921
2007-11-27,1270.304746
2007-11-28,1300.92537
2007-11-29,1304.230876
2007-11-30,1315.26127
2007-12-03,1308.238222
2007-12-04,1296.05206
2007-12-05,1312.431013
2007-12-06,1324.481337
2007-12-07,1330.699903
2007-12-10,1343.52052
2007-12-11,1320.336025
2007-12-12,1322.800895
2007-12-13,1303.645428
2007-12-14,1288.938622
2007-12-17,1266.071151
2007-12-18,1270.072512
2007-12-19,1265.784059
2007-12-20,1267.062266
2007-12-21,1287.491057
2007-12-24,1296.190638
2007-12-25,1296.190638
2007-12-26,1299.889059
2007-12-27,1294.463898
2007-12-28,1299.060431
2007-12-31,1293.218529
2008-01-01,1293.218529
2008-01-02,1280.295705
2008-01-03,1276.383555
2008-01-04,1251.057835
2008-01-07,1248.132258
2008-01-08,1236.865901
2008-01-09,1234.212795
2008-01-10,1238.519041
2008-01-11,1231.763606
2008-01-14,1243.443434
2008-01-15,1210.205396
2008-01-16,1196.304044
2008-01-17,1174.795366
2008-01-18,1160.15384
2008-01-21,1121.702733
2008-01-22,1135.118205
2008-01-23,1138.234487
2008-01-24,1177.250229
2008-01-25,1169.036495
2008-01-28,1179.778942
2008-01-29,1193.660152
2008-01-30,1186.707646
2008-01-31,1197.967137
2008-02-01,1218.874072
2008-02-04,1212.263823
2008-02-05,1166.352361
2008-02-06,1162.935879
2008-02-07,1152.753151
2008-02-08,1150.89201
2008-02-11,1146.851719
2008-02-12,1171.65508
2008-02-13,1178.631808
2008-02-14,1173.221409
2008-02-15,1165.668351
2008-02-18,1173.966083
2008-02-19,1179.472553
2008-02-20,1174.812681
2008-02-21,1175.663305
2008-02-22,1177.462138
2008-02-25,1197.517843
2008-02-26,1213.798687
2008-02-27,1220.874993
2008-02-28,1205.853611
2008-02-29,1178.243489
2008-03-03,1168.700751
2008-03-04,1158.830494
2008-03-05,1172.231112
2008-03-06,1152.236827
2008-03-07,1140.713003
2008-03-10,1123.275888
2008-03-11,1152.420947
2008-03-12,1160.045513
2008-03-13,1157.019924
2008-03-14,1138.339399
2008-03-17,1109.858029
2008-03-18,1156.560893
2008-03-19,1134.67555
2008-03-20,1141.597883
2008-03-21,1141.597883
2008-03-24,1151.103175
2008-03-25,1178.658259
2008-03-26,1173.704372
2008-03-27,1174.537385
2008-03-28,1163.478108
2008-03-31,1169.287109
2008-04-01,1202.41139
2008-04-02,1212.19341
2008-04-03,1211.193106
2008-04-04,1215.70149
2008-04-07,1222.074581
2008-04-08,1212.519506
2008-04-09,1204.418573
2008-04-10,1204.760444
2008-04-11,1186.459441
2008-04-14,1178.364019
2008-04-15,1183.10815
2008-04-16,1214.301562
2008-04-17,1212.900185
2008-04-18,1230.490287
2008-04-21,1229.873066
2008-04-22,1223.142433
2008-04-23,1221.815025
2008-04-24,1221.8094
2008-04-25,1233.767604
2008-04-28,1237.185411
2008-04-29,1229.374833
2008-04-30,1230.304628
2008-05-01,1237.201027
2008-05-02,1250.515616
2008-05-05,1248.667945
2008-05-06,1253.320047
2008-05-07,1239.903636
2008-05-08,1240.687186
2008-05-09,1230.264605
2008-05-12,1242.95069
2008-05-13,1239.712834
2008-05-14,1244.956258
2008-05-15,1254.931229
2008-05-16,1262.123461
2008-05-19,1266.154412
2008-05-20,1253.685265
2008-05-21,1242.412012
2008-05-22,1244.067448
2008-05-23,1227.311756
2008-05-26,1226.039171
2008-05-27,1223.93274
2008-05-28,1228.211974
2008-05-29,1229.258509
2008-05-30,1231.100747
2008-06-02,1216.750778
2008-06-03,1213.249681
2008-06-04,1205.123204
2008-06-05,1218.990609
2008-06-06,1194.042555
2008-06-09,1187.086116
2008-06-10,1172.048142
2008-06-11,1153.670798
2008-06-12,1155.555574
2008-06-13,1165.803029
2008-06-16,1169.569666
2008-06-17,1169.076182
2008-06-18,1153.550955
2008-06-19,1148.674966
2008-06-20,1132.203821
2008-06-23,1123.192492
2008-06-24,1123.30341
2008-06-25,1133.820956
2008-06-26,1108.275754
2008-06-27,1101.901948
2008-06-30,1103.864405
2008-07-01,1093.000578
2008-07-02,1083.114743
2008-07-03,1083.728428
2008-07-04,1076.24852
2008-07-07,1073.512351
2008-07-08,1077.525159
2008-07-09,1075.449781
2008-07-10,1068.648833
2008-07-11,1050.600053
2008-07-14,1045.58296
2008-07-15,1027.523829
2008-07-16,1045.51947
2008-07-17,1075.080072
2008-07-18,1086.440914
2008-07-21,1091.84258
2008-07-22,1098.75422
2008-07-23,1113.001664
2008-07-24,1087.538768
2008-07-25,1083.77098
2008-07-28,1066.180366
2008-07-29,1076.125729
2008-07-30,1093.634995
2008-07-31,1087.683029
2008-08-01,1079.104904
2008-08-04,1071.527891
2008-08-05,1098.760666
2008-08-06,1103.202105
2008-08-07,1087.643371
2008-08-08,1094.055842
2008-08-11,1106.6507
2008-08-12,1092.37911
2008-08-13,1071.261731
2008-08-14,1079.076988
2008-08-15,1077.18913
2008-08-18,1066.762403
2008-08-19,1044.743114
2008-08-20,1051.731115
2008-08-21,1053.049982
2008-08-22,1067.905254
2008-08-25,1053.205164
2008-08-26,1051.307711
2008-08-27,1059.405421
2008-08-28,1078.967182
2008-08-29,1075.122124
2008-09-01,1068.892591
2008-09-02,1071.946014
2008-09-03,1064.599785
