Date,NORTH AMERICA VALUE WEIGHTED
2012-01-05,1086.1280854361364
2012-01-06,1082.9446447535227
2012-01-09,1086.0292340499218
2012-01-10,1097.7498037963671
2012-01-11,1099.5801885793746
2012-01-12,1102.4225606416082
2012-01-13,1095.5177425119173
2012-01-16,1096.2468807071732
2012-01-17,1098.428804103802
2012-01-18,1112.0438400678388
2012-01-19,1118.8009795890214
2012-01-20,1120.904908129696
2012-01-23,1123.5199443000827
2012-01-24,1120.8057011526469
2012-01-25,1128.32135980206
2012-01-26,1121.6697778384907
2012-01-27,1119.5170304872383
2012-01-30,1115.458239878552
2012-01-31,1114.9696809516518
2012-02-01,1127.677069922729
2012-02-02,1129.1782061121844
2012-02-03,1147.0843573376833
2012-02-06,1147.008169842839
2012-02-07,1148.1851183656236
2012-02-08,1151.435055823551
2012-02-09,1151.4819289598786
2012-02-10,1141.5502287970974
2012-02-13,1148.6961995238553
2012-02-14,1146.3525472607967
2012-02-15,1142.4350422587484
2012-02-16,1156.8655636950757
2012-02-17,1159.9267915270252
2012-02-20,1160.4183750286506
2012-02-21,1161.4404968918166
2012-02-22,1156.325825998675
2012-02-23,1161.6557235444736
2012-02-24,1162.014370656907
2012-02-27,1163.6337080925907
2012-02-28,1167.5448089341053
2012-02-29,1162.2108021389288
2012-03-01,1170.6821010639705
2012-03-02,1165.9219804578427
2012-03-05,1160.0115666589647
2012-03-06,1138.5060815644592
2012-03-07,1147.640629462222
2012-03-08,1160.0608071065126
2012-03-09,1165.1130458643772
2012-03-12,1163.153420359068
2012-03-13,1186.1483010571742
2012-03-14,1182.475253502004
2012-03-15,1191.5353509422548
2012-03-16,1194.4617462885008
2012-03-19,1197.6432759316515
2012-03-20,1193.0680342467067
2012-03-21,1190.7046637312062
2012-03-22,1179.5623239465517
2012-03-23,1185.5232378527373
2012-03-26,1201.645406285101
2012-03-27,1196.0691554454224
2012-03-28,1189.7711729375478
2012-03-29,1186.3700709987556
2012-03-30,1191.4803005986018
2012-04-02,1201.043193682555
2012-04-03,1193.2148125928043
2012-04-04,1179.3432119063532
2012-04-05,1176.766242559165
2012-04-06,1176.766242559165
2012-04-09,1161.9094300661795
2012-04-10,1141.172996079577
2012-04-11,1151.0985501693403
2012-04-12,1169.7969029502126
2012-04-13,1152.9660709388381
2012-04-16,1154.6405316673192
2012-04-17,1172.496049306157
2012-04-18,1167.1625241610016
2012-04-19,1162.4564660417034
2012-04-20,1163.2615793233147
2012-04-23,1152.8770685552097
2012-04-24,1159.302434633239
2012-04-25,1171.557025692262
2012-04-26,1179.427483102004
2012-04-27,1181.623211011127
2012-04-30,1177.760069081345
2012-05-01,1186.105463072363
2012-05-02,1179.5595805336623
2012-05-03,1168.6121177486166
2012-05-04,1149.2552777495346
2012-05-07,1149.5755237630942
2012-05-08,1143.2609167292983
2012-05-09,1135.4071552862667
2012-05-10,1140.1450279383769
2012-05-11,1134.7584858192893
2012-05-14,1120.3663979266134
2012-05-15,1112.0624650559337
2012-05-16,1106.1582344024337
2012-05-17,1090.681647755568
2012-05-18,1082.551343037326
2012-05-21,1095.4049376941152
2012-05-22,1098.7623445980635
2012-05-23,1099.4599996335292
2012-05-24,1102.1387486382625
2012-05-25,1100.8140716457735
2012-05-28,1101.1037552817797
2012-05-29,1113.680198261639
2012-05-30,1094.8560145686308
2012-05-31,1093.6760075470968
2012-06-01,1066.015164813512
2012-06-04,1063.3665810012078
2012-06-05,1073.0471395617885
2012-06-06,1099.663381218527
2012-06-07,1099.663498176184
2012-06-08,1106.723213082936
2012-06-11,1092.1593399404653
2012-06-12,1105.7862696986126
2012-06-13,1099.3906546961382
2012-06-14,1110.652230713418
2012-06-15,1122.675018250995
2012-06-18,1121.642345754692
2012-06-19,1136.0393642290855
2012-06-20,1135.1113041653668
2012-06-21,1107.214630202138
2012-06-22,1113.8640811224898
2012-06-25,1094.9480351737432
2012-06-26,1100.4333459366194
2012-06-27,1112.233759495897
2012-06-28,1111.236626123743
2012-06-29,1138.1423655014162
2012-07-02,1139.9910924681958
2012-07-03,1150.2672626468332
2012-07-04,1150.9641249877743
2012-07-05,1141.9287471154532
2012-07-06,1130.4412673266324
2012-07-09,1126.7026538253076
2012-07-10,1117.1685014447248
2012-07-11,1119.8285436623764
2012-07-12,1111.2933965868542
2012-07-13,1131.437931077552
2012-07-16,1128.6190833502724
2012-07-17,1137.3063974579338
2012-07-18,1143.7925733431796
2012-07-19,1144.8296576423043
2012-07-20,1133.3074602251265
2012-07-23,1123.2280198765038
2012-07-24,1112.7516139781578
2012-07-25,1113.139978260044
2012-07-26,1132.6258028949878
2012-07-27,1154.6662047673583
2012-07-30,1154.170700303831
2012-07-31,1149.0089620944182
2012-08-01,1145.859861219209
2012-08-02,1135.2254084237984
2012-08-03,1158.1526838277355
2012-08-06,1161.7716558080756
2012-08-07,1171.3230409958428
2012-08-08,1173.3490748342922
2012-08-09,1175.8754283188941
2012-08-10,1179.2057276273422
2012-08-13,1176.2881037832308
2012-08-14,1176.124641230306
2012-08-15,1178.5667841021238
2012-08-16,1187.05995842425
2012-08-17,1188.989883034326
2012-08-20,1189.8029332255157
2012-08-21,1187.9801210255787
2012-08-22,1185.625229989431
2012-08-23,1175.50244797115
2012-08-24,1181.8719233255288
2012-08-27,1180.87901607489
2012-08-28,1179.9468573916818
2012-08-29,1181.515625818433
2012-08-30,1172.2087683045445
2012-08-31,1178.926666367353
2012-09-03,1178.8836609655386
2012-09-04,1176.9812518232052
2012-09-05,1176.964956500957
2012-09-06,1202.7187754145286
2012-09-07,1211.7172061553474
2012-09-10,1205.1714250029977
2012-09-11,1211.3528006916458
2012-09-12,1214.0430548969234
2012-09-13,1234.3808630189912
2012-09-14,1242.8748742794419
2012-09-17,1234.9932403756259
2012-09-18,1231.8068233870044
2012-09-19,1233.206220350737
2012-09-20,1231.571470133107
2012-09-21,1230.8004515455093
2012-09-24,1228.4101805002806
2012-09-25,1215.4801982055692
2012-09-26,1208.2047727836282
2012-09-27,1219.6529044446943
2012-09-28,1214.71534063439
2012-10-01,1219.7345087991555
2012-10-02,1221.2638513863415
2012-10-03,1222.9686396953691
2012-10-04,1235.1651416798884
2012-10-05,1236.0395375753544
2012-10-08,1233.7951256842978
2012-10-09,1222.9509069460037
2012-10-10,1214.82497129185
2012-10-11,1218.4950975357594
2012-10-12,1212.564280498096
2012-10-15,1222.237385225634
2012-10-16,1234.5557985980042
2012-10-17,1243.0020856861295
2012-10-18,1243.2755490764237
2012-10-19,1224.4462295021117
2012-10-22,1223.8569920662226
2012-10-23,1205.025090538368
2012-10-24,1202.135733662147
2012-10-25,1207.0947474588766
2012-10-26,1204.262234770872
2012-10-29,1204.0545780046823
2012-10-30,1204.837718319392
2012-10-31,1208.1256712592913
2012-11-01,1222.0988628051725
2012-11-02,1210.2106451557213
2012-11-05,1211.8627002459511
2012-11-06,1223.0739896086595
2012-11-07,1192.0997362435053
2012-11-08,1179.1817857317976
2012-11-09,1180.3432530286589
2012-11-12,1180.5863615442308
2012-11-13,1174.648630913293
2012-11-14,1157.2475458406602
2012-11-15,1155.5469896856848
2012-11-16,1160.5953301986933
2012-11-19,1183.3443873669653
2012-11-20,1183.6327647349326
2012-11-21,1186.976796417664
2012-11-22,1187.766307216867
2012-11-23,1203.0837822223227
2012-11-26,1199.6288126705504
2012-11-27,1192.6108894292902
2012-11-28,1202.4844762831822
2012-11-29,1208.569579297324
2012-11-30,1209.5022902342612
2012-12-03,1203.2863004707879
2012-12-04,1202.342171849138
2012-12-05,1208.802340105577
2012-12-06,1212.4694068956458
2012-12-07,1218.1322169708235
2012-12-10,1220.0767914489718
2012-12-11,1227.2250646299353
2012-12-12,1229.4653122567065
2012-12-13,1222.9587875118707
2012-12-14,1219.4794809621017
2012-12-17,1232.5591376969453
2012-12-18,1247.5877660470192
2012-12-19,1240.519021229207
2012-12-20,1248.0141255251783
2012-12-21,1235.5390814663128
2012-12-24,1232.6900605969895
2012-12-25,1232.6900605969895
2012-12-26,1228.9528676622028
2012-12-27,1227.3057777647869
2012-12-28,1214.2074597674289
2012-12-31,1233.7917592834988
2013-01-01,1233.7917592834988
2013-01-02,1264.6560532075289
2013-01-03,1262.417673424184
2013-01-04,1271.045436368412
2013-01-07,1265.6442663281769
2013-01-08,1261.272344367349
2013-01-09,1264.9464065581851
2013-01-10,1276.0007309341497
2013-01-11,1276.2747233675136
2013-01-14,1277.2931744593266
2013-01-15,1281.1192288814384
2013-01-16,1281.131595816948
2013-01-17,1287.8692527597054
2013-01-18,1291.6415985814517
2013-01-21,1292.628496138723
2013-01-22,1300.3632570651387
2013-01-23,1299.636898483653
2013-01-24,1302.781983266176
2013-01-25,1308.7650947597792
2013-01-28,1306.3494644190866
2013-01-29,1313.1028221821657
2013-01-30,1308.0417538758036
2013-01-31,1303.904782484011
2013-02-01,1317.0758259092222
2013-02-04,1303.7288210838094
2013-02-05,1317.2726632894778
2013-02-06,1318.906829135057
2013-02-07,1315.5958782636146
2013-02-08,1322.0353690922495
2013-02-11,1320.9008878484676
2013-02-12,1325.659903359531
2013-02-13,1326.0420392181227
2013-02-14,1327.0552366193363
2013-02-15,1323.3521258145327
2013-02-18,1322.9273839654018
2013-02-19,1333.4250389441606
2013-02-20,1315.5489423887298
2013-02-21,1306.8599619060658
2013-02-22,1318.922698096531
2013-02-25,1294.424672621276
2013-02-26,1302.5800836326616
2013-02-27,1319.980784685651
2013-02-28,1319.698006622872
2013-03-01,1321.9262455895546
2013-03-04,1326.667846117716
2013-03-05,1338.0760174612428
2013-03-06,1342.5498363618801
2013-03-07,1346.1755472263496
2013-03-08,1352.852496318326
2013-03-11,1357.8035083683285
2013-03-12,1356.464153829259
2013-03-13,1357.5490399527125
2013-03-14,1366.7464968148577
2013-03-15,1366.9547071530624
2013-03-18,1359.0696637444826
2013-03-19,1354.9651787318408
2013-03-20,1363.9170380244327
2013-03-21,1351.886809849748
2013-03-22,1360.337838627644
2013-03-25,1355.4779935613985
2013-03-26,1366.098064267328
2013-03-27,1365.190278672345
2013-03-28,1370.5994476091146
2013-03-29,1370.5994476091146
2013-04-01,1364.859705424753
2013-04-02,1368.6793955631952
2013-04-03,1351.8840951815325
2013-04-04,1357.4666766160167
2013-04-05,1352.1731872503135
2013-04-08,1360.8384277770476
2013-04-09,1367.8908960081856
2013-04-10,1382.9201936646518
2013-04-11,1385.6332797676782
2013-04-12,1379.4553005318119
2013-04-15,1345.7635250402154
2013-04-16,1363.7078156483503
2013-04-17,1343.2803298910892
2013-04-18,1336.5786226144783
2013-04-19,1347.4434430448998
2013-04-22,1352.954216565897
2013-04-23,1367.380022414129
2013-04-24,1372.5215259719935
2013-04-25,1378.3174851630456
2013-04-26,1375.7826151767345
2013-04-29,1386.2722796519088
2013-04-30,1391.3916123450394
2013-05-01,1376.5983281789897
2013-05-02,1389.0555224126729
2013-05-03,1403.2977180154026
2013-05-06,1407.5571415226332
2013-05-07,1415.5030691834656
2013-05-08,1423.0355885251424
2013-05-09,1417.7685935619527
2013-05-10,1422.2445181200828
2013-05-13,1421.1302282028905
2013-05-14,1436.2699177414418
2013-05-15,1442.7740936028554
2013-05-16,1436.6787190347886
2013-05-17,1451.6265480345137
2013-05-20,1451.3967408847464
2013-05-21,1454.42713673753
2013-05-22,1442.968760375207
2013-05-23,1441.676490904415
2013-05-24,1440.0413729877855
2013-05-27,1440.0445976778533
2013-05-28,1450.0086767408595
2013-05-29,1443.9426859670625
2013-05-30,1451.3404946480455
2013-05-31,1429.6292373987178
2013-06-03,1437.1002464373141
2013-06-04,1430.092323157123
2013-06-05,1410.1304799435866
2013-06-06,1421.5110625636944
2013-06-07,1439.177322437704
2013-06-10,1439.8466662884596
2013-06-11,1423.699976243986
2013-06-12,1412.8880512402347
2013-06-13,1434.3412985335424
2013-06-14,1424.2966384516978
2013-06-17,1435.2467761284602
2013-06-18,1445.3981814892666
2013-06-19,1427.237786051966
2013-06-20,1390.3716225839958
2013-06-21,1391.522126007382
2013-06-24,1371.7434881080699
2013-06-25,1387.0908790379676
2013-06-26,1399.1669152688
2013-06-27,1409.0691514397317
2013-06-28,1404.3401841074133
2013-07-01,1411.430305921893
2013-07-02,1410.2215849877646
2013-07-03,1410.7299403029747
2013-07-04,1411.1516200659516
2013-07-05,1423.9409420092993
2013-07-08,1433.0660899007996
2013-07-09,1444.452829922907
2013-07-10,1443.6182502044596
2013-07-11,1463.7312573709771
2013-07-12,1467.9580507260416
2013-07-15,1471.566013790831
2013-07-16,1466.1397567130327
2013-07-17,1470.630496122448
2013-07-18,1481.2712166197405
2013-07-19,1484.6442652404646
2013-07-22,1489.6951668234913
2013-07-23,1489.3301560413447
2013-07-24,1483.0798649157944
2013-07-25,1486.1399990761092
2013-07-26,1485.8537995080767
2013-07-29,1481.4300597106992
2013-07-30,1479.9940662835718
2013-07-31,1480.5837099834303
2013-08-01,1499.0257278460426
2013-08-02,1500.1388530847516
2013-08-05,1497.5786394596407
2013-08-06,1487.3787847643077
2013-08-07,1481.4316539821168
2013-08-08,1490.099642434806
2013-08-09,1486.3219880382408
2013-08-12,1485.2159101740638
2013-08-13,1489.7676525394163
2013-08-14,1484.3115392341265
2013-08-15,1465.4076823109199
2013-08-16,1462.0448947473526
2013-08-19,1450.2906679164143
2013-08-20,1456.8232099005536
2013-08-21,1446.6557296943465
2013-08-22,1457.9138976452655
2013-08-23,1464.2672130975855
2013-08-26,1458.5071306098946
2013-08-27,1434.8381121002046
2013-08-28,1440.0730521368332
2013-08-29,1442.9486723917476
2013-08-30,1437.7798635232296
2013-09-02,1437.849767763357
2013-09-03,1444.5745646003522
2013-09-04,1456.6876126318568
2013-09-05,1459.6809230002464
2013-09-06,1460.4179643871867
2013-09-09,1473.860502909762
2013-09-10,1483.9140352853321
2013-09-11,1488.2295957130889
2013-09-12,1481.5763385290154
2013-09-13,1485.5978173797287
2013-09-16,1494.3421296500273
2013-09-17,1501.120619380141
2013-09-18,1515.9858031329097
2013-09-19,1512.6736749398417
2013-09-20,1500.1328297046896
2013-09-23,1493.3538692437892
2013-09-24,1490.3408600335752
2013-09-25,1488.902305701373
2013-09-26,1491.4683866053379
2013-09-27,1486.0547244499078
2013-09-30,1477.427606152962
2013-10-01,1488.1326816569022
2013-10-02,1487.9629369216443
2013-10-03,1475.410201793176
2013-10-04,1485.984775202683
2013-10-07,1474.2619665331556
2013-10-08,1457.3695451003116
2013-10-09,1459.335181848621
2013-10-10,1490.7722539127046
2013-10-11,1499.5421522584652
2013-10-14,1505.356208422998
2013-10-15,1495.842804795732
2013-10-16,1515.9122453882972
2013-10-17,1527.4830014309953
2013-10-18,1535.351172447714
2013-10-21,1535.8224924057145
2013-10-22,1544.1141978552432
2013-10-23,1534.353936268548
2013-10-24,1538.7219467442237
2013-10-25,1544.3681662596623
2013-10-28,1545.816744313186
2013-10-29,1553.6887166100514
2013-10-30,1547.7795668242602
2013-10-31,1541.646853578285
2013-11-01,1544.8737252982887
2013-11-04,1551.7300969070218
2013-11-05,1546.6412896701602
2013-11-06,1554.0795778152585
2013-11-07,1534.9565848984635
2013-11-08,1556.1920575915672
2013-11-11,1557.8612690873354
2013-11-12,1552.8887489754677
2013-11-13,1565.8250151643908
2013-11-14,1573.0101689781675
2013-11-15,1579.955293316094
2013-11-18,1575.1953134658736
2013-11-19,1572.687605408387
2013-11-20,1567.1582224628573
2013-11-21,1579.513678374607
2013-11-22,1586.3072019625115
2013-11-25,1584.508995890718
2013-11-26,1582.763376195923
2013-11-27,1587.0289230157905
2013-11-28,1587.1196324361567
2013-11-29,1585.5125633022913
2013-12-02,1582.3977119533008
2013-12-03,1576.0879180819215
2013-12-04,1574.181752169316
2013-12-05,1565.1208758407581
2013-12-06,1582.5771079945832
2013-12-09,1585.9615323713087
2013-12-10,1582.8168778038341
2013-12-11,1563.7738626433704
2013-12-12,1559.4245138232102
2013-12-13,1559.5907256765513
2013-12-16,1570.6131448718334
2013-12-17,1565.5286867539467
2013-12-18,1589.8700643804484
2013-12-19,1588.7772096468314
2013-12-20,1595.8680029998761
2013-12-23,1604.8529472589462
2013-12-24,1610.451548733691
2013-12-25,1610.451548733691
2013-12-26,1617.1204067447093
2013-12-27,1617.6732270367354
2013-12-30,1616.8519455196754
2013-12-31,1624.6305567582115
2014-01-01,1624.6305567582115
2014-01-02,1611.55391001339
2014-01-03,1611.841766586995
2014-01-06,1608.1854906860524
2014-01-07,1616.0183364578168
2014-01-08,1614.9082848772896
2014-01-09,1615.844513611453
2014-01-10,1618.4176611477146
2014-01-13,1599.5289854379635
2014-01-14,1612.841960236953
2014-01-15,1621.7709248274887
2014-01-16,1618.5203876285034
2014-01-17,1612.973921592779
2014-01-20,1614.0644529428255
2014-01-21,1616.150223393559
2014-01-22,1616.4954573010816
2014-01-23,1600.8398475496776
2014-01-24,1568.5345829705545
2014-01-27,1562.00171797532
2014-01-28,1570.856021886673
2014-01-29,1557.9068378527934
2014-01-30,1570.953570745909
2014-01-31,1560.1541537679127
2014-02-03,1526.8249636427233
2014-02-04,1535.5078230662086
2014-02-05,1533.1139224424207
2014-02-06,1553.3200464063211
2014-02-07,1571.7010234680383
2014-02-10,1571.3519343374537
2014-02-11,1588.8779701287172
2014-02-12,1590.2757849160125
2014-02-13,1599.002118789724
2014-02-14,1608.19331557247
2014-02-17,1608.2590426679608
2014-02-18,1610.435742584479
2014-02-19,1600.357735645938
2014-02-20,1610.2273552519332
2014-02-21,1606.4188440528765
2014-02-24,1617.2764842966278
2014-02-25,1613.8809709757525
2014-02-26,1613.9748548008954
2014-02-27,1619.8334901580781
2014-02-28,1625.3195034388577
2014-03-03,1614.5204822908586
2014-03-04,1636.4505560766747
2014-03-05,1637.9783729792837
2014-03-06,1643.4327383343382
2014-03-07,1644.6818812152887
2014-03-10,1643.4319147656383
2014-03-11,1633.6268846983912
2014-03-12,1634.782630817939
2014-03-13,1618.637070555445
2014-03-14,1615.0552010407073
2014-03-17,1629.4500644653756
2014-03-18,1641.1004308561141
2014-03-19,1632.3348933369923
2014-03-20,1643.4678542463882
2014-03-21,1642.3232142882237
2014-03-24,1636.8872282678035
2014-03-25,1644.0657691240638
2014-03-26,1634.1883859674017
2014-03-27,1632.2905959767738
2014-03-28,1641.7674654059585
2014-03-31,1654.4504438386443
2014-04-01,1664.481495568311
2014-04-02,1669.8939064161088
2014-04-03,1669.8286136729455
2014-04-04,1654.0094935194375
2014-04-07,1635.2728180844576
2014-04-08,1642.4261391188008
2014-04-09,1656.5347022740589
2014-04-10,1626.6547171590682
2014-04-11,1611.9473906609971
2014-04-14,1624.9980104143629
2014-04-15,1634.9422630380716
2014-04-16,1650.2752273769336
2014-04-17,1653.1439434295055
2014-04-18,1653.1439434295055
2014-04-21,1656.8716203030162
2014-04-22,1662.5030699366305
2014-04-23,1661.8907936108772
2014-04-24,1663.9463460227034
2014-04-25,1653.362435509343
2014-04-28,1657.945742547774
2014-04-29,1666.382969710951
2014-04-30,1671.2684975894042
2014-05-01,1669.6770531962752
2014-05-02,1669.5779638403665
2014-05-05,1669.607898514819
2014-05-06,1656.9787904278153
2014-05-07,1668.887056203723
2014-05-08,1666.2603604627502
2014-05-09,1666.4955569261792
2014-05-12,1681.6978193758027
2014-05-13,1683.5830358657713
2014-05-14,1676.4571970246727
2014-05-15,1661.6166531813562
2014-05-16,1664.243581074591
2014-05-19,1670.664078005177
2014-05-20,1659.6948382292653
2014-05-21,1672.2083070118904
2014-05-22,1675.9664626263914
2014-05-23,1682.3464308476564
2014-05-26,1682.7874439166667
2014-05-27,1689.666945776126
2014-05-28,1689.405954620013
2014-05-29,1697.6171562805287
2014-05-30,1700.32935661119
2014-06-02,1702.0582398120696
2014-06-03,1703.3045691254406
2014-06-04,1706.9242027410107
2014-06-05,1716.8346728699182
2014-06-06,1725.7932756823182
2014-06-09,1728.96610402621
2014-06-10,1728.1690151865434
2014-06-11,1722.03535627182
2014-06-12,1712.8189825277445
2014-06-13,1719.1791997410053
2014-06-16,1720.6130137780383
2014-06-17,1725.2653618144016
2014-06-18,1737.2293564935683
2014-06-19,1740.4770466102298
2014-06-20,1744.2853318571922
2014-06-23,1746.2870540178296
2014-06-24,1732.8174891668002
2014-06-25,1738.0389823099845
2014-06-26,1736.9677778466976
2014-06-27,1740.616626999833
2014-06-30,1741.1273257745545
2014-07-01,1750.5434347235894
2014-07-02,1751.8189092197533
2014-07-03,1761.1574314412078
2014-07-04,1761.4754668350552
2014-07-07,1754.4255416922733
2014-07-08,1743.8386717732142
2014-07-09,1751.855080537472
2014-07-10,1743.7377453623862
2014-07-11,1744.580993948886
2014-07-14,1752.1810703283968
2014-07-15,1751.1684304766372
2014-07-16,1761.0975966315975
2014-07-17,1742.6959584412532
2014-07-18,1757.7102337531896
2014-07-21,1753.5182598011888
2014-07-22,1762.4408775573606
2014-07-23,1765.7241965083824
2014-07-24,1766.9796290261618
2014-07-25,1759.883514146074
2014-07-28,1760.2669057556077
2014-07-29,1752.0347847794942
2014-07-30,1751.4128025544298
2014-07-31,1719.2074133239355
2014-08-01,1712.0863063987354
2014-08-04,1722.6875834269542
2014-08-05,1706.3594408108509
2014-08-06,1707.302549420716
2014-08-07,1697.6939440491558
2014-08-08,1715.7115475006242
2014-08-11,1720.423675742432
2014-08-12,1718.4420675191798
2014-08-13,1728.1671846138486
2014-08-14,1735.3495547236073
2014-08-15,1733.9495089110064
2014-08-18,1748.0469496366773
2014-08-19,1756.5786273760432
2014-08-20,1761.2575021755927
2014-08-21,1768.0060393125884
2014-08-22,1763.1564760237077
2014-08-25,1771.9878705402975
2014-08-26,1773.9867293212806
2014-08-27,1776.384046291226
2014-08-28,1774.076145442421
2014-08-29,1780.5373003356726
2014-09-01,1780.2938800141128
2014-09-02,1777.4238829437384
2014-09-03,1778.1436236003844
2014-09-04,1775.5453761091558
2014-09-05,1782.4727342302817
2014-09-08,1775.6806670725477
2014-09-09,1764.057884460025
2014-09-10,1768.462052436042
2014-09-11,1771.6039992361107
2014-09-12,1762.235391540304
2014-09-15,1762.8003974872995
2014-09-16,1774.0819955609568
2014-09-17,1776.608180763153
2014-09-18,1784.3321119114335
2014-09-19,1781.0175223644676
2014-09-22,1765.3772200753826
2014-09-23,1754.7080942626562
2014-09-24,1764.5119795280484
2014-09-25,1736.3427223127217
2014-09-26,1749.7093385977314
2014-09-29,1742.9783964941741
2014-09-30,1737.3265236067405
2014-10-01,1714.9749983134163
2014-10-02,1715.050350907137
2014-10-03,1730.935201758337
2014-10-06,1729.6638800147493
2014-10-07,1703.3233846002709
2014-10-08,1730.8162669623607
2014-10-09,1695.3295568494725
2014-10-10,1675.7405778793554
2014-10-13,1651.282905713966
2014-10-14,1652.1605110650235
2014-10-15,1634.1136139048024
2014-10-16,1638.0021044507625
2014-10-17,1658.5973453658655
2014-10-20,1672.1245543990608
2014-10-21,1704.8534267893879
2014-10-22,1691.312766136269
2014-10-23,1710.3107056233603
2014-10-24,1721.7896010925704
2014-10-27,1717.5792959087798
2014-10-28,1739.535624700369
2014-10-29,1737.829646234751
2014-10-30,1745.1820520112435
2014-10-31,1765.7058030735295
2014-11-03,1763.4878952608358
2014-11-04,1755.1961068276958
2014-11-05,1768.1493523823674
2014-11-06,1774.61454992326
2014-11-07,1778.6060244623766
2014-11-10,1782.8047583762093
2014-11-11,1783.9799689189729
2014-11-12,1784.008750433956
2014-11-13,1783.2729064384957
2014-11-14,1785.5419328762905
2014-11-17,1788.5352993215
2014-11-18,1796.7369658485616
2014-11-19,1795.0394838594527
2014-11-20,1800.9542073050106
2014-11-21,1811.3207015312632
2014-11-24,1814.5297250372594
2014-11-25,1812.32492702268
2014-11-26,1814.6045242860987
2014-11-27,1812.025426394584
2014-11-28,1798.0060178746908
2014-12-01,1788.43792189529
2014-12-02,1799.968253322883
2014-12-03,1810.2370594901463
2014-12-04,1803.241774383991
2014-12-05,1805.0788355188186
2014-12-08,1786.461920064972
2014-12-09,1787.3113797643045
2014-12-10,1754.1201424633928
2014-12-11,1761.2855013509936
2014-12-12,1730.988830298966
2014-12-15,1718.6480196570792
2014-12-16,1709.566246216942
2014-12-17,1746.420505525011
2014-12-18,1787.0009424368927
2014-12-19,1799.3121486820182
2014-12-22,1804.9198097284702
2014-12-23,1815.272087087074
2014-12-24,1814.005699748673
2014-12-25,1814.005699748673
2014-12-26,1818.4400538629009
2014-12-29,1821.2655453116377
2014-12-30,1815.1152810374058
2014-12-31,1797.8361298765942
2015-01-01,1797.8361298765942
2015-01-02,1797.4211159676543
2015-01-05,1758.1793463752108
2015-01-06,1741.2431414426985
2015-01-07,1757.7671369158038
2015-01-08,1789.4570960249416
2015-01-09,1772.9852951225555
2015-01-12,1755.5911252113951
2015-01-13,1748.717494186028
2015-01-14,1734.852285815892
2015-01-15,1719.6581085007122
2015-01-16,1743.4490817306494
2015-01-19,1743.47624504359
2015-01-20,1742.7972934331597
2015-01-21,1753.0131168900787
2015-01-22,1779.7920824130047
2015-01-23,1767.7654589716396
2015-01-26,1773.766249544474
2015-01-27,1755.14907908993
2015-01-28,1726.535184798345
2015-01-29,1739.4218051616392
2015-01-30,1718.2946610398394
2015-02-02,1745.8980655483444
2015-02-03,1776.449506730187
2015-02-04,1768.8951462843252
2015-02-05,1788.3602335446487
2015-02-06,1785.458770521201
2015-02-09,1780.909565057499
2015-02-10,1795.766776884251
2015-02-11,1793.9517922923153
2015-02-12,1813.2210859197257
2015-02-13,1822.521495980842
2015-02-16,1822.2252715003572
2015-02-17,1825.6128496912731
2015-02-18,1821.1935459911374
2015-02-19,1817.1492420169961
2015-02-20,1826.2686979158102
2015-02-23,1823.7783963661618
2015-02-24,1829.7452187477443
2015-02-25,1829.7898569433785
2015-02-26,1824.510768816005
2015-02-27,1820.2174218393095
2015-03-02,1827.5051056114985
2015-03-03,1821.4610855444246
2015-03-04,1812.8791494870495
2015-03-05,1814.1444371769335
2015-03-06,1789.3914179072804
2015-03-09,1794.5261488650667
2015-03-10,1763.3582809827572
2015-03-11,1762.9651043699291
2015-03-12,1784.2892605042887
2015-03-13,1773.0836590109957
2015-03-16,1795.7893485281659
2015-03-17,1789.6459586142282
2015-03-18,1811.2157200109848
2015-03-19,1798.1794793391239
2015-03-20,1816.2613758851285
2015-03-23,1815.444688342175
2015-03-24,1804.657307988195
2015-03-25,1783.1131966066253
2015-03-26,1778.65574796836
2015-03-27,1778.7386110660518
2015-03-30,1801.003140727691
2015-03-31,1788.483710753695
2015-04-01,1784.0470532133197
2015-04-02,1791.222098894858
2015-04-03,1791.222098894858
2015-04-06,1804.7858185899518
2015-04-07,1801.1571508485838
2015-04-08,1803.4005097558827
2015-04-09,1812.1298019406213
2015-04-10,1822.0002690678884
2015-04-13,1814.09402515561
2015-04-14,1820.2339142514295
2015-04-15,1832.6823905986823
2015-04-16,1832.2154246514474
2015-04-17,1812.8719180105368
2015-04-20,1827.3585496381477
2015-04-21,1820.3302628971114
2015-04-22,1828.254204296834
2015-04-23,1834.4663809686324
2015-04-24,1835.9206152225186
2015-04-27,1830.6725040119602
2015-04-28,1839.0930361015055
2015-04-29,1835.6471915084662
2015-04-30,1817.7170810354992
2015-05-01,1834.9019738589604
2015-05-04,1841.36782743035
2015-05-05,1821.9071851604197
2015-05-06,1813.8642379677667
2015-05-07,1816.880709609487
2015-05-08,1839.5235591511876
2015-05-11,1830.9175650172117
2015-05-12,1826.35313381219
2015-05-13,1826.3169411191245
2015-05-14,1841.7973466098058
2015-05-15,1843.323302233921
2015-05-18,1847.7102707701504
2015-05-19,1845.5002656632714
2015-05-20,1844.510108215446
2015-05-21,1850.6690400900325
2015-05-22,1845.9695090593768
2015-05-25,1845.8203973119873
2015-05-26,1825.1034597730097
2015-05-27,1838.4305059995156
2015-05-28,1836.9527001241247
