Date,WORLD ex ISRAEL VALUE WEIGHTED
2013-10-16,1577.6910883714036
2013-10-17,1594.4337327877126
2013-10-18,1604.0765306446715
2013-10-21,1604.8067311960376
2013-10-22,1615.7933688668593
2013-10-23,1604.462154411621
2013-10-24,1611.559351289305
2013-10-25,1609.409069029795
2013-10-28,1610.5633994045922
2013-10-29,1615.864098744301
2013-10-30,1614.8018386062176
2013-10-31,1605.0051538862854
2013-11-01,1597.7693892127975
2013-11-04,1604.748845302321
2013-11-05,1598.7568713638234
2013-11-06,1609.3436835528614
2013-11-07,1590.7761343767545
2013-11-08,1597.5394519828922
2013-11-11,1603.4214567263468
2013-11-12,1600.6624875245475
2013-11-13,1602.1723733722145
2013-11-14,1613.7127060835357
2013-11-15,1622.2536973467143
2013-11-18,1626.9507459448903
2013-11-19,1620.0815896772015
2013-11-20,1614.8354406408475
2013-11-21,1619.9293208071022
2013-11-22,1626.954146041104
2013-11-25,1627.7715480334055
2013-11-26,1625.5928047569553
2013-11-27,1628.7598886624648
2013-11-28,1634.1488003157986
2013-11-29,1633.6972872907504
2013-12-02,1625.7291238472772
2013-12-03,1616.1214660831195
2013-12-04,1606.290138848209
2013-12-05,1598.0334051183675
2013-12-06,1612.029847931484
2013-12-09,1618.30807883782
2013-12-10,1615.8478671665432
2013-12-11,1602.3765838268496
2013-12-12,1590.498012277687
2013-12-13,1588.074262201178
2013-12-16,1599.8713150795106
2013-12-17,1593.4407275822794
2013-12-18,1613.5352214142679
2013-12-19,1619.2495277909006
2013-12-20,1627.1258090226638
2013-12-23,1638.3269163165603
2013-12-24,1640.4399765660598
2013-12-25,1640.3359589165673
2013-12-26,1647.104662439506
2013-12-27,1657.5214510163066
2013-12-30,1660.0487613271125
2013-12-31,1664.6725756464298
2014-01-01,1664.6725756464298
2014-01-02,1648.3503308657891
2014-01-03,1650.15777137562
2014-01-06,1646.6751660577838
2014-01-07,1653.0988040923553
2014-01-08,1657.0237559317638
2014-01-09,1653.284119508423
2014-01-10,1662.8816709874347
2014-01-13,1656.6783169579592
2014-01-14,1660.0041752956165
2014-01-15,1669.9899212853843
2014-01-16,1668.2067809544083
2014-01-17,1667.2168535683982
2014-01-20,1666.2900833895017
2014-01-21,1666.202782617316
2014-01-22,1668.648651895811
2014-01-23,1658.7978417289896
2014-01-24,1626.850035380866
2014-01-27,1612.723906888662
2014-01-28,1618.7226724072302
2014-01-29,1614.4973532615231
2014-01-30,1613.4492804549773
2014-01-31,1603.0773590475576
2014-02-03,1576.3969070982007
2014-02-04,1570.2980296508654
2014-02-05,1574.960303022655
2014-02-06,1596.2464888766522
2014-02-07,1614.669059075643
2014-02-10,1618.012590447559
2014-02-11,1636.0082049926848
2014-02-12,1641.259974154658
2014-02-13,1645.5706287392443
2014-02-14,1653.2415898465485
2014-02-17,1657.6687475888064
2014-02-18,1665.98943816772
2014-02-19,1661.7918068834572
2014-02-20,1660.4999937681196
2014-02-21,1666.3352759123638
2014-02-24,1674.315292912432
2014-02-25,1675.0729463075031
2014-02-26,1668.7223397073856
2014-02-27,1670.6512737994412
2014-02-28,1678.6209259952432
2014-03-03,1656.4970311991156
2014-03-04,1678.3426323032386
2014-03-05,1681.6841189964564
2014-03-06,1691.3946868834678
2014-03-07,1685.9146353863778
2014-03-10,1681.0241469042985
2014-03-11,1676.6674466613026
2014-03-12,1669.4352785645663
2014-03-13,1656.8598182712196
2014-03-14,1644.2246344836906
2014-03-17,1656.618762423881
2014-03-18,1668.625668319283
2014-03-19,1662.7213498036253
2014-03-20,1658.0418054970808
2014-03-21,1659.0149488049456
2014-03-24,1652.592067985346
2014-03-25,1663.4066439042251
2014-03-26,1665.573015558508
2014-03-27,1666.08481986184
2014-03-28,1676.9565827612441
2014-03-31,1688.962301216587
2014-04-01,1698.220268258556
2014-04-02,1702.0808539833993
2014-04-03,1701.9002569998574
2014-04-04,1698.1584622232701
2014-04-07,1681.2401266277022
2014-04-08,1684.5610366217586
2014-04-09,1692.6507253608363
2014-04-10,1677.5714263953023
2014-04-11,1660.526860995456
2014-04-14,1665.9643518803666
2014-04-15,1665.985641882798
2014-04-16,1684.9232627647625
2014-04-17,1690.989128567457
2014-04-18,1691.9034600897198
2014-04-21,1691.9267768717173
2014-04-22,1700.9370937556437
2014-04-23,1700.3757240703612
2014-04-24,1702.4283419634107
2014-04-25,1693.3163724087815
2014-04-28,1695.1471759807341
2014-04-29,1706.5197981927502
2014-04-30,1712.0598868670666
2014-05-01,1714.3298188541257
2014-05-02,1713.8342427033613
2014-05-05,1713.0216354066156
2014-05-06,1708.4085533398766
2014-05-07,1708.660550971016
2014-05-08,1715.1414672062879
2014-05-09,1708.7003705297343
2014-05-12,1718.736428762963
2014-05-13,1722.5576011820408
2014-05-14,1720.9244841805096
2014-05-15,1707.0515752263022
2014-05-16,1706.7593725285942
2014-05-19,1708.2395494946538
2014-05-20,1700.9276800428438
2014-05-21,1708.7835646483488
2014-05-22,1714.1012265165748
2014-05-23,1720.456695199723
2014-05-26,1728.1319257014793
2014-05-27,1730.1806532827263
2014-05-28,1730.4340268798467
2014-05-29,1736.9741957160938
2014-05-30,1737.8241571849032
2014-06-02,1740.5877188438476
2014-06-03,1739.9091347873782
2014-06-04,1741.4535637555387
2014-06-05,1749.5366777556258
2014-06-06,1760.5405095869091
2014-06-09,1762.7911705207275
2014-06-10,1761.3009751742372
2014-06-11,1756.6874622154137
2014-06-12,1752.922433010259
2014-06-13,1754.9428431965969
2014-06-16,1753.618434071748
2014-06-17,1755.5038783467464
2014-06-18,1764.8069096986385
2014-06-19,1777.7999814719428
2014-06-20,1774.810433840285
2014-06-23,1774.8363730215897
2014-06-24,1765.8171333949701
2014-06-25,1763.0928345033954
2014-06-26,1761.9490334753891
2014-06-27,1764.720659988204
2014-06-30,1767.2287207269846
2014-07-01,1778.9634547744781
2014-07-02,1781.5130378877998
2014-07-03,1788.3218774932975
2014-07-04,1787.4379937890176
2014-07-07,1777.9828082129168
2014-07-08,1764.7324515334296
2014-07-09,1768.5144570152847
2014-07-10,1755.0710173241737
2014-07-11,1755.8701965903333
2014-07-14,1767.2045550865905
2014-07-15,1763.4715366035346
2014-07-16,1776.2192820832256
2014-07-17,1759.74826225581
2014-07-18,1765.8564193232862
2014-07-21,1761.6505897137413
2014-07-22,1772.9535870092766
2014-07-23,1776.0339009267957
2014-07-24,1779.469810702209
2014-07-25,1772.5815696509003
2014-07-28,1772.9079374045714
2014-07-29,1768.9622780539592
2014-07-30,1762.6417043455772
2014-07-31,1738.5392455770202
2014-08-01,1728.22064390183
2014-08-04,1732.0336744499734
2014-08-05,1718.6778513381291
2014-08-06,1713.1275614130009
2014-08-07,1704.4147789122014
2014-08-08,1707.8693469363677
2014-08-11,1719.966685187634
2014-08-12,1717.8917913164175
2014-08-13,1727.6154799050614
2014-08-14,1733.9654979247953
2014-08-15,1731.3604571460398
2014-08-18,1743.7716531296069
2014-08-19,1750.9928801963813
2014-08-20,1751.0266571014845
2014-08-21,1759.247660572911
2014-08-22,1751.763946570512
2014-08-25,1762.3420906147528
2014-08-26,1766.7565775389003
2014-08-27,1769.6679641895696
2014-08-28,1762.18402563315
2014-08-29,1766.0426502685357
2014-09-01,1765.1078978049957
2014-09-02,1763.3614541464763
2014-09-03,1771.1968858928317
2014-09-04,1767.7625874731089
2014-09-05,1769.0975036627942
2014-09-08,1761.9530746864093
2014-09-09,1750.053811688426
2014-09-10,1752.326808741522
2014-09-11,1754.2667613739177
2014-09-12,1747.748258582596
2014-09-15,1746.0523214419295
2014-09-16,1749.8568638592583
2014-09-17,1752.9437035046124
2014-09-18,1760.0798134371084
2014-09-19,1757.659739723294
2014-09-22,1744.3689626893743
2014-09-23,1733.7144518361208
2014-09-24,1739.3317145888857
2014-09-25,1720.4159905195352
2014-09-26,1723.6778101625043
2014-09-29,1716.225077132156
2014-09-30,1711.3232318237558
2014-10-01,1693.0434459207947
2014-10-02,1677.6579675539995
2014-10-03,1682.3619178029548
2014-10-06,1689.0278795609483
2014-10-07,1672.2876924621871
2014-10-08,1681.1137078792947
2014-10-09,1660.9285058670407
2014-10-10,1634.0137501181382
2014-10-13,1625.5693553306132
2014-10-14,1621.3632823546163
2014-10-15,1602.1548055685644
2014-10-16,1597.2924291254892
2014-10-17,1617.7685200077492
2014-10-20,1629.502047136832
2014-10-21,1653.2109118108492
2014-10-22,1651.5522421741537
2014-10-23,1662.2959746213678
2014-10-24,1669.3928197438681
2014-10-27,1667.8644887164385
2014-10-28,1686.1235170745604
2014-10-29,1689.9851314762773
2014-10-30,1689.644748079198
2014-10-31,1709.4607560296163
2014-11-03,1697.742093756986
2014-11-04,1697.4483131173683
2014-11-05,1707.4158909638072
2014-11-06,1706.7458631395302
2014-11-07,1706.9710765584928
2014-11-10,1714.5207571723654
2014-11-11,1716.0744151905328
2014-11-12,1713.0038809257132
2014-11-13,1713.9144932721983
2014-11-14,1715.7287348547366
2014-11-17,1713.7300748200453
2014-11-18,1727.9221761477859
2014-11-19,1724.7580787185273
2014-11-20,1724.9761746199244
2014-11-21,1738.627006365551
2014-11-24,1741.0245217665756
2014-11-25,1745.175878120531
2014-11-26,1749.182916461586
2014-11-27,1742.9528875092055
2014-11-28,1733.8697933557144
2014-12-01,1725.9909070805604
2014-12-02,1733.2430924864202
2014-12-03,1737.4837109810594
2014-12-04,1732.1564454064062
2014-12-05,1734.6191316981838
2014-12-08,1721.2188701899477
2014-12-09,1715.1126693817346
2014-12-10,1691.0887262079243
2014-12-11,1689.4840551824523
2014-12-12,1663.9437339043411
2014-12-15,1639.669713018079
2014-12-16,1646.795139706779
2014-12-17,1661.2064310889457
2014-12-18,1693.1081884359198
2014-12-19,1706.8725403096885
2014-12-22,1712.9009308549143
2014-12-23,1716.9306649518824
2014-12-24,1719.2126372225198
2014-12-25,1718.529427834722
2014-12-26,1721.2966810558366
2014-12-29,1723.9066762324112
2014-12-30,1713.6045297698818
2014-12-31,1703.4274546673028
2015-01-01,1703.4274546673028
2015-01-02,1697.7216733347564
2015-01-05,1658.06603121432
2015-01-06,1640.4341219947044
2015-01-07,1644.0189561942984
2015-01-08,1676.6004256494139
2015-01-09,1664.487319091945
2015-01-12,1657.1464137262308
2015-01-13,1658.6496112061593
2015-01-14,1641.9451488162226
2015-01-15,1641.571195145677
2015-01-16,1652.534601994883
2015-01-19,1661.1799127834236
2015-01-20,1665.1948083503585
2015-01-21,1676.2691124340306
2015-01-22,1692.2589268720235
2015-01-23,1688.3377419920782
2015-01-26,1693.4211806657538
2015-01-27,1690.841675471738
2015-01-28,1673.2504754609365
2015-01-29,1674.2594974900737
2015-01-30,1659.3926740848979
2015-02-02,1679.1234446413976
2015-02-03,1704.7596924212141
2015-02-04,1706.3595252002967
2015-02-05,1717.0470239801236
2015-02-06,1711.8509885603378
2015-02-09,1707.2478321167864
2015-02-10,1715.5760498693692
2015-02-11,1709.5973398773558
2015-02-12,1732.446471708103
2015-02-13,1746.1539073884935
2015-02-16,1748.0483049951692
2015-02-17,1748.9894291632036
2015-02-18,1753.622987485137
2015-02-19,1755.160977742788
2015-02-20,1760.9884310013988
2015-02-23,1761.701247859342
2015-02-24,1768.0740169591718
2015-02-25,1769.6128759141839
2015-02-26,1765.4058806434796
2015-02-27,1765.6410515069088
2015-03-02,1765.549837314743
2015-03-03,1757.7693776228873
2015-03-04,1749.8829021028
2015-03-05,1752.7321064190814
2015-03-06,1732.6065174790929
2015-03-09,1731.445952990373
2015-03-10,1700.509930768945
2015-03-11,1700.581160254885
2015-03-12,1716.9584711604193
2015-03-13,1707.120631915295
2015-03-16,1725.7741856889759
2015-03-17,1722.3581979554936
2015-03-18,1738.971781680878
2015-03-19,1735.2165015268436
2015-03-20,1762.8249011347864
2015-03-23,1769.0812663344561
2015-03-24,1764.0053301023038
2015-03-25,1754.4798528682652
2015-03-26,1741.7946943038362
2015-03-27,1739.233963399897
2015-03-30,1750.9513264544098
2015-03-31,1734.1253566076903
2015-04-01,1733.7498318324626
2015-04-02,1746.1839237660984
2015-04-03,1747.1484347251635
2015-04-06,1761.9691900515802
2015-04-07,1763.161847565554
2015-04-08,1762.6236153324119
2015-04-09,1767.2385089994539
2015-04-10,1773.8606852744351
2015-04-13,1766.8215550490509
2015-04-14,1777.733901494747
2015-04-15,1782.940124850563
2015-04-16,1786.6909002563734
2015-04-17,1770.738013151387
2015-04-20,1780.030506798821
2015-04-21,1780.764212893108
2015-04-22,1784.7230717040559
2015-04-23,1791.795664586726
2015-04-24,1800.558773888999
2015-04-27,1805.8273551166087
2015-04-28,1810.2342355661729
2015-04-29,1804.1185846525477
2015-04-30,1789.0004779149801
2015-05-01,1794.5412559829601
2015-05-04,1798.0498686097585
2015-05-05,1782.6648967234971
2015-05-06,1784.7886365860186
2015-05-07,1778.5247247179302
2015-05-08,1805.1686253571465
2015-05-11,1800.705443368237
2015-05-12,1797.5156524509973
2015-05-13,1804.8080457662895
2015-05-14,1815.785407707629
2015-05-15,1818.5342514746958
2015-05-18,1820.2741595770015
2015-05-19,1813.7514720950826
2015-05-20,1814.856965042423
2015-05-21,1823.0672208403766
2015-05-22,1814.9082580211177
2015-05-25,1815.2402867046071
2015-05-26,1790.4083825530938
2015-05-27,1801.1571869996626
2015-05-28,1799.487167187871
2015-05-29,1788.212210355912
2015-06-01,1784.7453222012002
2015-06-02,1792.3082261754541
2015-06-03,1801.6052580927526
2015-06-04,1786.4476823043537
2015-06-05,1769.8621014536018
2015-06-08,1762.6692459421874
2015-06-09,1762.2921633161886
2015-06-10,1789.3613691858714
2015-06-11,1791.7911577906943
2015-06-12,1782.697267477542
2015-06-15,1768.712673854202
2015-06-16,1773.7304209886843
2015-06-17,1770.4760850330263
2015-06-18,1787.6310825265887
2015-06-19,1782.1154939792912
2015-06-22,1805.4053635322282
2015-06-23,1805.5991874715633
2015-06-24,1796.8891187095248
2015-06-25,1791.9169120709737
2015-06-26,1787.1747808601986
2015-06-29,1747.7255385281796
2015-06-30,1743.8688719086633
2015-07-01,1753.7313133628193
2015-07-02,1754.714557669751
2015-07-03,1751.458656569
2015-07-06,1732.124293880527
2015-07-07,1723.0957936444297
2015-07-08,1706.3028225606704
2015-07-09,1717.8703033749232
2015-07-10,1743.930826632265
2015-07-13,1757.8754444345745
2015-07-14,1768.7730765964752
2015-07-15,1767.025284012114
2015-07-16,1779.7882109162556
2015-07-17,1775.7374312718946
2015-07-20,1774.8271684360036
2015-07-21,1771.998865423275
2015-07-22,1760.8117317274416
2015-07-23,1756.510329613162
2015-07-24,1737.3910198231947
2015-07-27,1724.6300373636163
2015-07-28,1736.6145504878264
2015-07-29,1751.56291132203
2015-07-30,1751.9960333890872
2015-07-31,1757.0199699438292
2015-08-03,1750.6591949858605
2015-08-04,1747.1566975016606
2015-08-05,1750.8036292782385
2015-08-06,1745.9254886143638
2015-08-07,1741.102504882908
2015-08-10,1761.018646570999
2015-08-11,1743.7992893812216
2015-08-12,1735.695709269104
2015-08-13,1733.8069150782987
2015-08-14,1734.1963744527673
2015-08-17,1737.4113418237412
2015-08-18,1732.464263879116
2015-08-19,1712.0550587139749
2015-08-20,1686.4427458899013
2015-08-21,1641.8766273128945
2015-08-24,1578.0338867920668
2015-08-25,1573.8175022406476
2015-08-26,1601.0760354224683
2015-08-27,1635.8428450415954
2015-08-28,1646.7607126210728
2015-08-31,1636.876562096069
2015-09-01,1591.6655753802838
2015-09-02,1600.968040467221
2015-09-03,1610.8829960795726
2015-09-04,1581.2051339155096
2015-09-07,1584.85367391078
2015-09-08,1611.8835216959203
2015-09-09,1618.4380580551297
2015-09-10,1612.3892906158658
2015-09-11,1611.992272509994
2015-09-14,1604.7948197375495
2015-09-15,1617.3969815536573
2015-09-16,1638.4188057861031
2015-09-17,1636.3522171862612
2015-09-18,1610.5546025002786
2015-09-21,1607.3578329215177
2015-09-22,1577.629173688977
2015-09-23,1572.9957421670367
2015-09-24,1563.0746128109975
2015-09-25,1574.217316542919
2015-09-28,1542.1206396697764
2015-09-29,1532.787134032953
2015-09-30,1563.9084602196779
2015-10-01,1570.196821365548
2015-10-02,1588.7883434875057
2015-10-05,1622.7995854850149
2015-10-06,1632.6969343924206
2015-10-07,1649.941470804816
2015-10-08,1660.6218761255295
2015-10-09,1672.1572126583908
2015-10-12,1671.1761122747914
2015-10-13,1656.564034305151
2015-10-14,1648.101456935179
2015-10-15,1669.3875931909756
2015-10-16,1676.976781223571
2015-10-19,1669.2699854164885
2015-10-20,1668.8094712845727
2015-10-21,1666.6178510046614
2015-10-22,1682.0403218024055
2015-10-23,1696.5501603291946
2015-10-26,1692.5966598505815
2015-10-27,1679.360735885445
2015-10-28,1698.5640724780728
2015-10-29,1687.6138298531919
2015-10-30,1688.598083239242
2015-11-02,1697.0921714931326
2015-11-03,1700.987162824473
2015-11-04,1697.1259242262563
2015-11-05,1692.4011556934556
2015-11-06,1687.6709876569905
2015-11-09,1676.1323744299161
2015-11-10,1674.7158094282183
2015-11-11,1674.9492432842692
2015-11-12,1653.1694599212929
2015-11-13,1637.2978220698496
2015-11-16,1649.4795038010357
2015-11-17,1658.8447002078865
2015-11-18,1672.285936016228
2015-11-19,1683.407398320902
2015-11-20,1681.995560891405
2015-11-23,1675.8345168375413
2015-11-24,1675.6661812528648
2015-11-25,1676.8767126969908
2015-11-26,1684.5134849153612
2015-11-27,1679.3865876883692
2015-11-30,1674.8881345310474
2015-12-01,1689.9005999223318
2015-12-02,1674.2151839704427
2015-12-03,1658.868599082039
2015-12-04,1668.8356486309451
2015-12-07,1657.1678195264917
2015-12-08,1635.5589787951046
2015-12-09,1635.4756904050432
2015-12-10,1634.7562687189206
2015-12-11,1608.2708325035264
2015-12-14,1596.2022201767718
2015-12-15,1611.4796979597525
2015-12-16,1632.835636925987
2015-12-17,1620.726906648569
2015-12-18,1602.2006650868234
2015-12-21,1605.6808841184145
2015-12-22,1618.379057285864
2015-12-23,1644.0973958210789
2015-12-24,1648.0478091813304
2015-12-25,1646.3747036747586
2015-12-28,1641.77657142792
2015-12-29,1654.4326337396728
2015-12-30,1644.6286201346056
2015-12-31,1632.9179660898244
2016-01-01,1632.9179660898244
2016-01-04,1601.8875126974528
2016-01-05,1600.4961151430766
2016-01-06,1576.7009032959982
2016-01-07,1542.8290603435723
2016-01-08,1526.843439863275
2016-01-11,1521.5221725563708
2016-01-12,1520.7147691080224
2016-01-13,1510.92732408899
2016-01-14,1513.1136086228616
2016-01-15,1484.6984545668636
2016-01-18,1474.7984712386922
2016-01-19,1480.1330684475872
2016-01-20,1444.5523345743907
2016-01-21,1452.4812162892968
2016-01-22,1492.0745481330807
2016-01-25,1474.1187064420003
2016-01-26,1489.967742800039
2016-01-27,1492.5482683020318
2016-01-28,1493.5148415812725
2016-01-29,1520.5725036599965
2016-02-01,1522.184504870801
2016-02-02,1490.4610230472651
2016-02-03,1492.657128116156
2016-02-04,1509.493968161405
2016-02-05,1493.0449537690072
2016-02-08,1468.4438556785963
2016-02-09,1450.2203658817066
2016-02-10,1445.1218417958044
2016-02-11,1424.3493608656236
2016-02-12,1445.099583141367
2016-02-15,1467.4542191303835
2016-02-16,1482.1941086472643
2016-02-17,1507.1917331469717
2016-02-18,1509.051892643342
2016-02-19,1499.2332903422086
2016-02-22,1521.4944462008852
2016-02-23,1501.6266964440654
2016-02-24,1490.6135045201056
2016-02-25,1509.556225919339
2016-02-26,1514.4894785169922
2016-02-29,1510.0478195406952
2016-03-01,1534.895796359591
2016-03-02,1555.7652302392337
2016-03-03,1574.110504218385
2016-03-04,1589.0908033631545
2016-03-07,1591.9896208667228
2016-03-08,1572.1874291281972
2016-03-09,1576.3461516534785
2016-03-10,1574.0502408316977
2016-03-11,1606.4722804213302
2016-03-14,1608.214781912179
2016-03-15,1597.1163098951556
2016-03-16,1599.071573955393
2016-03-17,1627.528015529462
2016-03-18,1631.0891564166159
2016-03-21,1626.828714647558
2016-03-22,1625.7935037258856
2016-03-23,1608.2650920917802
2016-03-24,1595.2072517849274
2016-03-25,1597.7926636173445
2016-03-28,1602.4141945514737
2016-03-29,1606.9939518746469
2016-03-30,1626.7134258654653
2016-03-31,1621.6170824444619
2016-04-01,1605.868164060739
2016-04-04,1606.0288378354642
2016-04-05,1579.0204530068252
2016-04-06,1591.2003821838982
2016-04-07,1579.9790565925255
2016-04-08,1596.0130442941693
2016-04-11,1600.8649366383515
2016-04-12,1616.4949785686651
2016-04-13,1645.226025921398
2016-04-14,1652.951381069149
2016-04-15,1650.2313702238482
2016-04-18,1653.5192545785296
2016-04-19,1678.9960661038524
2016-04-20,1685.7089654163817
2016-04-21,1683.404555747194
2016-04-22,1681.9403043303266
2016-04-25,1674.880894200065
2016-04-26,1681.6197254560436
2016-04-27,1684.9259300939145
2016-04-28,1677.8169692602498
2016-04-29,1670.8768921092199
2016-05-02,1671.4426977197243
2016-05-03,1648.4305316473474
2016-05-04,1630.1371556483246
2016-05-05,1626.7074450097177
2016-05-06,1628.4117419011236
2016-05-09,1620.4297255076453
2016-05-10,1640.9873900013258
2016-05-11,1635.5226815269343
2016-05-12,1631.5781282693547
2016-05-13,1616.020398543312
2016-05-16,1629.0466222542318
2016-05-17,1627.5294626724885
2016-05-18,1627.9728750165323
2016-05-19,1613.611179782796
2016-05-20,1625.7095208433655
2016-05-23,1621.2806610541647
2016-05-24,1637.8680718069647
2016-05-25,1657.5648846194779
2016-05-26,1661.4194971223476
2016-05-27,1664.206775177308
2016-05-30,1665.1445000494805
2016-05-31,1662.0172595269005
2016-06-01,1658.0406228075835
2016-06-02,1656.832428123888
2016-06-03,1661.0100671764083
2016-06-06,1670.0481287060843
2016-06-07,1681.0876565695442
2016-06-08,1686.6928035661542
2016-06-09,1671.469905780045
2016-06-10,1644.1522410774885
2016-06-13,1620.0458325061647
2016-06-14,1599.1279029703278
2016-06-15,1604.9986064464879
2016-06-16,1596.9091237540308
2016-06-17,1612.9767400610992
2016-06-20,1647.623804977022
2016-06-21,1652.6788224821528
2016-06-22,1651.6826377007835
2016-06-23,1679.9321794575287
2016-06-24,1579.6583026192852
2016-06-27,1534.9685857153713
2016-06-28,1560.9299856945997
2016-06-29,1599.5060446611203
2016-06-30,1617.6787329012232
2016-07-01,1625.042206799106
2016-07-04,1625.2970665521284
2016-07-05,1604.963181436651
2016-07-06,1595.0708122211142
2016-07-07,1599.2941163183855
2016-07-08,1617.7701937291158
2016-07-11,1635.116622604715
2016-07-12,1656.9348931598695
2016-07-13,1662.652249197638
2016-07-14,1673.4084325572421
2016-07-15,1671.9462885069051
2016-07-18,1674.8265772663854
2016-07-19,1667.5674803587985
2016-07-20,1674.3924208785666
2016-07-21,1675.723149341084
2016-07-22,1674.496824454326
2016-07-25,1671.21277353872
2016-07-26,1673.498248516123
2016-07-27,1675.8958573417206
2016-07-28,1672.9400343477414
2016-07-29,1691.4443274059843
2016-08-01,1683.5841006472806
2016-08-02,1668.7910390446111
2016-08-03,1667.1847336899984
2016-08-04,1674.6687943557329
2016-08-05,1686.4879675557227
2016-08-08,1696.4349517932837
2016-08-09,1706.737882517306
2016-08-10,1705.4143083401325
2016-08-11,1715.0787787090549
2016-08-12,1715.58981771618
2016-08-15,1718.8127834282593
2016-08-16,1712.5841631673288
2016-08-17,1714.9826426811192
2016-08-18,1720.7794575501841
2016-08-19,1715.972113623437
2016-08-22,1715.814616972677
2016-08-23,1722.726452562745
2016-08-24,1718.361590380852
2016-08-25,1714.2701040946483
2016-08-26,1713.6762402770787
2016-08-29,1712.6388172813704
2016-08-30,1714.3121429088444
2016-08-31,1713.0651683305375
2016-09-01,1717.52472700187
2016-09-02,1729.366611014898
2016-09-05,1733.9874995883474
2016-09-06,1741.7334741315294
2016-09-07,1744.3754469858825
2016-09-08,1744.2965633995288
2016-09-09,1712.7819252839327
2016-09-12,1714.1066980624287
2016-09-13,1691.440326021979
2016-09-14,1686.2307626315212
2016-09-15,1696.495418822015
2016-09-16,1685.7869638757022
2016-09-19,1695.8451421988038
2016-09-20,1694.1552814324948
2016-09-21,1717.118994396279
2016-09-22,1737.0140003736453
2016-09-23,1725.1396505497485
2016-09-26,1708.0312520522464
2016-09-27,1710.3145278408142
2016-09-28,1717.4716541487255
2016-09-29,1717.0593073440475
2016-09-30,1721.6998446967048
2016-10-03,1719.3003482469892
2016-10-04,1717.2554294871336
2016-10-05,1725.799999936612
2016-10-06,1724.1637878786955
2016-10-07,1720.2668079849072
2016-10-10,1727.7590603369288
2016-10-11,1709.9522386363683
2016-10-12,1703.0953806513562
2016-10-13,1694.4089731869492
2016-10-14,1700.819967431796
2016-10-17,1695.7498383910097
2016-10-18,1710.6785453094408
2016-10-19,1718.4209145617467
2016-10-20,1718.1517338572048
2016-10-21,1715.071616574431
2016-10-24,1720.2482030465594
2016-10-25,1717.756157327742
2016-10-26,1719.8777002665972
2016-10-27,1716.3586976817378
2016-10-28,1713.9375323708919
2016-10-31,1714.3698121804077
2016-11-01,1708.9441720714917
2016-11-02,1696.551051492062
2016-11-03,1693.5913049133983
2016-11-04,1683.7780334116105
2016-11-07,1708.1926797661672
2016-11-08,1714.7263911660953
2016-11-09,1718.967299516005
2016-11-10,1739.7346981262415
2016-11-11,1738.6861588770569
2016-11-14,1741.4310668526102
2016-11-15,1749.9754180837851
2016-11-16,1744.497784561338
2016-11-17,1752.618518828484
2016-11-18,1741.2532036443595
2016-11-21,1755.7880914873303
2016-11-22,1761.4317974943249
2016-11-23,1757.798574888486
2016-11-24,1762.835332064424
2016-11-25,1768.8638238373921
2016-11-28,1759.884803901011
2016-11-29,1761.1990115345995
2016-11-30,1764.2205719862868
2016-12-01,1770.5219705508541
2016-12-02,1770.2805719547478
2016-12-05,1779.5504445368017
2016-12-06,1795.8978678821588
2016-12-07,1823.5732911560342
2016-12-08,1831.468614191616
2016-12-09,1835.3537144768811
2016-12-12,1834.8922997204038
2016-12-13,1848.1874400738666
2016-12-14,1838.0524318034031
2016-12-15,1825.398828985475
2016-12-16,1826.7356857687305
2016-12-19,1829.4681717727692
2016-12-20,1831.7394380441935
2016-12-21,1831.4467640379526
2016-12-22,1829.0522079214793
2016-12-23,1830.1374739602827
2016-12-26,1828.1560454241608
2016-12-27,1829.1271136746964
2016-12-28,1819.4852996703453
2016-12-29,1820.377257793099
2016-12-30,1821.2838588858863
2017-01-02,1824.1071563195992
2017-01-03,1828.2364774728412
2017-01-04,1849.1717230317427
2017-01-05,1857.5541879200211
2017-01-06,1854.3446952415677
2017-01-09,1845.2390755886454
2017-01-10,1849.3701891891676
2017-01-11,1848.0461037140697
2017-01-12,1854.8176356310528
2017-01-13,1860.1753913228792
2017-01-16,1853.059999064433
2017-01-17,1852.0985778096588
2017-01-18,1854.615722951709
2017-01-19,1843.7241108347896
2017-01-20,1851.836959866339
2017-01-23,1850.0519283092133
2017-01-24,1859.7432278490523
2017-01-25,1877.6428387996234
2017-01-26,1875.4214138956183
2017-01-27,1873.4428563844942
2017-01-30,1860.4015847874978
2017-01-31,1859.4569434139385
2017-02-01,1860.8153241222528
2017-02-02,1861.209502853807
2017-02-03,1873.1832497354899
2017-02-06,1864.0822123618452
2017-02-07,1860.242744454091
2017-02-08,1864.4405522736745
2017-02-09,1868.6111125073342
2017-02-10,1877.2109399517478
2017-02-13,1887.3242563986714
2017-02-14,1887.9446944052108
2017-02-15,1899.0762091927797
2017-02-16,1903.4277211003543
2017-02-17,1899.4245865089224
2017-02-20,1900.5731167011618
2017-02-21,1905.7617292024463
2017-02-22,1905.210816108973
2017-02-23,1909.6867426368308
2017-02-24,1900.7254320676207
2017-02-27,1900.9234596029294
2017-02-28,1899.269762595318
2017-03-01,1918.7115694506301
2017-03-02,1911.633911407032
2017-03-03,1912.8377116092527
2017-03-06,1909.101013146098
2017-03-07,1903.3664798905056
