Date,WORLD IMI VALUE WEIGHTED
2011-06-09,965.9401299825576
2011-06-10,952.5469093695244
2011-06-13,952.3372506924463
2011-06-14,966.0240014498924
2011-06-15,950.2707589272409
2011-06-16,941.9023985681278
2011-06-17,948.2507948052346
2011-06-20,948.041898498485
2011-06-21,963.5005720628592
2011-06-22,963.2721587021904
2011-06-23,947.388199631506
2011-06-24,943.7502432700509
2011-06-27,946.7329734595355
2011-06-28,957.4671998947874
2011-06-29,971.5365319702979
2011-06-30,985.2018973864333
2011-07-01,994.8303932385622
2011-07-04,999.0257575911153
2011-07-05,995.9293836472551
2011-07-06,991.7647906852949
2011-07-07,998.2316639363733
2011-07-08,990.6177154156373
2011-07-11,968.4445580563091
2011-07-12,963.4690434900762
2011-07-13,974.0235937560662
2011-07-14,966.5585813273128
2011-07-15,966.8239273272682
2011-07-18,953.2094152916221
2011-07-19,966.8032576700137
2011-07-20,974.6567309490837
2011-07-21,991.4319950096829
2011-07-22,995.2673771079412
2011-07-25,987.4764648790178
2011-07-26,989.541631207602
2011-07-27,971.8159534133065
2011-07-28,966.4853282621062
2011-07-29,962.3560985437684
2011-08-01,955.3245842810666
2011-08-02,934.7887629341188
2011-08-03,927.819972366449
2011-08-04,887.840679216443
2011-08-05,875.5175485780101
2011-08-08,831.9656707478003
2011-08-09,851.529702452077
2011-08-10,827.744377399901
2011-08-11,852.299947631023
2011-08-12,862.8698125080504
2011-08-15,881.1883758584647
2011-08-16,875.387541409196
2011-08-17,878.4537432689361
2011-08-18,840.76259644275
2011-08-19,828.558738330117
2011-08-22,826.489686998462
2011-08-23,843.2297874354015
2011-08-24,850.6266613237038
2011-08-25,841.126563189936
2011-08-26,846.1618488204236
2011-08-29,867.4183569854512
2011-08-30,871.5397128408522
2011-08-31,883.1769766823569
2011-09-01,877.0358207989528
2011-09-02,855.7464691284666
2011-09-05,837.2214203795763
2011-09-06,826.7041172586103
2011-09-07,850.181616774365
2011-09-08,848.0421594680629
2011-09-09,822.1115086985935
2011-09-12,811.2117789306467
2011-09-13,821.3016700114944
2011-09-14,828.2641469219056
2011-09-15,847.5528765458997
2011-09-16,852.61563220267
2011-09-19,837.4845684405752
2011-09-20,839.5911689713419
2011-09-21,822.4280762227705
2011-09-22,788.4545204346815
2011-09-23,793.1756662808784
2011-09-26,801.4166682680467
2011-09-27,826.4498522469983
2011-09-28,816.9085805820737
2011-09-29,824.3382061692758
2011-09-30,806.4403057960609
2011-10-03,784.3115258937415
2011-10-04,782.0493940429983
2011-10-05,796.5415272770103
2011-10-06,817.5273641841347
2011-10-07,819.4455597085143
2011-10-10,840.6347981471447
2011-10-11,843.4405454859995
2011-10-12,856.2802532691641
2011-10-13,850.3673261213892
2011-10-14,860.4826712635352
2011-10-17,851.6666989563698
2011-10-18,854.1082826391133
2011-10-19,854.9550700837892
2011-10-20,847.7858546189668
2011-10-21,868.063277381987
2011-10-24,881.2361730651578
2011-10-25,870.2212961560169
2011-10-26,873.482607886245
2011-10-27,912.6765233399698
2011-10-28,913.9910143837238
2011-10-31,884.6192241438522
2011-11-01,851.3794072114337
2011-11-02,861.3313841194584
2011-11-03,873.5345964000401
2011-11-04,871.0666980270585
2011-11-07,872.3245814287191
2011-11-08,878.6595794411428
2011-11-09,855.0304400962553
2011-11-10,853.4095362317676
2011-11-11,872.8144629555734
2011-11-14,865.155405147728
2011-11-15,860.6454327342988
2011-11-16,852.4089337261961
2011-11-17,842.2342952739511
2011-11-18,838.6721552449144
2011-11-21,819.3354992010255
2011-11-22,815.2774969453966
2011-11-23,797.9708521779869
2011-11-24,795.2978829417747
2011-11-25,793.6913486609889
2011-11-28,818.637298914765
2011-11-29,825.3407151403261
2011-11-30,856.9296162775514
2011-12-01,856.2314769377562
2011-12-02,861.5460734028175
2011-12-05,872.5933696159502
2011-12-06,866.4637524598324
2011-12-07,869.5746627489704
2011-12-08,850.3200782639898
2011-12-09,860.646181854884
2011-12-12,845.0131589252537
2011-12-13,836.9791590262474
2011-12-14,821.0052188594825
2011-12-15,824.0255986371267
2011-12-16,826.3065800684086
2011-12-19,816.7570446560364
2011-12-20,838.2514727460549
2011-12-21,839.0855179889298
2011-12-22,846.946320156704
2011-12-23,852.2806765588299
2011-12-26,852.857025625765
2011-12-27,852.8479972752932
2011-12-28,840.2662264583029
2011-12-29,847.3621450521089
2011-12-30,853.1657539501123
2012-01-02,856.9552574499987
2012-01-03,872.0962672504222
2012-01-04,869.2612224826061
2012-01-05,861.5245243362405
2012-01-06,856.9654729502731
2012-01-09,856.6791078797285
2012-01-10,869.5030894958999
2012-01-11,868.4419601325984
2012-01-12,871.7084524077356
2012-01-13,867.1834007933384
2012-01-16,868.2073756731403
2012-01-17,875.2525662458801
2012-01-18,883.4853231732084
2012-01-19,894.99638016654
2012-01-20,899.5034345366093
2012-01-23,907.0017804924036
2012-01-24,901.6379738542971
2012-01-25,905.3239747665954
2012-01-26,913.3141590289224
2012-01-27,910.1781628016106
2012-01-30,902.4742352465069
2012-01-31,904.865467375389
2012-02-01,920.6255068369093
2012-02-02,923.1795103022981
2012-02-03,933.5831057135188
2012-02-06,934.0142651215623
2012-02-07,938.4053636819685
2012-02-08,942.1648706095502
2012-02-09,943.8405240242362
2012-02-10,930.2537620483962
2012-02-13,937.5535174933686
2012-02-14,931.472402257851
2012-02-15,933.5375218893755
2012-02-16,936.8917735135448
2012-02-17,945.7896463309943
2012-02-20,954.2790708835537
2012-02-21,951.4457626440987
2012-02-22,945.260049757939
2012-02-23,948.8260123797024
2012-02-24,954.5641179604723
2012-02-27,952.4040592568015
2012-02-28,954.9343488496635
2012-02-29,951.3117925604348
2012-03-01,955.8512165296328
2012-03-02,951.4414674142093
2012-03-05,946.007845281309
2012-03-06,924.2260175934081
2012-03-07,928.6719043474061
2012-03-08,944.416358299194
2012-03-09,944.840149773779
2012-03-12,941.8337576179692
2012-03-13,956.2648714098942
2012-03-14,954.9628125488305
2012-03-15,962.8306590242223
2012-03-16,969.140456824598
2012-03-19,972.8111960963116
2012-03-20,964.9758409785311
2012-03-21,960.1928173517008
2012-03-22,953.4879827343414
2012-03-23,957.1917807259599
2012-03-26,966.8278377232665
2012-03-27,966.1927975864811
2012-03-28,959.4873775983651
2012-03-29,952.0482183639159
2012-03-30,956.7039347977138
2012-04-02,964.2444311367875
2012-04-03,956.7786379389873
2012-04-04,935.4741944549858
2012-04-05,933.146265837062
2012-04-06,931.9529991757224
2012-04-09,925.753359504582
2012-04-10,909.4498743346427
2012-04-11,915.2403073004259
2012-04-12,928.5597667001975
2012-04-13,915.4016629964686
2012-04-16,913.9101999509124
2012-04-17,929.2795888588855
2012-04-18,925.6778783606692
2012-04-19,920.1097687745802
2012-04-20,923.6820012787836
2012-04-23,909.8567571573698
2012-04-24,916.9694592532865
2012-04-25,926.2575504774561
2012-04-26,931.5504585791607
2012-04-27,936.3709922219003
2012-04-30,932.9399193923684
2012-05-01,934.0148849519587
2012-05-02,928.4010339342484
2012-05-03,922.7440412276015
2012-05-04,910.0898562630443
2012-05-07,906.6959770978602
2012-05-08,898.8896347817663
2012-05-09,890.8294668085284
2012-05-10,896.4989751703688
2012-05-11,892.7940913615378
2012-05-14,878.111857912834
2012-05-15,868.3447757851964
2012-05-16,860.5256978157146
2012-05-17,852.2136664414486
2012-05-18,842.3786487484999
2012-05-21,850.4203620311553
2012-05-22,858.4261415694233
2012-05-23,846.7993632262231
2012-05-24,850.3566686366662
2012-05-25,848.1705080104758
2012-05-28,848.7897022907754
2012-05-29,856.903843286993
2012-05-30,841.6207467396656
2012-05-31,839.6175481789419
2012-06-01,822.454748007434
2012-06-04,820.5178723529126
2012-06-05,826.7881429023375
2012-06-06,846.365144606941
2012-06-07,852.3095324224283
2012-06-08,848.9920374056212
2012-06-11,846.1676193990269
2012-06-12,849.822869906461
2012-06-13,849.0917997699632
2012-06-14,853.518561763691
2012-06-15,864.6860712616464
2012-06-18,865.1964901354473
2012-06-19,877.7731691314661
2012-06-20,882.3926253041387
2012-06-21,866.9525585944264
2012-06-22,865.094307343917
2012-06-25,850.4979686478456
2012-06-26,850.4958938788468
2012-06-27,860.2541615992886
2012-06-28,860.2417322645806
2012-06-29,887.9305585431134
2012-07-02,891.8589840634054
2012-07-03,900.0629539591554
2012-07-04,898.6594642228345
2012-07-05,890.7803774705338
2012-07-06,880.2431175827691
2012-07-09,875.3831585792464
2012-07-10,871.9976492016536
2012-07-11,872.6934461092042
2012-07-12,862.6103836887411
2012-07-13,875.1875658712496
2012-07-16,875.3485228479398
2012-07-17,876.414347713849
2012-07-18,882.2645707157277
2012-07-19,887.9710844105774
2012-07-20,873.5072646457718
2012-07-23,857.2166994183622
2012-07-24,849.79655834871
2012-07-25,848.6532017370231
2012-07-26,869.1477822169957
2012-07-27,885.7016918747538
2012-07-30,890.078292098485
2012-07-31,888.3636391200454
2012-08-01,885.8954714639021
2012-08-02,873.8177081421859
2012-08-03,893.2091546272411
2012-08-06,902.1452129967225
2012-08-07,910.5744170281428
2012-08-08,911.8045395636657
2012-08-09,913.5561068919138
2012-08-10,914.0237537977921
2012-08-13,912.450611578069
2012-08-14,913.1285624719852
2012-08-15,912.4562661039944
2012-08-16,921.9773760185627
2012-08-17,925.294691044782
2012-08-20,924.6044115427728
2012-08-21,930.2081585170379
2012-08-22,924.6739713583821
2012-08-23,923.263596429717
2012-08-24,921.3592159900257
2012-08-27,922.3013550778905
2012-08-28,919.9341591742651
2012-08-29,919.1436076560016
2012-08-30,910.5643358200794
2012-08-31,916.6397850454352
2012-09-03,917.7109486369859
2012-09-04,913.457801917139
2012-09-05,912.4476747857009
2012-09-06,931.0479033161505
2012-09-07,946.954192013948
2012-09-10,944.8738786134884
2012-09-11,950.7804542304219
2012-09-12,957.0045028435308
2012-09-13,964.2114488434054
2012-09-14,982.0971575295091
2012-09-17,976.3645905100564
2012-09-18,970.3172455314484
2012-09-19,974.0925587014129
2012-09-20,966.6007417874087
2012-09-21,970.6087908847977
2012-09-24,965.4985985694051
2012-09-25,963.4821453176706
2012-09-26,947.8281914907471
2012-09-27,955.2055572906655
2012-09-28,947.4640846820616
2012-10-01,953.9573951467959
2012-10-02,954.8138876651689
2012-10-03,952.4543452283546
2012-10-04,961.0850632477673
2012-10-05,967.500233081325
2012-10-08,960.8783348703809
2012-10-09,951.5165428820567
2012-10-10,944.8978407102054
2012-10-11,950.0932704528988
2012-10-12,947.5985884489141
2012-10-15,952.2935106097863
2012-10-16,966.2770581565836
2012-10-17,977.7322391264388
2012-10-18,979.5943487716387
2012-10-19,967.1287792552185
2012-10-22,966.2184005547058
2012-10-23,950.1434168055906
2012-10-24,949.4603875492194
2012-10-25,952.2241508165058
2012-10-26,949.4456912427817
2012-10-29,945.308607556983
2012-10-30,950.2350809998518
2012-10-31,951.0192032804556
2012-11-01,959.5634581249088
2012-11-02,955.0352633324228
2012-11-05,951.7379774052447
2012-11-06,958.3823916694275
2012-11-07,941.9858922641639
2012-11-08,933.1323726014738
2012-11-09,931.4270307908644
2012-11-12,929.1848521416053
2012-11-13,927.5541872850541
2012-11-14,917.3138570918467
2012-11-15,916.1373677074388
2012-11-16,913.7650485935552
2012-11-19,935.6769384846517
2012-11-20,935.2889226425175
2012-11-21,938.229021798254
2012-11-22,944.295323973469
2012-11-23,954.4591921183822
2012-11-26,952.5634466057516
2012-11-27,950.2890623587605
2012-11-28,951.8581503735155
2012-11-29,962.0432424004197
2012-11-30,962.4126715404317
2012-12-03,962.3452480320234
2012-12-04,963.7073054126419
2012-12-05,966.3365350095905
2012-12-06,969.0401073608747
2012-12-07,970.5171939810726
2012-12-10,970.998261264216
2012-12-11,977.1707362733697
2012-12-12,980.3994418738566
2012-12-13,978.8438729733354
2012-12-14,978.8667128965993
2012-12-17,986.5655399109555
2012-12-18,997.4169884044554
2012-12-19,1001.9581570358073
2012-12-20,1004.3084974975052
2012-12-21,996.1804886220743
2012-12-24,993.6900707040329
2012-12-25,994.3663389139876
2012-12-26,993.6893585422594
2012-12-27,994.5249564595234
2012-12-28,988.341619968431
2012-12-31,995.4409141417982
2013-01-01,995.5117140950815
2013-01-02,1016.3819912579459
2013-01-03,1014.8401590485377
2013-01-04,1021.183665151066
2013-01-07,1019.3732856455806
2013-01-08,1015.1861845171426
2013-01-09,1019.7081141155289
2013-01-10,1029.6688419988454
2013-01-11,1032.7927551160753
2013-01-14,1032.4153568235354
2013-01-15,1035.2703860392094
2013-01-16,1030.4265660828682
2013-01-17,1035.7391784936874
2013-01-18,1038.3295445638093
2013-01-21,1040.1278179621538
2013-01-22,1043.4811501596569
2013-01-23,1040.0699255707952
2013-01-24,1044.186599609534
2013-01-25,1051.6346683763074
2013-01-28,1050.81345420538
2013-01-29,1056.2656396880443
2013-01-30,1055.0405085238642
2013-01-31,1052.8869308564956
2013-02-01,1059.8359102525264
2013-02-04,1047.1412639586943
2013-02-05,1049.227979787848
2013-02-06,1053.5543795268625
2013-02-07,1049.2665197064887
2013-02-08,1055.173277985349
2013-02-11,1051.8987222770156
2013-02-12,1060.433802622187
2013-02-13,1059.0514318253431
2013-02-14,1056.7203292619517
2013-02-15,1050.918116976977
2013-02-18,1053.7504924307493
2013-02-19,1062.9560158345928
2013-02-20,1055.2513923169233
2013-02-21,1040.2374859793013
2013-02-22,1047.0645842055776
2013-02-25,1041.2497686190982
2013-02-26,1035.1345163864573
2013-02-27,1044.768446896079
2013-02-28,1049.596103487249
2013-03-01,1044.7819901840085
2013-03-04,1046.4179513262804
2013-03-05,1058.0120565330958
2013-03-06,1061.3174530824163
2013-03-07,1063.0595185942761
2013-03-08,1067.046695000356
2013-03-11,1072.8125612049344
2013-03-12,1072.0076562560796
2013-03-13,1069.3085557334991
2013-03-14,1078.6295132361893
2013-03-15,1084.192737772429
2013-03-18,1072.612225490056
2013-03-19,1069.1393973379172
2013-03-20,1074.8205794403993
2013-03-21,1070.902123195979
2013-03-22,1073.041134307481
2013-03-25,1068.0514228750485
2013-03-26,1070.758472488826
2013-03-27,1068.3512949262288
2013-03-28,1071.0596456704916
2013-03-29,1070.65067663066
2013-04-01,1064.0349097139701
2013-04-02,1066.9597414655223
2013-04-03,1060.1424679109878
2013-04-04,1057.2835388662681
2013-04-05,1057.039078334503
2013-04-08,1062.9537376838698
2013-04-09,1069.474986137599
2013-04-10,1086.1714589701237
2013-04-11,1094.7973820423426
2013-04-12,1090.3570320117756
2013-04-15,1071.8648106662408
2013-04-16,1075.0379647574825
2013-04-17,1062.6799589433272
2013-04-18,1056.3234966308432
2013-04-19,1061.9884644598399
2013-04-22,1067.2515361152255
2013-04-23,1080.6032921204321
2013-04-24,1089.5494022557875
2013-04-25,1097.0951159913327
2013-04-26,1096.367805844113
2013-04-29,1104.3427311079347
2013-04-30,1110.8601421371543
2013-05-01,1103.4188746281104
2013-05-02,1104.4196089640404
2013-05-03,1114.1636481013468
2013-05-06,1113.979603928661
2013-05-07,1125.2690304054736
2013-05-08,1134.879012389029
2013-05-09,1128.2679906458104
2013-05-10,1127.2537665234247
2013-05-13,1129.3850829861042
2013-05-14,1136.115121363433
2013-05-15,1140.4789565250678
2013-05-16,1139.6446606752713
2013-05-17,1143.8934488732932
2013-05-20,1151.8869067928433
2013-05-21,1154.225849085121
2013-05-22,1148.5978394857998
2013-05-23,1130.30726501101
2013-05-24,1129.9032300793622
2013-05-27,1125.1027166384138
2013-05-28,1131.981027310348
2013-05-29,1130.4915154877576
2013-05-30,1130.6620164052201
2013-05-31,1116.735798499788
2013-06-03,1116.8452185113886
2013-06-04,1118.1498262407974
2013-06-05,1101.3121840564831
2013-06-06,1102.553926145543
2013-06-07,1113.2710171788556
2013-06-10,1115.9861876789416
2013-06-11,1108.5206375258701
2013-06-12,1104.6642910998628
2013-06-13,1108.8900106784934
2013-06-14,1108.8877074717016
2013-06-17,1119.409076502751
2013-06-18,1123.6249401737853
2013-06-19,1119.0496166088826
2013-06-20,1079.2193480612734
2013-06-21,1075.4583120902796
2013-06-24,1059.1461012276202
2013-06-25,1068.1368954255688
2013-06-26,1076.5256123415586
2013-06-27,1085.177936539804
2013-06-28,1084.0135064717108
2013-07-01,1092.8636719410106
2013-07-02,1092.959986389001
2013-07-03,1088.7512892746565
2013-07-04,1095.7835402433432
2013-07-05,1095.3749201836074
2013-07-08,1102.5428871162562
2013-07-09,1111.242545167659
2013-07-10,1114.7902001297527
2013-07-11,1132.3591383446073
2013-07-12,1133.5116065816428
2013-07-15,1136.2564540730423
2013-07-16,1136.8339540840886
2013-07-17,1139.4794550640806
2013-07-18,1147.9876108649696
2013-07-19,1150.0412983268532
2013-07-22,1157.2954417859921
2013-07-23,1158.6750042694134
2013-07-24,1158.4541294595238
2013-07-25,1157.1221223635528
2013-07-26,1155.1560986015022
2013-07-29,1148.2474561748575
2013-07-30,1149.876431183338
2013-07-31,1148.36388181534
2013-08-01,1161.7654990076385
2013-08-02,1168.662046782014
2013-08-05,1166.3109799521953
2013-08-06,1163.6968522353175
2013-08-07,1158.0726617188582
2013-08-08,1166.9252658126936
2013-08-09,1167.8242748469024
2013-08-12,1166.5220076891756
2013-08-13,1168.9072526159991
2013-08-14,1171.0007879010864
2013-08-15,1157.102868973926
2013-08-16,1159.467006192907
2013-08-19,1152.1057307732965
2013-08-20,1150.7356833306974
2013-08-21,1141.8830281002176
2013-08-22,1148.6956709622484
2013-08-23,1157.7048980426255
2013-08-26,1153.6893155734192
2013-08-27,1137.361666320298
2013-08-28,1134.3127721385606
2013-08-29,1134.8094928164635
2013-08-30,1126.3342703368432
2013-09-02,1133.7118631543074
2013-09-03,1137.8804142196625
2013-09-04,1146.0459517774837
2013-09-05,1148.021223238653
2013-09-06,1152.5924688653436
2013-09-09,1163.86542591448
2013-09-10,1175.438159526232
2013-09-11,1180.955085591266
2013-09-12,1179.2233227720324
2013-09-13,1179.5074229297081
2013-09-16,1189.777575866505
2013-09-17,1189.7295010065795
2013-09-18,1198.8697302375247
2013-09-19,1208.4188795793148
2013-09-20,1200.4991296274843
2013-09-23,1196.7778263821729
2013-09-24,1196.705153167658
2013-09-25,1196.746516613791
2013-09-26,1198.4092077970965
2013-09-27,1197.456910340358
2013-09-30,1188.6322644667207
2013-10-01,1197.0358976341215
2013-10-02,1196.2190921223055
2013-10-03,1190.450523420885
2013-10-04,1194.659337130315
2013-10-07,1186.2413453977947
2013-10-08,1177.8168174599277
2013-10-09,1176.536963443535
2013-10-10,1196.8833782833922
2013-10-11,1205.746245165735
2013-10-14,1210.1347795996849
2013-10-15,1207.6996017463864
2013-10-16,1216.4360899127234
2013-10-17,1229.74135247833
2013-10-18,1237.5616649780839
2013-10-21,1238.5553460649608
2013-10-22,1246.7066312769234
2013-10-23,1238.1890944672343
2013-10-24,1243.6268383208483
2013-10-25,1241.8072662517611
2013-10-28,1242.271855855858
2013-10-29,1246.0397371451713
2013-10-30,1244.7633209856592
2013-10-31,1237.7008467163787
2013-11-01,1231.9198129798272
2013-11-04,1237.7384961528303
2013-11-05,1233.3806613854863
2013-11-06,1241.0109598607935
2013-11-07,1226.313733951602
2013-11-08,1231.7203202999035
2013-11-11,1236.3391516535482
2013-11-12,1234.2804279137017
2013-11-13,1235.5887975854316
2013-11-14,1244.2012289884638
2013-11-15,1250.5579835549447
2013-11-18,1253.6748508146582
2013-11-19,1248.170974372065
2013-11-20,1244.202616440606
2013-11-21,1248.3858049008095
2013-11-22,1253.6851688490892
2013-11-25,1254.4528159497165
2013-11-26,1253.5004922173216
2013-11-27,1255.941539510691
2013-11-28,1260.01298757997
2013-11-29,1259.8558482869241
2013-12-02,1253.4785504952379
2013-12-03,1246.2908703375515
2013-12-04,1238.938224087753
2013-12-05,1233.313234882986
2013-12-06,1243.5904899811821
2013-12-09,1248.2867791326055
2013-12-10,1246.4063172298047
2013-12-11,1235.838162368982
2013-12-12,1226.8052652405465
2013-12-13,1225.1914958030386
2013-12-16,1233.9258216889455
2013-12-17,1229.6934911296298
2013-12-18,1244.3703740659105
2013-12-19,1247.9456226089003
2013-12-20,1254.6037080998408
2013-12-23,1263.447372501501
2013-12-24,1265.1690389223638
2013-12-25,1265.1048670925481
2013-12-26,1270.181619307865
2013-12-27,1278.2377468146026
2013-12-30,1280.6021899831685
2013-12-31,1284.0763156449796
2014-01-01,1284.1150760957535
2014-01-02,1272.0824580965495
2014-01-03,1273.9111147754581
2014-01-06,1271.1197136451278
2014-01-07,1276.017932909064
2014-01-08,1278.992167848156
2014-01-09,1276.205688332208
2014-01-10,1284.1672044370985
2014-01-13,1279.4903493288275
2014-01-14,1282.0673351914922
2014-01-15,1289.7916389655882
2014-01-16,1288.432069490431
2014-01-17,1287.8780153999276
2014-01-20,1287.2450436453746
2014-01-21,1287.3782054868316
2014-01-22,1289.4787743024922
2014-01-23,1281.7453126210817
2014-01-24,1257.069247242015
2014-01-27,1245.3431882984842
2014-01-28,1250.4205165081905
2014-01-29,1247.5619995794934
2014-01-30,1246.8845831287058
2014-01-31,1239.2969586931447
2014-02-03,1217.9005766916107
2014-02-04,1213.0088549217555
2014-02-05,1216.3473520689759
2014-02-06,1232.7267882614265
2014-02-07,1246.6919729628898
2014-02-10,1249.4302573019165
2014-02-11,1262.974070978726
2014-02-12,1267.2523319062755
2014-02-13,1271.018666614204
2014-02-14,1276.894093261514
2014-02-17,1280.6274879864347
2014-02-18,1287.2660782757894
2014-02-19,1283.5979553591185
2014-02-20,1282.7827781865503
2014-02-21,1287.7240807024305
2014-02-24,1293.8707550030726
2014-02-25,1294.6731633652682
2014-02-26,1290.3504993508275
2014-02-27,1292.221624059369
2014-02-28,1298.4978971200576
2014-03-03,1281.8322006591338
2014-03-04,1299.1616126100516
2014-03-05,1301.796919281518
2014-03-06,1309.2370133021245
2014-03-07,1305.405246803942
2014-03-10,1301.3175508464349
2014-03-11,1297.69904717634
2014-03-12,1292.1369101708528
2014-03-13,1282.898640734175
2014-03-14,1273.565834156601
2014-03-17,1282.8012487510605
2014-03-18,1292.625167742302
2014-03-19,1288.0826721730757
2014-03-20,1283.7432738407429
2014-03-21,1284.3098407493278
2014-03-24,1279.1706456564673
2014-03-25,1286.8941103430698
2014-03-26,1287.6721997037187
2014-03-27,1288.2022572979217
2014-03-28,1296.4237282542263
2014-03-31,1306.9404247537238
2014-04-01,1314.5010495726249
2014-04-02,1317.7476342526063
2014-04-03,1317.1159500695599
2014-04-04,1313.567066863032
2014-04-07,1300.2636965566571
2014-04-08,1302.5012433526474
2014-04-09,1309.0268643483548
2014-04-10,1297.2587903535423
2014-04-11,1283.5396348707113
2014-04-14,1286.5056358670606
2014-04-15,1286.4487687533544
2014-04-16,1301.1603445086623
2014-04-17,1306.1426825259607
2014-04-18,1306.9121922556267
2014-04-21,1306.990317476381
2014-04-22,1314.2698029537494
2014-04-23,1313.8715673683967
2014-04-24,1315.315067918996
2014-04-25,1307.9682788034706
2014-04-28,1308.2383035810285
2014-04-29,1316.4630970221888
2014-04-30,1320.889484201098
2014-05-01,1322.8149257437908
2014-05-02,1323.035122235165
2014-05-05,1322.1734947236885
2014-05-06,1318.6750756439671
2014-05-07,1317.9567604050997
2014-05-08,1322.1808699177395
2014-05-09,1317.6584182259116
2014-05-12,1326.1856148620705
2014-05-13,1328.359050111949
2014-05-14,1326.2236898266083
2014-05-15,1315.248257049087
2014-05-16,1314.4880007972433
2014-05-19,1316.037060931319
2014-05-20,1310.052077973243
2014-05-21,1315.9653019132752
2014-05-22,1320.7684421114704
2014-05-23,1326.0990226229642
2014-05-26,1332.12439511946
2014-05-27,1334.3120430447664
2014-05-28,1334.4060860129016
2014-05-29,1339.3804071339314
2014-05-30,1339.7686148749954
2014-06-02,1342.0982004848668
2014-06-03,1341.2651713778268
2014-06-04,1342.769930026581
2014-06-05,1349.6659045099275
2014-06-06,1358.516124513763
2014-06-09,1360.7089080132919
2014-06-10,1359.2856960728097
2014-06-11,1355.7753701749268
2014-06-12,1352.831356140307
2014-06-13,1354.086839839993
2014-06-16,1352.9577716486863
2014-06-17,1354.923731812199
2014-06-18,1362.0591438331119
2014-06-19,1371.884458091819
2014-06-20,1369.766610375075
2014-06-23,1369.7304554906837
2014-06-24,1362.4271814729766
2014-06-25,1360.8943265468597
2014-06-26,1360.4316750062749
2014-06-27,1362.7688496112287
2014-06-30,1365.5872511167504
2014-07-01,1374.6489612622493
2014-07-02,1376.1935095702843
2014-07-03,1381.6573275087753
2014-07-04,1381.20446519408
2014-07-07,1373.1171596887534
2014-07-08,1362.773049905248
2014-07-09,1365.146866624796
2014-07-10,1354.5043838999409
2014-07-11,1354.7350918619195
2014-07-14,1363.2178336478344
2014-07-15,1359.7758225835628
2014-07-16,1368.8786032527805
2014-07-17,1356.5656255238732
2014-07-18,1361.439691246094
2014-07-21,1358.1058379492142
2014-07-22,1366.858384050458
2014-07-23,1369.1148355297037
2014-07-24,1371.3308091825688
2014-07-25,1366.0989468701446
2014-07-28,1365.905821400745
2014-07-29,1363.0626100210852
2014-07-30,1358.4563228517065
2014-07-31,1339.7438417219687
2014-08-01,1331.8657065647376
2014-08-04,1334.7597531835315
2014-08-05,1324.7686538167386
2014-08-06,1320.6170624198146
2014-08-07,1314.2576503098255
2014-08-08,1316.8267668580233
2014-08-11,1326.7554409637044
2014-08-12,1324.957681829719
2014-08-13,1332.2696346134103
2014-08-14,1337.188337131081
2014-08-15,1335.419002851195
2014-08-18,1345.3584577729805
2014-08-19,1350.9413360861572
2014-08-20,1350.519828244467
2014-08-21,1356.687208119582
2014-08-22,1351.234987201252
2014-08-25,1358.8690406307746
2014-08-26,1362.492220767186
2014-08-27,1364.784296017535
2014-08-28,1358.9100668643496
2014-08-29,1361.9751890602474
2014-09-01,1361.3618153629825
2014-09-02,1360.1604164835842
2014-09-03,1365.4026192205458
2014-09-04,1362.3038684411229
2014-09-05,1363.2584884478044
2014-09-08,1357.9528538758843
2014-09-09,1348.4511922243687
2014-09-10,1349.9393396136406
2014-09-11,1351.6338146666592
2014-09-12,1346.262132140061
2014-09-15,1344.194599006933
2014-09-16,1346.8030351292434
2014-09-17,1349.1120889411482
2014-09-18,1354.0831865619416
2014-09-19,1351.5629577322568
2014-09-22,1340.663617522762
2014-09-23,1332.4394169601067
2014-09-24,1336.3786959950457
2014-09-25,1322.4085167544065
2014-09-26,1324.5441017853236
2014-09-29,1319.205749929707
2014-09-30,1314.4209667096527
2014-10-01,1300.4163202516334
2014-10-02,1289.3803596299033
2014-10-03,1292.5456441913907
2014-10-06,1297.3149764855464
2014-10-07,1284.2901431766013
2014-10-08,1290.738849194226
2014-10-09,1274.5309108429385
2014-10-10,1253.618579887085
2014-10-13,1246.870113435987
2014-10-14,1244.2870758070794
2014-10-15,1231.5110683707558
2014-10-16,1228.6642025212452
2014-10-17,1242.9781866796543
2014-10-20,1252.6770818836083
2014-10-21,1270.7352743505205
2014-10-22,1269.427860960941
2014-10-23,1277.5393784098624
2014-10-24,1282.5946261721824
2014-10-27,1281.3187255949806
2014-10-28,1296.0505016634243
2014-10-29,1299.1478744566768
2014-10-30,1298.5308968343772
2014-10-31,1313.6363662701442
2014-11-03,1305.0265208083692
2014-11-04,1304.7253235515939
2014-11-05,1311.5580294298854
2014-11-06,1311.0076316250218
2014-11-07,1311.4538752679398
2014-11-10,1317.2138943104624
2014-11-11,1318.0173059014487
2014-11-12,1316.5511854514368
2014-11-13,1316.4111162913796
2014-11-14,1317.8225495485406
2014-11-17,1315.4904722250947
2014-11-18,1326.2760276876213
2014-11-19,1323.0303319183463
2014-11-20,1324.0107594424414
2014-11-21,1334.0253428767103
2014-11-24,1336.2961127187166
2014-11-25,1339.604081361194
2014-11-26,1342.315896233992
2014-11-27,1337.4448282769888
2014-11-28,1329.409050799422
2014-12-01,1322.412559615379
2014-12-02,1327.7055445732428
