Date,EM IMI HIGH DIVIDEND YIELD
2013-10-15,1479.6960218433267
2013-10-16,1483.6835075705744
2013-10-17,1484.9249173697162
2013-10-18,1495.2086906219768
2013-10-21,1494.822013053363
2013-10-22,1496.3370455508057
2013-10-23,1478.362186508759
2013-10-24,1472.6288417480048
2013-10-25,1465.2612408377197
2013-10-28,1473.7280445926046
2013-10-29,1478.5468663320855
2013-10-30,1486.981741389731
2013-10-31,1479.2532472885375
2013-11-01,1469.1415700731
2013-11-04,1470.462519627622
2013-11-05,1455.1831361674886
2013-11-06,1459.0090683428884
2013-11-07,1451.4364195375867
2013-11-08,1430.4758745932895
2013-11-11,1428.4856950353108
2013-11-12,1423.981396859327
2013-11-13,1404.9406301992738
2013-11-14,1417.3663943394172
2013-11-15,1435.9892390423063
2013-11-18,1462.4721734657887
2013-11-19,1460.0907851059546
2013-11-20,1458.1046058075624
2013-11-21,1437.570170057275
2013-11-22,1444.2564819176316
2013-11-25,1442.0151275268142
2013-11-26,1431.5062664193451
2013-11-27,1435.5818916874323
2013-11-28,1440.6406546448936
2013-11-29,1448.4881564923649
2013-12-02,1444.2930363419239
2013-12-03,1429.8821542406995
2013-12-04,1421.3897327486116
2013-12-05,1424.1678798071853
2013-12-06,1434.03850064114
2013-12-09,1442.3639012473955
2013-12-10,1439.66378895402
2013-12-11,1423.1679398931904
2013-12-12,1405.3911238128944
2013-12-13,1405.186282046865
2013-12-16,1399.3373277013845
2013-12-17,1403.5332375759938
2013-12-18,1403.8331692313843
2013-12-19,1401.458716820578
2013-12-20,1401.2075715137944
2013-12-23,1407.076292757589
2013-12-24,1411.8620994931591
2013-12-25,1411.4333961778507
2013-12-26,1410.8974747969964
2013-12-27,1412.8516718964117
2013-12-30,1418.3921653319107
2013-12-31,1419.9919170511073
2014-01-01,1419.997605545247
2014-01-02,1404.372669656917
2014-01-03,1387.380306854997
2014-01-06,1373.152705262518
2014-01-07,1372.6690455272642
2014-01-08,1375.8378346468003
2014-01-09,1358.5642323619973
2014-01-10,1369.1619585951191
2014-01-13,1377.1301841412055
2014-01-14,1372.831197642426
2014-01-15,1375.2343471276047
2014-01-16,1375.62766855839
2014-01-17,1373.96769254
2014-01-20,1370.8301693073388
2014-01-21,1373.1719214419911
2014-01-22,1379.773874625073
2014-01-23,1364.4373027943227
2014-01-24,1347.562767323323
2014-01-27,1323.9568348607331
2014-01-28,1324.2001948049497
2014-01-29,1321.6903028177467
2014-01-30,1321.5029625979682
2014-01-31,1319.6055493362262
2014-02-03,1310.866888636437
2014-02-04,1300.2913257029525
2014-02-05,1297.014325774296
2014-02-06,1316.7240914014417
2014-02-07,1326.036841226058
2014-02-10,1321.5964428669715
2014-02-11,1337.859059238557
2014-02-12,1351.722653790435
2014-02-13,1338.3900043782699
2014-02-14,1353.295926197443
2014-02-17,1363.1558100804557
2014-02-18,1356.5911892564332
2014-02-19,1356.8590250743164
2014-02-20,1347.7090333333886
2014-02-21,1354.594840689041
2014-02-24,1353.2424229126448
2014-02-25,1347.2963179793865
2014-02-26,1344.3438423265966
2014-02-27,1353.4740109922043
2014-02-28,1355.915636080588
2014-03-03,1328.3238649393152
2014-03-04,1342.9316497874167
2014-03-05,1345.5463763609362
2014-03-06,1358.2813912230101
2014-03-07,1354.3596287599407
2014-03-10,1338.3926826624136
2014-03-11,1336.0731209211478
2014-03-12,1320.9005960594354
2014-03-13,1323.5334760203368
2014-03-14,1320.157409068135
2014-03-17,1330.354835068379
2014-03-18,1340.495670405448
2014-03-19,1339.473004463051
2014-03-20,1321.3628701302293
2014-03-21,1326.4459338924466
2014-03-24,1339.0269089247245
2014-03-25,1354.6169326261313
2014-03-26,1369.176356620015
2014-03-27,1377.5404580666805
2014-03-28,1391.0096890089949
2014-03-31,1404.6613388514245
2014-04-01,1408.542980206525
2014-04-02,1410.6152265942073
2014-04-03,1406.7845314185042
2014-04-04,1413.4694418778809
2014-04-07,1415.9840111414599
2014-04-08,1429.5752260930851
2014-04-09,1434.2931416080378
2014-04-10,1442.162192994599
2014-04-11,1434.9524021007526
2014-04-14,1427.996920372025
2014-04-15,1410.101119938932
2014-04-16,1414.0066590715132
2014-04-17,1425.0838172275242
2014-04-18,1430.2542177756104
2014-04-21,1428.4738356079895
2014-04-22,1427.936092986423
2014-04-23,1417.5005438507624
2014-04-24,1414.5791238266604
2014-04-25,1398.5345351398018
2014-04-28,1401.1055917018932
2014-04-29,1416.9361712460454
2014-04-30,1412.4514444170095
2014-05-01,1413.4062012614347
2014-05-02,1420.0319643242385
2014-05-05,1413.6074831426479
2014-05-06,1418.7564933597935
2014-05-07,1424.1559214779966
2014-05-08,1433.733737749462
2014-05-09,1427.4181955497422
2014-05-12,1435.231410047278
2014-05-13,1443.2466813244218
2014-05-14,1456.6216600436
2014-05-15,1451.272066169096
2014-05-16,1456.498403210888
2014-05-19,1464.0995168312777
2014-05-20,1455.3045816162949
2014-05-21,1461.3372318103072
2014-05-22,1474.6124673665404
2014-05-23,1478.4816386784867
2014-05-26,1477.846763321891
2014-05-27,1465.5633599968228
2014-05-28,1470.006898785383
2014-05-29,1474.0722308439354
2014-05-30,1456.6135958291836
2014-06-02,1460.2083380853173
2014-06-03,1469.2399280955326
2014-06-04,1464.8324636329198
2014-06-05,1470.14197629485
2014-06-06,1482.9199562295173
2014-06-09,1488.0297034672985
2014-06-10,1500.9461205818468
2014-06-11,1498.2346061051514
2014-06-12,1499.8443598657675
2014-06-13,1501.5911203009916
2014-06-16,1500.3617800181225
2014-06-17,1493.2223058454115
2014-06-18,1498.5020105782994
2014-06-19,1507.1241711978776
2014-06-20,1502.7282198957105
2014-06-23,1497.5312119185994
2014-06-24,1505.7464987021465
2014-06-25,1494.9588539175766
2014-06-26,1502.5040587485435
2014-06-27,1503.039163534502
2014-06-30,1507.2552560531403
2014-07-01,1508.4721638366634
2014-07-02,1516.1428388030058
2014-07-03,1515.9539010077747
2014-07-04,1514.8301978154236
2014-07-07,1518.330721028076
2014-07-08,1523.1671303467608
2014-07-09,1518.2321949648506
2014-07-10,1519.0729675946109
2014-07-11,1518.0448460256926
2014-07-14,1524.4719583488265
2014-07-15,1525.8697182851056
2014-07-16,1528.1373378626045
2014-07-17,1520.9723814813499
2014-07-18,1519.5633854905416
2014-07-21,1518.475134406559
2014-07-22,1539.3100233314194
2014-07-23,1548.7491801594742
2014-07-24,1555.3395445704252
2014-07-25,1548.1338146688056
2014-07-28,1545.8685849713536
2014-07-29,1543.046028195823
2014-07-30,1539.5622736206765
2014-07-31,1526.203320283912
2014-08-01,1522.491455514357
2014-08-04,1532.5953163569193
2014-08-05,1521.5123525954666
2014-08-06,1509.0444325684964
2014-08-07,1507.7492258234274
2014-08-08,1507.1815595845999
2014-08-11,1530.0894520216216
2014-08-12,1532.7271305067266
2014-08-13,1545.673811820892
2014-08-14,1546.3391927526236
2014-08-15,1553.2379995149572
2014-08-18,1561.8449837104154
2014-08-19,1571.0947936724137
2014-08-20,1567.2882058026398
2014-08-21,1566.9034963510999
2014-08-22,1567.2919214982953
2014-08-25,1573.6914433475552
2014-08-26,1575.7239025618358
2014-08-27,1580.9840555481114
2014-08-28,1568.0172416095868
2014-08-29,1568.6998324263877
2014-09-01,1568.1959763946545
2014-09-02,1565.8721687457357
2014-09-03,1599.3981089500635
2014-09-04,1601.0426415588058
2014-09-05,1600.9667473410882
2014-09-08,1600.050889120552
2014-09-09,1590.5372113419
2014-09-10,1569.3568199964868
2014-09-11,1560.5348231872724
2014-09-12,1544.8440887909019
2014-09-15,1536.5263481865993
2014-09-16,1533.2467993630814
2014-09-17,1542.260433399913
2014-09-18,1531.945123907147
2014-09-19,1529.6914039198446
2014-09-22,1507.4820398127001
2014-09-23,1502.1704543088067
2014-09-24,1509.350954951449
2014-09-25,1494.7137408111255
2014-09-26,1488.6269602716684
2014-09-29,1468.1365568487624
2014-09-30,1463.1993817385644
2014-10-01,1454.9185037529176
2014-10-02,1446.597062078417
2014-10-03,1454.1314544236034
2014-10-06,1472.9822760901677
2014-10-07,1474.787870039172
2014-10-08,1459.3083458778947
2014-10-09,1474.2800098148375
2014-10-10,1446.2421321782576
2014-10-13,1448.1458204891157
2014-10-14,1446.6637552075836
2014-10-15,1434.7569387115475
2014-10-16,1419.1746342272877
2014-10-17,1434.4821326104834
2014-10-20,1435.16829088131
2014-10-21,1436.6322333362423
2014-10-22,1438.3140726498482
2014-10-23,1427.135976667208
2014-10-24,1430.1151537163378
2014-10-27,1421.2101906548749
2014-10-28,1445.0167921510179
2014-10-29,1463.9608210172357
2014-10-30,1465.5739096167606
2014-10-31,1474.4777824306839
2014-11-03,1469.7566404408785
2014-11-04,1466.4992360980405
2014-11-05,1446.9962831673927
2014-11-06,1432.9863618203306
2014-11-07,1428.634016837143
2014-11-10,1439.8712057639395
2014-11-11,1433.814007302235
2014-11-12,1440.3371269685576
2014-11-13,1430.9081535472144
2014-11-14,1427.840304338646
2014-11-17,1419.3962795991367
2014-11-18,1426.212925983942
2014-11-19,1426.187049798394
2014-11-20,1428.7704257332105
2014-11-21,1450.889747962026
2014-11-24,1463.298833787438
2014-11-25,1458.0724553985963
2014-11-26,1458.6332020465186
2014-11-27,1455.2202710939898
2014-11-28,1437.5417419085343
2014-12-01,1402.9507139102425
2014-12-02,1405.728088109795
2014-12-03,1406.470936268719
2014-12-04,1411.570261447567
2014-12-05,1412.2814172115518
2014-12-08,1400.3323269922287
2014-12-09,1375.941570172986
2014-12-10,1370.3178743811795
2014-12-11,1350.6383528446618
2014-12-12,1340.1157755708653
2014-12-15,1313.9082730375635
2014-12-16,1288.4554802752891
2014-12-17,1311.0280843713942
2014-12-18,1339.8643465945668
2014-12-19,1346.9840222471573
2014-12-22,1373.0282769544435
2014-12-23,1364.5598877300195
2014-12-24,1362.8377703291214
2014-12-25,1361.2225926997733
2014-12-26,1364.8194216830038
2014-12-29,1376.0975961470328
2014-12-30,1366.5728394541252
2014-12-31,1364.4738815139435
2015-01-01,1364.3721009144851
2015-01-02,1363.1114471123506
2015-01-05,1347.2848611958725
2015-01-06,1339.2799440516903
2015-01-07,1344.7829957590081
2015-01-08,1369.0995660150681
2015-01-09,1366.7609017273776
2015-01-12,1351.7183819351899
2015-01-13,1357.9060193183702
2015-01-14,1351.2619416796417
2015-01-15,1358.4549637526786
2015-01-16,1355.4453206399912
2015-01-19,1343.0239761825806
2015-01-20,1347.268461707451
2015-01-21,1372.9315261642914
2015-01-22,1391.3311731777883
2015-01-23,1403.220761856008
2015-01-26,1393.439702563198
2015-01-27,1393.3580472665603
2015-01-28,1390.9462123699861
2015-01-29,1375.1420063909243
2015-01-30,1359.520164819557
2015-02-02,1365.776531467869
2015-02-03,1390.3863616523533
2015-02-04,1398.0621631932413
2015-02-05,1405.835833991708
2015-02-06,1402.3963941155132
2015-02-09,1394.510346973978
2015-02-10,1384.000580703075
2015-02-11,1374.6561329989847
2015-02-12,1397.178122969171
2015-02-13,1422.3863628721513
2015-02-16,1417.252541397293
2015-02-17,1414.20358478231
2015-02-18,1420.1929607760758
2015-02-19,1415.8026919828385
2015-02-20,1416.87006445088
2015-02-23,1411.446666471534
2015-02-24,1414.9594950380358
2015-02-25,1416.1496703061011
2015-02-26,1423.486044914413
2015-02-27,1415.181961765301
2015-03-02,1412.1379590762579
2015-03-03,1403.8345766643688
2015-03-04,1387.7980623538695
2015-03-05,1389.240095164939
2015-03-06,1381.1166761095656
2015-03-09,1371.9515345561192
2015-03-10,1348.2693254578417
2015-03-11,1339.6310121736299
2015-03-12,1351.4191647095618
2015-03-13,1339.6872573312967
2015-03-16,1340.998291831975
2015-03-17,1346.7089967021493
2015-03-18,1361.1103445404
2015-03-19,1368.3089332989066
2015-03-20,1378.8408530860954
2015-03-23,1382.6263696368026
2015-03-24,1389.281987044658
2015-03-25,1384.2990664751278
2015-03-26,1375.4342795423727
2015-03-27,1364.7009556928467
2015-03-30,1382.1395955613048
2015-03-31,1388.1646161352026
2015-04-01,1402.074167538028
2015-04-02,1419.4412018357978
2015-04-03,1420.4022018294158
2015-04-06,1435.161440197397
2015-04-07,1437.4749412058336
2015-04-08,1463.0079061201375
2015-04-09,1477.2585575931917
2015-04-10,1482.1472970309412
2015-04-13,1495.6403714181067
2015-04-14,1490.4753425766207
2015-04-15,1503.1731900965144
2015-04-16,1525.7755674822647
2015-04-17,1510.3279291150573
2015-04-20,1496.7363869505311
2015-04-21,1517.0101007105675
2015-04-22,1516.8692361941169
2015-04-23,1525.9289103134806
2015-04-24,1537.9670231411706
2015-04-27,1553.0843648046575
2015-04-28,1554.3130879897237
2015-04-29,1544.081081036063
2015-04-30,1527.1753481196477
2015-05-01,1524.1507992886611
2015-05-04,1527.5173563941019
2015-05-05,1525.7530045223311
2015-05-06,1524.489698134206
2015-05-07,1499.4030533951159
2015-05-08,1511.9592128387408
2015-05-11,1505.6055869986599
2015-05-12,1498.6779650409107
2015-05-13,1505.0869309363554
2015-05-14,1503.9247078925239
2015-05-15,1518.5929712123236
2015-05-18,1513.948396564672
2015-05-19,1510.3326486231656
2015-05-20,1502.5219925118834
2015-05-21,1501.605199881571
2015-05-22,1507.1124180953498
2015-05-25,1502.6486283492295
2015-05-26,1492.8381260823624
2015-05-27,1486.085697081772
2015-05-28,1466.238357149689
2015-05-29,1454.5066457817502
2015-06-01,1453.9320476011687
2015-06-02,1456.1252468373723
2015-06-03,1449.0142243732048
2015-06-04,1432.7459846649836
2015-06-05,1426.0417458981553
2015-06-08,1425.4147921656913
2015-06-09,1416.4341088384058
2015-06-10,1429.4870046446404
2015-06-11,1422.615818134321
2015-06-12,1423.3214553980902
2015-06-15,1413.624497341166
2015-06-16,1409.1651379694877
2015-06-17,1412.254150041516
2015-06-18,1425.5211341844924
2015-06-19,1421.9857475406798
2015-06-22,1437.4054317753357
2015-06-23,1440.6531608553814
2015-06-24,1444.1860368081864
2015-06-25,1442.0884080707497
2015-06-26,1427.4257677728774
2015-06-29,1406.1505848359238
2015-06-30,1426.8288793036013
2015-07-01,1424.1963582098301
2015-07-02,1424.4810904124463
2015-07-03,1417.6387700467058
2015-07-06,1393.7738077443482
2015-07-07,1368.929650754626
2015-07-08,1334.5612337600312
2015-07-09,1350.571762145442
2015-07-10,1366.5238563081925
2015-07-13,1378.6698216487684
2015-07-14,1377.623540404083
2015-07-15,1376.0630118577253
2015-07-16,1382.159091292513
2015-07-17,1378.7579026746798
2015-07-20,1369.0506234159018
2015-07-21,1372.2676870462476
2015-07-22,1359.076319986722
2015-07-23,1350.641315401396
2015-07-24,1328.6749419245912
2015-07-27,1302.3999587456435
2015-07-28,1299.2690741464162
2015-07-29,1315.4229215775474
2015-07-30,1309.6533450797024
2015-07-31,1319.3561530389197
2015-08-03,1305.5834579616678
2015-08-04,1304.630733866926
2015-08-05,1307.0355437662315
2015-08-06,1292.1609110059537
2015-08-07,1295.0468870623708
2015-08-10,1295.9992309465304
2015-08-11,1287.114026364344
2015-08-12,1268.1487986527868
2015-08-13,1273.0614191109555
2015-08-14,1268.9266459447651
2015-08-17,1252.3722089949483
2015-08-18,1241.6304723516007
2015-08-19,1225.906226751888
2015-08-20,1212.1258587660961
2015-08-21,1186.6091885918672
2015-08-24,1129.1811596017726
2015-08-25,1152.2684212691559
2015-08-26,1145.9510291744318
2015-08-27,1187.553604160354
2015-08-28,1197.1666944364315
2015-08-31,1198.466782537153
2015-09-01,1173.784985307336
2015-09-02,1164.1637591960591
2015-09-03,1175.4040086533662
2015-09-04,1153.0684466408488
2015-09-07,1136.8514070754175
2015-09-08,1153.1016952888122
2015-09-09,1180.1582330724032
2015-09-10,1172.7309727785566
2015-09-11,1170.997307107001
2015-09-14,1180.2883875488462
2015-09-15,1178.7058247624393
2015-09-16,1198.3298281288191
2015-09-17,1202.2629711500158
2015-09-18,1200.7393529204692
2015-09-21,1177.4715759867447
2015-09-22,1163.6954853592824
2015-09-23,1142.9271365988373
2015-09-24,1128.2626696514556
2015-09-25,1138.7828324802538
2015-09-28,1123.675018437162
2015-09-29,1112.1049544303637
2015-09-30,1130.3126313649486
2015-10-01,1135.9166443042818
2015-10-02,1144.9161028876244
2015-10-05,1174.599522299318
2015-10-06,1186.6155297964156
2015-10-07,1227.4734083038757
2015-10-08,1219.9372697182064
2015-10-09,1247.7517868801513
2015-10-12,1252.575666514739
2015-10-13,1232.6952583857421
2015-10-14,1225.9511276387568
2015-10-15,1246.7082694155408
2015-10-16,1247.6185035613726
2015-10-19,1248.260391007643
2015-10-20,1242.3901559681544
2015-10-21,1230.500860297311
2015-10-22,1231.3701546264579
2015-10-23,1243.2682713589745
2015-10-26,1238.3827481371607
2015-10-27,1227.4135459752292
2015-10-28,1224.149022736787
2015-10-29,1203.2357495911062
2015-10-30,1204.7076220089903
2015-11-02,1206.7463686340543
2015-11-03,1223.9963440619365
2015-11-04,1236.9490906206333
2015-11-05,1231.7269053940286
2015-11-06,1207.3865978306196
2015-11-09,1196.635327054152
2015-11-10,1182.7560129780898
2015-11-11,1177.0351511488898
2015-11-12,1175.09564968475
2015-11-13,1155.8289764243457
2015-11-16,1149.588904669991
2015-11-17,1165.5040525175239
2015-11-18,1164.495719954072
2015-11-19,1185.7851050393535
2015-11-20,1193.16916864295
2015-11-23,1187.5751245561755
2015-11-24,1180.9601963528119
2015-11-25,1173.9111597093995
2015-11-26,1175.1567413775188
2015-11-27,1158.9545735813977
2015-11-30,1139.8979327539316
2015-12-01,1154.918411744651
2015-12-02,1153.5696327960136
2015-12-03,1150.8466362644085
2015-12-04,1141.8063147725347
2015-12-07,1135.63157304224
2015-12-08,1114.6776478599754
2015-12-09,1115.8084136692505
2015-12-10,1098.0675783875865
2015-12-11,1069.6428286129592
2015-12-14,1067.4336021805589
2015-12-15,1081.391337735157
2015-12-16,1090.3400285246148
2015-12-17,1108.0754377753885
2015-12-18,1095.5654221784594
2015-12-21,1096.7761647269115
2015-12-22,1101.0334635145305
2015-12-23,1117.4434235644867
2015-12-24,1120.055756157062
2015-12-25,1120.1137878962334
2015-12-28,1114.6608595784683
2015-12-29,1114.0745696807564
2015-12-30,1100.5807340751048
2015-12-31,1102.3424707799077
2016-01-01,1102.4358287245382
2016-01-04,1067.9783598238332
2016-01-05,1070.4310788594912
2016-01-06,1057.336495600525
2016-01-07,1030.5406672324193
2016-01-08,1032.9840667033839
2016-01-11,1005.0416121706695
2016-01-12,1006.7311873297798
2016-01-13,1015.6483370555231
2016-01-14,1003.7437999735719
2016-01-15,979.5634235199865
2016-01-18,969.2418595607792
2016-01-19,984.5411153865878
2016-01-20,954.4076200276643
2016-01-21,948.1199213269729
2016-01-22,982.0442019589027
2016-01-25,991.5846729702178
2016-01-26,980.6259730153736
2016-01-27,993.6868843063846
2016-01-28,1011.2556016439485
2016-01-29,1044.839317657625
2016-02-01,1042.3226937581885
2016-02-02,1021.7711694576487
2016-02-03,1013.3240017804555
2016-02-04,1043.7171896299246
2016-02-05,1046.9395144094362
2016-02-08,1040.5445142519475
2016-02-09,1036.8693531481122
2016-02-10,1037.6352823151744
2016-02-11,1020.810141422307
2016-02-12,1018.6793075306027
2016-02-15,1042.3380505390196
2016-02-16,1050.7253562657136
2016-02-17,1056.639362577074
2016-02-18,1073.834404179897
2016-02-19,1058.7501918887474
2016-02-22,1071.6469489235271
2016-02-23,1066.8608607273325
2016-02-24,1050.3567080755747
2016-02-25,1054.6623274370513
2016-02-26,1061.5480848975578
2016-02-29,1063.2763867720184
2016-03-01,1082.008366401985
2016-03-02,1098.9489552692698
2016-03-03,1117.0079888167204
2016-03-04,1134.3986019499298
2016-03-07,1146.8498469061772
2016-03-08,1139.1268182621857
2016-03-09,1137.4706099090242
2016-03-10,1135.64876350876
2016-03-11,1145.3138340894304
2016-03-14,1146.56715860066
2016-03-15,1125.9744045599932
2016-03-16,1128.3602054195671
2016-03-17,1166.7317729387717
2016-03-18,1179.0984655581044
2016-03-21,1179.9009611622637
2016-03-22,1179.8868671681641
2016-03-23,1164.584288198247
2016-03-24,1148.9432436336326
2016-03-25,1147.2183857860423
2016-03-28,1147.5691821342662
2016-03-29,1147.5869602781984
2016-03-30,1180.420720300894
2016-03-31,1185.4592103145733
2016-04-01,1169.7470775617267
2016-04-04,1170.6478586676392
2016-04-05,1149.5344909791938
2016-04-06,1140.5913001048643
2016-04-07,1140.1667295667937
2016-04-08,1156.6593622392588
2016-04-11,1165.2796455763223
2016-04-12,1173.6873080805922
2016-04-13,1195.172962423029
2016-04-14,1194.0667883041483
2016-04-15,1196.2158589893259
2016-04-18,1192.4711786981254
2016-04-19,1209.08542333524
2016-04-20,1209.8383277805758
2016-04-21,1216.7885007741863
2016-04-22,1206.6998519171718
2016-04-25,1200.1477589446536
2016-04-26,1201.607111731655
2016-04-27,1198.879545604993
2016-04-28,1207.2426582872424
2016-04-29,1200.2935699782402
2016-05-02,1195.9172875077763
2016-05-03,1171.1385359430396
2016-05-04,1153.9877059381963
2016-05-05,1147.4166839671566
2016-05-06,1136.8930856752488
2016-05-09,1132.4477649067403
2016-05-10,1137.3409428266698
2016-05-11,1140.251114113485
2016-05-12,1138.5798846240193
2016-05-13,1126.0768761130919
2016-05-16,1121.6133457067672
2016-05-17,1128.0670339443875
2016-05-18,1121.5279195857477
2016-05-19,1102.5534665711257
2016-05-20,1108.3385466603795
2016-05-23,1113.4469385064328
2016-05-24,1115.7097258229412
2016-05-25,1132.6444456387153
2016-05-26,1138.104701940715
2016-05-27,1142.9788018670054
2016-05-30,1144.3309756425374
2016-05-31,1139.7196878527334
2016-06-01,1143.7300680607898
2016-06-02,1144.081791910694
2016-06-03,1158.7809200233569
2016-06-06,1172.0379008981058
2016-06-07,1186.8419739284639
2016-06-08,1196.4062589179807
2016-06-09,1187.922519445904
2016-06-10,1173.7142126938325
2016-06-13,1154.4569471098814
2016-06-14,1146.0695610979144
2016-06-15,1152.1079644591991
2016-06-16,1137.0151104164743
2016-06-17,1151.1057353793362
2016-06-20,1174.440426035877
2016-06-21,1182.3912559389498
2016-06-22,1190.0019953372423
2016-06-23,1198.7323387126357
2016-06-24,1162.7627426085703
2016-06-27,1148.4171936972698
2016-06-28,1163.6106577287298
2016-06-29,1187.459945634334
2016-06-30,1202.5178369881717
2016-07-01,1205.6174204000301
2016-07-04,1212.1278739943816
2016-07-05,1195.9593635553674
2016-07-06,1179.1691360225213
2016-07-07,1190.3365613525134
2016-07-08,1193.9637387868017
2016-07-11,1216.393847559279
2016-07-12,1227.94429480052
2016-07-13,1232.2726534914802
2016-07-14,1246.6451934776073
2016-07-15,1251.2997141418532
2016-07-18,1257.3588828449256
2016-07-19,1255.4316406476605
2016-07-20,1259.4195691822056
2016-07-21,1261.7959661115765
2016-07-22,1257.124395627795
2016-07-25,1254.7927383934236
2016-07-26,1253.7998254136166
2016-07-27,1256.5386770095963
2016-07-28,1258.8464369153855
2016-07-29,1255.339364815569
2016-08-01,1269.517679270766
2016-08-02,1260.868852598241
2016-08-03,1250.5075272354075
2016-08-04,1265.3857302575886
2016-08-05,1277.8233372767454
2016-08-08,1292.5663995911002
2016-08-09,1300.170028713657
2016-08-10,1307.238280489327
2016-08-11,1311.4272383218583
2016-08-12,1311.5265658586422
2016-08-15,1322.3185892534657
2016-08-16,1318.986206833654
2016-08-17,1309.1995551003788
2016-08-18,1317.956604871408
2016-08-19,1305.8558475673108
2016-08-22,1298.2166865251663
2016-08-23,1302.27916044026
2016-08-24,1284.022993378652
2016-08-25,1287.8186939427908
2016-08-26,1293.4339084923984
2016-08-29,1280.9480725256558
2016-08-30,1283.6632203293398
2016-08-31,1271.296597479938
2016-09-01,1267.326274207021
2016-09-02,1278.4053167046666
2016-09-05,1293.369515854778
2016-09-06,1313.0515213130398
2016-09-07,1317.4310510486303
2016-09-08,1317.6564471200752
2016-09-09,1297.9983346088227
2016-09-12,1269.2667020865158
2016-09-13,1267.4008826201923
2016-09-14,1266.0610109331215
2016-09-15,1268.5822825674857
2016-09-16,1263.241850367413
2016-09-19,1289.4672114645678
2016-09-20,1293.2275833888748
2016-09-21,1299.6217510306797
2016-09-22,1315.1964454415859
2016-09-23,1311.6739502786306
2016-09-26,1296.5895164318133
2016-09-27,1299.3460450489363
2016-09-28,1297.6022437837682
2016-09-29,1310.0043855304266
2016-09-30,1293.9361636371932
2016-10-03,1303.4482154597365
2016-10-04,1310.236231980963
2016-10-05,1311.0839345040959
2016-10-06,1312.3844742745193
2016-10-07,1311.2155804831511
2016-10-10,1313.6075127382137
2016-10-11,1294.1707957514902
2016-10-12,1290.0825976382575
2016-10-13,1272.881355139512
2016-10-14,1280.7125155910612
2016-10-17,1277.490714168302
2016-10-18,1292.4294098465775
2016-10-19,1297.2624527348758
2016-10-20,1296.826222246295
2016-10-21,1296.183264968412
2016-10-24,1306.4419938008261
2016-10-25,1310.400291396341
2016-10-26,1301.6623042682636
2016-10-27,1293.6536532653636
2016-10-28,1287.1362361518397
2016-10-31,1296.3001371485805
2016-11-01,1297.3341757375115
2016-11-02,1281.2771084136316
2016-11-03,1272.6019700443649
2016-11-04,1264.73578907086
2016-11-07,1282.7812759727433
2016-11-08,1293.8534842192923
2016-11-09,1266.670655017869
2016-11-10,1264.8357345030972
2016-11-11,1230.59406825206
2016-11-14,1217.7794431715884
2016-11-15,1225.3707752645062
2016-11-16,1230.7997418881293
2016-11-17,1234.6021606265863
2016-11-18,1230.456510396034
2016-11-21,1240.4968641623034
2016-11-22,1255.2856124338273
2016-11-23,1256.3432993492252
2016-11-24,1253.517197691427
2016-11-25,1254.7392135154764
2016-11-28,1268.2403681875571
2016-11-29,1259.3702905696953
2016-11-30,1262.9845940336215
2016-12-01,1263.0780567828265
2016-12-02,1259.0002438617648
2016-12-05,1261.8923562437801
2016-12-06,1271.6732902089382
2016-12-07,1280.9548740486189
2016-12-08,1297.2990239398428
2016-12-09,1297.153071592845
2016-12-12,1294.8233385791434
2016-12-13,1302.2943903998325
2016-12-14,1291.7130893121073
2016-12-15,1274.0387967909323
2016-12-16,1270.9765982339143
2016-12-19,1263.748213862936
2016-12-20,1266.0199108334539
2016-12-21,1266.948901644258
2016-12-22,1254.1244010003427
2016-12-23,1253.0198069890457
2016-12-26,1257.085908780456
2016-12-27,1258.8363971802162
2016-12-28,1273.0950568693056
2016-12-29,1282.5424397640725
2016-12-30,1291.095774508775
2017-01-02,1290.4422512219721
2017-01-03,1298.6933414247906
2017-01-04,1301.8921134437717
2017-01-05,1310.5493178042966
2017-01-06,1308.8440137002624
2017-01-09,1305.3813780972573
2017-01-10,1315.2183698034794
2017-01-11,1312.1451560213695
2017-01-12,1328.8793425576184
2017-01-13,1327.5365673281908
2017-01-16,1316.2877290771912
2017-01-17,1323.3568438369634
2017-01-18,1325.584513890331
2017-01-19,1318.4695017509462
2017-01-20,1316.3920412030816
2017-01-23,1327.241134331058
2017-01-24,1334.4662216172414
2017-01-25,1336.8379192107388
2017-01-26,1342.9285852960536
2017-01-27,1343.4141115870725
2017-01-30,1336.342296692697
2017-01-31,1334.475662111274
2017-02-01,1335.4013106903722
2017-02-02,1337.312954389256
2017-02-03,1344.817260287405
2017-02-06,1351.156725508837
2017-02-07,1351.9530442260416
2017-02-08,1355.9835507221235
2017-02-09,1362.436139037151
2017-02-10,1370.3037557479072
2017-02-13,1379.301387040746
2017-02-14,1383.660634977912
2017-02-15,1403.0750136275403
2017-02-16,1407.7290841695628
2017-02-17,1395.3300174556803
2017-02-20,1395.3421641517857
2017-02-21,1395.3756358198104
2017-02-22,1402.7689554716005
2017-02-23,1408.8518182139737
2017-02-24,1396.3274171458613
2017-02-27,1392.1171948608808
2017-02-28,1383.9348155545786
2017-03-01,1386.3126121362218
2017-03-02,1384.296065570517
2017-03-03,1376.5064529334104
2017-03-06,1384.1059078990522
2017-03-07,1384.6187570771042
