Date,SINGAPORE IMI VALUE
2000-07-10,429.9109653435344
2000-07-11,436.17930841009087
2000-07-12,441.1273207634345
2000-07-13,441.8314994773484
2000-07-14,437.51585067925964
2000-07-17,443.3971456457463
2000-07-18,442.7785683691454
2000-07-19,453.7043478265865
2000-07-20,455.72173730934185
2000-07-21,449.9479911305693
2000-07-24,445.47479145621753
2000-07-25,444.3313614487362
2000-07-26,440.6691722888894
2000-07-27,442.8490602053017
2000-07-28,442.6439786512256
2000-07-31,441.46574194554387
2000-08-01,446.02889358363683
2000-08-02,456.1494203488686
2000-08-03,457.5895882366351
2000-08-04,459.9783661260702
2000-08-07,458.7866680283388
2000-08-08,461.7409633388838
2000-08-09,464.309907223544
2000-08-10,466.2229255266222
2000-08-11,470.3405061794316
2000-08-14,476.33192312794165
2000-08-15,471.5510010767972
2000-08-16,480.3216917980841
2000-08-17,486.9794620115226
2000-08-18,481.31252897098335
2000-08-21,487.8366307215008
2000-08-22,496.6471990080302
2000-08-23,493.8535243958023
2000-08-24,477.6562901583876
2000-08-25,470.9643934648217
2000-08-28,478.64828741087905
2000-08-29,474.11074302842735
2000-08-30,472.8299832880498
2000-08-31,473.0289447782978
2000-09-01,473.731881873867
2000-09-04,479.76445166600166
2000-09-05,482.5720738638162
2000-09-06,483.69929245109944
2000-09-07,483.1879114849533
2000-09-08,485.2443910659582
2000-09-11,480.36054492017786
2000-09-12,470.03000495728014
2000-09-13,467.6774891214694
2000-09-14,468.8308737310883
2000-09-15,460.55585898249336
2000-09-18,457.336141322738
2000-09-19,456.88535546867024
2000-09-20,453.15479143702083
2000-09-21,444.5402415054409
2000-09-22,421.66889856166887
2000-09-25,438.45594899578407
2000-09-26,440.8703380358683
2000-09-27,433.0087446342484
2000-09-28,435.92443757546243
2000-09-29,441.9007419741597
2000-10-02,439.6452721326898
2000-10-03,451.6324339349716
2000-10-04,451.97495999303896
2000-10-05,462.86317038701327
2000-10-06,454.2408082133508
2000-10-09,439.69771313309593
2000-10-10,444.8874714671553
2000-10-11,432.1974831199069
2000-10-12,437.0967842774016
2000-10-13,425.6596066149549
2000-10-16,444.38971002848126
2000-10-17,428.999123573216
2000-10-18,433.8153403897898
2000-10-19,452.42569191745986
2000-10-20,460.1714764477714
2000-10-23,455.22637905278714
2000-10-24,455.6973584728168
2000-10-25,463.8108528450829
2000-10-26,463.24809976231336
2000-10-27,461.0017690504314
2000-10-30,459.3641772374763
2000-10-31,466.56487338881936
2000-11-01,468.2862851716204
2000-11-02,469.0339493413037
2000-11-03,476.32314224476227
2000-11-06,463.329737941218
2000-11-07,465.7537832647882
2000-11-08,464.6800300362455
2000-11-09,461.47234532609133
2000-11-10,454.9038671929866
2000-11-13,448.1066888783883
2000-11-14,458.1549406531
2000-11-15,452.4744631883408
2000-11-16,457.77790986531426
2000-11-17,453.81066848837446
2000-11-20,450.7908593029376
2000-11-21,447.16942017432706
2000-11-22,449.3125238253306
2000-11-23,456.830533993436
2000-11-24,465.7606048533752
2000-11-27,461.5952370465481
2000-11-28,456.65129874793683
2000-11-29,452.3112660351896
2000-11-30,448.9013411351724
2000-12-01,450.27387550038526
2000-12-04,438.01356898644633
2000-12-05,446.5651103710625
2000-12-06,450.71897106452053
2000-12-07,444.67766908335426
2000-12-08,446.44579140313
2000-12-11,463.26514705130205
2000-12-12,461.8566713236819
2000-12-13,465.87287219146083
2000-12-14,455.82687337442235
2000-12-15,443.5763548049272
2000-12-18,449.8993260238305
2000-12-19,452.0515420140525
2000-12-20,437.5479922940677
2000-12-21,428.9588092536485
2000-12-22,427.44481713375046
2000-12-25,427.48562797000534
2000-12-26,423.0034157990614
2000-12-27,420.6034417352919
2000-12-28,423.4140573086028
2000-12-29,424.0483689555475
2001-01-01,424.0277563686388
2001-01-02,411.47420008941236
2001-01-03,405.75763842395037
2001-01-04,417.9608764751975
2001-01-05,426.85482575500833
2001-01-08,421.63101918744576
2001-01-09,426.38123161639527
2001-01-10,424.5281752289118
2001-01-11,409.1966017349398
2001-01-12,410.1061470817311
2001-01-15,413.20129112854
2001-01-16,411.1945790670627
2001-01-17,414.52656643102483
2001-01-18,400.50544584549647
2001-01-19,407.69045155515767
2001-01-22,407.73270246241043
2001-01-23,405.1676561642615
2001-01-24,412.36790491659804
2001-01-25,413.953918861898
2001-01-26,408.1288911634029
2001-01-29,414.7655706145332
2001-01-30,419.353152777417
2001-01-31,426.97380123868106
2001-02-01,422.6376761362342
2001-02-02,425.110679951506
2001-02-05,416.06558870985003
2001-02-06,418.2634800641755
2001-02-07,416.856132213718
2001-02-08,431.9000321593052
2001-02-09,428.3278229318709
2001-02-12,429.0736020157491
2001-02-13,431.9168762276507
2001-02-14,429.8513292921963
2001-02-15,439.81236242585805
2001-02-16,433.8788924750252
2001-02-19,427.22293731544653
2001-02-20,437.5408235437136
2001-02-21,433.7409159291569
2001-02-22,433.04703419463783
2001-02-23,431.5601933592822
2001-02-26,435.4480999598915
2001-02-27,426.8303925012517
2001-02-28,426.77513198399265
2001-03-01,415.3672846464978
2001-03-02,412.3469005232456
2001-03-05,412.02725250199586
2001-03-06,411.75431341538757
2001-03-07,415.8383872140579
2001-03-08,413.7031367178964
2001-03-09,413.96650918674794
2001-03-12,403.2704000557159
2001-03-13,399.6649828901545
2001-03-14,398.8551685349168
2001-03-15,398.8686224666486
2001-03-16,396.23393239103825
2001-03-19,385.74113111173835
2001-03-20,384.67724351011344
2001-03-21,383.08392585263374
2001-03-22,378.08526874108304
2001-03-23,384.205895181665
2001-03-26,385.36160587048016
2001-03-27,378.977594691403
2001-03-28,374.7918913093662
2001-03-29,369.29736570418964
2001-03-30,377.8984754024577
2001-04-02,371.9994294096026
2001-04-03,368.63400798746727
2001-04-04,358.5125109802614
2001-04-05,373.4266842780573
2001-04-06,367.5846590494201
2001-04-09,349.41301032824805
2001-04-10,355.6794935588397
2001-04-11,361.57601799093004
2001-04-12,354.67068820714894
2001-04-13,354.65925325809815
2001-04-16,357.8590756613593
2001-04-17,353.73520626376103
2001-04-18,366.18030420911964
2001-04-19,367.6559498608205
2001-04-20,363.50513285971
2001-04-23,373.29894456417577
2001-04-24,373.26980465505596
2001-04-25,368.7316892331418
2001-04-26,369.43089601341603
2001-04-27,376.67683204764126
2001-04-30,388.31777222176726
2001-05-01,387.8815407807457
2001-05-02,390.76704636043024
2001-05-03,388.7165357767623
2001-05-04,382.9364745205155
2001-05-07,383.9866397374129
2001-05-08,384.77421429312665
2001-05-09,378.8217345058661
2001-05-10,383.757357338855
2001-05-11,393.50707231155064
2001-05-14,388.76888056620766
2001-05-15,386.8729062705603
2001-05-16,378.9092161643129
2001-05-17,384.6562874911775
2001-05-18,383.3090202492741
2001-05-21,386.028772722279
2001-05-22,393.3222209731716
2001-05-23,398.38564097891305
2001-05-24,402.38233139932305
2001-05-25,397.9303825590702
2001-05-28,393.70070053359905
2001-05-29,401.00093594488266
2001-05-30,393.0217430175903
2001-05-31,397.7551818485636
2001-06-01,399.8592601520419
2001-06-04,404.83325927550544
2001-06-05,414.7597026953222
2001-06-06,416.68199022614516
2001-06-07,416.0806427706356
2001-06-08,423.3181006495828
2001-06-11,421.3584972092802
2001-06-12,412.96190601549176
2001-06-13,415.4802226477983
2001-06-14,413.3144044834698
2001-06-15,414.852737601283
2001-06-18,418.4538158080768
2001-06-19,416.2996800547369
2001-06-20,413.16155482475335
2001-06-21,412.23980192240407
2001-06-22,418.0980688410745
2001-06-25,411.94566836804336
2001-06-26,413.976976697893
2001-06-27,412.4901438946423
2001-06-28,423.0823573594872
2001-06-29,427.1301573718385
2001-07-02,422.23184998018166
2001-07-03,421.2162622947395
2001-07-04,419.43112701468647
2001-07-05,422.8771565324394
2001-07-06,410.2795260036467
2001-07-09,402.247961139109
2001-07-10,403.3218278747871
2001-07-11,397.7735216168297
2001-07-12,402.3509874469831
2001-07-13,399.90146620198004
2001-07-16,400.4395579532852
2001-07-17,398.1134984447516
2001-07-18,386.4540599538818
2001-07-19,389.46293561847585
2001-07-20,392.5188979357083
2001-07-23,393.1308384875532
2001-07-24,394.94175168954354
2001-07-25,391.1820601157341
2001-07-26,396.0477134278847
2001-07-27,400.437718318089
2001-07-30,401.06588984253955
2001-07-31,404.9299852806547
2001-08-01,405.315285863156
2001-08-02,405.6449032455123
2001-08-03,402.46053693495
2001-08-06,405.6702549686971
2001-08-07,409.59116023840306
2001-08-08,408.753073694095
2001-08-09,403.0950181372658
2001-08-10,404.27562836629136
2001-08-13,401.05366526481254
2001-08-14,404.29686677319717
2001-08-15,400.23353015244663
2001-08-16,398.2683684599224
2001-08-17,393.5883090024591
2001-08-20,391.6623410954991
2001-08-21,398.27778161717134
2001-08-22,395.96531417824195
2001-08-23,401.0392448823885
2001-08-24,398.73245342774453
2001-08-27,404.87019708095795
2001-08-28,402.8475122833187
2001-08-29,403.81088369483723
2001-08-30,398.44397925781436
2001-08-31,404.1922730313426
2001-09-03,403.8389789694175
2001-09-04,411.5795710553641
2001-09-05,409.97405127340966
2001-09-06,402.3262101211993
2001-09-07,386.78910927959873
2001-09-10,385.302042736163
2001-09-11,385.1577322699444
2001-09-12,368.14066249893483
2001-09-13,366.78611167685307
2001-09-14,351.0899528659676
2001-09-17,332.1323419388806
2001-09-18,329.2220239263467
2001-09-19,331.5297250751184
2001-09-20,327.1656537934436
2001-09-21,313.32148876259276
2001-09-24,322.42227891077346
2001-09-25,315.7739589673232
2001-09-26,321.2101924230789
2001-09-27,329.05309146168764
2001-09-28,336.35527840973384
2001-10-01,335.651168926696
2001-10-02,336.1728870645673
2001-10-03,336.7187482749614
2001-10-04,352.98865265676983
2001-10-05,350.1034478367931
2001-10-08,336.7226491449169
2001-10-09,346.10118333691076
2001-10-10,344.0562405946289
2001-10-11,355.8967796152001
2001-10-12,354.4503335381637
2001-10-15,354.9879302995515
2001-10-16,357.30501270769
2001-10-17,361.94404300871406
2001-10-18,354.5015854282685
2001-10-19,351.83788421332156
2001-10-22,354.32066884317896
2001-10-23,359.4029943333964
2001-10-24,364.1361699155382
2001-10-25,360.2470838154179
2001-10-26,361.56915800833985
2001-10-29,351.04999567753276
2001-10-30,349.2149290149459
2001-10-31,348.044500828821
2001-11-01,340.45366765493543
2001-11-02,339.81420754167306
2001-11-05,343.3880230039713
2001-11-06,342.2002417811786
2001-11-07,338.98629785441864
2001-11-08,344.2704736502886
2001-11-09,348.5426595594517
2001-11-12,351.47313732918184
2001-11-13,352.8637137603304
2001-11-14,352.1449690678233
2001-11-15,366.8249968329895
2001-11-16,361.5820292685801
2001-11-19,371.63858640789977
2001-11-20,370.60424080329375
2001-11-21,377.84643942264995
2001-11-22,372.86147679887824
2001-11-23,375.5094482480307
2001-11-26,379.416129633299
2001-11-27,384.74753479675013
2001-11-28,377.390473950503
2001-11-29,372.6760999601898
2001-11-30,374.4957623879995
2001-12-03,381.3878109206779
2001-12-04,396.24056081298687
2001-12-05,410.17936343288056
2001-12-06,416.65734322958394
2001-12-07,422.68889117550185
2001-12-10,419.2760555951249
2001-12-11,414.87121552895496
2001-12-12,411.6396565298983
2001-12-13,403.81322342168755
2001-12-14,396.3058916844906
2001-12-17,394.96293998670365
2001-12-18,403.78358106441175
2001-12-19,408.63361468011766
2001-12-20,407.29016145063116
2001-12-21,409.5833356091021
2001-12-24,413.35757200032975
2001-12-25,413.3251691531089
2001-12-26,412.10773424229546
2001-12-27,414.7753625215224
2001-12-28,421.0435729293978
2001-12-31,417.31030114407287
2002-01-01,417.31030031330846
2002-01-02,411.418258520628
2002-01-03,421.24642972218817
2002-01-04,431.6746563732452
2002-01-07,436.11118096134373
2002-01-08,438.0075502890492
2002-01-09,435.01598790347265
2002-01-10,438.83448627996177
2002-01-11,441.3267990539217
2002-01-14,447.20128434168777
2002-01-15,442.4257559807263
2002-01-16,439.59257519235524
2002-01-17,436.6148182672011
2002-01-18,429.2661075157646
2002-01-21,432.57126054370195
2002-01-22,430.3332706564756
2002-01-23,429.8425663751185
2002-01-24,432.4244514359022
2002-01-25,456.49021005287557
2002-01-28,469.02080596351726
2002-01-29,468.0275041441786
2002-01-30,462.04778829333895
2002-01-31,472.48516724063165
2002-02-01,472.68273771683596
2002-02-04,464.75925983992425
2002-02-05,454.5730047182614
2002-02-06,460.18672220696453
2002-02-07,454.16944055599265
2002-02-08,456.097512688877
2002-02-11,455.42450175167426
2002-02-12,456.4639574184377
2002-02-13,458.67763571040035
2002-02-14,472.5634592980726
2002-02-15,470.49308142908365
2002-02-18,469.1222780021675
2002-02-19,462.46362515524737
2002-02-20,458.01070171196193
2002-02-21,457.3386663280211
2002-02-22,443.8527307580953
2002-02-25,440.1051502451023
2002-02-26,445.198984277836
2002-02-27,453.78293259017113
2002-02-28,456.6131693985669
2002-03-01,458.53137507778837
2002-03-04,478.31882473190035
2002-03-05,480.805873402302
2002-03-06,475.20077266092375
2002-03-07,472.6393848927736
2002-03-08,476.07021662661623
2002-03-11,478.67246136071697
2002-03-12,473.6213144693776
2002-03-13,473.0607758747382
2002-03-14,469.7055527687423
2002-03-15,469.58834408437366
2002-03-18,472.3840500370785
2002-03-19,477.9419860481842
2002-03-20,473.2716689316449
2002-03-21,474.40099140507175
2002-03-22,475.64619299715696
2002-03-25,475.26582220283717
2002-03-26,470.51967846674586
2002-03-27,474.03571746047885
2002-03-28,476.807313229939
2002-03-29,476.807313229939
2002-04-01,467.47477070872173
2002-04-02,467.35284960007226
2002-04-03,464.52387643057864
2002-04-04,461.80900139232887
2002-04-05,464.8082653393484
2002-04-08,462.89144495215527
2002-04-09,459.22296696526865
2002-04-10,449.22154360941863
2002-04-11,451.2499097798811
2002-04-12,459.26077625680466
2002-04-15,460.8075733922754
2002-04-16,463.6623220951916
2002-04-17,463.48833701034386
2002-04-18,457.6164616152892
2002-04-19,454.71614653207206
2002-04-22,456.33505779427225
2002-04-23,459.03718018406556
2002-04-24,457.36133498913614
2002-04-25,454.70887414350625
2002-04-26,456.9354474231868
2002-04-29,449.5404968244249
2002-04-30,452.1012172079778
2002-05-01,450.0648154402669
2002-05-02,454.62564038365474
2002-05-03,452.73665069838347
2002-05-06,446.4241660018245
2002-05-07,446.0956022375538
2002-05-08,451.2014629377534
2002-05-09,452.32968170807345
2002-05-10,451.3651286478651
2002-05-13,453.3396091407532
2002-05-14,459.5641226845456
2002-05-15,459.28170921607284
2002-05-16,457.5018773059878
2002-05-17,455.3350951145666
2002-05-20,454.389924141106
2002-05-21,457.9594025800464
2002-05-22,453.6490428908914
2002-05-23,449.7785853873771
2002-05-24,451.5193113233585
2002-05-27,453.3003439665166
2002-05-28,446.3225247051118
2002-05-29,438.80633002969427
2002-05-30,438.26406095195057
2002-05-31,435.90524824369953
2002-06-03,432.70541539092335
2002-06-04,422.25857899620155
2002-06-05,422.590037298817
2002-06-06,418.24660056668756
2002-06-07,420.50049253958116
2002-06-10,426.36314254305415
2002-06-11,424.8633323745811
2002-06-12,420.6330481161939
2002-06-13,420.2766371976159
2002-06-14,408.45962926756704
2002-06-17,407.40068109977267
2002-06-18,405.12606502704983
2002-06-19,392.5818202973573
2002-06-20,393.7828475744179
2002-06-21,386.1287336977623
2002-06-24,380.1191969939597
2002-06-25,385.2448485966913
2002-06-26,371.2850683255625
2002-06-27,372.5717673659075
2002-06-28,376.5267480225996
2002-07-01,375.4840307042104
2002-07-02,376.2899633636555
2002-07-03,390.38372206043124
2002-07-04,395.50802154700597
2002-07-05,409.38421036600965
2002-07-08,400.5583141464738
2002-07-09,403.79077658305573
2002-07-10,403.2419727192954
2002-07-11,397.9719598923553
2002-07-12,398.79039815615994
2002-07-15,394.1856641698124
2002-07-16,385.3542976454543
2002-07-17,387.50906007208073
2002-07-18,386.60710247452204
2002-07-19,381.9957502685151
2002-07-22,382.0480672662467
2002-07-23,391.9990217051907
2002-07-24,383.6655631243744
2002-07-25,378.5918090389239
2002-07-26,373.3664190619348
2002-07-29,378.75580468612344
2002-07-30,378.3157781213203
2002-07-31,378.9069539500622
