Date,EURIBOR3M
2001-09-28,0.040075614
2001-09-29,0.039952057
2001-09-30,0.0398285
2001-10-01,0.039704958
2001-10-02,0.039581416
2001-10-03,0.039457874
2001-10-04,0.039334332
2001-10-05,0.03921079
2001-10-06,0.039087248
2001-10-07,0.038963706
2001-10-08,0.038840163
2001-10-09,0.038716621
2001-10-10,0.038593079
2001-10-11,0.038469537
2001-10-12,0.038345995
2001-10-13,0.038222453
2001-10-14,0.038098911
2001-10-15,0.037975369
2001-10-16,0.037851827
2001-10-17,0.037728285
2001-10-18,0.037604743
2001-10-19,0.037481201
2001-10-20,0.037357659
2001-10-21,0.037234117
2001-10-22,0.037110575
2001-10-23,0.036987033
2001-10-24,0.03686349
2001-10-25,0.036739948
2001-10-26,0.036616406
2001-10-27,0.036492864
2001-10-28,0.036369322
2001-10-29,0.03624578
2001-10-30,0.036122238
2001-10-31,0.035998696
2001-11-01,0.0359273
2001-11-02,0.035855904
2001-11-03,0.035784508
2001-11-04,0.035713112
2001-11-05,0.035641716
2001-11-06,0.03557032
2001-11-07,0.035498924
2001-11-08,0.035427529
2001-11-09,0.035356133
2001-11-10,0.035284737
2001-11-11,0.035213341
2001-11-12,0.035141945
2001-11-13,0.035070549
2001-11-14,0.034999153
2001-11-15,0.034927757
2001-11-16,0.034856361
2001-11-17,0.034784965
2001-11-18,0.034713569
2001-11-19,0.034642173
2001-11-20,0.034570777
2001-11-21,0.034499381
2001-11-22,0.034427985
2001-11-23,0.03435659
2001-11-24,0.034285194
2001-11-25,0.034213798
2001-11-26,0.034142402
2001-11-27,0.034071006
2001-11-28,0.03399961
2001-11-29,0.033928214
2001-11-30,0.033856818
2001-12-01,0.033843659
2001-12-02,0.0338305
2001-12-03,0.033817341
2001-12-04,0.033804182
2001-12-05,0.033791023
2001-12-06,0.033777864
2001-12-07,0.033764705
2001-12-08,0.033751546
2001-12-09,0.033738387
2001-12-10,0.033725228
2001-12-11,0.033712069
2001-12-12,0.03369891
2001-12-13,0.033685751
2001-12-14,0.033672592
2001-12-15,0.033659433
2001-12-16,0.033646274
2001-12-17,0.033633115
2001-12-18,0.033619956
2001-12-19,0.033606797
2001-12-20,0.033593638
2001-12-21,0.033580479
2001-12-22,0.03356732
2001-12-23,0.033554161
2001-12-24,0.033541002
2001-12-25,0.033527843
2001-12-26,0.033514684
2001-12-27,0.033501525
2001-12-28,0.033488366
2001-12-29,0.033475207
2001-12-30,0.033462048
2001-12-31,0.033448889
2002-01-01,0.033446916
2002-01-02,0.033444943
2002-01-03,0.03344297
2002-01-04,0.033440997
2002-01-05,0.033439024
2002-01-06,0.033437051
2002-01-07,0.033435078
2002-01-08,0.033433105
2002-01-09,0.033431132
2002-01-10,0.033429159
2002-01-11,0.033427186
2002-01-12,0.033425213
2002-01-13,0.03342324
2002-01-14,0.033421267
2002-01-15,0.033419294
2002-01-16,0.033417322
2002-01-17,0.033415349
2002-01-18,0.033413376
2002-01-19,0.033411403
2002-01-20,0.03340943
2002-01-21,0.033407457
2002-01-22,0.033405484
2002-01-23,0.033403511
2002-01-24,0.033401538
2002-01-25,0.033399565
2002-01-26,0.033397592
2002-01-27,0.033395619
2002-01-28,0.033393646
2002-01-29,0.033391673
2002-01-30,0.0333897
2002-01-31,0.033387727
2002-02-01,0.033394272
2002-02-02,0.033400818
2002-02-03,0.033407363
2002-02-04,0.033413909
2002-02-05,0.033420454
2002-02-06,0.033427
2002-02-07,0.033433545
2002-02-08,0.033440091
2002-02-09,0.033446636
2002-02-10,0.033453182
2002-02-11,0.033459727
2002-02-12,0.033466273
2002-02-13,0.033472818
2002-02-14,0.033479364
2002-02-15,0.033485909
2002-02-16,0.033492454
2002-02-17,0.033499
2002-02-18,0.033505545
2002-02-19,0.033512091
2002-02-20,0.033518636
2002-02-21,0.033525182
2002-02-22,0.033531727
2002-02-23,0.033538273
2002-02-24,0.033544818
2002-02-25,0.033551364
2002-02-26,0.033557909
2002-02-27,0.033564455
2002-02-28,0.033571
2002-03-01,0.033581871
2002-03-02,0.033592742
2002-03-03,0.033603613
2002-03-04,0.033614484
2002-03-05,0.033625355
2002-03-06,0.033636226
2002-03-07,0.033647097
2002-03-08,0.033657968
2002-03-09,0.033668839
2002-03-10,0.03367971
2002-03-11,0.033690581
2002-03-12,0.033701452
2002-03-13,0.033712323
2002-03-14,0.033723194
2002-03-15,0.033734065
2002-03-16,0.033744935
2002-03-17,0.033755806
2002-03-18,0.033766677
2002-03-19,0.033777548
2002-03-20,0.033788419
2002-03-21,0.03379929
2002-03-22,0.033810161
2002-03-23,0.033821032
2002-03-24,0.033831903
2002-03-25,0.033842774
2002-03-26,0.033853645
2002-03-27,0.033864516
2002-03-28,0.033875387
2002-03-29,0.033886258
2002-03-30,0.033897129
2002-03-31,0.033908
2002-04-01,0.033913368
2002-04-02,0.033918737
2002-04-03,0.033924105
2002-04-04,0.033929473
2002-04-05,0.033934841
2002-04-06,0.03394021
2002-04-07,0.033945578
2002-04-08,0.033950946
2002-04-09,0.033956314
2002-04-10,0.033961683
2002-04-11,0.033967051
2002-04-12,0.033972419
2002-04-13,0.033977787
2002-04-14,0.033983156
2002-04-15,0.033988524
2002-04-16,0.033993892
2002-04-17,0.033999261
2002-04-18,0.034004629
2002-04-19,0.034009997
2002-04-20,0.034015365
2002-04-21,0.034020734
2002-04-22,0.034026102
2002-04-23,0.03403147
2002-04-24,0.034036838
2002-04-25,0.034042207
2002-04-26,0.034047575
2002-04-27,0.034052943
2002-04-28,0.034058311
2002-04-29,0.03406368
2002-04-30,0.034069048
2002-05-01,0.034088478
2002-05-02,0.034107907
2002-05-03,0.034127337
2002-05-04,0.034146766
2002-05-05,0.034166196
2002-05-06,0.034185625
2002-05-07,0.034205055
2002-05-08,0.034224484
2002-05-09,0.034243914
2002-05-10,0.034263343
2002-05-11,0.034282773
2002-05-12,0.034302203
2002-05-13,0.034321632
2002-05-14,0.034341062
2002-05-15,0.034360491
2002-05-16,0.034379921
2002-05-17,0.03439935
2002-05-18,0.03441878
2002-05-19,0.034438209
2002-05-20,0.034457639
2002-05-21,0.034477069
2002-05-22,0.034496498
2002-05-23,0.034515928
2002-05-24,0.034535357
2002-05-25,0.034554787
2002-05-26,0.034574216
2002-05-27,0.034593646
2002-05-28,0.034613075
2002-05-29,0.034632505
2002-05-30,0.034651934
2002-05-31,0.034671364
2002-06-01,0.034670319
2002-06-02,0.034669273
2002-06-03,0.034668228
2002-06-04,0.034667182
2002-06-05,0.034666137
2002-06-06,0.034665091
2002-06-07,0.034664046
2002-06-08,0.034663
2002-06-09,0.034661955
2002-06-10,0.034660909
2002-06-11,0.034659864
2002-06-12,0.034658818
2002-06-13,0.034657773
2002-06-14,0.034656727
2002-06-15,0.034655682
2002-06-16,0.034654637
2002-06-17,0.034653591
2002-06-18,0.034652546
2002-06-19,0.0346515
2002-06-20,0.034650455
2002-06-21,0.034649409
2002-06-22,0.034648364
2002-06-23,0.034647318
2002-06-24,0.034646273
2002-06-25,0.034645227
2002-06-26,0.034644182
2002-06-27,0.034643136
2002-06-28,0.034642091
2002-06-29,0.034641045
2002-06-30,0.03464
2002-07-01,0.034622581
2002-07-02,0.034605161
2002-07-03,0.034587742
2002-07-04,0.034570323
2002-07-05,0.034552903
2002-07-06,0.034535484
2002-07-07,0.034518065
2002-07-08,0.034500645
2002-07-09,0.034483226
2002-07-10,0.034465806
2002-07-11,0.034448387
2002-07-12,0.034430968
2002-07-13,0.034413548
2002-07-14,0.034396129
2002-07-15,0.03437871
2002-07-16,0.03436129
2002-07-17,0.034343871
2002-07-18,0.034326452
2002-07-19,0.034309032
2002-07-20,0.034291613
2002-07-21,0.034274194
2002-07-22,0.034256774
2002-07-23,0.034239355
2002-07-24,0.034221935
2002-07-25,0.034204516
2002-07-26,0.034187097
2002-07-27,0.034169677
2002-07-28,0.034152258
2002-07-29,0.034134839
2002-07-30,0.034117419
2002-07-31,0.0341
2002-08-01,0.034081261
2002-08-02,0.034062522
2002-08-03,0.034043783
2002-08-04,0.034025044
2002-08-05,0.034006305
2002-08-06,0.033987566
2002-08-07,0.033968827
2002-08-08,0.033950088
2002-08-09,0.033931349
2002-08-10,0.03391261
2002-08-11,0.033893871
2002-08-12,0.033875132
2002-08-13,0.033856393
2002-08-14,0.033837654
2002-08-15,0.033818915
2002-08-16,0.033800176
2002-08-17,0.033781437
2002-08-18,0.033762698
2002-08-19,0.033743959
2002-08-20,0.03372522
2002-08-21,0.033706481
2002-08-22,0.033687742
2002-08-23,0.033669003
2002-08-24,0.033650264
2002-08-25,0.033631525
2002-08-26,0.033612786
2002-08-27,0.033594047
2002-08-28,0.033575308
2002-08-29,0.033556569
2002-08-30,0.03353783
2002-08-31,0.033519091
2002-09-01,0.033505169
2002-09-02,0.033491247
2002-09-03,0.033477325
2002-09-04,0.033463403
2002-09-05,0.033449481
2002-09-06,0.033435559
2002-09-07,0.033421637
2002-09-08,0.033407714
2002-09-09,0.033393792
2002-09-10,0.03337987
2002-09-11,0.033365948
2002-09-12,0.033352026
2002-09-13,0.033338104
2002-09-14,0.033324182
2002-09-15,0.03331026
2002-09-16,0.033296338
2002-09-17,0.033282416
2002-09-18,0.033268494
2002-09-19,0.033254572
2002-09-20,0.03324065
2002-09-21,0.033226728
2002-09-22,0.033212806
2002-09-23,0.033198883
2002-09-24,0.033184961
2002-09-25,0.033171039
2002-09-26,0.033157117
2002-09-27,0.033143195
2002-09-28,0.033129273
2002-09-29,0.033115351
2002-09-30,0.033101429
2002-10-01,0.033085661
2002-10-02,0.033069892
2002-10-03,0.033054124
2002-10-04,0.033038355
2002-10-05,0.033022587
2002-10-06,0.033006819
2002-10-07,0.03299105
2002-10-08,0.032975282
2002-10-09,0.032959514
2002-10-10,0.032943745
2002-10-11,0.032927977
2002-10-12,0.032912208
2002-10-13,0.03289644
2002-10-14,0.032880672
2002-10-15,0.032864903
2002-10-16,0.032849135
2002-10-17,0.032833366
2002-10-18,0.032817598
2002-10-19,0.03280183
2002-10-20,0.032786061
2002-10-21,0.032770293
2002-10-22,0.032754524
2002-10-23,0.032738756
2002-10-24,0.032722988
2002-10-25,0.032707219
2002-10-26,0.032691451
2002-10-27,0.032675683
2002-10-28,0.032659914
2002-10-29,0.032644146
2002-10-30,0.032628377
2002-10-31,0.032612609
2002-11-01,0.032566903
2002-11-02,0.032521197
2002-11-03,0.032475491
2002-11-04,0.032429785
2002-11-05,0.032384079
2002-11-06,0.032338373
2002-11-07,0.032292667
2002-11-08,0.032246961
2002-11-09,0.032201255
2002-11-10,0.032155549
2002-11-11,0.032109843
2002-11-12,0.032064137
2002-11-13,0.032018431
2002-11-14,0.031972725
2002-11-15,0.031927019
2002-11-16,0.031881313
2002-11-17,0.031835607
2002-11-18,0.031789901
2002-11-19,0.031744195
2002-11-20,0.031698489
2002-11-21,0.031652783
2002-11-22,0.031607077
2002-11-23,0.031561371
2002-11-24,0.031515665
2002-11-25,0.031469959
2002-11-26,0.031424253
2002-11-27,0.031378547
2002-11-28,0.031332841
2002-11-29,0.031287135
2002-11-30,0.031241429
2002-12-01,0.031182367
2002-12-02,0.031123305
2002-12-03,0.031064242
2002-12-04,0.03100518
2002-12-05,0.030946118
2002-12-06,0.030887056
2002-12-07,0.030827993
2002-12-08,0.030768931
2002-12-09,0.030709869
2002-12-10,0.030650807
2002-12-11,0.030591745
2002-12-12,0.030532682
2002-12-13,0.03047362
2002-12-14,0.030414558
2002-12-15,0.030355496
2002-12-16,0.030296433
2002-12-17,0.030237371
2002-12-18,0.030178309
2002-12-19,0.030119247
2002-12-20,0.030060184
2002-12-21,0.030001122
2002-12-22,0.02994206
2002-12-23,0.029882998
2002-12-24,0.029823936
2002-12-25,0.029764873
2002-12-26,0.029705811
2002-12-27,0.029646749
2002-12-28,0.029587687
2002-12-29,0.029528624
2002-12-30,0.029469562
2002-12-31,0.0294105
2003-01-01,0.029375264
2003-01-02,0.029340028
2003-01-03,0.029304792
2003-01-04,0.029269556
2003-01-05,0.02923432
2003-01-06,0.029199084
2003-01-07,0.029163848
2003-01-08,0.029128611
2003-01-09,0.029093375
2003-01-10,0.029058139
2003-01-11,0.029022903
2003-01-12,0.028987667
2003-01-13,0.028952431
2003-01-14,0.028917195
2003-01-15,0.028881959
2003-01-16,0.028846723
2003-01-17,0.028811487
2003-01-18,0.028776251
2003-01-19,0.028741015
2003-01-20,0.028705779
2003-01-21,0.028670543
2003-01-22,0.028635307
2003-01-23,0.028600071
2003-01-24,0.028564834
2003-01-25,0.028529598
2003-01-26,0.028494362
2003-01-27,0.028459126
2003-01-28,0.02842389
2003-01-29,0.028388654
2003-01-30,0.028353418
2003-01-31,0.028318182
2003-02-01,0.028266622
2003-02-02,0.028215062
2003-02-03,0.028163502
2003-02-04,0.028111942
2003-02-05,0.028060382
2003-02-06,0.028008822
2003-02-07,0.027957262
2003-02-08,0.027905701
2003-02-09,0.027854141
2003-02-10,0.027802581
2003-02-11,0.027751021
2003-02-12,0.027699461
2003-02-13,0.027647901
2003-02-14,0.027596341
2003-02-15,0.027544781
2003-02-16,0.027493221
2003-02-17,0.027441661
2003-02-18,0.027390101
2003-02-19,0.027338541
2003-02-20,0.027286981
2003-02-21,0.027235421
2003-02-22,0.02718386
2003-02-23,0.0271323
2003-02-24,0.02708074
2003-02-25,0.02702918
2003-02-26,0.02697762
2003-02-27,0.02692606
2003-02-28,0.0268745
2003-03-01,0.026823694
2003-03-02,0.026772889
2003-03-03,0.026722083
2003-03-04,0.026671277
2003-03-05,0.026620472
2003-03-06,0.026569666
2003-03-07,0.02651886
2003-03-08,0.026468055
2003-03-09,0.026417249
2003-03-10,0.026366443
2003-03-11,0.026315638
2003-03-12,0.026264832
2003-03-13,0.026214026
2003-03-14,0.026163221
2003-03-15,0.026112415
2003-03-16,0.026061609
2003-03-17,0.026010803
2003-03-18,0.025959998
2003-03-19,0.025909192
2003-03-20,0.025858386
2003-03-21,0.025807581
2003-03-22,0.025756775
2003-03-23,0.025705969
2003-03-24,0.025655164
2003-03-25,0.025604358
2003-03-26,0.025553552
2003-03-27,0.025502747
2003-03-28,0.025451941
2003-03-29,0.025401135
2003-03-30,0.02535033
2003-03-31,0.025299524
2003-04-01,0.025300657
2003-04-02,0.025301789
2003-04-03,0.025302922
2003-04-04,0.025304054
2003-04-05,0.025305187
2003-04-06,0.025306319
2003-04-07,0.025307452
2003-04-08,0.025308584
2003-04-09,0.025309717
2003-04-10,0.025310849
2003-04-11,0.025311982
2003-04-12,0.025313114
2003-04-13,0.025314247
2003-04-14,0.025315379
2003-04-15,0.025316512
2003-04-16,0.025317645
2003-04-17,0.025318777
2003-04-18,0.02531991
2003-04-19,0.025321042
2003-04-20,0.025322175
2003-04-21,0.025323307
2003-04-22,0.02532444
2003-04-23,0.025325572
2003-04-24,0.025326705
2003-04-25,0.025327837
2003-04-26,0.02532897
2003-04-27,0.025330102
2003-04-28,0.025331235
2003-04-29,0.025332367
2003-04-30,0.0253335
2003-05-01,0.025290653
2003-05-02,0.025247806
2003-05-03,0.025204959
2003-05-04,0.025162111
2003-05-05,0.025119264
2003-05-06,0.025076417
2003-05-07,0.02503357
2003-05-08,0.024990723
2003-05-09,0.024947876
2003-05-10,0.024905028
2003-05-11,0.024862181
2003-05-12,0.024819334
2003-05-13,0.024776487
2003-05-14,0.02473364
2003-05-15,0.024690793
2003-05-16,0.024647945
2003-05-17,0.024605098
2003-05-18,0.024562251
2003-05-19,0.024519404
2003-05-20,0.024476557
2003-05-21,0.02443371
2003-05-22,0.024390862
2003-05-23,0.024348015
2003-05-24,0.024305168
2003-05-25,0.024262321
2003-05-26,0.024219474
2003-05-27,0.024176627
2003-05-28,0.024133779
2003-05-29,0.024090932
2003-05-30,0.024048085
2003-05-31,0.024005238
2003-06-01,0.023922349
2003-06-02,0.02383946
2003-06-03,0.023756571
2003-06-04,0.023673682
2003-06-05,0.023590794
2003-06-06,0.023507905
2003-06-07,0.023425016
2003-06-08,0.023342127
2003-06-09,0.023259238
2003-06-10,0.023176349
2003-06-11,0.02309346
2003-06-12,0.023010571
2003-06-13,0.022927682
2003-06-14,0.022844793
2003-06-15,0.022761905
2003-06-16,0.022679016
2003-06-17,0.022596127
2003-06-18,0.022513238
2003-06-19,0.022430349
2003-06-20,0.02234746
2003-06-21,0.022264571
2003-06-22,0.022181682
2003-06-23,0.022098793
2003-06-24,0.022015904
2003-06-25,0.021933016
2003-06-26,0.021850127
2003-06-27,0.021767238
2003-06-28,0.021684349
2003-06-29,0.02160146
2003-06-30,0.021518571
2003-07-01,0.021511534
2003-07-02,0.021504498
2003-07-03,0.021497461
2003-07-04,0.021490424
2003-07-05,0.021483388
2003-07-06,0.021476351
2003-07-07,0.021469314
2003-07-08,0.021462278
2003-07-09,0.021455241
2003-07-10,0.021448205
2003-07-11,0.021441168
2003-07-12,0.021434131
2003-07-13,0.021427095
2003-07-14,0.021420058
2003-07-15,0.021413021
2003-07-16,0.021405985
2003-07-17,0.021398948
2003-07-18,0.021391911
2003-07-19,0.021384875
2003-07-20,0.021377838
2003-07-21,0.021370801
2003-07-22,0.021363765
2003-07-23,0.021356728
2003-07-24,0.021349692
2003-07-25,0.021342655
2003-07-26,0.021335618
2003-07-27,0.021328582
2003-07-28,0.021321545
2003-07-29,0.021314508
2003-07-30,0.021307472
2003-07-31,0.021300435
2003-08-01,0.021303785
2003-08-02,0.021307135
2003-08-03,0.021310485
2003-08-04,0.021313835
2003-08-05,0.021317185
2003-08-06,0.021320535
2003-08-07,0.021323885
2003-08-08,0.021327235
2003-08-09,0.021330585
2003-08-10,0.021333935
2003-08-11,0.021337285
2003-08-12,0.021340635
2003-08-13,0.021343985
2003-08-14,0.021347335
2003-08-15,0.021350685
2003-08-16,0.021354036
2003-08-17,0.021357386
2003-08-18,0.021360736
2003-08-19,0.021364086
2003-08-20,0.021367436
2003-08-21,0.021370786
2003-08-22,0.021374136
2003-08-23,0.021377486
2003-08-24,0.021380836
2003-08-25,0.021384186
2003-08-26,0.021387536
2003-08-27,0.021390886
2003-08-28,0.021394236
2003-08-29,0.021397586
2003-08-30,0.021400936
2003-08-31,0.021404286
2003-09-01,0.021406583
2003-09-02,0.021408879
2003-09-03,0.021411176
2003-09-04,0.021413472
2003-09-05,0.021415769
2003-09-06,0.021418065
2003-09-07,0.021420362
2003-09-08,0.021422658
2003-09-09,0.021424955
2003-09-10,0.021427251
2003-09-11,0.021429548
2003-09-12,0.021431844
2003-09-13,0.021434141
2003-09-14,0.021436437
2003-09-15,0.021438734
2003-09-16,0.021441031
2003-09-17,0.021443327
2003-09-18,0.021445624
2003-09-19,0.02144792
2003-09-20,0.021450217
2003-09-21,0.021452513
2003-09-22,0.02145481
2003-09-23,0.021457106
2003-09-24,0.021459403
2003-09-25,0.021461699
2003-09-26,0.021463996
2003-09-27,0.021466292
2003-09-28,0.021468589
2003-09-29,0.021470885
2003-09-30,0.021473182
2003-10-01,0.021471971
2003-10-02,0.021470761
2003-10-03,0.02146955
2003-10-04,0.021468339
2003-10-05,0.021467129
2003-10-06,0.021465918
2003-10-07,0.021464707
2003-10-08,0.021463497
2003-10-09,0.021462286
2003-10-10,0.021461076
2003-10-11,0.021459865
2003-10-12,0.021458654
2003-10-13,0.021457444
2003-10-14,0.021456233
2003-10-15,0.021455022
2003-10-16,0.021453812
2003-10-17,0.021452601
2003-10-18,0.02145139
2003-10-19,0.02145018
2003-10-20,0.021448969
2003-10-21,0.021447758
2003-10-22,0.021446548
2003-10-23,0.021445337
2003-10-24,0.021444127
2003-10-25,0.021442916
2003-10-26,0.021441705
2003-10-27,0.021440495
2003-10-28,0.021439284
2003-10-29,0.021438073
2003-10-30,0.021436863
2003-10-31,0.021435652
2003-11-01,0.021440814
2003-11-02,0.021445975
2003-11-03,0.021451137
2003-11-04,0.021456298
2003-11-05,0.02146146
2003-11-06,0.021466622
2003-11-07,0.021471783
2003-11-08,0.021476945
2003-11-09,0.021482106
2003-11-10,0.021487268
2003-11-11,0.02149243
2003-11-12,0.021497591
2003-11-13,0.021502753
2003-11-14,0.021507914
2003-11-15,0.021513076
2003-11-16,0.021518238
2003-11-17,0.021523399
2003-11-18,0.021528561
2003-11-19,0.021533722
2003-11-20,0.021538884
2003-11-21,0.021544046
2003-11-22,0.021549207
2003-11-23,0.021554369
2003-11-24,0.02155953
2003-11-25,0.021564692
2003-11-26,0.021569854
2003-11-27,0.021575015
2003-11-28,0.021580177
2003-11-29,0.021585338
2003-11-30,0.0215905
2003-12-01,0.021586398
2003-12-02,0.021582296
2003-12-03,0.021578194
2003-12-04,0.021574091
2003-12-05,0.021569989
2003-12-06,0.021565887
2003-12-07,0.021561785
2003-12-08,0.021557683
2003-12-09,0.021553581
2003-12-10,0.021549478
2003-12-11,0.021545376
2003-12-12,0.021541274
2003-12-13,0.021537172
2003-12-14,0.02153307
2003-12-15,0.021528968
2003-12-16,0.021524865
2003-12-17,0.021520763
2003-12-18,0.021516661
2003-12-19,0.021512559
2003-12-20,0.021508457
2003-12-21,0.021504355
2003-12-22,0.021500252
2003-12-23,0.02149615
2003-12-24,0.021492048
2003-12-25,0.021487946
2003-12-26,0.021483844
2003-12-27,0.021479742
2003-12-28,0.021475639
2003-12-29,0.021471537
2003-12-30,0.021467435
2003-12-31,0.021463333
2004-01-01,0.021444992
2004-01-02,0.021426651
2004-01-03,0.02140831
2004-01-04,0.021389969
2004-01-05,0.021371628
2004-01-06,0.021353287
2004-01-07,0.021334946
2004-01-08,0.021316605
2004-01-09,0.021298264
2004-01-10,0.021279923
2004-01-11,0.021261582
2004-01-12,0.021243241
2004-01-13,0.0212249
2004-01-14,0.021206559
2004-01-15,0.021188218
2004-01-16,0.021169877
2004-01-17,0.021151536
2004-01-18,0.021133195
2004-01-19,0.021114854
2004-01-20,0.021096513
2004-01-21,0.021078172
2004-01-22,0.021059831
2004-01-23,0.02104149
2004-01-24,0.021023149
2004-01-25,0.021004808
2004-01-26,0.020986467
2004-01-27,0.020968126
2004-01-28,0.020949785
2004-01-29,0.020931444
2004-01-30,0.020913103
2004-01-31,0.020894762
2004-02-01,0.020888236
2004-02-02,0.020881709
2004-02-03,0.020875183
2004-02-04,0.020868657
2004-02-05,0.020862131
2004-02-06,0.020855604
2004-02-07,0.020849078
2004-02-08,0.020842552
2004-02-09,0.020836026
2004-02-10,0.020829499
2004-02-11,0.020822973
2004-02-12,0.020816447
2004-02-13,0.02080992
2004-02-14,0.020803394
2004-02-15,0.020796868
2004-02-16,0.020790342
2004-02-17,0.020783815
2004-02-18,0.020777289
2004-02-19,0.020770763
2004-02-20,0.020764236
2004-02-21,0.02075771
2004-02-22,0.020751184
2004-02-23,0.020744658
2004-02-24,0.020738131
2004-02-25,0.020731605
2004-02-26,0.020725079
2004-02-27,0.020718553
2004-02-28,0.020712026
2004-02-29,0.0207055
2004-03-01,0.020692041
2004-03-02,0.020678581
2004-03-03,0.020665122
2004-03-04,0.020651663
2004-03-05,0.020638203
2004-03-06,0.020624744
2004-03-07,0.020611285
2004-03-08,0.020597825
2004-03-09,0.020584366
2004-03-10,0.020570907
2004-03-11,0.020557447
2004-03-12,0.020543988
2004-03-13,0.020530529
2004-03-14,0.020517069
2004-03-15,0.02050361
2004-03-16,0.020490151
2004-03-17,0.020476692
2004-03-18,0.020463232
2004-03-19,0.020449773
2004-03-20,0.020436314
2004-03-21,0.020422854
2004-03-22,0.020409395
2004-03-23,0.020395936
2004-03-24,0.020382476
2004-03-25,0.020369017
2004-03-26,0.020355558
2004-03-27,0.020342098
2004-03-28,0.020328639
2004-03-29,0.02031518
2004-03-30,0.02030172
2004-03-31,0.020288261
2004-04-01,0.020294902
2004-04-02,0.020301544
2004-04-03,0.020308185
2004-04-04,0.020314826
2004-04-05,0.020321468
2004-04-06,0.020328109
2004-04-07,0.02033475
2004-04-08,0.020341391
2004-04-09,0.020348033
2004-04-10,0.020354674
2004-04-11,0.020361315
2004-04-12,0.020367957
2004-04-13,0.020374598
2004-04-14,0.020381239
2004-04-15,0.020387881
2004-04-16,0.020394522
2004-04-17,0.020401163
2004-04-18,0.020407804
2004-04-19,0.020414446
2004-04-20,0.020421087
2004-04-21,0.020427728
2004-04-22,0.02043437
2004-04-23,0.020441011
2004-04-24,0.020447652
2004-04-25,0.020454294
2004-04-26,0.020460935
2004-04-27,0.020467576
2004-04-28,0.020474217
2004-04-29,0.020480859
2004-04-30,0.0204875
2004-05-01,0.02049947
2004-05-02,0.02051144
2004-05-03,0.02052341
2004-05-04,0.02053538
2004-05-05,0.02054735
2004-05-06,0.02055932
2004-05-07,0.02057129
2004-05-08,0.02058326
2004-05-09,0.02059523
2004-05-10,0.0206072
2004-05-11,0.02061917
2004-05-12,0.02063114
2004-05-13,0.02064311
2004-05-14,0.02065508
2004-05-15,0.02066705
2004-05-16,0.020679021
2004-05-17,0.020690991
2004-05-18,0.020702961
2004-05-19,0.020714931
2004-05-20,0.020726901
2004-05-21,0.020738871
2004-05-22,0.020750841
2004-05-23,0.020762811
2004-05-24,0.020774781
2004-05-25,0.020786751
2004-05-26,0.020798721
2004-05-27,0.020810691
2004-05-28,0.020822661
2004-05-29,0.020834631
2004-05-30,0.020846601
2004-05-31,0.020858571
2004-06-01,0.020867513
2004-06-02,0.020876454
2004-06-03,0.020885396
2004-06-04,0.020894337
2004-06-05,0.020903279
2004-06-06,0.02091222
2004-06-07,0.020921162
2004-06-08,0.020930104
2004-06-09,0.020939045
2004-06-10,0.020947987
2004-06-11,0.020956928
2004-06-12,0.02096587
2004-06-13,0.020974811
2004-06-14,0.020983753
2004-06-15,0.020992695
2004-06-16,0.021001636
2004-06-17,0.021010578
2004-06-18,0.021019519
2004-06-19,0.021028461
2004-06-20,0.021037402
2004-06-21,0.021046344
2004-06-22,0.021055285
2004-06-23,0.021064227
2004-06-24,0.021073169
2004-06-25,0.02108211
2004-06-26,0.021091052
2004-06-27,0.021099993
2004-06-28,0.021108935
2004-06-29,0.021117876
2004-06-30,0.021126818
2004-07-01,0.021127903
2004-07-02,0.021128988
2004-07-03,0.021130073
2004-07-04,0.021131158
2004-07-05,0.021132243
2004-07-06,0.021133328
2004-07-07,0.021134413
2004-07-08,0.021135499
2004-07-09,0.021136584
2004-07-10,0.021137669
2004-07-11,0.021138754
2004-07-12,0.021139839
2004-07-13,0.021140924
2004-07-14,0.021142009
2004-07-15,0.021143094
2004-07-16,0.021144179
2004-07-17,0.021145264
2004-07-18,0.021146349
2004-07-19,0.021147434
2004-07-20,0.021148519
2004-07-21,0.021149604
2004-07-22,0.021150689
2004-07-23,0.021151774
2004-07-24,0.02115286
2004-07-25,0.021153945
2004-07-26,0.02115503
2004-07-27,0.021156115
2004-07-28,0.0211572
2004-07-29,0.021158285
2004-07-30,0.02115937
2004-07-31,0.021160455
2004-08-01,0.021159883
2004-08-02,0.021159311
2004-08-03,0.021158739
2004-08-04,0.021158168
2004-08-05,0.021157596
2004-08-06,0.021157024
2004-08-07,0.021156452
2004-08-08,0.02115588
2004-08-09,0.021155308
2004-08-10,0.021154736
2004-08-11,0.021154164
2004-08-12,0.021153593
2004-08-13,0.021153021
2004-08-14,0.021152449
2004-08-15,0.021151877
2004-08-16,0.021151305
2004-08-17,0.021150733
2004-08-18,0.021150161
2004-08-19,0.021149589
2004-08-20,0.021149018
2004-08-21,0.021148446
2004-08-22,0.021147874
2004-08-23,0.021147302
2004-08-24,0.02114673
2004-08-25,0.021146158
2004-08-26,0.021145586
2004-08-27,0.021145014
2004-08-28,0.021144443
2004-08-29,0.021143871
2004-08-30,0.021143299
2004-08-31,0.021142727
2004-09-01,0.021144166
2004-09-02,0.021145606
2004-09-03,0.021147045
2004-09-04,0.021148485
2004-09-05,0.021149924
2004-09-06,0.021151363
2004-09-07,0.021152803
