Date,EAFE ex UK SRI
2010-07-08,775.9090525107181
2010-07-09,783.0227431518204
2010-07-12,784.5551901095446
2010-07-13,790.8805565581125
2010-07-14,795.8407022974529
2010-07-15,784.9710181060859
2010-07-16,770.7319114752478
2010-07-19,764.5176737291562
2010-07-20,764.3334653346674
2010-07-21,768.4475158050998
2010-07-22,775.23256733057
2010-07-23,784.1206119592265
2010-07-26,786.6506452506384
2010-07-27,786.5156671419708
2010-07-28,791.304176885358
2010-07-29,789.7514822051756
2010-07-30,789.3534705148927
2010-08-02,798.7604637861791
2010-08-03,801.6907137802071
2010-08-04,797.1627696780253
2010-08-05,800.7480707682441
2010-08-06,795.3170862617098
2010-08-09,799.0884499919146
2010-08-10,796.8576808098724
2010-08-11,783.7827886371308
2010-08-12,779.1655977089428
2010-08-13,781.5070634240504
2010-08-16,781.5200729412628
2010-08-17,787.1897896633154
2010-08-18,790.4263422202728
2010-08-19,786.974649391611
2010-08-20,777.6264813874267
2010-08-23,779.8609242182947
2010-08-24,771.1068092603394
2010-08-25,761.9818304071482
2010-08-26,766.5963823820848
2010-08-27,773.1299058125483
2010-08-30,778.9563182470583
2010-08-31,772.2126116977139
2010-09-01,786.4111966674211
2010-09-02,792.4268405475195
2010-09-03,796.6748033410404
2010-09-06,804.2352667933765
2010-09-07,805.6149112997942
2010-09-08,803.0966410427828
2010-09-09,813.1551248507218
2010-09-10,814.8391781503257
2010-09-13,819.5853738738626
2010-09-14,818.5924621846606
2010-09-15,813.4872817959158
2010-09-16,807.091303090566
2010-09-17,811.0047832830498
2010-09-20,817.3664178174267
2010-09-21,815.3024562849263
2010-09-22,805.151831794272
2010-09-23,805.6754543576069
2010-09-24,805.02771729596
2010-09-27,807.9837008750796
2010-09-28,806.5047478331807
2010-09-29,806.0160057856023
2010-09-30,799.3768824523378
2010-10-01,794.548161381716
2010-10-04,792.3417432276447
2010-10-05,799.3231435694056
2010-10-06,806.6980514108251
2010-10-07,808.7711324246757
2010-10-08,808.5672020753085
2010-10-11,810.8159041843513
2010-10-12,806.2362292040898
2010-10-13,811.7011548883726
2010-10-14,815.1770490820903
2010-10-15,814.451895446657
2010-10-18,815.825002341142
2010-10-19,816.5180047065977
2010-10-20,815.4297274276877
2010-10-21,816.7568156087998
2010-10-22,818.0306096290453
2010-10-25,823.3790724852561
2010-10-26,818.64093117982
2010-10-27,813.6440100444546
2010-10-28,814.8327362244289
2010-10-29,813.5044352542307
2010-11-01,813.2940851165475
2010-11-02,813.480596488994
2010-11-03,808.8253906040923
2010-11-04,818.6285610830394
2010-11-05,827.8634018398673
2010-11-08,833.3904148730903
2010-11-09,836.8150399717291
2010-11-10,833.4567646448883
2010-11-11,833.3375465374445
2010-11-12,826.2813064661855
2010-11-15,832.4013762519127
2010-11-16,822.9022189851615
2010-11-17,825.1910474436443
2010-11-18,834.520877411139
2010-11-19,830.9755708188375
2010-11-22,831.1164660577045
2010-11-23,826.7619478180887
2010-11-24,829.1802663892593
2010-11-25,830.6295480868554
2010-11-26,828.9303073293592
2010-11-29,826.6928992348879
2010-11-30,823.5439250742223
2010-12-01,833.2633671621956
2010-12-02,847.7806511389623
2010-12-03,848.4986377634514
2010-12-06,848.8240839321885
2010-12-07,849.7295691757046
2010-12-08,850.899817161429
2010-12-09,857.8110851147895
2010-12-10,856.8261653925983
2010-12-13,859.1166587836249
2010-12-14,863.6813025490171
2010-12-15,859.4819267587106
2010-12-16,862.8144457797797
2010-12-17,862.4234237192112
2010-12-20,865.4754202592043
2010-12-21,875.1121414787891
2010-12-22,877.2663943937815
2010-12-23,880.1601228741737
2010-12-24,876.8465606299936
2010-12-27,872.8154755898094
2010-12-28,877.0969918303898
2010-12-29,880.7012448135059
2010-12-30,870.2958144961502
2010-12-31,866.6526080007137
2011-01-03,872.0314885801387
2011-01-04,873.9707492804737
2011-01-05,870.4453883862739
2011-01-06,877.5384430245433
2011-01-07,876.9531964000406
2011-01-10,872.0231390491234
2011-01-11,875.4563965393753
2011-01-12,882.3648979766245
2011-01-13,878.9346683183222
2011-01-14,874.7228800052063
2011-01-17,877.3679655781175
2011-01-18,880.436219916545
2011-01-19,879.1388709984768
2011-01-20,868.0181960410647
2011-01-21,862.8510293857626
2011-01-24,864.5524006744058
2011-01-25,868.332477313998
2011-01-26,870.8661056873541
2011-01-27,870.1468585137746
2011-01-28,868.0705567064477
2011-01-31,862.9946725588225
2011-02-01,869.251238927655
2011-02-02,873.4989597734719
2011-02-03,875.9554861105779
2011-02-04,882.1378522509732
2011-02-07,886.03392151831
2011-02-08,886.3668294652205
2011-02-09,882.0205100735686
2011-02-10,880.8309654978914
2011-02-11,882.7802247694719
2011-02-14,891.7737426431959
2011-02-15,888.776795564534
2011-02-16,893.3676546498405
2011-02-17,896.7102544463537
2011-02-18,896.294779412106
2011-02-21,888.5398799047763
2011-02-22,878.5953207902974
2011-02-23,869.3079052122393
2011-02-24,866.1686958253822
2011-02-25,877.6263870051918
2011-02-28,880.3920608003815
2011-03-01,880.7290655960644
2011-03-02,870.7158437124281
2011-03-03,867.9540229987168
2011-03-04,869.5534680360599
2011-03-07,863.5101043477999
2011-03-08,865.0278500254032
2011-03-09,865.1322140102448
2011-03-10,857.1124371582288
2011-03-11,850.011084157315
2011-03-14,827.1787106728308
2011-03-15,794.6652120757769
2011-03-16,804.4224875748052
2011-03-17,809.413733284212
2011-03-18,810.2232253855121
2011-03-21,818.3034802906081
2011-03-22,827.4579183287691
2011-03-23,831.7846586340136
2011-03-24,836.9748431797301
2011-03-25,840.9020562292984
2011-03-28,841.1793702866503
2011-03-29,840.4271136841135
2011-03-30,848.7416621269665
2011-03-31,845.6281565877241
2011-04-01,849.2468816060126
2011-04-04,848.7623684455262
2011-04-05,844.704770224395
2011-04-06,842.1437434874683
2011-04-07,843.2939778527884
2011-04-08,846.3226845154866
2011-04-11,845.1539927423225
2011-04-12,834.6137334451769
2011-04-13,839.7772764211987
2011-04-14,839.9607174218478
2011-04-15,839.3319669024654
2011-04-18,836.4789643648925
2011-04-19,831.9141841879336
2011-04-20,841.6371182169888
2011-04-21,849.3125642235068
2011-04-22,849.2726647752877
2011-04-25,848.1517909453992
2011-04-26,847.2973952500085
2011-04-27,846.6435204613588
2011-04-28,850.843593334438
2011-04-29,853.166199057373
