Date,EAFE ex JP SRI
2010-11-03,836.3418845843283
2010-11-04,849.1188731535245
2010-11-05,854.5431748104894
2010-11-08,854.9749907661338
2010-11-09,859.144220513061
2010-11-10,854.059191369187
2010-11-11,854.2636918539481
2010-11-12,848.9556289262988
2010-11-15,855.2406081233128
2010-11-16,838.2185442550915
2010-11-17,839.63899039955
2010-11-18,849.5462183663196
2010-11-19,843.7122983131922
2010-11-22,840.1155679832942
2010-11-23,828.5847841062925
2010-11-24,837.1587152722548
2010-11-25,839.6712060615226
2010-11-26,835.7922476301865
2010-11-29,826.1926212139405
2010-11-30,824.6184499238844
2010-12-01,839.3466089218114
2010-12-02,855.001258915543
2010-12-03,854.3384535649052
2010-12-06,855.356972247388
2010-12-07,861.8351791199693
2010-12-08,863.7524329048733
2010-12-09,867.7838306171391
2010-12-10,867.7292594407061
2010-12-13,869.5885734956003
2010-12-14,872.2343763957981
2010-12-15,867.3958978019532
2010-12-16,870.8585302901838
2010-12-17,868.5966542943349
2010-12-20,873.8044919991174
2010-12-21,881.7209626966705
2010-12-22,882.6445541104367
2010-12-23,884.9960634506969
2010-12-24,883.5342194243924
2010-12-27,877.2093647819077
2010-12-28,879.7466528083886
2010-12-29,882.8756675203198
2010-12-30,872.5062804824078
2010-12-31,868.1693878424551
2011-01-03,873.5163835891682
2011-01-04,876.718142418407
2011-01-05,875.2907983414235
2011-01-06,876.5684172725722
2011-01-07,876.0877869104519
2011-01-10,868.5169269614242
2011-01-11,876.8269688693301
2011-01-12,886.0346891668923
2011-01-13,880.8678516616408
2011-01-14,879.0140561931099
2011-01-17,881.5391508941582
2011-01-18,889.4620846440416
2011-01-19,881.2113674308484
2011-01-20,870.2184133262565
2011-01-21,870.8914182993271
2011-01-24,872.2232240008435
2011-01-25,870.0732194024754
2011-01-26,877.4176318351215
2011-01-27,878.2863277885023
2011-01-28,872.0895296052452
2011-01-31,872.3225326891211
2011-02-01,882.8769397433431
2011-02-02,884.2569738914202
2011-02-03,886.7096595422078
2011-02-04,891.356475780932
2011-02-07,897.3255202589678
2011-02-08,895.9383901802255
2011-02-09,893.2338381447327
2011-02-10,891.9546655379913
2011-02-11,896.596986211739
2011-02-14,902.3642086475778
2011-02-15,901.8404964950331
2011-02-16,905.3983199346135
2011-02-17,906.0474988538958
2011-02-18,905.9656168015389
2011-02-21,895.1028634502006
2011-02-22,887.0389407282314
2011-02-23,878.3447520182228
2011-02-24,874.0176870596781
2011-02-25,886.7026212384392
2011-02-28,891.8271942811809
2011-03-01,886.616092642088
2011-03-02,881.4028286350236
2011-03-03,881.8783922662457
2011-03-04,881.1905661078572
2011-03-07,876.9314304737874
2011-03-08,879.609610201695
2011-03-09,879.041523582924
2011-03-10,869.1305970186257
2011-03-11,861.8667622403242
2011-03-14,856.4813908595652
2011-03-15,836.7102062906898
2011-03-16,826.2296341611246
2011-03-17,835.9494224998805
2011-03-18,840.7666839619218
2011-03-21,852.4618339155487
2011-03-22,852.7703592264834
2011-03-23,856.2504021922266
2011-03-24,866.1747597098915
2011-03-25,868.7545657607484
2011-03-28,869.4902118791161
2011-03-29,870.311537818085
2011-03-30,878.9972211808264
2011-03-31,872.1426094965287
2011-04-01,884.0511245281912
2011-04-04,884.6691917679871
2011-04-05,887.047281744676
2011-04-06,891.2732334575501
2011-04-07,889.1548257330707
2011-04-08,891.3707316980397
2011-04-11,889.9059872126661
2011-04-12,874.4532505764801
2011-04-13,881.867833462209
2011-04-14,877.831770121768
2011-04-15,879.5503563371342
2011-04-18,870.066718248872
2011-04-19,871.1227994431201
2011-04-20,884.8620718827765
2011-04-21,892.9002817978123
2011-04-22,892.9002817978123
2011-04-25,891.5497719127989
2011-04-26,892.4485720584198
2011-04-27,893.952350612777
2011-04-28,894.3265677194834
2011-04-29,896.3647181341712
