Date,NETHERLANDS IMI GROWTH
1999-02-26,903.0019278304983
1999-03-01,890.2003501588702
1999-03-02,890.9986534247154
1999-03-03,881.2077222240376
1999-03-04,861.4165977682914
1999-03-05,880.2449567680343
1999-03-08,883.942795068366
1999-03-09,879.537587248313
1999-03-10,877.6929631763418
1999-03-11,873.1400081627735
1999-03-12,885.1643194016463
1999-03-15,889.5070647675361
1999-03-16,894.1188684766395
1999-03-17,901.2061690421601
1999-03-18,894.2968585986545
1999-03-19,896.5216547976181
1999-03-22,887.404870283622
1999-03-23,865.7965130144219
1999-03-24,856.436493768493
1999-03-25,863.5293352488344
1999-03-26,843.2456725097956
1999-03-29,846.575013753843
1999-03-30,849.9894149938774
1999-03-31,855.2645031592455
1999-04-01,851.5981606909655
1999-04-02,849.8105691474138
1999-04-05,845.011695082457
1999-04-06,855.1038729524373
1999-04-07,867.2768696671978
1999-04-08,865.1847039782241
1999-04-09,863.7027480670984
1999-04-12,865.7093093554478
1999-04-13,864.9828184908207
1999-04-14,871.4917193043981
1999-04-15,854.3113439068386
1999-04-16,844.1317639728734
1999-04-19,849.3547217460782
1999-04-20,834.9557827663294
1999-04-21,842.0127005588657
1999-04-22,850.2149285934651
1999-04-23,848.8220970901041
1999-04-26,851.7179379096781
1999-04-27,873.5358774623279
1999-04-28,881.0913196796281
1999-04-29,872.4714196845458
1999-04-30,870.4991002636524
1999-05-03,872.0239569994844
1999-05-04,871.2235789195917
1999-05-05,868.1217214523897
1999-05-06,866.3279352885655
1999-05-07,871.9860080289634
1999-05-10,869.9851330311587
1999-05-11,860.8788458469191
1999-05-12,852.7020281137744
1999-05-13,850.1770763421757
1999-05-14,844.8755612040937
1999-05-17,833.0309785556824
1999-05-18,852.7812556205117
1999-05-19,859.735143691783
1999-05-20,867.3837869255487
1999-05-21,866.4044151688356
1999-05-24,865.2475857990072
1999-05-25,860.4144907137332
1999-05-26,845.5463710267264
1999-05-27,829.3708089144908
1999-05-28,829.7788183026212
1999-05-31,831.4411768592909
1999-06-01,836.5334870813437
1999-06-02,829.0728105124315
1999-06-03,834.5138130640897
1999-06-04,833.5549970905229
1999-06-07,836.9967412936267
1999-06-08,850.0999981917738
1999-06-09,856.8951995557285
1999-06-10,855.8244846777666
1999-06-11,855.4544174043248
1999-06-14,845.7281079566438
1999-06-15,843.7643090151432
1999-06-16,844.9347375849318
1999-06-17,846.1239147332219
1999-06-18,854.4490163712331
1999-06-21,862.1506404076397
1999-06-22,856.0539924112036
1999-06-23,849.6270770378042
1999-06-24,842.1351545456931
1999-06-25,847.1531447243174
1999-06-28,841.9149242080299
1999-06-29,839.9806052641301
1999-06-30,828.3253792454649
1999-07-01,840.0642432030577
1999-07-02,844.6310694211566
1999-07-05,852.3085859895995
1999-07-06,851.2478789158816
1999-07-07,848.4085595922195
1999-07-08,840.0826611403457
1999-07-09,853.9467838281793
1999-07-12,848.1154725521832
1999-07-13,846.7004694275353
1999-07-14,859.4357166307078
1999-07-15,865.7475101086469
1999-07-16,859.1883312715356
1999-07-19,862.3145410077731
1999-07-20,861.0551299886957
1999-07-21,856.453132345185
1999-07-22,844.2599365138185
1999-07-23,837.5570694879281
1999-07-26,840.4320721707817
1999-07-27,847.535891405143
1999-07-28,853.5382935670008
1999-07-29,846.0823641086599
1999-07-30,852.210007901395
1999-08-02,841.909167797841
1999-08-03,842.7821871847261
1999-08-04,849.136520432217
1999-08-05,831.6793578974908
1999-08-06,836.7125811705561
1999-08-09,835.7467569991471
1999-08-10,832.3560718193132
1999-08-11,835.8257654749011
1999-08-12,851.3740396269853
1999-08-13,855.257536815545
1999-08-16,862.7128406763967
1999-08-17,865.2468422469216
1999-08-18,860.3817316940182
1999-08-19,855.4229690955943
1999-08-20,863.9345706898258
1999-08-23,865.8195498859125
1999-08-24,863.0859404883689
1999-08-25,876.6488258006091
1999-08-26,883.689549244966
1999-08-27,888.0755094087998
1999-08-30,883.5353951397109
1999-08-31,875.5253223382632
1999-09-01,871.3057458952792
1999-09-02,869.2745658983193
1999-09-03,881.9867508271643
1999-09-06,895.248280911012
1999-09-07,900.5221337669677
1999-09-08,891.6459428470657
1999-09-09,894.0253484192943
1999-09-10,891.7080299245504
1999-09-13,882.3095279269594
1999-09-14,883.3886684224101
1999-09-15,882.1604585369449
1999-09-16,874.4653859428304
1999-09-17,872.5114623414538
1999-09-20,881.0339835558606
1999-09-21,871.8186443804077
1999-09-22,870.4198053791691
1999-09-23,867.4310223112047
1999-09-24,852.7815441352707
1999-09-27,862.2754583536797
1999-09-28,857.1476953218906
1999-09-29,862.6597880781974
1999-09-30,858.1256094244732
1999-10-01,842.9359869552923
1999-10-04,851.932800267674
1999-10-05,859.1288782367925
1999-10-06,862.3290905159935
1999-10-07,868.4059261228358
1999-10-08,861.9864322037777
1999-10-11,872.0514841767408
1999-10-12,871.2818803931613
1999-10-13,864.4494239656988
1999-10-14,856.9197410597317
1999-10-15,850.3546344723186
1999-10-18,835.2575899290614
1999-10-19,842.7307190197823
1999-10-20,849.9177411163571
1999-10-21,841.3776501999996
1999-10-22,849.6844129448147
1999-10-25,845.1825249057475
1999-10-26,843.1252913095838
1999-10-27,841.0770101687725
1999-10-28,858.3055885700445
1999-10-29,870.073390858736
1999-11-01,864.5239441230141
1999-11-02,862.570686280547
1999-11-03,875.3885595076741
1999-11-04,882.2611474196844
1999-11-05,873.8975539643728
1999-11-08,870.3126583356081
1999-11-09,874.015313982096
1999-11-10,883.9980195874139
1999-11-11,889.884009483861
1999-11-12,880.1215078690101
1999-11-15,890.269316962708
1999-11-16,891.812074035287
1999-11-17,897.3189725284057
1999-11-18,889.3876385356123
1999-11-19,888.9280465646824
1999-11-22,889.3997692241404
1999-11-23,887.8401984354954
1999-11-24,882.8396437408522
1999-11-25,900.5134550577836
1999-11-26,898.2853860068398
1999-11-29,900.6941301094332
1999-11-30,891.7237088218633
1999-12-01,890.3673917297148
1999-12-02,891.742084416558
1999-12-03,907.2719331062681
1999-12-06,918.8942431158382
1999-12-07,925.8436981675387
1999-12-08,929.3259242945722
1999-12-09,928.6259294319176
1999-12-10,920.1177199273873
1999-12-13,913.449062179131
1999-12-14,906.713574093408
1999-12-15,887.4707962938346
1999-12-16,910.3899324931996
1999-12-17,920.3998130283868
1999-12-20,933.199102749582
1999-12-21,932.6342819295082
1999-12-22,946.7723575880236
1999-12-23,958.2388117833798
1999-12-24,961.3169689657458
1999-12-27,960.2572170073445
1999-12-28,956.4942157441791
1999-12-29,955.9537461449227
1999-12-30,967.860848665268
1999-12-31,967.8734760039897
2000-01-03,990.5927691554962
2000-01-04,958.4015340410873
2000-01-05,941.9968995100778
2000-01-06,930.9561824786656
2000-01-07,953.4531342832402
2000-01-10,970.494432541291
2000-01-11,971.4481553203234
2000-01-12,957.3100503908267
2000-01-13,960.4203479551827
2000-01-14,969.2270864302064
2000-01-17,977.3910041792947
2000-01-18,959.0523437597936
2000-01-19,943.743916214998
2000-01-20,952.7215845489329
2000-01-21,945.0575908582872
2000-01-24,946.7747625355852
2000-01-25,943.9205267416629
2000-01-26,935.9005584028043
2000-01-27,917.5762654688417
2000-01-28,909.6270270719563
2000-01-31,879.3929598262459
2000-02-01,881.1921543498793
2000-02-02,902.5465789341795
2000-02-03,951.9358882977098
2000-02-04,949.4041772897423
2000-02-07,934.7227666456204
2000-02-08,962.2751686362463
2000-02-09,958.5503269691935
2000-02-10,948.0990424166409
2000-02-11,961.1655697819165
2000-02-14,942.2455613844718
2000-02-15,946.109830227878
2000-02-16,956.6047223795132
2000-02-17,973.540474469166
2000-02-18,974.4837588863672
2000-02-21,963.7712948228067
2000-02-22,974.0307786544789
2000-02-23,981.4525168076875
2000-02-24,977.7109960490782
2000-02-25,971.883050313354
2000-02-28,944.1010134466599
2000-02-29,959.6204622125596
2000-03-01,990.3409204681061
2000-03-02,992.3877124806872
2000-03-03,991.2561861176063
2000-03-06,988.9414238428363
2000-03-07,971.6366973779552
2000-03-08,968.6510376653891
2000-03-09,968.6657096227705
2000-03-10,978.6717859609365
2000-03-13,955.9844502077553
2000-03-14,960.1252788950798
2000-03-15,938.2160991898813
2000-03-16,964.6540365244919
2000-03-17,975.4639666622921
2000-03-20,981.0686347852228
2000-03-21,981.6475583796679
2000-03-22,982.6735408525161
2000-03-23,979.0105695465984
2000-03-24,987.9064508532277
2000-03-27,993.6877023111983
2000-03-28,996.5330618210736
2000-03-29,975.2426180271208
2000-03-30,952.3965150809069
2000-03-31,946.9343296579407
2000-04-03,940.3350272031103
2000-04-04,931.5353077229514
2000-04-05,917.3893314890594
2000-04-06,944.8854303775197
2000-04-07,964.0401003197719
2000-04-10,963.0816142566576
2000-04-11,947.240023242393
2000-04-12,937.9455007183192
2000-04-13,933.038459733411
2000-04-14,916.6199331728506
2000-04-17,892.1320858461763
2000-04-18,908.0285239800776
2000-04-19,914.5904646692815
2000-04-20,917.268419501849
2000-04-21,917.268419501849
2000-04-24,917.4148515342135
2000-04-25,908.5409491273917
2000-04-26,912.4083708068852
2000-04-27,876.1906065736463
2000-04-28,899.4498765324104
2000-05-01,895.633972286372
2000-05-02,903.487811538087
2000-05-03,875.9424463446659
2000-05-04,873.5968455393726
2000-05-05,883.9681494962314
2000-05-08,883.2343944651963
2000-05-09,884.63612591235
2000-05-10,887.2722262434943
2000-05-11,881.0897039472993
2000-05-12,900.7815720927106
2000-05-15,909.3397165582372
2000-05-16,915.2942118110168
2000-05-17,881.9623654561872
2000-05-18,884.7294047556886
2000-05-19,865.8179645354555
2000-05-22,853.610468846023
2000-05-23,861.1014636266897
2000-05-24,852.4185739097694
2000-05-25,865.6862534247466
2000-05-26,883.1472539695645
2000-05-29,895.4868613561696
2000-05-30,899.7840391649754
2000-05-31,893.024920923414
2000-06-01,896.3068997283427
2000-06-02,950.1106281574777
2000-06-05,939.0170472833621
2000-06-06,948.797769310745
2000-06-07,941.5951394984394
2000-06-08,948.3240928614651
2000-06-09,944.1298267695123
2000-06-12,946.7365864298359
2000-06-13,945.5846622573987
2000-06-14,956.3621559134782
2000-06-15,959.8634910007371
2000-06-16,964.2849750964559
2000-06-19,959.9950603070027
2000-06-20,967.9951337797976
