Date,EUROPE ex UK
2005-09-28,3640.6555498444436
2005-09-29,3630.060110248403
2005-09-30,3663.107439492773
2005-10-03,3646.363592712694
2005-10-04,3668.9678008211536
2005-10-05,3642.1161723405976
2005-10-06,3655.0620967851155
2005-10-07,3640.860442760489
2005-10-10,3626.7826787195977
2005-10-11,3619.374928471597
2005-10-12,3601.8411843403196
2005-10-13,3532.8391340113344
2005-10-14,3582.674046765603
2005-10-17,3573.069956312283
2005-10-18,3529.5482500956946
2005-10-19,3482.3901363652517
2005-10-20,3494.39331848297
2005-10-21,3488.7446836448767
2005-10-24,3518.5712695146094
2005-10-25,3548.578577701405
2005-10-26,3553.8527288157024
2005-10-27,3520.58573062023
2005-10-28,3505.3560328529243
2005-10-31,3545.5212790262754
2005-11-01,3552.98366275965
2005-11-02,3586.4133370038903
2005-11-03,3613.31783004453
2005-11-04,3550.963354768511
2005-11-07,3557.9380395475127
2005-11-08,3546.8824067067717
2005-11-09,3535.8735900806673
2005-11-10,3542.0290538128324
2005-11-11,3572.742018814535
2005-11-14,3572.1553675909554
2005-11-15,3558.9340815340047
2005-11-16,3535.631913225146
2005-11-17,3574.1722016137255
2005-11-18,3593.4706895853974
2005-11-21,3619.463881235463
2005-11-22,3615.9298730547243
2005-11-23,3656.2065925637803
2005-11-24,3645.378031179386
2005-11-25,3640.1363422087156
2005-11-28,3642.7675935493535
2005-11-29,3638.6835597631925
2005-11-30,3631.295899365604
2005-12-01,3662.37807682709
2005-12-02,3679.8925040106315
2005-12-05,3688.987739087806
2005-12-06,3715.9117498801493
2005-12-07,3694.1347543678653
2005-12-08,3728.889252307208
2005-12-09,3727.655265047179
2005-12-12,3770.799233938227
2005-12-13,3769.5685812384622
2005-12-14,3790.5203214057
2005-12-15,3759.100758569373
2005-12-16,3802.6379371283256
2005-12-19,3798.6541542122977
2005-12-20,3767.5978417192523
2005-12-21,3769.9207897011333
2005-12-22,3782.9492678586616
2005-12-23,3791.6921791438363
2005-12-26,3791.6921791438363
2005-12-27,3805.9842277735706
2005-12-28,3820.2999070656797
2005-12-29,3812.946076746211
2005-12-30,3772.236233027821
2006-01-02,3793.5910306675937
2006-01-03,3872.2706031246867
2006-01-04,3949.16693543883
2006-01-05,3945.6860089791744
2006-01-06,3979.4669806695492
2006-01-09,3963.244228316114
2006-01-10,3937.1423971899053
2006-01-11,3975.014143441467
2006-01-12,3963.919910924713
2006-01-13,3945.894999078559
2006-01-16,3975.524579398651
2006-01-17,3926.8616590564566
2006-01-18,3901.0967342013264
2006-01-19,3931.6602987251376
2006-01-20,3889.7367746407017
2006-01-23,3946.8787192193436
2006-01-24,3939.7778236427303
2006-01-25,3970.493344029544
2006-01-26,4015.679794986069
2006-01-27,4023.020319279169
2006-01-30,4004.41631412094
2006-01-31,4030.921083412139
2006-02-01,4054.9151928095307
2006-02-02,4012.3956787314883
2006-02-03,3988.179414881399
2006-02-06,3990.9615635221644
2006-02-07,3977.9714875733193
2006-02-08,3972.4932565450536
2006-02-09,4015.6483699079995
2006-02-10,3980.7530448423495
2006-02-13,4000.6851939306666
2006-02-14,3990.951760788495
2006-02-15,3992.5978485824758
2006-02-16,4015.873180904561
2006-02-17,4038.9400009154756
2006-02-20,4056.79367214003
2006-02-21,4057.0322981083345
2006-02-22,4078.12473943676
2006-02-23,4087.451283032358
2006-02-24,4078.5730996398647
2006-02-27,4089.4968513933327
2006-02-28,4051.0577745030173
2006-03-01,4090.6322923713396
2006-03-02,4073.608900812614
2006-03-03,4071.966968196145
2006-03-06,4090.9601323996435
2006-03-07,4027.8900117697326
2006-03-08,4014.047873909125
2006-03-09,4045.401791046307
2006-03-10,4068.8482306992605
2006-03-13,4115.5648311981395
2006-03-14,4154.441050017209
2006-03-15,4170.303479744466
2006-03-16,4213.355249621592
2006-03-17,4226.558782971799
2006-03-20,4242.333420763053
2006-03-21,4215.56758306778
2006-03-22,4227.239009202059
2006-03-23,4187.058630441286
2006-03-24,4211.600810334529
2006-03-27,4184.543650177258
2006-03-28,4187.348708666911
2006-03-29,4169.471375675873
2006-03-30,4260.742805123404
2006-03-31,4230.873216908786
2006-04-03,4266.049519089527
2006-04-04,4295.968537945323
2006-04-05,4317.786153839979
2006-04-06,4309.750800795553
2006-04-07,4242.4181858176535
2006-04-10,4253.49603689298
2006-04-11,4207.78450159878
2006-04-12,4187.445869344412
2006-04-13,4188.912860129618
2006-04-14,4188.912860129618
2006-04-17,4257.472879709058
2006-04-18,4249.234653090356
2006-04-19,4318.936736291906
2006-04-20,4342.611978625177
2006-04-21,4379.864793187518
2006-04-24,4375.000713474302
2006-04-25,4387.619859896628
2006-04-26,4416.9227076100815
2006-04-27,4429.275135729056
2006-04-28,4428.11569348088
2006-05-01,4439.695697224235
2006-05-02,4476.764028815695
2006-05-03,4430.765577279681
2006-05-04,4485.644574389945
2006-05-05,4547.117664697682
2006-05-08,4551.196837640244
2006-05-09,4583.01854797987
2006-05-10,4576.740859834179
2006-05-11,4562.752742366719
2006-05-12,4491.943963552017
2006-05-15,4407.7746679939155
2006-05-16,4422.630616073194
2006-05-17,4269.269155323753
2006-05-18,4255.368013734857
2006-05-19,4232.817476080695
2006-05-22,4150.016221243095
2006-05-23,4266.7606740174515
2006-05-24,4184.266649298529
2006-05-25,4233.309373745043
2006-05-26,4300.478062916197
2006-05-29,4309.932342343361
2006-05-30,4256.4294887458145
2006-05-31,4285.783002081928
2006-06-01,4293.247043123942
2006-06-02,4340.433766042316
2006-06-05,4318.565686099114
2006-06-06,4183.493020776706
2006-06-07,4191.0694556173685
2006-06-08,4025.8234760818345
2006-06-09,4092.5380420268216
2006-06-12,4027.372716625653
2006-06-13,3924.5823991407597
2006-06-14,3953.266492404758
2006-06-15,4055.4351897986744
2006-06-16,4029.963811930219
2006-06-19,4036.494660070929
2006-06-20,4064.014650515986
2006-06-21,4095.8606781222607
2006-06-22,4097.897889122921
2006-06-23,4087.1885163413913
2006-06-26,4090.1316495671995
2006-06-27,4074.377686172382
2006-06-28,4051.0036135218365
2006-06-29,4130.23161118005
2006-06-30,4283.470548826973
2006-07-03,4314.410460953403
2006-07-04,4322.272370417432
2006-07-05,4241.412127828089
2006-07-06,4290.755765250279
2006-07-07,4299.250642891187
2006-07-10,4288.0746003885715
2006-07-11,4248.117957555815
2006-07-12,4244.145636978209
2006-07-13,4176.681160701628
2006-07-14,4100.911089303948
2006-07-17,4039.110871705743
2006-07-18,4014.276686333537
2006-07-19,4134.405294272636
2006-07-20,4177.046518697391
2006-07-21,4148.036348576985
2006-07-24,4203.2098741823775
2006-07-25,4207.325045894196
2006-07-26,4217.152400184366
2006-07-27,4303.658231840751
2006-07-28,4342.995009863604
2006-07-31,4330.5415499197115
2006-08-01,4287.532191360695
2006-08-02,4356.400324057359
2006-08-03,4314.416088003478
2006-08-04,4395.563236133409
2006-08-07,4327.980263000323
2006-08-08,4327.473631425091
2006-08-09,4378.618276944639
2006-08-10,4303.742757344753
2006-08-11,4304.136615427114
2006-08-14,4337.335243639288
2006-08-15,4402.252653669322
2006-08-16,4455.70963863228
2006-08-17,4474.786832360671
2006-08-18,4451.606819566897
2006-08-21,4473.450313502747
2006-08-22,4453.173981502631
2006-08-23,4422.127431633535
2006-08-24,4439.9490502676435
2006-08-25,4423.722247463762
2006-08-28,4461.845937714261
2006-08-29,4458.361683534052
2006-08-30,4505.004499812473
2006-08-31,4485.0425153608585
2006-09-01,4501.224861707805
2006-09-04,4546.392188009073
2006-09-05,4510.459670386373
2006-09-06,4460.6852680611055
2006-09-07,4404.238388579812
2006-09-08,4400.13986024192
2006-09-11,4389.759538421532
2006-09-12,4439.35523589191
2006-09-13,4452.9788955823
2006-09-14,4474.049610263333
2006-09-15,4455.618912871004
2006-09-18,4474.018482349298
2006-09-19,4456.598806524941
2006-09-20,4510.232134588834
2006-09-21,4526.9764249729815
2006-09-22,4512.037827622008
2006-09-25,4485.60579488361
2006-09-26,4519.347210517552
2006-09-27,4564.929422329658
2006-09-28,4562.11924561162
2006-09-29,4556.758797176858
2006-10-02,4575.18695311708
2006-10-03,4557.282792553708
2006-10-04,4571.98925143712
2006-10-05,4606.22191565764
2006-10-06,4570.094686166668
2006-10-09,4583.462883591738
2006-10-10,4591.622440624383
2006-10-11,4601.886940223796
2006-10-12,4632.822580843545
2006-10-13,4615.9596506507905
2006-10-16,4630.569914675795
2006-10-17,4585.1228644611565
2006-10-18,4620.573355796705
2006-10-19,4651.98420716008
2006-10-20,4671.035986696093
2006-10-23,4673.082274447484
2006-10-24,4667.092739564983
2006-10-25,4694.317873512186
2006-10-26,4728.690735021188
2006-10-27,4740.318399491347
2006-10-30,4719.479554548982
2006-10-31,4734.974687867091
2006-11-01,4757.408588980064
2006-11-02,4726.665721854549
2006-11-03,4724.822222890503
2006-11-06,4784.389674061273
2006-11-07,4842.730467762026
2006-11-08,4822.658089541164
2006-11-09,4838.729340605317
2006-11-10,4858.895234741286
2006-11-13,4861.2023426163205
2006-11-14,4856.213058109639
2006-11-15,4887.4282085235245
2006-11-16,4890.298765938685
2006-11-17,4863.9767153640005
2006-11-20,4874.3151665024625
2006-11-21,4887.404063378987
2006-11-22,4938.991415305338
2006-11-23,4936.10922001611
2006-11-24,4948.233945026435
2006-11-27,4875.565567486899
2006-11-28,4863.924117767918
2006-11-29,4933.804889567023
2006-11-30,4932.165104795866
2006-12-01,4912.79565431511
2006-12-04,4946.4738608683665
2006-12-05,4981.776340971348
2006-12-06,4989.074171498923
2006-12-07,5011.085676335557
2006-12-08,5016.468758853409
2006-12-11,5014.255841176558
2006-12-12,5041.741608365757
2006-12-13,5062.202049054573
2006-12-14,5070.541680625393
2006-12-15,5065.609867893315
2006-12-18,5060.814441039082
2006-12-19,5064.128605042592
2006-12-20,5092.450417192833
2006-12-21,5083.2224216761015
2006-12-22,5043.636611720953
2006-12-25,5043.636611720953
2006-12-26,5035.13169385402
2006-12-27,5088.176361929235
2006-12-28,5095.127960897966
2006-12-29,5108.059937948479
2007-01-01,5108.059937948479
2007-01-02,5202.081112421723
2007-01-03,5178.408114543991
2007-01-04,5115.953119419361
2007-01-05,5042.937682086271
2007-01-08,5044.612671838493
2007-01-09,5048.532159354879
2007-01-10,4990.598955590836
2007-01-11,5051.020457088025
2007-01-12,5083.50089435707
2007-01-15,5114.105431554884
2007-01-16,5094.773629447081
2007-01-17,5091.159794470486
2007-01-18,5084.70186043444
2007-01-19,5121.711736997324
2007-01-22,5103.8470311746605
2007-01-23,5130.840935633066
2007-01-24,5152.610351012999
2007-01-25,5146.706443951803
2007-01-26,5085.45813108647
2007-01-29,5120.667034139655
2007-01-30,5154.555497139938
2007-01-31,5158.204458185272
2007-02-01,5211.312403272034
2007-02-02,5212.459230086295
2007-02-05,5196.169648845107
2007-02-06,5214.268383919422
2007-02-07,5264.849289070196
2007-02-08,5235.243251426458
2007-02-09,5247.375340161706
2007-02-12,5194.991191941704
2007-02-13,5233.485047990059
2007-02-14,5323.238121107334
2007-02-15,5330.158804512358
2007-02-16,5318.641485326505
2007-02-19,5350.1622666991925
2007-02-20,5334.097537122208
2007-02-21,5294.284033678394
2007-02-22,5299.094767842423
2007-02-23,5331.673673330595
2007-02-26,5355.310515100708
2007-02-27,5219.5899577050795
2007-02-28,5133.813711955824
2007-03-01,5063.346796398008
2007-03-02,5062.018102639331
2007-03-05,4980.35319861663
2007-03-06,5021.587016708557
2007-03-07,5069.829006717817
2007-03-08,5132.133263035475
2007-03-09,5133.269085636638
2007-03-12,5145.100670251993
2007-03-13,5097.84002505949
2007-03-14,4976.34810909245
2007-03-15,5079.717235033347
2007-03-16,5106.529698823494
2007-03-19,5182.987953658435
2007-03-20,5208.395292173422
2007-03-21,5230.066672590569
2007-03-22,5340.313843968012
2007-03-23,5342.268042979186
2007-03-26,5305.8909840681135
2007-03-27,5310.194909097332
2007-03-28,5284.04244190608
2007-03-29,5333.625867674249
2007-03-30,5327.914510407021
2007-04-02,5367.136577320153
2007-04-03,5427.209843176921
2007-04-04,5442.1545303969915
2007-04-05,5481.503564255708
2007-04-06,5481.503564255708
2007-04-09,5449.175976974498
2007-04-10,5524.148199923631
2007-04-11,5508.977679798177
2007-04-12,5514.345765035352
2007-04-13,5558.667747920647
2007-04-16,5643.15934074306
2007-04-17,5649.468225467066
2007-04-18,5635.152968321475
2007-04-19,5630.165612631571
2007-04-20,5707.560328409156
2007-04-23,5691.826651562816
2007-04-24,5670.588077527081
2007-04-25,5731.677741868223
2007-04-26,5730.104880520957
2007-04-27,5720.658349737352
2007-04-30,5726.57917169197
2007-05-01,5703.692510602423
2007-05-02,5732.897265504182
2007-05-03,5721.9047085994325
2007-05-04,5774.269280396914
2007-05-07,5796.192742548261
2007-05-08,5697.881260789134
2007-05-09,5721.69106635669
2007-05-10,5667.266228049475
2007-05-11,5703.682000024973
2007-05-14,5704.442654878043
2007-05-15,5757.937606167201
2007-05-16,5734.717469043343
2007-05-17,5710.554809434891
2007-05-18,5770.053504558459
2007-05-21,5755.451855944929
2007-05-22,5764.098238580246
2007-05-23,5821.185571548828
2007-05-24,5754.964988929633
2007-05-25,5769.376392102502
2007-05-28,5781.901045233272
2007-05-29,5794.902306292663
2007-05-30,5758.614135871112
2007-05-31,5828.9987858698205
2007-06-01,5860.578394780631
2007-06-04,5868.11693959233
2007-06-05,5852.321395034689
2007-06-06,5744.233113686772
2007-06-07,5652.919557909722
2007-06-08,5603.1566246485945
2007-06-11,5647.182159547512
2007-06-12,5594.622606437723
2007-06-13,5602.765389430785
2007-06-14,5704.060329186176
2007-06-15,5799.912751268931
2007-06-18,5798.458449732377
2007-06-19,5790.366265264327
2007-06-20,5821.695820665757
2007-06-21,5745.756525422963
2007-06-22,5742.999935186328
2007-06-25,5738.882729148702
2007-06-26,5698.774050390155
2007-06-27,5658.524190974046
2007-06-28,5737.946493395136
2007-06-29,5790.272415178045
2007-07-02,5834.672370322465
2007-07-03,5875.127424899052
2007-07-04,5908.165743703177
2007-07-05,5861.188640121541
2007-07-06,5908.167255741668
2007-07-09,5924.361261864326
2007-07-10,5906.913404175156
2007-07-11,5905.914123753179
2007-07-12,5977.833759112728
2007-07-13,6001.822592160063
2007-07-16,6017.052466667241
2007-07-17,5987.971405796379
2007-07-18,5927.6816057007745
2007-07-19,5992.596902215354
2007-07-20,5916.865951272506
2007-07-23,5940.840869175761
2007-07-24,5860.481638006928
2007-07-25,5747.291792294391
2007-07-26,5606.086858450571
2007-07-27,5562.787708915488
2007-07-30,5575.8796875890175
2007-07-31,5677.7447488721255
2007-08-01,5592.696915714235
2007-08-02,5625.759194242161
2007-08-03,5596.929232148626
2007-08-06,5566.364413926071
2007-08-07,5619.0528544361805
2007-08-08,5753.154204331559
2007-08-09,5602.112226740695
2007-08-10,5444.096852080279
2007-08-13,5520.666079714317
2007-08-14,5443.444573544618
2007-08-15,5390.412681177788
2007-08-16,5191.061509708584
2007-08-17,5332.1699587567655
2007-08-20,5355.880966454185
2007-08-21,5364.695072327365
2007-08-22,5457.147731112046
2007-08-23,5486.74806475914
2007-08-24,5539.03362368998
2007-08-27,5547.643190261854
2007-08-28,5459.533949501861
2007-08-29,5491.383875390794
2007-08-30,5543.367610457342
2007-08-31,5607.837764916075
2007-09-03,5611.106002244891
2007-09-04,5637.295218248699
2007-09-05,5560.14648617637
2007-09-06,5592.583244837205
2007-09-07,5502.146858521299
2007-09-10,5467.194973337837
2007-09-11,5565.775536765635
2007-09-12,5603.212723011458
2007-09-13,5652.579896135063
2007-09-14,5601.449007272801
2007-09-17,5540.263597306293
2007-09-18,5626.578687605829
2007-09-19,5821.28085245136
2007-09-20,5838.9319708341345
2007-09-21,5861.957729424281
2007-09-24,5850.920138524251
2007-09-25,5812.7517827236925
2007-09-26,5854.787225217279
2007-09-27,5902.331851614102
2007-09-28,5931.241648079075
2007-10-01,5987.935121304476
2007-10-02,5973.964497897737
2007-10-03,5975.782933361214
2007-10-04,5968.4453168019345
2007-10-05,6018.497659903048
2007-10-08,5973.5436468620765
2007-10-09,6009.329459581634
2007-10-10,6044.353250143443
2007-10-11,6115.104447944522
2007-10-12,6082.937108308753
2007-10-15,6060.096748460142
2007-10-16,5980.410953939753
2007-10-17,6026.902394047635
2007-10-18,6025.238547870861
2007-10-19,5985.134472924995
2007-10-22,5861.539376458602
2007-10-23,5953.922167562324
2007-10-24,5913.352092621424
2007-10-25,6016.042657524829
2007-10-26,6081.209852580837
2007-10-29,6123.920164703074
2007-10-30,6104.894841430224
2007-10-31,6169.04422902172
2007-11-01,6064.252527962625
2007-11-02,6054.408533969984
2007-11-05,6019.80695222367
2007-11-06,6084.6532857206685
2007-11-07,6105.568287502379
2007-11-08,6070.01544902645
2007-11-09,5973.416564199919
2007-11-12,5922.429635719284
2007-11-13,5951.4033253491225
2007-11-14,6029.739353953813
2007-11-15,5941.76682632162
2007-11-16,5904.7555585397295
2007-11-19,5799.72870813399
2007-11-20,5907.805069050661
2007-11-21,5791.184338518862
2007-11-22,5825.323075913696
2007-11-23,5893.623491502608
2007-11-26,5886.985807885841
2007-11-27,5875.416174743129
2007-11-28,5971.8501024600555
2007-11-29,6010.902905614774
2007-11-30,6038.015490744988
2007-12-03,5996.017690229326
2007-12-04,5973.272556909639
2007-12-05,6031.6411674969395
2007-12-06,6022.544922518708
2007-12-07,6075.975974108744
2007-12-10,6135.060268797611
2007-12-11,6109.419780179503
2007-12-12,6112.996073831551
2007-12-13,5946.756454186673
2007-12-14,5896.785736501847
2007-12-17,5770.865868851402
2007-12-18,5769.501832039602
2007-12-19,5740.981772585884
2007-12-20,5737.556393955043
2007-12-21,5828.843821664329
2007-12-24,5845.723365513446
2007-12-25,5845.723365513446
2007-12-26,5886.9945154884
2007-12-27,5927.850963661983
2007-12-28,5992.649993736731
2007-12-31,5959.005628933028
2008-01-01,5959.005628933028
2008-01-02,5945.397599551455
2008-01-03,5909.976529002983
2008-01-04,5826.394213482593
2008-01-07,5789.8521526691175
2008-01-08,5832.033551239923
2008-01-09,5751.9231895105695
2008-01-10,5731.52899450306
2008-01-11,5724.293062268872
2008-01-14,5792.136314063521
2008-01-15,5625.246580558429
2008-01-16,5497.543938856791
2008-01-17,5459.643872216663
2008-01-18,5368.479053303996
2008-01-21,4992.847219214918
2008-01-22,5131.022385112384
2008-01-23,4938.653310307693
2008-01-24,5268.519631690469
2008-01-25,5257.279330585556
2008-01-28,5250.968858666958
2008-01-29,5324.599301895315
2008-01-30,5299.854528240405
2008-01-31,5295.47969044406
2008-02-01,5412.381641109169
2008-02-04,5415.7880383338525
2008-02-05,5160.468861881816
2008-02-06,5211.66447474914
2008-02-07,5068.812189206231
2008-02-08,5070.142672591473
2008-02-11,5031.62746029573
2008-02-12,5229.122986443599
2008-02-13,5229.655961109261
2008-02-14,5255.130261975904
2008-02-15,5187.65928578814
2008-02-18,5264.579648850328
2008-02-19,5318.671700104096
2008-02-20,5220.606293718975
2008-02-21,5305.601884911839
2008-02-22,5268.637615575634
2008-02-25,5358.338962104703
2008-02-26,5456.294125578265
2008-02-27,5540.819787804304
2008-02-28,5480.689227837708
2008-02-29,5410.555557300331
2008-03-03,5346.020833692278
2008-03-04,5273.576195779995
2008-03-05,5382.475707242648
2008-03-06,5336.098916400902
2008-03-07,5272.170627019447
2008-03-10,5214.250995882508
2008-03-11,5270.141323225406
2008-03-12,5386.397300512869
2008-03-13,5354.144038559748
2008-03-14,5317.146849429214
2008-03-17,5168.218809766005
2008-03-18,5338.068506640256
2008-03-19,5257.428540632234
2008-03-20,5152.4372876775005
2008-03-21,5152.4372876775005
2008-03-24,5137.047080074871
2008-03-25,5381.473673691495
2008-03-26,5422.959097511833
2008-03-27,5501.3891690385435
2008-03-28,5473.822880531266
2008-03-31,5497.111442650087
2008-04-01,5574.845360232045
2008-04-02,5640.85835135522
2008-04-03,5610.520407017105
2008-04-04,5678.047623564681
2008-04-07,5717.163731999031
2008-04-08,5673.889624899238
2008-04-09,5650.323649844836
2008-04-10,5630.959291394101
2008-04-11,5569.645561494203
2008-04-14,5529.644985545805
2008-04-15,5543.138340411278
2008-04-16,5686.8419892071215
2008-04-17,5628.371352035607
2008-04-18,5685.895230796721
2008-04-21,5713.834650388689
2008-04-22,5699.364754088269
2008-04-23,5700.4446491747485
2008-04-24,5643.366748857796
2008-04-25,5692.185682511261
2008-04-28,5725.560767355616
2008-04-29,5670.283739364338
2008-04-30,5698.339735747849
2008-05-01,5655.351630961486
2008-05-02,5726.417383649901
2008-05-05,5751.524614167794
2008-05-06,5741.6185100879175
2008-05-07,5739.634604099314
2008-05-08,5736.116933137233
2008-05-09,5681.244276803488
2008-05-12,5720.918873878425
2008-05-13,5728.968005979446
2008-05-14,5763.269030212342
2008-05-15,5786.287406346907
2008-05-16,5842.74372392274
2008-05-19,5891.4988822528485
2008-05-20,5838.641118462074
2008-05-21,5847.565033711024
2008-05-22,5839.984646389283
2008-05-23,5767.575915743748
2008-05-26,5752.891959387007
2008-05-27,5717.017962011698
2008-05-28,5732.368882721582
2008-05-29,5711.742493317597
2008-05-30,5750.727978699868
2008-06-02,5686.27443253845
2008-06-03,5692.673912670738
2008-06-04,5633.78854023783
2008-06-05,5657.889854392739
2008-06-06,5617.927448459745
2008-06-09,5582.9505137437545
2008-06-10,5452.535927994118
2008-06-11,5378.945620987243
2008-06-12,5379.729123172343
2008-06-13,5375.1742526865955
2008-06-16,5396.963712821689
2008-06-17,5441.487908535798
2008-06-18,5368.084173156445
2008-06-19,5321.510127660219
2008-06-20,5288.374533767768
2008-06-23,5214.758077453097
2008-06-24,5210.5051287640745
2008-06-25,5275.621981787167
2008-06-26,5205.556894098049
2008-06-27,5167.5018671825555
2008-06-30,5187.109353691053
2008-07-01,5084.26864989527
2008-07-02,5100.644946542173
2008-07-03,5081.725158365144
2008-07-04,5007.6824654466545
2008-07-07,5063.781251228095
2008-07-08,4990.764018138688
2008-07-09,5094.7264928504665
2008-07-10,5020.554263055049
2008-07-11,4926.696747765457
2008-07-14,4952.920548506793
2008-07-15,4869.665980492672
2008-07-16,4866.987110416953
2008-07-17,5022.128817909183
2008-07-18,5092.726216157913
2008-07-21,5128.776256506081
2008-07-22,5100.601733323833
2008-07-23,5144.551007989015
2008-07-24,5069.3209016705405
2008-07-25,5058.946038300643
2008-07-28,5030.062783277666
2008-07-29,4996.244911930223
2008-07-30,5051.627146000716
2008-07-31,5067.917635131924
2008-08-01,4988.369666647112
2008-08-04,4965.275233105051
2008-08-05,5048.462863057745
2008-08-06,5077.0497595829065
2008-08-07,5047.301573584464
2008-08-08,4967.858759675662
2008-08-11,5021.694576898647
2008-08-12,4973.952237852018
2008-08-13,4852.2845564135205
2008-08-14,4874.2283707400375
2008-08-15,4833.917757176539
2008-08-18,4834.963106093099
2008-08-19,4716.5257156088455
2008-08-20,4738.51055494744
2008-08-21,4734.214385596693
2008-08-22,4801.248071608212
2008-08-25,4750.802224830912
2008-08-26,4733.241771508217
2008-08-27,4753.110470835592
2008-08-28,4835.780396218435
2008-08-29,4851.787660684835
2008-09-01,4804.5337572451845
2008-09-02,4845.151411883384
2008-09-03,4766.261727479628
2008-09-04,4610.651180894884
2008-09-05,4467.047569098179
2008-09-08,4577.33269657545
2008-09-09,4515.778924778109
2008-09-10,4459.526176432634
2008-09-11,4385.1718520477
2008-09-12,4535.829628119696
2008-09-15,4385.088280423011
2008-09-16,4275.010244823005
2008-09-17,4199.3253363630965
2008-09-18,4232.315080003077
2008-09-19,4567.417245132027
2008-09-22,4554.655969131073
2008-09-23,4505.3122990771535
2008-09-24,4457.183270139381
2008-09-25,4555.883050966126
2008-09-26,4452.03147640103
2008-09-29,4172.575773718322
2008-09-30,4114.566859459136
2008-10-01,4125.581575339813
2008-10-02,4001.901471134385
2008-10-03,4113.676142480935
2008-10-06,3720.0271080755965
2008-10-07,3728.8756439873423
2008-10-08,3517.5463462161433
2008-10-09,3441.0344238102584
2008-10-10,3169.6406362715306
2008-10-13,3509.965232982825
2008-10-14,3624.3651489174063
2008-10-15,3388.713477003614
2008-10-16,3184.9193358894813
2008-10-17,3309.878312041546
2008-10-20,3367.260112643773
2008-10-21,3329.2437856949377
2008-10-22,3101.6480718911707
2008-10-23,3075.488848378626
2008-10-24,2915.4753575996797
2008-10-27,2782.074926516783
2008-10-28,2852.811709496717
2008-10-29,3118.2607846377423
2008-10-30,3152.5256541260796
2008-10-31,3196.5927400189
2008-11-03,3255.452179548465
2008-11-04,3463.4342209552833
2008-11-05,3407.560435610511
2008-11-06,3144.8185872068843
2008-11-07,3206.898649668577
2008-11-10,3247.818089171425
2008-11-11,3040.56794288503
2008-11-12,2943.70279396893
2008-11-13,2963.487811320322
2008-11-14,3016.1687982220374
2008-11-17,2909.7603164570255
2008-11-18,2921.10095861264
2008-11-19,2807.6128699508636
2008-11-20,2686.3002639335386
2008-11-21,2614.1335234072544
2008-11-24,2903.7988300641646
2008-11-25,2957.1930015850076
2008-11-26,2923.412674068368
2008-11-27,2993.410907210475
2008-11-28,2971.069240725811
2008-12-01,2794.540704331099
2008-12-02,2879.1916721913794
2008-12-03,2888.636387330739
2008-12-04,2899.7824137189473
2008-12-05,2760.0346583805876
2008-12-08,3014.7525903041364
2008-12-09,3041.365061077705
2008-12-10,3073.7670633628836
2008-12-11,3107.769904512177
2008-12-12,3066.788321444556
2008-12-15,3110.664774134569
2008-12-16,3170.8501600602726
2008-12-17,3308.8051440060713
2008-12-18,3359.865120142083
2008-12-19,3210.4091681076916
2008-12-22,3162.7369309730293
2008-12-23,3163.1373225670905
2008-12-24,3169.3440934165155
2008-12-25,3169.3440934165155
2008-12-26,3183.845719749938
2008-12-29,3259.1047295536214
2008-12-30,3299.4614626083585
2008-12-31,3245.044164027768
2009-01-01,3245.044164027768
2009-01-02,3349.4294754761004
2009-01-05,3328.4719908882594
2009-01-06,3302.902835004874
2009-01-07,3331.8323839244163
2009-01-08,3321.09777620592
2009-01-09,3238.90061953634
2009-01-12,3153.68045027154
2009-01-13,3067.6617664919495
2009-01-14,2938.228313293301
2009-01-15,2887.6474994508935
2009-01-16,2955.9257663588414
2009-01-19,2893.040291198386
2009-01-20,2787.282173677764
2009-01-21,2778.347217019783
2009-01-22,2767.195375524613
2009-01-23,2717.707268965855
2009-01-26,2875.4345328670024
2009-01-27,2877.033867752066
2009-01-28,2982.2698230488745
2009-01-29,2891.413629132646
2009-01-30,2818.1202751818723
2009-02-02,2756.5394890786047
2009-02-03,2839.7973318639974
2009-02-04,2878.107755032328
2009-02-05,2849.811956939449
2009-02-06,2912.2715450987084
2009-02-09,2979.710686610686
2009-02-10,2899.0881721461415
2009-02-11,2865.701498350775
2009-02-12,2791.2506543139157
2009-02-13,2836.9536697411186
2009-02-16,2778.871322525259
2009-02-17,2640.712281999537
2009-02-18,2627.9388770379937
2009-02-19,2664.953201347013
2009-02-20,2544.41732081947
2009-02-23,2535.361432626796
2009-02-24,2510.405163999335
2009-02-25,2487.1344615313837
2009-02-26,2552.315921552261
2009-02-27,2505.937970112655
2009-03-02,2372.3027895885034
2009-03-03,2331.459330842185
2009-03-04,2416.4742058624834
2009-03-05,2321.3863790771675
2009-03-06,2307.9356858305514
2009-03-09,2297.437521060356
2009-03-10,2442.4097666235407
2009-03-11,2466.7382318386576
2009-03-12,2488.7587672053005
2009-03-13,2514.8273417911378
2009-03-16,2603.376996276473
2009-03-17,2579.0375246069134
2009-03-18,2608.6276829153608
2009-03-19,2755.585568087655
2009-03-20,2728.329272954893
2009-03-23,2807.3880963274455
2009-03-24,2797.5409061202117
2009-03-25,2834.9914475443234
2009-03-26,2848.5528226410115
2009-03-27,2752.428740734615
2009-03-30,2613.2989188879114
2009-03-31,2717.958168077967
2009-04-01,2750.466859879685
2009-04-02,2931.4463471160097
2009-04-03,2901.111575550118
