Date,EASEA INDEX (EAFE ex JAPAN)
2005-11-08,3314.8495023376613
2005-11-09,3305.2820859687513
2005-11-10,3309.1286806121307
2005-11-11,3331.9959541409994
2005-11-14,3331.195178880994
2005-11-15,3314.8704142110405
2005-11-16,3290.836600111509
2005-11-17,3323.096334097514
2005-11-18,3338.6999877198714
2005-11-21,3356.502824254292
2005-11-22,3351.3181689951616
2005-11-23,3386.6834471454777
2005-11-24,3381.9599180668733
2005-11-25,3374.758222249057
2005-11-28,3371.2096207059126
2005-11-29,3368.875175166642
2005-11-30,3360.6070965011295
2005-12-01,3387.4488648007305
2005-12-02,3409.8784521445164
2005-12-05,3417.0720526112514
2005-12-06,3437.4860652974753
2005-12-07,3420.0780040443706
2005-12-08,3445.742649312782
2005-12-09,3447.8096837741095
2005-12-12,3481.4730089612453
2005-12-13,3478.75429080079
2005-12-14,3497.8903361106964
2005-12-15,3467.591467353334
2005-12-16,3502.224293855543
2005-12-19,3497.5628952760558
2005-12-20,3479.1996364213087
2005-12-21,3477.480260991591
2005-12-22,3483.704167056966
2005-12-23,3485.9367526204437
2005-12-26,3485.9367526204437
2005-12-27,3492.678048900877
2005-12-28,3505.2186329979327
2005-12-29,3505.7223285461228
2005-12-30,3473.7448386266533
2006-01-02,3484.97678714404
2006-01-03,3555.8579311987587
2006-01-04,3623.1540472281995
2006-01-05,3614.552048489358
2006-01-06,3652.0644155964947
2006-01-09,3641.9182592846564
2006-01-10,3620.0611390595654
2006-01-11,3648.0953799607123
2006-01-12,3642.6813373327036
2006-01-13,3633.896651669641
2006-01-16,3651.9769712449083
2006-01-17,3612.402215112007
2006-01-18,3588.524936742402
2006-01-19,3613.393878248058
2006-01-20,3588.2780979918957
2006-01-23,3629.136568628364
2006-01-24,3620.487869284417
2006-01-25,3656.2281415132925
2006-01-26,3684.476311679804
2006-01-27,3696.3593605643646
2006-01-30,3682.3152803879743
2006-01-31,3700.1965545822904
2006-02-01,3724.0442450647506
2006-02-02,3687.01839044007
2006-02-03,3659.197883174766
2006-02-06,3657.786733143904
2006-02-07,3638.114208688891
2006-02-08,3627.823519844127
2006-02-09,3668.824200370154
2006-02-10,3644.3680194602325
2006-02-13,3656.0385501819405
2006-02-14,3643.8890614422503
2006-02-15,3654.6383450886187
2006-02-16,3666.1883511544083
2006-02-17,3683.99724138257
2006-02-20,3703.9129408312688
2006-02-21,3703.0347301312045
2006-02-22,3715.1903449798115
2006-02-23,3724.7311244958846
2006-02-24,3719.4571702072826
2006-02-27,3727.4288311801974
2006-02-28,3699.873469710082
2006-03-01,3730.136811517178
2006-03-02,3718.05674503286
2006-03-03,3724.589463180964
2006-03-06,3742.3229184825996
2006-03-07,3685.3461308449405
2006-03-08,3672.3875998665085
2006-03-09,3701.087134357804
2006-03-10,3713.203378562684
2006-03-13,3755.618301417741
2006-03-14,3787.229905422229
2006-03-15,3801.7451476690862
2006-03-16,3837.806583267666
2006-03-17,3842.4489365937957
2006-03-20,3850.2183289033296
2006-03-21,3827.207244003
2006-03-22,3840.24612729268
2006-03-23,3807.125430520489
2006-03-24,3832.516580529939
2006-03-27,3812.826483086012
2006-03-28,3809.507357287021
2006-03-29,3792.0890963363413
2006-03-30,3864.545573396165
2006-03-31,3831.5420711742922
2006-04-03,3868.691568425593
2006-04-04,3893.2490101040385
2006-04-05,3914.035001282443
2006-04-06,3917.165894109963
2006-04-07,3870.076471145358
2006-04-10,3882.894973054097
2006-04-11,3854.345861354687
2006-04-12,3839.461576854854
2006-04-13,3844.826478988089
2006-04-14,3844.826478988089
2006-04-17,3900.9184413271114
2006-04-18,3906.8032895748142
2006-04-19,3968.4226683262473
2006-04-20,3968.1377005512486
2006-04-21,4003.592572059596
2006-04-24,3994.5624673929765
2006-04-25,4002.982410484075
2006-04-26,4029.0617834970094
2006-04-27,4038.719078638323
2006-04-28,4038.9480120038766
2006-05-01,4058.999145894377
2006-05-02,4095.7990298950854
2006-05-03,4061.985056728818
2006-05-04,4098.256919999607
2006-05-05,4152.519564868816
2006-05-08,4153.543890087392
2006-05-09,4183.110799889867
2006-05-10,4177.58663173075
2006-05-11,4173.225918731398
2006-05-12,4111.346382174906
2006-05-15,4032.954131557134
2006-05-16,4045.0756208060498
2006-05-17,3927.5327732355204
2006-05-18,3915.0021187944462
2006-05-19,3882.001058931488
2006-05-22,3808.7988057647353
2006-05-23,3905.4355566325626
2006-05-24,3831.3364205548605
2006-05-25,3876.3560795551734
2006-05-26,3932.4352621008097
2006-05-29,3943.868888153348
2006-05-30,3903.9890232884145
2006-05-31,3913.915078643738
2006-06-01,3921.2098025636683
2006-06-02,3966.6676281274886
2006-06-05,3950.587785337039
2006-06-06,3838.77089924361
2006-06-07,3846.390414353065
2006-06-08,3708.707324094255
2006-06-09,3774.306941047457
2006-06-12,3731.2462136235354
2006-06-13,3638.7774719822014
2006-06-14,3658.372413823137
2006-06-15,3740.2914432351627
2006-06-16,3731.12537561843
2006-06-19,3727.0511028455057
2006-06-20,3747.482239736576
2006-06-21,3768.9514302348125
2006-06-22,3771.298896424015
2006-06-23,3758.0520846455215
2006-06-26,3756.6019090703794
2006-06-27,3749.4445955900856
2006-06-28,3732.4623238974677
2006-06-29,3800.4652444261287
2006-06-30,3927.8063276006555
2006-07-03,3952.683763541806
2006-07-04,3960.812195210243
2006-07-05,3893.705210532765
2006-07-06,3938.5376417353095
2006-07-07,3955.3884544707603
2006-07-10,3943.4466606306987
2006-07-11,3913.129320228292
2006-07-12,3906.1645733933174
2006-07-13,3854.1722736237584
2006-07-14,3787.2311459333255
2006-07-17,3738.3428143605493
2006-07-18,3723.0390676923653
2006-07-19,3814.977300077335
2006-07-20,3853.8498107051687
2006-07-21,3831.323630550651
2006-07-24,3876.756869945466
2006-07-25,3885.198536622584
2006-07-26,3894.3858071608684
2006-07-27,3970.8798411992543
2006-07-28,3999.013618326915
2006-07-31,3986.370400020852
2006-08-01,3952.3092870893497
2006-08-02,4007.898574272271
2006-08-03,3975.1861265155653
2006-08-04,4043.301033397912
2006-08-07,3993.8096398369066
2006-08-08,3992.8966806223234
2006-08-09,4032.118833568768
2006-08-10,3971.6329248632787
2006-08-11,3974.119766347003
2006-08-14,3998.6578244164953
2006-08-15,4041.2028096738754
2006-08-16,4081.083506099381
2006-08-17,4091.6364066767455
2006-08-18,4070.0080822775653
2006-08-21,4097.356720768249
2006-08-22,4079.3944051727085
2006-08-23,4058.3461552200583
2006-08-24,4061.4831277864314
2006-08-25,4050.256023409646
2006-08-28,4078.307580105713
2006-08-29,4080.763563224829
2006-08-30,4126.012258682287
2006-08-31,4111.911368467037
2006-09-01,4130.81247755846
2006-09-04,4169.255886579657
2006-09-05,4141.0844203806855
2006-09-06,4091.781890790029
2006-09-07,4037.500012626793
2006-09-08,4032.3903080438545
2006-09-11,4012.546141960641
2006-09-12,4056.059821826395
2006-09-13,4066.303790282639
2006-09-14,4090.152295455707
2006-09-15,4069.8356479132603
2006-09-18,4084.4274227844044
2006-09-19,4070.537600894659
2006-09-20,4103.81107653986
2006-09-21,4125.827009115086
2006-09-22,4102.969137279278
2006-09-25,4080.6817824287486
2006-09-26,4111.662953211571
2006-09-27,4150.679046931702
2006-09-28,4148.304133249559
2006-09-29,4141.743491277258
2006-10-02,4164.930162145661
2006-10-03,4153.231024505221
2006-10-04,4162.032233452125
2006-10-05,4190.573870717738
2006-10-06,4164.954516560556
2006-10-09,4171.545685890799
2006-10-10,4181.560635652869
2006-10-11,4191.055752903522
2006-10-12,4218.411562528675
2006-10-13,4218.678440593239
2006-10-16,4235.887298272851
2006-10-17,4201.724321247359
2006-10-18,4230.846409765269
2006-10-19,4255.136737767962
2006-10-20,4272.743932778893
2006-10-23,4269.486707425382
2006-10-24,4269.42376165302
2006-10-25,4297.836348539875
2006-10-26,4322.046806199715
2006-10-27,4329.06700843348
2006-10-30,4316.696900077865
2006-10-31,4330.3850545442165
2006-11-01,4351.202800554185
2006-11-02,4334.174806694043
2006-11-03,4327.7294508962195
2006-11-06,4374.728324991467
2006-11-07,4426.042607192723
2006-11-08,4405.833740406924
2006-11-09,4407.318395283153
2006-11-10,4424.7079877566175
2006-11-13,4414.364546655587
2006-11-14,4406.245525256849
2006-11-15,4429.303095722648
2006-11-16,4437.428405096572
2006-11-17,4415.976942449208
2006-11-20,4418.911834738928
2006-11-21,4431.028855706575
2006-11-22,4470.229810316286
2006-11-23,4466.573865382736
2006-11-24,4480.289468745731
2006-11-27,4430.338418178809
2006-11-28,4420.060561879138
2006-11-29,4480.0976546271995
2006-11-30,4489.544036403871
2006-12-01,4479.226410932074
2006-12-04,4501.359909586579
2006-12-05,4524.520142811785
2006-12-06,4533.328760040239
2006-12-07,4550.658726405572
2006-12-08,4556.610742743655
2006-12-11,4549.3491152003935
2006-12-12,4572.396477156663
2006-12-13,4592.912281548162
2006-12-14,4607.986263837684
2006-12-15,4605.493730668228
2006-12-18,4596.3121981476825
2006-12-19,4598.903929061717
2006-12-20,4621.03492665372
2006-12-21,4608.312005433707
2006-12-22,4589.9410422935625
2006-12-25,4589.9410422935625
2006-12-26,4582.326274486523
2006-12-27,4625.6935501928065
2006-12-28,4636.699710633012
2006-12-29,4639.1116904786495
2007-01-01,4639.1116904786495
2007-01-02,4726.335240560774
2007-01-03,4699.124274163573
2007-01-04,4643.601893564979
2007-01-05,4575.8739907631025
2007-01-08,4572.605803842464
2007-01-09,4584.872117491637
2007-01-10,4533.511033441517
2007-01-11,4589.419549932023
2007-01-12,4629.591072485999
2007-01-15,4661.8892697601295
2007-01-16,4635.83073238171
2007-01-17,4639.931232844918
2007-01-18,4642.168363870672
2007-01-19,4670.210372057754
2007-01-22,4665.061478575424
2007-01-23,4689.157953046676
2007-01-24,4700.712489683927
2007-01-25,4688.946126612986
2007-01-26,4634.89211255102
2007-01-29,4655.130521957865
2007-01-30,4680.080525278543
2007-01-31,4668.214368096162
2007-02-01,4729.4652822712205
2007-02-02,4738.808463040317
2007-02-05,4725.527462574602
2007-02-06,4751.770519026169
2007-02-07,4790.1555382871775
2007-02-08,4761.391155451228
2007-02-09,4768.420297420347
2007-02-12,4729.5368825826445
2007-02-13,4752.251395776368
2007-02-14,4829.1928929405685
2007-02-15,4836.173805267825
2007-02-16,4821.676606104
2007-02-19,4845.939680061694
2007-02-20,4836.722657320516
2007-02-21,4800.539707711763
2007-02-22,4812.708965083267
2007-02-23,4844.1455185379855
2007-02-26,4866.124954666769
2007-02-27,4754.797611750239
2007-02-28,4661.968514002281
2007-03-01,4606.335878628377
2007-03-02,4594.574369189113
2007-03-05,4506.579990906755
2007-03-06,4556.725576229413
2007-03-07,4601.960590515458
2007-03-08,4653.025924355578
2007-03-09,4662.885956303825
2007-03-12,4671.915777230808
2007-03-13,4632.132037760561
2007-03-14,4520.612129815308
2007-03-15,4617.061442690189
2007-03-16,4635.94045892097
2007-03-19,4698.69147564535
2007-03-20,4730.549586536248
2007-03-21,4755.5376958841625
2007-03-22,4845.477958104863
2007-03-23,4846.5643735660515
2007-03-26,4825.833093318963
2007-03-27,4824.001637731976
2007-03-28,4799.669624491104
2007-03-29,4841.406122756719
2007-03-30,4835.969654591867
2007-04-02,4871.5506221566275
2007-04-03,4923.63071716431
2007-04-04,4940.19220839514
2007-04-05,4964.589764665661
2007-04-06,4964.589764665661
2007-04-09,4939.656876791534
2007-04-10,5002.051752525704
2007-04-11,4998.1877264484165
2007-04-12,5000.948096110971
2007-04-13,5037.833551151717
2007-04-16,5107.439058185285
2007-04-17,5119.367957270696
2007-04-18,5104.166843656007
2007-04-19,5087.459295674128
2007-04-20,5145.3063269474
2007-04-23,5133.828592720078
2007-04-24,5107.736409624738
2007-04-25,5154.506623078108
2007-04-26,5144.018977046532
2007-04-27,5133.2558930403675
2007-04-30,5140.671252643462
2007-05-01,5117.652838369485
2007-05-02,5148.46586425795
2007-05-03,5155.424883827439
2007-05-04,5207.066243046384
2007-05-07,5226.702655095446
2007-05-08,5154.277655866196
2007-05-09,5177.927995237196
2007-05-10,5135.172138496926
2007-05-11,5155.94261824249
2007-05-14,5159.931045284653
2007-05-15,5189.877087064306
2007-05-16,5172.366764353278
2007-05-17,5162.7924745095615
2007-05-18,5203.949725850676
2007-05-21,5193.4741220222595
2007-05-22,5192.678467058724
2007-05-23,5241.447618087077
2007-05-24,5184.224487573667
2007-05-25,5186.992827912463
2007-05-28,5194.067355252005
2007-05-29,5210.578199063551
2007-05-30,5179.760519065758
2007-05-31,5232.329056416684
2007-06-01,5266.716053264836
2007-06-04,5283.165053045297
2007-06-05,5269.780892155234
2007-06-06,5188.03638275283
2007-06-07,5126.100689496064
2007-06-08,5079.798251601698
2007-06-11,5116.7335280219095
2007-06-12,5083.916145496536
2007-06-13,5091.703904977461
2007-06-14,5169.086451780158
2007-06-15,5249.641468143303
2007-06-18,5252.840436392554
2007-06-19,5244.52115267218
2007-06-20,5267.914958262094
2007-06-21,5214.489286104522
2007-06-22,5208.741397297595
2007-06-25,5207.466658887347
2007-06-26,5178.455834587901
2007-06-27,5135.059416094683
2007-06-28,5204.12812715983
2007-06-29,5244.662141508423
2007-07-02,5274.749493922393
2007-07-03,5313.542615635069
2007-07-04,5340.826124599838
2007-07-05,5307.648088068001
2007-07-06,5349.057068018003
2007-07-09,5371.996266596741
2007-07-10,5348.621469974122
2007-07-11,5348.262534356282
2007-07-12,5404.960497103885
2007-07-13,5430.714147451298
2007-07-16,5437.587165972259
2007-07-17,5420.943068914601
2007-07-18,5370.062839956794
2007-07-19,5426.903987622309
2007-07-20,5384.091060969803
2007-07-23,5406.132915663743
2007-07-24,5339.604146587563
2007-07-25,5251.522770415514
2007-07-26,5114.542963158655
2007-07-27,5044.940202004984
2007-07-30,5046.212939608706
2007-07-31,5148.97119292435
2007-08-01,5056.738938457055
2007-08-02,5094.9089507529
2007-08-03,5067.809530892225
2007-08-06,5024.984220958708
2007-08-07,5077.021840199115
2007-08-08,5203.208464818999
2007-08-09,5086.159053754847
2007-08-10,4917.350518232121
2007-08-13,4999.435792739974
2007-08-14,4927.2388796207815
2007-08-15,4864.924400039889
2007-08-16,4664.474942506184
2007-08-17,4786.142606190062
2007-08-20,4834.604535741964
2007-08-21,4841.5257531839725
2007-08-22,4931.035607026093
2007-08-23,4978.987346850065
2007-08-24,5013.157991018287
2007-08-27,5034.044719454464
2007-08-28,4950.083526860245
2007-08-29,4968.344830746587
2007-08-30,5021.137428183775
2007-08-31,5087.891982696036
2007-09-03,5096.691696407888
2007-09-04,5124.470235048481
2007-09-05,5066.270239095913
2007-09-06,5097.5926815982475
2007-09-07,5024.887641653214
2007-09-10,4987.867893347391
2007-09-11,5083.618120734406
2007-09-12,5118.405871384178
2007-09-13,5157.755376822995
2007-09-14,5110.560330159316
2007-09-17,5037.602070617593
2007-09-18,5096.571538003227
2007-09-19,5273.260438461228
2007-09-20,5294.109707175473
2007-09-21,5316.174011523128
2007-09-24,5324.582398881397
2007-09-25,5284.518194948277
2007-09-26,5319.587393804485
2007-09-27,5375.616830668021
2007-09-28,5401.9846724990775
2007-10-01,5450.508430099956
2007-10-02,5449.2693423945275
2007-10-03,5453.703286136919
2007-10-04,5447.375363434323
2007-10-05,5498.376275397228
2007-10-08,5460.119706488505
2007-10-09,5499.888568030289
2007-10-10,5535.313489269405
2007-10-11,5599.253374026345
2007-10-12,5576.181576390108
2007-10-15,5550.038009760209
2007-10-16,5473.307763678436
2007-10-17,5522.7816091430805
2007-10-18,5520.0786092255485
2007-10-19,5471.648365540188
2007-10-22,5353.233342079774
2007-10-23,5449.673748409465
2007-10-24,5419.063138565642
2007-10-25,5506.8109036391925
2007-10-26,5579.494440807368
2007-10-29,5636.528430449082
2007-10-30,5613.30336350913
2007-10-31,5675.170359374189
2007-11-01,5592.000880665843
2007-11-02,5555.487501290671
2007-11-05,5506.5113229941235
2007-11-06,5559.489038397199
2007-11-07,5575.679175073942
2007-11-08,5538.398222583741
2007-11-09,5450.52389666486
2007-11-12,5374.904613053032
2007-11-13,5417.928359642178
2007-11-14,5487.513634523883
2007-11-15,5392.7924650446375
2007-11-16,5345.037265330441
2007-11-19,5255.621104069564
2007-11-20,5342.788523732607
2007-11-21,5218.348726075216
2007-11-22,5254.9149950681185
2007-11-23,5314.692849961019
2007-11-26,5321.5147814379425
2007-11-27,5299.481313440505
2007-11-28,5394.0826270201305
2007-11-29,5430.467289490734
2007-11-30,5467.880346223382
2007-12-03,5442.497080322211
2007-12-04,5402.0230230743
2007-12-05,5452.242500486894
2007-12-06,5451.64538599946
2007-12-07,5503.003295832231
2007-12-10,5548.639303107728
2007-12-11,5533.868287843481
2007-12-12,5536.970385429083
2007-12-13,5385.256508507684
2007-12-14,5338.749594481995
2007-12-17,5211.906398908544
2007-12-18,5215.084629443037
2007-12-19,5189.9765344652105
2007-12-20,5183.286425604388
2007-12-21,5271.535162072582
2007-12-24,5295.041746025361
2007-12-25,5295.041746025361
2007-12-26,5323.947741498894
2007-12-27,5356.187779779381
2007-12-28,5387.131010429505
2007-12-31,5368.542213531159
2008-01-01,5368.542213531159
2008-01-02,5344.692526104866
2008-01-03,5324.686564391708
2008-01-04,5252.645804301867
2008-01-07,5215.370616158314
2008-01-08,5242.66643149118
2008-01-09,5168.665558592999
2008-01-10,5144.334067762864
2008-01-11,5130.256788423526
2008-01-14,5171.311536363828
2008-01-15,5038.523206360819
2008-01-16,4920.720032185462
2008-01-17,4905.959814143216
2008-01-18,4836.167977339992
2008-01-21,4524.914508719953
2008-01-22,4614.32546172459
2008-01-23,4500.776004191611
2008-01-24,4769.211717504014
2008-01-25,4801.101574197586
2008-01-28,4775.476572190129
2008-01-29,4830.419677245317
2008-01-30,4799.161568114154
2008-01-31,4810.337049819247
2008-02-01,4912.958449063532
2008-02-04,4929.116069712353
2008-02-05,4734.1933558154105
2008-02-06,4739.844503415137
2008-02-07,4613.937046985858
2008-02-08,4636.322515061329
2008-02-11,4588.2199113579045
2008-02-12,4758.513417975932
2008-02-13,4743.749746499977
2008-02-14,4784.445714122921
2008-02-15,4718.461103396353
2008-02-18,4785.088900827884
2008-02-19,4828.702954592141
2008-02-20,4737.297323238859
2008-02-21,4812.2543160724135
2008-02-22,4783.84435709827
2008-02-25,4867.347395062905
2008-02-26,4951.115266618569
2008-02-27,5022.312522957732
2008-02-28,4960.3410939889245
2008-02-29,4888.717458683082
2008-03-03,4819.413026971903
2008-03-04,4764.6652617147
2008-03-05,4852.295199879692
2008-03-06,4824.807515661219
2008-03-07,4758.768477256552
2008-03-10,4701.19797456437
2008-03-11,4739.081412375829
2008-03-12,4851.049051515151
2008-03-13,4807.1632637472485
2008-03-14,4775.602361920419
2008-03-17,4602.724600141663
2008-03-18,4757.531649473072
2008-03-19,4695.92123905508
2008-03-20,4599.5898277349515
2008-03-21,4599.5898277349515
2008-03-24,4599.92545026798
2008-03-25,4811.937069837701
2008-03-26,4837.854341133832
2008-03-27,4899.397092293602
2008-03-28,4865.447465321375
2008-03-31,4875.593472689191
2008-04-01,4942.8289460343185
2008-04-02,5017.135315690735
2008-04-03,5015.128202154601
2008-04-04,5066.907076017777
2008-04-07,5103.626293967718
2008-04-08,5053.983207604365
2008-04-09,5038.740047609509
2008-04-10,5024.004013583143
2008-04-11,4971.416053244189
2008-04-14,4928.013023452415
2008-04-15,4943.138877943802
2008-04-16,5075.362719047837
2008-04-17,5040.872628311101
2008-04-18,5086.354203369534
2008-04-21,5113.00792758229
2008-04-22,5109.548643163605
2008-04-23,5121.627410737369
2008-04-24,5069.869864773589
2008-04-25,5114.213779424548
2008-04-28,5140.998609781136
2008-04-29,5093.230770864986
2008-04-30,5117.5670262742615
2008-05-01,5084.252324653337
2008-05-02,5168.046055347486
2008-05-05,5184.837875019828
2008-05-06,5183.5745649331275
2008-05-07,5168.127882276389
2008-05-08,5175.284536360297
2008-05-09,5124.616677600564
2008-05-12,5168.854245065093
2008-05-13,5158.451220408718
2008-05-14,5177.778952719774
2008-05-15,5204.755306820603
2008-05-16,5262.623194297622
2008-05-19,5304.490396128698
2008-05-20,5243.005425181766
2008-05-21,5243.703234718109
2008-05-22,5243.247629531014
2008-05-23,5179.165555330411
2008-05-26,5164.733318382385
2008-05-27,5133.332649034024
2008-05-28,5144.971928291422
2008-05-29,5133.806713240571
2008-05-30,5146.832858599998
2008-06-02,5093.637464524725
2008-06-03,5100.004985140348
2008-06-04,5046.890855876779
2008-06-05,5060.924292293907
2008-06-06,5038.093670882052
2008-06-09,5011.105855289711
2008-06-10,4891.42060748873
2008-06-11,4837.672695845133
2008-06-12,4821.597932027882
2008-06-13,4825.110948449828
2008-06-16,4851.747176279387
2008-06-17,4888.991895219282
2008-06-18,4832.939491478927
2008-06-19,4796.918226205427
2008-06-20,4758.014646083468
2008-06-23,4715.234369265261
2008-06-24,4715.658911574081
2008-06-25,4751.726763422898
2008-06-26,4700.341859659936
2008-06-27,4677.822226592397
2008-06-30,4707.19688103885
2008-07-01,4607.941323764841
2008-07-02,4601.816605081497
2008-07-03,4585.7070853411715
2008-07-04,4540.16579623799
2008-07-07,4577.230960174269
2008-07-08,4511.461762762421
2008-07-09,4603.852490285878
2008-07-10,4531.1226437771065
2008-07-11,4461.076171992708
2008-07-14,4481.88539335612
2008-07-15,4403.884755595169
2008-07-16,4396.154763462591
2008-07-17,4525.946870111279
2008-07-18,4573.024574750175
2008-07-21,4619.819802230614
2008-07-22,4591.942773860538
2008-07-23,4644.873939144066
2008-07-24,4577.365428786022
2008-07-25,4552.77267895076
2008-07-28,4524.609392741715
2008-07-29,4489.255638760148
2008-07-30,4548.741067220901
2008-07-31,4558.648147502843
2008-08-01,4488.489961037426
2008-08-04,4460.492154162907
2008-08-05,4515.882929508026
2008-08-06,4548.135868465273
2008-08-07,4526.126901316893
2008-08-08,4459.916069930622
2008-08-11,4506.941131472174
2008-08-12,4466.771519782361
2008-08-13,4348.6160642220475
2008-08-14,4381.244477654416
2008-08-15,4337.5860512576155
2008-08-18,4339.282637595902
2008-08-19,4230.368684588544
2008-08-20,4262.736409074722
2008-08-21,4266.955997370042
2008-08-22,4321.934595056513
2008-08-25,4299.857748829668
2008-08-26,4268.171836393664
2008-08-27,4293.70250906082
2008-08-28,4353.709027870848
2008-08-29,4372.971268429629
2008-09-01,4314.834700357045
2008-09-02,4328.945155626277
2008-09-03,4246.721043316351
2008-09-04,4123.171938157824
2008-09-05,3996.979725462574
2008-09-08,4123.205942959288
2008-09-09,4070.4942825591897
2008-09-10,4015.2879784099496
2008-09-11,3945.7619974034033
2008-09-12,4086.823710621052
2008-09-15,3954.942150694453
2008-09-16,3830.161079176562
2008-09-17,3771.9501676056916
2008-09-18,3791.561201144041
2008-09-19,4105.780603317202
2008-09-22,4115.756965638138
2008-09-23,4058.160304576528
2008-09-24,4024.373526162724
2008-09-25,4090.5995575456964
2008-09-26,4002.8233499548433
2008-09-29,3755.951700284195
2008-09-30,3702.1908570164233
2008-10-01,3727.548632057703
2008-10-02,3626.6316721201642
2008-10-03,3713.634209085707
2008-10-06,3356.2570597965578
2008-10-07,3385.3563868856445
2008-10-08,3166.5962820156237
2008-10-09,3122.341717941578
2008-10-10,2840.892207422183
2008-10-13,3138.009326282287
2008-10-14,3256.619144653943
2008-10-15,3048.0944326378717
2008-10-16,2851.69156392094
2008-10-17,2961.9191349458415
2008-10-20,3049.497284293257
2008-10-21,3015.907493609232
2008-10-22,2807.768729791986
2008-10-23,2776.3585136160127
2008-10-24,2604.07373086116
2008-10-27,2497.1472491885506
2008-10-28,2568.4581122163618
2008-10-29,2824.2916025830796
2008-10-30,2870.1997060697336
2008-10-31,2898.3425982975086
2008-11-03,2950.5124505766307
2008-11-04,3117.212405424636
2008-11-05,3085.262911873303
2008-11-06,2857.1669314515157
2008-11-07,2897.345514639905
2008-11-10,2931.4672484316793
2008-11-11,2749.222712026127
2008-11-12,2662.3443906803172
2008-11-13,2639.1151295251957
2008-11-14,2688.324443769337
2008-11-17,2612.360581582406
2008-11-18,2622.8031021140514
2008-11-19,2529.052612162675
2008-11-20,2403.701747560085
2008-11-21,2356.089434942715
2008-11-24,2599.0649614007966
2008-11-25,2656.0487767610966
2008-11-26,2640.002568521879
2008-11-27,2698.4614363854507
2008-11-28,2704.381724982611
2008-12-01,2537.3801321080846
2008-12-02,2583.544261047509
2008-12-03,2593.0269067797462
2008-12-04,2591.3634945988247
2008-12-05,2485.968007312851
2008-12-08,2703.8418857549077
2008-12-09,2727.826489109272
2008-12-10,2752.0959502115516
2008-12-11,2782.4422593355716
2008-12-12,2726.8977665510665
2008-12-15,2783.607343385676
2008-12-16,2817.212235047981
2008-12-17,2910.3085674009403
2008-12-18,2939.6197024210737
2008-12-19,2824.0484955937823
2008-12-22,2775.6105776329723
2008-12-23,2771.0389643044846
2008-12-24,2773.467736331143
2008-12-25,2773.467736331143
2008-12-26,2779.558764145032
2008-12-29,2838.9166295632454
2008-12-30,2866.418117668328
2008-12-31,2848.139477111498
2009-01-01,2848.139477111498
2009-01-02,2938.7305861558602
2009-01-05,2939.7349193419436
2009-01-06,2947.3856776697435
2009-01-07,2966.739319045075
2009-01-08,2951.489892251131
2009-01-09,2898.524655169487
2009-01-12,2816.9937433467003
2009-01-13,2741.277382239758
2009-01-14,2633.1224339329306
2009-01-15,2581.4078173727817
2009-01-16,2643.0768142684765
2009-01-19,2589.821237343683
2009-01-20,2489.919457114603
2009-01-21,2462.6461621873354
2009-01-22,2460.7385809782186
2009-01-23,2419.4543461391995
2009-01-26,2546.0612649439827
2009-01-27,2562.879894596589
2009-01-28,2651.092581937409
2009-01-29,2586.2140320911835
2009-01-30,2539.511103745839
2009-02-02,2474.391118002994
2009-02-03,2546.6425320972644
2009-02-04,2589.1396753280646
2009-02-05,2577.29891618223
2009-02-06,2637.6351426019296
2009-02-09,2692.3989912102506
2009-02-10,2616.1169498103404
2009-02-11,2577.974894934653
2009-02-12,2526.616564744005
2009-02-13,2567.054965060966
2009-02-16,2509.4855546626077
2009-02-17,2408.7049816965987
2009-02-18,2393.5591786844507
2009-02-19,2425.866369609592
2009-02-20,2332.6572237104992
2009-02-23,2334.1355313528384
2009-02-24,2305.6487438724434
2009-02-25,2292.4221369423417
2009-02-26,2347.64176059336
2009-02-27,2298.067459227857
2009-03-02,2168.2852043531925
2009-03-03,2129.3341538708933
2009-03-04,2201.1935433529065
2009-03-05,2130.099612429069
2009-03-06,2119.072694746649
2009-03-09,2094.20626320583
2009-03-10,2213.5290207893304
2009-03-11,2227.6366279706167
2009-03-12,2242.5392876419005
2009-03-13,2284.9275057792156
2009-03-16,2360.007905589297
2009-03-17,2347.063794361741
2009-03-18,2353.6885571460066
2009-03-19,2477.8691820374206
2009-03-20,2458.228619647337
2009-03-23,2537.270684494412
2009-03-24,2541.6200214086225
2009-03-25,2553.0472187814703
2009-03-26,2566.1836431406077
2009-03-27,2500.266610717454
2009-03-30,2382.232303682509
2009-03-31,2476.8588763502953
2009-04-01,2501.8761468773837
2009-04-02,2668.443258718375
2009-04-03,2641.6836700340828
2009-04-06,2628.262439820466
2009-04-07,2583.1503350998796
2009-04-08,2573.5186471587926
2009-04-09,2626.8471323434255
2009-04-10,2626.9168524425
2009-04-13,2652.088919221076
2009-04-14,2684.6112994627842
2009-04-15,2662.9901518675124
2009-04-16,2706.7581513846567
2009-04-17,2719.0600144167042
2009-04-20,2609.6300728071988
2009-04-21,2612.222694702203
2009-04-22,2648.150102793886
2009-04-23,2655.6361118194113
2009-04-24,2749.1390834729286
2009-04-27,2732.0871002208632
2009-04-28,2679.8867396467795
2009-04-29,2770.254429722609
2009-04-30,2819.496603266375
2009-05-01,2818.715860137419
2009-05-04,2897.3775812063086
2009-05-05,2918.4045590235132
2009-05-06,2950.978848047329
2009-05-07,2966.927417676375
2009-05-08,3021.88418576052
