Date,WORLD ex UK
2005-09-14,2521.570665433442
2005-09-15,2520.4658407300008
2005-09-16,2534.8678083773643
2005-09-19,2524.202688468266
2005-09-20,2521.9130526940685
2005-09-21,2506.9500660425633
2005-09-22,2503.502066528142
2005-09-23,2501.4140378382294
2005-09-26,2516.2016406747102
2005-09-27,2509.6797098995476
2005-09-28,2522.4879795913953
2005-09-29,2542.8385429745463
2005-09-30,2547.269369083025
2005-10-03,2540.319943488353
2005-10-04,2529.633724127799
2005-10-05,2497.143170040324
2005-10-06,2481.5862882781034
2005-10-07,2485.3152384839996
2005-10-10,2472.488718150783
2005-10-11,2474.442195778509
2005-10-12,2461.354487986917
2005-10-13,2445.964556576964
2005-10-14,2465.7912416686595
2005-10-17,2466.972323712793
2005-10-18,2441.180156330194
2005-10-19,2452.889821399189
2005-10-20,2432.8695416289806
2005-10-21,2435.328148912416
2005-10-24,2462.4583730763015
2005-10-25,2470.5185613719614
2005-10-26,2465.171327298099
2005-10-27,2448.921649616822
2005-10-28,2465.6378549348183
2005-10-31,2487.4759561092833
2005-11-01,2489.601690978388
2005-11-02,2511.986272009238
2005-11-03,2524.2920461359545
2005-11-04,2516.3997998810396
2005-11-07,2520.929615497775
2005-11-08,2516.04666771319
2005-11-09,2514.889953664398
2005-11-10,2525.4186571934383
2005-11-11,2538.3010401323713
2005-11-14,2531.9040094601564
2005-11-15,2522.062330531445
2005-11-16,2525.6675779489997
2005-11-17,2554.3890433744473
2005-11-18,2567.269908332576
2005-11-21,2582.807082201279
2005-11-22,2588.7639552311734
2005-11-23,2603.346132486558
2005-11-24,2602.2848687044047
2005-11-25,2603.983790335079
2005-11-28,2595.229368559656
2005-11-29,2592.9680811596995
2005-11-30,2579.43325659158
2005-12-01,2606.5435616924215
2005-12-02,2616.4178926270306
2005-12-05,2616.229064832422
2005-12-06,2621.3012813231594
2005-12-07,2612.5222977623953
2005-12-08,2610.740504563737
2005-12-09,2619.6113035990206
2005-12-12,2636.128814190909
2005-12-13,2646.5582941224766
2005-12-14,2659.444717536062
2005-12-15,2648.0908265858125
2005-12-16,2651.90217586862
2005-12-19,2643.1919478716545
2005-12-20,2640.070700415773
2005-12-21,2648.5697314672398
2005-12-22,2660.2122077426134
2005-12-23,2663.4468796732576
2005-12-26,2665.46410734529
2005-12-27,2647.47075576126
2005-12-28,2656.577415472213
2005-12-29,2652.1699904506963
2005-12-30,2634.485202787963
2006-01-02,2637.7050865815404
2006-01-03,2682.148800921585
2006-01-04,2709.11372455971
2006-01-05,2711.9690382802187
2006-01-06,2736.8394484662012
2006-01-09,2741.3357759287105
2006-01-10,2731.282539783071
2006-01-11,2747.319485378648
2006-01-12,2737.6652686704992
2006-01-13,2735.4586205187534
2006-01-16,2736.2791061544235
2006-01-17,2711.9971993722547
2006-01-18,2689.396243339402
2006-01-19,2714.5339582487895
2006-01-20,2680.897387635462
2006-01-23,2688.8698116483242
2006-01-24,2696.1937905420473
2006-01-25,2696.339837048384
2006-01-26,2719.5971315737615
2006-01-27,2742.8308657157954
2006-01-30,2744.1420134233326
2006-01-31,2747.3185287231618
2006-02-01,2747.831508247686
2006-02-02,2727.732271009381
2006-02-03,2710.9812433957945
2006-02-06,2716.1296670982497
2006-02-07,2700.222430519487
2006-02-08,2699.2338019972217
2006-02-09,2707.127567440427
2006-02-10,2702.5610668350987
2006-02-13,2689.4550981442235
2006-02-14,2710.13617920627
2006-02-15,2712.79431128916
2006-02-16,2729.6729538473915
2006-02-17,2724.7300537571696
2006-02-20,2724.398611806188
2006-02-21,2725.849312482399
2006-02-22,2739.787579671078
2006-02-23,2747.2193872341527
2006-02-24,2750.7576465460106
2006-02-27,2765.055281463076
2006-02-28,2744.9698521497453
2006-03-01,2758.3093401150354
2006-03-02,2755.4452517592126
2006-03-03,2747.2785946001636
2006-03-06,2738.114663772263
2006-03-07,2719.48342373901
2006-03-08,2715.654778198565
2006-03-09,2720.660643642946
2006-03-10,2731.3618588135528
2006-03-13,2749.1945702111284
2006-03-14,2775.6452418379467
2006-03-15,2786.9113055347734
2006-03-16,2792.9449414030923
2006-03-17,2802.749509798413
2006-03-20,2806.5969999284303
2006-03-21,2789.682468124443
2006-03-22,2800.660788377233
2006-03-23,2787.304313383432
2006-03-24,2796.134604336671
2006-03-27,2794.547384218009
2006-03-28,2786.1362278915876
2006-03-29,2796.358099247571
2006-03-30,2816.1659296727225
2006-03-31,2803.0592660403513
2006-04-03,2818.9394053588035
2006-04-04,2833.7188690535054
2006-04-05,2846.3091712926407
2006-04-06,2851.611311448026
2006-04-07,2825.789280884567
2006-04-10,2825.5794760260833
2006-04-11,2804.6075484682033
2006-04-12,2796.188260526585
2006-04-13,2797.9469894255303
2006-04-14,2798.1232092377986
2006-04-17,2804.146867100705
2006-04-18,2836.9319232345547
2006-04-19,2854.477854775377
2006-04-20,2858.4198291251864
2006-04-21,2869.2920200771005
2006-04-24,2860.983935170621
2006-04-25,2858.103396899685
2006-04-26,2869.4385802861866
2006-04-27,2881.1931254610563
2006-04-28,2878.18887026053
2006-05-01,2879.693842386981
2006-05-02,2899.5608533642935
2006-05-03,2885.465781491235
2006-05-04,2898.0459496110934
2006-05-05,2930.578466512138
2006-05-08,2938.7650514141665
2006-05-09,2944.994920316674
2006-05-10,2938.876457017028
2006-05-11,2911.8417365016717
2006-05-12,2875.638819227253
2006-05-15,2859.586412887217
2006-05-16,2851.2388111603427
2006-05-17,2804.5524837397234
2006-05-18,2778.337716865442
2006-05-19,2775.3881732954915
2006-05-22,2749.6288727354568
2006-05-23,2754.349566515957
2006-05-24,2744.9575891630543
2006-05-25,2769.8939860161336
2006-05-26,2795.988009863711
2006-05-29,2800.6045034808694
2006-05-30,2769.274432839422
2006-05-31,2774.4758544140714
2006-06-01,2796.809708554047
2006-06-02,2818.008743826213
2006-06-05,2780.8525491679106
2006-06-06,2742.5927856171056
2006-06-07,2723.2050075213715
2006-06-08,2682.866521078387
2006-06-09,2694.798651380173
2006-06-12,2663.2526494409185
2006-06-13,2609.9761762736107
2006-06-14,2625.310905026326
2006-06-15,2679.824376921732
2006-06-16,2683.63658752178
2006-06-19,2663.0148895230577
2006-06-20,2663.8593548528115
2006-06-21,2686.5371045834704
2006-06-22,2686.877834312473
2006-06-23,2682.96791001948
2006-06-26,2692.9330950522344
2006-06-27,2677.2912869275383
2006-06-28,2675.1802516205817
2006-06-29,2730.510121608077
2006-06-30,2770.066029644152
2006-07-03,2787.751527407543
2006-07-04,2793.825996633488
2006-07-05,2760.3154680804305
2006-07-06,2770.6004758607623
2006-07-07,2765.9654239572374
2006-07-10,2769.254079535678
2006-07-11,2767.033774258065
2006-07-12,2740.2383904179865
2006-07-13,2706.364328600524
2006-07-14,2675.3731808259727
2006-07-17,2658.4847710417685
2006-07-18,2646.568332511226
2006-07-19,2695.4662907159764
2006-07-20,2700.943758931474
2006-07-21,2682.7055467358123
2006-07-24,2715.3807531373145
2006-07-25,2734.3776075666437
2006-07-26,2733.166809743933
2006-07-27,2749.5938187679158
2006-07-28,2781.347269548199
2006-07-31,2781.4739657540863
2006-08-01,2764.016219955228
2006-08-02,2787.545955172102
2006-08-03,2783.0303011224196
2006-08-04,2796.0687642987436
2006-08-07,2773.251812451778
2006-08-08,2773.970569468012
2006-08-09,2778.0360355770104
2006-08-10,2772.786329530266
2006-08-11,2763.6441246548497
2006-08-14,2772.7376845175286
2006-08-15,2807.55746445053
2006-08-16,2837.577548710101
2006-08-17,2845.4918316814924
2006-08-18,2848.173887403187
2006-08-21,2842.921009811291
2006-08-22,2844.911333662503
2006-08-23,2833.157661242785
2006-08-24,2833.134209330592
2006-08-25,2825.5679947197123
2006-08-28,2836.486117992063
2006-08-29,2844.135689192407
2006-08-30,2851.7760920240003
2006-08-31,2854.2856416076643
2006-09-01,2866.389607704001
2006-09-04,2882.5910878806208
2006-09-05,2880.125625564206
2006-09-06,2850.311717904553
2006-09-07,2825.674563465611
2006-09-08,2829.4677509407097
2006-09-11,2815.7067084318714
2006-09-12,2838.021636544635
2006-09-13,2848.4873345271308
2006-09-14,2853.4638662203142
2006-09-15,2852.2438361233076
2006-09-18,2857.908762609161
2006-09-19,2852.769934576297
2006-09-20,2861.2810251348474
2006-09-21,2859.867454545317
2006-09-22,2849.723215283221
2006-09-25,2858.481130947635
2006-09-26,2874.0154809839023
2006-09-27,2893.674873811503
2006-09-28,2898.766103580559
2006-09-29,2894.484524047244
2006-10-02,2896.684865562564
2006-10-03,2891.740557253524
2006-10-04,2909.9426151031844
2006-10-05,2931.4806398187834
2006-10-06,2916.87493333479
2006-10-09,2920.448707480988
2006-10-10,2925.206749805662
2006-10-11,2918.902556727686
2006-10-12,2939.157683108513
2006-10-13,2944.9138022046445
2006-10-16,2959.7913943991025
2006-10-17,2944.8738137983005
2006-10-18,2952.1243518502542
2006-10-19,2960.857804391237
2006-10-20,2967.452196516233
2006-10-23,2980.4046831191445
2006-10-24,2980.4381928612283
2006-10-25,2992.487148279872
2006-10-26,3012.989644877958
2006-10-27,3000.7181869496553
2006-10-30,2992.0600456199318
2006-10-31,2995.9146212792352
2006-11-01,2986.6067270211697
2006-11-02,2981.034315285538
2006-11-03,2975.8247372039123
2006-11-06,3003.4933610128637
2006-11-07,3020.571120489387
2006-11-08,3016.1555984970973
2006-11-09,3006.5073676887855
2006-11-10,3013.2202849905802
2006-11-13,3011.9829784885815
2006-11-14,3029.9200518911357
2006-11-15,3038.5096071357107
2006-11-16,3039.5079288705665
2006-11-17,3037.154315072453
2006-11-20,3026.304681906846
2006-11-21,3034.926100160359
2006-11-22,3057.946825338783
2006-11-23,3060.2391202847734
2006-11-24,3054.202750893144
2006-11-27,3021.6137331165137
2006-11-28,3023.4470238045496
2006-11-29,3059.164489213691
2006-11-30,3069.3419327143824
2006-12-01,3063.281921846849
2006-12-04,3083.4033532170615
2006-12-05,3095.690971824784
2006-12-06,3099.9264451636027
2006-12-07,3097.2072887893332
2006-12-08,3097.1756676692794
2006-12-11,3098.2384876683805
2006-12-12,3101.7111193610012
2006-12-13,3107.321303645193
2006-12-14,3127.569063626659
2006-12-15,3127.9479525942183
2006-12-18,3120.876360497453
2006-12-19,3119.94346479804
2006-12-20,3128.8451335104414
2006-12-21,3120.4954338234097
2006-12-22,3105.3023744161906
2006-12-25,3103.953865467397
2006-12-26,3110.48404383988
2006-12-27,3135.172745380082
2006-12-28,3135.215425061482
2006-12-29,3129.7720176100756
2007-01-01,3129.7720176100756
2007-01-02,3146.434941551854
2007-01-03,3136.649434502881
2007-01-04,3130.044721037706
2007-01-05,3103.0685713502385
2007-01-08,3107.347545866479
2007-01-09,3109.2391905700115
2007-01-10,3095.325001243283
2007-01-11,3114.0192761065005
2007-01-12,3138.3618456461745
2007-01-15,3149.122237596137
2007-01-16,3145.7372047393164
2007-01-17,3145.4897986760466
2007-01-18,3138.2599728150326
2007-01-19,3149.810667451581
2007-01-22,3142.4473143071737
2007-01-23,3155.2817846797434
2007-01-24,3176.8045287886102
2007-01-25,3153.373892500792
2007-01-26,3139.0403466264897
2007-01-29,3142.751659303718
2007-01-30,3160.4650376160994
2007-01-31,3172.064685621035
2007-02-01,3197.637997725277
2007-02-02,3200.1530444366203
2007-02-05,3193.5335376438507
2007-02-06,3202.1604197247498
2007-02-07,3212.260307302898
2007-02-08,3203.205481421614
2007-02-09,3195.816199500133
2007-02-12,3180.0883574742006
2007-02-13,3205.6960956710655
2007-02-14,3239.2673390494106
2007-02-15,3252.131430442547
2007-02-16,3248.6002665850297
2007-02-19,3253.7920564295514
2007-02-20,3256.234299867725
2007-02-21,3246.6813689968517
2007-02-22,3249.22096270078
2007-02-23,3253.206834183263
2007-02-26,3258.0375319487007
2007-02-27,3176.1628343814223
2007-02-28,3154.045007293152
2007-03-01,3136.612780203057
2007-03-02,3111.9994362342086
2007-03-05,3065.9752759726734
2007-03-06,3109.251940237364
2007-03-07,3113.3487417254673
2007-03-08,3140.601578224266
2007-03-09,3143.4909091618315
2007-03-12,3157.2605703635973
2007-03-13,3111.6883732659803
2007-03-14,3090.176268855819
2007-03-15,3117.075355928038
2007-03-16,3112.309057291729
2007-03-19,3147.7344730091013
2007-03-20,3168.187014531312
2007-03-21,3201.7796879559673
2007-03-22,3226.5703565066055
2007-03-23,3230.9649378548847
2007-03-26,3228.509336392304
2007-03-27,3215.20573219886
2007-03-28,3198.063265062408
2007-03-29,3208.543676634381
2007-03-30,3205.9057900312614
2007-04-02,3211.293324651014
2007-04-03,3242.0174254716253
2007-04-04,3256.263248647716
2007-04-05,3266.1629532890024
2007-04-06,3265.2289576909584
2007-04-09,3264.2003983497866
2007-04-10,3282.5299906988953
2007-04-11,3268.5380399709034
2007-04-12,3279.867157725589
2007-04-13,3287.511449510807
2007-04-16,3325.667799432905
2007-04-17,3330.38691305557
2007-04-18,3337.282523962165
2007-04-19,3323.915481518052
2007-04-20,3353.395039626465
2007-04-23,3346.8542754868213
2007-04-24,3342.480080643837
2007-04-25,3366.982458210839
2007-04-26,3365.343523803725
2007-04-27,3363.057807972756
2007-04-30,3347.1996219059374
2007-05-01,3344.482443048873
2007-05-02,3366.568718864824
2007-05-03,3374.0480361230516
2007-05-04,3387.9186899471174
2007-05-07,3406.3813502465323
2007-05-08,3389.1860767660123
2007-05-09,3403.6854734173367
2007-05-10,3365.828941011435
2007-05-11,3386.398899675319
2007-05-14,3386.1417002187504
2007-05-15,3387.823995059434
2007-05-16,3398.4642389204146
2007-05-17,3392.4721071724625
2007-05-18,3411.1724250012035
2007-05-21,3416.1027206876283
2007-05-22,3421.2239042258466
2007-05-23,3430.657396495809
2007-05-24,3397.804679375271
2007-05-25,3404.2310287989744
2007-05-28,3408.5796714122803
2007-05-29,3418.2337710772176
2007-05-30,3427.579219257982
2007-05-31,3445.5725584711076
2007-06-01,3462.0698633471834
2007-06-04,3472.0627102337157
2007-06-05,3460.6816176653597
2007-06-06,3428.26429866212
2007-06-07,3377.4159460965043
2007-06-08,3383.101091241833
2007-06-11,3392.459112423803
2007-06-12,3362.2006163675464
2007-06-13,3387.609126952807
2007-06-14,3415.178319539533
2007-06-15,3447.0478234643156
2007-06-18,3448.9240677577486
2007-06-19,3452.1316523164583
2007-06-20,3430.4992892483683
2007-06-21,3432.5265446712083
2007-06-22,3404.2180101689037
2007-06-25,3391.8327324670836
2007-06-26,3379.622298457204
2007-06-27,3383.267952080498
2007-06-28,3398.762446125003
2007-06-29,3410.1795861331343
2007-07-02,3444.6422330730993
2007-07-03,3458.9161607024403
2007-07-04,3464.2436364812725
2007-07-05,3460.278481851224
2007-07-06,3473.8585675005224
2007-07-09,3482.708337610981
2007-07-10,3455.3594084719307
2007-07-11,3459.761193198964
2007-07-12,3506.386590368774
2007-07-13,3524.989327670403
2007-07-16,3523.515737101578
2007-07-17,3519.12118385336
2007-07-18,3504.4768953989674
2007-07-19,3526.498491336666
2007-07-20,3498.417352818992
2007-07-23,3504.2955099284945
2007-07-24,3456.5452047030203
2007-07-25,3443.296091427841
2007-07-26,3371.9609241952353
2007-07-27,3320.8273633932945
2007-07-30,3343.406398748468
2007-07-31,3335.90208604005
2007-08-01,3321.012696328051
2007-08-02,3337.9629602232044
2007-08-03,3287.0885365900162
2007-08-06,3320.500788746499
2007-08-07,3337.419030115334
2007-08-08,3390.5498469439312
2007-08-09,3317.970961598614
2007-08-10,3278.715658637018
2007-08-13,3288.221438908957
2007-08-14,3242.5536946093
2007-08-15,3191.9729422289724
2007-08-16,3159.0910706187656
2007-08-17,3205.176383712886
2007-08-20,3226.8727643318584
2007-08-21,3241.096084737364
2007-08-22,3276.672564979027
2007-08-23,3293.814903491664
2007-08-24,3321.409356397524
2007-08-27,3310.593900573378
2007-08-28,3253.116785941903
2007-08-29,3289.050702924734
2007-08-30,3292.0778681044712
2007-08-31,3336.6042958571293
2007-09-03,3338.310445732456
2007-09-04,3360.3714662347516
2007-09-05,3325.3055127518364
2007-09-06,3339.751035736772
2007-09-07,3297.5225182325294
2007-09-10,3279.398229555421
2007-09-11,3321.7986926998747
2007-09-12,3330.191856182259
2007-09-13,3349.974869492735
2007-09-14,3352.245266933747
2007-09-17,3331.438030995228
2007-09-18,3387.3134060372904
2007-09-19,3448.422896240738
2007-09-20,3447.8339944466265
2007-09-21,3454.521027580461
2007-09-24,3448.676438291401
2007-09-25,3451.3988836256112
2007-09-26,3465.9754163041357
2007-09-27,3495.908939290803
2007-09-28,3499.9659727910735
2007-10-01,3533.4147058841213
2007-10-02,3536.94854325823
2007-10-03,3529.7877604342843
2007-10-04,3530.0175125945893
2007-10-05,3563.7001932737185
2007-10-08,3547.536213255078
2007-10-09,3572.942790798511
2007-10-10,3577.042339820647
2007-10-11,3584.22426687536
2007-10-12,3584.987582546671
2007-10-15,3563.667380155705
2007-10-16,3527.1013039915574
2007-10-17,3534.518558269146
2007-10-18,3543.482017495269
2007-10-19,3480.8972512984124
2007-10-22,3458.772051723939
2007-10-23,3495.915269438974
2007-10-24,3485.0601347992415
2007-10-25,3496.699999352814
2007-10-26,3547.4408941157003
2007-10-29,3575.717721915109
2007-10-30,3556.663930642074
2007-10-31,3594.700664022078
2007-11-01,3532.980122858483
2007-11-02,3522.0599054826394
2007-11-05,3497.0568914642568
2007-11-06,3535.4562715261254
2007-11-07,3487.6886076333603
2007-11-08,3465.1596460675746
2007-11-09,3418.012677083487
2007-11-12,3370.608376542817
2007-11-13,3428.069417513804
2007-11-14,3440.239939523485
2007-11-15,3394.8303248157486
2007-11-16,3390.0077341222473
2007-11-19,3339.5436309212982
2007-11-20,3366.1698339240793
2007-11-21,3310.618537379625
2007-11-22,3314.9914828285723
2007-11-23,3356.813154556942
2007-11-26,3327.5105363006983
2007-11-27,3350.649441804652
2007-11-28,3412.6749321800853
2007-11-29,3434.489432891581
2007-11-30,3453.6334300723556
2007-12-03,3438.0305831938604
2007-12-04,3418.5126252839887
2007-12-05,3454.168837072201
2007-12-06,3489.1848049256064
2007-12-07,3498.570504538149
2007-12-10,3521.2479080757516
2007-12-11,3472.9769683529335
2007-12-12,3477.853356913339
2007-12-13,3440.6192655470018
2007-12-14,3395.7952930808783
2007-12-17,3333.836631958382
2007-12-18,3342.8393152330946
2007-12-19,3334.8281784935793
2007-12-20,3346.395289933816
2007-12-21,3397.362639701657
2007-12-24,3417.481557223076
2007-12-25,3424.793557246699
2007-12-26,3437.4029507230266
2007-12-27,3416.1819483590198
2007-12-28,3427.7393019571446
2007-12-31,3415.0673020280706
2008-01-01,3415.0673020280706
2008-01-02,3394.5022358129117
2008-01-03,3388.706130711299
2008-01-04,3316.741720714686
2008-01-07,3302.7575931328465
2008-01-08,3277.651409361057
2008-01-09,3292.9988751602414
2008-01-10,3296.9707092113495
2008-01-11,3264.444654237465
2008-01-14,3297.771077058028
2008-01-15,3220.1958077206255
2008-01-16,3167.3559932233193
2008-01-17,3117.334840124188
2008-01-18,3095.2360672473296
2008-01-21,3014.541867435636
2008-01-22,2992.116106014369
2008-01-23,3016.125091124504
2008-01-24,3098.653763822396
2008-01-25,3094.8850774185175
2008-01-28,3109.8276802572086
2008-01-29,3139.4140710668776
2008-01-30,3120.7492018609246
2008-01-31,3159.4189493717454
2008-02-01,3204.76246946099
2008-02-04,3195.7440861609625
2008-02-05,3092.1542238984093
2008-02-06,3066.2414702901997
2008-02-07,3058.671408497885
2008-02-08,3049.6155407723445
2008-02-11,3053.859619748508
2008-02-12,3095.9827093288004
2008-02-13,3115.524051529774
2008-02-14,3115.0726022812587
2008-02-15,3107.1860808454994
2008-02-18,3114.9379774345102
2008-02-19,3131.8026229658576
2008-02-20,3114.0870393007203
2008-02-21,3118.314068946298
2008-02-22,3123.8591320401315
2008-02-25,3171.7619139668927
2008-02-26,3203.266439953109
2008-02-27,3227.1612940913606
2008-02-28,3203.522986706491
2008-02-29,3137.399711496993
2008-03-03,3109.481732536354
2008-03-04,3090.813045667193
2008-03-05,3114.501119177299
2008-03-06,3080.104522223523
2008-03-07,3039.0162597183953
2008-03-10,2993.8201031263147
2008-03-11,3064.868074669961
2008-03-12,3080.922375929872
2008-03-13,3079.286454729584
2008-03-14,3033.9618103966886
2008-03-17,2982.1253292716274
2008-03-18,3077.397766035023
2008-03-19,3029.1841244912794
2008-03-20,3042.8388533809584
2008-03-21,3049.0551605996334
2008-03-24,3072.9494430314194
2008-03-25,3133.8443678180433
2008-03-26,3134.069404566319
2008-03-27,3121.6627031549274
2008-03-28,3107.782981576041
2008-03-31,3111.7671565539226
2008-04-01,3177.8205012706
2008-04-02,3205.6508643340853
2008-04-03,3215.286419967611
2008-04-04,3229.4391135339374
2008-04-07,3240.765647259255
2008-04-08,3218.781802741719
2008-04-09,3194.280883494373
2008-04-10,3202.029271238044
2008-04-11,3164.002975764326
2008-04-14,3141.012124545472
2008-04-15,3154.2944385014666
2008-04-16,3227.1114120120656
2008-04-17,3221.566516272468
2008-04-18,3254.7400817459043
2008-04-21,3278.3493998117374
2008-04-22,3254.654858727389
2008-04-23,3257.6640976254553
2008-04-24,3253.123418066922
2008-04-25,3281.587150554967
2008-04-28,3289.3294666468187
2008-04-29,3274.6954256249046
2008-04-30,3270.8676837719727
2008-05-01,3289.1815985196895
2008-05-02,3316.8659645069843
2008-05-05,3317.1350584879565
2008-05-06,3334.1746545030055
2008-05-07,3302.9203487568375
2008-05-08,3311.511924261903
2008-05-09,3285.676684702788
2008-05-12,3313.1096254843637
2008-05-13,3316.27431847687
2008-05-14,3328.8763895107163
2008-05-15,3362.024391289311
2008-05-16,3382.700522859099
2008-05-19,3393.7280797337976
2008-05-20,3371.3201182656812
2008-05-21,3335.1882512869065
2008-05-22,3337.3156640867996
2008-05-23,3302.704743570827
2008-05-26,3289.400997755058
2008-05-27,3296.0720977468823
2008-05-28,3299.9174647128402
2008-05-29,3314.0794263533976
2008-05-30,3328.9325528539653
2008-06-02,3310.823218829303
2008-06-03,3290.903181298847
2008-06-04,3288.0801950044483
2008-06-05,3320.656409090507
2008-06-06,3269.6764042877244
2008-06-09,3252.312474542311
2008-06-10,3211.5965765745573
2008-06-11,3177.820569987255
2008-06-12,3162.6970033041216
2008-06-13,3192.669832177481
2008-06-16,3208.324766958909
2008-06-17,3209.0743432006575
2008-06-18,3185.7089928272817
2008-06-19,3170.5117423101456
2008-06-20,3127.3132893700986
2008-06-23,3113.1773103741566
2008-06-24,3105.073699537355
2008-06-25,3121.6689185203495
2008-06-26,3066.693254312692
2008-06-27,3051.53015964139
2008-06-30,3056.8849834594575
2008-07-01,3043.1592527619728
2008-07-02,3004.9383522884837
2008-07-03,2997.126776288969
2008-07-04,2987.2087383217095
2008-07-07,2978.255336987598
2008-07-08,2985.159909772514
2008-07-09,2968.1644395526837
2008-07-10,2971.6865423318072
2008-07-11,2944.2204615876362
2008-07-14,2931.7436011153513
2008-07-15,2894.840980227116
2008-07-16,2930.5012508276222
2008-07-17,2974.259798684956
2008-07-18,2976.082443862462
2008-07-21,2990.568689363715
2008-07-22,3013.878958112045
2008-07-23,3027.2164310128337
2008-07-24,2983.687325090207
2008-07-25,2974.9925036582245
2008-07-28,2940.8631981497992
2008-07-29,2960.65587343213
2008-07-30,3007.6336421692727
2008-07-31,2988.147587602301
2008-08-01,2957.079558385673
2008-08-04,2928.301035677856
2008-08-05,2975.1270073106434
2008-08-06,2995.2315603683646
2008-08-07,2955.5142009321708
2008-08-08,2973.3475960815194
2008-08-11,2998.7007932798574
2008-08-12,2971.3460404142356
2008-08-13,2946.009793905186
2008-08-14,2955.1476506369913
2008-08-15,2949.4210578157813
2008-08-18,2930.969121968722
2008-08-19,2888.7994992787853
2008-08-20,2906.336460029155
2008-08-21,2916.0379207311835
2008-08-22,2935.179967302065
2008-08-25,2903.6460770604317
2008-08-26,2902.654436551894
2008-08-27,2920.8123429372695
2008-08-28,2959.3876799290974
2008-08-29,2952.442445349319
2008-09-01,2936.4755706327433
2008-09-02,2920.433908546193
2008-09-03,2904.380522610419
2008-09-04,2824.7602208825383
2008-09-05,2801.1716377799494
2008-09-08,2859.7658761753128
2008-09-09,2781.6840692508044
2008-09-10,2784.6951239483783
2008-09-11,2785.846474361175
2008-09-12,2823.301137181945
2008-09-15,2721.367399955991
2008-09-16,2713.2588506799257
2008-09-17,2626.7044746587453
2008-09-18,2687.1489930790767
2008-09-19,2829.679959378766
2008-09-22,2780.0370291013996
2008-09-23,2747.2370513144406
2008-09-24,2736.326964437663
2008-09-25,2775.5115682692626
2008-09-26,2756.4002324898875
2008-09-29,2565.3906485236653
2008-09-30,2611.1058949242483
2008-10-01,2614.3826610494007
2008-10-02,2516.409635552008
2008-10-03,2500.685160245579
2008-10-06,2368.341333180588
2008-10-07,2282.275871282653
2008-10-08,2211.645995833066
2008-10-09,2104.3120695994107
2008-10-10,2011.5949618432207
2008-10-13,2200.7679655679117
2008-10-14,2254.0416878730857
2008-10-15,2096.1386333248256
2008-10-16,2079.070658607575
2008-10-17,2101.3712988273787
2008-10-20,2186.05542853457
2008-10-21,2148.528665321946
2008-10-22,2014.4765929880766
2008-10-23,2016.0893896392201
2008-10-24,1935.9139245395215
2008-10-27,1849.7634134594955
2008-10-28,1987.1047173845066
2008-10-29,2040.2051741290425
2008-10-30,2106.3627233177326
2008-10-31,2115.967973883736
2008-11-03,2127.32750567395
2008-11-04,2226.8470812996547
2008-11-05,2171.3037061803757
2008-11-06,2046.9563307137014
2008-11-07,2079.2010922659047
2008-11-10,2081.98973777875
2008-11-11,2009.3455235786598
2008-11-12,1929.3550312567463
2008-11-13,1992.2720449636756
2008-11-14,1953.8808269949698
2008-11-17,1906.2897434674198
2008-11-18,1908.985319173429
2008-11-19,1819.868952286869
2008-11-20,1707.497231578186
2008-11-21,1769.3067731447281
2008-11-24,1881.6308762400909
2008-11-25,1912.2375132088712
2008-11-26,1945.5568654977199
2008-11-27,1960.9689583985391
2008-11-28,1978.9245605269846
2008-12-01,1842.9468057205515
2008-12-02,1879.3424079104623
2008-12-03,1912.1323520554192
2008-12-04,1875.9644493897013
2008-12-05,1892.2764504983038
2008-12-08,1990.60367034734
2008-12-09,1969.6996714881625
2008-12-10,1998.312372328704
2008-12-11,1979.119642773484
2008-12-12,1967.6699019542243
2008-12-15,1976.2107274168507
2008-12-16,2039.264851786811
2008-12-17,2063.7194528268697
2008-12-18,2043.3168606180918
2008-12-19,2020.654737201498
2008-12-22,1990.2514016960054
2008-12-23,1979.8582404072051
2008-12-24,1980.8797956286915
2008-12-25,1984.007715143602
2008-12-26,1994.7651582043252
2008-12-29,2011.0360967450863
2008-12-30,2046.2073932360809
2008-12-31,2055.4879616647436
2009-01-01,2055.4879616647436
2009-01-02,2111.1798581900644
2009-01-05,2107.4907397721718
2009-01-06,2113.6174213259887
2009-01-07,2088.633446770333
2009-01-08,2085.7979240456075
2009-01-09,2049.0149942616217
2009-01-12,2006.3922188775434
2009-01-13,1979.4371497349657
2009-01-14,1923.2723022396935
2009-01-15,1904.2702598099115
2009-01-16,1930.2542101821143
2009-01-19,1920.9539343839444
2009-01-20,1838.2471134414398
2009-01-21,1881.768953375903
2009-01-22,1862.3395146874802
2009-01-23,1851.0299458819163
2009-01-26,1881.028154278047
2009-01-27,1909.4232439298303
2009-01-28,1963.0457612158782
2009-01-29,1916.4719739278014
2009-01-30,1870.0818470467514
2009-02-02,1852.6601618268478
2009-02-03,1882.7320052463338
2009-02-04,1887.8579785024222
2009-02-05,1898.935802776685
2009-02-06,1938.5269428227587
2009-02-09,1950.5832460318493
2009-02-10,1883.1897312206406
2009-02-11,1883.8524139122537
2009-02-12,1868.7291445947196
2009-02-13,1865.388184856141
2009-02-16,1855.9623433949973
2009-02-17,1776.0482195568738
2009-02-18,1765.2812912095885
2009-02-19,1760.6660390507159
2009-02-20,1724.0191369247602
2009-02-23,1684.8947173016697
