Date,WORLD ex AUSTRALIA
2005-11-09,2670.3667667394893
2005-11-10,2680.7835490927996
2005-11-11,2693.7407384023586
2005-11-14,2687.4251303449637
2005-11-15,2675.1802850363556
2005-11-16,2674.7004872154575
2005-11-17,2704.5163204056603
2005-11-18,2717.4957625341704
2005-11-21,2733.2622932230684
2005-11-22,2739.2859638222612
2005-11-23,2756.2659210097336
2005-11-24,2753.9282512325717
2005-11-25,2755.3104462277347
2005-11-28,2744.6853632092643
2005-11-29,2743.0769889254334
2005-11-30,2728.8289046829846
2005-12-01,2759.135932530022
2005-12-02,2769.9780049058295
2005-12-05,2769.642371757959
2005-12-06,2776.1564414757745
2005-12-07,2766.7279880375268
2005-12-08,2768.515874744846
2005-12-09,2777.1285037177736
2005-12-12,2794.4652559005585
2005-12-13,2804.8232887651075
2005-12-14,2817.9852618872283
2005-12-15,2804.458448992338
2005-12-16,2811.9680941887
2005-12-19,2802.0178054340045
2005-12-20,2799.3452228430906
2005-12-21,2805.7023401464266
2005-12-22,2817.324014166295
2005-12-23,2819.6795817325783
2005-12-26,2821.6293906331393
2005-12-27,2804.312223004535
2005-12-28,2812.9335951717603
2005-12-29,2809.12058529251
2005-12-30,2789.2580468464016
2006-01-02,2792.3703507290556
2006-01-03,2842.2687447943113
2006-01-04,2872.4915449422315
2006-01-05,2873.0636138646346
2006-01-06,2902.229825692578
2006-01-09,2904.4980393240526
2006-01-10,2892.979160241151
2006-01-11,2909.464754750082
2006-01-12,2900.676288122167
2006-01-13,2898.680436745353
2006-01-16,2900.094397371819
2006-01-17,2872.6626483001337
2006-01-18,2850.878928882323
2006-01-19,2875.986343039303
2006-01-20,2842.026294548746
2006-01-23,2853.3340336117076
2006-01-24,2858.849013504315
2006-01-25,2862.7640788338654
2006-01-26,2886.0353124936987
2006-01-27,2909.0901338854865
2006-01-30,2908.8758042721156
2006-01-31,2912.0083735186845
2006-02-01,2915.025521409723
2006-02-02,2893.330546648219
2006-02-03,2875.247844441151
2006-02-06,2879.1472622447072
2006-02-07,2860.6835345317213
2006-02-08,2860.6789966960814
2006-02-09,2871.9164222908603
2006-02-10,2866.2215106035496
2006-02-13,2855.4212048966683
2006-02-14,2872.1404237973175
2006-02-15,2877.72353285251
2006-02-16,2895.110692913705
2006-02-17,2892.421028179934
2006-02-20,2892.7070105922307
2006-02-21,2892.966594850686
2006-02-22,2907.2153686185034
2006-02-23,2913.7011425014634
2006-02-24,2917.4947194651963
2006-02-27,2930.909854486364
2006-02-28,2908.695847300479
2006-03-01,2925.982422868594
2006-03-02,2920.202882377368
2006-03-03,2915.1697895080483
2006-03-06,2908.4329326326124
2006-03-07,2886.541738346294
2006-03-08,2881.692523723496
2006-03-09,2888.8911297305985
2006-03-10,2900.35159106924
2006-03-13,2920.066692424872
2006-03-14,2948.6029223668897
2006-03-15,2960.0715470135374
2006-03-16,2969.332580750846
2006-03-17,2979.4520568154007
2006-03-20,2983.170925351956
2006-03-21,2965.9660329222697
2006-03-22,2977.4619159908652
2006-03-23,2961.450431439297
2006-03-24,2973.9405346382705
2006-03-27,2969.9357457036076
2006-03-28,2959.8669754757534
2006-03-29,2968.6902029046823
2006-03-30,2991.6418522632175
2006-03-31,2973.958595618296
2006-04-03,2991.6350312951913
2006-04-04,3008.247715303848
2006-04-05,3020.1826879248024
2006-04-06,3024.8936391589336
2006-04-07,2997.2924991617247
2006-04-10,3000.13188489764
2006-04-11,2976.5389260732877
2006-04-12,2969.2149231243984
2006-04-13,2973.348323943416
2006-04-14,2973.5188449012207
2006-04-17,2982.165771379605
2006-04-18,3014.542387139492
2006-04-19,3035.384331593014
2006-04-20,3037.7039369572085
2006-04-21,3051.7298883899452
2006-04-24,3041.6367642361047
2006-04-25,3039.1115391741487
2006-04-26,3049.7178420394266
2006-04-27,3061.7248505288517
2006-04-28,3059.834892887231
2006-05-01,3062.978925554118
2006-05-02,3087.191345275884
2006-05-03,3069.054446172201
2006-05-04,3085.461633595033
2006-05-05,3121.324816600421
2006-05-08,3126.7888790574502
2006-05-09,3135.9383816167706
2006-05-10,3128.383638830796
2006-05-11,3102.337912504017
2006-05-12,3062.285283472612
2006-05-15,3043.501176659616
2006-05-16,3036.2740676053654
2006-05-17,2981.545996327928
2006-05-18,2957.7211277386427
2006-05-19,2952.2494396287434
2006-05-22,2922.658088848913
2006-05-23,2936.364385939868
2006-05-24,2919.1332708243344
2006-05-25,2949.7983442137865
2006-05-26,2977.796275485128
2006-05-29,2981.9017122899754
2006-05-30,2947.762637981131
2006-05-31,2957.037585791495
2006-06-01,2979.3473541819294
2006-06-02,3003.5770004063097
2006-06-05,2964.961277244702
2006-06-06,2921.181652818688
2006-06-07,2904.59856454225
2006-06-08,2855.67387173146
2006-06-09,2871.8862922470726
2006-06-12,2839.465465369202
2006-06-13,2783.6000448054265
2006-06-14,2799.4108571271795
2006-06-15,2859.4742080977962
2006-06-16,2860.2652835951963
2006-06-19,2840.8088161161954
2006-06-20,2844.647867503419
2006-06-21,2866.618843827734
2006-06-22,2864.258579559753
2006-06-23,2860.148467527253
2006-06-26,2868.999831977604
2006-06-27,2852.4526227847264
2006-06-28,2852.034597298242
2006-06-29,2910.29806383449
2006-06-30,2955.6789472378323
2006-07-03,2974.4043275038184
2006-07-04,2980.269559549555
2006-07-05,2942.9792912932353
2006-07-06,2956.1632552760407
2006-07-07,2953.2188452119667
2006-07-10,2955.2441406143603
2006-07-11,2951.374951501212
2006-07-12,2923.1890597573597
2006-07-13,2887.0258863763315
2006-07-14,2854.098464179692
2006-07-17,2835.007245119929
2006-07-18,2823.7849570786143
2006-07-19,2879.7385713118247
2006-07-20,2885.0022306343303
2006-07-21,2866.152822076272
2006-07-24,2903.2076440942064
2006-07-25,2920.878302128365
2006-07-26,2921.4970090404254
2006-07-27,2942.146035796357
2006-07-28,2976.1175093005586
2006-07-31,2973.6837426218904
2006-08-01,2954.7225253801976
2006-08-02,2983.505276220281
2006-08-03,2975.0691599025963
2006-08-04,2994.935072035524
2006-08-07,2969.0472675367146
2006-08-08,2968.143595422188
2006-08-09,2975.969350703496
2006-08-10,2965.408433968249
2006-08-11,2957.1223888990185
2006-08-14,2968.2837678708197
2006-08-15,3004.6039047018717
2006-08-16,3034.69826159435
2006-08-17,3040.657118552024
2006-08-18,3041.495733537578
2006-08-21,3039.5470800674175
2006-08-22,3039.006038995055
2006-08-23,3026.3020920730437
2006-08-24,3027.7837927491655
2006-08-25,3020.218284942309
2006-08-28,3032.5059058032593
2006-08-29,3038.888508286534
2006-08-30,3050.8740321156224
2006-08-31,3050.6749404118227
2006-09-01,3065.3954705057536
2006-09-04,3082.397121668426
2006-09-05,3077.1827871430733
2006-09-06,3044.012910143282
2006-09-07,3015.327264491442
2006-09-08,3019.2870530068935
2006-09-11,3005.1980081085712
2006-09-12,3032.452677791675
2006-09-13,3042.182508200737
2006-09-14,3048.26355786578
2006-09-15,3045.6262141561624
2006-09-18,3050.8416849849027
2006-09-19,3044.3507241133966
2006-09-20,3056.3280107811543
2006-09-21,3057.9321374221013
2006-09-22,3045.5088971207547
2006-09-25,3052.22551777427
2006-09-26,3070.849793045561
2006-09-27,3090.648964002873
2006-09-28,3095.187608766558
2006-09-29,3089.1159672825997
2006-10-02,3093.759119819984
2006-10-03,3088.686504125726
2006-10-04,3108.183850564581
2006-10-05,3128.6430677322787
2006-10-06,3113.3347266859323
2006-10-09,3117.494993445587
2006-10-10,3122.0044414123977
2006-10-11,3115.6565964138813
2006-10-12,3138.1046380734174
2006-10-13,3145.020463576756
2006-10-16,3160.6370219974706
2006-10-17,3144.4886746829075
2006-10-18,3153.1446155791914
2006-10-19,3163.595914139702
2006-10-20,3170.235497993087
2006-10-23,3181.651673442069
2006-10-24,3183.0663867903672
2006-10-25,3196.8884169429034
2006-10-26,3216.357396440976
2006-10-27,3204.471824519335
2006-10-30,3194.34772560241
2006-10-31,3198.9924274049777
2006-11-01,3190.6441095383543
2006-11-02,3185.3878129364202
2006-11-03,3179.0584276116692
2006-11-06,3209.374323515421
2006-11-07,3228.509684573353
2006-11-08,3224.2623287257215
2006-11-09,3214.3801078492415
2006-11-10,3222.0847506827477
2006-11-13,3219.2325039075813
2006-11-14,3233.9221059174247
2006-11-15,3243.905610839534
2006-11-16,3246.798039854657
2006-11-17,3241.46766593511
2006-11-20,3233.5859024352485
2006-11-21,3241.7034467566514
2006-11-22,3262.937300583063
2006-11-23,3263.9174986481003
2006-11-24,3260.0235869535804
2006-11-27,3225.028910343826
2006-11-28,3228.2747734475947
2006-11-29,3265.8592081644897
2006-11-30,3276.0520698104924
2006-12-01,3271.6806644972667
2006-12-04,3293.1650642084514
2006-12-05,3306.322881961574
2006-12-06,3309.633171333409
2006-12-07,3308.1962074411913
2006-12-08,3310.788677212234
2006-12-11,3309.8821931658695
2006-12-12,3315.1756453654425
2006-12-13,3322.6644018045085
2006-12-14,3342.5414484609955
2006-12-15,3342.8492135047604
2006-12-18,3334.1281741514795
2006-12-19,3334.129731151738
2006-12-20,3341.833199061108
2006-12-21,3332.788575192772
2006-12-22,3317.7899127454148
2006-12-25,3316.478313747239
2006-12-26,3322.3863831161684
2006-12-27,3348.7750989263773
2006-12-28,3348.8419128654027
2006-12-29,3341.5518106351014
2007-01-01,3341.5518106351014
2007-01-02,3365.5402757252023
2007-01-03,3353.2819693808524
2007-01-04,3345.3456701593923
2007-01-05,3312.576514469712
2007-01-08,3317.519778180396
2007-01-09,3319.284897777774
2007-01-10,3303.9241001829664
2007-01-11,3326.26870174421
2007-01-12,3352.7824675809325
2007-01-15,3365.4955523992717
2007-01-16,3358.644769734952
2007-01-17,3359.782960111675
2007-01-18,3352.6195406218408
2007-01-19,3365.875791239486
2007-01-22,3356.9493387612083
2007-01-23,3371.344849346434
2007-01-24,3394.059522058859
2007-01-25,3369.9228590732782
2007-01-26,3351.9009416907606
2007-01-29,3356.143774584708
2007-01-30,3373.3557629596
2007-01-31,3381.8733335796096
2007-02-01,3413.6265513658664
2007-02-02,3417.1173968476683
2007-02-05,3409.6262525941406
2007-02-06,3420.622609390185
2007-02-07,3431.8022313405622
2007-02-08,3418.967243780914
2007-02-09,3412.0870760171406
2007-02-12,3395.3457126008375
2007-02-13,3420.426527401955
2007-02-14,3458.0251343932573
2007-02-15,3469.3252930863264
2007-02-16,3464.8686217897816
2007-02-19,3470.2088684736527
2007-02-20,3472.499916264342
2007-02-21,3459.2119149221253
2007-02-22,3462.098527311491
2007-02-23,3468.6560440234643
2007-02-26,3474.7925551681606
2007-02-27,3387.0583983859797
2007-02-28,3360.6912165643034
2007-03-01,3340.5926177831116
2007-03-02,3314.75802102272
2007-03-05,3265.937156506711
2007-03-06,3311.0641790340615
2007-03-07,3317.8031103082244
2007-03-08,3348.880986592788
2007-03-09,3352.4414432027615
2007-03-12,3363.1454781301945
2007-03-13,3314.988238539285
2007-03-14,3286.984393626917
2007-03-15,3319.7922055204917
2007-03-16,3315.702600917143
2007-03-19,3353.797051524314
2007-03-20,3377.576039637465
2007-03-21,3413.928523743821
2007-03-22,3440.975804014506
2007-03-23,3445.991535934633
2007-03-26,3440.661163150716
2007-03-27,3427.8612850384475
2007-03-28,3410.732202893624
2007-03-29,3423.1858072780465
2007-03-30,3418.8157027347243
2007-04-02,3428.396545805741
2007-04-03,3460.258794411617
2007-04-04,3471.9890902544935
2007-04-05,3482.6426034636934
2007-04-06,3481.7326641564428
2007-04-09,3479.056865851266
2007-04-10,3498.167553426772
2007-04-11,3485.4734230899444
2007-04-12,3496.4345753634493
2007-04-13,3507.2214776001574
2007-04-16,3547.9701491596306
2007-04-17,3554.204253879843
2007-04-18,3557.433820364263
2007-04-19,3544.6684328582937
2007-04-20,3575.4713638408434
2007-04-23,3568.4221258169537
2007-04-24,3562.2817215905297
2007-04-25,3588.536174832912
2007-04-26,3585.1454908766423
2007-04-27,3582.2699942385016
2007-04-30,3568.043322107717
2007-05-01,3564.571812947286
2007-05-02,3587.2063001331035
2007-05-03,3597.430325047914
2007-05-04,3615.5435337844046
2007-05-07,3633.0854028678536
2007-05-08,3611.942314500974
2007-05-09,3627.1819307930664
2007-05-10,3585.086963616432
2007-05-11,3608.374343755621
2007-05-14,3606.1627255452577
2007-05-15,3610.351761700763
2007-05-16,3621.154284221084
2007-05-17,3614.4100761260247
2007-05-18,3636.8612955247836
2007-05-21,3639.828546349126
2007-05-22,3644.217695423259
2007-05-23,3656.425228536067
2007-05-24,3622.4625806462827
2007-05-25,3629.406864726163
2007-05-28,3633.6684684207726
2007-05-29,3643.470150073523
2007-05-30,3651.864374717463
2007-05-31,3669.4153316181905
2007-06-01,3688.2357509727576
2007-06-04,3698.3343153137453
2007-06-05,3685.4512943459245
2007-06-06,3647.2586940548754
2007-06-07,3593.9395409187837
2007-06-08,3598.3374053402836
2007-06-11,3611.320183324244
2007-06-12,3580.2019510724226
2007-06-13,3608.488266937971
2007-06-14,3639.556008972598
2007-06-15,3676.03659002943
2007-06-18,3675.5715953482
2007-06-19,3675.702096274165
2007-06-20,3655.014662354013
2007-06-21,3653.3821977833823
2007-06-22,3624.6553412497087
2007-06-25,3614.8207337913414
2007-06-26,3602.2218672398362
2007-06-27,3607.2312632582666
2007-06-28,3623.7108039717405
2007-06-29,3637.361511328791
2007-07-02,3670.4842348483144
2007-07-03,3688.1921662248183
2007-07-04,3694.87508315592
2007-07-05,3686.489375352146
2007-07-06,3703.8140032766546
2007-07-09,3712.8218371273065
2007-07-10,3683.222354785433
2007-07-11,3689.1208335896567
2007-07-12,3737.852455354533
2007-07-13,3756.9610898909614
2007-07-16,3755.039957357087
2007-07-17,3749.510734461876
2007-07-18,3731.5169108365835
2007-07-19,3756.0651418022435
2007-07-20,3725.5208243806446
2007-07-23,3734.3312467298438
2007-07-24,3679.6549504889476
2007-07-25,3662.893745570566
2007-07-26,3581.801550628655
2007-07-27,3532.792417793314
2007-07-30,3553.2155845556954
2007-07-31,3555.858672118759
2007-08-01,3538.7149918628515
2007-08-02,3557.0665518181927
2007-08-03,3503.8583858780626
2007-08-06,3534.523692321922
2007-08-07,3555.7223777823783
2007-08-08,3614.0583348330233
2007-08-09,3533.2539367306913
2007-08-10,3483.640427435335
2007-08-13,3501.6113464403716
2007-08-14,3451.2814338281114
2007-08-15,3403.36304710219
2007-08-16,3360.069067633536
2007-08-17,3418.4992989900425
2007-08-20,3434.1749373815596
2007-08-21,3446.832448449264
2007-08-22,3490.06422182721
2007-08-23,3504.9574864840033
2007-08-24,3535.2177732733717
2007-08-27,3523.0030220594863
2007-08-28,3459.272864714329
2007-08-29,3499.479444506829
2007-08-30,3506.858321246631
2007-08-31,3555.2302740550895
2007-09-03,3556.644641094244
2007-09-04,3579.6407849281363
2007-09-05,3541.2488111331772
2007-09-06,3558.117817289475
2007-09-07,3509.497258150501
2007-09-10,3490.799331003161
2007-09-11,3539.9409356136307
2007-09-12,3549.301711527303
2007-09-13,3571.2456654666944
2007-09-14,3563.967551210755
2007-09-17,3536.1737983362914
2007-09-18,3597.413048866562
2007-09-19,3663.098001726344
2007-09-20,3661.6794257446686
2007-09-21,3672.137698593692
2007-09-24,3664.825888427867
2007-09-25,3661.0132280033936
2007-09-26,3676.469757497393
2007-09-27,3709.4644446844427
2007-09-28,3713.4968896036085
2007-10-01,3749.3910964901593
2007-10-02,3751.2899694266516
2007-10-03,3745.034757630262
2007-10-04,3748.731619165721
2007-10-05,3782.4507521746386
2007-10-08,3761.7768989793717
2007-10-09,3789.6221609507147
2007-10-10,3795.609357718492
2007-10-11,3805.7335884060567
2007-10-12,3806.697530739862
2007-10-15,3782.338080221341
2007-10-16,3746.315881416557
2007-10-17,3758.0186872210993
2007-10-18,3761.963097782468
2007-10-19,3697.292339808891
2007-10-22,3671.95834426839
2007-10-23,3712.3819077538187
2007-10-24,3699.0879853413767
2007-10-25,3716.1226625656263
2007-10-26,3768.407147940153
2007-10-29,3798.1682544215078
2007-10-30,3778.912305232677
2007-10-31,3821.8622829501483
2007-11-01,3753.694946605908
2007-11-02,3742.1432172848986
2007-11-05,3715.24228788528
2007-11-06,3753.2741360781997
2007-11-07,3701.471325196167
2007-11-08,3684.392007141765
2007-11-09,3631.99033780386
2007-11-12,3587.0576489082696
2007-11-13,3644.672940401567
2007-11-14,3656.773078415068
2007-11-15,3606.346494413083
2007-11-16,3598.852664618694
2007-11-19,3538.3560529526403
2007-11-20,3575.187406660041
2007-11-21,3513.2194934191975
2007-11-22,3524.7420118143627
2007-11-23,3571.2743444603716
2007-11-26,3536.437221197405
2007-11-27,3557.2411865739014
2007-11-28,3629.257423831496
2007-11-29,3650.447501752213
2007-11-30,3670.2768507624314
2007-12-03,3654.2307892816725
2007-12-04,3629.732865401688
2007-12-05,3670.885929011594
2007-12-06,3702.100107449037
2007-12-07,3714.606513119753
2007-12-10,3740.9194657764365
2007-12-11,3689.272691755367
2007-12-12,3698.061230628237
2007-12-13,3648.9904300660683
2007-12-14,3607.3672764178273
2007-12-17,3543.1946604015634
2007-12-18,3552.8736212364133
2007-12-19,3543.1886656152888
2007-12-20,3555.170393875405
2007-12-21,3608.260143893752
2007-12-24,3627.837598945273
2007-12-25,3634.987309791307
2007-12-26,3648.3371744194646
2007-12-27,3628.8029940641372
2007-12-28,3639.957353157822
2007-12-31,3625.72240331433
2008-01-01,3625.72240331433
2008-01-02,3600.4430939663453
2008-01-03,3597.532297479011
2008-01-04,3520.200441833353
2008-01-07,3508.8972132916456
2008-01-08,3484.2749388417024
2008-01-09,3491.611337565829
2008-01-10,3491.5872083352465
2008-01-11,3459.949609476507
2008-01-14,3493.1626577467114
2008-01-15,3409.3351129847233
2008-01-16,3356.2861315090304
2008-01-17,3306.8825333566515
2008-01-18,3282.237307273433
2008-01-21,3187.3952038239754
2008-01-22,3184.8285988814514
2008-01-23,3194.475821757575
2008-01-24,3290.85540266959
2008-01-25,3282.717331386892
2008-01-28,3293.014953751123
2008-01-29,3330.7143997615253
2008-01-30,3311.4322784137526
2008-01-31,3350.519140254357
2008-02-01,3395.8326638217277
2008-02-04,3386.8770915156133
2008-02-05,3276.3249366342407
2008-02-06,3254.88303967266
2008-02-07,3235.6872158394576
2008-02-08,3229.660674540619
2008-02-11,3231.1995894426673
2008-02-12,3285.2107560182353
2008-02-13,3306.239842198245
2008-02-14,3303.484149433016
2008-02-15,3289.366530871075
2008-02-18,3304.9082508419506
2008-02-19,3320.581848146224
2008-02-20,3300.423255844937
2008-02-21,3308.4456090588524
2008-02-22,3312.4682895719566
2008-02-25,3364.6924863753766
2008-02-26,3400.1827295767625
2008-02-27,3422.9141613161687
2008-02-28,3394.2973948042745
2008-02-29,3327.3203030405016
2008-03-03,3297.71652632054
2008-03-04,3278.328247078712
2008-03-05,3308.901178782918
2008-03-06,3272.0658658454963
2008-03-07,3232.2712214165513
2008-03-10,3186.931704247753
2008-03-11,3258.2283724343533
2008-03-12,3279.425251486814
2008-03-13,3275.589222682304
2008-03-14,3225.786588997109
2008-03-17,3161.0962775187095
2008-03-18,3269.015218782541
2008-03-19,3208.7701649167843
2008-03-20,3224.466339810228
2008-03-21,3230.555346586269
2008-03-24,3253.3243309296927
2008-03-25,3323.3122245204886
2008-03-26,3320.3868243836723
2008-03-27,3313.6991539238493
2008-03-28,3295.6683496063138
2008-03-31,3300.6090451131
2008-04-01,3373.7622632533185
2008-04-02,3402.0062602982616
2008-04-03,3409.7073076310385
2008-04-04,3425.764089072163
2008-04-07,3439.3440599264145
2008-04-08,3412.8862136278312
2008-04-09,3390.6508611081667
2008-04-10,3398.9212389538575
2008-04-11,3356.1637160948103
2008-04-14,3334.7951168655613
2008-04-15,3347.124829526152
2008-04-16,3426.632148484883
2008-04-17,3418.721414651849
2008-04-18,3461.314310926713
2008-04-21,3475.621472028661
2008-04-22,3453.940072928813
2008-04-23,3454.9194979434405
2008-04-24,3449.005847496338
2008-04-25,3483.4567062214815
2008-04-28,3491.681113062971
2008-04-29,3473.2260979875527
2008-04-30,3470.7010081170474
2008-05-01,3488.907464048609
2008-05-02,3520.976984665962
2008-05-05,3518.2938149690162
2008-05-06,3536.6890500087343
2008-05-07,3505.515805633503
2008-05-08,3514.705639045
2008-05-09,3482.4915481495245
2008-05-12,3511.3664065782577
2008-05-13,3511.987680674378
2008-05-14,3523.5105734530057
2008-05-15,3558.3141231599957
2008-05-16,3580.9229596776586
2008-05-19,3594.1359569949072
2008-05-20,3564.6667454388507
2008-05-21,3530.654610856496
2008-05-22,3535.8009829337616
2008-05-23,3496.878039175424
2008-05-26,3485.29273945773
2008-05-27,3488.400356493056
2008-05-28,3495.407759020544
2008-05-29,3507.819546824989
2008-05-30,3522.7385252925355
2008-06-02,3499.2379994335524
2008-06-03,3485.3566471669483
2008-06-04,3474.5246348104138
2008-06-05,3510.039033931703
2008-06-06,3455.01032962694
2008-06-09,3438.2390403109457
2008-06-10,3394.7173708307914
2008-06-11,3356.3338911958976
2008-06-12,3347.167441053981
2008-06-13,3375.466445972044
2008-06-16,3393.80785513318
2008-06-17,3395.1304653766033
2008-06-18,3366.157943401019
2008-06-19,3351.5174415323786
2008-06-20,3305.6500433220676
2008-06-23,3292.0925150186185
2008-06-24,3282.895753344102
2008-06-25,3302.265015055197
2008-06-26,3241.0872103535735
2008-06-27,3228.3532911914194
2008-06-30,3239.7227063839873
2008-07-01,3219.8564381264773
2008-07-02,3178.956919609212
2008-07-03,3175.1302848795735
2008-07-04,3159.01924593999
2008-07-07,3157.0528482919967
2008-07-08,3161.485701449086
2008-07-09,3149.4870691896904
2008-07-10,3146.218048408816
2008-07-11,3110.349841082
2008-07-14,3102.0877007847307
2008-07-15,3061.2160960417864
2008-07-16,3093.380113526635
2008-07-17,3145.891303272296
2008-07-18,3153.912146629636
2008-07-21,3165.5708112584957
2008-07-22,3186.2909767981423
2008-07-23,3203.9762096445615
2008-07-24,3152.9639908911304
2008-07-25,3148.911998960688
2008-07-28,3114.5150658114485
2008-07-29,3134.5549329321784
2008-07-30,3185.585079445578
2008-07-31,3165.5910947361954
2008-08-01,3133.082977774523
2008-08-04,3101.6932722016486
2008-08-05,3157.4572031672287
2008-08-06,3176.703636196565
2008-08-07,3135.893545578758
2008-08-08,3151.253529639147
2008-08-11,3179.127481277992
2008-08-12,3149.6060124437086
2008-08-13,3116.626734220172
2008-08-14,3129.0763989556367
2008-08-15,3120.023567723743
2008-08-18,3101.1849011708186
2008-08-19,3053.8593483320037
2008-08-20,3072.837908857343
2008-08-21,3085.207742088404
2008-08-22,3109.05070833379
2008-08-25,3075.860904862923
2008-08-26,3071.62970993651
2008-08-27,3092.212365080686
2008-08-28,3130.7482490422412
2008-08-29,3124.1063573336473
2008-09-01,3103.749699839377
2008-09-02,3088.5309938705745
2008-09-03,3066.1293321396297
2008-09-04,2980.941567838834
2008-09-05,2954.4776275650925
2008-09-08,3017.958916066817
2008-09-09,2942.829688651018
2008-09-10,2943.027095681172
2008-09-11,2943.579396636981
2008-09-12,2987.50355624744
2008-09-15,2879.099780941805
2008-09-16,2861.2650472375135
2008-09-17,2774.194623848945
2008-09-18,2836.2151893573837
2008-09-19,2996.6613781754327
2008-09-22,2938.403594618641
2008-09-23,2904.5065590870204
2008-09-24,2890.415246472498
2008-09-25,2935.3622945674883
2008-09-26,2910.6844142419495
2008-09-29,2705.8962353470647
2008-09-30,2757.9903900066024
2008-10-01,2758.7975907778027
2008-10-02,2658.2749174767832
2008-10-03,2652.218665126814
2008-10-06,2503.7821915916447
2008-10-07,2421.9549642302895
2008-10-08,2344.9266128821414
2008-10-09,2232.8422806985573
2008-10-10,2128.5103864171115
2008-10-13,2331.4139234434365
2008-10-14,2387.8859431303486
2008-10-15,2216.5123943022604
2008-10-16,2191.1636082682408
2008-10-17,2222.4000658806426
2008-10-20,2312.0381332067004
2008-10-21,2268.1164356296317
2008-10-22,2122.231602891222
2008-10-23,2128.218045450584
2008-10-24,2040.370798386135
2008-10-27,1951.3771564716221
2008-10-28,2089.706293754936
2008-10-29,2162.654765042607
2008-10-30,2227.332180586121
2008-10-31,2240.397841965282
2008-11-03,2245.792436956739
2008-11-04,2354.9609280452487
2008-11-05,2294.4728968551563
2008-11-06,2160.6171522305394
2008-11-07,2197.1612065098248
2008-11-10,2198.5852812029348
2008-11-11,2121.1730644828212
2008-11-12,2036.0843761386923
2008-11-13,2097.748865667438
2008-11-14,2061.0620905583696
2008-11-17,2013.713494890852
2008-11-18,2021.9375460898
2008-11-19,1926.7628564394179
2008-11-20,1811.4083163780874
2008-11-21,1866.5059403426883
2008-11-24,1995.50831860053
2008-11-25,2026.3635198451477
2008-11-26,2060.7658954236495
2008-11-27,2078.0778843377125
2008-11-28,2096.0148393712698
2008-12-01,1946.7597361275205
2008-12-02,1989.0830867104492
2008-12-03,2021.507585107076
2008-12-04,1983.6705056505655
2008-12-05,1994.6625883940226
2008-12-08,2102.5383228283386
2008-12-09,2086.1078952023677
2008-12-10,2113.013225398426
2008-12-11,2096.4531958004313
2008-12-12,2082.081663755919
2008-12-15,2094.0499178799523
2008-12-16,2156.6934702743597
2008-12-17,2181.32667433058
2008-12-18,2159.56111481498
2008-12-19,2130.416340301031
2008-12-22,2097.3752810413616
2008-12-23,2087.4983341814814
2008-12-24,2086.0925884447374
2008-12-25,2089.1631285593094
2008-12-26,2099.744435117548
2008-12-29,2116.8507251761926
2008-12-30,2152.7242524554754
2008-12-31,2161.4824753912626
2009-01-01,2161.4824753912626
2009-01-02,2223.4019087755137
2009-01-05,2221.3187428820384
2009-01-06,2231.093741353673
2009-01-07,2206.4270330944005
2009-01-08,2205.8472665305594
2009-01-09,2167.1762076518917
2009-01-12,2121.444189193936
2009-01-13,2091.8046579548627
2009-01-14,2026.16095178131
2009-01-15,2007.4861100810988
2009-01-16,2036.0819614861402
2009-01-19,2020.7049756485312
2009-01-20,1934.132122550548
2009-01-21,1973.9154470649746
2009-01-22,1953.485990592968
2009-01-23,1943.8880138959335
2009-01-26,1983.2642394003558
2009-01-27,2011.7392132859557
2009-01-28,2069.6390357462315
2009-01-29,2019.3543864097862
2009-01-30,1974.8447757958863
2009-02-02,1952.0674600575283
2009-02-03,1986.730098228667
2009-02-04,1998.4698680255942
2009-02-05,2010.6573534710863
2009-02-06,2051.809359691189
2009-02-09,2065.0309504363895
2009-02-10,1992.5907460784874
2009-02-11,1991.5123592948078
2009-02-12,1973.5930948830435
2009-02-13,1970.0406968204475
2009-02-16,1957.481280082739
2009-02-17,1876.2137136558238
2009-02-18,1865.0053384812657
2009-02-19,1861.0826647068577
2009-02-20,1820.3500500207667
2009-02-23,1783.316182400684
2009-02-24,1809.1994726976952
2009-02-25,1799.833741822976
2009-02-26,1798.9518569118866
2009-02-27,1769.1849917317636
2009-03-02,1681.5294391958957
2009-03-03,1660.8278556000728
2009-03-04,1702.938944710783
2009-03-05,1649.457233841111
2009-03-06,1643.3239684344214
2009-03-09,1622.364994289763
2009-03-10,1709.3581221433915
2009-03-11,1722.5413975677222
2009-03-12,1758.4969853573814
2009-03-13,1782.2352219282348
2009-03-16,1803.5741069567077
2009-03-17,1834.6069139019032
2009-03-18,1859.8931734023138
2009-03-19,1891.1733627187916
2009-03-20,1859.6738470262455
2009-03-23,1955.1498096229154
2009-03-24,1939.67500910651
2009-03-25,1952.5460423498287
2009-03-26,1983.2572436521903
2009-03-27,1942.7836927311885
2009-03-30,1867.552572118877
2009-03-31,1897.2693516898562
2009-04-01,1927.5415845256139
2009-04-02,2009.543753078472
2009-04-03,2014.4866734774102
2009-04-06,1998.7844088878926
2009-04-07,1961.7144841398058
2009-04-08,1970.6287663728483
2009-04-09,2032.0881243014624
2009-04-10,2033.5309592604444
2009-04-13,2043.5025185856805
2009-04-14,2030.9093539342878
2009-04-15,2035.7001301173382
2009-04-16,2064.992808754515
