Date,EAFE
2005-11-25,3432.2862163759805
2005-11-28,3441.3966745618777
2005-11-29,3436.0887084246892
2005-11-30,3423.5334465552996
2005-12-01,3451.326545641702
2005-12-02,3480.6348768381004
2005-12-05,3490.6030784455916
2005-12-06,3502.3363873633007
2005-12-07,3494.575476818775
2005-12-08,3500.0079794887215
2005-12-09,3514.4799203415505
2005-12-12,3558.3951459633
2005-12-13,3561.143907294617
2005-12-14,3583.7602603210444
2005-12-15,3552.2010161387507
2005-12-16,3582.7971230589274
2005-12-19,3582.9445478658927
2005-12-20,3575.889763955002
2005-12-21,3583.305689357001
2005-12-22,3595.783247300385
2005-12-23,3599.997922160964
2005-12-26,3605.394203360673
2005-12-27,3597.7657336277834
2005-12-28,3614.6764525808903
2005-12-29,3616.8352619982743
2005-12-30,3582.842944732188
2006-01-02,3591.4561315659716
2006-01-03,3656.7226397261616
2006-01-04,3724.9737271302797
2006-01-05,3728.5944245746387
2006-01-06,3766.3919610575026
2006-01-09,3761.3157290226495
2006-01-10,3726.9711222792957
2006-01-11,3758.4432749603566
2006-01-12,3762.312186969762
2006-01-13,3751.525874039803
2006-01-16,3752.1228494522093
2006-01-17,3694.5820968529415
2006-01-18,3652.335886993945
2006-01-19,3696.175457059539
2006-01-20,3679.9424541148437
2006-01-23,3697.927955933269
2006-01-24,3703.2805204029687
2006-01-25,3724.243598608416
2006-01-26,3757.326028736627
2006-01-27,3788.327166210535
2006-01-30,3779.8688195258956
2006-01-31,3802.8252486745278
2006-02-01,3805.803499917816
2006-02-02,3782.2937994424938
2006-02-03,3752.546718003486
2006-02-06,3755.491807894661
2006-02-07,3745.5616444891793
2006-02-08,3709.600452373831
2006-02-09,3748.288526686707
2006-02-10,3724.955685261377
2006-02-13,3712.2700388739777
2006-02-14,3716.9262516850745
2006-02-15,3718.11575546826
2006-02-16,3731.227023439544
2006-02-17,3726.964569056384
2006-02-20,3727.3336753206363
2006-02-21,3743.3475005794558
2006-02-22,3752.501526062053
2006-02-23,3788.742366668733
2006-02-24,3790.2869688094065
2006-02-27,3811.734086441083
2006-02-28,3794.412911518579
2006-03-01,3801.554570492117
2006-03-02,3789.9385928512697
2006-03-03,3780.4183008237696
2006-03-06,3794.0765241912522
2006-03-07,3743.505577449237
2006-03-08,3726.332996304106
2006-03-09,3769.3594577121175
2006-03-10,3769.752427401758
2006-03-13,3816.7766818727987
2006-03-14,3848.325867963929
2006-03-15,3859.889039514706
2006-03-16,3878.825114005091
2006-03-17,3901.203873854832
2006-03-20,3920.27394248869
2006-03-21,3896.3362943007646
2006-03-22,3905.2852079087297
2006-03-23,3869.306403602468
2006-03-24,3894.2614847711425
2006-03-27,3891.4765891574725
2006-03-28,3890.922878317443
2006-03-29,3877.480675405306
2006-03-30,3948.840062362654
2006-03-31,3919.4714267082004
2006-04-03,3962.398872000723
2006-04-04,3982.159310732475
2006-04-05,3996.228803587343
2006-04-06,4016.2130111275046
2006-04-07,3982.2167870314165
2006-04-10,3984.752730857785
2006-04-11,3956.964457373083
2006-04-12,3931.3397526870826
2006-04-13,3936.3644458367266
2006-04-14,3936.83465603069
2006-04-17,3972.8463860391957
2006-04-18,3989.72362625029
2006-04-19,4039.8376142009315
2006-04-20,4043.8741142822314
2006-04-21,4081.797062976778
2006-04-24,4066.0279248245824
2006-04-25,4077.421182695327
2006-04-26,4098.417445512965
2006-04-27,4117.062465505782
2006-04-28,4106.660252511843
2006-05-01,4133.972452827776
2006-05-02,4172.766910992139
2006-05-03,4143.108412744883
2006-05-04,4171.538306140045
2006-05-05,4224.04157419618
2006-05-08,4244.529424268225
2006-05-09,4266.006772740562
2006-05-10,4253.595031275249
2006-05-11,4240.606910311501
2006-05-12,4181.077601121441
2006-05-15,4119.233524042258
2006-05-16,4107.278757774702
2006-05-17,4029.100333381833
2006-05-18,3994.510753393915
2006-05-19,3958.7472985923714
2006-05-22,3888.7658914539256
2006-05-23,3946.763363880897
2006-05-24,3897.165703422972
2006-05-25,3921.879094442042
2006-05-26,3977.4853221105877
2006-05-29,3988.3617861755943
2006-05-30,3962.743805963429
2006-05-31,3947.183052455706
2006-06-01,3954.2820940003917
2006-06-02,4011.989204001269
2006-06-05,3989.510908359938
2006-06-06,3873.498809609104
2006-06-07,3857.215325377333
2006-06-08,3717.377570289481
2006-06-09,3780.7095269164483
2006-06-12,3748.818089236226
2006-06-13,3638.4074446876534
2006-06-14,3660.3531764108507
2006-06-15,3733.4063701197488
2006-06-16,3756.3185432757696
2006-06-19,3743.642292379097
2006-06-20,3752.9648728338793
2006-06-21,3766.8978111969063
2006-06-22,3788.8878096989406
2006-06-23,3774.1046700238994
2006-06-26,3774.681283442428
2006-06-27,3770.8737821311915
2006-06-28,3743.761901758946
2006-06-29,3810.3078573841726
2006-06-30,3946.921765947043
2006-07-03,3965.853380694827
2006-07-04,3977.9333821461432
2006-07-05,3909.943301950865
2006-07-06,3938.2068636800113
2006-07-07,3961.7348142069195
2006-07-10,3965.185142284433
2006-07-11,3935.1749020501265
2006-07-12,3906.0593343484343
2006-07-13,3861.504337966304
2006-07-14,3784.4055799278535
2006-07-17,3741.0990301077422
2006-07-18,3701.284857896269
2006-07-19,3774.430777808102
2006-07-20,3837.7185781178223
2006-07-21,3818.583032111759
2006-07-24,3847.778000740364
2006-07-25,3866.418836490007
2006-07-26,3865.4433111842577
2006-07-27,3947.997038917374
2006-07-28,3986.91903149649
2006-07-31,3985.99218685436
2006-08-01,3951.282181735969
2006-08-02,3999.228846790097
2006-08-03,3971.255068092958
2006-08-04,4031.008311962886
2006-08-07,3967.797918888457
2006-08-08,3981.1097722067866
2006-08-09,4019.94007110404
2006-08-10,3973.9138656087225
2006-08-11,3967.0518598188396
2006-08-14,3996.339836386388
2006-08-15,4034.308222568395
2006-08-16,4081.680914718732
2006-08-17,4093.2581205884617
2006-08-18,4080.767680800806
2006-08-21,4089.3944628592594
2006-08-22,4082.0617810699164
2006-08-23,4064.658756965722
2006-08-24,4057.892232433262
2006-08-25,4039.1010114850137
2006-08-28,4050.484113529771
2006-08-29,4064.15725207756
2006-08-30,4094.901155229204
2006-08-31,4095.5859748587523
2006-09-01,4109.132737556896
2006-09-04,4159.842812049374
2006-09-05,4137.851681578974
2006-09-06,4090.5861617400233
2006-09-07,4032.7139547337188
2006-09-08,4030.2596782269497
2006-09-11,3992.775040259949
2006-09-12,4019.4185628249606
2006-09-13,4028.258667446341
2006-09-14,4057.3663662499775
2006-09-15,4037.487901337946
2006-09-18,4045.1037455855185
2006-09-19,4040.2471471858803
2006-09-20,4051.349281343428
2006-09-21,4078.366967120527
2006-09-22,4054.106077584603
2006-09-25,4033.0483690942615
2006-09-26,4050.271774782094
2006-09-27,4102.379229153273
2006-09-28,4103.606895624753
2006-09-29,4101.917607600148
2006-10-02,4131.1089267602565
2006-10-03,4116.6910870475795
2006-10-04,4113.889954152513
2006-10-05,4157.5999047060095
2006-10-06,4129.258726426686
2006-10-09,4132.928471466612
2006-10-10,4137.883355246608
2006-10-11,4139.567847151023
2006-10-12,4156.308185032616
2006-10-13,4161.805199691919
2006-10-16,4190.139148450539
2006-10-17,4163.981134642045
2006-10-18,4183.223622044699
2006-10-19,4204.673671585845
2006-10-20,4220.209531840904
2006-10-23,4222.174698763495
2006-10-24,4223.374027681468
2006-10-25,4242.24558230336
2006-10-26,4272.231847902445
2006-10-27,4277.500137450835
2006-10-30,4250.76672105149
2006-10-31,4261.458090609717
2006-11-01,4281.668258351522
2006-11-02,4265.763038235997
2006-11-03,4252.850076944151
2006-11-06,4284.849368637459
2006-11-07,4332.129667918373
2006-11-08,4302.717474611752
2006-11-09,4295.887423210328
2006-11-10,4311.138140514694
2006-11-13,4291.626699792682
2006-11-14,4304.747216893667
2006-11-15,4316.717285838662
2006-11-16,4316.28870616223
2006-11-17,4298.843429633729
2006-11-20,4273.7906252493185
2006-11-21,4285.330993105556
2006-11-22,4336.568920262967
2006-11-23,4337.681220595501
2006-11-24,4340.968387509094
2006-11-27,4309.860369776906
2006-11-28,4301.122835810547
2006-11-29,4362.802647872832
2006-11-30,4388.807578620699
2006-12-01,4386.0750070146905
2006-12-04,4401.935727832372
2006-12-05,4417.498287707727
2006-12-06,4436.165997570855
2006-12-07,4452.074747361523
2006-12-08,4449.895564888276
2006-12-11,4438.1392809931385
2006-12-12,4460.949913271917
2006-12-13,4476.460197029397
2006-12-14,4493.197457202777
2006-12-15,4494.33760550124
2006-12-18,4488.861868185724
2006-12-19,4478.881411553755
2006-12-20,4507.008433587781
2006-12-21,4500.528106545129
2006-12-22,4485.248833435653
2006-12-25,4481.627986176721
2006-12-26,4479.306922075698
2006-12-27,4517.209875463407
2006-12-28,4524.62088985946
2006-12-29,4526.583558652455
2007-01-01,4526.583558652455
2007-01-02,4595.331946808849
2007-01-03,4570.137965187485
2007-01-04,4540.081342824917
2007-01-05,4478.188229726755
2007-01-08,4476.92306389633
2007-01-09,4488.94394944044
2007-01-10,4430.098803560551
2007-01-11,4461.428230091619
2007-01-12,4509.5649033648515
2007-01-15,4543.719010254577
2007-01-16,4521.347469621804
2007-01-17,4528.818041884904
2007-01-18,4529.128902574201
2007-01-19,4548.666508915454
2007-01-22,4552.215310424769
2007-01-23,4572.63768508508
2007-01-24,4590.074131338479
2007-01-25,4576.495058834223
2007-01-26,4530.229935389785
2007-01-29,4545.982970697524
2007-01-30,4566.805631014951
2007-01-31,4557.213882728737
2007-02-01,4616.8750762197
2007-02-02,4621.067140613418
2007-02-05,4601.941466538918
2007-02-06,4630.288512192406
2007-02-07,4655.256097567106
2007-02-08,4624.8717524332915
2007-02-09,4640.403449574063
2007-02-12,4610.093164499055
2007-02-13,4638.926673129691
2007-02-14,4707.9331276579305
2007-02-15,4731.792336633769
2007-02-16,4720.510149004066
2007-02-19,4738.377508019803
2007-02-20,4729.699951934742
2007-02-21,4696.474632413886
2007-02-22,4711.214248494417
2007-02-23,4745.839395160911
2007-02-26,4768.953614231252
2007-02-27,4698.125591053073
2007-02-28,4593.986482498409
2007-03-01,4550.713578549594
2007-03-02,4535.530429498715
2007-03-05,4441.981501187684
2007-03-06,4496.67672248515
2007-03-07,4525.8923732917265
2007-03-08,4577.308250187818
2007-03-09,4583.2758298858125
2007-03-12,4602.129328087271
2007-03-13,4567.588649328509
2007-03-14,4457.387666157672
2007-03-15,4534.196467046064
2007-03-16,4542.40107634705
2007-03-19,4594.65151676596
2007-03-20,4629.855907300135
2007-03-21,4644.161963796004
2007-03-22,4727.644237223491
2007-03-23,4734.618538008015
2007-03-26,4717.727651789042
2007-03-27,4711.327203531244
2007-03-28,4697.5892525882155
2007-03-29,4716.173780370974
2007-03-30,4711.088017313935
2007-04-02,4721.356082386993
2007-04-03,4766.268543260009
2007-04-04,4796.401884536552
2007-04-05,4808.7138503350425
2007-04-06,4806.210549871279
2007-04-09,4793.903719709066
2007-04-10,4841.224843635832
2007-04-11,4838.24430996786
2007-04-12,4835.119729154896
2007-04-13,4847.020011392456
2007-04-16,4908.648307013466
2007-04-17,4917.13878995457
2007-04-18,4923.505079869467
2007-04-19,4896.014278539146
2007-04-20,4936.300501614317
2007-04-23,4926.879691873412
2007-04-24,4909.115993891856
2007-04-25,4931.565019828656
2007-04-26,4926.101048542345
2007-04-27,4915.036961053495
2007-04-30,4920.419993902225
2007-05-01,4895.9080513903555
2007-05-02,4922.842230215657
2007-05-03,4926.185898700164
2007-05-04,4966.070691381927
2007-05-07,5001.831301607941
2007-05-08,4947.4001577355075
2007-05-09,4974.759270612473
2007-05-10,4930.750787259401
2007-05-11,4941.113957513561
2007-05-14,4947.902089419445
2007-05-15,4960.669186347519
2007-05-16,4944.126848016119
2007-05-17,4929.387209824506
2007-05-18,4955.009480636241
2007-05-21,4953.05553527751
2007-05-22,4965.929111103202
2007-05-23,5006.883039369066
2007-05-24,4963.333526338572
2007-05-25,4950.1203082652
2007-05-28,4960.734742827097
2007-05-29,4980.287472291253
2007-05-30,4955.785227417412
2007-05-31,5006.645271458934
2007-06-01,5038.562234951708
2007-06-04,5056.511881985241
2007-06-05,5049.920972268418
2007-06-06,4994.849287104239
2007-06-07,4944.48192987072
2007-06-08,4892.929522407477
2007-06-11,4922.576444712053
2007-06-12,4892.739278821144
2007-06-13,4889.861572333338
2007-06-14,4949.471316998459
2007-06-15,5014.675213115337
2007-06-18,5025.556264790725
2007-06-19,5017.836129758753
2007-06-20,5035.326094521504
2007-06-21,4998.103346961649
2007-06-22,4983.5322941573295
2007-06-25,4978.2090616272935
2007-06-26,4962.187096791796
2007-06-27,4918.784578204887
2007-06-28,4971.628759747331
2007-06-29,5012.762485096662
2007-07-02,5049.38995178344
2007-07-03,5079.808770069078
2007-07-04,5098.270595016738
2007-07-05,5074.698175122293
2007-07-06,5098.004576688822
2007-07-09,5122.442057035329
2007-07-10,5113.4650559002785
2007-07-11,5102.13771655223
2007-07-12,5136.537950410284
2007-07-13,5171.282996715098
2007-07-16,5177.96479808854
2007-07-17,5160.726926988529
2007-07-18,5114.066916929201
2007-07-19,5160.684149451229
2007-07-20,5141.384032232075
2007-07-23,5145.813981205083
2007-07-24,5106.754519479474
2007-07-25,5036.568494325356
2007-07-26,4931.720465550041
2007-07-27,4860.389832413539
2007-07-30,4867.7631803554605
2007-07-31,4938.9349654023345
2007-08-01,4851.138515934038
2007-08-02,4876.644057333765
2007-08-03,4865.099792532705
2007-08-06,4834.5477593134
2007-08-07,4864.651817120335
2007-08-08,4954.466182472856
2007-08-09,4883.913435920104
2007-08-10,4733.23276261627
2007-08-13,4788.589100146862
2007-08-14,4741.27193707856
2007-08-15,4672.909749224313
2007-08-16,4530.941398914911
2007-08-17,4567.050528320005
2007-08-20,4624.9195257295
2007-08-21,4651.529180942482
2007-08-22,4710.287762284198
2007-08-23,4766.543230866199
2007-08-24,4790.6416114047815
2007-08-27,4806.487474510085
2007-08-28,4750.907682887463
2007-08-29,4745.872155905233
2007-08-30,4786.4018170189975
2007-08-31,4861.754310139967
2007-09-03,4866.623437181593
2007-09-04,4878.5412548610975
2007-09-05,4825.6194588754615
2007-09-06,4850.45336402336
2007-09-07,4803.228278442604
2007-09-10,4755.269055020765
2007-09-11,4824.859381725248
2007-09-12,4848.098805321287
2007-09-13,4864.124466521439
2007-09-14,4847.011287818244
2007-09-17,4792.5935919326
2007-09-18,4808.23901856815
2007-09-19,4974.839485829717
2007-09-20,5006.018632975398
2007-09-21,5006.065493511859
2007-09-24,5016.251564930649
2007-09-25,5007.4428531279855
2007-09-26,5026.727173059478
2007-09-27,5094.8564086935385
2007-09-28,5121.85756312964
2007-10-01,5152.137926806118
2007-10-02,5164.479338910641
2007-10-03,5174.7759331251455
2007-10-04,5166.6928981858855
2007-10-05,5203.458454794538
2007-10-08,5166.691040848745
2007-10-09,5203.179347926531
2007-10-10,5228.046920022841
2007-10-11,5284.253604856628
2007-10-12,5257.470152793666
2007-10-15,5235.783737856634
2007-10-16,5166.033473686849
2007-10-17,5186.398794523735
2007-10-18,5204.164040423258
2007-10-19,5157.067895168011
2007-10-22,5056.7152578733585
2007-10-23,5127.9317608213505
2007-10-24,5105.753923707575
2007-10-25,5158.336451128153
2007-10-26,5233.312693691578
2007-10-29,5293.841238408323
2007-10-30,5274.757801814606
2007-10-31,5323.099939485039
2007-11-01,5275.674361274733
2007-11-02,5225.486350752199
2007-11-05,5174.379136637761
2007-11-06,5214.269411276052
2007-11-07,5225.378503712854
2007-11-08,5175.5433228796
2007-11-09,5112.944471702407
2007-11-12,5042.565446373464
2007-11-13,5065.39030779887
2007-11-14,5135.837353594131
2007-11-15,5068.571373977528
2007-11-16,5016.532871551986
2007-11-19,4943.743934550072
2007-11-20,5019.272412191395
2007-11-21,4919.668748498911
2007-11-22,4945.414747562854
2007-11-23,4995.223794434471
2007-11-26,5019.309952753861
2007-11-27,5006.946503337835
2007-11-28,5062.039965035217
2007-11-29,5119.622862570839
2007-11-30,5148.058189933966
2007-12-03,5132.22839994883
2007-12-04,5098.227213069424
2007-12-05,5130.83181349061
2007-12-06,5144.903406426833
2007-12-07,5187.501819019797
2007-12-10,5218.868942537818
2007-12-11,5215.349227036064
2007-12-12,5204.0359425975785
2007-12-13,5063.559879228846
2007-12-14,5007.869931867036
2007-12-17,4894.937727457013
2007-12-18,4895.075762987334
2007-12-19,4867.052749711493
2007-12-20,4867.465737086073
2007-12-21,4933.988592117628
2007-12-24,4947.615236423201
2007-12-25,4967.342501886199
2007-12-26,4998.832977797934
2007-12-27,5016.689406320575
2007-12-28,5033.743590717535
2007-12-31,5032.187788058227
2008-01-01,5032.187788058227
2008-01-02,5032.17366484907
2008-01-03,5019.389530777144
2008-01-04,4933.410138769471
2008-01-07,4886.673962707165
2008-01-08,4906.229816711117
2008-01-09,4866.8402064267275
2008-01-10,4832.291700136023
2008-01-11,4809.271867215162
2008-01-14,4849.0511433558
2008-01-15,4742.671601053626
2008-01-16,4619.963591542698
2008-01-17,4626.059666660797
2008-01-18,4581.281584590136
2008-01-21,4324.333176711859
2008-01-22,4329.358144885941
2008-01-23,4274.72133718405
2008-01-24,4492.114527013691
2008-01-25,4553.946295500229
2008-01-28,4500.381769879605
2008-01-29,4566.070399700353
2008-01-30,4532.6672348010325
2008-01-31,4567.32203196312
2008-02-01,4638.235545479146
2008-02-04,4665.810562920014
2008-02-05,4511.784495509882
2008-02-06,4476.942779235782
2008-02-07,4388.620403507102
2008-02-08,4384.568829687567
2008-02-11,4354.369504893312
2008-02-12,4477.431079365193
2008-02-13,4459.751428726005
2008-02-14,4524.387242299181
2008-02-15,4481.753748182149
2008-02-18,4525.779041486522
2008-02-19,4573.287880721918
2008-02-20,4470.073836304051
2008-02-21,4553.141059075119
2008-02-22,4527.066261802397
2008-02-25,4603.8381386016745
2008-02-26,4666.944949097762
2008-02-27,4741.737164979734
2008-02-28,4692.648735670177
2008-02-29,4632.757887659027
2008-03-03,4547.056920739127
2008-03-04,4508.0072326790905
2008-03-05,4562.831416298725
2008-03-06,4566.538306810876
2008-03-07,4487.147903802629
2008-03-10,4436.292910724462
2008-03-11,4463.545173128712
2008-03-12,4566.81361161817
2008-03-13,4520.379348929249
2008-03-14,4483.264475754735
2008-03-17,4348.292966742941
2008-03-18,4462.5315488560955
2008-03-19,4431.39066840908
2008-03-20,4364.344556224107
2008-03-21,4381.11256458461
2008-03-24,4366.305740148159
2008-03-25,4547.070121873889
2008-03-26,4579.648499028529
2008-03-27,4609.490838463829
2008-03-28,4599.116945448541
2008-03-31,4584.012691826931
2008-04-01,4626.020401518328
2008-04-02,4714.937251864204
2008-04-03,4730.8218683161585
2008-04-04,4768.290958795054
2008-04-07,4799.928068483168
2008-04-08,4745.426446442832
2008-04-09,4721.521605591531
2008-04-10,4712.479930108271
2008-04-11,4694.995943951328
2008-04-14,4640.535805110273
2008-04-15,4654.0688946570535
2008-04-16,4765.456141326842
2008-04-17,4746.607189423675
2008-04-18,4769.74270292411
2008-04-21,4824.414238485957
2008-04-22,4805.437826241986
2008-04-23,4812.830734592113
2008-04-24,4765.051996697686
2008-04-25,4821.325873593447
2008-04-28,4853.771123315169
2008-04-29,4828.738365520329
2008-04-30,4832.823942144978
2008-05-01,4803.717734969796
2008-05-02,4877.892704254625
2008-05-05,4891.81887332444
2008-05-06,4897.98506319374
2008-05-07,4889.621830963405
2008-05-08,4895.536712610424
2008-05-09,4837.859959085738
2008-05-12,4867.372979312023
2008-05-13,4865.451559050219
2008-05-14,4879.945234435708
2008-05-15,4918.498515291818
2008-05-16,4972.478558829884
2008-05-19,5006.683822120364
2008-05-20,4963.611124005323
2008-05-21,4947.393468121786
2008-05-22,4946.8213289208825
2008-05-23,4901.418842399257
2008-05-26,4865.389122870322
2008-05-27,4854.016364589893
2008-05-28,4842.500135410588
2008-05-29,4851.984912801862
2008-05-30,4879.885483525607
2008-06-02,4862.86591166422
2008-06-03,4848.322301884074
2008-06-04,4827.576071732206
2008-06-05,4821.189956618744
2008-06-06,4816.154008933427
2008-06-09,4765.694566233634
2008-06-10,4654.623712336221
2008-06-11,4624.140692812818
2008-06-12,4579.703669900515
2008-06-13,4589.846819112396
2008-06-16,4630.0246375434235
2008-06-17,4659.193910276409
2008-06-18,4625.409696121244
2008-06-19,4572.50104863172
2008-06-20,4534.843111995779
2008-06-23,4491.035705748778
2008-06-24,4493.895178933985
2008-06-25,4514.220312047092
2008-06-26,4483.5183598147305
2008-06-27,4457.999400820448
2008-06-30,4480.768689131119
2008-07-01,4406.5944229826
2008-07-02,4387.880923174291
2008-07-03,4368.77105101577
2008-07-04,4334.1814169887075
2008-07-07,4366.006591863796
2008-07-08,4298.302191180383
2008-07-09,4369.9767977668225
2008-07-10,4321.181263729144
2008-07-11,4272.4307175726235
2008-07-14,4280.30798984717
2008-07-15,4218.587002972119
2008-07-16,4206.5429523985895
2008-07-17,4306.634947768858
2008-07-18,4324.242680591244
2008-07-21,4358.257569435464
2008-07-22,4363.838669041744
2008-07-23,4406.591743161015
2008-07-24,4378.293081087612
2008-07-25,4332.322197477654
2008-07-28,4315.45089925738
2008-07-29,4269.85369324904
2008-07-30,4328.626852878992
2008-07-31,4336.95832811533
2008-08-01,4267.39621910598
2008-08-04,4225.2041453186075
2008-08-05,4266.092015466366
2008-08-06,4301.740192961296
2008-08-07,4269.8520147979125
2008-08-08,4216.491119006742
2008-08-11,4268.875421181933
2008-08-12,4235.436019249486
2008-08-13,4138.53561839628
2008-08-14,4150.28156503228
2008-08-15,4115.820332070888
2008-08-18,4129.720118844619
2008-08-19,4032.4592194442084
2008-08-20,4052.4904636401243
2008-08-21,4062.6369390116797
2008-08-22,4084.484964287393
2008-08-25,4087.1825485155846
2008-08-26,4054.1759444949744
2008-08-27,4069.9603402198873
2008-08-28,4114.3589226479735
2008-08-29,4161.208661178298
2008-09-01,4103.88130317409
2008-09-02,4095.9518258143084
2008-09-03,4042.8831799201007
2008-09-04,3940.158356148491
2008-09-05,3835.841492681109
2008-09-08,3951.315479198977
2008-09-09,3897.7539153288003
2008-09-10,3855.5580422526136
2008-09-11,3790.5477067262227
2008-09-12,3900.2665229702866
2008-09-15,3809.68464797658
2008-09-16,3681.5959332271173
2008-09-17,3642.795252566532
2008-09-18,3635.0616295582417
2008-09-19,3896.0403505711834
2008-09-22,3920.4852317113828
2008-09-23,3885.8316570777083
2008-09-24,3857.1131719621458
2008-09-25,3899.0055147843264
2008-09-26,3832.947623746515
2008-09-29,3641.6151400562776
2008-09-30,3559.539816753871
2008-10-01,3594.113524552493
2008-10-02,3503.0681550832387
2008-10-03,3541.8416197951206
2008-10-06,3273.4236343655693
2008-10-07,3268.5462478140544
2008-10-08,3061.8476425831877
2008-10-09,3028.4749505766254
2008-10-10,2773.263113631443
2008-10-13,2989.036598210131
2008-10-14,3155.5915562634764
2008-10-15,3005.3457767633613
2008-10-16,2792.6559348669316
2008-10-17,2889.920760499094
2008-10-20,2980.0142791712283
2008-10-21,2983.5393434095126
2008-10-22,2789.122591761904
2008-10-23,2760.6581097531944
2008-10-24,2608.267419760907
2008-10-27,2478.080862899635
2008-10-28,2545.622170939502
2008-10-29,2764.173524480774
2008-10-30,2855.6673945250627
2008-10-31,2841.2850566991415
2008-11-03,2876.177019863789
2008-11-04,3031.2995273662123
2008-11-05,3054.197132990476
2008-11-06,2845.077408845091
2008-11-07,2849.8199013511758
2008-11-10,2902.0624629575177
2008-11-11,2751.7508883048617
2008-11-12,2688.2883265436844
2008-11-13,2636.951685181346
2008-11-14,2676.3689784957014
2008-11-17,2624.0324739398184
2008-11-18,2612.184528470988
2008-11-19,2537.950397338757
2008-11-20,2418.8042086304117
2008-11-21,2401.1518924190054
2008-11-24,2573.406537005428
2008-11-25,2645.4398058805436
2008-11-26,2625.3643923482587
2008-11-27,2676.095613531377
2008-11-28,2687.7115043002564
2008-12-01,2566.6950790390088
2008-12-02,2569.253838250003
2008-12-03,2587.1008693025697
2008-12-04,2579.3519811675415
2008-12-05,2502.882588198847
2008-12-08,2681.3812751067744
2008-12-09,2708.356639705474
2008-12-10,2741.0073953393817
2008-12-11,2783.7776849434727
2008-12-12,2713.297973280613
2008-12-15,2790.973593678568
2008-12-16,2803.3560836170955
2008-12-17,2899.6722519704776
2008-12-18,2911.383004197077
2008-12-19,2819.696518241414
2008-12-22,2788.5671316477383
2008-12-23,2783.691859552746
2008-12-24,2766.6117364547363
2008-12-25,2775.099050683745
2008-12-26,2787.8534892575562
2008-12-29,2842.7004925786423
2008-12-30,2866.7205428562656
2008-12-31,2849.3020522026663
2009-01-01,2849.3020522026663
2009-01-02,2914.4763079696486
2009-01-05,2914.491448283777
2009-01-06,2910.865108969521
2009-01-07,2950.028512023636
2009-01-08,2926.809770316882
2009-01-09,2890.86485808115
2009-01-12,2838.089631884412
2009-01-13,2742.447794149705
2009-01-14,2671.206861643121
2009-01-15,2604.187882394389
2009-01-16,2661.5044747775946
2009-01-19,2623.5995875332824
2009-01-20,2540.2241138918544
2009-01-21,2522.7608293576745
2009-01-22,2520.5415396185967
2009-01-23,2464.2782119429044
2009-01-26,2552.7547363976537
2009-01-27,2604.1188699662935
2009-01-28,2663.1373601501664
2009-01-29,2626.5023556795686
2009-01-30,2569.6922939946994
2009-02-02,2506.0332650661994
2009-02-03,2563.0544846512644
2009-02-04,2607.3573195816903
2009-02-05,2589.5749575842524
2009-02-06,2629.7693210537386
2009-02-09,2661.1402673580096
2009-02-10,2606.267327348364
2009-02-11,2584.182302066314
2009-02-12,2527.220102934456
2009-02-13,2551.7138284300036
2009-02-16,2512.7454897012967
2009-02-17,2422.1527256629934
2009-02-18,2396.3822463065835
2009-02-19,2418.867380944635
2009-02-20,2339.086392787709
2009-02-23,2334.3798101537323
2009-02-24,2295.6918089291303
2009-02-25,2297.3819832431523
2009-02-26,2327.618391917464
2009-02-27,2306.0589374023666
2009-03-02,2191.543736982225
2009-03-03,2150.9590334386826
2009-03-04,2202.705289544238
2009-03-05,2163.3341199629212
2009-03-06,2141.247792085255
2009-03-09,2107.637348728377
2009-03-10,2194.5866311017835
2009-03-11,2224.907351378397
2009-03-12,2217.490488898392
2009-03-13,2268.757821173022
2009-03-16,2336.588704234439
2009-03-17,2339.2601412608346
2009-03-18,2352.4630320658166
2009-03-19,2471.591960455929
2009-03-20,2441.858326235023
2009-03-23,2515.219851484861
2009-03-24,2532.554948814867
2009-03-25,2545.795738855854
2009-03-26,2563.0379606149436
2009-03-27,2515.3999387472963
2009-03-30,2405.439718243919
2009-03-31,2452.207911509739
2009-04-01,2486.9558459289597
2009-04-02,2635.025006393016
2009-04-03,2618.360954856432
2009-04-06,2602.0017850338495
2009-04-07,2570.8235346560527
2009-04-08,2553.1646263649814
2009-04-09,2612.3847636364703
2009-04-10,2616.345498901932
2009-04-13,2636.9439073029475
2009-04-14,2663.4204774388604
2009-04-15,2638.756848998559
2009-04-16,2670.7587343974856
2009-04-17,2693.183705621794
2009-04-20,2617.264673414647
2009-04-21,2604.7394987541848
2009-04-22,2633.4895284696463
2009-04-23,2647.370528094276
2009-04-24,2713.7547727958404
2009-04-27,2708.3440014859043
2009-04-28,2651.985497119907
2009-04-29,2716.965035989051
2009-04-30,2766.190019278655
2009-05-01,2767.7126380505965
2009-05-04,2826.1522207004987
2009-05-05,2845.377852877439
2009-05-06,2870.741890045741
2009-05-07,2913.4212269184673
2009-05-08,2961.211895784805
2009-05-11,2964.929794173871
2009-05-12,2959.190620087685
2009-05-13,2909.010840317527
2009-05-14,2884.729301938746
2009-05-15,2919.1765931428554
2009-05-18,2932.2902104476184
2009-05-19,3003.400941299256
2009-05-20,3051.508825735126
2009-05-21,3005.946912286881
2009-05-22,3028.7245732464294
2009-05-25,3036.240191870002
2009-05-26,3053.7080568412052
2009-05-27,3072.587111579422
2009-05-28,3037.5661053585586
