Date,INDONESIA SMALL VALUE
2001-02-07,345.9399336302747
2001-02-08,347.1793906945549
2001-02-09,343.1171311812038
2001-02-12,332.6422756236721
2001-02-13,338.1412527771325
2001-02-14,331.89633332356897
2001-02-15,350.5243368094427
2001-02-16,344.06940021755463
2001-02-19,345.4345366528268
2001-02-20,344.5542885893245
2001-02-21,340.39683392084237
2001-02-22,339.23503567641137
2001-02-23,340.81739268869757
2001-02-26,331.9728564219526
2001-02-27,327.61255059871314
2001-02-28,325.850046475624
2001-03-01,318.45211831637084
2001-03-02,319.75985171203814
2001-03-05,322.48699173865117
2001-03-06,324.8161038556372
2001-03-07,324.47821014379383
2001-03-08,318.7021243299834
2001-03-09,303.62894353260225
2001-03-12,285.3477470558882
2001-03-13,287.45317811188943
2001-03-14,293.5244947723621
2001-03-15,300.7410336380499
2001-03-16,287.1934924253027
2001-03-19,276.0956966410409
2001-03-20,267.1317893002291
2001-03-21,274.66633010432435
2001-03-22,284.3287872063948
2001-03-23,284.68703911018827
2001-03-26,283.53038375906567
2001-03-27,278.01542157562994
2001-03-28,285.8178470097225
2001-03-29,291.12166680361366
2001-03-30,290.0473790210637
2001-04-02,286.41829366509916
2001-04-03,281.5605038835872
2001-04-04,266.860605946532
2001-04-05,263.96276568258986
2001-04-06,255.05161553003836
2001-04-09,257.90873081148175
2001-04-10,267.63400585484845
2001-04-11,269.06090839357546
2001-04-12,263.11990759606715
2001-04-13,263.11990759606715
2001-04-16,260.18958258464187
2001-04-17,258.0001047843468
2001-04-18,251.98570446787775
2001-04-19,237.68655488174065
2001-04-20,221.68703112668882
2001-04-23,220.45677808746223
2001-04-24,221.62764804658815
2001-04-25,220.57512336432043
2001-04-26,217.6354617561137
2001-04-27,223.99647199322914
2001-04-30,237.79191002198678
2001-05-01,246.9849440407803
2001-05-02,249.0156357208361
2001-05-03,254.09009575835697
2001-05-04,257.85905082797467
2001-05-07,258.91490177650746
2001-05-08,257.84412488918326
2001-05-09,255.34435463424137
2001-05-10,255.37729484927743
2001-05-11,253.5335836575635
2001-05-14,252.1561001723173
2001-05-15,253.3336427556617
2001-05-16,252.38530609671793
2001-05-17,262.7257361760176
2001-05-18,260.12642096266075
2001-05-21,258.9694871658969
2001-05-22,263.2250671387882
2001-05-23,265.98507669774034
2001-05-24,266.8996478190009
2001-05-25,270.07147384925713
2001-05-28,264.7896405162765
2001-05-29,288.6558176724757
2001-05-30,285.86663712117456
2001-05-31,293.17009504152963
2001-06-01,278.5362138036316
2001-06-04,278.1583036504058
2001-06-05,283.73410881296223
2001-06-06,289.27807782147744
2001-06-07,289.5054797570075
2001-06-08,290.6353271502525
2001-06-11,294.7672996080066
2001-06-12,297.51402378204557
2001-06-13,298.0953644548558
2001-06-14,296.0137183102801
2001-06-15,295.9155033237284
2001-06-18,299.8295481600696
2001-06-19,302.05351259922116
2001-06-20,313.75841567925846
2001-06-21,315.32439505021995
2001-06-22,313.51326275669607
2001-06-25,311.55543369619335
2001-06-26,314.4017636778871
2001-06-27,307.28696056822787
2001-06-28,306.99283907172423
2001-06-29,312.99595288472653
2001-07-02,308.5630774509241
2001-07-03,310.3153153734554
2001-07-04,307.28292002755126
2001-07-05,310.2868647784813
2001-07-06,312.5536392169517
2001-07-09,313.2499743622138
2001-07-10,311.0521711149078
2001-07-11,307.67373014289126
2001-07-12,317.40629412718437
2001-07-13,322.00968860636743
2001-07-16,321.43976264835936
2001-07-17,326.48207029569085
2001-07-18,320.8130824395839
2001-07-19,333.98894990052133
2001-07-20,334.6451150750279
2001-07-23,377.8692297011135
2001-07-24,384.46084471623357
2001-07-25,379.33132160852244
2001-07-26,380.15095497058223
2001-07-27,382.55495738993557
2001-07-30,397.1612386736825
2001-07-31,400.6300529787102
2001-08-01,393.92707508063404
2001-08-02,380.9194998132773
2001-08-03,382.1983730817896
2001-08-06,381.761389412008
2001-08-07,393.2391355837149
2001-08-08,400.9637769046719
2001-08-09,392.6501657110624
2001-08-10,395.69159683291406
2001-08-13,430.82074962636034
2001-08-14,433.010338550062
2001-08-15,407.1256818337196
2001-08-16,410.0872632169004
2001-08-17,408.4094199600532
2001-08-20,418.586198048722
2001-08-21,419.2295148824693
2001-08-22,413.888087142041
2001-08-23,412.30399087125596
2001-08-24,414.2105125580859
2001-08-27,408.0672003496312
2001-08-28,392.87843019910696
2001-08-29,383.24521131501564
2001-08-30,392.59116212464215
2001-08-31,394.9379930497084
2001-09-03,389.1652277530864
2001-09-04,406.10391889542944
2001-09-05,406.3942306400185
2001-09-06,416.41576980724193
2001-09-07,399.1681923595301
2001-09-10,406.0573346345231
2001-09-11,401.5574330266118
2001-09-12,390.47878603272443
2001-09-13,394.504290974103
2001-09-14,381.68778197101835
2001-09-17,357.71823406713037
2001-09-18,349.55877375508277
2001-09-19,353.47470373239656
2001-09-20,363.40924190743493
2001-09-21,364.85303859698774
2001-09-24,359.44838889172763
2001-09-25,353.9359511848976
2001-09-26,343.6567760818908
2001-09-27,342.0791087311641
2001-09-28,343.6565035517463
2001-10-01,323.5310478961473
2001-10-02,314.35767338568525
2001-10-03,306.1964512226779
2001-10-04,324.6951831265612
2001-10-05,317.425962715087
2001-10-08,296.46897773929953
2001-10-09,306.2748994292223
2001-10-10,306.9220113330994
2001-10-11,313.40865678269273
2001-10-12,304.81444804391316
2001-10-15,304.48003429154403
2001-10-16,299.28575317822936
2001-10-17,306.23172769594345
2001-10-18,306.72530618666434
2001-10-19,300.8556879723322
2001-10-22,310.6899586741373
2001-10-23,308.7505453304983
2001-10-24,298.36822770119613
2001-10-25,297.46426382707784
2001-10-26,297.1605049394243
2001-10-29,291.69168775976834
2001-10-30,280.5360253226309
2001-10-31,279.77422506243204
2001-11-01,273.66811365179444
2001-11-02,276.9890469428306
2001-11-05,263.5134863691146
2001-11-06,265.58050213216166
2001-11-07,267.1162824658718
2001-11-08,278.6653292117242
2001-11-09,279.04691554559946
2001-11-12,271.610780956773
2001-11-13,268.24316847476604
2001-11-14,272.9031979328595
2001-11-15,278.9402138764202
2001-11-16,272.9305396978883
2001-11-19,283.90368578504564
2001-11-20,286.88409514071867
2001-11-21,293.99351137086813
2001-11-22,288.0515767797149
2001-11-23,291.64049102215165
2001-11-26,294.33078230188295
2001-11-27,290.0928763274426
2001-11-28,291.67604890876646
2001-11-29,289.0515880415265
2001-11-30,289.87148520525653
2001-12-03,288.96011748851157
2001-12-04,284.40669459410384
2001-12-05,284.9064275400219
2001-12-06,290.12112036887925
2001-12-07,288.36349217528624
2001-12-10,287.79778621119095
2001-12-11,281.8567495361841
2001-12-12,284.57833023630405
2001-12-13,285.5354090259418
2001-12-14,281.55494717389973
2001-12-17,280.8393536289525
2001-12-18,282.97747334254797
2001-12-19,280.2929425827057
2001-12-20,282.68109149586286
2001-12-21,278.5711614699189
2001-12-24,280.55036610783503
2001-12-25,280.55036610783503
2001-12-26,282.7810361892208
2001-12-27,277.916407444621
2001-12-28,278.2677660521248
2001-12-31,277.5674509076948
2002-01-01,277.5674509076948
2002-01-02,271.8568271336157
2002-01-03,273.65896587560894
2002-01-04,273.4538543561323
2002-01-07,278.36565475877916
2002-01-08,274.79167741163553
2002-01-09,280.28767649104554
2002-01-10,282.4188179160323
2002-01-11,285.3144807177664
2002-01-14,286.85452801412174
2002-01-15,291.55943305562096
2002-01-16,293.7353117364971
2002-01-17,300.8124141462628
2002-01-18,301.26105132912204
2002-01-21,292.81429762514944
2002-01-22,291.797490762168
2002-01-23,298.6649965198721
2002-01-24,300.7930320066371
2002-01-25,309.6807507541198
2002-01-28,306.92643364244236
2002-01-29,311.8562064647043
2002-01-30,312.6229515671163
2002-01-31,325.8965921302749
2002-02-01,334.3752294323974
2002-02-04,333.461786063019
2002-02-05,320.84975407402436
2002-02-06,330.5099449697231
2002-02-07,319.5113959565292
2002-02-08,324.4331007973189
2002-02-11,318.51199920224633
2002-02-12,320.06347081925315
2002-02-13,319.51603794581325
2002-02-14,326.277051044474
2002-02-15,328.59704605416147
2002-02-18,330.3852665368534
2002-02-19,331.3832065021381
2002-02-20,334.3255379075697
2002-02-21,330.35250573904733
2002-02-22,327.6024217155006
2002-02-25,328.0906399272335
2002-02-26,337.9810449989994
2002-02-27,339.56004709591355
2002-02-28,336.3977640445487
2002-03-01,340.4392202056453
2002-03-04,347.2250998960052
2002-03-05,349.14150392828066
2002-03-06,353.2512578297415
2002-03-07,357.60015813447825
2002-03-08,361.1128756057077
2002-03-11,370.4842474131408
2002-03-12,368.20572963250356
2002-03-13,369.37919629009565
2002-03-14,363.0324749719569
2002-03-15,361.8345343835218
2002-03-18,376.41892557078216
2002-03-19,378.9765280554022
2002-03-20,391.6630397921536
2002-03-21,388.3488475009427
2002-03-22,397.23505123752284
2002-03-25,398.09992623511556
2002-03-26,401.9954730675664
2002-03-27,394.6993698713804
2002-03-28,391.79344419094963
2002-03-29,391.79344419094963
2002-04-01,392.6711595470492
2002-04-02,399.9519323831887
2002-04-03,391.8657413721588
2002-04-04,406.81977386386575
2002-04-05,430.30547762012264
2002-04-08,451.4663979925552
2002-04-09,453.2066492779654
2002-04-10,465.6180312904953
2002-04-11,466.51399410323035
2002-04-12,470.95626446803016
2002-04-15,485.3113822052707
2002-04-16,489.1263167847966
2002-04-17,483.435790951327
2002-04-18,471.51179770220784
2002-04-19,473.46810932872233
2002-04-22,474.8134512438994
2002-04-23,475.33083640086215
2002-04-24,467.003127854487
2002-04-25,456.1985469516239
2002-04-26,456.91696697234
2002-04-29,445.90890268521906
2002-04-30,446.54259086752666
2002-05-01,435.3605314932226
2002-05-02,449.08609721772575
2002-05-03,454.0751675125966
2002-05-06,445.326100723344
2002-05-07,452.7837249157329
2002-05-08,449.71784036748704
2002-05-09,450.059092157069
2002-05-10,450.1822130643947
2002-05-13,440.58727096899656
2002-05-14,443.6240419267045
2002-05-15,450.80284688204205
2002-05-16,449.78014517669294
2002-05-17,445.19209883936213
2002-05-20,438.6984303767447
2002-05-21,437.0862385266811
2002-05-22,416.05870399816297
2002-05-23,418.3424403641107
2002-05-24,418.8001059877162
2002-05-27,437.52499533628924
2002-05-28,432.40440582500173
2002-05-29,428.2549643750673
2002-05-30,429.2717805395248
2002-05-31,440.00525071679573
2002-06-03,438.19245063776907
2002-06-04,424.7117806778323
2002-06-05,419.3385080215634
2002-06-06,412.9618679439481
2002-06-07,410.5084869524066
2002-06-10,416.3449659971696
2002-06-11,426.7803625066047
2002-06-12,428.1002464499721
2002-06-13,439.2135346437148
2002-06-14,443.07381554500074
2002-06-17,443.6363774966751
2002-06-18,444.06137981087846
2002-06-19,435.53650177971394
2002-06-20,429.6993421397974
2002-06-21,420.63349440566094
2002-06-24,416.0913186217743
2002-06-25,419.71221449498154
2002-06-26,399.00756718873896
2002-06-27,404.8280122859823
2002-06-28,398.80709145557347
2002-07-01,390.8213153636929
2002-07-02,372.13324263428257
2002-07-03,365.21758827160494
2002-07-04,369.6725846904123
2002-07-05,372.6183689985579
2002-07-08,367.44514420471853
2002-07-09,359.73649782483403
2002-07-10,356.1414989935148
2002-07-11,333.03211721520324
2002-07-12,345.6778961892868
2002-07-15,337.63801113799155
2002-07-16,337.83325240553904
2002-07-17,334.3499111105074
2002-07-18,344.8140491871115
2002-07-19,343.2405806483159
2002-07-22,329.415208844408
2002-07-23,332.78397232525543
2002-07-24,304.67374806513186
2002-07-25,309.74217935568845
2002-07-26,295.1745269955792
2002-07-29,299.2616490950604
2002-07-30,307.8962641051645
2002-07-31,316.327662124826
