Date,THAILAND SMALL VALUE
2000-10-02,305.5958557179991
2000-10-03,301.4279339422099
2000-10-04,301.07510281428273
2000-10-05,299.7268449458706
2000-10-06,299.61729371121027
2000-10-09,294.9602612566485
2000-10-10,287.72178969710484
2000-10-11,279.97187642477775
2000-10-12,281.28271878183415
2000-10-13,278.47419266199176
2000-10-16,287.99648438306104
2000-10-17,289.419824625125
2000-10-18,293.7384281225222
2000-10-19,305.7331397350902
2000-10-20,298.1907227022014
2000-10-23,297.16289252374077
2000-10-24,298.59560687558906
2000-10-25,299.67180786539114
2000-10-26,303.30870272601334
2000-10-27,298.4005463241101
2000-10-30,291.72143961028615
2000-10-31,289.99964707259534
2000-11-01,293.96731023186294
2000-11-02,292.3362803598495
2000-11-03,297.8240400125158
2000-11-06,305.2009642304026
2000-11-07,303.95774092197104
2000-11-08,312.79277964054205
2000-11-09,307.8857299412198
2000-11-10,306.54182822933177
2000-11-13,299.947077601484
2000-11-14,302.0329018728776
2000-11-15,299.1259020354492
2000-11-16,301.2644609422261
2000-11-17,303.70808387833364
2000-11-20,298.34432656271747
2000-11-21,301.02886305350137
2000-11-22,302.33021600915424
2000-11-23,301.89846140637985
2000-11-24,304.4308186378847
2000-11-27,304.54967752435147
2000-11-28,296.78288314668004
2000-11-29,290.91595610634823
2000-11-30,283.1828664986663
2000-12-01,280.3268988379892
2000-12-04,277.642553338778
2000-12-05,278.51278759918705
2000-12-06,279.72677464321623
2000-12-07,279.58455680843355
2000-12-08,279.77387747209764
2000-12-11,284.47388700199366
2000-12-12,281.5472422178614
2000-12-13,283.88056482756036
2000-12-14,278.46224152623887
2000-12-15,278.36002878821466
2000-12-18,279.1894286043022
2000-12-19,282.34956583639024
2000-12-20,279.07069932780877
2000-12-21,274.7354848148948
2000-12-22,271.7180589680932
2000-12-25,272.0431748159226
2000-12-26,267.4191337933706
2000-12-27,265.5150309446691
2000-12-28,266.0871587715211
2000-12-29,262.78339249092835
2001-01-01,262.78339249092835
2001-01-02,258.1309831407346
2001-01-03,258.0519568575887
2001-01-04,263.1822714501565
2001-01-05,267.4625254219908
2001-01-08,276.1818375290107
2001-01-09,283.41642464521556
2001-01-10,280.33452051670537
2001-01-11,277.51284663475246
2001-01-12,294.6861536313024
2001-01-15,304.298026568344
2001-01-16,297.91656539738153
2001-01-17,305.03629942795976
2001-01-18,298.01800706200265
2001-01-19,304.57426363504226
2001-01-22,309.4453780573198
2001-01-23,314.55502836494765
2001-01-24,322.38297884288147
2001-01-25,334.62126925791756
2001-01-26,329.15965362854615
2001-01-29,333.6710923630465
2001-01-30,327.9431205978993
2001-01-31,333.7959935600885
2001-02-01,330.07369789720764
2001-02-02,333.63873151664893
2001-02-05,325.1886978057017
2001-02-06,321.283033978601
2001-02-07,325.93103683772677
2001-02-08,331.2118184139038
2001-02-09,325.82676187212564
2001-02-12,318.3328210989119
2001-02-13,331.1673481050227
2001-02-14,328.488697722255
2001-02-15,335.15164733928844
2001-02-16,327.8806406066254
2001-02-19,319.83347720223094
2001-02-20,324.8923493285345
2001-02-21,321.3974585711769
2001-02-22,321.8051026361541
2001-02-23,333.6953323478449
2001-02-26,333.10547092391107
2001-02-27,339.422328504688
2001-02-28,338.9473087471106
2001-03-01,324.4366340699654
2001-03-02,310.97942168380655
2001-03-05,305.8797365963957
2001-03-06,302.8700379153456
2001-03-07,308.07623877922305
2001-03-08,306.14482117726993
2001-03-09,308.9494043351857
2001-03-12,306.1005932448039
2001-03-13,307.26879852256445
2001-03-14,305.1850372525063
2001-03-15,301.2437164511421
2001-03-16,300.15529219594754
2001-03-19,296.4086744450959
2001-03-20,295.39265922086605
2001-03-21,294.11797385573726
2001-03-22,293.4514576682689
2001-03-23,291.9011624067601
2001-03-26,293.0582639751429
2001-03-27,292.47135015460896
2001-03-28,292.11525577043034
2001-03-29,296.1230200747994
2001-03-30,294.84925475759997
2001-04-02,292.04806969476545
2001-04-03,286.2773439706016
2001-04-04,277.7300042386617
2001-04-05,281.13225134689293
2001-04-06,278.48281951651325
2001-04-09,273.21377356758353
2001-04-10,279.6529749854427
2001-04-11,283.5745484430125
2001-04-12,290.6457636692437
2001-04-13,290.6457636692437
2001-04-16,292.6549609655754
2001-04-17,288.5383221441782
2001-04-18,301.7416668104418
2001-04-19,295.0427800810223
2001-04-20,282.2810680134303
2001-04-23,285.81655224882047
2001-04-24,291.2944275847272
2001-04-25,288.2349514917374
2001-04-26,285.6006045669027
2001-04-27,287.3020789966321
2001-04-30,292.3395943254777
2001-05-01,290.82982946932043
2001-05-02,289.6594298771928
2001-05-03,291.3017385919582
2001-05-04,291.7700407157661
2001-05-07,293.1252398534104
2001-05-08,295.0010517624218
2001-05-09,296.13400549834165
2001-05-10,299.46950079207653
2001-05-11,302.7818743465027
2001-05-14,300.917069729241
2001-05-15,305.78115366987527
2001-05-16,297.3748986586542
2001-05-17,304.9351598571827
2001-05-18,304.56793974238525
2001-05-21,303.62339167148167
2001-05-22,311.18148797120017
2001-05-23,319.97233019296107
2001-05-24,324.91976611747907
2001-05-25,323.46832102759436
2001-05-28,325.9032317905345
2001-05-29,323.71889286726844
2001-05-30,324.0840543088534
2001-05-31,327.17428022192024
2001-06-01,329.00599461938265
2001-06-04,326.8195334411526
2001-06-05,323.62696993201274
2001-06-06,320.3514790891072
2001-06-07,319.8370004740419
2001-06-08,324.4984086310314
2001-06-11,328.02450279217936
2001-06-12,325.97844971135
2001-06-13,335.63732963378163
2001-06-14,328.29144586875265
2001-06-15,332.775269228405
2001-06-18,327.78783072541603
2001-06-19,331.6056633737675
2001-06-20,331.55639063174607
2001-06-21,327.8147168387346
2001-06-22,329.69399269365726
2001-06-25,329.83298046146916
2001-06-26,331.133034400307
2001-06-27,336.6441963367539
2001-06-28,339.5807728178733
2001-06-29,342.0698502245864
2001-07-02,343.03177917862445
2001-07-03,343.3496328385595
2001-07-04,343.6058468065779
2001-07-05,343.4575673003499
2001-07-06,341.3797602081421
2001-07-09,340.7845695913856
2001-07-10,336.4853402928153
2001-07-11,323.12936139924216
2001-07-12,326.5077506286695
2001-07-13,323.7494250366767
2001-07-16,318.6814113759197
2001-07-17,325.8844125229308
2001-07-18,320.1651722323071
2001-07-19,321.80420205823356
2001-07-20,316.13219075697447
2001-07-23,316.4061899346389
2001-07-24,313.89409054050367
2001-07-25,314.5951351222862
2001-07-26,314.6004532548605
2001-07-27,312.4988872769142
2001-07-30,310.8345975705892
2001-07-31,309.3824981578683
2001-08-01,309.57230620980886
2001-08-02,315.04672974039914
2001-08-03,319.2274743104786
2001-08-06,320.9741001015404
2001-08-07,323.03541475753354
2001-08-08,329.3287134323305
2001-08-09,322.49451825980805
2001-08-10,321.3099882503244
2001-08-13,321.1056317105908
2001-08-14,324.3283725200248
2001-08-15,319.4723739527202
2001-08-16,321.7787182329569
2001-08-17,322.53825910473057
2001-08-20,322.3885328155816
2001-08-21,320.0424796910284
2001-08-22,319.68428483250045
2001-08-23,326.1095005162651
2001-08-24,333.1296577197191
2001-08-27,340.45382384972453
2001-08-28,339.6910768465412
2001-08-29,345.45119189094004
2001-08-30,338.65161421168085
2001-08-31,344.02869874214065
2001-09-03,347.09478471041837
2001-09-04,350.49655772281386
2001-09-05,350.2554827556427
2001-09-06,349.4239915897844
2001-09-07,346.82134050731065
2001-09-10,340.09440005255436
2001-09-11,334.9973345188216
2001-09-12,338.40358476952645
2001-09-13,315.121844575053
2001-09-14,293.532900552009
2001-09-17,275.1663175974456
2001-09-18,280.3692747161202
2001-09-19,292.5037861787805
2001-09-20,286.4802244099567
2001-09-21,282.88260118530366
2001-09-24,286.2011936076837
2001-09-25,283.05287978483426
2001-09-26,283.10308581964364
2001-09-27,282.5621379783472
2001-09-28,288.63233129241144
2001-10-01,284.5086368229334
2001-10-02,288.4533026377103
2001-10-03,285.0867402669624
2001-10-04,290.8642173178797
2001-10-05,290.46840479114496
2001-10-08,286.9358706808966
2001-10-09,292.22698832419894
2001-10-10,292.78505964268925
2001-10-11,298.1409457012596
2001-10-12,295.3989676518251
2001-10-15,295.65845378509516
2001-10-16,297.0891482630688
2001-10-17,300.33022553876265
2001-10-18,301.4306561475705
2001-10-19,302.4679747580173
2001-10-22,303.7563067816931
2001-10-23,304.39175685962726
2001-10-24,304.1573438528422
2001-10-25,302.1868419886727
2001-10-26,303.40905937158647
2001-10-29,295.63700273955993
2001-10-30,291.91588425401676
2001-10-31,299.7304749323479
2001-11-01,295.6917512467958
2001-11-02,295.961881384036
2001-11-05,297.13514645611144
2001-11-06,297.11708334687614
2001-11-07,290.37200200062597
2001-11-08,296.8766237553876
2001-11-09,295.8715088964193
2001-11-12,299.49172451541665
2001-11-13,305.24100829247084
2001-11-14,304.0392905051529
2001-11-15,304.49894000541525
2001-11-16,308.32623144440896
2001-11-19,312.32894671341285
2001-11-20,315.9128268404131
2001-11-21,323.92054172228376
2001-11-22,328.01626021805697
2001-11-23,334.839954600815
2001-11-26,333.0848965396977
2001-11-27,332.127404177877
2001-11-28,330.1921246091738
2001-11-29,334.84037958574646
2001-11-30,336.8357538091801
2001-12-03,338.2311454610061
2001-12-04,338.7435931347834
2001-12-05,340.6211141086912
2001-12-06,343.5631792847488
2001-12-07,343.2730131316526
2001-12-10,343.8283275444966
2001-12-11,338.8385439154109
2001-12-12,340.1774173376762
2001-12-13,334.27765669862515
2001-12-14,334.13666801193875
2001-12-17,333.53411904512683
2001-12-18,333.55194650656153
2001-12-19,337.3999992502912
2001-12-20,337.9566868695785
2001-12-21,339.6916156414759
2001-12-24,349.0314774648515
2001-12-25,349.4523584604456
2001-12-26,350.85003630854396
2001-12-27,343.59180983623634
2001-12-28,351.12997024514584
2001-12-31,347.26683008119545
2002-01-01,347.26683008119545
2002-01-02,343.70056688093905
2002-01-03,351.54285615000845
2002-01-04,357.201284335858
2002-01-07,361.4766038974579
2002-01-08,360.10715303891646
2002-01-09,365.7714786777278
2002-01-10,364.87557834943766
2002-01-11,371.418646137896
2002-01-14,375.93400300965925
2002-01-15,376.2915508315429
2002-01-16,373.73670124007344
2002-01-17,376.8767299175639
2002-01-18,370.55992569250554
2002-01-21,369.760065209905
2002-01-22,368.4943003568422
2002-01-23,379.94276531731913
2002-01-24,392.86507891682453
2002-01-25,402.28896128651905
2002-01-28,406.41511669765424
2002-01-29,409.8373250640183
2002-01-30,413.57397997273114
2002-01-31,414.10284669514846
2002-02-01,412.5605495563872
2002-02-04,408.5838402852493
2002-02-05,417.7422000165058
2002-02-06,424.86432828762537
2002-02-07,426.3560267519321
2002-02-08,427.7194715844243
2002-02-11,428.9595754647033
2002-02-12,425.0891155114018
2002-02-13,435.2548289226561
2002-02-14,444.2230978143761
2002-02-15,450.7154287694681
2002-02-18,463.6069370699115
2002-02-19,456.6834682303571
2002-02-20,463.1939843930019
2002-02-21,445.55465399477157
2002-02-22,434.7914779072523
2002-02-25,440.720108411042
2002-02-26,441.96360439588057
2002-02-27,460.2558730580394
2002-02-28,465.54720727472113
2002-03-01,473.13221501603635
2002-03-04,478.63847941542474
2002-03-05,470.17516342109957
2002-03-06,481.80573558651633
2002-03-07,478.7456710177586
2002-03-08,476.913039149219
2002-03-11,474.8388790729958
2002-03-12,473.66032367583745
2002-03-13,463.703569409299
2002-03-14,469.5649217243559
2002-03-15,464.0058100051897
2002-03-18,460.3720736367148
2002-03-19,457.9890889816269
2002-03-20,467.3179792839493
2002-03-21,467.79420515125287
2002-03-22,474.37945448737213
2002-03-25,472.0377748948375
2002-03-26,471.8037618987955
2002-03-27,470.5453890518193
2002-03-28,474.51666165477144
2002-03-29,469.94441180869455
2002-04-01,464.09297396364417
2002-04-02,454.86699616845164
2002-04-03,446.83047523574857
2002-04-04,445.8272281588974
2002-04-05,457.5464689335326
2002-04-08,460.0069160754602
2002-04-09,463.1192875718101
2002-04-10,465.9943752165485
2002-04-11,469.2072613469537
2002-04-12,470.5552195134365
2002-04-15,470.8057732713467
2002-04-16,469.95549535746323
2002-04-17,485.82808326579186
2002-04-18,485.8085718106391
2002-04-19,483.10330584600246
2002-04-22,479.9749752521718
2002-04-23,464.69324305173797
2002-04-24,466.393956356653
2002-04-25,454.93901227342053
2002-04-26,457.43081519416336
2002-04-29,449.0527191020169
2002-04-30,450.5966607129549
2002-05-01,447.9054242828231
2002-05-02,449.79688097783566
2002-05-03,451.997063433473
2002-05-06,451.8029108150737
2002-05-07,456.14004951026567
2002-05-08,464.9845652979925
2002-05-09,466.51676129155294
2002-05-10,464.95974948823056
2002-05-13,468.300801778638
2002-05-14,475.5230145896331
2002-05-15,467.6305034426531
2002-05-16,464.4728544708365
2002-05-17,467.16096533637756
2002-05-20,469.47570384591387
2002-05-21,474.911094784362
2002-05-22,473.3628566116146
2002-05-23,477.3595853655762
2002-05-24,479.8903817971414
2002-05-27,482.4083667865291
2002-05-28,495.28718054888157
2002-05-29,497.1919506938485
2002-05-30,496.05282394798286
2002-05-31,505.12281811958195
2002-06-03,498.1929019076037
2002-06-04,491.46405002070026
2002-06-05,500.5252373443239
2002-06-06,505.2689841424537
2002-06-07,503.86408468848293
2002-06-10,511.5574102035066
2002-06-11,510.1104972637807
2002-06-12,509.28317703629074
2002-06-13,510.42810825752554
2002-06-14,509.7080920481231
2002-06-17,510.7300144406094
2002-06-18,508.8959543201305
2002-06-19,489.20672144637916
2002-06-20,481.8558811740249
2002-06-21,470.4739107687289
2002-06-24,457.53941165237984
2002-06-25,467.74379726566457
2002-06-26,442.47016956040727
2002-06-27,449.044345432401
2002-06-28,452.9847694621085
2002-07-01,452.740859147232
2002-07-02,460.8683647606769
2002-07-03,471.0673228400166
2002-07-04,469.94575193175643
2002-07-05,473.25504020677886
2002-07-08,467.15595001851733
2002-07-09,475.04192229497363
2002-07-10,477.84336126847495
2002-07-11,468.98390737434704
2002-07-12,472.45762560440386
2002-07-15,468.59582298587526
2002-07-16,462.90212137715383
2002-07-17,466.21745609676697
2002-07-18,470.6614719188155
2002-07-19,466.9082200475081
2002-07-22,459.45752988770226
2002-07-23,467.5165287101204
2002-07-24,452.19391168185473
2002-07-25,449.2644805425314
2002-07-26,434.13241825505935
2002-07-29,434.2700288854037
2002-07-30,443.6025049944849
