Date,CHINA SMALL GROWTH
1998-08-12,205.07202648477295
1998-08-13,207.76702726156526
1998-08-14,216.12085813120243
1998-08-17,216.3027785483256
1998-08-18,203.88358663272837
1998-08-19,208.3949731641398
1998-08-20,222.9773790847279
1998-08-21,213.8294405143507
1998-08-24,204.86842637009957
1998-08-25,208.7294929505702
1998-08-26,204.64365923195805
1998-08-27,202.1497779437593
1998-08-28,186.8359209842921
1998-08-31,191.73713576542391
1998-09-01,197.47293091629905
1998-09-02,210.6190959238238
1998-09-03,222.83863331415537
1998-09-04,240.70125880489528
1998-09-07,246.75678407253423
1998-09-08,252.95789045368446
1998-09-09,242.00591104262878
1998-09-10,246.93289658096
1998-09-11,241.02677638692975
1998-09-14,250.71223837235837
1998-09-15,267.3070505675893
1998-09-16,280.3670227464839
1998-09-17,270.1208517286654
1998-09-18,264.47638878605017
1998-09-21,257.5468958824342
1998-09-22,268.02343057264767
1998-09-23,278.8639288552576
1998-09-24,290.9131531857735
1998-09-25,290.9590534234628
1998-09-28,281.6179890291212
1998-09-29,283.7992630272739
1998-09-30,281.95534400357815
1998-10-01,282.12274185677734
1998-10-02,281.6295517206454
1998-10-05,267.99416332352615
1998-10-06,266.2709850826907
1998-10-07,266.5125991298223
1998-10-08,273.94140433271923
1998-10-09,289.9266227556603
1998-10-12,304.48898342290164
1998-10-13,300.9944749330826
1998-10-14,297.2942747686461
1998-10-15,295.9223281653164
1998-10-16,311.40840229568397
1998-10-19,323.95710711651236
1998-10-20,315.6252600062651
1998-10-21,312.8808852270787
1998-10-22,303.44743829230515
1998-10-23,300.4761273690486
1998-10-26,296.71293003393816
1998-10-27,305.01775259576044
1998-10-28,305.3677724026828
1998-10-29,303.56620774358515
1998-10-30,299.7234608415207
1998-11-02,306.17086224369086
1998-11-03,333.81534140252796
1998-11-04,346.24848303760103
1998-11-05,348.2133225731803
1998-11-06,345.5297690398909
1998-11-09,338.09250117561857
1998-11-10,335.7124952055024
1998-11-11,333.4034502629605
1998-11-12,329.1106433482653
1998-11-13,329.1759554015623
1998-11-16,329.73360069801146
1998-11-17,334.2418518881671
1998-11-18,335.0114422373934
1998-11-19,331.7267292460296
1998-11-20,329.2571390866473
1998-11-23,323.4408132447577
1998-11-24,332.112089445692
1998-11-25,326.79425113722624
1998-11-26,318.30947784071714
1998-11-27,317.31225048181796
1998-11-30,304.3428340228741
1998-12-01,294.2463572649947
1998-12-02,295.9226061345397
1998-12-03,300.1926129080835
1998-12-04,297.4993239355595
1998-12-07,304.23800510896257
1998-12-08,296.4135069846265
1998-12-09,297.1103578683481
1998-12-10,299.1671621739797
1998-12-11,291.7625248983269
1998-12-14,286.6291020612918
1998-12-15,282.52330606604215
1998-12-16,277.78077349246377
1998-12-17,276.1811440302631
1998-12-18,279.59920974350695
1998-12-21,281.1775098285732
1998-12-22,280.08631386789443
1998-12-23,279.95473697982067
1998-12-24,283.42800625639825
1998-12-25,283.42800625639825
1998-12-28,282.62378386461216
1998-12-29,280.03879267886117
1998-12-30,282.293125378145
1998-12-31,286.9811704764345
1999-01-01,286.9811704764345
1999-01-04,282.93762819575653
1999-01-05,278.27680939401284
1999-01-06,288.40363650831085
1999-01-07,293.6942546726277
1999-01-08,290.7411814024865
1999-01-11,280.13865157392934
1999-01-12,277.6549277878572
1999-01-13,254.11523421426085
1999-01-14,248.90970038325744
1999-01-15,257.2769450049166
1999-01-18,254.13496135910887
1999-01-19,249.89640284925153
1999-01-20,240.88719147023522
1999-01-21,237.16539334823807
1999-01-22,225.3897905852554
1999-01-25,225.40517986143314
1999-01-26,228.8278846180157
1999-01-27,243.34669798140246
1999-01-28,240.01063196296633
1999-01-29,237.59252648452863
1999-02-01,235.37405281305672
1999-02-02,230.95673640079963
1999-02-03,224.59450552975767
1999-02-04,223.61112161199352
1999-02-05,220.0004598334601
1999-02-08,218.4600642061082
1999-02-09,227.3266787009388
1999-02-10,224.47171902152172
1999-02-11,227.73549048962533
1999-02-12,235.86622867386677
1999-02-15,234.0753555276152
1999-02-16,234.0781327336255
1999-02-17,233.00266377726783
1999-02-18,233.2141204941134
1999-02-19,227.51685235783236
1999-02-22,222.64717920002403
1999-02-23,222.18342367911896
1999-02-24,226.97435188080414
1999-02-25,230.12138517880123
1999-02-26,238.24584712056676
1999-03-01,243.54786560167307
1999-03-02,238.20880010441078
1999-03-03,243.93389586821013
1999-03-04,242.65041991823873
1999-03-05,242.81554043024084
1999-03-08,243.08291788749398
1999-03-09,238.2197191346746
1999-03-10,239.74908054849845
1999-03-11,242.81404403494844
1999-03-12,240.19199812184345
1999-03-15,235.99012991462715
1999-03-16,234.85913356304968
1999-03-17,245.819328454393
1999-03-18,255.10537450152378
1999-03-19,258.4672846133382
1999-03-22,271.66797821125147
1999-03-23,271.6750917818032
1999-03-24,270.40765621655584
1999-03-25,266.001939140483
1999-03-26,261.9111827506917
1999-03-29,254.97055769875791
1999-03-30,256.8644282717804
1999-03-31,258.95102839693703
1999-04-01,264.3562078454258
1999-04-02,262.5968121787366
1999-04-05,264.72984181602607
1999-04-06,264.70762620651686
1999-04-07,271.0669644867275
1999-04-08,272.5838493262521
1999-04-09,277.52849513162687
1999-04-12,279.2729381134448
1999-04-13,276.17368984367835
1999-04-14,266.45915448588755
1999-04-15,272.5648389364181
1999-04-16,269.2085711069345
1999-04-19,273.10381975711454
1999-04-20,279.8088876791084
1999-04-21,290.86450060914376
1999-04-22,296.5713171658654
1999-04-23,292.67841327930813
1999-04-26,284.576464145731
1999-04-27,289.4385862383479
1999-04-28,284.55331318628095
1999-04-29,285.9667661037936
1999-04-30,292.18004903738284
1999-05-03,290.1383799213974
1999-05-04,297.2458818570615
1999-05-05,301.1515283924727
1999-05-06,314.3358230679246
1999-05-07,316.51903651455694
1999-05-10,303.37847132327477
1999-05-11,304.6120882701158
1999-05-12,307.5148558084621
1999-05-13,310.17008217972716
1999-05-14,309.30972892286695
1999-05-17,302.23314625414656
1999-05-18,308.61306167088316
1999-05-19,310.7679529172389
1999-05-20,304.9909722854878
1999-05-21,298.12885065633236
1999-05-24,302.26848382762637
1999-05-25,301.5609419089964
1999-05-26,294.5410924355437
1999-05-27,286.19895723884724
1999-05-28,285.221426152237
1999-05-31,290.986633884843
1999-06-01,307.6044583582799
1999-06-02,298.15908528349354
1999-06-03,290.5351456297841
1999-06-04,291.4773407705311
1999-06-07,295.3571615147108
1999-06-08,297.0872670936361
1999-06-09,300.05935846936154
1999-06-10,319.38438263389753
1999-06-11,338.0887900509718
1999-06-14,349.4311500261772
1999-06-15,338.1460947292488
1999-06-16,347.5803544082351
1999-06-17,360.94968291190736
1999-06-18,360.0683911340796
1999-06-21,384.5452487269067
1999-06-22,397.65037009800733
1999-06-23,410.5625168409443
1999-06-24,408.9819739453151
1999-06-25,416.6340927663081
1999-06-28,437.6795648475211
1999-06-29,471.8297599314155
1999-06-30,472.3392226554986
1999-07-01,454.20169447262555
1999-07-02,452.71654805440886
1999-07-05,462.6069223585182
1999-07-06,442.69443435734536
1999-07-07,422.472356046935
1999-07-08,420.77208740258413
1999-07-09,436.835224989491
1999-07-12,441.21209609182694
1999-07-13,425.5603768803076
1999-07-14,410.123310695903
1999-07-15,413.47458878161683
1999-07-16,405.2776934776503
1999-07-19,390.0997527092169
1999-07-20,403.04368314462215
1999-07-21,405.8871567426189
1999-07-22,404.44472522615433
1999-07-23,410.970735394519
1999-07-26,396.07938130473866
1999-07-27,393.4141012275675
1999-07-28,393.19971613734447
1999-07-29,395.4236103315628
1999-07-30,407.1240753070545
1999-08-02,416.0139603154231
1999-08-03,422.85821721719304
1999-08-04,415.5168472908479
1999-08-05,406.7149176969756
1999-08-06,394.6038182099724
1999-08-09,379.62109708119687
1999-08-10,362.903641191026
1999-08-11,352.70632556554926
1999-08-12,371.0455114517735
1999-08-13,370.539671900383
1999-08-16,373.8224574414758
1999-08-17,375.81051504480104
1999-08-18,388.3908381280836
1999-08-19,411.1605108713833
1999-08-20,418.52343248093825
1999-08-23,417.70935473134534
1999-08-24,420.2106586812263
1999-08-25,423.65440371627017
1999-08-26,420.1192608418306
1999-08-27,419.34998730565445
1999-08-30,417.9072341501617
1999-08-31,414.0871859314123
1999-09-01,416.7336036990816
1999-09-02,427.0263638957578
1999-09-03,431.8499377557888
1999-09-06,435.3571251774886
1999-09-07,434.87777877996
1999-09-08,436.5859840244652
1999-09-09,448.77011148361214
1999-09-10,461.74041067797384
1999-09-13,467.5335024622007
1999-09-14,461.59621614352335
1999-09-15,456.0502399466048
1999-09-16,456.6932887147226
1999-09-17,439.1964969807378
1999-09-20,472.04862870885415
1999-09-21,467.47110709493154
1999-09-22,448.6692298960381
1999-09-23,449.23063232637304
1999-09-24,440.75845152846705
1999-09-27,432.28403091467493
1999-09-28,440.49873402339233
1999-09-29,450.211808517093
1999-09-30,457.66748644204125
1999-10-01,454.6772426545946
1999-10-04,453.8950111220819
1999-10-05,454.6467572468475
1999-10-06,452.22356984064515
1999-10-07,434.84659655513417
1999-10-08,420.539999971308
1999-10-11,414.56824239183777
1999-10-12,401.06333306590824
1999-10-13,391.89458315528776
1999-10-14,401.05305572206106
1999-10-15,403.5967704674861
1999-10-18,393.5469356476067
1999-10-19,379.4284326862279
1999-10-20,389.95561225587244
1999-10-21,380.3319907221422
1999-10-22,400.0134512683894
1999-10-25,389.556512247378
1999-10-26,382.1287196340528
1999-10-27,387.5294211187973
1999-10-28,385.69387576495876
1999-10-29,388.8038167694353
1999-11-01,383.28793617068254
1999-11-02,381.0749641994181
1999-11-03,375.092532752983
1999-11-04,396.01736006841685
1999-11-05,396.39856949446965
1999-11-08,400.29978395944687
1999-11-09,402.19371877024804
1999-11-10,407.3702246525733
1999-11-11,408.81717170622414
1999-11-12,402.1614898792892
1999-11-15,425.96028583539226
1999-11-16,440.8893113563278
1999-11-17,452.97577246435407
1999-11-18,447.8423541448728
1999-11-19,432.7701831199951
1999-11-22,428.37221582854625
1999-11-23,417.2488580701568
1999-11-24,408.97261881001424
1999-11-25,405.01129282918845
1999-11-26,403.14771967665365
1999-11-29,396.82554547316215
1999-11-30,400.94296090415895
1999-12-01,393.16593663513464
1999-12-02,396.09721940894855
1999-12-03,402.8853016686933
1999-12-06,398.73636326521415
1999-12-07,387.54867904906666
1999-12-08,386.06443307882
1999-12-09,378.04023499758216
1999-12-10,369.0266681077853
1999-12-13,377.32496920396176
1999-12-14,374.62911139336006
1999-12-15,368.42222850530004
1999-12-16,361.81316388636236
1999-12-17,365.15763533858427
1999-12-20,366.2192870616276
1999-12-21,364.22591744604574
1999-12-22,371.5044585206547
1999-12-23,375.63375334721985
1999-12-24,376.1197753328783
1999-12-27,376.307817274383
1999-12-28,368.40637739689475
1999-12-29,354.06056358671776
1999-12-30,362.072990523665
1999-12-31,360.76632848887556
2000-01-03,365.4301947620628
2000-01-04,378.3228397825026
2000-01-05,357.5591871976061
2000-01-06,355.90332710932347
2000-01-07,372.898145601172
2000-01-10,380.5767969504107
2000-01-11,372.23894419505564
2000-01-12,367.8098616249463
2000-01-13,362.74181044052057
2000-01-14,356.0238692357751
2000-01-17,352.0076951449906
2000-01-18,349.9354471367494
2000-01-19,344.34091133006564
2000-01-20,338.4875964995398
2000-01-21,338.99005385608984
2000-01-24,339.8992176490832
2000-01-25,335.79687596853995
2000-01-26,341.2012696007888
2000-01-27,332.639710807973
2000-01-28,334.09916934445505
2000-01-31,333.07416568752507
2000-02-01,331.4885737349372
2000-02-02,323.6370731360048
2000-02-03,332.94667862222997
2000-02-04,328.44114235980857
2000-02-07,329.8345815223373
2000-02-08,325.04619487617316
2000-02-09,303.83809558717735
2000-02-10,298.7575861488281
2000-02-11,297.59636324400327
2000-02-14,284.01427321209775
2000-02-15,280.8261027513686
2000-02-16,285.6260376758396
2000-02-17,278.2765896466158
2000-02-18,301.876055662804
2000-02-21,294.60852778589515
2000-02-22,285.6459598077017
2000-02-23,284.8855725593009
2000-02-24,279.94433236612684
2000-02-25,273.53314413464346
2000-02-28,268.2020619399172
2000-02-29,274.5078670982321
2000-03-01,265.1555733054419
2000-03-02,259.51761252646975
2000-03-03,261.04571499064707
2000-03-06,259.3556861559923
2000-03-07,274.04597781933876
2000-03-08,277.3950925958117
2000-03-09,279.5772655302952
2000-03-10,281.2787129514926
2000-03-13,284.3488733873173
2000-03-14,287.14161922130666
2000-03-15,278.63897335318313
2000-03-16,271.0304858784613
2000-03-17,278.8112592666359
2000-03-20,274.290659153144
2000-03-21,273.2157924250689
2000-03-22,271.2044575137591
2000-03-23,275.6170278936959
2000-03-24,279.97218932954854
2000-03-27,282.5195165981677
2000-03-28,284.2665626827761
2000-03-29,279.1978359770789
2000-03-30,285.4784527646882
2000-03-31,281.7700896194395
2000-04-03,276.42968102227786
2000-04-04,276.3679057496152
2000-04-05,256.48966935459947
2000-04-06,269.1238747331935
2000-04-07,278.86854383229024
2000-04-10,279.32776099302055
2000-04-11,278.4729344224384
2000-04-12,281.553857597464
2000-04-13,280.2848564504983
2000-04-14,296.88319748567693
2000-04-17,272.0333170688172
2000-04-18,307.1705703271504
2000-04-19,307.97487326003693
2000-04-20,304.5619597024932
2000-04-21,305.54490167170496
2000-04-24,306.1968718526821
2000-04-25,325.27401455015865
2000-04-26,323.81727704790484
2000-04-27,306.690722853033
2000-04-28,302.9179916631868
2000-05-01,302.924561214775
2000-05-02,314.5849224873428
2000-05-03,313.0019420014035
2000-05-04,309.86339851124455
2000-05-05,308.9649724520014
2000-05-08,300.9417266930731
2000-05-09,300.1789518233726
2000-05-10,303.9372453155836
2000-05-11,303.2283966301611
2000-05-12,323.47675869250776
2000-05-15,348.6197335351962
2000-05-16,358.0996952712649
2000-05-17,352.7344878706286
2000-05-18,353.60509203666305
2000-05-19,350.71866678266053
2000-05-22,341.6263271056069
2000-05-23,328.70910896993223
2000-05-24,319.9801174454252
2000-05-25,310.6489020462426
2000-05-26,299.6858817609137
2000-05-29,311.20220030491254
2000-05-30,299.7855864446884
2000-05-31,316.022312298141
2000-06-01,328.1080701329959
2000-06-02,338.7864863070264
2000-06-05,346.0366121797639
2000-06-06,346.1563125223243
2000-06-07,355.61749058449016
2000-06-08,352.1569194194564
2000-06-09,352.93733828827436
2000-06-12,349.983508659306
2000-06-13,344.44047439504715
2000-06-14,343.83949584240816
2000-06-15,349.95910469308984
