Date,CZECH REPUBLIC SMALL GROWTH
1999-05-21,175.04190002840394
1999-05-24,176.26081067169335
1999-05-25,176.23407217238724
1999-05-26,172.93457083684217
1999-05-27,171.46340377882808
1999-05-28,173.5958743208845
1999-05-31,175.9690243052777
1999-06-01,179.64643857426213
1999-06-02,173.85786685026235
1999-06-03,174.18805413633748
1999-06-04,172.87407677510572
1999-06-07,176.03788947511057
1999-06-08,181.1062976324799
1999-06-09,185.96023823913478
1999-06-10,182.92564604035923
1999-06-11,181.9490437655634
1999-06-14,183.88671297840045
1999-06-15,185.65609549834628
1999-06-16,182.41948408809907
1999-06-17,175.84568353130004
1999-06-18,178.9531589345312
1999-06-21,174.02816466740992
1999-06-22,174.4191072018927
1999-06-23,176.29014253631732
1999-06-24,178.61797962324945
1999-06-25,180.92982042588343
1999-06-28,180.7076356540151
1999-06-29,179.67108570103156
1999-06-30,183.55830344673768
1999-07-01,185.81597603929305
1999-07-02,184.46980635609523
1999-07-05,184.69937620222228
1999-07-06,185.0867622301959
1999-07-07,186.16625755466498
1999-07-08,186.6794488551942
1999-07-09,190.88335931705603
1999-07-12,190.7174177846204
1999-07-13,185.40017077243402
1999-07-14,184.2413112859723
1999-07-15,186.22513632252637
1999-07-16,185.0085573028649
1999-07-19,186.2208175090083
1999-07-20,188.5024901403415
1999-07-21,187.55189802941007
1999-07-22,189.42774033956889
1999-07-23,191.27822260671076
1999-07-26,194.40290627606524
1999-07-27,193.36331529648479
1999-07-28,195.03425459438938
1999-07-29,198.94126954264425
1999-07-30,200.82896844750582
1999-08-02,200.8573659331512
1999-08-03,201.72213611431232
1999-08-04,205.33234894505816
1999-08-05,204.02490585931943
1999-08-06,201.65177457047886
1999-08-09,199.4952778596875
1999-08-10,195.30960476053653
1999-08-11,197.26802883955702
1999-08-12,199.7031035488269
1999-08-13,199.23987395369198
1999-08-16,199.8531758682057
1999-08-17,199.1016770820933
1999-08-18,199.4827863597777
1999-08-19,201.0668592002079
1999-08-20,199.4235723272619
1999-08-23,198.19130584998743
1999-08-24,194.51756025798795
1999-08-25,194.92321476883635
1999-08-26,192.19979405810582
1999-08-27,192.37755648586548
1999-08-30,191.62003085502707
1999-08-31,191.6148375651227
1999-09-01,192.810503464369
1999-09-02,194.01116077988863
1999-09-03,194.3601975412613
1999-09-06,197.70569378982057
1999-09-07,198.41502546900065
1999-09-08,197.60591723386736
1999-09-09,197.57331258925458
1999-09-10,195.7599532774196
1999-09-13,193.7203947548371
1999-09-14,196.63807897534423
1999-09-15,194.84876248734386
1999-09-16,195.4828728433568
1999-09-17,194.90159241286054
1999-09-20,194.44788082638027
1999-09-21,196.31345473493923
1999-09-22,195.64065204437827
1999-09-23,194.3927978475105
1999-09-24,193.72894494014207
1999-09-27,194.95146786340771
1999-09-28,195.67133626533212
1999-09-29,198.6840008072902
1999-09-30,202.6326827936209
1999-10-01,202.03594958629432
1999-10-04,198.94497034569213
1999-10-05,200.78795463943413
1999-10-06,203.51914963708373
1999-10-07,201.3597386567124
1999-10-08,202.55228972427273
1999-10-11,204.3506763148581
1999-10-12,201.54738208741992
1999-10-13,194.49053475785917
1999-10-14,194.5787900121208
1999-10-15,194.35576209053795
1999-10-18,196.56448839266295
1999-10-19,198.38204711035684
1999-10-20,200.7785195279989
1999-10-21,200.43743963325076
1999-10-22,200.04710350513304
1999-10-25,198.47920787770772
1999-10-26,197.56086047987927
1999-10-27,197.4538358209984
1999-10-28,197.03431834728352
1999-10-29,195.21648655201582
1999-11-01,187.6539409227448
1999-11-02,184.86120775050372
1999-11-03,184.8804948415053
1999-11-04,182.28181030452637
1999-11-05,180.05683388255534
1999-11-08,178.7108397126661
1999-11-09,180.16052044791297
1999-11-10,177.93927148442035
1999-11-11,178.09053928117
1999-11-12,175.76528440152987
1999-11-15,175.15141592389065
1999-11-16,175.29185940883852
1999-11-17,176.604765289299
1999-11-18,173.58405801013038
1999-11-19,171.3446925935809
1999-11-22,169.48658477291087
1999-11-23,169.0179065601639
1999-11-24,163.62795056632783
1999-11-25,167.72582326090114
1999-11-26,166.80853200328824
1999-11-29,166.23119480552302
1999-11-30,168.1294035428894
1999-12-01,167.8658926466077
1999-12-02,167.86314851829098
1999-12-03,166.7555370517443
1999-12-06,170.72706630086697
1999-12-07,172.76725273867692
1999-12-08,171.049160946235
1999-12-09,167.55432323155128
1999-12-10,167.2554871149749
1999-12-13,157.87766841934845
1999-12-14,159.02478340442946
1999-12-15,157.41197336408268
1999-12-16,157.2465739700363
1999-12-17,154.56942112781402
1999-12-20,148.36312574602684
1999-12-21,150.50232613696332
1999-12-22,152.5639063576957
1999-12-23,154.8070003831609
1999-12-24,154.8070003831609
1999-12-27,153.54686939266847
1999-12-28,153.27696166016312
1999-12-29,152.7929089714157
1999-12-30,158.3761021351392
1999-12-31,158.3761021351392
2000-01-03,159.9438295803464
2000-01-04,161.28865767371693
2000-01-05,164.9941263874938
2000-01-06,166.56186592993163
2000-01-07,168.26744826801232
2000-01-10,172.07391738727367
2000-01-11,174.76537579918966
2000-01-12,175.1615568088715
2000-01-13,174.42870929931772
2000-01-14,173.8453295475243
2000-01-17,174.3297405580961
2000-01-18,174.8685227584725
2000-01-19,175.11453777341558
2000-01-20,175.64194738261332
2000-01-21,176.7467682302531
2000-01-24,177.79004938054157
2000-01-25,175.7308081332856
2000-01-26,179.89257757789056
2000-01-27,181.62021201705016
2000-01-28,181.80041510869182
2000-01-31,181.0775871446852
2000-02-01,185.98355951831107
2000-02-02,191.7293096033181
2000-02-03,195.14787109175913
2000-02-04,194.20909104148848
2000-02-07,201.06029939909038
2000-02-08,213.7617852388693
2000-02-09,208.53487084613292
2000-02-10,213.27770142189073
2000-02-11,212.69290368514785
2000-02-14,206.63177707241806
2000-02-15,201.50721614491965
2000-02-16,205.303480425994
2000-02-17,207.05616071631
2000-02-18,206.6377893490805
2000-02-21,205.67729906130816
2000-02-22,209.53187224469593
2000-02-23,204.89631352528042
2000-02-24,203.27741593977436
2000-02-25,189.96693220986907
2000-02-28,188.04463877675676
2000-02-29,189.37544453378433
2000-03-01,195.46197636670536
2000-03-02,194.74007549576638
2000-03-03,197.48972460517427
2000-03-06,197.5391206245631
2000-03-07,198.19234586524684
2000-03-08,195.87559637116723
2000-03-09,191.53934291736104
2000-03-10,191.1976484404064
2000-03-13,189.40028269916718
2000-03-14,192.64938752950738
2000-03-15,192.18113286075442
2000-03-16,191.29919636919985
2000-03-17,189.7377693945468
2000-03-20,188.4127255054634
2000-03-21,186.93702662888828
2000-03-22,184.25476127250317
2000-03-23,187.8110431616144
2000-03-24,190.78697562855874
2000-03-27,193.13060689881422
2000-03-28,194.28738866023627
2000-03-29,190.1876150818062
2000-03-30,185.19708715489227
2000-03-31,189.442805009834
2000-04-03,186.07738827234303
2000-04-04,185.48908009949832
2000-04-05,184.98013850172464
2000-04-06,187.3285469947597
2000-04-07,187.44784264559738
2000-04-10,189.25584113411665
2000-04-11,185.7109779276189
2000-04-12,185.1154944591521
2000-04-13,183.75841835551316
2000-04-14,182.72369478186337
2000-04-17,177.72545825663516
2000-04-18,177.046673531289
2000-04-19,174.71156682974114
2000-04-20,174.69840263337764
2000-04-21,175.0649816971241
2000-04-24,175.2055415114885
2000-04-25,173.71764695481622
2000-04-26,174.2503371516669
2000-04-27,171.2092435233611
2000-04-28,171.763789214172
2000-05-01,171.35160764275437
2000-05-02,171.75313516342004
2000-05-03,168.24796789813135
2000-05-04,167.3668449590032
2000-05-05,164.95185336213075
2000-05-08,164.37075475334774
2000-05-09,162.69734604695174
2000-05-10,162.5993538797759
2000-05-11,163.4400817645369
2000-05-12,163.58567333398898
2000-05-15,162.97110625168028
2000-05-16,159.9099517540779
2000-05-17,154.61386697662084
2000-05-18,156.62269873032497
2000-05-19,152.4949778032418
2000-05-22,157.06985639628135
2000-05-23,158.6087933505344
2000-05-24,155.9505110357002
2000-05-25,156.27687461294792
2000-05-26,159.35953450847182
2000-05-29,157.98259143221884
2000-05-30,160.04859437967917
2000-05-31,158.5931712675276
2000-06-01,159.82549925135976
2000-06-02,160.9464656480886
2000-06-05,161.05426163567554
2000-06-06,161.7225332794883
2000-06-07,159.43931903337872
2000-06-08,158.41616628504238
2000-06-09,158.59573126944628
2000-06-12,160.01653484774457
2000-06-13,160.4610157282945
2000-06-14,157.99440432079516
2000-06-15,152.76426255533775
2000-06-16,156.17537696423332
2000-06-19,154.97574834088613
2000-06-20,155.13011728233192
2000-06-21,152.87963150607627
2000-06-22,151.29026868458178
2000-06-23,150.159566626506
2000-06-26,151.5146773799547
2000-06-27,152.8280673947735
2000-06-28,153.8527691573247
2000-06-29,155.65190023875564
2000-06-30,156.55309038899054
2000-07-03,154.59085452094328
2000-07-04,155.17894911387666
2000-07-05,156.0371868906966
2000-07-06,155.9432137454867
2000-07-07,155.00215236867027
2000-07-10,156.32307757892752
2000-07-11,156.4616116029088
2000-07-12,155.69378527452122
2000-07-13,154.6420466541317
2000-07-14,155.4693515581494
2000-07-17,154.68043595587204
2000-07-18,152.3879044317114
2000-07-19,151.81815806967677
2000-07-20,151.65520000430826
2000-07-21,153.35967781741692
2000-07-24,152.85716634721996
2000-07-25,154.44096573845556
