Date,EM WITH CHINA ALL SHARES
2021-10-01,3812.2987492444763
2021-10-04,3777.9902213740916
2021-10-05,3788.420557814326
2021-10-06,3781.6275551058784
2021-10-07,3841.5205275158914
2021-10-08,3852.814919041448
2021-10-11,3875.6365168376055
2021-10-12,3842.829988760727
2021-10-13,3861.300992225122
2021-10-14,3872.3633945610773
2021-10-15,3914.1034269781135
2021-10-18,3909.100311818293
2021-10-19,3933.264248638317
2021-10-20,3948.62554396957
2021-10-21,3928.822875599477
2021-10-22,3931.542156252905
2021-10-25,3959.314859830469
2021-10-26,3960.930077452316
2021-10-27,3919.604045253952
2021-10-28,3868.3313413153937
2021-10-29,3882.9006069351294
2021-11-01,3872.907733826058
2021-11-02,3870.0379156675695
2021-11-03,3862.577194567362
2021-11-04,3898.003835198016
2021-11-05,3877.5482210187033
2021-11-08,3880.6362548827838
2021-11-09,3894.1128638620485
2021-11-10,3915.5036638241713
2021-11-11,3956.616904634184
2021-11-12,3976.4292701210543
2021-11-15,3986.5243422598237
2021-11-16,4021.1651251320905
2021-11-17,4028.7883870883497
2021-11-18,3976.2166422721525
2021-11-19,3983.5825283667064
2021-11-22,3996.018578791775
2021-11-23,3972.7355964542176
2021-11-24,3989.7292673222214
2021-11-25,3986.647164968515
2021-11-26,3864.1678636176307
2021-11-29,3871.523846707481
2021-11-30,3857.8914411135033
2021-12-01,3868.519839492924
2021-12-02,3900.6377192375403
2021-12-03,3892.1172922136716
2021-12-06,3862.9563078516653
2021-12-07,3926.8923817031673
2021-12-08,3924.5768189846067
2021-12-09,3969.534518756742
2021-12-10,3934.3625267854486
2021-12-13,3929.5969300202146
2021-12-14,3903.6605887879737
2021-12-15,3885.625902612668
2021-12-16,3895.118131277424
2021-12-17,3874.5490713005593
2021-12-20,3790.5773583324185
2021-12-21,3841.0051566138823
2021-12-22,3837.2197424219794
2021-12-23,3872.6014266756524
2021-12-24,3863.0859554835533
2021-12-27,3868.178542850263
2021-12-28,3894.588742220961
2021-12-29,3845.1232087137128
2021-12-30,3869.1351510907916
2021-12-31,3882.7387048443916
2022-01-03,3914.5493891410674
2022-01-04,3906.677317164178
2022-01-05,3857.0217987155766
2022-01-06,3850.91976849505
2022-01-07,3853.743598366385
2022-01-10,3881.9714876973308
2022-01-11,3895.3100412908243
2022-01-12,3938.635304764936
2022-01-13,3903.72616697734
2022-01-14,3895.977961597345
2022-01-17,3903.9291535316543
2022-01-18,3897.0728197889084
2022-01-19,3885.445406058671
2022-01-20,3929.6748587020247
2022-01-21,3895.198889491333
2022-01-24,3854.5679777188184
2022-01-25,3819.679644810035
2022-01-26,3824.633497638699
2022-01-27,3801.0170808761322
2022-01-28,3784.494406929311
2022-01-31,3814.1193391970146
2022-02-01,3815.665270970049
2022-02-02,3797.386763647663
2022-02-03,3749.77892125521
2022-02-04,3769.2127382536987
2022-02-07,3775.032833369734
2022-02-08,3780.4073317422753
2022-02-09,3836.4149919184847
2022-02-10,3850.6212696632765
2022-02-11,3838.7163325359525
2022-02-14,3814.0800373545826
2022-02-15,3830.034508628735
2022-02-16,3869.7975522992624
2022-02-17,3867.4864068013458
2022-02-18,3852.556940906832
2022-02-21,3820.099950852062
2022-02-22,3779.4623520911287
2022-02-23,3794.4366613637953
2022-02-24,3716.2947165772857
2022-02-25,3725.4746067662118
2022-02-28,3731.5956822288
2022-03-01,3779.2162353622257
2022-03-02,3778.7920353151226
2022-03-03,3785.6924349232654
2022-03-04,3754.029218128351
2022-03-07,3647.498912564588
2022-03-08,3602.063414758428
2022-03-09,3527.946702651545
2022-03-10,3579.5802491665904
2022-03-11,3554.922141972978
2022-03-14,3445.9621228536716
2022-03-15,3340.7331782237156
2022-03-16,3508.550589072347
2022-03-17,3587.743848538786
2022-03-18,3615.403403421263
2022-03-21,3595.679453062197
2022-03-22,3646.316247932732
2022-03-23,3680.0948211838795
2022-03-24,3664.5801274824066
2022-03-25,3629.5754584537017
2022-03-28,3630.098361073541
2022-03-29,3614.686251495936
2022-03-30,3648.233218952128
2022-03-31,3636.087702204497
2022-04-01,3682.707003397845
2022-04-04,3738.2704069519223
2022-04-05,3745.161481808182
2022-04-06,3709.9640037708577
2022-04-07,3660.204266046234
2022-04-08,3681.071934468465
2022-04-11,3609.0880068158117
2022-04-12,3624.5947893788057
2022-04-13,3651.784074238747
2022-04-14,3681.047970195041
2022-04-15,3667.227550699633
2022-04-18,3642.7492622542095
2022-04-19,3612.4659235785703
2022-04-20,3570.875070257985
2022-04-21,3537.4800346389566
2022-04-22,3527.5169430774667
2022-04-25,3430.9003513435127
2022-04-26,3453.232468539142
2022-04-27,3499.8254598218687
2022-04-28,3527.15502322387
2022-04-29,3596.118023772856
2022-05-02,3595.981316099217
2022-05-03,3581.0826139907845
2022-05-04,3563.126119754774
2022-05-05,3552.132882924371
2022-05-06,3438.428771107638
2022-05-09,3402.773646763294
2022-05-10,3385.178345692957
2022-05-11,3403.5335122383135
2022-05-12,3374.913009258854
2022-05-13,3433.7669854843543
2022-05-16,3433.6402433310827
2022-05-17,3467.4514591273046
2022-05-18,3479.5698822168547
2022-05-19,3404.1608943836573
2022-05-20,3493.1173367249507
2022-05-23,3453.78192903759
2022-05-24,3373.8141301053583
2022-05-25,3401.0440019340817
2022-05-26,3394.843818999145
2022-05-27,3455.823921510844
2022-05-30,3502.603044164293
2022-05-31,3571.0986452205866
2022-06-30,3520.822775104164
2022-07-18,3533.466032900649
2022-07-19,3511.262914596376
2022-07-29,3559.105832822612
2022-08-31,3592.8935046527513
2022-09-13,3572.073868307629
2022-09-14,3516.7028579818984
2022-09-15,3496.269356473628
2022-09-16,3421.2737088091503
2022-09-19,3410.335540137773
2022-09-20,3442.93886315986
2022-09-21,3433.725627233929
2022-09-22,3420.3664433978256
2022-09-30,3274.3071100425773
2022-10-31,3107.780572435444
2022-11-30,3404.83132215291
2022-12-30,3260.244320350769
2023-01-02,3259.6073804980942
2023-01-03,3322.4935388536314
2023-01-04,3341.632953180792
2023-01-05,3408.009197440615
2023-01-06,3397.3703025937834
2023-01-09,3435.7517798462677
2023-01-10,3442.4624506175865
2023-01-11,3439.764016531917
2023-01-12,3429.161031490865
2023-01-13,3465.823006298624
2023-01-16,3477.152924446631
2023-01-17,3471.29611824575
2023-01-18,3468.4993656655975
2023-01-19,3478.648989707466
2023-01-20,3491.9085397841773
2023-01-23,3487.7435543863485
2023-01-24,3485.9621036270223
2023-01-25,3482.810838653102
2023-01-26,3528.476210004512
2023-01-27,3529.833210326303
2023-01-30,3505.6354429841285
2023-01-31,3469.038014537286
2023-02-01,3488.0234031989394
2023-02-02,3490.4444742266423
2023-02-03,3490.989609845819
2023-02-06,3453.314799462843
2023-02-07,3468.4812830008623
2023-02-08,3470.522512969485
2023-02-09,3477.3748114144387
2023-02-10,3469.961667211032
2023-02-13,3458.570728807233
2023-02-14,3463.505061255952
2023-02-15,3444.6689333710156
2023-02-16,3457.030063396421
2023-02-17,3416.44875509781
2023-02-20,3441.1641559407058
2023-02-21,3414.772694693899
2023-02-22,3389.473323093959
2023-02-23,3415.918626514541
2023-02-24,3378.5331267247852
2023-02-27,3342.264852178792
2023-02-28,3338.198196765006
2023-03-01,3384.521089509351
2023-03-02,3389.011870703541
2023-03-03,3418.4803489002966
2023-03-06,3404.5409735810413
2023-03-07,3410.397780076867
2023-03-08,3385.244352851844
2023-03-09,3351.0981686207183
2023-03-10,3268.6470129549057
2023-03-13,3283.3382303354038
2023-03-14,3240.99137678488
2023-03-15,3302.828541522487
2023-03-16,3253.805872579661
2023-03-17,3279.15001678337
2023-03-20,3227.9285305199273
2023-03-21,3248.2965865111255
2023-03-22,3267.4340864367564
2023-03-23,3293.2207357055645
2023-03-24,3312.799411380254
2023-03-27,3282.1435765382726
2023-03-28,3282.820385119667
2023-03-29,3311.0135394393074
2023-03-30,3308.4042708651873
2023-03-31,3337.92407263669
2023-04-03,3331.2507548487824
2023-04-04,3305.3300090332345
2023-04-05,3323.648958892626
2023-04-06,3310.074028001588
2023-04-07,3320.5314857162225
2023-04-10,3348.7015967572147
2023-04-11,3345.207244945448
2023-04-12,3317.003086770277
2023-04-13,3303.3509650439737
2023-04-14,3330.758693432359
2023-04-17,3373.3160406495613
2023-04-18,3350.79861570831
2023-04-19,3317.3622981551966
2023-04-20,3308.5423895561753
2023-04-21,3272.5758662032977
2023-04-24,3239.0399112776145
2023-04-25,3217.441071236663
2023-04-26,3205.5556639138144
2023-04-27,3230.6069455068227
2023-04-28,3242.2344192240257
2023-05-01,3259.6713290469975
2023-05-02,3252.412511703993
2023-05-03,3218.6655521828116
2023-05-04,3254.1988466381854
2023-05-05,3265.09640305518
2023-05-08,3289.3058736558405
2023-05-09,3281.6200954893043
2023-05-10,3266.485417887046
2023-05-11,3275.5696520808847
2023-05-12,3270.718302263848
2023-05-15,3290.5621026449267
2023-05-16,3292.230979613266
2023-05-17,3291.385360781373
2023-05-18,3310.552997365676
2023-05-19,3302.4624543041027
2023-05-22,3318.671383309542
2023-05-23,3302.6222678645277
2023-05-24,3280.6382460661266
2023-05-25,3268.5880873897454
2023-05-26,3302.0720046074107
2023-05-29,3293.9345981652073
2023-05-30,3284.5417741030255
2023-05-31,3266.7064673057857
2023-06-01,3253.0354841519484
2023-06-02,3330.1610929803137
2023-06-05,3335.0057683338487
2023-06-06,3341.430148122536
2023-06-07,3352.1818706455447
2023-06-08,3331.7001929288217
2023-06-09,3364.0833574151475
2023-06-12,3370.0205082078996
2023-06-13,3384.02958138665
2023-06-14,3373.2245232887503
2023-06-15,3388.9158640957885
2023-06-16,3411.4557132459977
2023-06-19,3386.616302467721
2023-06-20,3364.850494051645
2023-06-21,3313.7834006045505
2023-06-22,3304.247087305471
2023-06-23,3302.590390838355
2023-06-26,3277.4041864939713
2023-06-27,3288.1078855475716
2023-06-28,3292.8020401656427
2023-06-29,3282.040215024423
2023-06-30,3286.12927173733
2023-07-03,3339.033209143926
2023-07-04,3353.2301129570133
2023-07-05,3337.9554906928633
2023-07-06,3294.58582742424
2023-07-07,3257.2302254302886
2023-07-10,3256.2091009960477
2023-07-11,3294.482224807144
2023-07-12,3281.827067743001
2023-07-13,3312.262087554276
2023-07-14,3321.870491585045
2023-07-17,3316.777123568715
2023-07-18,3299.2152920806375
2023-07-19,3301.7935749642547
2023-07-20,3309.5004633728668
2023-07-21,3311.201090442018
2023-07-24,3313.63521725324
2023-07-25,3395.388878989437
2023-07-26,3387.0262125280456
2023-07-27,3418.659446289299
2023-07-28,3436.675903395067
2023-07-31,3454.904831775654
2023-08-01,3456.5511376435843
2023-08-02,3404.47076850101
2023-08-03,3394.2319293824294
2023-08-04,3376.004224482412
2023-08-07,3372.5415783380527
2023-08-08,3352.8203462864294
2023-08-09,3353.988969231692
2023-08-10,3344.1271999485252
2023-08-11,3314.695300356346
2023-08-14,3299.20725883192
2023-08-15,3272.019693104174
2023-08-16,3261.2294095603042
2023-08-17,3261.0838887904283
2023-08-18,3234.1291247668437
2023-08-21,3207.467466516849
2023-08-22,3244.004792035728
2023-08-23,3245.830150109788
2023-08-24,3287.202004869389
2023-08-25,3273.185573377972
2023-08-28,3287.8004755816705
2023-08-29,3313.839640964919
2023-08-30,3285.47309483476
2023-08-31,3282.3306544736897
2023-09-01,3317.0642656102777
2023-09-04,3358.8066921665877
2023-09-05,3348.775558037069
2023-09-06,3335.560153365674
2023-09-07,3305.634353025745
2023-09-08,3300.2031493547515
2023-09-11,3310.1895060935735
2023-09-12,3314.6738110535084
2023-09-13,3300.865238204262
2023-09-14,3346.6885615738734
2023-09-15,3351.808189715429
2023-09-18,3324.864412738223
2023-09-19,3314.392578157625
2023-09-20,3292.127589465952
2023-09-21,3263.6026423274334
2023-09-22,3296.2254342487927
2023-09-25,3297.999158354138
2023-09-26,3265.199627956516
2023-09-27,3291.9542696703834
2023-09-28,3263.176980665168
2023-09-29,3280.567029781233
2023-10-02,3305.6790847697066
2023-10-03,3276.66746912601
2023-10-04,3238.761738527171
2023-10-05,3233.822037946256
2023-10-06,3251.867070574513
2023-10-09,3243.3064078266316
2023-10-10,3249.9602295675277
2023-10-11,3278.08021479121
2023-10-12,3321.5756310554425
2023-10-13,3299.0242007459906
2023-10-16,3264.213335515046
2023-10-17,3271.674946815809
2023-10-18,3256.231925606768
2023-10-19,3200.7569977187613
2023-10-20,3176.4549564544677
2023-10-23,3134.3437600695
2023-10-24,3155.1341827506653
2023-10-25,3162.017053453318
2023-10-26,3148.0063767463616
2023-10-27,3170.431512105733
2023-10-30,3167.8647112148865
2023-10-31,3162.510996374663
2023-11-01,3174.50279708048
2023-11-02,3189.476544491606
2023-11-03,3209.8340607690525
2023-11-06,3275.339301223261
2023-11-07,3268.157993396026
2023-11-08,3253.8247247230684
2023-11-09,3245.9089369102876
2023-11-10,3233.3759742421644
2023-11-13,3237.9462451513823
2023-11-14,3213.6908053429297
2023-11-15,3282.044665773646
2023-11-16,3268.772118538969
2023-11-17,3249.7951718928693
2023-11-20,3265.9497432380954
2023-11-21,3279.9308948969697
2023-11-22,3282.2270846689935
2023-11-23,3285.0219048902236
2023-11-24,3249.4454316559422
2023-11-27,3241.5844241861864
2023-11-28,3250.0533684725146
2023-11-29,3243.431879496019
2023-11-30,3274.558553694019
2023-12-01,3281.0566721580653
2023-12-04,3280.059102841195
2023-12-05,3250.0387383907387
2023-12-06,3262.9059208558183
2023-12-07,3250.6182314988905
2023-12-08,3271.1091325061625
2023-12-11,3275.402702415241
2023-12-12,3274.906553333116
2023-12-13,3253.0329925275196
2023-12-14,3247.9297595331373
2023-12-15,3296.077832979479
2023-12-18,3283.0712831033743
2023-12-19,3262.607374125177
2023-12-20,3260.532877588307
2023-12-21,3261.5752015998096
2023-12-22,3239.275128417506
2023-12-25,3243.3627826336415
2023-12-26,3249.4833809638712
2023-12-27,3261.002933280862
2023-12-28,3310.171486384014
2023-12-29,3334.135126086932
2024-01-01,3336.7007657482236
2024-01-02,3336.5926303455367
2024-01-03,3309.917267270347
2024-01-04,3292.926299114165
2024-01-05,3275.6007526781705
2024-01-08,3255.7437869964406
2024-01-09,3262.842061824055
2024-01-10,3234.1930136367437
2024-01-11,3260.4704471575214
2024-01-12,3257.6355733712426
2024-01-15,3257.5612573704775
2024-01-16,3238.1539564349728
2024-01-17,3174.277287361701
2024-01-18,3187.264877142552
2024-01-19,3203.5104912186416
2024-01-22,3172.9211621858826
2024-01-23,3209.8737776740854
2024-01-24,3230.8068623947756
2024-01-25,3279.4713861759315
2024-01-26,3257.758474322247
2024-01-29,3286.0491971554416
2024-01-30,3238.409668097523
2024-01-31,3211.149433153767
2024-02-01,3238.812192023289
2024-02-02,3258.3428922396183
2024-02-05,3266.9869934118783
2024-02-06,3328.6984124700775
2024-02-07,3341.639756551012
2024-02-08,3329.1555730043624
2024-02-09,3316.2535223031564
2024-02-12,3323.9999799051857
2024-02-13,3341.986307855821
2024-02-14,3346.7580590434127
2024-02-15,3359.125062379167
2024-02-16,3380.350202144188
2024-02-19,3386.740786874721
2024-02-20,3377.0535667448744
2024-02-21,3393.7798467397897
2024-02-22,3422.4641320780265
2024-02-23,3416.165795771116
2024-02-26,3390.5001747142096
2024-02-27,3408.8258736039734
2024-02-28,3380.914096510933
2024-02-29,3402.613359640284
2024-03-01,3411.2820574225984
2024-03-04,3419.4446322489152
2024-03-05,3394.994347231369
2024-03-06,3399.677969471884
2024-03-07,3396.4305634839056
2024-03-08,3409.618709483308
2024-03-11,3432.87788089496
2024-03-12,3466.5733707596214
2024-03-13,3447.251582283763
2024-03-14,3470.7828572413973
2024-03-15,3433.5810111090586
2024-03-18,3449.9119778257113
2024-03-19,3426.170658918157
2024-03-20,3441.6439636510863
2024-03-21,3484.71161882718
2024-03-22,3466.69463137036
2024-03-25,3449.1998394940133
2024-03-26,3464.936513609141
2024-03-27,3450.3585303694126
2024-03-28,3471.206585193915
2024-03-29,3482.3489840608217
2024-04-01,3505.668175489477
2024-04-02,3518.6072927736745
2024-04-03,3480.2222976492835
2024-04-04,3481.293655298698
2024-04-05,3488.899817451556
2024-04-08,3483.187978160612
2024-04-09,3499.6949787205945
2024-04-10,3536.9852200404207
2024-04-11,3545.3501278666363
2024-04-12,3528.901701388794
2024-04-15,3508.3908433543666
2024-04-16,3439.2846751985944
2024-04-17,3454.576707550103
2024-04-18,3466.3233678167585
2024-04-19,3416.016646618847
2024-04-22,3443.87296784228
2024-04-23,3444.832532662548
2024-04-24,3495.3022559022866
2024-04-25,3470.4955774804366
2024-04-26,3528.0054565014257
2024-04-29,3551.99585517346
2024-04-30,3541.4460348189873
2024-05-01,3543.3824703655037
2024-05-02,3563.2153629943523
2024-05-03,3562.3045956320007
2024-05-06,3584.1528375511652
2024-05-07,3589.6126797787
2024-05-08,3589.0556937809674
2024-05-09,3576.5493057819117
2024-05-10,3604.5710146472547
2024-05-13,3610.3617409748317
2024-05-14,3608.863060516803
2024-05-15,3606.296363128782
2024-05-16,3642.9514214140045
2024-05-17,3650.867942767452
2024-05-20,3662.800508467105
2024-05-21,3637.821972436405
2024-05-22,3652.8547233877102
2024-05-23,3637.5770613868744
2024-05-24,3602.0687087101005
2024-05-27,3624.0829572967723
2024-05-28,3608.402973078803
2024-05-29,3584.329070384143
2024-05-30,3532.906320767429
2024-05-31,3501.260321740197
2024-06-03,3555.382393388574
2024-06-04,3507.1883500234485
2024-06-05,3539.494836178732
2024-06-06,3565.068434026441
2024-06-07,3585.608337328644
2024-06-10,3603.48514411214
2024-06-11,3589.286930588264
2024-06-12,3559.3389308136166
2024-06-13,3603.9364454254037
2024-06-14,3638.600098858596
2024-06-17,3620.2998761098916
2024-06-18,3636.9331941743467
2024-06-19,3670.5865294218006
2024-06-20,3678.0689911648656
2024-06-21,3665.0309788630916
2024-06-24,3637.399960815273
2024-06-25,3647.629637644675
2024-06-26,3660.707385406334
2024-06-27,3635.9521883073708
2024-06-28,3648.686360204179
2024-07-01,3652.00345457471
2024-07-02,3624.987296618425
2024-07-03,3639.3054281796185
2024-07-04,3672.164692073531
2024-07-05,3668.2433061885645
2024-07-08,3669.812307182501
2024-07-09,3695.429537895994
2024-07-10,3689.581530080171
2024-07-11,3716.885605408224
2024-07-12,3704.5758688658507
2024-07-15,3693.1783286948116
2024-07-16,3701.129809901436
2024-07-17,3666.416237990832
2024-07-18,3659.8636126944716
2024-07-19,3622.986803524494
2024-07-22,3609.33110586869
2024-07-23,3615.449939357587
2024-07-24,3596.0705815356923
2024-07-25,3573.1309217734174
2024-07-26,3568.511621679635
2024-07-29,3593.7458332960246
2024-07-30,3578.5438707970798
2024-07-31,3624.462441765125
2024-08-01,3638.6920468063167
2024-08-02,3514.9923848512203
2024-08-05,3369.779889156747
2024-08-06,3425.9017987817324
2024-08-07,3479.7122261523377
2024-08-08,3478.9042012581313
2024-08-09,3520.79690175624
2024-08-12,3534.224926047772
2024-08-13,3533.7934273768346
2024-08-14,3521.530771124259
2024-08-15,3540.49113856228
2024-08-16,3588.2535648435432
2024-08-19,3596.454881555843
2024-08-20,3579.5055978348782
2024-08-21,3564.4297999675305
2024-08-22,3567.2137856461973
2024-08-23,3547.6722392381976
2024-08-26,3559.282496590843
2024-08-27,3546.146692843479
2024-08-28,3548.556821037934
2024-08-29,3561.668751735296
2024-08-30,3584.8826658191156
2024-09-02,3565.628106917057
2024-09-03,3557.6316556691113
2024-09-04,3492.9203721103613
2024-09-05,3505.702911204196
2024-09-06,3486.2357119544986
2024-09-09,3472.064797403397
2024-09-10,3478.6043576480893
2024-09-11,3469.192692800778
2024-09-12,3506.6632289410227
2024-09-13,3510.0780016634185
2024-09-16,3509.9249108822096
2024-09-17,3522.768413586996
2024-09-18,3518.626109552228
2024-09-19,3555.6827955280546
2024-09-20,3569.9438309051884
2024-09-23,3586.721129241207
2024-09-24,3661.5425379037383
2024-09-25,3675.8810506521763
2024-09-26,3771.9288912876136
2024-09-27,3822.3830734295607
2024-09-30,3861.9355873232385
2024-10-01,3896.9648722654124
2024-10-02,3955.3925759043445
2024-10-03,3919.344063713675
2024-10-04,3955.732237103207
2024-10-07,3965.7348734875195
2024-10-08,3915.1347952372653
2024-10-09,3857.679097017066
2024-10-10,3896.381784412332
2024-10-11,3882.317627265565
2024-10-14,3903.1753967881336
2024-10-15,3860.3529443881584
2024-10-16,3848.99873247892
2024-10-17,3834.9346489311342
2024-10-18,3902.8904310139883
2024-10-21,3892.2416969917836
2024-10-22,3885.8698960351144
2024-10-23,3899.248437017255
2024-10-24,3865.0388199340655
2024-10-25,3857.1971876688085
2024-10-28,3868.4831505836714
2024-10-29,3865.0227686240473
2024-10-30,3811.343496881364
2024-10-31,3794.941015015837
2024-11-01,3804.703429061357
2024-11-04,3818.7977693202483
2024-11-05,3857.2712534719467
2024-11-06,3889.229002281771
2024-11-07,3903.6888046034137
2024-11-08,3907.526621116943
2024-11-11,3916.783107737585
2024-11-12,3852.964830989854
2024-11-13,3836.446217410951
2024-11-14,3801.840343047297
2024-11-15,3809.1916314524237
2024-11-18,3805.3587971254124
2024-11-19,3820.7675288030655
2024-11-20,3843.4229207298067
2024-11-21,3822.454704586074
2024-11-22,3847.0007099969757
2024-11-25,3830.3715316977214
2024-11-26,3814.9082214943473
2024-11-27,3794.3567561834006
2024-11-28,3771.973438175331
2024-11-29,3773.512398385298
2024-12-02,3833.2551458603193
2024-12-03,3849.1857275919615
2024-12-04,3851.177832863155
2024-12-05,3840.298434647747
2024-12-06,3859.4481315721364
2024-12-09,3873.2698074302425
2024-12-10,3905.0724471237604
2024-12-11,3899.9932178101585
2024-12-12,3926.661778492291
2024-12-13,3888.8790865595374
2024-12-16,3867.6015168949325
2024-12-17,3841.1795861443175
2024-12-18,3860.242525549433
2024-12-19,3852.396467577024
2024-12-20,3814.1939634784544
2024-12-23,3846.4759340525384
2024-12-24,3862.385374665518
2024-12-25,3864.8133935130736
2024-12-26,3855.839513730803
2024-12-27,3845.8395862109346
2024-12-30,3850.4501191115073
2024-12-31,3842.1377165185245
2025-01-01,3845.331429092385
2025-01-02,3844.1216483117437
2025-01-03,3838.760554720272
2025-01-06,3814.67241145068
2025-01-07,3830.023480669551
2025-01-08,3827.1899897820126
2025-01-09,3812.460489951093
2025-01-10,3795.5688009735995
2025-01-13,3758.5946525344784
2025-01-14,3779.8278911314083
2025-01-15,3780.7221736429524
2025-01-16,3816.7966746778666
2025-01-17,3829.4632996288583
2025-01-20,3826.8719928775236
2025-01-21,3832.580617106491
2025-01-22,3824.9818209408595
2025-01-23,3830.4966737944005
2025-01-24,3820.5748454743557
2025-01-27,3815.9197617859822
2025-01-28,3848.6761631569716
2025-01-29,3859.7309824206263
2025-01-30,3866.0773152608754
2025-01-31,3872.7582633676298
2025-02-03,3843.428057036287
2025-02-04,3876.8003705868528
2025-02-05,3865.8619326630164
2025-02-06,3910.540094179687
2025-02-07,3947.132915897492
2025-02-10,3958.0530307713143
2025-02-11,3934.269730554296
2025-02-12,3946.913904363511
2025-02-13,3930.3008460511082
2025-02-14,3944.5975832016115
2025-02-17,3973.2967908730006
2025-02-18,3997.284726213552
2025-02-19,4011.0491306856798
2025-02-20,3978.8863972843033
2025-02-21,4038.8184437396726
2025-02-24,3998.5013521096016
2025-02-25,3940.1991297923114
2025-02-26,3982.4352370847937
2025-02-27,3985.2621468242005
2025-02-28,3896.449172301624
2025-03-03,3864.0431766586685
2025-03-04,3835.5469919747547
2025-03-05,3821.926060021904
2025-03-06,3857.617720660119
2025-03-07,3830.252740812797
2025-03-10,3793.404043634814
2025-03-11,3755.4305015714745
2025-03-12,3761.0578982776865
2025-03-13,3766.588076671786
2025-03-14,3815.112221614144
2025-03-17,3830.7592537855253
2025-03-18,3872.9596844738967
2025-03-19,3884.355268356471
2025-03-20,3883.7002901427077
2025-03-21,3861.4481280344203
2025-03-24,3883.3080686748763
2025-03-25,3860.161409445181
2025-03-26,3872.199785768877
2025-03-27,3865.0431466647838
2025-03-28,3825.824454024911
2025-03-31,3773.3472100412314
2025-04-01,3797.3054693127415
2025-04-02,3784.0172160721377
2025-04-03,3664.402293449828
2025-04-04,3664.0580186844
