Date,EM MINIMUM VOLATILITY (GBP)
2003-02-05,765.5931164905335
2003-02-06,757.7036441452339
2003-02-07,751.177220735466
2003-02-10,750.2623033287138
2003-02-11,754.1961564620184
2003-02-12,754.4940096218431
2003-02-13,740.9779101836073
2003-02-14,742.7155114336689
2003-02-17,761.7746428210752
2003-02-18,765.6710747878213
2003-02-19,758.9992317413287
2003-02-20,755.2419654807004
2003-02-21,756.7068248414575
2003-02-24,762.6757286631812
2003-02-25,754.9765699843449
2003-02-26,750.7016629994911
2003-02-27,755.1335604659697
2003-02-28,752.4858150674453
2003-03-03,752.219970299256
2003-03-04,742.3896533327189
2003-03-05,731.1338567557544
2003-03-06,728.7698612580512
2003-03-07,721.1191653322555
2003-03-10,714.6434760971887
2003-03-11,710.2152082569426
2003-03-12,712.246148724269
2003-03-13,725.1852054515065
2003-03-14,737.6137439853011
2003-03-17,734.4503628545522
2003-03-18,749.4097653009653
2003-03-19,755.3627045139284
2003-03-20,761.8188531715036
2003-03-21,769.7879804176467
2003-03-24,757.6472482060427
2003-03-25,753.38655256808
2003-03-26,756.7393003190481
2003-03-27,753.3357175296676
2003-03-28,751.7431630388285
2003-03-31,734.4625447469843
2003-04-01,739.3013997543283
2003-04-02,750.4840287348743
2003-04-03,757.3200625675657
2003-04-04,768.0274777358444
2003-04-07,784.9891135469431
2003-04-08,780.5725691843347
2003-04-09,777.7689019206966
2003-04-10,773.6699885562456
2003-04-11,779.7338629828491
2003-04-14,781.4990583040421
2003-04-15,791.0949323723075
2003-04-16,792.9880907025781
2003-04-17,789.038743908045
2003-04-18,794.3289867266251
2003-04-21,795.7838845508762
2003-04-22,780.5830634986424
2003-04-23,782.325669071842
2003-04-24,772.5662721095869
2003-04-25,763.6278547336899
2003-04-28,765.6372705815254
2003-04-29,777.8693877607117
2003-04-30,770.6091327511679
2003-05-01,764.8029389585589
2003-05-02,770.5407781427336
2003-05-05,773.7668434495791
2003-05-06,772.0453179526212
2003-05-07,776.515044636069
2003-05-08,766.9465606404208
2003-05-09,767.2936474175906
2003-05-12,769.1055153769678
2003-05-13,770.0594105075509
2003-05-14,770.881770996643
2003-05-15,773.6963208923291
2003-05-16,765.9744410838919
2003-05-19,751.1785814047357
2003-05-20,752.7034765048138
2003-05-21,750.6878476916665
2003-05-22,755.0986507015847
2003-05-23,758.2626666215829
2003-05-26,763.5408085603011
2003-05-27,760.7947845287016
2003-05-28,776.035531917473
2003-05-29,775.7501829751225
2003-05-30,779.5716728189147
2003-06-02,788.5795339377165
2003-06-03,786.7769576041277
2003-06-04,789.0672911947128
2003-06-05,783.96441126109
2003-06-06,796.6663634492978
2003-06-09,795.3294981137514
2003-06-10,797.2166955524822
2003-06-11,796.0609720812517
2003-06-12,805.4380489670198
2003-06-13,805.7387046337333
2003-06-16,806.4103049319127
2003-06-17,817.7265253444089
2003-06-18,822.0692988319972
2003-06-19,826.0826015617615
2003-06-20,828.7382023636198
2003-06-23,829.375370430043
2003-06-24,826.0754788865808
2003-06-25,831.8357075276027
2003-06-26,840.0166700892843
2003-06-27,845.254103914508
2003-06-30,840.310427535103
2003-07-01,840.4958768822424
2003-07-02,855.7222493355142
2003-07-03,859.8553935082678
2003-07-04,864.2533338008957
2003-07-07,884.0131207128932
2003-07-08,885.6750779850647
2003-07-09,884.8961379510878
2003-07-10,878.9517001340223
2003-07-11,883.2938939759938
2003-07-14,895.1089992919741
2003-07-15,893.3627252444037
2003-07-16,892.6906905521141
2003-07-17,888.5594324906714
2003-07-18,883.5127341212968
2003-07-21,873.5951727513533
2003-07-22,872.3973828687524
2003-07-23,868.5223226570849
2003-07-24,872.3603938294951
2003-07-25,876.2639483906004
2003-07-28,890.6244595726316
2003-07-29,888.5000376663559
2003-07-30,893.8520977652016
2003-07-31,905.3639409287097
2003-08-01,909.4455280471906
2003-08-04,898.1038934926577
2003-08-05,893.3314763837318
2003-08-06,888.1012811137415
2003-08-07,890.1984337017745
2003-08-08,897.4145311258877
2003-08-11,902.0368178327374
2003-08-12,907.1264131896961
2003-08-13,916.5135566220811
2003-08-14,925.5312148931628
2003-08-15,926.3951863684343
2003-08-18,939.7369780815267
2003-08-19,946.3137363171235
2003-08-20,945.9699226952425
2003-08-21,965.2046879529967
2003-08-22,976.4768166909322
2003-08-25,968.5934685587837
2003-08-26,968.9977535541911
2003-08-27,974.8619531787452
2003-08-28,975.6859205779988
2003-08-29,979.3087199154527
2003-09-01,986.5140795099572
2003-09-02,996.9152708929045
2003-09-03,1005.194300038456
2003-09-04,996.9660861231501
2003-09-05,989.4369105968116
2003-09-08,986.0284118995232
2003-09-09,977.4990008431583
2003-09-10,972.3698181125117
2003-09-11,975.3778537075797
2003-09-12,964.435447573222
2003-09-15,959.857522579559
2003-09-16,976.9121667108644
2003-09-17,972.3514497226338
2003-09-18,967.9624439527101
2003-09-19,962.4555003502225
2003-09-22,946.718820517671
2003-09-23,951.4428727442994
2003-09-24,961.4673635671589
2003-09-25,950.5809464057197
2003-09-26,951.0112353202483
2003-09-29,946.2800703646395
2003-09-30,939.3627425062687
2003-10-01,942.56655816411
2003-10-02,954.4979297454825
2003-10-03,964.7079541451391
2003-10-06,968.7278646388179
2003-10-07,964.5065070390417
2003-10-08,967.1296461425662
2003-10-09,984.2366503491149
2003-10-10,985.2067443124872
2003-10-13,999.36841988302
2003-10-14,997.0795084869596
2003-10-15,1000.9659490833202
2003-10-16,1005.1135615223977
2003-10-17,1008.5049863600257
2003-10-20,1009.3530750269008
2003-10-21,1005.1095131542412
2003-10-22,997.0504352929636
2003-10-23,984.5553348389792
2003-10-24,982.8189537501923
2003-10-27,988.2284650873621
2003-10-28,1006.2799345320769
2003-10-29,1008.0752454325025
2003-10-30,1013.0645283183491
2003-10-31,1017.4559276957992
2003-11-03,1041.3648740645253
2003-11-04,1042.7807383878435
2003-11-05,1044.1983893729926
2003-11-06,1041.3460153142762
2003-11-07,1038.9674312771203
2003-11-10,1033.678743518684
2003-11-11,1025.8015043297721
2003-11-12,1019.5529300281839
2003-11-13,1021.1810229038748
2003-11-14,1018.1705510247824
2003-11-17,1004.9059725992905
2003-11-18,997.6862951892031
2003-11-19,984.6171893900554
2003-11-20,980.0296407431337
2003-11-21,981.8399574518953
2003-11-24,991.4658155861307
2003-11-25,997.2112102000127
2003-11-26,992.8545442091488
2003-11-27,993.3532933529563
2003-11-28,999.4865104436751
2003-12-01,1016.1854898450937
2003-12-02,1006.4157140099555
2003-12-03,1007.7422490605658
2003-12-04,1010.5337201529601
2003-12-05,1002.2183655773679
2003-12-08,994.0343774711981
2003-12-09,1005.2286163990616
2003-12-10,1000.9106491536181
2003-12-11,1011.9376310220069
2003-12-12,1007.0968201052177
2003-12-15,1011.535702202937
2003-12-16,1004.8229160797972
2003-12-17,994.1452405598343
2003-12-18,999.8923886438198
2003-12-19,1003.0714783549627
2003-12-22,1002.5351724269917
2003-12-23,1003.5393563664567
2003-12-24,1004.9306072377856
2003-12-25,1005.7675281091239
2003-12-26,1009.5511746765575
2003-12-29,1013.0161399858472
2003-12-30,1021.1643800057276
2003-12-31,1015.0943348898461
2004-01-01,1016.7879105001128
2004-01-02,1033.041432417292
2004-01-05,1044.6642395265935
2004-01-06,1034.1380571983436
2004-01-07,1035.8185157576158
2004-01-08,1035.336604278244
2004-01-09,1033.1577858676937
2004-01-12,1032.197211433526
2004-01-13,1034.3459657232347
2004-01-14,1039.225923198114
2004-01-15,1036.8532296361998
2004-01-16,1051.1887810935757
2004-01-19,1061.051939205534
2004-01-20,1050.2693650927285
2004-01-21,1038.445574955351
2004-01-22,1029.667015822176
2004-01-23,1035.3433594309943
2004-01-26,1045.5693106642088
2004-01-27,1048.639181798935
2004-01-28,1046.2797826898493
2004-01-29,1050.1987089617753
2004-01-30,1044.4985854071497
2004-02-02,1044.0441665194098
2004-02-03,1038.154811028528
2004-02-04,1039.607431765623
2004-02-05,1031.276586253829
2004-02-06,1028.857885473968
2004-02-09,1044.5297468845195
2004-02-10,1043.3341856984825
2004-02-11,1051.9493641089123
2004-02-12,1050.7139114985257
2004-02-13,1058.2846765193776
2004-02-16,1058.7360675567165
2004-02-17,1063.2265041887445
2004-02-18,1062.7771816899697
2004-02-19,1068.277515795937
2004-02-20,1071.1409291360749
2004-02-23,1069.603645313652
2004-02-24,1057.6540458124261
2004-02-25,1068.0269676887651
2004-02-26,1078.0395429452715
2004-02-27,1083.2591078699477
2004-03-01,1095.9530784460371
2004-03-02,1114.1852331252658
2004-03-03,1118.8972809973927
2004-03-04,1119.5204310013432
2004-03-05,1105.5560486675895
2004-03-08,1111.9482621050577
2004-03-09,1109.353071214684
2004-03-10,1112.5457055762902
2004-03-11,1099.6247710566824
2004-03-12,1097.1407709690734
2004-03-15,1092.6869107497685
2004-03-16,1082.5570000426376
2004-03-17,1101.7377225388877
2004-03-18,1094.306934368066
2004-03-19,1102.4997630427868
2004-03-22,1082.5598343526726
2004-03-23,1085.7340619960316
2004-03-24,1093.0263398604911
2004-03-25,1093.5249086437855
2004-03-26,1108.0040080284302
2004-03-29,1117.6264416289396
2004-03-30,1118.217180053653
2004-03-31,1121.8307893269366
2004-04-01,1120.7778980932612
2004-04-02,1141.2474143111722
2004-04-05,1161.4118292655323
2004-04-06,1158.6493771780417
2004-04-07,1154.2377544415513
2004-04-08,1161.3394028448447
2004-04-09,1156.7812665503236
2004-04-12,1164.6584254991458
2004-04-13,1177.5459556981623
2004-04-14,1162.8347121553509
2004-04-15,1158.6885451622559
2004-04-16,1150.8947021070537
2004-04-19,1148.8016449978873
2004-04-20,1161.0627265853834
2004-04-21,1155.0228002471013
2004-04-22,1147.792160187949
2004-04-23,1162.2326882375125
2004-04-26,1152.4038741031718
2004-04-27,1140.921435577566
2004-04-28,1134.1010475558119
2004-04-29,1107.103628245342
2004-04-30,1086.250794850958
2004-05-03,1084.4807851911419
2004-05-04,1084.8732948072648
2004-05-05,1080.2953776874099
2004-05-06,1074.4854757564808
2004-05-07,1080.1364543051072
2004-05-10,1045.0281934521752
2004-05-11,1051.5181200371821
2004-05-12,1054.605814821587
2004-05-13,1048.2688697207761
2004-05-14,1029.7726519078763
2004-05-17,991.153266478643
2004-05-18,1009.9497214151017
2004-05-19,1037.3072475746924
2004-05-20,1035.8994669262318
2004-05-21,1038.7583294068315
2004-05-24,1049.7921903515407
2004-05-25,1039.8072352700924
2004-05-26,1047.7735898878402
2004-05-27,1047.2559762431592
2004-05-28,1052.5161267955084
2004-05-31,1048.95256085422
2004-06-01,1053.817372888131
2004-06-02,1048.1924578641153
2004-06-03,1035.9482543105084
2004-06-04,1039.9676380555236
2004-06-07,1055.0374382839998
2004-06-08,1058.8149576658138
2004-06-09,1065.6442627585154
2004-06-10,1061.028303759129
2004-06-11,1056.9885673733559
2004-06-14,1039.3773784544428
2004-06-15,1045.0483729908794
2004-06-16,1052.9236750970044
2004-06-17,1053.2466498023855
2004-06-18,1046.2876089648078
2004-06-21,1053.1858653485883
2004-06-22,1050.1071759042861
2004-06-23,1054.3817919151209
2004-06-24,1060.5964929628133
2004-06-25,1068.0647953810517
2004-06-28,1063.3948014756913
2004-06-29,1067.8926903258814
2004-06-30,1070.1367821359156
2004-07-01,1076.4632943159452
2004-07-02,1063.567886635091
2004-07-05,1065.4336754873195
2004-07-06,1064.7622568522493
2004-07-07,1065.898749681115
2004-07-08,1055.6241764513761
2004-07-09,1059.9062567840745
2004-07-12,1060.0153956928577
2004-07-13,1063.596861905439
2004-07-14,1054.4285548791865
2004-07-15,1052.4337683672945
2004-07-16,1052.5070219668248
2004-07-19,1060.047049517744
2004-07-20,1057.4691696010236
2004-07-21,1075.1316025527376
2004-07-22,1064.832096286983
2004-07-23,1070.7833455627288
2004-07-26,1066.3744533922093
2004-07-27,1072.9186234819194
2004-07-28,1076.338943056695
2004-07-29,1072.6528670667499
2004-07-30,1080.3883999118764
2004-08-02,1072.5881100138618
2004-08-03,1069.7532106700676
2004-08-04,1070.406769203377
2004-08-05,1076.4183158553578
2004-08-06,1055.8714756314232
2004-08-09,1059.4848454595397
2004-08-10,1056.0297035762626
2004-08-11,1056.2058594807254
2004-08-12,1054.2867715817754
2004-08-13,1043.2351047613995
2004-08-16,1043.17622932808
2004-08-17,1048.5538891776978
2004-08-18,1054.2163394552026
2004-08-19,1056.1955021718545
2004-08-20,1060.648473018128
2004-08-23,1071.5751131079512
2004-08-24,1079.5011702458546
2004-08-25,1083.9420787595254
2004-08-26,1093.4300935652539
2004-08-27,1098.4177072530326
2004-08-30,1100.5313299797665
2004-08-31,1093.1365849290419
2004-09-01,1099.6266463059005
2004-09-02,1106.3814778869964
2004-09-03,1111.8031743246484
2004-09-06,1116.2337664806814
2004-09-07,1117.0206292445055
2004-09-08,1114.4533197342578
2004-09-09,1115.3661414116918
2004-09-10,1110.7350961416896
2004-09-13,1124.8479559274676
2004-09-14,1128.5311915667735
2004-09-15,1138.2679298873963
2004-09-16,1146.8899846685324
2004-09-17,1146.1894549273716
2004-09-20,1155.8850918574256
2004-09-21,1153.3816541869137
2004-09-22,1148.3372437155022
2004-09-23,1144.0323690405023
2004-09-24,1145.8706812682547
2004-09-27,1140.7923349321388
2004-09-28,1140.6598991778883
2004-09-29,1142.9767344285028
2004-09-30,1139.689268505306
2004-10-01,1150.5702952052504
2004-10-04,1178.3207728616192
2004-10-05,1171.8085750324608
2004-10-06,1173.5825075133946
2004-10-07,1177.5792218668905
2004-10-08,1169.7910495267545
2004-10-11,1170.4321046293574
2004-10-12,1164.119620216256
2004-10-13,1160.0568772540778
2004-10-14,1141.5259474045204
2004-10-15,1139.1168654785956
2004-10-18,1139.383667519181
2004-10-19,1147.3606850704073
2004-10-20,1132.6906017872077
2004-10-21,1137.4010989466199
2004-10-22,1139.5933215237512
2004-10-25,1119.0320749909981
2004-10-26,1121.7645067164374
2004-10-27,1128.102043808677
2004-10-28,1138.9244124806967
2004-10-29,1145.6506329979675
2004-11-01,1150.6817250323984
2004-11-02,1163.2019424812372
2004-11-03,1166.308174094561
2004-11-04,1162.5090889961598
2004-11-05,1167.563194435678
2004-11-08,1163.6652102021371
2004-11-09,1170.201437763939
2004-11-10,1177.5515879727636
2004-11-11,1180.097854126701
2004-11-12,1184.371400301459
2004-11-15,1193.1897397915575
2004-11-16,1191.0291950231851
2004-11-17,1200.9339793199292
2004-11-18,1203.0545987543026
2004-11-19,1195.406307915011
2004-11-22,1190.816514714808
2004-11-23,1197.6822085058268
2004-11-24,1202.873689345753
2004-11-25,1199.090262354607
2004-11-26,1200.5997139129713
2004-11-29,1207.5159999621383
2004-11-30,1211.7047719654488
2004-12-01,1214.7083642139748
