Date,USA MINIMUM VOLATILITY (EUR)
2003-02-28,835.6718690832748
2003-03-03,831.8941491589492
2003-03-04,821.7166353926256
2003-03-05,828.3140477051465
2003-03-06,822.650422598605
2003-03-07,827.4926008006082
2003-03-10,808.7564719906458
2003-03-11,805.4475456364511
2003-03-12,806.488408351266
2003-03-13,822.7366095387106
2003-03-14,823.9142487496752
2003-03-17,848.4046065187355
2003-03-18,852.0003119259595
2003-03-19,858.2102439859394
2003-03-20,858.2233830648678
2003-03-21,873.0392810728149
2003-03-24,849.596029794278
2003-03-25,858.7333011722156
2003-03-26,854.6066108316528
2003-03-27,855.5541791900697
2003-03-28,854.4937079905332
2003-03-31,843.5517584166494
2003-04-01,853.2134641243169
2003-04-02,864.6865122275708
2003-04-03,858.6616602016841
2003-04-04,860.587707228837
2003-04-07,860.1034106061963
2003-04-08,859.3558615066954
2003-04-09,850.4028499936375
2003-04-10,854.157168965059
2003-04-11,851.3596709780329
2003-04-14,865.1477370007641
2003-04-15,866.7595521118163
2003-04-16,854.8021375904283
2003-04-17,864.9404870814361
2003-04-18,864.9404870814361
2003-04-21,862.508621499838
2003-04-22,877.8773781985204
2003-04-23,881.5723939784225
2003-04-24,875.2596357924308
2003-04-25,868.2083431126791
2003-04-28,879.6072300501316
2003-04-29,881.2691312296711
2003-04-30,879.3894983048514
2003-05-01,879.4391792533231
2003-05-02,890.8414079351096
2003-05-05,889.6083445250974
2003-05-06,895.2510372854157
2003-05-07,893.8207536310607
2003-05-08,889.2397939386336
2003-05-09,899.4416248691886
2003-05-12,907.7388624206237
2003-05-13,906.4882706240625
2003-05-14,905.8900598331741
2003-05-15,912.4538828929445
2003-05-16,912.7018074319434
2003-05-19,897.3584898466488
2003-05-20,895.7479187788306
2003-05-21,899.9883890771029
2003-05-22,906.1414327629296
2003-05-23,910.8990406868725
2003-05-26,910.8990406868725
2003-05-27,923.4899152821963
2003-05-28,921.8568967960687
2003-05-29,916.9203701827014
2003-05-30,929.6195404099462
2003-06-02,931.4252203262263
2003-06-03,935.6522016101111
2003-06-04,944.8526721205599
2003-06-05,944.7532012623362
2003-06-06,944.0108500878291
2003-06-09,935.4648732591653
2003-06-10,941.5306387576917
2003-06-11,951.9653379868072
2003-06-12,951.0688296111683
2003-06-13,944.9205371912333
2003-06-16,961.9165499199598
2003-06-17,961.313330521045
2003-06-18,959.1934376310445
2003-06-19,949.1562984171712
2003-06-20,949.8404639437342
2003-06-23,939.2880240811843
2003-06-24,940.3330481123842
2003-06-25,935.1691560951276
2003-06-26,942.3365359187893
2003-06-27,935.3750314746094
2003-06-30,934.5861002689786
2003-07-01,940.7248486554939
2003-07-02,949.7389604267579
2003-07-03,943.4144255124347
2003-07-04,943.4144255124347
2003-07-07,953.9662372993832
2003-07-08,953.5969096859268
2003-07-09,946.4056794501481
2003-07-10,937.6313540796416
2003-07-11,945.0092006353606
2003-07-14,946.7229732989895
2003-07-15,943.2284461260192
2003-07-16,937.5749886133182
2003-07-17,931.0817691902147
2003-07-18,941.35591487709
2003-07-21,930.4662626911102
2003-07-22,937.6393673224151
2003-07-23,938.685521116731
2003-07-24,933.7218582742912
2003-07-25,945.951345251062
2003-07-28,942.4044586182154
2003-07-29,938.1681084474236
2003-07-30,939.0927905442559
2003-07-31,936.8642225653814
2003-08-01,929.5346296440102
2003-08-04,931.8326434776199
2003-08-05,919.8701367608661
2003-08-06,924.0021213139199
2003-08-07,929.9082046100352
2003-08-08,933.2160921297818
2003-08-11,934.4926462164934
2003-08-12,940.3242391657211
2003-08-13,934.4356886520102
2003-08-14,939.2800931479286
2003-08-15,938.8870215790944
2003-08-18,942.5493220593985
2003-08-19,942.1388841147747
2003-08-20,941.4301664173488
2003-08-21,941.221171659049
2003-08-22,930.8736599279953
2003-08-25,932.3648974717307
2003-08-26,935.9007372573576
2003-08-27,936.1597686921084
2003-08-28,940.4993617842715
2003-08-29,945.0541074306952
2003-09-01,945.0541074306952
2003-09-02,956.0095905567678
2003-09-03,960.7247809868887
2003-09-04,961.3411576256644
2003-09-05,956.3001389078075
2003-09-08,964.0476634126576
2003-09-09,958.637856322441
2003-09-10,951.5537055371645
2003-09-11,954.9760044125325
2003-09-12,957.2544495824241
2003-09-15,954.0373248974082
2003-09-16,961.4560823619923
2003-09-17,957.002780574144
2003-09-18,965.8504674030031
2003-09-19,965.1662437154197
2003-09-22,956.9153143099456
2003-09-23,960.3143442941051
2003-09-24,948.994406568527
2003-09-25,944.7949969262404
2003-09-26,942.6838949597004
2003-09-29,949.3698991534632
2003-09-30,945.1150412984094
2003-10-01,960.9742972356701
2003-10-02,963.6911090245876
2003-10-03,968.315824600163
2003-10-06,972.7579458891353
2003-10-07,974.6472468216614
2003-10-08,971.4421795423827
2003-10-09,973.5195936121856
2003-10-10,974.0015897340359
2003-10-13,977.9745570755481
2003-10-14,979.7553126515854
2003-10-15,977.648750544454
2003-10-16,981.0540112361851
2003-10-17,975.6212150071823
2003-10-20,979.5642582119737
2003-10-21,981.0855141995092
2003-10-22,971.0187161781179
2003-10-23,975.2082873724104
2003-10-24,973.8175062666725
2003-10-27,974.7394769758399
2003-10-28,981.2423206557802
2003-10-29,983.6541435631435
2003-10-30,982.7796436922338
2003-10-31,986.0872781474935
2003-11-03,991.1048346091973
2003-11-04,986.283679719629
2003-11-05,984.7308102443855
2003-11-06,988.7581841541173
2003-11-07,986.6303882436848
2003-11-10,983.024834245252
2003-11-11,982.2668493954473
2003-11-12,992.5038801877319
2003-11-13,996.183151453471
2003-11-14,995.1680641784963
2003-11-17,990.6311766570421
2003-11-18,983.6224817927388
2003-11-19,987.7951903122874
2003-11-20,981.2366301099971
2003-11-21,980.8054387238642
2003-11-24,990.8450787541574
2003-11-25,994.8803162077222
2003-11-26,999.8426230292081
2003-11-27,999.8426230292081
2003-11-28,999.3903623155358
2003-12-01,1009.8210662549787
2003-12-02,1009.2835656699792
2003-12-03,1009.4707229102603
2003-12-04,1014.4590316341904
2003-12-05,1010.9321241649426
2003-12-08,1016.5598209992709
2003-12-09,1010.101331334503
2003-12-10,1008.3590931754479
2003-12-11,1016.7185774539416
2003-12-12,1020.2559046862833
2003-12-15,1014.6280671020969
2003-12-16,1021.0971483521324
2003-12-17,1022.9943517869059
2003-12-18,1031.3706609355086
2003-12-19,1029.327962436042
2003-12-22,1033.4656829175656
2003-12-23,1034.039013962879
2003-12-24,1034.3990821848208
2003-12-25,1034.3990821848208
2003-12-26,1036.3285582625501
2003-12-29,1048.231944474399
2003-12-30,1049.2116051741605
2003-12-31,1048.6680910359107
2004-01-01,1048.6680910359107
2004-01-02,1043.5921817063406
2004-01-05,1052.1349767895406
2004-01-06,1052.112072397889
2004-01-07,1049.439015461972
2004-01-08,1052.4954662041032
2004-01-09,1045.1697402421933
2004-01-12,1047.8281570118586
2004-01-13,1043.2891763698601
2004-01-14,1050.8190276204928
2004-01-15,1050.4228006233814
2004-01-16,1053.9249211073663
2004-01-19,1053.9249211073663
2004-01-20,1053.773146568043
2004-01-21,1060.4111292293185
2004-01-22,1060.054913337458
2004-01-23,1060.648894206954
2004-01-26,1071.554871742579
2004-01-27,1065.79711304956
2004-01-28,1056.7918663180571
2004-01-29,1064.3949322229912
2004-01-30,1061.2660024474867
2004-02-02,1067.0511791080426
2004-02-03,1067.108423162523
2004-02-04,1059.4464246946359
2004-02-05,1057.3193910424734
2004-02-06,1068.3987750428464
2004-02-09,1068.8743542699763
2004-02-10,1075.2999969553725
2004-02-11,1085.0996778070717
2004-02-12,1078.1730668576504
2004-02-13,1072.8437807716557
2004-02-16,1072.8437807716557
2004-02-17,1078.6658773171769
2004-02-18,1073.2176539909485
2004-02-19,1071.6256505250863
2004-02-20,1069.26478148222
2004-02-23,1068.34751139425
2004-02-24,1068.8796107894525
2004-02-25,1071.5720706730922
2004-02-26,1072.0702272867243
2004-02-27,1074.170107235262
2004-03-01,1083.9954738017445
2004-03-02,1079.332381469663
2004-03-03,1083.0134807829145
2004-03-04,1083.9293905855598
2004-03-05,1089.8560660129951
2004-03-08,1086.6211777961119
2004-03-09,1083.2703985693834
2004-03-10,1073.3896464029563
2004-03-11,1058.120294021385
2004-03-12,1068.3424579369175
2004-03-15,1058.335131800092
2004-03-16,1063.6209866802612
2004-03-17,1074.8045377606222
2004-03-18,1074.529649609068
2004-03-19,1066.0446098336852
2004-03-22,1056.5294763801069
2004-03-23,1057.55183823118
2004-03-24,1051.2993056478172
2004-03-25,1062.7016254122477
2004-03-26,1059.567070888365
2004-03-29,1071.0173013081155
2004-03-30,1076.2470074487333
2004-03-31,1078.2799750878569
2004-04-01,1083.0847277665905
2004-04-02,1087.1698501723233
2004-04-05,1087.9330875339788
2004-04-06,1082.5112040799177
2004-04-07,1079.1051421066943
2004-04-08,1078.0104507536682
2004-04-09,1078.0104507536682
2004-04-12,1075.565284632171
2004-04-13,1064.0527403926837
2004-04-14,1065.573452884152
2004-04-15,1069.9678194648263
2004-04-16,1078.0359543096888
2004-04-19,1078.0309484586255
2004-04-20,1061.5115519100646
2004-04-21,1067.9866322927705
2004-04-22,1082.693588465772
2004-04-23,1081.6815084975913
2004-04-26,1080.5831268297588
2004-04-27,1083.6998789974084
2004-04-28,1071.540415779235
2004-04-29,1065.9264964132224
2004-04-30,1063.2497452616099
2004-05-03,1073.0593637942363
2004-05-04,1073.710834253921
2004-05-05,1075.3971819993676
2004-05-06,1071.8140394697518
2004-05-07,1055.2984127615514
2004-05-10,1042.956563828507
2004-05-11,1048.1484599477724
2004-05-12,1048.8010702436723
2004-05-13,1048.6254026696615
2004-05-14,1052.3344036820336
2004-05-17,1045.04244120308
2004-05-18,1049.8564774130837
2004-05-19,1043.547835487286
2004-05-20,1045.5695839544708
2004-05-21,1048.189679229568
2004-05-24,1051.2408974012076
2004-05-25,1066.834907936749
2004-05-26,1068.8353957055301
2004-05-27,1073.834783648549
2004-05-28,1074.629589375182
2004-05-31,1074.629589375182
2004-06-01,1073.1034725982565
2004-06-02,1079.5310820080165
2004-06-03,1073.9087882520232
2004-06-04,1077.3685479950088
2004-06-07,1088.4767954465253
2004-06-08,1088.094919093798
2004-06-09,1080.3798152039726
2004-06-10,1084.2153138114804
2004-06-11,1084.2153138114804
2004-06-14,1073.9353148668781
2004-06-15,1081.5079543708055
2004-06-16,1082.4073407651033
2004-06-17,1082.923486666487
2004-06-18,1085.437691821326
2004-06-21,1084.7432915186012
2004-06-22,1085.5775205049313
2004-06-23,1092.1935167107888
2004-06-24,1089.1704455926235
2004-06-25,1085.389100083926
2004-06-28,1085.3369133619365
2004-06-29,1083.8517740596224
2004-06-30,1090.6945039358093
2004-07-01,1082.378009656871
2004-07-02,1083.783296118863
2004-07-05,1083.783296118863
2004-07-06,1079.8627296341863
2004-07-07,1084.554048085897
2004-07-08,1077.4982693773197
2004-07-09,1079.0739637653835
2004-07-12,1081.2865144674627
2004-07-13,1080.5719566620255
2004-07-14,1082.2970552835743
2004-07-15,1081.7080076644083
2004-07-16,1079.3398358795216
2004-07-19,1079.7109368334043
2004-07-20,1084.0598774638852
2004-07-21,1070.862245946347
2004-07-22,1065.3723304074413
2004-07-23,1056.295218679102
2004-07-26,1053.0016302748322
2004-07-27,1057.177581455796
2004-07-28,1059.4259730043032
2004-07-29,1061.4516735103823
2004-07-30,1065.5208585691016
2004-08-02,1073.5898951527972
2004-08-03,1072.2128090511637
2004-08-04,1074.2668348991547
2004-08-05,1058.896197193202
2004-08-06,1049.246247142489
2004-08-09,1050.145696990326
2004-08-10,1059.3417794016318
2004-08-11,1062.175949682725
2004-08-12,1053.5944088184374
2004-08-13,1055.9996361772908
2004-08-16,1066.1775833947897
2004-08-17,1067.3551177200839
2004-08-18,1078.0642027202482
2004-08-19,1071.9309276136582
2004-08-20,1082.9982374265146
2004-08-23,1080.2221359606422
2004-08-24,1083.7086627916287
2004-08-25,1088.278381076167
2004-08-26,1088.6266203903183
2004-08-27,1090.161015192526
2004-08-30,1087.2703830989155
2004-08-31,1094.5503629613418
2004-09-01,1097.170862515565
2004-09-02,1106.3913079401643
2004-09-03,1106.3129097556755
2004-09-06,1106.3129097556755
2004-09-07,1112.4889439258845
2004-09-08,1107.351759918997
2004-09-09,1103.9375469165861
2004-09-10,1106.5633940095868
2004-09-13,1105.6720915451272
2004-09-14,1105.8566657579559
2004-09-15,1102.6685744024714
2004-09-16,1108.2701356510768
2004-09-17,1111.7600657297467
2004-09-20,1104.1055608091215
2004-09-21,1109.0267762832327
2004-09-22,1097.3834177308045
2004-09-23,1091.5930416767367
2004-09-24,1095.307006429398
2004-09-27,1092.764506717646
2004-09-28,1100.3668602105217
2004-09-29,1101.3108040479624
2004-09-30,1104.829019797629
2004-10-01,1118.4192557869042
2004-10-04,1119.9775552355295
2004-10-05,1122.229340613646
2004-10-06,1130.5046488008802
2004-10-07,1119.5875222721193
2004-10-08,1116.6054236172042
2004-10-11,1116.0207748797195
2004-10-12,1115.058389843676
2004-10-13,1105.6623015715056
2004-10-14,1103.5107667876105
2004-10-15,1109.4169516891604
2004-10-18,1113.7382806865612
2004-10-19,1101.4715018107804
2004-10-20,1104.502369715561
2004-10-21,1106.3323673192701
2004-10-22,1100.4335746290114
2004-10-25,1098.544627954953
2004-10-26,1112.9909343027343
2004-10-27,1122.7035562679316
2004-10-28,1122.6367109455668
2004-10-29,1125.9655526460883
2004-11-01,1127.4558760931743
2004-11-02,1122.6009923613713
2004-11-03,1138.4915961862712
2004-11-04,1157.3090857181585
2004-11-05,1156.5366706488423
2004-11-08,1157.2053139301026
2004-11-09,1157.2640152620966
2004-11-10,1158.27430010131
2004-11-11,1167.9569613008382
2004-11-12,1182.3554675864532
2004-11-15,1180.8524492126185
2004-11-16,1173.4325930964308
2004-11-17,1170.817766570011
2004-11-18,1170.7986994162643
2004-11-19,1160.9281706408883
2004-11-22,1168.9260372122485
2004-11-23,1170.4336340524046
2004-11-24,1175.260990476924
2004-11-25,1175.260990476924
2004-11-26,1176.2622292266371
2004-11-29,1173.4290219148927
2004-11-30,1170.5367483932785
2004-12-01,1183.6783302321803
2004-12-02,1178.9294297389588
2004-12-03,1183.026729298131
2004-12-06,1183.681498403989
2004-12-07,1169.6965568756384
2004-12-08,1175.0965212572855
2004-12-09,1183.4200708895169
2004-12-10,1183.079534147272
2004-12-13,1191.0387143002674
2004-12-14,1193.8550338387172
2004-12-15,1194.3074282837583
2004-12-16,1190.2470162168493
2004-12-17,1188.2714344952874
2004-12-20,1189.0029290345487
2004-12-21,1198.536058452028
2004-12-22,1201.9129996825639
2004-12-23,1200.6064423366129
2004-12-24,1200.6064423366129
2004-12-27,1195.0966095162175
2004-12-28,1202.0316193863268
2004-12-29,1202.622283390838
2004-12-30,1204.7081637236085
2004-12-31,1202.4389385553538
2005-01-03,1187.898870058092
2005-01-04,1176.9618952181684
2005-01-05,1166.3366849522372
2005-01-06,1171.571851375593
2005-01-07,1171.1789757334263
2005-01-10,1175.4811703825364
2005-01-11,1170.4786187699303
2005-01-12,1171.5524560060478
2005-01-13,1164.0889649538194
2005-01-14,1169.8683932863048
2005-01-17,1169.8683932863048
2005-01-18,1182.059976814514
2005-01-19,1177.343141982875
2005-01-20,1172.1149014915723
2005-01-21,1167.8602496585208
2005-01-24,1165.4089232304661
2005-01-25,1162.3520512010123
2005-01-26,1167.254248134128
2005-01-27,1165.5437613966742
2005-01-28,1167.3829137467787
2005-01-31,1173.6576685205073
2005-02-01,1182.7274539575026
2005-02-02,1187.9419612901604
2005-02-03,1185.3594086770718
2005-02-04,1195.4341699299125
2005-02-07,1192.8259731090282
2005-02-08,1192.2986553481737
2005-02-09,1188.0018969243006
2005-02-10,1193.8863995651575
2005-02-11,1200.4697000288186
2005-02-14,1201.2445159186364
2005-02-15,1204.3104808971402
2005-02-16,1207.5624032981038
2005-02-17,1200.5594831992203
2005-02-18,1199.329418463733
2005-02-21,1199.329418463733
2005-02-22,1182.1176150328677
2005-02-23,1187.0390679943034
2005-02-24,1195.6311853995308
2005-02-25,1209.3127385639093
2005-02-28,1202.9887512025387
2005-03-01,1207.8482026286867
2005-03-02,1208.7493211503188
2005-03-03,1210.6445587444334
2005-03-04,1225.3654240454339
2005-03-07,1227.48095088408
2005-03-08,1222.6732315642155
2005-03-09,1204.9079232957229
2005-03-10,1208.0019027003177
2005-03-11,1199.1938552521674
2005-03-14,1210.4038374544602
2005-03-15,1201.8463987130267
2005-03-16,1192.2116522909719
2005-03-17,1198.2367479103807
2005-03-18,1197.7794392159242
2005-03-21,1191.1434045748977
2005-03-22,1177.4029199181455
2005-03-23,1177.2964672321746
2005-03-24,1176.8542084356634
2005-03-25,1176.8542084356634
2005-03-28,1177.9811655682227
2005-03-29,1172.8224266100126
2005-03-30,1188.5712495924972
2005-03-31,1189.0840065484408
2005-04-01,1185.7029797247553
2005-04-04,1187.8184007131824
2005-04-05,1191.1641541127083
2005-04-06,1194.2805531598221
2005-04-07,1200.2876433460885
2005-04-08,1189.6441893402036
2005-04-11,1193.0750319177691
2005-04-12,1199.1572432549394
2005-04-13,1188.3755529469568
2005-04-14,1179.4703626464861
2005-04-15,1163.8992632296154
2005-04-18,1165.42103426495
2005-04-19,1170.2842913582633
2005-04-20,1157.9780593303544
2005-04-21,1177.75025855649
2005-04-22,1174.307243182935
2005-04-25,1186.697242486303
2005-04-26,1177.232026198792
2005-04-27,1182.5931841523613
2005-04-28,1173.3634867701946
2005-04-29,1189.1512756399948
2005-05-02,1193.827163772112
2005-05-03,1191.8927443115476
2005-05-04,1202.5046855233043
2005-05-05,1201.0746878364212
2005-05-06,1195.449771474223
2005-05-09,1205.1374285898894
2005-05-10,1195.1191113010307
2005-05-11,1201.0329315386296
2005-05-12,1188.7642663709407
2005-05-13,1179.9993829290825
2005-05-16,1191.014241524267
2005-05-17,1198.8976865589502
2005-05-18,1207.0907804126985
2005-05-19,1214.4854643418016
2005-05-20,1211.7021483542253
