Date,FRANCE MINIMUM VOLATILITY (EUR)
2002-01-23,925.0725480825006
2002-01-24,923.2151775227508
2002-01-25,905.7404358210284
2002-01-28,911.2769077831279
2002-01-29,900.8037916596497
2002-01-30,891.6728759719518
2002-01-31,902.3811861881501
2002-02-01,902.7573208670591
2002-02-04,898.3858565361005
2002-02-05,886.1625626519724
2002-02-06,883.1779949628414
2002-02-07,885.367670826617
2002-02-08,889.7547901993565
2002-02-11,904.4062251463336
2002-02-12,901.4456561239283
2002-02-13,904.0606379276027
2002-02-14,914.6319635779154
2002-02-15,912.4192024695448
2002-02-18,905.0378274676867
2002-02-19,892.5174653178752
2002-02-20,889.249896051377
2002-02-21,897.3747467667765
2002-02-22,899.6434331532024
2002-02-25,902.3594895711531
2002-02-26,906.8061528692066
2002-02-27,914.4316532296937
2002-02-28,920.6900009112537
2002-03-01,925.4350728946068
2002-03-04,946.5357496083018
2002-03-05,941.8724945070658
2002-03-06,949.0673066054849
2002-03-07,957.7517160469965
2002-03-08,954.729652001123
2002-03-11,950.3133143283969
2002-03-12,943.1841412570985
2002-03-13,942.9158641070054
2002-03-14,955.3056463312414
2002-03-15,962.6216368954607
2002-03-18,966.8052191446425
2002-03-19,971.5413261210447
2002-03-20,965.3791137717359
2002-03-21,957.4680646337998
2002-03-22,957.8465631317544
2002-03-25,952.4838236812158
2002-03-26,956.3571051399803
2002-03-27,952.4603075994421
2002-03-28,966.6820534203295
2002-03-29,966.6820534203295
2002-04-01,974.6047685532446
2002-04-02,968.8809718676225
2002-04-03,969.0177388714897
2002-04-04,957.1526965799404
2002-04-05,952.7888568098751
2002-04-08,936.2947456971707
2002-04-09,943.6844971706399
2002-04-10,959.7754854815096
2002-04-11,954.5971040129621
2002-04-12,956.8877344624848
2002-04-15,962.2720881119994
2002-04-16,976.2136501671648
2002-04-17,981.467400828062
2002-04-18,986.9587466774519
2002-04-19,991.0577953481721
2002-04-22,984.1705858605819
2002-04-23,984.0248211552033
2002-04-24,983.8458538748355
2002-04-25,980.335764103236
2002-04-26,982.3164759298146
2002-04-29,981.680445363103
2002-04-30,991.2599192036857
2002-05-01,996.8702017338586
2002-05-02,990.1740422509915
2002-05-03,995.8476475568294
2002-05-06,1000.6121247793146
2002-05-07,986.0724345535488
2002-05-08,997.0167906126337
2002-05-09,993.8555699425909
2002-05-10,991.9803837399104
2002-05-13,998.5022968948973
2002-05-14,999.6862556020233
2002-05-15,1009.07479513615
2002-05-16,1010.7399999974248
2002-05-17,1022.5177997322801
2002-05-20,1017.0081260564237
2002-05-21,1015.2384218231052
2002-05-22,1012.5988524058893
2002-05-23,1006.3737601031747
2002-05-24,1009.149587706385
2002-05-27,1011.7913433536453
2002-05-28,1017.1194424511395
2002-05-29,1019.8651060763445
2002-05-30,1014.6465424132259
2002-05-31,1009.096212619587
2002-06-03,1005.0576529529638
2002-06-04,982.162188650507
2002-06-05,979.0374398864107
2002-06-06,992.4920986217177
2002-06-07,978.0453409539849
2002-06-10,980.8900764487178
2002-06-11,993.5668993423825
2002-06-12,979.5234709496247
2002-06-13,971.3743615352092
2002-06-14,948.2053074443138
2002-06-17,977.3290589286075
2002-06-18,982.7494618157988
2002-06-19,978.0312351910666
2002-06-20,970.3917897988406
2002-06-21,968.2973980281178
2002-06-24,953.2066051268364
2002-06-25,963.5133537778806
2002-06-26,966.0812366737911
2002-06-27,968.915038498781
2002-06-28,1008.0277808053132
2002-07-01,1003.3588725807232
2002-07-02,970.2916186150801
2002-07-03,944.5708623771037
2002-07-04,955.0165597853345
2002-07-05,979.0845320142834
2002-07-08,993.0602162255857
2002-07-09,988.4138026209273
2002-07-10,951.0918626215415
2002-07-11,918.7434909872699
2002-07-12,914.2947888732004
2002-07-15,885.7052398913414
2002-07-16,883.2653376113146
2002-07-17,906.7590691869638
2002-07-18,924.3040843136868
2002-07-19,890.4568508487866
2002-07-22,846.9361607443378
2002-07-23,813.7942613366066
2002-07-24,800.5030909904881
2002-07-25,837.696156844029
2002-07-26,826.239234492129
2002-07-29,861.4404542896705
2002-07-30,865.9713029434723
2002-07-31,867.4052023500584
2002-08-01,832.966907870964
2002-08-02,838.1901155578647
2002-08-05,808.4558510097661
2002-08-06,825.371077737429
2002-08-07,830.1043051776239
2002-08-08,851.7371764689339
2002-08-09,867.0269085677594
2002-08-12,856.4523172987936
2002-08-13,863.4359351803068
2002-08-14,844.0857276933468
2002-08-15,866.0753674543963
2002-08-16,867.8723933588442
2002-08-19,886.5770953899282
2002-08-20,872.5242493113151
2002-08-21,889.4916306071625
2002-08-22,906.7218383920584
2002-08-23,895.4263443959867
2002-08-26,883.4026426994732
2002-08-27,911.8633161245996
2002-08-28,879.7127082031344
2002-08-29,864.6757460221233
2002-08-30,869.2643326938838
2002-09-02,851.7766157391935
2002-09-03,831.907220686792
2002-09-04,839.6716786718787
2002-09-05,834.4594570164692
2002-09-06,849.6559216291686
2002-09-09,837.7451059872044
2002-09-10,854.7296396542189
2002-09-11,875.3058707890731
2002-09-12,845.7673002735388
2002-09-13,829.3850159683736
2002-09-16,818.3467375029408
2002-09-17,812.2863246914226
2002-09-18,793.8700900790791
2002-09-19,782.2049566077036
2002-09-20,775.7224928788725
2002-09-23,752.5594469346515
2002-09-24,731.8631661143907
2002-09-25,743.3355910089095
2002-09-26,782.1319959424849
2002-09-27,779.586735578927
2002-09-30,752.1206959030872
2002-10-01,754.715334226839
2002-10-02,779.2314379652515
2002-10-03,766.2633930042184
2002-10-04,741.1083899700764
2002-10-07,733.2774360476498
2002-10-08,723.5901331336723
2002-10-09,718.3959713069257
2002-10-10,735.5825122528204
2002-10-11,766.7482264622862
2002-10-14,765.2485336687795
2002-10-15,806.9827982302425
2002-10-16,804.0939018001703
2002-10-17,818.1029056639975
2002-10-18,813.496563377238
2002-10-21,816.5031384076603
2002-10-22,811.9436240806866
2002-10-23,777.9149129365743
2002-10-24,791.068963893595
2002-10-25,786.3740666483652
2002-10-28,804.3632328566609
2002-10-29,772.4800244797702
2002-10-30,799.5224703725986
2002-10-31,823.032019038389
2002-11-01,815.7467242483735
2002-11-04,840.6878035518221
2002-11-05,850.0575987366133
2002-11-06,838.1626470737625
2002-11-07,827.6864315767466
2002-11-08,820.34534292676
2002-11-11,817.0584812064154
2002-11-12,818.6880851362147
2002-11-13,811.522072063365
2002-11-14,834.6377790576548
2002-11-15,839.9149367815011
2002-11-18,853.3001246850881
2002-11-19,848.353209901243
2002-11-20,834.0739245293131
2002-11-21,866.4832951100096
2002-11-22,866.5999450572446
2002-11-25,852.5935799526898
2002-11-26,833.2672558815694
2002-11-27,851.3137694515891
2002-11-28,855.0281696466228
2002-11-29,857.8761896902685
2002-12-02,850.49122988605
2002-12-03,838.8335023355921
2002-12-04,835.1269342170027
2002-12-05,823.8759399845296
2002-12-06,831.2372110931693
2002-12-09,815.3892112640423
2002-12-10,823.4293620092118
2002-12-11,833.9370860190884
2002-12-12,829.8578324831545
2002-12-13,820.2651264054956
2002-12-16,840.618363286367
2002-12-17,841.6377415890994
2002-12-18,824.7843179797287
2002-12-19,817.4546730202461
2002-12-20,823.1289454360461
2002-12-23,825.502355906238
2002-12-24,828.6751466480704
2002-12-25,828.6751466480704
2002-12-26,830.7648177418921
2002-12-27,820.8424126434311
2002-12-30,827.1986889757982
2002-12-31,843.9540747692265
2003-01-01,843.9540747692265
2003-01-02,861.5500670497773
2003-01-03,862.2917654838486
2003-01-06,870.1385444712512
2003-01-07,853.8098260475474
2003-01-08,832.2747421172751
2003-01-09,850.1696340274424
2003-01-10,851.8390079282839
2003-01-13,854.7673846041816
2003-01-14,857.7211366538526
2003-01-15,846.0690659252599
2003-01-16,847.5230394474388
2003-01-17,834.8332737037313
2003-01-20,831.7787042373685
2003-01-21,822.6440410645182
2003-01-22,806.307252048477
2003-01-23,804.4726309961635
2003-01-24,803.3512845484369
2003-01-27,772.9789821716481
2003-01-28,773.434935352967
2003-01-29,782.74855488563
2003-01-30,797.7648478411141
2003-01-31,804.1011049827391
2003-02-03,808.729079835483
2003-02-04,794.952546188103
2003-02-05,797.5364010702705
2003-02-06,786.0490016003183
2003-02-07,774.4974071901089
2003-02-10,762.5263198364869
2003-02-11,774.7885467527337
2003-02-12,759.6524902831621
2003-02-13,763.1932360389083
2003-02-14,778.1262636698023
2003-02-17,785.1191036182004
2003-02-18,797.5691318348623
2003-02-19,782.7117494469353
2003-02-20,776.2521103762351
2003-02-21,782.1009910912244
2003-02-24,768.5390260108918
2003-02-25,744.7536757937495
2003-02-26,741.9353590750426
2003-02-27,756.5532650762826
2003-02-28,768.1188803467084
2003-03-03,774.0638754573628
2003-03-04,756.036564609055
2003-03-05,754.6841367851986
2003-03-06,749.7097327847079
2003-03-07,736.8509012295028
2003-03-10,722.868127670385
2003-03-11,716.8332363989978
2003-03-12,688.8347640628206
2003-03-13,719.8909938947202
2003-03-14,757.717106066207
2003-03-17,772.8396774105256
2003-03-18,765.7149481259867
2003-03-19,774.9535159117121
2003-03-20,766.5034358664669
2003-03-21,790.3391701857786
2003-03-24,756.1805133331682
2003-03-25,776.9792880202743
2003-03-26,774.3582257572391
2003-03-27,761.3605040051747
2003-03-28,765.1099522806277
2003-03-31,749.5635550237961
2003-04-01,753.5937032703183
2003-04-02,773.8496642007178
2003-04-03,781.2252650924896
2003-04-04,793.0406798869468
2003-04-07,812.7685931989989
2003-04-08,805.2552974943546
2003-04-09,808.6329870814725
2003-04-10,799.1547607329218
2003-04-11,804.2432178123883
2003-04-14,812.3779200692808
2003-04-15,823.9668681222372
2003-04-16,821.37300773481
2003-04-17,826.5706504959767
2003-04-18,826.5706504959767
2003-04-21,823.0076825890376
2003-04-22,835.3783439416499
2003-04-23,844.3954215654138
2003-04-24,835.5980512025449
2003-04-25,829.1679751202304
2003-04-28,846.7431833802974
2003-04-29,852.0196017516769
2003-04-30,869.2847871644816
2003-05-01,877.2688096272376
2003-05-02,874.7455666936064
2003-05-05,889.3542363785002
2003-05-06,910.023246362755
2003-05-07,902.1501037509169
2003-05-08,886.9194467335426
2003-05-09,897.9158445900703
2003-05-12,900.3128642045782
2003-05-13,897.8034492996646
2003-05-14,896.3875179553463
2003-05-15,901.8645911656486
2003-05-16,906.9099605456088
2003-05-19,886.8262052111997
2003-05-20,887.9380027444283
2003-05-21,889.405737074101
2003-05-22,894.9722309047006
2003-05-23,899.7439504728237
2003-05-26,904.9650925244385
2003-05-27,906.0540356081555
2003-05-28,907.7946810394407
2003-05-29,919.4958786745241
2003-05-30,920.0219872614596
2003-06-02,931.6058406576793
2003-06-03,929.5082042824936
2003-06-04,931.6818005208881
2003-06-05,936.8693664237097
2003-06-06,938.2086542011116
2003-06-09,937.5838313046438
2003-06-10,935.1560846806656
2003-06-11,952.8248211261443
2003-06-12,960.7169117833902
2003-06-13,960.2897965359354
2003-06-16,979.5388422696157
2003-06-17,984.0196227798001
2003-06-18,981.0727385207898
2003-06-19,969.44603332273
2003-06-20,971.2718071821251
2003-06-23,941.9247552245458
2003-06-24,935.2523672417086
2003-06-25,938.5048250145637
2003-06-26,926.9759534064342
2003-06-27,925.197028995651
2003-06-30,925.3597773015953
2003-07-01,916.2786794767177
2003-07-02,927.5379110840001
2003-07-03,931.7090898531083
2003-07-04,923.2340386711751
2003-07-07,938.6433041023191
2003-07-08,933.1356547892316
2003-07-09,924.8116900050418
2003-07-10,918.700680397923
2003-07-11,925.559596596165
2003-07-14,934.5337996285263
2003-07-15,925.5546053118711
2003-07-16,918.0710448990778
2003-07-17,912.6468060278077
2003-07-18,913.6579061591713
2003-07-21,913.0128922623287
2003-07-22,917.5699741136026
2003-07-23,928.0679050132678
2003-07-24,945.2037019251893
2003-07-25,939.5315299846893
2003-07-28,946.0521695088892
2003-07-29,941.0952634769205
2003-07-30,936.3191372292724
2003-07-31,932.1564804288698
2003-08-01,924.017681695154
2003-08-04,922.8492466121385
2003-08-05,935.6627189820065
2003-08-06,922.7586107096738
2003-08-07,926.7544316328892
2003-08-08,928.8791857037486
2003-08-11,933.3691866464345
2003-08-12,935.3483879037783
2003-08-13,935.2939810802973
2003-08-14,944.3878277751631
2003-08-15,948.2548502193198
2003-08-18,943.5020763281742
2003-08-19,941.0601842324925
2003-08-20,936.9056079134062
2003-08-21,929.690493945037
2003-08-22,924.2599101724484
2003-08-25,919.933314863904
2003-08-26,911.6954978242483
2003-08-27,917.1228262920313
2003-08-28,930.4053960387524
2003-08-29,935.1596632759184
2003-09-01,947.0214463505208
2003-09-02,936.3400210880287
2003-09-03,942.3903911847664
2003-09-04,946.6210615522018
2003-09-05,955.522375002701
2003-09-08,966.0945743142698
2003-09-09,966.8216082386958
2003-09-10,959.9947617027822
2003-09-11,963.6903085178512
2003-09-12,969.133424547151
2003-09-15,973.5732164739701
2003-09-16,978.6052843236431
2003-09-17,984.9679143256707
2003-09-18,991.9943388777186
2003-09-19,989.5842991636325
2003-09-22,978.7399422310607
2003-09-23,974.4602462196442
2003-09-24,974.4156241433049
2003-09-25,971.9528599032174
2003-09-26,965.4641008562705
2003-09-29,962.1175608949228
2003-09-30,958.0287065826415
2003-10-01,976.3606047622768
2003-10-02,972.8380032706069
2003-10-03,992.9910099530891
2003-10-06,992.7310526303713
2003-10-07,993.9328252536397
2003-10-08,994.784340372456
2003-10-09,1005.4027110279734
2003-10-10,1008.0735882538065
2003-10-13,1010.9052987160264
2003-10-14,1007.7907295425634
2003-10-15,1011.5481747859914
2003-10-16,1012.4782985877611
2003-10-17,1006.4218552898341
2003-10-20,1009.9913750547576
2003-10-21,1013.0460976775303
2003-10-22,1006.8542858977848
2003-10-23,996.266148437181
2003-10-24,1000.5913163613981
2003-10-27,1005.2203324085492
2003-10-28,1009.3361059781921
2003-10-29,1012.764467796766
2003-10-30,1018.7741318190352
2003-10-31,1010.4829256668584
2003-11-03,1014.8020368821728
2003-11-04,1016.7325740627688
2003-11-05,1009.4543287031579
2003-11-06,1008.2301343358068
2003-11-07,1021.5888624217059
2003-11-10,1017.2743859944648
2003-11-11,1014.8430641135177
2003-11-12,1025.625057780965
2003-11-13,1032.8501590215128
2003-11-14,1051.68399599423
2003-11-17,1030.6178728195769
2003-11-18,1039.6781965423586
2003-11-19,1036.3209991205738
2003-11-20,1034.5840471376976
2003-11-21,1043.4992687570332
2003-11-24,1042.645984144574
2003-11-25,1047.1879695824764
2003-11-26,1057.2363363359295
2003-11-27,1060.3916358280562
2003-11-28,1067.8334304202378
2003-12-01,1081.0818431096975
2003-12-02,1087.355695506851
2003-12-03,1095.6952527815113
2003-12-04,1089.181347890978
2003-12-05,1087.192774330509
2003-12-08,1086.6890217642056
2003-12-09,1088.9341347524928
2003-12-10,1088.562471928715
2003-12-11,1085.5152417073296
2003-12-12,1097.283708140287
2003-12-15,1104.9710986738141
2003-12-16,1109.5768303743691
2003-12-17,1112.830228427823
2003-12-18,1116.0234101631677
2003-12-19,1114.5010135552727
2003-12-22,1119.1748250401663
2003-12-23,1121.422470184443
2003-12-24,1125.2681561074912
2003-12-25,1125.2681561074912
2003-12-26,1124.8164044690845
2003-12-29,1129.8572482800837
2003-12-30,1137.7089113092775
2003-12-31,1153.6910594906026
2004-01-01,1153.6910594906026
2004-01-02,1163.1862951300573
2004-01-05,1172.31778560306
2004-01-06,1174.8979602094532
2004-01-07,1160.8537836758221
2004-01-08,1167.0813642587984
2004-01-09,1171.3900666219145
2004-01-12,1162.5374448340258
2004-01-13,1163.7583692634314
2004-01-14,1165.0151400523223
2004-01-15,1160.8754846947243
2004-01-16,1154.1772389667124
2004-01-19,1157.206379901977
2004-01-20,1168.5062537902638
2004-01-21,1181.2214185295902
2004-01-22,1195.636939666442
2004-01-23,1192.2218493270454
2004-01-26,1175.0657276058432
2004-01-27,1186.9943403771688
2004-01-28,1185.5753569599913
2004-01-29,1158.6307209402805
2004-01-30,1156.7748573361241
2004-02-02,1168.4382981057438
2004-02-03,1172.4311483041106
2004-02-04,1163.4207436555214
2004-02-05,1177.8242253561211
2004-02-06,1195.0439023609722
2004-02-09,1202.8141484991525
2004-02-10,1206.7710974245563
2004-02-11,1208.060464284359
2004-02-12,1218.827431976618
2004-02-13,1213.2297178556603
2004-02-16,1221.0267726379852
2004-02-17,1230.6007180793192
2004-02-18,1234.142022085985
2004-02-19,1231.52179350459
2004-02-20,1214.5288611084754
2004-02-23,1213.8297904601689
2004-02-24,1214.6064438642163
2004-02-25,1205.930471675814
2004-02-26,1198.7061511135896
2004-02-27,1205.1154253975715
2004-03-01,1214.4339567276509
2004-03-02,1206.6487179465644
2004-03-03,1184.5462298240682
2004-03-04,1191.5038472067788
2004-03-05,1213.3348251261361
2004-03-08,1215.422732651062
2004-03-09,1210.3464506355165
2004-03-10,1201.310636514565
2004-03-11,1179.161951880438
2004-03-12,1177.5956660231186
2004-03-15,1155.0732260524073
2004-03-16,1168.9729591880132
2004-03-17,1174.7655597565586
2004-03-18,1179.4984798301757
2004-03-19,1179.8628603565792
2004-03-22,1165.8983141913013
2004-03-23,1159.5169660540219
2004-03-24,1147.5556221914933
2004-03-25,1155.837986762905
2004-03-26,1153.1742412684225
2004-03-29,1168.2364117349593
2004-03-30,1167.980817974936
2004-03-31,1182.7633293739807
2004-04-01,1204.7002796888496
2004-04-02,1196.9905329896324
2004-04-05,1194.6797942868454
2004-04-06,1188.3378408860483
2004-04-07,1199.946491680955
2004-04-08,1195.842824084975
2004-04-09,1195.842824084975
2004-04-12,1192.4838537831133
2004-04-13,1182.5628458701747
2004-04-14,1169.8511747619896
2004-04-15,1164.4245991916553
2004-04-16,1182.9840715383734
2004-04-19,1185.0994118352314
2004-04-20,1180.800547376009
2004-04-21,1167.4661889821205
2004-04-22,1176.090366620391
2004-04-23,1178.9421714646357
2004-04-26,1174.514183694257
2004-04-27,1181.8342236520944
2004-04-28,1159.9311763888993
2004-04-29,1162.4735057339951
2004-04-30,1166.7077549258831
2004-05-03,1172.043371694252
2004-05-04,1184.0280634096457
2004-05-05,1196.549061964822
2004-05-06,1175.6814235052425
2004-05-07,1154.8344296800858
2004-05-10,1118.557329303755
2004-05-11,1131.3849788031134
2004-05-12,1131.3987005029883
2004-05-13,1139.9751283011228
2004-05-14,1138.9640064572839
2004-05-17,1141.8227344623388
2004-05-18,1142.4562497183774
2004-05-19,1169.9741847822868
2004-05-20,1151.5667833935022
2004-05-21,1161.475628417464
2004-05-24,1165.8170882619165
2004-05-25,1174.9544434534341
2004-05-26,1186.5602181994389
2004-05-27,1210.1212119401384
2004-05-28,1197.4558237355589
2004-05-31,1203.2913367303468
2004-06-01,1191.9212528987134
2004-06-02,1204.2313636511635
2004-06-03,1205.2794275029069
2004-06-04,1217.634985098816
2004-06-07,1230.8531322143517
2004-06-08,1223.607984791544
2004-06-09,1202.345480714858
2004-06-10,1205.725786344221
2004-06-11,1195.568176646298
2004-06-14,1188.9271900104652
2004-06-15,1199.9672005968505
2004-06-16,1201.326921608876
2004-06-17,1206.4175669333729
2004-06-18,1221.4234872198754
2004-06-21,1217.7656374818823
2004-06-22,1208.9152129461993
2004-06-23,1213.0102171076828
2004-06-24,1228.3987968587999
2004-06-25,1221.6189631340776
2004-06-28,1233.473567329478
2004-06-29,1222.0845585359464
2004-06-30,1221.3947313587335
2004-07-01,1217.817486059529
2004-07-02,1225.0125596966063
2004-07-05,1223.0954969385034
2004-07-06,1216.8148409354264
2004-07-07,1226.889167988024
2004-07-08,1236.8277467427865
2004-07-09,1233.5901038842385
2004-07-12,1232.5948651166905
2004-07-13,1224.6657884212334
2004-07-14,1229.2975425474945
2004-07-15,1216.9985059675994
2004-07-16,1225.274409813306
2004-07-19,1219.1533249295594
2004-07-20,1219.243607003037
2004-07-21,1210.652498176702
2004-07-22,1197.917276765369
2004-07-23,1182.473393721827
2004-07-26,1177.034519542251
2004-07-27,1177.0472452948525
2004-07-28,1176.5147845600854
2004-07-29,1194.5425023685618
2004-07-30,1190.7546908767563
2004-08-02,1188.6920733404684
2004-08-03,1200.2649659025758
2004-08-04,1191.7619085870385
2004-08-05,1196.129194951274
2004-08-06,1194.2460883070196
2004-08-09,1182.7575007111084
2004-08-10,1198.3378796192596
2004-08-11,1182.531455817934
2004-08-12,1183.0593467238864
2004-08-13,1191.1660376332873
2004-08-16,1197.6156789140248
2004-08-17,1201.5070711302983
2004-08-18,1201.4352603733046
2004-08-19,1212.4721963652778
2004-08-20,1206.5227200759814
2004-08-23,1210.7964011361316
2004-08-24,1202.5028768104671
2004-08-25,1201.9188260328208
2004-08-26,1209.8218558744843
2004-08-27,1212.0419109822749
2004-08-30,1208.9047735042122
2004-08-31,1211.2102701403878
2004-09-01,1219.073804748061
2004-09-02,1224.8518588535794
2004-09-03,1222.4975378784025
2004-09-06,1225.9304055659672
2004-09-07,1227.4016251085507
2004-09-08,1234.6050208480467
2004-09-09,1234.038377486342
2004-09-10,1252.6337420796935
2004-09-13,1258.7577168167631
2004-09-14,1261.4690363601164
2004-09-15,1244.3052299653925
2004-09-16,1240.4047347749301
2004-09-17,1249.9093805921389
2004-09-20,1243.9148229868058
2004-09-21,1260.7920333208817
2004-09-22,1249.1974630355542
2004-09-23,1243.5163711985426
2004-09-24,1243.974699603302
2004-09-27,1242.4468142641579
2004-09-28,1250.0081841822052
2004-09-29,1257.4112288830706
2004-09-30,1258.367949411499
2004-10-01,1278.4192813001516
2004-10-04,1272.877129866358
2004-10-05,1276.204521663445
2004-10-06,1272.3731025333125
2004-10-07,1268.0330891967844
2004-10-08,1278.9615887195787
2004-10-11,1272.956021718545
2004-10-12,1257.496925743504
2004-10-13,1252.6268378955767
2004-10-14,1259.3491460774649
2004-10-15,1272.6078420282447
2004-10-18,1273.3629074056284
2004-10-19,1282.2802374683797
2004-10-20,1282.1332409954214
2004-10-21,1284.9546251220272
2004-10-22,1286.2730998341174
2004-10-25,1275.7531479296654
2004-10-26,1280.7802175764105
2004-10-27,1297.153544051053
2004-10-28,1304.5170724255504
2004-10-29,1298.5357572741707
2004-11-01,1311.0233234961
2004-11-02,1315.2379692808884
2004-11-03,1330.1560739277975
2004-11-04,1338.6902741308938
2004-11-05,1343.7711993022422
2004-11-08,1346.021786405018
2004-11-09,1339.3352964087067
2004-11-10,1341.2099007667082
2004-11-11,1349.6085461530981
2004-11-12,1350.9659978329807
2004-11-15,1349.4428568555043
2004-11-16,1345.6779465735817
2004-11-17,1366.353530152869
2004-11-18,1353.6487888800136
2004-11-19,1349.502988875882
2004-11-22,1342.745045591202
2004-11-23,1351.1473440515272
2004-11-24,1356.104299312889
2004-11-25,1374.9083919818247
2004-11-26,1372.9035322740685
2004-11-29,1376.0454696930083
2004-11-30,1366.9075245359593
2004-12-01,1385.5985022554664
2004-12-02,1387.2188771648403
