Date,EMU SMALL VALUE
2021-10-21,1480.7907796840514
2021-10-22,1488.2934434469337
2021-10-25,1484.6355478089822
2021-10-26,1489.1129597684767
2021-10-27,1486.8437127139157
2021-10-28,1496.3128072625059
2021-10-29,1473.1287459901578
2021-11-01,1490.2679590321543
2021-11-02,1482.9354063223504
2021-11-03,1487.8192176187745
2021-11-04,1495.302246626251
2021-11-05,1502.548303175123
2021-11-08,1507.7625136764352
2021-11-09,1504.0454765160962
2021-11-10,1497.4810098800444
2021-11-11,1490.8789564817043
2021-11-12,1488.1460142131066
2021-11-15,1487.8113315692458
2021-11-16,1476.6632757244856
2021-11-17,1462.3976463297677
2021-11-18,1459.5162599828943
2021-11-19,1439.9425185843702
2021-11-22,1435.9271053538885
2021-11-23,1424.6406539655245
