Date,NORDIC COUNTRIES SMALL VALUE
2009-04-30,417.95017292293755
2009-05-01,418.6362365551278
2009-05-04,440.4315647997021
2009-05-05,442.33902994026784
2009-05-06,452.65327813399654
2009-05-07,458.0189739587215
2009-05-08,466.1662017736705
2009-05-11,457.6803680350132
2009-05-12,452.787886677367
2009-05-13,434.1229081806567
2009-05-14,441.40868173688375
2009-05-15,449.2983933137394
2009-05-18,454.9188922278454
2009-05-19,473.4825597143934
2009-05-20,483.9577964610778
2009-05-21,481.1737603815987
2009-05-22,482.54832066526745
2009-05-25,479.77436045212596
2009-05-26,470.2555296528519
2009-05-27,467.7261292766278
2009-05-28,463.1171544055908
2009-05-29,470.6503210731459
2009-06-01,485.9494534717165
2009-06-02,493.4338604754319
2009-06-03,472.34040097760555
2009-06-04,473.24057657568244
2009-06-05,465.79154869517686
2009-06-08,456.33371789222446
2009-06-09,468.7047656781329
2009-06-10,482.9835341454107
2009-06-11,488.1011362663963
2009-06-12,484.9298647084014
2009-06-15,470.6093892239446
2009-06-16,474.6828514710774
2009-06-17,455.6207535986158
2009-06-18,460.11708369295195
2009-06-19,460.12946471105903
2009-06-22,435.2644261963192
2009-06-23,437.0744780500831
2009-06-24,453.73679051685303
2009-06-25,447.25032595881464
2009-06-26,457.33633050456194
2009-06-29,464.71648210488917
2009-06-30,459.0695810564284
2009-07-01,476.1738954295268
2009-07-02,460.9500714439398
2009-07-03,458.4278994433176
2009-07-06,443.0267512116594
2009-07-07,445.21517604831644
2009-07-08,433.77076584556767
2009-07-09,436.63464209859035
2009-07-10,429.1566440751965
2009-07-13,434.7018087971115
2009-07-14,442.17417066814824
2009-07-15,462.73634540405664
2009-07-16,461.1149065890797
2009-07-17,466.114743605096
2009-07-20,480.5460914559411
2009-07-21,491.4078454385012
2009-07-22,489.23097562137826
2009-07-23,503.3015621375841
2009-07-24,507.5414408399155
2009-07-27,509.5793062787891
2009-07-28,505.92471327693494
2009-07-29,501.17551131540847
2009-07-30,517.9286928969846
2009-07-31,527.028321376738
2009-08-03,552.5605518114334
2009-08-04,544.7636068357682
2009-08-05,552.5664043399507
2009-08-06,555.4072807302076
2009-08-07,555.2128444425994
2009-08-10,549.1245080166109
2009-08-11,533.89654404118
2009-08-12,549.5326143745208
2009-08-13,564.2263442948511
2009-08-14,560.2132365504527
2009-08-17,538.6028559048752
2009-08-18,550.1055984494494
2009-08-19,550.8707689680527
2009-08-20,564.6977979444167
2009-08-21,579.659534662099
2009-08-24,592.3665273837579
2009-08-25,592.7412628564629
2009-08-26,582.652647638541
2009-08-27,578.5985624769389
2009-08-28,593.5095266481223
2009-08-31,580.7833530893906
2009-09-01,568.9414727803985
2009-09-02,549.6315316543725
2009-09-03,561.7844671797845
2009-09-04,572.3905025357403
2009-09-07,587.4515225010945
2009-09-08,604.3658104651064
2009-09-09,612.2275793322669
2009-09-10,608.0848956166337
2009-09-11,614.1326134984955
2009-09-14,610.7232444844674
2009-09-15,619.1596318716599
2009-09-16,635.7116939423236
2009-09-17,643.2413460512711
2009-09-18,642.1769893836924
2009-09-21,635.6612872361546
2009-09-22,649.4003971157189
2009-09-23,650.5295333779976
2009-09-24,633.0745576952086
2009-09-25,629.0403908350123
2009-09-28,633.0077504695261
2009-09-29,629.8691558142914
2009-09-30,632.4608835908682
2009-10-01,619.720110550987
2009-10-02,608.460192731691
2009-10-05,613.6627742335331
2009-10-06,639.7421268256043
2009-10-07,631.8939661972884
2009-10-08,645.659377057224
2009-10-09,648.6077140255384
2009-10-12,656.1414920548435
2009-10-13,652.6282962704126
2009-10-14,671.6470653570701
2009-10-15,672.3842708227569
2009-10-16,668.0190279006082
2009-10-19,678.8903835970449
2009-10-20,679.790884149739
2009-10-21,682.6996804502749
2009-10-22,676.1340521874066
2009-10-23,683.548941767771
2009-10-26,672.2494175559284
2009-10-27,657.6462535444202
2009-10-28,631.4701019956029
2009-10-29,652.6857805090028
2009-10-30,651.5735266730859
2009-11-02,648.1126764309838
2009-11-03,627.7527443963885
2009-11-04,654.3685052226901
2009-11-05,663.310317555352
2009-11-06,659.1246590647725
2009-11-09,682.8975182744274
2009-11-10,679.8790550263261
2009-11-11,690.5855723882574
2009-11-12,688.9083918582885
2009-11-13,694.6065707284653
2009-11-16,712.6408090360038
2009-11-17,702.0215301586395
2009-11-18,709.9101892836998
2009-11-19,688.8046295082215
2009-11-20,684.1860338952574
2009-11-23,704.541849709162
2009-11-24,697.3980576915891
2009-11-25,701.7239963424496
2009-11-26,674.2621396805533
2009-11-27,687.2101677888993
2009-11-30,676.4897847004509
2009-12-01,696.7227404946863
2009-12-02,704.5103038238915
2009-12-03,704.8316670803564
2009-12-04,701.5476022479589
2009-12-07,696.9972693275695
2009-12-08,684.4827526489344
2009-12-09,679.2558694841076
2009-12-10,684.1613254981628
2009-12-11,682.1376874184676
2009-12-14,684.1664336346778
2009-12-15,676.1777660181874
2009-12-16,682.4495359729846
2009-12-17,669.6628632571241
2009-12-18,665.3073708605527
2009-12-21,670.5021949379103
2009-12-22,666.1090393550909
2009-12-23,675.0553687042145
2009-12-24,674.4467971007708
2009-12-25,674.4467971007708
2009-12-28,684.1549332682946
2009-12-29,690.777631085563
2009-12-30,690.7369414812556
2009-12-31,693.8619723102001
2010-01-01,693.8619723102001
2010-01-04,718.6582383652744
2010-01-05,722.0776655105765
2010-01-06,722.2176024719118
2010-01-07,728.0862230739945
2010-01-08,732.0433523833865
2010-01-11,744.9404555568962
2010-01-12,733.6177287319737
2010-01-13,736.0023854322682
2010-01-14,741.3561586912035
2010-01-15,738.2545687441367
2010-01-18,746.5214978562897
2010-01-19,745.6366946797165
2010-01-20,725.8792671882126
2010-01-21,715.7569649348144
2010-01-22,707.3936589126214
2010-01-25,708.7007207131313
2010-01-26,697.5267285505552
2010-01-27,699.8030061359125
2010-01-28,696.3468295374036
2010-01-29,701.2283962465674
2010-02-01,711.4977442339517
2010-02-02,720.6063149999759
2010-02-03,720.1111191117966
2010-02-04,697.1725776809807
2010-02-05,680.0074563914818
2010-02-08,671.8548248794932
2010-02-09,678.7823750640805
2010-02-10,675.9280769817811
2010-02-11,679.0683012156072
2010-02-12,671.2535048903276
2010-02-15,665.8060100851211
2010-02-16,676.5083899767409
2010-02-17,689.223570152354
2010-02-18,690.2068819466458
2010-02-19,686.3983352542881
2010-02-22,697.1557917907303
2010-02-23,688.9038753623508
2010-02-24,692.0576523204859
2010-02-25,678.7350919532942
2010-02-26,692.334385864399
2010-03-01,695.1678034957341
2010-03-02,707.7994999070166
2010-03-03,721.1783211643078
2010-03-04,720.3352793893336
2010-03-05,731.2096419698233
2010-03-08,733.6173719455293
2010-03-09,729.1588111201272
2010-03-10,740.0123884151805
2010-03-11,739.1961624844408
2010-03-12,748.6915806975786
2010-03-15,739.9817223079592
2010-03-16,750.9406334872167
2010-03-17,750.4177794964618
2010-03-18,739.637439958442
2010-03-19,733.8204667689561
2010-03-22,735.0144033866904
2010-03-23,743.7449797553058
2010-03-24,733.4536287689936
2010-03-25,740.0901539476976
2010-03-26,738.41950803592
2010-03-29,741.989753135066
2010-03-30,739.9234688279089
2010-03-31,746.9432407506176
2010-04-01,754.5113843780648
2010-04-02,754.5113843780648
2010-04-05,754.1411006497219
2010-04-06,760.1700861733596
2010-04-07,761.3549727124363
2010-04-08,758.6369286911291
2010-04-09,768.6368585219152
2010-04-12,776.1860995884635
2010-04-13,767.0474010140523
2010-04-14,773.7510214726123
2010-04-15,775.3464235988994
2010-04-16,765.7683229243896
2010-04-19,753.0102753479194
2010-04-20,768.9512032635246
2010-04-21,758.9657862113688
2010-04-22,745.4967075027092
2010-04-23,763.0149679552161
2010-04-26,765.557035711047
2010-04-27,746.4003337722108
2010-04-28,723.2591049121696
2010-04-29,737.7790442119604
2010-04-30,741.4946959704969
2010-05-03,739.5437335347689
2010-05-04,706.8891840514938
2010-05-05,673.6015500089388
2010-05-06,650.0809172558143
2010-05-07,613.0919695891163
2010-05-10,676.5921984999306
2010-05-11,660.7319289621095
2010-05-12,677.7330268896478
2010-05-13,672.1290695475321
2010-05-14,650.2914179375468
2010-05-17,638.6905021274204
2010-05-18,648.3515228376612
2010-05-19,619.3205631936639
2010-05-20,597.8349928585405
2010-05-21,610.667285608647
2010-05-24,606.4125044597012
2010-05-25,573.3834677353218
2010-05-26,594.1126802454021
2010-05-27,615.605903308639
2010-05-28,617.6506233183659
2010-05-31,618.0627282359062
2010-06-01,618.825576862212
2010-06-02,616.1866138157799
2010-06-03,628.279863186026
2010-06-04,606.4466230103577
2010-06-07,591.032239851637
2010-06-08,585.4291409133722
2010-06-09,603.9907663688734
2010-06-10,621.2953629668941
2010-06-11,621.4932009374628
2010-06-14,642.1439933887398
2010-06-15,646.4335498783354
2010-06-16,639.7433901428401
2010-06-17,644.1598560450361
2010-06-18,649.208203184322
2010-06-21,655.6640501804288
2010-06-22,650.0761955417577
2010-06-23,643.7910693603071
2010-06-24,630.6393730971909
2010-06-25,627.914409232617
2010-06-28,631.1088359622928
2010-06-29,597.5584601030403
2010-06-30,601.8198291877163
2010-07-01,590.8885868967462
2010-07-02,605.0590053593658
2010-07-05,600.1891990784308
2010-07-06,624.6664761050803
2010-07-07,629.9442747942066
2010-07-08,640.32448001033
2010-07-09,642.3983020039284
2010-07-12,644.3693654492043
2010-07-13,660.7317674131895
2010-07-14,663.461859400654
2010-07-15,665.6674190821507
2010-07-16,656.6071356083903
2010-07-19,653.9339825607536
2010-07-20,645.1208887811264
2010-07-21,657.5999111261509
2010-07-22,674.3604211472319
2010-07-23,669.1387042171824
2010-07-26,684.0027388390148
2010-07-27,691.0693742494783
2010-07-28,691.1664036954002
2010-07-29,697.395908067324
2010-07-30,693.1193773815048
2010-08-02,717.1719855026876
2010-08-03,721.4051568364231
2010-08-04,718.2194096446057
2010-08-05,724.1604379645784
2010-08-06,726.027288613757
2010-08-09,728.2931380817223
2010-08-10,712.5941166038295
2010-08-11,682.1568727120513
2010-08-12,672.3884502147724
2010-08-13,670.2446957559989
2010-08-16,679.1342889332143
2010-08-17,694.0313129405502
2010-08-18,689.4795073664862
2010-08-19,682.579382265774
2010-08-20,663.1627723771161
2010-08-23,665.5034407878442
2010-08-24,649.4243388815726
2010-08-25,639.8921985125178
2010-08-26,653.2438685877592
2010-08-27,659.2115230245317
2010-08-30,656.0768068497554
2010-08-31,655.1491647848416
2010-09-01,681.1352958086393
2010-09-02,683.7845001837646
2010-09-03,694.3980135225977
2010-09-06,701.568192655806
2010-09-07,685.2103416704425
2010-09-08,691.8406376739194
2010-09-09,696.6386929514363
2010-09-10,701.175634033401
2010-09-13,719.1734231281366
2010-09-14,728.2477246438937
2010-09-15,730.1973052565736
2010-09-16,732.1130373166014
2010-09-17,736.2519243559018
2010-09-20,745.7971917065456
2010-09-21,754.0252905447904
2010-09-22,765.3208897030589
2010-09-23,756.1627986239056
2010-09-24,775.9302684426542
2010-09-27,775.6460411939242
2010-09-28,786.1535899622496
2010-09-29,792.5161666431666
2010-09-30,798.1619512857609
2010-10-01,802.9460335796205
2010-10-04,796.341910229221
2010-10-05,813.9160447409906
2010-10-06,820.055493414382
2010-10-07,823.6199299159346
2010-10-08,819.5888494396446
2010-10-11,824.937207304816
2010-10-12,821.8131280099891
2010-10-13,846.7295693152746
2010-10-14,852.5191461024177
2010-10-15,841.7551322106652
2010-10-18,836.867324928424
2010-10-19,822.3780539669999
2010-10-20,833.0776489559173
2010-10-21,842.9850005528581
2010-10-22,837.5566520106772
2010-10-25,847.0512337184052
2010-10-26,839.5565490847046
2010-10-27,824.6190301719002
2010-10-28,825.9771176775051
2010-10-29,826.9901010686153
2010-11-01,831.309475319935
2010-11-02,838.2290334553892
2010-11-03,835.2160374602284
2010-11-04,861.678472637627
2010-11-05,854.8823563015033
2010-11-08,844.5793800735418
2010-11-09,850.9989432998798
2010-11-10,830.2393166486577
2010-11-11,826.0677343543734
2010-11-12,819.6057743110338
2010-11-15,818.6849906169758
2010-11-16,796.3930527520513
2010-11-17,798.684348498186
2010-11-18,812.2919213482576
2010-11-19,815.1778188656255
2010-11-22,809.156702170265
2010-11-23,786.7369551922469
2010-11-24,796.6694864149324
2010-11-25,800.8990993921533
2010-11-26,789.5311587932505
2010-11-29,775.1929981671911
2010-11-30,772.9567003375789
2010-12-01,794.0624446174173
2010-12-02,821.3069861782151
2010-12-03,833.5470733253264
2010-12-06,830.2836083609699
2010-12-07,841.9897515523746
2010-12-08,831.1008308364858
2010-12-09,825.2565346582518
2010-12-10,829.2111620656391
2010-12-13,847.8777316337598
2010-12-14,854.8533325497757
2010-12-15,856.7648908909827
2010-12-16,849.1258281843552
2010-12-17,853.723811736807
2010-12-20,855.5111448274731
2010-12-21,868.9056135471207
2010-12-22,865.3134665049752
2010-12-23,869.8913161976641
2010-12-24,872.2723861802641
2010-12-27,875.0519037732623
2010-12-28,876.4781683644908
2010-12-29,881.795854650183
