Date,SPAIN
2002-03-04,102.79810958589646
2002-03-05,101.98185872657137
2002-03-06,102.14711985206709
2002-03-07,102.92656482028804
2002-03-08,102.56073812092224
2002-03-11,101.696480974152
2002-03-12,100.70576704188701
2002-03-13,100.44680756008637
2002-03-14,101.05078634056368
2002-03-15,101.89762384867115
2002-03-18,102.79953317420915
2002-03-19,103.78047869007402
2002-03-20,102.81029582034526
2002-03-21,102.0209537308587
2002-03-22,102.28812769386325
2002-03-25,99.997778032534
2002-03-26,99.30363452440403
2002-03-27,99.62761456831892
2002-03-28,100.72203628897134
2002-03-29,100.72203628897134
2002-04-01,100.72203628897131
2002-04-02,100.14391988006534
2002-04-03,100.8518566599824
2002-04-04,100.01213527266175
2002-04-05,100.07795571049947
2002-04-08,97.69121071920758
2002-04-09,98.46903823341616
2002-04-10,99.41223183583644
2002-04-11,97.89630275142018
2002-04-12,98.44074219589258
2002-04-15,99.56291942882815
2002-04-16,102.73092233669917
2002-04-17,103.36213487150019
2002-04-18,102.64907533367287
2002-04-19,103.60077965392256
2002-04-22,102.86381640195515
2002-04-23,102.77487377638744
2002-04-24,102.28832290139944
2002-04-25,100.23232724551498
2002-04-26,100.43516896379313
2002-04-29,99.91272640384507
2002-04-30,100.19657506361276
2002-05-01,100.19657506361277
2002-05-02,98.9947372889824
2002-05-03,98.6877824158804
2002-05-06,97.70288719323992
2002-05-07,97.27325093264304
2002-05-08,99.57377982848651
2002-05-09,98.92326287391151
2002-05-10,97.00301106280978
2002-05-13,98.20741266882338
2002-05-14,99.58545948276537
2002-05-15,100.41708569457394
2002-05-16,99.29268108151817
2002-05-17,99.44358552085238
2002-05-20,98.39984712014312
2002-05-21,97.65856176029095
2002-05-22,96.3585672006947
2002-05-23,96.88367629210795
2002-05-24,97.43847313395041
2002-05-27,98.1097247698311
2002-05-28,97.21335938116628
2002-05-29,97.36062920540287
2002-05-30,96.12619748187203
2002-05-31,97.07862992429963
2002-06-03,96.46710216567541
2002-06-04,93.41104064175983
2002-06-05,92.78353004372204
2002-06-06,92.19686335816162
2002-06-07,90.94431253846383
2002-06-10,90.98084657015238
2002-06-11,91.7513341153912
2002-06-12,89.51088256500677
2002-06-13,88.29561540778064
2002-06-14,86.2228774643382
2002-06-17,88.8696118417929
2002-06-18,89.20385797546486
2002-06-19,87.3693733169534
2002-06-20,85.53998380657461
2002-06-21,83.76039791381561
2002-06-24,80.30412324600705
2002-06-25,81.83981075059975
2002-06-26,80.71487101912385
2002-06-27,80.79073849411813
2002-06-28,83.42242948278866
2002-07-01,83.48726416198507
2002-07-02,81.06935274735852
2002-07-03,79.67460259272215
2002-07-04,80.83747694523396
2002-07-05,86.19029081536777
2002-07-08,86.98539831708861
2002-07-09,85.01373882265163
2002-07-10,83.42077753133401
2002-07-11,80.80394418956985
2002-07-12,81.8610358149036
2002-07-15,77.85843988719657
2002-07-16,77.98889593918877
2002-07-17,81.24706397889756
2002-07-18,82.29785190317895
2002-07-19,78.0298873093587
2002-07-22,75.91390309769736
2002-07-23,74.79935200728644
2002-07-24,72.89995371099688
2002-07-25,77.02883736800155
2002-07-26,76.90698841013182
2002-07-29,81.28257101026155
2002-07-30,76.44059469895548
2002-07-31,75.15301618097206
2002-08-01,72.99103221881471
2002-08-02,73.88138208387745
2002-08-05,71.84119113517728
2002-08-06,74.62451233517629
2002-08-07,73.64906873508683
2002-08-08,77.9691488813294
2002-08-09,78.08581228578832
2002-08-12,75.6320227767156
2002-08-13,76.20387954380529
2002-08-14,73.90511233612894
2002-08-15,73.90511233612894
2002-08-16,76.77378662338756
2002-08-19,80.209444344868
2002-08-20,78.92382404366367
2002-08-21,79.62768379288352
2002-08-22,81.51878838609221
2002-08-23,80.3815065442201
2002-08-26,79.5358437611181
2002-08-27,81.949625329006
2002-08-28,78.92184177226112
2002-08-29,77.68580410202472
2002-08-30,78.47445540479397
2002-09-02,77.21844538099383
2002-09-03,74.67577737873673
2002-09-04,74.98033416699758
2002-09-05,73.97076668536063
2002-09-06,76.39710548236975
2002-09-09,74.70464386718447
2002-09-10,76.7206674036363
2002-09-11,79.37019610475647
2002-09-12,76.1415474421606
2002-09-13,74.7467975285073
2002-09-16,73.93444875309416
2002-09-17,73.94019156084101
2002-09-18,71.66374106846214
2002-09-19,70.61222541608299
2002-09-20,69.6098739170234
2002-09-23,67.24826844583423
2002-09-24,64.89270204531962
2002-09-25,65.550092994083
2002-09-26,68.7601476434955
2002-09-27,67.93662303127476
2002-09-30,65.26995319869482
2002-10-01,64.5628552659128
2002-10-02,67.68460996804447
2002-10-03,66.95676441448525
2002-10-04,66.16882630825123
2002-10-07,65.76536791167757
2002-10-08,65.58199442908351
2002-10-09,64.58655376463393
2002-10-10,65.71219671964344
2002-10-11,68.2944332845362
2002-10-14,67.40781447168176
2002-10-15,71.29045171489852
2002-10-16,71.02648267323761
2002-10-17,73.00917699626373
2002-10-18,72.78257802233821
2002-10-21,73.16277367693434
2002-10-22,73.32324643502555
2002-10-23,71.25634959992487
2002-10-24,73.51061049283157
2002-10-25,73.97662939187475
2002-10-28,74.98466134765837
2002-10-29,73.00687903484192
2002-10-30,73.4992928426394
2002-10-31,74.76815546352911
2002-11-01,74.76815546352911
2002-11-04,77.87069826643332
2002-11-05,77.9919138601456
2002-11-06,77.25115748648801
2002-11-07,74.65311673583435
2002-11-08,74.00693582437881
2002-11-11,73.90611025794122
2002-11-12,74.80979236225632
2002-11-13,74.65500520495387
2002-11-14,76.56799145487179
2002-11-15,76.40259429558938
2002-11-18,77.68193583109263
2002-11-19,76.87831841069965
2002-11-20,76.44813169533917
2002-11-21,79.49494312205121
2002-11-22,80.11244415824918
2002-11-25,80.55119219033293
2002-11-26,79.11073736931506
2002-11-27,82.03405589716448
2002-11-28,82.07940626963213
2002-11-29,81.96523495109051
2002-12-02,82.82822972215615
2002-12-03,80.87740182034386
2002-12-04,79.80810767385334
2002-12-05,78.70002204137403
2002-12-06,78.700022041374
2002-12-09,76.90712783817908
2002-12-10,77.43435130078655
2002-12-11,77.95506087896266
2002-12-12,76.40260991865362
2002-12-13,74.81440917774616
2002-12-16,77.26286677203171
2002-12-17,76.72837066080773
2002-12-18,75.26106567300079
2002-12-19,75.4065088216367
2002-12-20,76.041564520194
2002-12-23,76.55604919643426
2002-12-24,76.5560491964342
2002-12-25,76.5560491964342
2002-12-26,76.55604919643426
2002-12-27,74.57600341113769
2002-12-30,74.1147503862377
2002-12-31,74.11475038623772
2003-01-01,74.11475038623772
2003-01-02,77.4092689242303
2003-01-03,76.78448643396857
2003-01-06,76.78448643396857
2003-01-07,78.44197903612059
2003-01-08,78.9271190931401
2003-01-09,79.63616030813643
2003-01-10,79.88753771082283
2003-01-13,81.22748751193414
2003-01-14,81.92795706811945
2003-01-15,81.6636722838193
2003-01-16,82.26692331099954
2003-01-17,80.07372002981961
2003-01-20,79.28347580618005
2003-01-21,78.73337473290012
2003-01-22,77.57216152418073
2003-01-23,78.29883649028729
2003-01-24,77.67344421448027
2003-01-27,74.51302633451765
2003-01-28,73.59921680437776
2003-01-29,73.33873878861974
2003-01-30,74.28649147150092
2003-01-31,73.26602705387863
2003-02-03,74.27487557349288
2003-02-04,72.2936631891421
2003-02-05,74.07732135712365
2003-02-06,72.48366913817816
2003-02-07,71.48075376337376
2003-02-10,71.23701642934746
2003-02-11,73.0737025245079
2003-02-12,71.95466687138564
2003-02-13,71.57251323255537
2003-02-14,73.64831976210493
2003-02-17,75.0948700129233
2003-02-18,76.17143823612159
2003-02-19,74.51132984256893
2003-02-20,73.82952800354899
2003-02-21,74.6618132186398
2003-02-24,73.39817207579685
2003-02-25,71.39664860143634
2003-02-26,71.11259149023354
2003-02-27,72.49483157058012
2003-02-28,73.97549006498859
2003-03-03,73.72843926850089
2003-03-04,72.17329179208035
2003-03-05,72.27414851221086
2003-03-06,71.41706591218026
2003-03-07,70.04157556541901
2003-03-10,68.21653727258855
2003-03-11,68.73998926734156
2003-03-12,66.68953735226125
2003-03-13,69.67366321281696
2003-03-14,72.75181352846657
2003-03-17,74.90513673964409
2003-03-18,75.22739382700539
2003-03-19,76.24934538025471
2003-03-20,75.42087519422462
2003-03-21,77.67077617980635
2003-03-24,74.44834982838445
2003-03-25,75.97211221285373
2003-03-26,76.08419144994777
2003-03-27,74.52959833062882
2003-03-28,74.6567751790836
2003-03-31,72.50286688366528
2003-04-01,73.63654746843471
2003-04-02,76.62453093736623
2003-04-03,77.48240077455836
2003-04-04,78.70267247778388
2003-04-07,80.50934484406572
2003-04-08,79.63591076818211
2003-04-09,80.60193063423098
2003-04-10,79.88634118085105
2003-04-11,80.36633114594558
2003-04-14,80.99917222336164
2003-04-15,81.86002300137608
2003-04-16,81.13477201709009
2003-04-17,82.15666027407336
2003-04-18,82.15666027407336
2003-04-21,82.15666027407343
2003-04-22,82.28167962635428
2003-04-23,82.27375833482121
2003-04-24,81.55185347058782
2003-04-25,81.04940548252273
2003-04-28,82.58837657571044
2003-04-29,81.91294069933406
2003-04-30,80.88220463136547
2003-05-01,80.88220463136543
2003-05-02,80.47636311087716
2003-05-05,80.90643048842351
2003-05-06,81.86077587368166
2003-05-07,79.84060804980612
2003-05-08,78.0325229759171
2003-05-09,79.21377345955598
2003-05-12,79.36456633298545
2003-05-13,79.03111689401793
2003-05-14,78.75413754004798
2003-05-15,79.3183824517639
2003-05-16,80.35958902120987
2003-05-19,77.6583712392893
2003-05-20,77.7931524987245
2003-05-21,76.41428971490276
2003-05-22,78.0957579158641
2003-05-23,78.49027071390873
2003-05-26,78.35707313524985
2003-05-27,78.65978809553647
2003-05-28,80.0248800704426
2003-05-29,80.20816276191076
2003-05-30,80.40551470873869
2003-06-02,81.57128123945256
2003-06-03,81.17175883710739
2003-06-04,82.0653921727315
2003-06-05,81.3616610270273
2003-06-06,82.97054342707158
2003-06-09,82.2793239209152
2003-06-10,82.61287092046695
2003-06-11,83.82388956952194
2003-06-12,84.73110593341863
2003-06-13,84.88378334139921
2003-06-16,86.28650100719068
2003-06-17,86.49688829966321
2003-06-18,87.0876603549664
2003-06-19,85.71262000133856
2003-06-20,87.83498950980285
2003-06-23,85.89749913299252
2003-06-24,85.2614926483906
2003-06-25,86.16024607301445
2003-06-26,86.23516071283233
2003-06-27,86.49311076362163
2003-06-30,84.99573784103204
2003-07-01,83.71209511579387
2003-07-02,84.87665989508864
2003-07-03,84.64040626647098
2003-07-04,84.66588273264841
2003-07-07,86.52726678771873
2003-07-08,86.87120426920472
2003-07-09,86.19339849615079
2003-07-10,85.2474462508003
2003-07-11,86.95758110121642
2003-07-14,88.0435084297037
2003-07-15,87.41814014866175
2003-07-16,86.51145433143857
2003-07-17,86.61352571682039
2003-07-18,86.03461180317944
2003-07-21,84.9986993914194
2003-07-22,85.48404565249047
2003-07-23,85.5629712466721
2003-07-24,87.14428402101997
2003-07-25,86.09880440807872
2003-07-28,87.33426599944175
2003-07-29,86.40791326060543
2003-07-30,87.23605873821452
2003-07-31,88.26784104231363
2003-08-01,87.55091547121263
2003-08-04,86.88679810523178
2003-08-05,87.52469466555992
2003-08-06,86.67728414289311
2003-08-07,86.35715462180134
2003-08-08,86.81435858835506
2003-08-11,87.22625913273514
2003-08-12,87.89031867085899
2003-08-13,87.67181227106558
2003-08-14,89.23722946499652
2003-08-15,89.23722946499653
2003-08-18,90.02996962599104
2003-08-19,90.32439784346396
2003-08-20,90.13314527052253
2003-08-21,90.59029311079262
2003-08-22,90.44738275664578
2003-08-25,89.8888372126687
2003-08-26,89.39857108594357
2003-08-27,89.57092436264368
2003-08-28,89.9526798272738
2003-08-29,89.11788461771756
2003-09-01,90.10381236807815
2003-09-02,90.18689628618151
2003-09-03,91.2184208771741
2003-09-04,91.02818380053371
2003-09-05,90.55504890029283
2003-09-08,91.23795076527388
2003-09-09,90.35666492953409
2003-09-10,89.03679837131735
2003-09-11,88.966315834762
2003-09-12,87.69120794825248
2003-09-15,88.15989011096137
2003-09-16,89.18782651908309
2003-09-17,89.32445899020026
2003-09-18,90.03821658450671
2003-09-19,88.86073671742079
2003-09-22,87.03288574343354
2003-09-23,86.99301634862441
2003-09-24,86.27966548320893
2003-09-25,86.15718203669374
2003-09-26,85.03258360105586
2003-09-29,84.56816507447172
2003-09-30,83.69391724593662
2003-10-01,84.34485604847202
2003-10-02,84.46072490709597
2003-10-03,86.63267547319472
2003-10-06,86.27382507594272
2003-10-07,86.24479140818364
2003-10-08,86.62756786276745
2003-10-09,87.92710620321155
2003-10-10,87.35660280417314
2003-10-13,88.5063390837377
2003-10-14,88.20854456899144
2003-10-15,88.36617447413595
2003-10-16,88.28854704238509
2003-10-17,87.73486714650656
2003-10-20,87.57366873608439
2003-10-21,87.87614795388015
2003-10-22,86.94469659347325
2003-10-23,86.54816881065285
2003-10-24,86.41867319205585
2003-10-27,87.58005589074274
2003-10-28,88.45816656970426
2003-10-29,88.27427290616984
2003-10-30,89.47647105208821
2003-10-31,89.5715355069975
2003-11-03,90.82287134995731
2003-11-04,90.53308184363657
2003-11-05,90.46136240374102
2003-11-06,90.91821825986138
2003-11-07,91.38948375382772
2003-11-10,90.84012832532112
2003-11-11,90.39365702908344
2003-11-12,91.13820655550084
2003-11-13,91.27800954051212
2003-11-14,91.66113503276628
2003-11-17,89.6155478561626
2003-11-18,89.49957597451626
2003-11-19,89.52356175768807
2003-11-20,89.24747263919835
2003-11-21,89.67560113574936
2003-11-24,91.02774693102117
2003-11-25,91.09466013822492
2003-11-26,90.78709944680196
2003-11-27,91.10592162499454
2003-11-28,91.20478147985943
2003-12-01,92.8268467967882
2003-12-02,92.49850749564375
2003-12-03,92.94977277365305
2003-12-04,92.75195654741603
2003-12-05,92.51647740032932
2003-12-08,92.51647740032934
2003-12-09,93.05688343620874
2003-12-10,92.67003045464787
2003-12-11,93.62470772581558
2003-12-12,93.70018627245227
2003-12-15,94.22583995922857
2003-12-16,94.4484794991527
2003-12-17,94.67348337174086
2003-12-18,95.70740288029816
2003-12-19,96.04876389363326
2003-12-22,96.07081499164869
2003-12-23,97.11927113532317
2003-12-24,97.11927113532316
2003-12-25,97.11927113532316
2003-12-26,97.11927113532316
2003-12-29,97.99461608965005
2003-12-30,97.70525966922978
2003-12-31,97.70525966922978
2004-01-01,97.70525966922978
2004-01-02,99.71818689716932
2004-01-05,100.27253533508936
2004-01-06,100.27253533508932
2004-01-07,100.41470941512583
2004-01-08,100.76380501186293
2004-01-09,100.46446628857694
2004-01-12,100.62722032408415
2004-01-13,100.75998564192321
2004-01-14,101.12570194514846
2004-01-15,100.88358867360928
2004-01-16,101.07072715031165
2004-01-19,101.48327656986096
2004-01-20,101.07065075725016
2004-01-21,101.95388048065557
2004-01-22,102.7163367485429
2004-01-23,102.89517685488993
2004-01-26,101.73428143409524
2004-01-27,102.04684059549214
2004-01-28,102.78133831265626
2004-01-29,101.37171522826124
2004-01-30,100.23095112835621
2004-02-02,100.68997496253607
2004-02-03,100.69219951253682
2004-02-04,99.65662800431627
2004-02-05,100.42499320554151
2004-02-06,101.52244051720734
2004-02-09,103.0341827467685
2004-02-10,103.54370051418901
2004-02-11,103.901603600025
2004-02-12,104.38262789318257
2004-02-13,103.71478992028064
2004-02-16,104.0519652260657
2004-02-17,104.44726730238983
2004-02-18,104.669986612846
2004-02-19,105.57355213477426
2004-02-20,104.19544770878842
2004-02-23,104.13982393101679
2004-02-24,103.08920911508393
2004-02-25,103.26143201510581
2004-02-26,103.01536476190427
2004-02-27,104.17824698548462
2004-03-01,104.79320692017184
2004-03-02,105.49147932090081
2004-03-03,104.4894964547804
2004-03-04,105.29471523847428
2004-03-05,105.390938664718
2004-03-08,105.66789469146612
2004-03-09,104.58251162709895
2004-03-10,104.67569614335369
2004-03-11,102.38963508829552
2004-03-12,101.27789162622071
2004-03-15,96.89766569077904
2004-03-16,98.39265373583541
2004-03-17,100.26935716257678
2004-03-18,98.59669572099749
2004-03-19,99.37552646452882
2004-03-22,97.40640559899242
2004-03-23,97.9701370219696
2004-03-24,97.82438471302414
2004-03-25,99.79436060589535
2004-03-26,100.28616931804679
2004-03-29,101.083122592083
2004-03-30,100.8393459313054
2004-03-31,100.91460123806635
2004-04-01,101.87881213503255
2004-04-02,104.19789069261749
2004-04-05,104.4053267574781
2004-04-06,104.38913362499409
2004-04-07,104.58069146910977
2004-04-08,105.75737993834719
2004-04-09,105.75737993834719
2004-04-12,105.75737993834719
2004-04-13,106.5468802498834
2004-04-14,105.3872774193791
2004-04-15,104.87713448719502
2004-04-16,105.88036632907914
2004-04-19,105.27152486091055
2004-04-20,105.72183536794631
2004-04-21,104.52218591401586
2004-04-22,104.67507483064307
2004-04-23,105.18533632740119
2004-04-26,105.58424423263706
2004-04-27,105.5568905078348
2004-04-28,103.90579609179615
2004-04-29,102.97192068212469
2004-04-30,102.31652945422348
2004-05-03,103.21604153490529
2004-05-04,102.89124523346135
2004-05-05,104.03285102478235
2004-05-06,102.53349791961796
2004-05-07,101.3439395314428
2004-05-10,98.68436756505754
2004-05-11,99.93423191573996
2004-05-12,98.83642439819742
2004-05-13,99.31275807206045
2004-05-14,98.4354877785264
2004-05-17,97.11476858240748
2004-05-18,97.84176132026
2004-05-19,100.1446507126077
2004-05-20,99.10481737596393
2004-05-21,98.90391741106968
2004-05-24,99.99241662746958
2004-05-25,99.44757805043713
2004-05-26,100.48880868307347
2004-05-27,101.01192575447551
2004-05-28,100.76004248748009
2004-05-31,100.88360231291703
2004-06-01,99.4616338427612
2004-06-02,100.22280716078363
2004-06-03,100.179710402695
2004-06-04,101.54615819093739
2004-06-07,102.8875962203531
2004-06-08,102.77232851621679
2004-06-09,102.40799434191645
2004-06-10,102.75178240075472
2004-06-11,102.27443289100533
2004-06-14,101.0281273791236
2004-06-15,101.87740648319658
2004-06-16,102.47929016256616
2004-06-17,102.92949515587061
2004-06-18,102.97567795001872
2004-06-21,103.23636834408249
2004-06-22,102.35229899574081
2004-06-23,102.95167893233184
