Date,UNITED KINGDOM
2002-01-29,110.61847402843817
2002-01-30,109.89591198671063
2002-01-31,111.71290577497105
2002-02-01,112.14970547933974
2002-02-04,111.20883149631342
2002-02-05,109.45516952290338
2002-02-06,108.62579354485321
2002-02-07,109.59256872855295
2002-02-08,109.76738308427201
2002-02-11,110.13038189697542
2002-02-12,110.34408392419401
2002-02-13,111.33832396670984
2002-02-14,112.55984641697745
2002-02-15,112.02177828536102
2002-02-18,111.47905726088356
2002-02-19,109.78175077186945
2002-02-20,108.71113866569156
2002-02-21,109.64536925987936
2002-02-22,108.67981532239804
2002-02-25,110.36322228586891
2002-02-26,111.39793757172801
2002-02-27,112.43801328821864
2002-02-28,110.64704687433687
2002-03-01,112.39982672389922
2002-03-04,113.75532756999068
2002-03-05,113.14632338747913
2002-03-06,113.20051360200968
2002-03-07,113.5587436388796
2002-03-08,114.06619888665206
2002-03-11,113.38786666909047
2002-03-12,112.72852529741154
2002-03-13,113.24180434528854
2002-03-14,112.7577111902481
2002-03-15,113.5455628163559
2002-03-18,113.97924432672966
2002-03-19,114.08868414373073
2002-03-20,113.15935300094496
2002-03-21,113.28503200067276
2002-03-22,113.5990361376897
2002-03-25,112.8112482931357
2002-03-26,112.76956081662044
2002-03-27,113.3284833833174
2002-03-28,114.78554558059786
2002-03-29,114.78554558059786
2002-04-01,115.00375263154571
2002-04-02,114.420276795633
2002-04-03,114.08013651054813
2002-04-04,113.03344387175882
2002-04-05,113.85139776581283
2002-04-08,112.96076346563862
2002-04-09,112.73403935389581
2002-04-10,113.80231788615839
2002-04-11,111.52443960721672
2002-04-12,112.40234834290979
2002-04-15,113.22064585268564
2002-04-16,114.25921967268563
2002-04-17,114.11724670159433
2002-04-18,113.32900895377908
2002-04-19,113.8640212723192
2002-04-22,113.60599498887929
2002-04-23,112.79787927761188
2002-04-24,113.15447352532816
2002-04-25,112.40834320693426
2002-04-26,111.51814262817032
2002-04-29,111.23421654724056
2002-04-30,111.48407051068841
2002-05-01,110.32722359311117
2002-05-02,111.79911318381671
2002-05-03,111.33858538462758
2002-05-06,110.90737287270198
2002-05-07,109.23870650776566
2002-05-08,111.35615083767024
2002-05-09,111.05389341190022
2002-05-10,110.12238335578033
2002-05-13,110.89022176021271
2002-05-14,111.82599064709737
2002-05-15,112.33895324258552
2002-05-16,111.85891355210417
2002-05-17,110.28674169869977
2002-05-20,109.87862576760784
2002-05-21,109.77301297316588
2002-05-22,107.93498617547814
2002-05-23,108.55599202550684
2002-05-24,108.51544366900247
2002-05-27,108.07836953506815
2002-05-28,106.06706305562942
2002-05-29,105.80838732370414
2002-05-30,104.61324274867124
2002-05-31,105.77026345228742
2002-06-03,105.23580727742147
2002-06-04,104.72935806408671
2002-06-05,102.95131618960191
2002-06-06,101.7751024246066
2002-06-07,101.15951695283464
2002-06-10,101.53811472938155
2002-06-11,102.21922460055922
2002-06-12,100.47884504393123
2002-06-13,99.07577492170822
2002-06-14,96.17371789275222
2002-06-17,99.33445085309833
2002-06-18,98.37016836378515
2002-06-19,96.72703070308647
2002-06-20,94.95824874031187
2002-06-21,95.02798504672138
2002-06-24,93.19087591810565
2002-06-25,95.4916055490563
2002-06-26,93.18658704006235
2002-06-27,93.84687724908987
2002-06-28,95.83077497272002
2002-07-01,96.74563141308661
2002-07-02,94.09100188105833
2002-07-03,91.07328951548705
2002-07-04,92.68825432328943
2002-07-05,95.95265232839186
2002-07-08,95.20052738204845
2002-07-09,94.06972661931293
2002-07-10,91.9284941822422
2002-07-11,88.00363554804991
2002-07-12,87.99407864249324
2002-07-15,82.60050598415867
2002-07-16,83.09193192582777
2002-07-17,86.5863466936
2002-07-18,88.88188351055481
2002-07-19,84.67066373965072
2002-07-22,80.94753557389056
2002-07-23,80.8280720745462
2002-07-24,79.62017067369058
2002-07-25,82.94897521869
2002-07-26,84.54073374967363
2002-07-29,89.04546303175948
2002-07-30,88.54371290363697
2002-07-31,90.0360720685286
2002-08-01,85.34104922637154
2002-08-02,86.52172663756548
2002-08-05,84.6439394171115
2002-08-06,87.71714970447331
2002-08-07,86.18223111920203
2002-08-08,89.15542797242774
2002-08-09,90.17773390921927
2002-08-12,87.97292009553566
2002-08-13,89.05251128779481
2002-08-14,87.24363340210023
2002-08-15,90.53329634705808
2002-08-16,90.46634156621853
2002-08-19,92.56875643853728
2002-08-20,91.247631620455
2002-08-21,91.13369033242499
2002-08-22,92.96005729699336
2002-08-23,91.87081021564187
2002-08-26,92.03521461471794
2002-08-27,92.93814901515789
2002-08-28,89.58253932873237
2002-08-29,88.62455874509196
2002-08-30,89.06971466203909
2002-09-02,88.05330051894639
2002-09-03,84.61095008367874
2002-09-04,84.82311927999903
2002-09-05,84.75801094073653
2002-09-06,87.00967467310845
2002-09-09,86.25162764801331
2002-09-10,88.97488356321388
2002-09-11,89.61352981707745
2002-09-12,86.97964182674718
2002-09-13,85.51610280153247
2002-09-16,85.9479274697622
2002-09-17,85.19808449182449
2002-09-18,81.98069752305798
2002-09-19,80.68409933487494
2002-09-20,81.62683544219117
2002-09-23,79.36842194844554
2002-09-24,77.94775639866509
2002-09-25,78.84021005032325
2002-09-26,82.16818813378092
2002-09-27,83.14990276861066
2002-09-30,79.23992875737974
2002-10-01,80.89846538060065
2002-10-02,82.88403616430388
2002-10-03,82.31670549796554
2002-10-04,81.23733603052524
2002-10-07,80.44866064137504
2002-10-08,79.17252695043418
2002-10-09,78.88763372931938
2002-10-10,79.8946242895439
2002-10-11,83.45340714800197
2002-10-14,82.78524378789852
2002-10-15,87.17458580919632
2002-10-16,85.61825314033565
2002-10-17,88.69871141418952
2002-10-18,87.81586279801012
2002-10-21,87.55288048641891
2002-10-22,86.96118969704251
2002-10-23,84.82530619346488
2002-10-24,86.93927103570039
2002-10-25,86.0330701017135
2002-10-28,86.31545756390967
2002-10-29,83.15525191916453
2002-10-30,84.64210843572394
2002-10-31,85.27251603836221
2002-11-01,83.81372898050306
2002-11-04,86.31241119593136
2002-11-05,86.31816465881107
2002-11-06,85.58524750001402
2002-11-07,85.30233062874568
2002-11-08,84.46811303321711
2002-11-11,84.18985750975709
2002-11-12,85.65566936708478
2002-11-13,84.69339805899018
2002-11-14,85.15199418053196
2002-11-15,85.71738823738197
2002-11-18,86.20909923625447
2002-11-19,85.95861487170879
2002-11-20,85.94535508958938
2002-11-21,88.39050168575505
2002-11-22,88.38084356395143
2002-11-25,87.05413419990644
2002-11-26,85.70873055300305
2002-11-27,86.62620467054654
2002-11-28,87.6183718354092
2002-11-29,87.44605255217613
2002-12-02,87.14834194590239
2002-12-03,85.89044908498629
2002-12-04,85.31752543434854
2002-12-05,84.90089941371804
2002-12-06,84.11729155350191
2002-12-09,82.60352275453428
2002-12-10,82.04098914594209
2002-12-11,83.33462548837502
2002-12-12,81.99991681261751
2002-12-13,80.97493151500963
2002-12-16,83.23307943023897
2002-12-17,81.37816821279738
2002-12-18,80.23439470343499
2002-12-19,80.50139737073866
2002-12-20,81.44157937525522
2002-12-23,81.83786275919715
2002-12-24,81.81140136862965
2002-12-25,81.81140136862965
2002-12-26,81.59028371289627
2002-12-27,79.08342266575565
2002-12-30,80.28870968028085
2002-12-31,81.10317203055789
2003-01-01,81.10317203055789
2003-01-02,82.76544709548648
2003-01-03,82.65578190082194
2003-01-06,82.54031007911102
2003-01-07,81.87702691679841
2003-01-08,81.15675825814726
2003-01-09,81.04776922231639
2003-01-10,81.56224162613707
2003-01-13,80.76364525276047
2003-01-14,80.61374753584714
2003-01-15,79.24555229495007
2003-01-16,79.32354811006753
2003-01-17,78.0415619493357
2003-01-20,76.6428819549363
2003-01-21,75.78891550927162
2003-01-22,74.64891276658247
2003-01-23,73.64081055632012
2003-01-24,73.26017230509538
2003-01-27,70.74727743473342
2003-01-28,71.15748796177282
2003-01-29,71.22681618002606
2003-01-30,73.84266666590482
2003-01-31,73.69101003241845
2003-02-03,75.84490584096699
2003-02-04,73.30245055925224
2003-02-05,75.2326103271608
2003-02-06,73.31383087666521
2003-02-07,73.05098023378339
2003-02-10,72.91423996597064
2003-02-11,74.57629204686059
2003-02-12,73.30657811424972
2003-02-13,72.76251465144337
2003-02-14,72.64015092390221
2003-02-17,74.04108924442113
2003-02-18,74.73877761959449
2003-02-19,73.23459109704869
2003-02-20,73.22615129995742
2003-02-21,73.95141543881904
2003-02-24,73.44986525940685
2003-02-25,71.39369686948073
2003-02-26,71.23599374244208
2003-02-27,70.89300341551389
2003-02-28,72.21447010591628
2003-03-03,72.59751902928568
2003-03-04,71.08882000805713
2003-03-05,70.35114855436645
2003-03-06,70.28454836812485
2003-03-07,68.7454354222173
2003-03-10,67.3283241196311
2003-03-11,67.87814338601792
2003-03-12,65.34631536581415
2003-03-13,69.75241862510747
2003-03-14,71.93206254935696
2003-03-17,74.38202221766144
2003-03-18,74.74890642529517
2003-03-19,75.5968521045807
2003-03-20,75.5119972004256
2003-03-21,77.80206071376489
2003-03-24,75.28131830491776
2003-03-25,75.2084900442509
2003-03-26,76.03710658062586
2003-03-27,74.33775237657719
2003-03-28,73.5923134803363
2003-03-31,71.25866840509933
2003-04-01,72.36733555026112
2003-04-02,74.33391562155694
2003-04-03,75.10181218256155
2003-04-04,75.83487527475813
2003-04-07,78.17340902966839
2003-04-08,76.58409489340659
2003-04-09,76.52498775753628
2003-04-10,75.3212148506931
2003-04-11,75.78642956385289
2003-04-14,76.54308641822638
2003-04-15,77.70640885679175
2003-04-16,76.41124045690052
2003-04-17,76.81218778063447
2003-04-18,76.81218778063447
2003-04-21,76.41424638636745
2003-04-22,76.95975726649438
2003-04-23,78.33891184166205
2003-04-24,77.15197999274237
2003-04-25,76.43664194217394
2003-04-28,77.92211587098177
2003-04-29,77.51748293608537
2003-04-30,76.92268151536605
2003-05-01,75.9200215081732
2003-05-02,77.27920350564129
2003-05-05,77.02564970944438
2003-05-06,78.08597406433852
2003-05-07,76.70280284614256
2003-05-08,75.22782344732929
2003-05-09,75.8154508899728
2003-05-12,76.17656692584137
2003-05-13,76.52830585397494
2003-05-14,76.93460907570278
2003-05-15,78.06174483124214
2003-05-16,78.34020451122447
2003-05-19,75.8859592365152
2003-05-20,76.61152826988602
2003-05-21,75.98522083744598
2003-05-22,76.65581738263157
2003-05-23,75.96321486086457
2003-05-26,75.47290929395965
2003-05-27,75.83500314279682
2003-05-28,77.88207254905743
2003-05-29,78.27968292270306
2003-05-30,77.46903923935872
2003-06-02,79.07016846740332
2003-06-03,78.65320227930128
2003-06-04,79.30312517975582
2003-06-05,78.89142780524409
2003-06-06,81.32928685264778
2003-06-09,79.719195932943
2003-06-10,79.98630365923538
2003-06-11,81.16518133725208
2003-06-12,81.63134386219127
2003-06-13,80.5557928231154
2003-06-16,81.15252071327886
2003-06-17,82.61964180932252
2003-06-18,83.27679973203098
2003-06-19,81.76069788748002
2003-06-20,82.26537895981653
2003-06-23,81.53582484290318
2003-06-24,80.91586326071322
2003-06-25,81.26297233171633
2003-06-26,81.06372385434263
2003-06-27,81.16547437937578
2003-06-30,80.02433805180694
2003-07-01,78.49320176601039
2003-07-02,80.0258244786079
2003-07-03,80.7988030796838
2003-07-04,80.74368093758873
2003-07-07,82.00634621702578
2003-07-08,81.63245304816262
2003-07-09,80.8100889560799
2003-07-10,80.11142840710131
2003-07-11,81.01712962845514
2003-07-14,82.20348240892052
2003-07-15,80.8383520724852
2003-07-16,80.23693921554816
2003-07-17,79.80856613007545
2003-07-18,79.587505166885
2003-07-21,78.94629051679154
2003-07-22,79.57520499777621
2003-07-23,79.43947618666925
2003-07-24,80.6777604065029
2003-07-25,80.33968452628936
2003-07-28,81.16067942024063
2003-07-29,80.89114828173388
2003-07-30,81.39969062370892
2003-07-31,82.15426639065853
2003-08-01,81.08375995739785
2003-08-04,80.60396137617948
2003-08-05,80.79280386579923
2003-08-06,79.844269477816
2003-08-07,80.37847834093735
2003-08-08,81.57645346668308
2003-08-11,81.764305086804
2003-08-12,82.11879552498857
2003-08-13,82.66555332158232
2003-08-14,83.64272344291177
2003-08-15,83.62294941213905
2003-08-18,84.62710758097852
2003-08-19,84.5004611960031
2003-08-20,84.17076480621525
2003-08-21,84.94486242937981
2003-08-22,85.32098946743234
2003-08-25,85.06248799345234
2003-08-26,84.09347435242569
2003-08-27,84.68182782699044
2003-08-28,84.71152796936832
2003-08-29,83.64823632523648
2003-09-01,84.02298877989057
2003-09-02,84.90785311059697
2003-09-03,86.33996759480476
2003-09-04,86.04196846755818
2003-09-05,85.45367802800608
2003-09-08,85.64810147574708
2003-09-09,84.58539646359425
2003-09-10,84.17625457328911
2003-09-11,84.40948803695449
2003-09-12,83.96606168055692
2003-09-15,84.29437826636835
2003-09-16,85.20619871182667
2003-09-17,85.56472324693777
2003-09-18,86.47221962205982
2003-09-19,85.50810323405804
2003-09-22,84.83661301320005
2003-09-23,84.93347503479825
2003-09-24,85.52630078319669
2003-09-25,84.74836221034202
2003-09-26,84.05802083308173
2003-09-29,83.3668013514813
2003-09-30,81.64888535332308
2003-10-01,82.96609112939576
2003-10-02,84.07353521855573
2003-10-03,85.59702268698572
2003-10-06,85.52480550603705
2003-10-07,84.61764774358923
2003-10-08,83.88734577202463
2003-10-09,85.44447871946787
2003-10-10,85.06210938627194
2003-10-13,86.87146272661728
2003-10-14,86.2629606870984
2003-10-15,87.47690154019097
2003-10-16,87.14400980588991
2003-10-17,87.20299178206676
2003-10-20,87.25943129971054
2003-10-21,87.21502841487481
2003-10-22,85.79017808412152
2003-10-23,84.99945318457031
2003-10-24,84.95268452269266
2003-10-27,85.47542296825164
2003-10-28,86.45245076976148
2003-10-29,86.6740973514192
2003-10-30,87.34948878145363
2003-10-31,87.34933355622087
2003-11-03,88.62390610532437
2003-11-04,88.15797180947102
2003-11-05,87.95643668836392
2003-11-06,88.14945566940678
2003-11-07,88.87820956258602
2003-11-10,88.09099956642773
2003-11-11,87.66581381622075
2003-11-12,87.98402717056487
2003-11-13,87.90947624678189
2003-11-14,87.89163087247961
2003-11-17,86.83457208885147
2003-11-18,86.93839284181946
2003-11-19,86.21240164532766
2003-11-20,86.07602770599527
2003-11-21,86.2070525353794
2003-11-24,88.14597973665387
2003-11-25,88.24126030706404
2003-11-26,87.68432452527055
2003-11-27,87.9255864264645
2003-11-28,87.22732179071832
2003-12-01,88.82200509157474
2003-12-02,87.74124123937584
2003-12-03,87.83313829451609
2003-12-04,87.51401830235237
2003-12-05,87.02100994071168
2003-12-08,86.68309859392802
2003-12-09,87.56965039205596
2003-12-10,86.72405170749822
2003-12-11,87.0927662409978
2003-12-12,86.74277880628404
2003-12-15,86.5849758337496
2003-12-16,86.13605752365883
2003-12-17,86.80689360801406
2003-12-18,87.9787366424097
2003-12-19,88.24195859761508
2003-12-22,87.92008619718612
2003-12-23,88.5232603283258
2003-12-24,88.7367925269128
2003-12-25,88.7367925269128
2003-12-26,88.87002184377099
2003-12-29,88.6377922931659
2003-12-30,89.06667142363564
2003-12-31,89.10619698813144
2004-01-01,89.10619698813144
2004-01-02,89.86873852614687
2004-01-05,90.17560920725744
2004-01-06,90.22264925954262
2004-01-07,89.93600941213302
2004-01-08,90.60430496408604
2004-01-09,90.10206134573701
2004-01-12,90.23810807040361
2004-01-13,90.20156098018339
2004-01-14,90.84536102716349
2004-01-15,90.48727052276793
2004-01-16,91.61038539716695
2004-01-19,91.49331440321185
2004-01-20,91.30089070879185
2004-01-21,91.88580027300102
2004-01-22,91.14740126454551
2004-01-23,90.43368541305829
2004-01-26,90.33301612792602
2004-01-27,89.98823068400245
2004-01-28,91.02675919571553
2004-01-29,90.61396138506132
2004-01-30,90.19670687076446
2004-02-02,89.9133877981823
2004-02-03,90.18196450964592
2004-02-04,90.11866621012233
2004-02-05,89.76880912109327
2004-02-06,89.81317321486895
2004-02-09,91.18322797028007
2004-02-10,90.82319983452754
2004-02-11,90.93493528713007
2004-02-12,90.60230601057036
2004-02-13,91.35541181589579
2004-02-16,91.3590836005304
2004-02-17,92.76663774377701
2004-02-18,92.72021305434228
2004-02-19,94.56205953579548
2004-02-20,94.39072749235406
2004-02-23,94.3738796405452
2004-02-24,93.95118414763682
2004-02-25,94.99593053088066
2004-02-26,94.9994978536257
2004-02-27,94.30586315345587
2004-03-01,95.79201012968446
2004-03-02,95.90121606156474
2004-03-03,95.69221461480406
2004-03-04,95.84260379610231
2004-03-05,95.09942944815762
2004-03-08,95.60325226839409
2004-03-09,94.5927966211591
2004-03-10,94.36810772566717
2004-03-11,91.92113991326684
2004-03-12,92.6185489270515
2004-03-15,91.38818174502507
2004-03-16,91.96989895787182
2004-03-17,93.59120954485434
2004-03-18,92.1160830571749
2004-03-19,92.97079120825224
2004-03-22,91.58376226539544
2004-03-23,91.8132073677189
2004-03-24,91.81572226151512
2004-03-25,92.27678426401951
2004-03-26,92.42365072312063
2004-03-29,93.42044863770231
2004-03-30,93.76525093777707
2004-03-31,93.11383953833665
2004-04-01,94.04591383057073
2004-04-02,95.50104096670272
2004-04-05,96.04910481136794
2004-04-06,96.45271579128517
2004-04-07,96.09954773680607
2004-04-08,96.68142142220644
2004-04-09,96.68142142220644
2004-04-12,96.95375217307465
2004-04-13,97.7200770756428
2004-04-14,95.49845575818638
2004-04-15,95.62189327098355
2004-04-16,96.68305925442766
2004-04-19,97.26501180713464
2004-04-20,97.82128962469513
2004-04-21,96.56639828894271
2004-04-22,97.07796686805135
2004-04-23,97.38287338853424
2004-04-26,98.19161818256477
2004-04-27,98.06203536540208
2004-04-28,96.77916411571287
2004-04-29,95.97375750199724
2004-04-30,94.78303534286042
2004-05-03,95.11435571926569
2004-05-04,96.28081191140318
2004-05-05,96.16950773759186
2004-05-06,95.76803527174634
2004-05-07,96.27438117570891
2004-05-10,93.9631276820187
2004-05-11,94.46096013816455
2004-05-12,94.02399876762584
2004-05-13,94.75406567567674
2004-05-14,94.18237307686617
2004-05-17,92.60733785702435
2004-05-18,93.34467327408726
2004-05-19,94.67188302576444
2004-05-20,94.02395677560108
2004-05-21,94.33822946907279
2004-05-24,94.75765649849824
2004-05-25,94.43388718250148
2004-05-26,95.19610059026648
2004-05-27,95.2245113967422
2004-05-28,95.07411197634042
2004-05-31,95.07411197634042
2004-06-01,94.98697064983246
2004-06-02,95.07558301214091
2004-06-03,95.496437981809
2004-06-04,95.70168526005654
2004-06-07,95.89535421185626
2004-06-08,96.48202007604522
2004-06-09,97.23044023204719
2004-06-10,97.25848647706239
2004-06-11,97.18949449990113
2004-06-14,95.51741313942266
2004-06-15,96.15800149472554
2004-06-16,97.8409234350571
2004-06-17,98.00819216624271
2004-06-18,97.81602441691857
2004-06-21,97.57574710262718
2004-06-22,96.41147898879493
