Date,AC ASIA PACIFIC ex JAPAN IMI VALUE
1998-11-12,291.0213519595423
1998-11-13,293.51121872649315
1998-11-16,299.1072519951975
1998-11-17,298.82180404639956
1998-11-18,302.7081127118323
1998-11-19,308.17901816890014
1998-11-20,310.82255279983883
1998-11-23,314.46876506581634
1998-11-24,320.0633542293047
1998-11-25,316.64626441019334
1998-11-26,316.76109739874425
1998-11-27,315.6277486753
1998-11-30,312.2056577783908
1998-12-01,306.3837794815177
1998-12-02,309.37511362622143
1998-12-03,305.26343950996477
1998-12-04,305.5832615059409
1998-12-07,313.07559423116055
1998-12-08,311.7466848328045
1998-12-09,312.8672417902366
1998-12-10,316.44705139268586
1998-12-11,311.5147270823876
1998-12-14,307.98512391701854
1998-12-15,310.6897727512575
1998-12-16,308.00039933014716
1998-12-17,308.2852546506829
1998-12-18,310.21385713372246
1998-12-21,313.04718073802695
1998-12-22,313.3379302642261
1998-12-23,311.2340700055625
1998-12-24,311.7590470172585
1998-12-25,312.0524209738745
1998-12-28,310.56828430391863
1998-12-29,311.8063814881377
1998-12-30,312.4408735527234
1998-12-31,312.6919504314357
1999-01-01,312.69261449937045
1999-01-04,315.0911153054317
1999-01-05,316.6541552994198
1999-01-06,324.14234260741557
1999-01-07,334.1051046881359
1999-01-08,332.26003201067925
1999-01-11,334.77460128925344
1999-01-12,333.04330244532724
1999-01-13,324.8774489499851
1999-01-14,318.80973423818176
1999-01-15,321.037720699178
1999-01-18,324.8313745842932
1999-01-19,325.27878467428786
1999-01-20,326.38624599645647
1999-01-21,320.8010088176521
1999-01-22,312.69185363679185
1999-01-25,304.81761295091144
1999-01-26,305.92969955583163
1999-01-27,311.0601406895344
1999-01-28,307.89863496505467
1999-01-29,308.07450818194263
1999-02-01,309.2747268555725
1999-02-02,307.54870168188586
1999-02-03,306.89256957230964
1999-02-04,305.73232120916595
1999-02-05,303.6003585762785
1999-02-08,303.67638686614634
1999-02-09,300.19303387180327
1999-02-10,297.73495294046074
1999-02-11,300.74921936114487
1999-02-12,305.3326879124005
1999-02-15,304.7467164541381
1999-02-16,302.7479309216213
1999-02-17,302.47016039742715
1999-02-18,300.9215042059112
1999-02-19,300.5315906453733
1999-02-22,303.08621732164596
1999-02-23,303.8293052632106
1999-02-24,304.0980971546385
1999-02-25,302.1461199043736
1999-02-26,302.78174572584345
1999-03-01,304.5752491714102
1999-03-02,304.4644207936418
1999-03-03,306.3255556942309
1999-03-04,304.9867279933614
1999-03-05,308.57727524343767
1999-03-08,313.9262028074184
1999-03-09,315.6570907657957
1999-03-10,317.2545817389508
1999-03-11,316.7701306844266
1999-03-12,319.45781864619204
1999-03-15,321.9649364240571
1999-03-16,321.6903237385864
1999-03-17,321.5128362869272
1999-03-18,320.29619665539957
1999-03-19,326.01501810534074
1999-03-22,328.65999408058536
1999-03-23,330.1223552606158
1999-03-24,327.04144583203225
1999-03-25,328.46859436961495
1999-03-26,328.45866733790615
1999-03-29,325.45299858086224
1999-03-30,328.21887283231285
1999-03-31,328.08252072001676
1999-04-01,332.14569799596006
1999-04-02,334.08761015361233
1999-04-05,333.29844323503005
1999-04-06,335.0364360805331
1999-04-07,337.9191827764952
1999-04-08,339.7521179954452
1999-04-09,342.612435869232
1999-04-12,342.5065876708052
1999-04-13,346.54987147431507
1999-04-14,349.95810346895337
1999-04-15,354.82337607065716
1999-04-16,366.59878049841603
1999-04-19,376.06161798739026
1999-04-20,371.4950198013392
1999-04-21,369.5814572354636
1999-04-22,376.0440816358168
1999-04-23,377.9934286725938
1999-04-26,380.43897388909267
1999-04-27,384.38305513193694
1999-04-28,381.16032263926513
1999-04-29,379.82515300876867
1999-04-30,384.4994130272531
1999-05-03,385.90631437641946
1999-05-04,394.65788205777363
1999-05-05,395.08924629620145
1999-05-06,400.06886702765604
1999-05-07,391.18106722473215
1999-05-10,392.60391030292783
1999-05-11,390.82093925825296
1999-05-12,389.04924282021443
1999-05-13,387.86226050659263
1999-05-14,389.1442078473848
1999-05-17,383.7100759429876
1999-05-18,386.94837421073527
1999-05-19,383.7195746143159
1999-05-20,380.4295819207751
1999-05-21,379.28688147520137
1999-05-24,377.92301187254
1999-05-25,373.54003158993623
1999-05-26,372.13848142695525
1999-05-27,371.56337053265133
1999-05-28,368.2847697681317
1999-05-31,369.06158112595824
1999-06-01,371.8493533037589
1999-06-02,374.55812454861285
1999-06-03,377.2222409578311
1999-06-04,379.85077192927383
1999-06-07,388.6031416474528
1999-06-08,393.7032578744891
1999-06-09,392.334564669485
1999-06-10,395.9673469842013
1999-06-11,396.5325805108328
1999-06-14,394.17913771282736
1999-06-15,389.36180250363884
1999-06-16,394.08591443429094
1999-06-17,398.6075948342062
1999-06-18,398.6293990884097
1999-06-21,406.23764988675265
1999-06-22,410.2651309535816
1999-06-23,411.23234075173804
1999-06-24,408.75746267787497
1999-06-25,407.0982609869542
1999-06-28,409.95568777350593
1999-06-29,409.25003431644774
1999-06-30,405.0139782492732
1999-07-01,410.5746799306061
1999-07-02,415.5253229726937
1999-07-05,421.0876615722201
1999-07-06,420.0689017057114
1999-07-07,417.23913295227425
1999-07-08,416.48269992394523
1999-07-09,417.74385309779535
1999-07-12,418.1732809591477
1999-07-13,414.6953402899798
1999-07-14,409.0189625007956
1999-07-15,411.77628927200465
1999-07-16,408.2629648506368
1999-07-19,406.73906156945355
1999-07-20,407.55322075869606
1999-07-21,403.53071138568566
1999-07-22,401.1432809147864
1999-07-23,392.4149767157986
1999-07-26,385.49731783144887
1999-07-27,387.54107558134046
1999-07-28,392.30465569457556
1999-07-29,394.9785224849837
1999-07-30,391.326652485897
1999-08-02,388.91788616084125
1999-08-03,393.208873020339
1999-08-04,393.70078084386245
1999-08-05,387.35894578253254
1999-08-06,384.46958105257573
1999-08-09,384.12196748626883
1999-08-10,381.02869391443403
1999-08-11,373.6443370677978
1999-08-12,377.02204691637905
1999-08-13,376.16355863220457
1999-08-16,383.30261961852295
1999-08-17,378.8367512651032
1999-08-18,384.07392805171327
1999-08-19,385.6710416368974
1999-08-20,389.47320747856514
1999-08-23,395.5056294367242
1999-08-24,395.3203515867953
1999-08-25,397.146984118632
1999-08-26,397.67994227248386
1999-08-27,395.731269806666
1999-08-30,394.57289642633475
1999-08-31,392.05762807001116
1999-09-01,390.97051483074335
1999-09-02,388.5536107617702
1999-09-03,385.33851050871203
1999-09-06,389.8827088383467
1999-09-07,389.7264516241181
1999-09-08,387.8672950730004
1999-09-09,394.875327005737
1999-09-10,396.5536051386501
1999-09-13,398.62054742420264
1999-09-14,397.51721860569984
1999-09-15,389.53133888681236
1999-09-16,383.9139998618594
1999-09-17,386.2619490139159
1999-09-20,385.1716330606607
1999-09-21,385.8320416011319
1999-09-22,383.0434110437874
1999-09-23,383.11538513192806
1999-09-24,380.6943649323029
1999-09-27,376.10275181582483
1999-09-28,375.8672304393404
1999-09-29,373.9494996537673
1999-09-30,370.92856575054014
1999-10-01,375.0439495112486
1999-10-04,374.4327981174176
1999-10-05,374.9253798680508
1999-10-06,377.05586987839973
1999-10-07,380.9305848709547
1999-10-08,379.39171737292315
1999-10-11,379.78894186758953
1999-10-12,381.3501695723699
1999-10-13,377.8173345338767
1999-10-14,378.9133083101662
1999-10-15,374.0793649198305
1999-10-18,368.27471188532286
1999-10-19,366.4476791737521
1999-10-20,373.1013340767918
1999-10-21,371.56448182987197
1999-10-22,373.7997940700539
1999-10-25,373.67451474195985
1999-10-26,371.7538281004596
1999-10-27,368.67698943193136
1999-10-28,370.4442169154587
1999-10-29,371.69045036458186
1999-11-01,374.87156972994944
1999-11-02,377.83361796942376
1999-11-03,378.03446101491147
1999-11-04,380.8167445321399
1999-11-05,380.4997931871613
1999-11-08,379.59211229195563
1999-11-09,382.0908897389036
1999-11-10,383.64965631330904
1999-11-11,386.3360217817651
1999-11-12,388.1611297314661
1999-11-15,387.66928215096306
1999-11-16,388.087330742425
1999-11-17,386.0501153789205
1999-11-18,386.6774518703084
1999-11-19,390.40948186531017
1999-11-22,392.6792218982228
1999-11-23,391.4670527338196
1999-11-24,389.76587020332977
1999-11-25,389.1983856944278
1999-11-26,388.1834873340288
1999-11-29,389.83538863460524
1999-11-30,389.09123997824383
1999-12-01,391.44032949852175
1999-12-02,394.6486990237479
1999-12-03,396.1515786071767
1999-12-06,400.662089561161
1999-12-07,398.5974136806149
1999-12-08,399.1909454409896
1999-12-09,400.07973454282154
1999-12-10,402.7765394336154
1999-12-13,402.3376374245439
1999-12-14,400.64232107319174
1999-12-15,395.37872050159825
1999-12-16,395.2161194209408
1999-12-17,396.90089655002345
1999-12-20,398.61720957670076
1999-12-21,395.5715044351851
1999-12-22,397.7156726993174
1999-12-23,396.97627728923817
1999-12-24,400.80730881058
1999-12-27,400.34471244955387
1999-12-28,402.58804748271126
1999-12-29,403.1703557009695
1999-12-30,406.4667416557226
1999-12-31,406.5039820132948
2000-01-03,412.19026206254307
2000-01-04,418.5606092948044
2000-01-05,403.8923401126165
2000-01-06,396.4052549813528
2000-01-07,401.6510931389722
2000-01-10,407.92645912574164
2000-01-11,404.6247756007872
2000-01-12,405.10025908962297
2000-01-13,405.8562600440246
2000-01-14,406.4909700804162
2000-01-17,410.49140827495074
2000-01-18,409.0741592361618
2000-01-19,399.60610140731364
2000-01-20,402.5894953244689
2000-01-21,399.232789326367
2000-01-24,398.7816413784488
2000-01-25,393.8037237912543
2000-01-26,395.30614656133713
2000-01-27,399.43729182698604
2000-01-28,401.02248338025043
2000-01-31,396.6539285386324
2000-02-01,395.2523596965774
2000-02-02,397.56566914928703
2000-02-03,397.03437262409864
2000-02-04,397.21566544792495
2000-02-07,399.1578512440703
2000-02-08,396.69797484765417
2000-02-09,397.9641389053555
2000-02-10,397.4867504809701
2000-02-11,397.5646276694638
2000-02-14,392.88311274508294
2000-02-15,389.1090509489959
2000-02-16,390.4654713599526
2000-02-17,394.9545441370619
2000-02-18,389.4135101684061
2000-02-21,384.37583496252273
2000-02-22,377.6451277419835
2000-02-23,378.9521379255302
2000-02-24,376.81980455249686
2000-02-25,376.67027011113
2000-02-28,371.4834650881441
2000-02-29,371.710621249416
2000-03-01,371.3481522723215
2000-03-02,372.800809404652
2000-03-03,370.97948167642716
2000-03-06,371.6920629638756
2000-03-07,373.0203463466841
2000-03-08,373.3040213580384
2000-03-09,371.0562220598472
2000-03-10,370.9695246982047
2000-03-13,361.1924714746105
2000-03-14,361.3628886333062
2000-03-15,358.6720864453064
2000-03-16,358.40229233302847
2000-03-17,364.27253184762617
2000-03-20,361.70976440975994
2000-03-21,365.44206316617124
2000-03-22,368.6401313712072
2000-03-23,370.0358698376225
2000-03-24,372.62696380541786
2000-03-27,377.5835439319726
2000-03-28,378.68651869064723
2000-03-29,377.1797013324649
2000-03-30,373.36655721077176
2000-03-31,371.17327811953123
2000-04-03,369.0401844136733
2000-04-04,367.36260665716065
2000-04-05,368.10449635466205
2000-04-06,366.35550775036836
2000-04-07,369.95355886422703
2000-04-10,372.3279818079447
2000-04-11,370.0877656798748
2000-04-12,371.76074757170517
2000-04-13,368.9457445423579
2000-04-14,367.51386017018126
2000-04-17,344.181385150822
2000-04-18,352.807401088821
2000-04-19,354.9091959640186
2000-04-20,354.0220523843021
2000-04-21,354.93307223235195
2000-04-24,351.0008070177529
2000-04-25,350.6720952679783
2000-04-26,347.5982600161872
2000-04-27,345.8401606568603
2000-04-28,348.6677348411777
2000-05-01,346.81389634757954
2000-05-02,346.615613255481
2000-05-03,344.7798062057477
2000-05-04,343.8820831496425
2000-05-05,347.91276562109215
2000-05-08,344.03911936574593
2000-05-09,342.310283939159
2000-05-10,338.41645139327744
2000-05-11,333.9427628317528
2000-05-12,336.1498909866915
2000-05-15,332.4842509373977
2000-05-16,337.08524416860024
2000-05-17,335.54118552750333
2000-05-18,332.3414697764726
2000-05-19,334.0309605794576
2000-05-22,325.95283990119316
2000-05-23,325.14855231322065
2000-05-24,322.4765642441332
2000-05-25,322.71005328991674
2000-05-26,318.39030648891486
2000-05-29,320.6746079416743
2000-05-30,324.0766131507161
2000-05-31,327.98287817835904
2000-06-01,329.0082467064668
2000-06-02,335.49284326914295
2000-06-05,342.7982260675638
2000-06-06,344.1180550149843
2000-06-07,346.41508939350246
2000-06-08,345.27419375602574
2000-06-09,348.20012732308396
2000-06-12,348.8892265099433
2000-06-13,344.3938792434325
