Date,AC ASIA ex JAPAN IMI VALUE
2000-03-07,427.1207066566252
2000-03-08,427.28357171522447
2000-03-09,423.28404312329957
2000-03-10,422.6054030663528
2000-03-13,406.74692618880425
2000-03-14,407.1096523532872
2000-03-15,402.56366015444576
2000-03-16,401.5360927346406
2000-03-17,410.69421619968944
2000-03-20,407.2817728288832
2000-03-21,412.3144718783024
2000-03-22,417.0467092628076
2000-03-23,419.96328489599364
2000-03-24,423.3439985685819
2000-03-27,430.019082591032
2000-03-28,430.88521697048407
2000-03-29,429.3257108744984
2000-03-30,424.6659960752812
2000-03-31,423.47831752680617
2000-04-03,417.66723089264076
2000-04-04,414.10123060998677
2000-04-05,413.26423879033575
2000-04-06,412.0270850623742
2000-04-07,418.49997031153976
2000-04-10,421.9930338380259
2000-04-11,419.2780981278042
2000-04-12,420.80396193508244
2000-04-13,417.3215681237686
2000-04-14,414.74183952332777
2000-04-17,385.2717233295827
2000-04-18,394.69178750181703
2000-04-19,395.732861784095
2000-04-20,395.0240065643414
2000-04-21,396.38845965620624
2000-04-24,390.27228824301096
2000-04-25,389.5318946506217
2000-04-26,385.03900534717354
2000-04-27,383.48578527759554
2000-04-28,388.4342228601152
2000-05-01,387.6725254881666
2000-05-02,384.4428491880951
2000-05-03,381.041610962028
2000-05-04,380.670893455271
2000-05-05,383.7765548123499
2000-05-08,379.24094136849084
2000-05-09,378.0543374823487
2000-05-10,373.62420525256783
2000-05-11,368.4161279337149
2000-05-12,371.0110659133975
2000-05-15,366.747247644598
2000-05-16,371.6466149044554
2000-05-17,371.6802444926498
2000-05-18,367.4045754200939
2000-05-19,369.17229930341495
2000-05-22,356.8639690051007
2000-05-23,354.2435095065848
2000-05-24,351.61412933136023
2000-05-25,352.5062362718196
2000-05-26,346.82454677921714
2000-05-29,348.3645015791132
2000-05-30,351.9839955368344
2000-05-31,358.9465575789486
2000-06-01,359.7932253261732
2000-06-02,366.91263124359426
2000-06-05,376.4905737580827
2000-06-06,376.3585623117015
2000-06-07,380.1633832263837
2000-06-08,378.573779689808
2000-06-09,383.62103960215217
2000-06-12,383.65386318350465
2000-06-13,376.4684644310853
2000-06-14,380.65923730430654
2000-06-15,376.9914217155499
