Date,ACWI IMI VALUE
2006-12-25,901.9701530720029
2006-12-26,904.2050712181854
2006-12-27,911.9784431573303
2006-12-28,912.489507067667
2006-12-29,910.5962777678052
2007-01-01,910.6153829747718
2007-01-02,917.6261703992978
2007-01-03,915.0242839273233
2007-01-04,910.8158908873802
2007-01-05,900.5229045257006
2007-01-08,901.1728307555136
2007-01-09,900.8553807159996
2007-01-10,894.7606198431506
2007-01-11,899.8125927469189
2007-01-12,906.5663537616967
2007-01-15,910.4632184084508
2007-01-16,908.4035365430236
2007-01-17,908.1961017225842
2007-01-18,908.4077499032401
2007-01-19,911.7753155132457
2007-01-22,911.0954607882782
2007-01-23,914.5170785690617
2007-01-24,920.4696414658932
2007-01-25,914.0521772710925
2007-01-26,909.8379148135456
2007-01-29,910.6755526392086
2007-01-30,915.2408612426018
2007-01-31,917.0829467698536
2007-02-01,926.4131797213092
2007-02-02,927.6218341029104
2007-02-05,926.3578192789911
2007-02-06,930.7668447486594
2007-02-07,933.1305514158677
2007-02-08,929.3232288799677
2007-02-09,927.9183559966267
2007-02-12,923.1762508291442
2007-02-13,930.3063346368124
2007-02-14,939.1601412909988
2007-02-15,941.4061213635122
2007-02-16,940.7642435298205
2007-02-19,942.4052191754282
2007-02-20,943.3024373089883
2007-02-21,940.2447940447418
2007-02-22,940.9776457755135
2007-02-23,942.0948542342356
2007-02-26,945.0637453010928
2007-02-27,923.1487878061841
2007-02-28,914.1034461144247
2007-03-01,908.6646239072584
2007-03-02,901.8004202085374
2007-03-05,885.2820212579618
2007-03-06,898.6108901868425
2007-03-07,900.2425808291665
2007-03-08,909.4595764208112
2007-03-09,911.5418541094075
2007-03-12,914.6754553496299
2007-03-13,901.8532744635819
2007-03-14,892.2379522858694
2007-03-15,902.0739978662393
2007-03-16,900.3696366311038
2007-03-19,910.3674992843507
2007-03-20,917.0419841810391
2007-03-21,926.3658426839605
2007-03-22,935.0273359010075
2007-03-23,937.208232355986
2007-03-26,935.8665919635833
2007-03-27,932.7271710167394
2007-03-28,928.2509040821795
2007-03-29,932.6160440131614
2007-03-30,931.7870103311864
2007-04-02,933.7600739925068
2007-04-03,941.3059777394293
2007-04-04,943.9451713857383
2007-04-05,946.4019919759835
2007-04-06,946.0523519176814
2007-04-09,946.0610895402075
2007-04-10,951.5923292982336
2007-04-11,949.4101887149942
2007-04-12,951.7757867104513
2007-04-13,954.5882239110979
