Date,AC ASEAN IMI QUALITY
2010-07-08,1287.3259869513174
2010-07-09,1298.776827980502
2010-07-12,1298.2074732380727
2010-07-13,1303.9163325969562
2010-07-14,1314.3944686277914
2010-07-15,1314.6106775461712
2010-07-16,1318.7991771515372
2010-07-19,1309.0264399883465
2010-07-20,1314.6318959987227
2010-07-21,1315.324919339059
2010-07-22,1316.756996293194
2010-07-23,1329.0353939836175
2010-07-26,1329.9084585931346
2010-07-27,1344.0887289798757
2010-07-28,1344.9699839866137
2010-07-29,1358.1205476000937
2010-07-30,1358.9235078708152
2010-08-02,1362.5550295326786
2010-08-03,1345.6465784040886
2010-08-04,1341.8171932201612
2010-08-05,1357.7386838416592
2010-08-06,1357.7678206161613
2010-08-09,1363.0858998543808
2010-08-10,1349.974744785777
2010-08-11,1335.7961064067451
2010-08-12,1327.1352578840592
2010-08-13,1338.9989937133182
2010-08-16,1335.7434853573134
2010-08-17,1340.3478598572403
2010-08-18,1350.8614749246667
2010-08-19,1366.5865827575487
2010-08-20,1364.619692029301
2010-08-23,1364.967304694233
2010-08-24,1356.120698168685
2010-08-25,1359.1634550882034
2010-08-26,1367.3632130769088
2010-08-27,1364.9618408975512
2010-08-30,1369.9997122115399
2010-08-31,1367.046340365649
2010-09-01,1391.2891390625878
2010-09-02,1393.2157707710976
2010-09-03,1404.3410452699911
2010-09-06,1410.5752092024688
2010-09-07,1409.6637509700317
2010-09-08,1411.087770727366
2010-09-09,1416.5804178937653
2010-09-10,1416.9555662208572
2010-09-13,1428.685378694905
2010-09-14,1431.2081982139164
2010-09-15,1457.4332421303527
2010-09-16,1453.5193740851896
2010-09-17,1459.8654074535439
2010-09-20,1457.3933617189543
2010-09-21,1464.5793726943105
2010-09-22,1466.9772773626494
2010-09-23,1463.9491724964564
2010-09-24,1478.404253702541
2010-09-27,1499.3841050176595
2010-09-28,1494.6391689884224
2010-09-29,1507.5975146275991
2010-09-30,1506.6645484794917
2010-10-01,1524.8896403555025
2010-10-04,1528.2500047373417
2010-10-05,1537.5701423068017
2010-10-06,1552.060327010452
2010-10-07,1549.5668356334493
2010-10-08,1533.0421512900984
2010-10-11,1541.117119574054
2010-10-12,1534.2691908006814
2010-10-13,1559.4934920015814
2010-10-14,1561.781112985616
2010-10-15,1558.45989702257
2010-10-18,1544.5000745790578
2010-10-19,1547.9190347181275
2010-10-20,1545.5799095631778
2010-10-21,1553.3610695435357
2010-10-22,1554.30834196625
2010-10-25,1568.5359948066266
2010-10-26,1565.1281833776166
2010-10-27,1548.5730693495873
2010-10-28,1553.9344191138111
2010-10-29,1561.3580358592253
2010-11-01,1579.9678866884747
2010-11-02,1574.6479134296044
2010-11-03,1574.1700134059834
2010-11-04,1585.974679141646
2010-11-05,1585.4815124542722
2010-11-08,1599.287222478121
2010-11-09,1617.4200187309361
