Date,AUSTRALIA IMI HIGH DIVIDEND YIELD
2013-10-15,1487.309659145819
2013-10-16,1492.1881378675089
2013-10-17,1504.184828803609
2013-10-18,1521.5574415846181
2013-10-21,1534.3992369618047
2013-10-22,1544.1143218949017
2013-10-23,1535.0570746557178
2013-10-24,1527.1095608535084
2013-10-25,1529.4472717241845
2013-10-28,1529.444596931289
2013-10-29,1501.633022779565
2013-10-30,1497.2727835948656
2013-10-31,1517.477038251899
2013-11-01,1512.7018779095617
2013-11-04,1506.9961883941094
2013-11-05,1524.100100291115
2013-11-06,1519.6029221131935
2013-11-07,1508.921081258451
2013-11-08,1495.6801611597311
2013-11-11,1487.33790628283
2013-11-12,1480.1409670942244
2013-11-13,1470.425010761737
2013-11-14,1488.588149849955
2013-11-15,1506.6983612963347
2013-11-18,1494.1722535371
2013-11-19,1489.0835076057094
2013-11-20,1468.3751536866155
2013-11-21,1432.282586691092
2013-11-22,1432.0909640264563
2013-11-25,1436.1815608633099
2013-11-26,1420.9949563072619
2013-11-27,1393.1756880877374
2013-11-28,1382.9647620384203
2013-11-29,1384.5609845230144
2013-12-02,1374.00101833208
2013-12-03,1367.8391868700342
2013-12-04,1369.720646262116
2013-12-05,1335.1931150159878
2013-12-06,1338.5777801695217
2013-12-09,1331.885324805158
2013-12-10,1330.2394360337164
2013-12-11,1308.4480216966347
2013-12-12,1289.2410497578176
2013-12-13,1304.192860730504
2013-12-16,1332.7283172861792
2013-12-17,1324.204178748582
2013-12-18,1289.5648380161667
2013-12-19,1311.7269360099722
2013-12-20,1335.9073476447045
2013-12-23,1352.7117339621932
2013-12-24,1376.607344799012
2013-12-25,1376.607344799012
2013-12-26,1367.4239716186116
2013-12-27,1366.3694315748155
2013-12-30,1377.9714752009754
2013-12-31,1388.1753169233432
2014-01-01,1388.1753169233432
2014-01-02,1410.028753994641
2014-01-03,1404.3105832641227
2014-01-06,1394.3339974675257
2014-01-07,1380.8693761948612
2014-01-08,1371.8604203914456
2014-01-09,1366.316068527289
2014-01-10,1369.447480834878
2014-01-13,1388.6656720114524
2014-01-14,1345.882217453118
2014-01-15,1345.7568529233308
2014-01-16,1344.128375847423
2014-01-17,1334.5122601483924
2014-01-20,1335.6288282082091
2014-01-21,1348.711337242596
2014-01-22,1353.4392291465413
2014-01-23,1307.6164025462083
2014-01-24,1291.2396034764436
2014-01-27,1296.3741918490969
2014-01-28,1284.7034980133592
2014-01-29,1302.8374114204494
2014-01-30,1291.5258474059115
2014-01-31,1298.3030200776452
2014-02-03,1301.9485341480536
2014-02-04,1294.6400015418703
2014-02-05,1286.6140551357644
2014-02-06,1297.6738972819203
2014-02-07,1311.797752616541
2014-02-10,1321.9806349443259
2014-02-11,1330.9967565371853
2014-02-12,1349.6044576610088
2014-02-13,1338.1533799741644
2014-02-14,1349.2398300036807
2014-02-17,1359.4845920015755
2014-02-18,1359.6125537123387
2014-02-19,1358.8629479742156
2014-02-20,1346.4437570707164
2014-02-21,1348.5917760132547
2014-02-24,1372.297217460747
2014-02-25,1373.592101701781
2014-02-26,1380.5067359479913
2014-02-27,1335.609915813296
2014-02-28,1323.484843623821
2014-03-03,1330.9838368724581
2014-03-04,1338.8042064862616
2014-03-05,1342.8838872176473
2014-03-06,1346.3162568628634
2014-03-07,1364.7774104415662
2014-03-10,1343.0726999593494
2014-03-11,1330.4224022768128
2014-03-12,1312.3682655925204
2014-03-13,1337.8401949763397
2014-03-14,1306.940440012327
2014-03-17,1312.7176984541966
2014-03-18,1325.5724387284188
2014-03-19,1332.8960764915143
2014-03-20,1313.0447898055231
2014-03-21,1329.3802966746143
2014-03-24,1328.539636980888
2014-03-25,1323.131305758254
2014-03-26,1345.2489726380816
2014-03-27,1346.9914304047654
2014-03-28,1354.0814656632892
2014-03-31,1361.3904731038938
2014-04-01,1339.874999473726
2014-04-02,1346.2970743805563
2014-04-03,1357.455103507934
2014-04-04,1379.7639288463608
2014-04-07,1373.5023705387898
2014-04-08,1380.4296055241691
2014-04-09,1409.3290556574432
2014-04-10,1423.2506950958536
2014-04-11,1402.980776634978
2014-04-14,1391.0077382506215
2014-04-15,1391.9301712203332
2014-04-16,1406.3508623545347
2014-04-17,1405.909765193913
2014-04-18,1405.9097651939128
2014-04-21,1409.419667006346
2014-04-22,1412.8928709604736
2014-04-23,1404.6327643236275
2014-04-24,1410.0727143685542
2014-04-25,1410.36583665787
2014-04-28,1401.52014309519
2014-04-29,1376.59541781848
2014-04-30,1382.1938604360669
2014-05-01,1367.73989998287
2014-05-02,1357.0717826674138
2014-05-05,1369.1043768332754
2014-05-06,1377.8661286343877
2014-05-07,1360.978492594419
2014-05-08,1372.9360674744103
2014-05-09,1378.3788585300015
2014-05-12,1365.4438022959453
2014-05-13,1378.5926226364788
2014-05-14,1378.697719845007
2014-05-15,1368.826278108653
2014-05-16,1364.1223705145644
2014-05-19,1336.9832841134298
2014-05-20,1328.0539546175207
2014-05-21,1316.370433730138
2014-05-22,1330.2826799930472
2014-05-23,1333.9622915201378
2014-05-26,1335.4180894333044
2014-05-27,1343.7432575895493
2014-05-28,1354.783667870518
2014-05-29,1363.2471157479565
2014-05-30,1357.5837936919445
2014-06-02,1360.7673426240622
2014-06-03,1339.1246906256335
2014-06-04,1334.9303504003992
2014-06-05,1341.6685642365364
2014-06-06,1348.6967794602556
2014-06-09,1354.5660836839998
2014-06-10,1366.8752610853064
2014-06-11,1363.6046899667049
2014-06-12,1350.0812424884195
2014-06-13,1339.5408336087319
2014-06-16,1343.9903835614323
2014-06-17,1341.5491317834487
2014-06-18,1339.6289503569874
2014-06-19,1368.3612204872454
2014-06-20,1367.6511102346524
2014-06-23,1376.4708163142338
2014-06-24,1362.3766390135017
2014-06-25,1357.76874614593
2014-06-26,1384.9138618780883
2014-06-27,1386.189324513149
2014-06-30,1374.3951032033037
2014-07-01,1392.011185183873
2014-07-02,1403.9319996726285
2014-07-03,1412.9582968380641
2014-07-04,1430.2930713913581
2014-07-07,1427.6604168927988
2014-07-08,1431.8463649295536
2014-07-09,1413.9206058963314
2014-07-10,1423.7500989514701
2014-07-11,1427.3927323699947
2014-07-14,1424.5596509084714
2014-07-15,1425.287659049355
2014-07-16,1426.5428389752185
2014-07-17,1435.4796381224614
2014-07-18,1430.8466869988213
2014-07-21,1432.266436725024
2014-07-22,1441.645806504691
2014-07-23,1464.26150645591
2014-07-24,1463.9769481118074
2014-07-25,1464.1626260289165
2014-07-28,1463.7554487055004
2014-07-29,1460.3651518183578
2014-07-30,1468.1572468495353
2014-07-31,1465.4877690622307
2014-08-01,1445.2231755762205
2014-08-04,1445.020306313963
2014-08-05,1438.8262795819608
2014-08-06,1435.384704077493
2014-08-07,1426.2255477530446
2014-08-08,1407.258734117685
2014-08-11,1408.5489582205473
2014-08-12,1438.7265873716967
2014-08-13,1438.4854849576222
2014-08-14,1449.176199171138
2014-08-15,1445.7658000814524
2014-08-18,1458.5040792113982
2014-08-19,1482.217998312666
2014-08-20,1492.6893193726962
2014-08-21,1479.9045803525657
2014-08-22,1486.182304539111
2014-08-25,1483.6631893267001
2014-08-26,1489.9677534979903
2014-08-27,1498.0132422093898
2014-08-28,1487.943558170867
2014-08-29,1481.1502874552248
2014-09-01,1485.6602543319732
2014-09-02,1488.0819549314679
2014-09-03,1502.90817852165
2014-09-04,1520.8150375109935
2014-09-05,1506.8625592783803
2014-09-08,1492.7061868721507
2014-09-09,1487.729324799004
2014-09-10,1465.4300517770623
2014-09-11,1441.4605282075142
2014-09-12,1427.229029528522
2014-09-15,1407.0704309444309
2014-09-16,1400.7404309043825
2014-09-17,1392.8100189193672
2014-09-18,1385.7401776805145
2014-09-19,1389.4385336180737
2014-09-22,1345.5838373213548
2014-09-23,1355.6039830309217
2014-09-24,1357.1374696475393
2014-09-25,1354.9751220102019
2014-09-26,1334.3100688843892
2014-09-29,1313.547275344377
2014-09-30,1325.4216418554386
2014-10-01,1336.1897499516595
2014-10-02,1327.676519436368
2014-10-03,1327.714452368429
2014-10-06,1324.415588203177
2014-10-07,1321.3465648896981
2014-10-08,1298.7106273467755
2014-10-09,1321.5221943741608
2014-10-10,1281.5261761568258
2014-10-13,1263.7418794122318
2014-10-14,1277.4047885685943
2014-10-15,1280.6630196448223
2014-10-16,1271.2677791228655
2014-10-17,1269.7260267064778
2014-10-20,1281.7716484871576
2014-10-21,1285.7156689996843
2014-10-22,1309.4964469720273
2014-10-23,1301.2853510357397
2014-10-24,1318.5934882757942
2014-10-27,1316.0931776993834
2014-10-28,1313.407222536636
2014-10-29,1334.7209151556424
2014-10-30,1346.3513653125722
2014-10-31,1364.7238925675751
2014-11-03,1343.59653287619
2014-11-04,1346.3313282849606
2014-11-05,1319.0035899607285
2014-11-06,1320.6446840109732
2014-11-07,1341.28736093518
2014-11-10,1347.411950464073
2014-11-11,1343.5543775093695
2014-11-12,1332.2602925098697
2014-11-13,1329.2805998956226
2014-11-14,1328.8232503741992
2014-11-17,1320.6730871606576
2014-11-18,1312.4947363460842
2014-11-19,1286.172954127861
2014-11-20,1276.2310895443172
2014-11-21,1282.7091692194908
2014-11-24,1292.4248846988146
2014-11-25,1258.211114601581
2014-11-26,1259.609258471678
2014-11-27,1260.9494656118682
2014-11-28,1232.4704126527581
2014-12-01,1166.0690741713722
2014-12-02,1179.2254451250794
2014-12-03,1195.6453149889644
2014-12-04,1196.758856593313
2014-12-05,1188.2931828806904
2014-12-08,1175.3000879308654
2014-12-09,1137.5487352086666
2014-12-10,1130.906611680681
2014-12-11,1113.1963112470773
2014-12-12,1101.999395014741
2014-12-15,1092.6294069361252
2014-12-16,1066.9533456041854
2014-12-17,1073.8314045079364
2014-12-18,1122.7595253120926
2014-12-19,1155.5630084621325
2014-12-22,1186.9519875633143
2014-12-23,1161.9662935606127
2014-12-24,1164.679984438091
2014-12-25,1164.679984438091
2014-12-26,1167.5056277351646
2014-12-29,1207.6004058029932
2014-12-30,1202.8386586444688
2014-12-31,1207.838721074882
2015-01-01,1207.838721074882
2015-01-02,1221.3946355085004
2015-01-05,1238.035032188717
2015-01-06,1208.563179656313
2015-01-07,1199.0001247753064
2015-01-08,1200.1512347321977
2015-01-09,1237.356109727499
2015-01-12,1211.3046261446434
2015-01-13,1197.7200695466856
2015-01-14,1177.0950607690447
2015-01-15,1198.2456677396342
2015-01-16,1196.5928470670544
2015-01-19,1193.4395464673812
2015-01-20,1185.1844138906788
2015-01-21,1185.3878626247654
2015-01-22,1190.1187285971318
2015-01-23,1193.3182168441706
2015-01-26,1189.177218387553
2015-01-27,1182.773386439631
2015-01-28,1194.6905511862226
2015-01-29,1175.225114745385
2015-01-30,1178.9823139695625
2015-02-02,1181.3298115865823
2015-02-03,1174.4686395225044
2015-02-04,1213.1204371477688
2015-02-05,1223.4147859332402
2015-02-06,1237.8590124579496
2015-02-09,1246.592972991146
2015-02-10,1238.178072955027
2015-02-11,1213.5500001677729
2015-02-12,1193.138385734007
2015-02-13,1231.1358617163517
2015-02-16,1256.2358033526057
2015-02-17,1251.8499922245328
2015-02-18,1252.4603537523226
2015-02-19,1251.722205172917
2015-02-20,1254.3480171400763
2015-02-23,1257.6532646960645
2015-02-24,1249.802786554431
2015-02-25,1257.0822528003341
2015-02-26,1256.6027685502854
2015-02-27,1256.7449439958184
2015-03-02,1253.7372674708324
2015-03-03,1263.4057130975364
2015-03-04,1264.679113910537
2015-03-05,1263.3336214609963
2015-03-06,1258.293706413247
2015-03-09,1232.2672687088252
2015-03-10,1216.879492640325
2015-03-11,1205.6843600689854
2015-03-12,1233.3477246011114
2015-03-13,1240.6259100604016
2015-03-16,1235.565387623029
2015-03-17,1234.2361529067846
2015-03-18,1219.4113477260887
2015-03-19,1248.6175061439828
2015-03-20,1256.9729238789669
2015-03-23,1257.734464433007
2015-03-24,1268.8056657018747
2015-03-25,1251.3433138378198
2015-03-26,1245.3954560819175
2015-03-27,1230.0493466236526
2015-03-30,1195.5648754515007
2015-03-31,1212.888431324743
2015-04-01,1189.0877733156146
2015-04-02,1167.7405327963572
2015-04-03,1167.7405327963572
2015-04-06,1164.9839451924381
2015-04-07,1190.4933763670624
2015-04-08,1226.4336833554887
2015-04-09,1219.0784362293284
2015-04-10,1225.8550644978438
2015-04-13,1206.782550369384
2015-04-14,1200.2158418091026
2015-04-15,1201.8908574719903
2015-04-16,1231.105585120175
2015-04-17,1216.3944421528981
2015-04-20,1200.0813165775694
2015-04-21,1205.2412088199044
2015-04-22,1215.937996788548
2015-04-23,1216.568847716105
2015-04-24,1248.01312537321
2015-04-27,1285.9952459075625
2015-04-28,1288.842768964512
2015-04-29,1259.0759955869453
2015-04-30,1226.7101136395663
2015-05-01,1240.8558906127184
2015-05-04,1239.4918246893167
2015-05-05,1250.3064165543526
2015-05-06,1237.2449500562077
2015-05-07,1222.106304500708
2015-05-08,1213.1486047735405
2015-05-11,1229.7882786975672
2015-05-12,1244.0675756872743
2015-05-13,1268.9034243741478
2015-05-14,1257.7550318957713
2015-05-15,1241.1226489939484
2015-05-18,1242.6626979235184
2015-05-19,1234.813102999631
2015-05-20,1208.9876647049252
2015-05-21,1226.8450714774763
2015-05-22,1247.0455651396449
2015-05-25,1260.9468801465398
2015-05-26,1280.677513802772
2015-05-27,1278.6913285020676
2015-05-28,1258.057979510195
2015-05-29,1257.1523696205688
2015-06-01,1254.4135505727218
2015-06-02,1226.9986543513191
2015-06-03,1211.5422450891558
2015-06-04,1171.6282294568632
2015-06-05,1185.6504951848933
2015-06-08,1176.4454826984627
2015-06-09,1179.9809443534832
2015-06-10,1191.4930405849443
2015-06-11,1222.1051252946786
2015-06-12,1218.9685568815696
2015-06-15,1219.1453360315572
2015-06-16,1206.4515445882016
2015-06-17,1198.4630238804193
2015-06-18,1192.664502481108
2015-06-19,1207.731308093603
2015-06-22,1203.826452621493
2015-06-23,1231.7756169270087
2015-06-24,1226.183989502482
2015-06-25,1215.6340596838368
2015-06-26,1171.7924920750174
2015-06-29,1147.0546914659485
2015-06-30,1168.2050018513692
2015-07-01,1176.4062237051887
2015-07-02,1200.9078748426937
2015-07-03,1161.6005321100808
2015-07-06,1142.8099483391832
2015-07-07,1155.8578178485002
2015-07-08,1111.7214310218467
2015-07-09,1115.4549044283829
2015-07-10,1110.2280395289245
2015-07-13,1110.4004696760605
2015-07-14,1144.0364917431145
2015-07-15,1152.4975996671003
2015-07-16,1157.6001353139113
2015-07-17,1153.8479519927319
2015-07-20,1150.6064404398967
2015-07-21,1156.2198797015665
2015-07-22,1139.1485852608685
2015-07-23,1119.6133330780813
2015-07-24,1105.0217500405001
2015-07-27,1095.6884899040251
2015-07-28,1106.4999475274717
2015-07-29,1119.113708085792
2015-07-30,1138.1445660383836
2015-07-31,1130.959169765985
2015-08-03,1121.4488743264023
2015-08-04,1139.9643139108964
2015-08-05,1140.0800950660318
2015-08-06,1126.2936911420352
2015-08-07,1115.0885414854263
2015-08-10,1116.947213353596
2015-08-11,1086.3821919710017
2015-08-12,1056.3808971268106
2015-08-13,1060.9231921228923
2015-08-14,1052.270141475266
2015-08-17,1053.164131300735
2015-08-18,1047.6964594170915
2015-08-19,1058.5937256817836
2015-08-20,1030.4819023367327
2015-08-21,1008.4771282110341
2015-08-24,916.2694777003213
2015-08-25,957.3844262530622
2015-08-26,960.435224469587
2015-08-27,982.8716121698586
2015-08-28,999.8542220848517
2015-08-31,985.356281755801
2015-09-01,944.5420645206783
2015-09-02,944.5484606039792
2015-09-03,960.4705145860196
2015-09-04,936.021424935036
2015-09-07,930.3151434085655
2015-09-08,946.0853067874983
2015-09-09,973.3992909644343
2015-09-10,943.8334671449019
2015-09-11,933.2098929840506
2015-09-14,946.2913904813643
2015-09-15,927.5158279851881
2015-09-16,953.1284531527991
2015-09-17,962.4766436684523
2015-09-18,967.853433509045
2015-09-21,946.9449220840456
2015-09-22,947.8136185400076
2015-09-23,921.346481047842
2015-09-24,916.4238583031009
2015-09-25,922.2459296137221
2015-09-28,929.4917494714704
2015-09-29,891.7979604192165
2015-09-30,916.5607784414154
2015-10-01,933.5421353334646
2015-10-02,923.5107603003416
2015-10-05,952.5883291740765
2015-10-06,965.217049556869
2015-10-07,1005.130756334224
2015-10-08,1003.4444461381275
2015-10-09,1043.442767002844
2015-10-12,1052.5942364736256
2015-10-13,1016.308114178991
2015-10-14,996.7947499896941
2015-10-15,1030.07480119767
2015-10-16,1037.9106515244014
2015-10-19,1029.3025748658324
2015-10-20,1014.7872490686503
2015-10-21,1025.3373973333053
2015-10-22,1041.20509722002
2015-10-23,1070.583965671186
2015-10-26,1069.1383940377384
2015-10-27,1047.840401513364
2015-10-28,1026.2368023176136
2015-10-29,1018.6816474430369
2015-10-30,1013.8322568657928
2015-11-02,1010.9985452848684
2015-11-03,1038.7123137823557
2015-11-04,1049.6117197040087
2015-11-05,1030.5113144606862
2015-11-06,1030.1055677655902
2015-11-09,1014.400814380743
2015-11-10,1018.2140110317279
2015-11-11,1028.597662748337
2015-11-12,1030.2068346534843
2015-11-13,1017.976476218068
2015-11-16,1002.8391062348406
2015-11-17,1033.1448620783437
2015-11-18,1036.4329410042847
2015-11-19,1067.4637120261918
2015-11-20,1067.647766468689
2015-11-23,1069.433453351284
2015-11-24,1061.7286341922174
2015-11-25,1056.7376323276062
2015-11-26,1054.7860963852934
2015-11-27,1052.4006850011665
2015-11-30,1031.9257631760615
2015-12-01,1053.8172349759543
2015-12-02,1054.7394907344915
2015-12-03,1013.63087983701
2015-12-04,1002.7204807502724
2015-12-07,997.289847376211
2015-12-08,974.1106871629039
2015-12-09,959.6349044935523
2015-12-10,962.3243777382756
2015-12-11,938.3665994599323
2015-12-14,912.4468596215343
2015-12-15,905.2049613113973
2015-12-16,924.8949703228103
2015-12-17,933.0871823577887
2015-12-18,939.4422990560399
2015-12-21,938.3511545306981
2015-12-22,946.7006903360357
2015-12-23,958.6142663288507
2015-12-24,968.1659649095773
2015-12-25,968.1659649095776
2015-12-28,965.8219911190373
2015-12-29,993.2837716945384
2015-12-30,1000.7759601892152
2015-12-31,1003.16681249742
2016-01-01,1003.1668124974199
2016-01-04,992.0748348730823
2016-01-05,975.5536235215613
2016-01-06,945.7274755890485
2016-01-07,915.753635732389
2016-01-08,906.446353439505
2016-01-11,901.207024957799
2016-01-12,900.9018533967003
2016-01-13,915.5543497966817
2016-01-14,890.4805597082154
2016-01-15,861.0023697150868
2016-01-18,858.7322868537777
2016-01-19,862.3887658529655
2016-01-20,843.1169512596224
2016-01-21,869.9966703428619
2016-01-22,884.0223180557568
2016-01-25,894.6564909389435
2016-01-26,897.117709757964
2016-01-27,889.8727014629923
2016-01-28,893.2941184827946
2016-01-29,920.5907727801548
2016-02-01,925.6707356265588
2016-02-02,909.9976869161061
2016-02-03,885.5248891317864
2016-02-04,891.2567437908076
2016-02-05,874.9631398119234
2016-02-08,868.0444241113235
2016-02-09,834.0715270445697
2016-02-10,823.452110076878
2016-02-11,822.7059918254522
2016-02-12,822.7376123342556
2016-02-15,841.1878359712366
2016-02-16,856.6500919029539
2016-02-17,853.4218475204004
2016-02-18,873.0398176775099
2016-02-19,860.1280484123483
2016-02-22,888.0061841888097
2016-02-23,878.1813294510303
2016-02-24,864.018021990759
2016-02-25,866.6583588737153
2016-02-26,869.4555109306926
2016-02-29,875.8142548525097
2016-03-01,875.5088662941452
2016-03-02,906.7667775100986
2016-03-03,927.3459498684501
2016-03-04,932.9060891306679
2016-03-07,952.119450809082
2016-03-08,937.2234167027306
2016-03-09,961.2154103391821
2016-03-10,940.7732947461667
2016-03-11,957.0134293122542
2016-03-14,959.3507622315431
2016-03-15,947.5855390343761
2016-03-16,944.0869949885856
2016-03-17,955.4685012888027
2016-03-18,965.3078345402213
2016-03-21,963.1724021556968
2016-03-22,982.0367211826944
2016-03-23,975.741634266636
2016-03-24,961.6825438969382
2016-03-25,961.6825438969382
2016-03-28,961.7881521653527
2016-03-29,957.4748723268691
2016-03-30,956.8960490406981
2016-03-31,971.8107913359809
2016-04-01,952.3494111114529
2016-04-04,943.50455814462
2016-04-05,920.9331874661483
2016-04-06,926.8138447533996
2016-04-07,922.3050042224858
2016-04-08,918.3027484129908
2016-04-11,921.993301039871
2016-04-12,935.7265100658078
2016-04-13,953.5275439666559
2016-04-14,969.1110247035737
2016-04-15,977.0241546317391
2016-04-18,976.5335894651756
2016-04-19,992.7714232101721
2016-04-20,994.1571760684333
2016-04-21,1003.2355415347407
2016-04-22,995.9866801808042
2016-04-25,993.6404430220247
2016-04-26,987.3416168884074
2016-04-27,966.1996173544145
2016-04-28,982.0514942235973
2016-04-29,976.7944972930467
2016-05-02,972.9494429778177
2016-05-03,975.7610839581632
2016-05-04,964.3022038256064
2016-05-05,973.869100353867
2016-05-06,956.5948782308785
2016-05-09,963.7905741856399
2016-05-10,969.507906602306
2016-05-11,981.0367825529897
2016-05-12,977.031624080992
2016-05-13,971.5110272829302
2016-05-16,971.6911355276092
2016-05-17,986.8151070721057
2016-05-18,973.3911605934187
2016-05-19,965.7197950196418
2016-05-20,977.8448108335338
2016-05-23,968.2724694232717
2016-05-24,967.1253523761815
2016-05-25,991.674708757279
2016-05-26,992.5484474601409
2016-05-27,994.7346544321333
2016-05-30,994.0138880093031
2016-05-31,996.3893676693455
2016-06-01,976.8892907776332
2016-06-02,959.5608093396734
2016-06-03,969.7378511100744
2016-06-06,977.377686167073
2016-06-07,993.4998370856723
2016-06-08,988.1000096005926
2016-06-09,989.071133938122
2016-06-10,977.0722056578203
2016-06-13,976.6808959250125
2016-06-14,958.2843788037505
2016-06-15,953.8941957790972
2016-06-16,941.9092639763973
2016-06-17,953.7630625239422
2016-06-20,981.1979268757062
2016-06-21,978.4193057931865
2016-06-22,980.8187737878674
2016-06-23,990.2689729612842
2016-06-24,967.7591750295907
2016-06-27,962.7648068354833
2016-06-28,949.0565165102937
2016-06-29,963.372907044475
2016-06-30,982.4014620975913
2016-07-01,996.5484467296919
2016-07-04,1013.2530527947674
2016-07-05,993.8171403565707
2016-07-06,995.8476862478055
2016-07-07,1004.1793299570996
2016-07-08,1017.2632011346353
2016-07-11,1035.8463720577636
2016-07-12,1047.7893622396282
2016-07-13,1057.5009281422372
2016-07-14,1061.0470190661563
2016-07-15,1064.6174630338796
2016-07-18,1069.6003770749053
2016-07-19,1052.9408867016896
2016-07-20,1053.0116103284522
2016-07-21,1062.357154752538
2016-07-22,1051.1721178161006
2016-07-25,1056.1620558744783
2016-07-26,1063.7423992598656
2016-07-27,1066.5210925256263
2016-07-28,1064.9447858787778
2016-07-29,1065.951052083936
2016-08-01,1066.3604462194585
2016-08-02,1056.7340947388643
2016-08-03,1047.4840624462831
2016-08-04,1062.1283850223024
2016-08-05,1075.3388344899831
2016-08-08,1096.1930651621135
2016-08-09,1094.8368350740311
2016-08-10,1092.263306769059
2016-08-11,1088.3647232300154
2016-08-12,1087.5276003157192
2016-08-15,1084.683211218492
2016-08-16,1071.3966014832895
2016-08-17,1068.1490123229153
2016-08-18,1065.322672619436
2016-08-19,1066.7385072559496
2016-08-22,1066.5392380460005
2016-08-23,1069.8108089844263
2016-08-24,1081.5726384002994
2016-08-25,1078.15604569885
2016-08-26,1078.8803228452923
2016-08-29,1067.7971513220268
2016-08-30,1064.3225622414095
2016-08-31,1056.5449085044775
2016-09-01,1050.614381355548
2016-09-02,1052.8631891555472
2016-09-05,1076.605858104396
2016-09-06,1078.0737350393244
2016-09-07,1076.5899995906484
2016-09-08,1064.190901801122
2016-09-09,1051.2984507717927
2016-09-12,1018.9561208760489
2016-09-13,1015.533636430652
2016-09-14,1013.5505074616816
2016-09-15,1016.1118579743834
2016-09-16,1030.0504092690978
2016-09-19,1035.589771453359
2016-09-20,1035.2049320031733
2016-09-21,1052.0143987534366
2016-09-22,1063.8512794930054
2016-09-23,1073.7770373995065
2016-09-26,1065.1831003417633
2016-09-27,1067.6955178253465
2016-09-28,1069.4608437328634
2016-09-29,1084.255939277718
2016-09-30,1080.0008642821215
2016-10-03,1090.115331309657
2016-10-04,1098.4562131093787
2016-10-05,1082.174368327098
2016-10-06,1086.3555901935526
2016-10-07,1085.4681040982916
2016-10-10,1097.127216166703
2016-10-11,1106.7971311420586
2016-10-12,1107.8288058370713
2016-10-13,1087.3529352125538
2016-10-14,1107.3597159969563
2016-10-17,1098.1121342558793
2016-10-18,1104.305687004888
2016-10-19,1117.9920124436105
2016-10-20,1117.7597326540879
2016-10-21,1115.2634948879377
2016-10-24,1117.076972585606
2016-10-25,1131.4278319448974
2016-10-26,1114.4081284938313
2016-10-27,1095.93417586337
2016-10-28,1093.0399522353057
2016-10-31,1096.9178852947923
2016-11-01,1089.500205165071
2016-11-02,1075.3115005485354
2016-11-03,1079.5247939927158
2016-11-04,1065.2664668782866
2016-11-07,1100.070475588199
2016-11-08,1106.7204345398898
2016-11-09,1075.0497335405046
2016-11-10,1118.070410261147
2016-11-11,1128.2592932596683
2016-11-14,1135.8554809506345
2016-11-15,1136.8678782499765
2016-11-16,1129.2053184953154
2016-11-17,1123.9065531925432
2016-11-18,1126.747796120217
2016-11-21,1124.4850118285108
2016-11-22,1144.4459342192145
2016-11-23,1163.6115710111658
2016-11-24,1162.3949318904877
2016-11-25,1174.188769174516
2016-11-28,1183.8697958228192
2016-11-29,1172.5182060953796
2016-11-30,1149.963512098246
2016-12-01,1163.4949617605967
2016-12-02,1166.6155587406736
2016-12-05,1147.9751755150926
2016-12-06,1151.5053725465161
2016-12-07,1156.100727577926
2016-12-08,1185.9056044895476
2016-12-09,1192.919369054357
2016-12-12,1187.183161993705
2016-12-13,1181.5658313594201
2016-12-14,1197.0615514381009
2016-12-15,1194.3383452655867
2016-12-16,1187.5672205262715
2016-12-19,1177.8568482212265
2016-12-20,1194.6827579907306
2016-12-21,1200.5101031959534
2016-12-22,1192.4223030218827
2016-12-23,1178.68016639801
2016-12-26,1178.68016639801
2016-12-27,1181.3755918017355
2016-12-28,1203.739741574562
2016-12-29,1203.2727317289991
2016-12-30,1197.9792138644445
2017-01-02,1197.9792138644445
2017-01-03,1229.2024548736813
2017-01-04,1223.83378011408
2017-01-05,1219.3170485203943
2017-01-06,1217.2625398816472
2017-01-09,1235.4430968181687
2017-01-10,1220.5758517974493
2017-01-11,1229.88535732341
2017-01-12,1238.8672322354616
2017-01-13,1227.7537713459064
2017-01-16,1234.244393230036
2017-01-17,1222.5210130374328
2017-01-18,1217.103464871994
2017-01-19,1222.8230080572484
2017-01-20,1207.2336704326283
2017-01-23,1194.9563995793148
2017-01-24,1199.9599917985404
2017-01-25,1201.372943405546
2017-01-26,1206.0474390394847
2017-01-27,1215.882241407638
2017-01-30,1205.8216698660342
2017-01-31,1190.4931306569645
2017-02-01,1192.2020117499305
2017-02-02,1199.0726462678629
2017-02-03,1199.5238862391461
2017-02-06,1193.1890007945487
2017-02-07,1193.8546331156583
2017-02-08,1196.2363933610263
2017-02-09,1197.89748433872
2017-02-10,1225.2703093550322
2017-02-13,1223.7344710457019
2017-02-14,1232.9167520606443
2017-02-15,1233.8121730004498
2017-02-16,1213.576344856789
2017-02-17,1209.472738286202
2017-02-20,1206.9996911010237
2017-02-21,1214.913158418145
2017-02-22,1222.4374779593672
2017-02-23,1233.6209568149875
2017-02-24,1229.0949643585097
2017-02-27,1231.3712928479254
2017-02-28,1235.7860258575583
2017-03-01,1227.2445448593778
2017-03-02,1231.6296514842616
2017-03-03,1215.7226340571754
2017-03-06,1221.551939157915
2017-03-07,1231.346168282065
2017-03-08,1224.9996859999203
2017-03-09,1214.9881426184036
2017-03-10,1225.9721977473455
2017-03-13,1227.825639259316
2017-03-14,1223.721630480699
2017-03-15,1228.5025337638992
2017-03-16,1226.2073073556999
2017-03-17,1231.7575123028641
2017-03-20,1221.78552142205
2017-03-21,1217.6021634987644
2017-03-22,1195.278052461678
