Date,WORLD ex AUSTRALIA IMI
1998-08-25,526.2221980924965
1998-08-26,518.1227552844082
1998-08-27,500.28136684253377
1998-08-28,493.8111289279615
1998-08-31,477.0953644596716
1998-09-01,485.7037240482373
1998-09-02,489.60782435555984
1998-09-03,486.4826867386141
1998-09-04,484.2341985306236
1998-09-07,490.9667671334313
1998-09-08,505.39729011081636
1998-09-09,496.36635457577427
1998-09-10,486.7995234782861
1998-09-11,492.2951122542105
1998-09-14,500.5043520170953
1998-09-15,502.68772823779136
1998-09-16,505.4877427112495
1998-09-17,494.3445758941224
1998-09-18,491.92736006332797
1998-09-21,486.44584898853606
1998-09-22,490.81805432133467
1998-09-23,502.5521040598018
1998-09-24,498.49631743929086
1998-09-25,495.9890685236283
1998-09-28,498.52031505672835
1998-09-29,498.6388394937703
1998-09-30,486.6657216762985
1998-10-01,471.7164747410317
1998-10-02,471.4636678921291
1998-10-05,462.69966989827816
1998-10-06,467.57804446746746
1998-10-07,470.3042795847618
1998-10-08,462.03747891325656
1998-10-09,469.87393236523116
1998-10-12,481.2772791190617
1998-10-13,479.7690197933133
1998-10-14,484.8001002875741
1998-10-15,499.0870180101741
1998-10-16,507.78804097107525
1998-10-19,510.3866752805404
1998-10-20,514.6005738566595
1998-10-21,515.5039881616719
1998-10-22,518.0647827444391
1998-10-23,516.1682664756233
1998-10-26,516.7040641215609
1998-10-27,517.1023357415243
1998-10-28,515.1330106622355
1998-10-29,522.0209166895891
1998-10-30,528.1754846520332
1998-11-02,538.599828136811
1998-11-03,536.864867265568
1998-11-04,543.7766550645218
1998-11-05,545.5947232558216
1998-11-06,546.2524636552923
1998-11-09,538.4358804168958
1998-11-10,535.2795271694928
1998-11-11,536.625797818406
1998-11-12,531.9200726995416
1998-11-13,535.3709510045297
1998-11-16,543.9240610534931
1998-11-17,543.4262767694677
1998-11-18,545.1135578204743
1998-11-19,550.1031961875528
1998-11-20,555.5227065598107
1998-11-23,563.1630647952105
1998-11-24,562.5554599091328
1998-11-25,562.227209665187
1998-11-26,565.5498290217705
1998-11-27,566.9565613315071
1998-11-30,557.2627411518782
1998-12-01,555.1139144082267
1998-12-02,554.7548836845117
1998-12-03,551.3879422529457
1998-12-04,557.5524845786633
1998-12-07,560.0280471618809
1998-12-08,559.8421043796922
1998-12-09,562.9221933145147
1998-12-10,558.2327315567125
1998-12-11,555.1991170471345
1998-12-14,548.3917242430372
1998-12-15,552.5186246960529
1998-12-16,554.5626658184224
1998-12-17,560.634813569193
1998-12-18,563.6651627696149
1998-12-21,570.8004356014917
1998-12-22,569.3926325253661
1998-12-23,578.5248968732903
1998-12-24,577.2524074205185
1998-12-25,577.7469900545868
1998-12-28,579.6468698750036
1998-12-29,585.3804745452837
1998-12-30,583.098007693105
1998-12-31,586.0331969820533
1999-01-01,586.0564994206334
1999-01-04,590.5476012732768
1999-01-05,595.610012155033
1999-01-06,606.0624558173756
1999-01-07,604.7820357293683
1999-01-08,604.7722951905608
1999-01-11,601.6793146274922
1999-01-12,591.7205039666148
1999-01-13,584.1059234091061
1999-01-14,580.4027487155658
1999-01-15,588.5343253097153
1999-01-18,593.0225243107095
1999-01-19,595.2872496871527
1999-01-20,597.9841077671217
1999-01-21,591.3876805058524
1999-01-22,583.7869030975917
1999-01-25,586.1301509582859
1999-01-26,591.650606553789
1999-01-27,588.8142089378507
1999-01-28,593.5311987669129
1999-01-29,597.9596627251991
1999-02-01,599.1941944310466
1999-02-02,597.2670179120905
1999-02-03,597.4440653521413
1999-02-04,590.5706330847532
1999-02-05,586.1631395164184
1999-02-08,585.0449855378931
1999-02-09,574.5697743375534
1999-02-10,574.0114965260768
1999-02-11,583.9563033263289
1999-02-12,579.6594674437553
1999-02-15,579.6090429077444
1999-02-16,580.6094679572348
1999-02-17,574.7446035914002
1999-02-18,577.0633897368327
1999-02-19,576.4411102482878
1999-02-22,586.123044185939
1999-02-23,587.4147603201076
1999-02-24,584.3512653154903
1999-02-25,582.2666684772589
1999-02-26,579.8707385542989
1999-03-01,576.2220225258707
1999-03-02,573.3132620703904
1999-03-03,571.8544492701473
1999-03-04,575.4779105270799
1999-03-05,588.7141018556347
1999-03-08,591.1138574785006
1999-03-09,592.4184666394412
1999-03-10,597.2674588991366
1999-03-11,600.5873617215391
1999-03-12,602.3348065882952
1999-03-15,606.1365111783223
1999-03-16,607.3703912424427
1999-03-17,606.8059682852011
1999-03-18,608.7918635811955
1999-03-19,608.3854439467137
1999-03-22,605.8567562819293
1999-03-23,593.9923232243312
1999-03-24,592.9182258795289
1999-03-25,601.5211197240911
1999-03-26,597.46413168889
1999-03-29,606.0526783916548
1999-03-30,603.7903585530993
1999-03-31,603.9876516186918
1999-04-01,607.2145809138867
1999-04-02,606.7117377071002
1999-04-05,611.7098520410465
1999-04-06,614.7712963606597
1999-04-07,618.301042773041
1999-04-08,625.3263910279553
1999-04-09,626.9696320788695
1999-04-12,629.7159361932249
1999-04-13,630.3229030873125
1999-04-14,627.2740676298357
1999-04-15,623.4063512296491
1999-04-16,623.444684067806
1999-04-19,616.3894462417953
1999-04-20,616.4163690163767
1999-04-21,622.9801124835986
1999-04-22,629.9300656740456
1999-04-23,632.4266554525124
1999-04-26,635.326935418949
1999-04-27,639.1204686720545
1999-04-28,636.2284478513586
1999-04-29,633.2035893682605
1999-04-30,631.9931365800594
1999-05-03,636.4716480270567
1999-05-04,632.035630311906
1999-05-05,634.0062230372022
1999-05-06,634.0874905157395
1999-05-07,635.3853481440384
1999-05-10,636.1384413038803
1999-05-11,638.1355213076578
1999-05-12,639.1705294250208
1999-05-13,639.965557133008
1999-05-14,629.9795417535663
1999-05-17,624.7140515754428
1999-05-18,624.9644873099919
1999-05-19,627.3283903287914
1999-05-20,627.577665835052
1999-05-21,624.9646373867265
1999-05-24,618.6644714265765
1999-05-25,611.2519088501934
1999-05-26,613.9387304073033
1999-05-27,607.0988323049027
1999-05-28,612.6088343606908
1999-05-31,612.774781665574
1999-06-01,612.6577076657118
1999-06-02,613.0406076053305
1999-06-03,614.1075043497302
1999-06-04,621.2929081670236
1999-06-07,626.638165622679
1999-06-08,625.5796657180152
1999-06-09,627.6559274493533
1999-06-10,624.4049264696246
1999-06-11,624.9899710726701
1999-06-14,620.3815972557945
1999-06-15,621.8585093649485
1999-06-16,629.7356610052055
1999-06-17,634.3760590790848
1999-06-18,636.2691175681396
1999-06-21,639.686776066995
1999-06-22,636.471420256972
1999-06-23,633.2718180688382
1999-06-24,627.7402184692681
1999-06-25,629.4388182912782
1999-06-28,632.9065066204145
1999-06-29,638.031538497594
1999-06-30,642.4317178378867
1999-07-01,649.3880517936591
1999-07-02,653.3459777081043
1999-07-05,657.3467742991396
1999-07-06,656.4230048859906
1999-07-07,655.263290468249
1999-07-08,653.2654347186591
1999-07-09,655.8290368447585
1999-07-12,655.8551462485464
1999-07-13,653.1719382551721
1999-07-14,657.3296488610039
1999-07-15,664.1082607401988
1999-07-16,664.0790487008006
1999-07-19,661.8974163645115
1999-07-20,654.7205396947502
1999-07-21,654.2491456417986
1999-07-22,646.7211781532579
1999-07-23,642.4329537966972
1999-07-26,640.1042539050992
1999-07-27,644.2892050868156
1999-07-28,646.885272402881
1999-07-29,641.0061263469302
1999-07-30,642.4460686056743
1999-08-02,640.6438841974672
1999-08-03,638.1881381015527
1999-08-04,633.880106714343
1999-08-05,630.8446537785085
1999-08-06,626.361774710868
1999-08-09,624.7347264343067
1999-08-10,619.0562594979278
1999-08-11,623.5941000958725
1999-08-12,627.6308067902746
1999-08-13,636.3287373045991
1999-08-16,640.545693904642
1999-08-17,643.8710400845388
1999-08-18,644.2743551765786
1999-08-19,642.1096191590068
1999-08-20,648.6300829020778
1999-08-23,656.722636918282
1999-08-24,655.6975786565429
1999-08-25,660.5480389712448
1999-08-26,654.8258384592283
1999-08-27,651.9139476074164
1999-08-30,647.3191071546426
1999-08-31,644.6145749726084
1999-09-01,651.4545760152122
1999-09-02,648.0203470627126
1999-09-03,658.7976408990929
1999-09-06,661.7698177958438
1999-09-07,659.0918185121067
1999-09-08,657.0727510485289
1999-09-09,662.0188824083982
1999-09-10,662.7307915331509
1999-09-13,661.894128719475
1999-09-14,659.4303226498344
1999-09-15,654.8416751198516
1999-09-16,650.682720123019
1999-09-17,653.7364421276193
1999-09-20,655.7427779960935
1999-09-21,650.4595950154262
1999-09-22,647.758239480831
1999-09-23,640.2340324057941
1999-09-24,634.1436989790328
1999-09-27,635.7156016317296
1999-09-28,636.9477958957544
1999-09-29,634.4879190350418
1999-09-30,641.8614599281391
1999-10-01,643.3330732068224
1999-10-04,650.0736875701635
1999-10-05,649.7384940380404
1999-10-06,656.8722110726313
1999-10-07,658.1695503565353
1999-10-08,661.256603060483
1999-10-11,663.1700319622986
1999-10-12,658.3217834771315
1999-10-13,647.716075101804
1999-10-14,647.4268912211232
1999-10-15,636.441844877037
1999-10-18,630.774831355752
1999-10-19,636.0892044303702
1999-10-20,644.884682616893
1999-10-21,643.7312147167945
1999-10-22,650.7460577164352
1999-10-25,650.1188454127404
1999-10-26,648.2211158820351
1999-10-27,648.9701531968068
1999-10-28,662.4635381200865
1999-10-29,674.238610049809
1999-11-01,672.7692714017966
1999-11-02,672.5627813995699
1999-11-03,674.6861818616276
1999-11-04,680.368705524738
1999-11-05,681.447582471138
1999-11-08,682.216658083041
1999-11-09,681.7540615517839
1999-11-10,687.3424461670361
1999-11-11,690.4904513178606
1999-11-12,693.5613805815883
1999-11-15,695.629531364976
1999-11-16,701.3810715060864
1999-11-17,701.4361605778552
1999-11-18,707.2898856243665
1999-11-19,707.0922350400841
1999-11-22,708.4919474140767
1999-11-23,705.1498774985407
1999-11-24,706.7209927141735
1999-11-25,709.7028756704051
1999-11-26,713.767889669442
1999-11-29,711.6037497284143
1999-11-30,701.5300200990914
1999-12-01,702.7540454469391
1999-12-02,705.6693193535666
1999-12-03,716.2879394628029
1999-12-06,719.6933123085128
1999-12-07,719.6314049673751
1999-12-08,717.7522542044537
1999-12-09,718.4701548504806
1999-12-10,721.5405994204383
1999-12-13,720.7114474498708
1999-12-14,714.2478086616015
1999-12-15,713.582433425369
1999-12-16,720.5083258685042
1999-12-17,722.3623841115086
1999-12-20,723.2569616071511
1999-12-21,728.1822889282663
1999-12-22,734.1086888601174
1999-12-23,743.8146323991024
1999-12-24,746.5751717850122
1999-12-27,745.1323385235256
1999-12-28,748.386180355983
1999-12-29,752.7741641857423
1999-12-30,756.012187497386
1999-12-31,758.1900950207698
2000-01-03,758.8552849498573
2000-01-04,736.0253864232669
2000-01-05,724.946600721216
2000-01-06,716.1430108423878
2000-01-07,731.5195256083211
2000-01-10,741.4462484413684
2000-01-11,739.2741518708484
2000-01-12,734.6253423646214
2000-01-13,742.1615400831062
2000-01-14,747.401176855358
2000-01-17,752.1280174324781
2000-01-18,746.1528653338144
2000-01-19,743.7755349053131
2000-01-20,742.7341309305991
2000-01-21,742.4592353233099
2000-01-24,732.8756426796482
2000-01-25,730.72696788077
2000-01-26,732.76824287245
2000-01-27,733.8159301949536
2000-01-28,721.1938652328892
2000-01-31,720.9934320495803
2000-02-01,726.3400256562771
2000-02-02,730.4879180711494
2000-02-03,743.2373042073713
2000-02-04,744.9454420390817
2000-02-07,744.3875847722646
2000-02-08,753.8461667521419
2000-02-09,749.1597046107887
2000-02-10,749.2290877998306
2000-02-11,742.9436803822426
2000-02-14,740.8902827779339
2000-02-15,739.3220434154206
2000-02-16,738.73379250622
2000-02-17,744.1976066090459
2000-02-18,732.9881984707808
2000-02-21,727.9335940064677
2000-02-22,729.2800792945472
2000-02-23,736.6250749839197
2000-02-24,737.3980407338338
2000-02-25,735.951008763345
2000-02-28,736.3638304018108
2000-02-29,743.3225161665407
2000-03-01,755.6728275780661
2000-03-02,758.5509735099884
2000-03-03,766.9021226975693
2000-03-06,763.8270977681074
2000-03-07,754.2674207471659
2000-03-08,753.9328026842493
2000-03-09,766.9511869445199
2000-03-10,765.854718778983
2000-03-13,750.4153460885377
2000-03-14,742.5097975220912
2000-03-15,743.0688753632386
2000-03-16,766.0434878630355
2000-03-17,771.3126593283337
2000-03-20,766.4727737965108
2000-03-21,773.7324738491621
2000-03-22,776.5022019406694
2000-03-23,782.3474362949916
2000-03-24,787.8042421586358
2000-03-27,787.2305185789621
2000-03-28,784.3331104707288
2000-03-29,780.5682142012326
2000-03-30,766.6932789252128
2000-03-31,774.9388519517021
2000-04-03,763.8430833395661
2000-04-04,755.1932219935617
2000-04-05,751.982078906496
2000-04-06,760.441720908875
2000-04-07,769.7971118785721
2000-04-10,763.5101151103845
2000-04-11,754.6902574813294
2000-04-12,743.0083498111026
2000-04-13,732.0521135569782
2000-04-14,701.1086172882368
2000-04-17,700.7734127620867
2000-04-18,718.4351093258438
2000-04-19,718.0266686309496
2000-04-20,720.2341828112493
2000-04-21,720.9566215578519
2000-04-24,718.6418986406549
2000-04-25,732.2525720525576
2000-04-26,729.4366339320518
2000-04-27,726.7738075610715
2000-04-28,729.1495249282065
2000-05-01,736.1494484802992
2000-05-02,733.1473679798261
2000-05-03,718.0396562055458
2000-05-04,718.7564011816663
2000-05-05,725.0656041001097
2000-05-08,719.6368245091016
2000-05-09,711.510430072223
2000-05-10,698.9830884812385
2000-05-11,703.8173458698673
2000-05-12,712.9133729202267
2000-05-15,720.2156787072629
2000-05-16,727.6172290141411
2000-05-17,716.1547675280525
2000-05-18,711.2967446436115
2000-05-19,696.1487463434706
2000-05-22,687.7939522655222
2000-05-23,680.882843157558
2000-05-24,682.1709647855236
2000-05-25,682.7662690303786
2000-05-26,684.3075400272083
2000-05-29,686.9585916289585
2000-05-30,705.1184738146908
2000-05-31,703.940822175492
2000-06-01,717.2394587793427
2000-06-02,738.4612878734513
2000-06-05,739.0202308747616
2000-06-06,739.2047501037028
2000-06-07,741.1696770485279
2000-06-08,737.9876827660142
2000-06-09,737.0902690627407
2000-06-12,733.8618908866358
2000-06-13,738.9022872881179
2000-06-14,739.2124138653029
2000-06-15,736.6400299034549
2000-06-16,735.0090783803564
2000-06-19,742.8869922401568
