Date,EAFE ex UK IMI
1998-07-03,480.8670673713883
1998-07-06,481.6231973760857
1998-07-07,484.664027780721
1998-07-08,484.91357137061163
1998-07-09,480.16335111497256
1998-07-10,478.1318050122554
1998-07-13,483.14073909836975
1998-07-14,489.06224278365886
1998-07-15,490.612565810434
1998-07-16,494.3454994543128
1998-07-17,498.16754807320507
1998-07-20,501.9710334517554
1998-07-21,497.50349530160906
1998-07-22,489.78452490449286
1998-07-23,486.13546304671803
1998-07-24,488.7757982145098
1998-07-27,478.71741469604655
1998-07-28,481.1213547032925
1998-07-29,478.7679994496767
1998-07-30,482.0873306687977
1998-07-31,479.6963608631649
1998-08-03,470.0395651831085
1998-08-04,469.98454955308455
1998-08-05,465.9839858077504
1998-08-06,460.9773288994799
1998-08-07,462.8499935048302
1998-08-10,454.1841536727286
1998-08-11,441.42832820569447
1998-08-12,447.31474181403144
1998-08-13,444.2444004236167
1998-08-14,444.4142881254533
1998-08-17,441.8393392497996
1998-08-18,450.72290366327
1998-08-19,455.03263573842366
1998-08-20,453.26558781358375
1998-08-21,438.47553779038014
1998-08-24,437.26722791214837
1998-08-25,441.8570143455411
1998-08-26,432.45189660284433
1998-08-27,419.8215710465335
1998-08-28,416.61140050587557
1998-08-31,418.0562161919422
1998-09-01,419.97059881111034
1998-09-02,427.8450675371959
1998-09-03,427.7394177382659
1998-09-04,426.2310122435225
1998-09-07,439.105506831464
1998-09-08,444.3294394993075
1998-09-09,434.1679025054063
1998-09-10,429.1605035107664
1998-09-11,426.29940188340896
1998-09-14,430.98158091709126
1998-09-15,431.6857943612094
1998-09-16,432.05512132191564
1998-09-17,423.5479745996813
1998-09-18,417.11156523214726
1998-09-21,404.2395568518432
1998-09-22,407.6853891448
1998-09-23,412.6219517875558
1998-09-24,416.6519252429024
1998-09-25,411.7371058072135
1998-09-28,414.55619420696837
1998-09-29,415.77851362793115
1998-09-30,405.81143923889323
1998-10-01,394.6236905959357
1998-10-02,388.64832477385903
1998-10-05,383.5273648790492
1998-10-06,393.76695887348455
1998-10-07,410.7731075832531
1998-10-08,402.45935276462006
1998-10-09,403.07267439388403
1998-10-12,417.5777411758378
1998-10-13,417.648245994003
1998-10-14,420.1950051117369
1998-10-15,427.85239221222
1998-10-16,439.65196429839773
1998-10-19,441.663331215558
1998-10-20,444.9509976253815
1998-10-21,445.12959039169425
1998-10-22,444.9462141929789
1998-10-23,444.749924469059
1998-10-26,443.44536955401367
1998-10-27,446.9957280776289
1998-10-28,441.2140885027603
1998-10-29,445.40532823617775
1998-10-30,449.96919743012523
1998-11-02,463.1904525289289
1998-11-03,460.6839775901511
1998-11-04,468.55219347649086
1998-11-05,466.2463863092285
1998-11-06,463.3165380449684
1998-11-09,452.5697569882503
1998-11-10,446.65287964220806
1998-11-11,453.7428409325783
1998-11-12,446.0085555073915
1998-11-13,449.1752710969509
1998-11-16,462.2871215922547
1998-11-17,458.83033077938626
1998-11-18,460.4116063529106
1998-11-19,465.0563376861804
1998-11-20,470.63459375340653
1998-11-23,472.2969738355299
1998-11-24,474.48275758853885
1998-11-25,471.63074592192646
1998-11-26,477.4821735153843
1998-11-27,477.8799777603959
1998-11-30,473.64698343195704
1998-12-01,466.1080584204931
1998-12-02,467.2828509841931
1998-12-03,469.0640833822164
1998-12-04,469.0458288666657
1998-12-07,469.7839703541767
1998-12-08,471.4610150519709
1998-12-09,476.33260790697443
1998-12-10,476.3534876341261
1998-12-11,470.7379644958388
1998-12-14,468.7227361440821
1998-12-15,467.4326983861283
1998-12-16,471.3245610459459
1998-12-17,474.6853227367285
1998-12-18,475.11040069261685
1998-12-21,479.33444106231804
1998-12-22,476.8302522554089
1998-12-23,482.58019456460386
1998-12-24,480.69401686865666
1998-12-25,481.8249471095354
1998-12-28,484.8766680192077
1998-12-29,487.8389827414827
1998-12-30,488.2716284156551
1998-12-31,491.7187159382994
1999-01-01,491.7725372655366
1999-01-04,503.49678742475663
1999-01-05,505.393451896721
1999-01-06,510.0761411246341
1999-01-07,509.3500507751293
1999-01-08,505.3116755240967
1999-01-11,503.3933111445448
1999-01-12,496.22908577197853
1999-01-13,484.65424550417254
1999-01-14,488.02275613516974
1999-01-15,488.28944423634925
1999-01-18,495.16593154875403
1999-01-19,496.2818341802573
1999-01-20,500.1740208236407
1999-01-21,499.2774994636744
1999-01-22,489.2341781768227
1999-01-25,488.75311208935454
1999-01-26,490.83500129161797
1999-01-27,490.42005131494244
1999-01-28,489.75562267698024
1999-01-29,492.1295242225177
1999-02-01,495.78022349283833
1999-02-02,497.189706597883
1999-02-03,492.8561831228406
1999-02-04,490.99468534900836
1999-02-05,488.95278797034223
1999-02-08,485.5408967415822
1999-02-09,478.5714845458729
1999-02-10,476.0270476425089
1999-02-11,479.0821441036671
1999-02-12,481.95564215546386
1999-02-15,480.4389153798509
1999-02-16,475.8733291658323
1999-02-17,473.1086761087425
1999-02-18,471.94083024433485
1999-02-19,469.84201316334986
1999-02-22,474.16575282997286
1999-02-23,476.11346693025024
1999-02-24,476.9266839744518
1999-02-25,478.0971539274174
1999-02-26,476.19698106356276
1999-03-01,469.4823625821509
1999-03-02,466.5662735844693
1999-03-03,463.78526394578125
1999-03-04,461.69192392572927
1999-03-05,474.68996579007717
1999-03-08,475.20764839242906
1999-03-09,478.4654286786556
1999-03-10,484.321422850395
1999-03-11,484.48651200668047
1999-03-12,490.68771018077933
1999-03-15,494.9472796081672
1999-03-16,498.53255565011267
1999-03-17,501.71318285020175
1999-03-18,497.47060473967775
1999-03-19,505.0510101176919
1999-03-22,501.74679567157983
1999-03-23,496.0442130167161
1999-03-24,489.396406287246
1999-03-25,495.4774417625544
1999-03-26,489.4124379990719
1999-03-29,492.3171349087243
1999-03-30,492.2045968056014
1999-03-31,498.1251398539663
1999-04-01,501.7629983125244
1999-04-02,500.45943230390895
1999-04-05,497.4454372423243
1999-04-06,505.82015064782235
1999-04-07,508.7365288265745
1999-04-08,513.8764190304526
1999-04-09,514.3542686985678
1999-04-12,513.3849148773481
1999-04-13,516.4257629239146
1999-04-14,520.3968507399528
1999-04-15,514.6346961921662
1999-04-16,516.5878479849223
1999-04-19,516.8568081655174
1999-04-20,510.1548785391202
1999-04-21,506.77292235003677
1999-04-22,510.0354859609461
1999-04-23,513.8724513802537
1999-04-26,516.1958161654006
1999-04-27,522.1654657437533
1999-04-28,521.9432784758175
1999-04-29,520.3316280004026
1999-04-30,520.4393354318055
1999-05-03,521.0096958593714
1999-05-04,521.2851233711054
1999-05-05,519.7828762026537
1999-05-06,527.8320636776909
1999-05-07,524.7963832977977
1999-05-10,526.7156076209134
1999-05-11,522.1160928602364
1999-05-12,520.4776045456357
1999-05-13,518.0230947590718
1999-05-14,515.6988453304162
1999-05-17,504.61046405136324
1999-05-18,507.5126576321559
1999-05-19,504.74725330481505
1999-05-20,506.7900642867388
1999-05-21,506.1166334688593
1999-05-24,507.12358511355757
1999-05-25,504.85749516169597
1999-05-26,501.52161958519923
1999-05-27,497.5600330933613
1999-05-28,497.8326049762548
1999-05-31,497.9899632562011
1999-06-01,502.60255118749114
1999-06-02,501.2600556163078
1999-06-03,501.8740564005162
1999-06-04,502.27790498553276
1999-06-07,508.0299743802627
1999-06-08,515.2427346681064
1999-06-09,518.84182881646
1999-06-10,520.9937489803466
1999-06-11,525.8969676597852
1999-06-14,519.5335676166759
1999-06-15,519.6014154233723
1999-06-16,519.8353400665393
1999-06-17,524.9900501139207
1999-06-18,526.4227444373632
1999-06-21,528.9130472447115
1999-06-22,529.370304773863
1999-06-23,525.456038008557
1999-06-24,523.8080914547972
1999-06-25,527.1898723959885
1999-06-28,526.958649594894
1999-06-29,529.1225468055051
1999-06-30,527.0705777592389
1999-07-01,535.34227568208
1999-07-02,538.4256927218389
1999-07-05,545.4104376679433
1999-07-06,544.2299392756433
1999-07-07,540.937683522695
1999-07-08,537.1909895413185
1999-07-09,538.4335927604909
1999-07-12,540.3700161731871
1999-07-13,539.435013907137
1999-07-14,543.5874240027719
1999-07-15,549.8942074395436
1999-07-16,546.2122100894021
1999-07-19,549.3009953246462
1999-07-20,551.6834049202246
1999-07-21,549.5443550306618
1999-07-22,542.7248884221972
1999-07-23,537.6792843085543
1999-07-26,539.389278449012
1999-07-27,538.7170988181332
1999-07-28,542.2514551609235
1999-07-29,544.0662709141519
1999-07-30,549.5712125931402
1999-08-02,546.4179817323056
1999-08-03,547.0267893789953
1999-08-04,547.526165851167
1999-08-05,539.4079070066532
1999-08-06,536.7391315672132
1999-08-09,536.2253918731508
1999-08-10,534.0483129440862
1999-08-11,531.4567210330628
1999-08-12,538.9776917390637
1999-08-13,540.8006930978989
1999-08-16,548.7967806151761
1999-08-17,549.7671317672442
1999-08-18,555.6684748286198
1999-08-19,556.4855424422193
1999-08-20,563.5150372212494
1999-08-23,566.6322792551521
1999-08-24,564.5060024534113
1999-08-25,565.5848003738954
1999-08-26,561.9974948338162
1999-08-27,562.8771116185295
1999-08-30,566.0396889171833
1999-08-31,561.7554617334268
1999-09-01,571.5867790604823
1999-09-02,571.7983008859115
1999-09-03,572.2819721919907
1999-09-06,578.2463431159692
1999-09-07,575.5186545320968
1999-09-08,574.858956087458
1999-09-09,582.4122062105192
1999-09-10,582.3958989281874
1999-09-13,587.1900144790535
1999-09-14,586.9170440744556
1999-09-15,586.7688984295735
1999-09-16,578.6754895208778
1999-09-17,575.6596086307472
1999-09-20,579.9328449480528
1999-09-21,584.4080169527085
1999-09-22,576.9837913131425
1999-09-23,576.1034051083618
1999-09-24,564.6344533746761
1999-09-27,561.7598421431517
1999-09-28,567.3480622832773
1999-09-29,566.9389668434139
1999-09-30,575.8737658214511
1999-10-01,581.107262906381
1999-10-04,582.3951975873014
1999-10-05,582.4139921545319
1999-10-06,583.7863532096039
1999-10-07,588.3564732814061
1999-10-08,586.2925191034614
1999-10-11,588.8311727357053
1999-10-12,592.1324490571182
1999-10-13,585.2150924231914
1999-10-14,586.2173449713234
1999-10-15,582.4127737186097
1999-10-18,569.4733587553759
1999-10-19,573.5213760550131
1999-10-20,579.884244480905
1999-10-21,579.3096782132922
1999-10-22,583.4065552842673
1999-10-25,586.4212232199008
1999-10-26,587.2736663348292
1999-10-27,583.734184768732
1999-10-28,587.7761203280246
1999-10-29,599.0277747473898
1999-11-01,598.7506134989391
1999-11-02,601.284492292039
1999-11-03,600.7796138339071
1999-11-04,607.2505142249772
1999-11-05,603.8371373230998
1999-11-08,601.6812275429593
1999-11-09,605.291310708145
1999-11-10,613.3624594393759
1999-11-11,614.8501693445895
1999-11-12,614.206018561114
1999-11-15,617.2982215132989
1999-11-16,614.6880718376328
1999-11-17,619.586980930976
1999-11-18,624.6345602978699
1999-11-19,626.2303157599604
1999-11-22,629.728900470817
1999-11-23,629.8040292771191
1999-11-24,626.57275626368
1999-11-25,630.5789449283282
1999-11-26,638.9217007085754
1999-11-29,640.2619946066932
1999-11-30,631.0452194478014
1999-12-01,627.9453456103765
1999-12-02,624.7770386627155
1999-12-03,633.1682099075588
1999-12-06,643.2728835730893
1999-12-07,646.7380029844755
1999-12-08,644.2457461112614
1999-12-09,643.193477984281
1999-12-10,644.1021533073075
1999-12-13,641.6786500576162
1999-12-14,638.4115960237158
1999-12-15,635.0770265441199
1999-12-16,644.0831108103179
1999-12-17,644.8253547024491
1999-12-20,646.393284222309
1999-12-21,645.8656944849479
1999-12-22,656.8098525691946
1999-12-23,664.8553537494367
1999-12-24,670.4229728774546
1999-12-27,668.7351925710665
1999-12-28,674.4959879792772
1999-12-29,677.6952301568538
1999-12-30,683.342340853316
1999-12-31,683.3496868076501
2000-01-03,690.6228042913675
2000-01-04,678.621146636344
2000-01-05,655.4446388533704
2000-01-06,643.9231115680379
2000-01-07,649.1268561328046
2000-01-10,654.5685189686241
2000-01-11,665.7022508629213
2000-01-12,660.6276389338838
2000-01-13,662.8360452737927
2000-01-14,664.3907320311977
2000-01-17,674.2261236045472
2000-01-18,664.0213666184775
2000-01-19,655.6303496890012
2000-01-20,657.5687788668043
2000-01-21,654.9789918179634
2000-01-24,655.0924567714148
2000-01-25,648.8754184996918
2000-01-26,655.1251260468289
2000-01-27,660.366785584232
2000-01-28,658.5323648197564
2000-01-31,647.5732803547712
2000-02-01,648.3551897514951
2000-02-02,656.5218666766788
2000-02-03,672.0276792413536
2000-02-04,678.2530179732578
2000-02-07,675.7048459449235
2000-02-08,681.2669787139836
2000-02-09,685.3526587634252
2000-02-10,682.8654183053249
2000-02-11,685.683323368454
2000-02-14,681.3193065206386
2000-02-15,671.9514663461194
2000-02-16,671.9648945285511
2000-02-17,678.290225730413
2000-02-18,678.0027910243729
2000-02-21,667.9177400368327
2000-02-22,669.7457972150565
2000-02-23,674.7503800744603
2000-02-24,677.5386163583615
2000-02-25,681.557497857716
2000-02-28,677.4131765269234
2000-02-29,676.3588470722407
2000-03-01,687.9799310114039
2000-03-02,693.3682360019093
2000-03-03,690.2655330380743
2000-03-06,687.8274069091402
2000-03-07,687.6021172153281
2000-03-08,682.3711100819509
2000-03-09,687.1750186657285
2000-03-10,687.4004883444288
2000-03-13,667.2203090883369
2000-03-14,669.4781358708458
2000-03-15,664.5162630892202
2000-03-16,676.2329066973541
2000-03-17,683.1864564421699
2000-03-20,686.0813560420461
2000-03-21,683.0988404640078
2000-03-22,677.7714630717511
2000-03-23,675.750762737452
2000-03-24,682.5573372151971
2000-03-27,685.1336988450472
2000-03-28,692.7298695117256
2000-03-29,694.8089986624677
2000-03-30,681.6141141008355
2000-03-31,687.4167667626382
2000-04-03,676.853578823022
2000-04-04,670.083758137325
2000-04-05,663.7368002722507
2000-04-06,666.9625388678023
2000-04-07,673.8224673414351
2000-04-10,677.049676017708
2000-04-11,667.7433995309931
2000-04-12,668.7868179109312
2000-04-13,659.6120409452124
2000-04-14,650.3630875221036
2000-04-17,627.2246605762982
2000-04-18,635.2995204096553
2000-04-19,639.723515334263
2000-04-20,641.9927584805436
2000-04-21,643.6652339132344
2000-04-24,647.4521735096531
2000-04-25,644.8188908107225
2000-04-26,647.4881847371059
2000-04-27,637.0733681771593
2000-04-28,640.440254443971
2000-05-01,644.5530004923469
2000-05-02,653.563536727849
2000-05-03,641.8388925319429
2000-05-04,644.0945191733409
2000-05-05,645.4336581822748
2000-05-08,641.5584443492287
2000-05-09,633.9369702096499
2000-05-10,628.618526911837
2000-05-11,622.264759084164
2000-05-12,632.8945233709328
2000-05-15,631.5327177665671
2000-05-16,637.1550532785767
2000-05-17,625.5941392556797
2000-05-18,623.4924949147543
2000-05-19,612.7701810330345
2000-05-22,599.3410639044247
2000-05-23,603.9242320000077
2000-05-24,593.9008141809957
2000-05-25,603.0533020266085
2000-05-26,607.8038401581487
2000-05-29,613.3932348545127
2000-05-30,620.0949509301264
2000-05-31,618.8922939827372
2000-06-01,625.3985562069414
2000-06-02,644.1416183295155
2000-06-05,650.25749190679
2000-06-06,657.1450665373652
2000-06-07,653.3911790114719
2000-06-08,651.8320879801929
2000-06-09,650.6863845349592
2000-06-12,652.837954032528
2000-06-13,650.9065080854429
2000-06-14,651.2347807424828
2000-06-15,640.7697428967143
2000-06-16,642.4937436320513
2000-06-19,646.0918202987997
