Date,WORLD ex CANADA IMI
1994-05-31,511.9163714595274
1994-06-30,514.0491185602266
1994-07-29,520.7987605509396
1994-08-31,534.5773123713662
1994-09-30,520.7382244557855
1994-10-31,533.4356033494272
1994-11-30,508.2973385125662
1994-12-30,514.6744592138296
1995-01-31,506.7847402817152
1995-02-28,509.4472376503548
1995-03-31,534.2169256056249
1995-04-28,551.1155874282531
1995-05-31,552.0005963004746
1995-06-30,553.430017635499
1995-07-31,582.1946456734318
1995-08-31,572.4030243505947
1995-09-29,587.7243094797471
1995-10-31,576.30369650183
1995-11-30,594.9925084368793
1995-12-29,611.8711983891379
1996-01-31,619.8455368109724
1996-02-29,626.0257866135776
1996-03-29,636.4450472884275
1996-04-30,656.1123283601542
1996-05-31,658.3633718553375
1996-06-28,658.9874011542623
1996-07-31,631.8983072807944
1996-08-30,640.5645258395965
1996-09-30,663.334107749321
1996-10-31,662.6349511992265
1996-11-29,694.2110060546242
1996-12-31,684.3753904400544
1997-01-01,684.3797079187578
1997-01-02,679.1442884787754
1997-01-03,683.288775027407
1997-01-06,685.3849318513445
1997-01-07,686.4390997263305
1997-01-08,683.2815769750786
1997-01-09,681.9952159649732
1997-01-10,678.0234831511011
1997-01-13,682.5025869531853
1997-01-14,687.3265273812107
1997-01-15,687.6966208614928
1997-01-16,691.2256918544534
1997-01-17,691.7093974185648
1997-01-20,688.418540830711
1997-01-21,688.7014724901236
1997-01-22,691.6780896913281
1997-01-23,687.5976928286383
1997-01-24,682.618365863389
1997-01-27,676.2735575756099
1997-01-28,675.5600906263378
1997-01-29,678.349341950634
1997-01-30,682.1987514913582
1997-01-31,687.1889845495953
1997-02-03,686.4632190334953
1997-02-04,687.8648448674361
1997-02-05,682.5289129889777
1997-02-06,682.7875295852808
1997-02-07,684.1389437674175
1997-02-10,686.7649651641601
1997-02-11,686.812075199321
1997-02-12,691.960133656015
1997-02-13,696.2617339633687
1997-02-14,696.8737820486436
1997-02-17,696.0818457998791
1997-02-18,697.7040708240609
1997-02-19,696.6803215099017
1997-02-20,696.347288845536
1997-02-21,697.2194280383993
1997-02-24,702.0615105163685
1997-02-25,704.544578638853
1997-02-26,699.850331917236
1997-02-27,696.3526287401211
1997-02-28,691.7726001028635
1997-03-03,691.3327074453574
1997-03-04,691.528171391689
1997-03-05,694.7965273464094
1997-03-06,693.871801207164
1997-03-07,696.4932230262909
1997-03-10,701.757251786875
1997-03-11,702.0305460784504
1997-03-12,696.1155061955709
1997-03-13,688.0427755495181
1997-03-14,689.2904887591391
1997-03-17,687.7033750101111
1997-03-18,686.4594423296044
1997-03-19,684.6909504950848
1997-03-20,679.7088884828845
1997-03-21,683.8391630059897
1997-03-24,683.3541458264796
1997-03-25,685.7709123056699
1997-03-26,689.0385286890189
1997-03-27,684.2479688761293
1997-03-28,683.9067931166275
1997-03-31,676.9489693172259
1997-04-01,671.9303350782743
1997-04-02,669.2667290690896
1997-04-03,667.7223393780667
1997-04-04,669.5869414760059
1997-04-07,669.4402609181977
1997-04-08,671.3877666827299
1997-04-09,668.5253476981035
1997-04-10,665.8065621102638
1997-04-11,657.7018742138426
1997-04-14,657.0352604503772
1997-04-15,663.8895843260743
1997-04-16,668.907139144508
1997-04-17,670.2441318257039
1997-04-18,674.0358381773896
1997-04-21,674.3045198722021
1997-04-22,677.973509366168
1997-04-23,680.2971520629831
1997-04-24,679.5810371487784
1997-04-25,674.2330297525237
