Date,ACWI IMI WITH CHINA ALL SHARES
2012-04-19,1693.9537278405307
2012-04-20,1698.6925412933724
2012-04-23,1675.8340631763901
2012-04-24,1684.7642976483548
2012-04-25,1701.8517983491556
2012-04-26,1712.201610356597
2012-04-27,1719.682923468268
2012-04-30,1715.8180746879973
2012-05-01,1718.8448682929427
2012-05-02,1715.3180754567366
2012-05-03,1705.463315903044
2012-05-04,1681.3569769048147
2012-05-07,1674.4055175803223
2012-05-08,1661.1356867324441
2012-05-09,1647.1035510135516
2012-05-10,1653.4318945514576
2012-05-11,1648.5438718220037
2012-05-14,1623.6501111141722
2012-05-15,1610.9066850333545
2012-05-16,1595.2759582102622
2012-05-17,1579.4067354283502
2012-05-18,1560.8473629634766
2012-05-21,1578.3906082909136
2012-05-22,1589.5526931652557
2012-05-23,1571.6321992399285
2012-05-24,1576.9499840469991
2012-05-25,1573.741164390737
2012-05-28,1577.5456079048786
2012-05-29,1594.237354001713
2012-05-30,1568.1963599589108
2012-05-31,1564.083842302733
2012-06-01,1532.3127502912673
2012-06-04,1526.3629108796908
2012-06-05,1536.2441122800867
2012-06-06,1569.314141135378
2012-06-07,1578.9420444234902
2012-06-08,1575.3454531286436
2012-06-11,1571.137221697336
2012-06-12,1579.2296398501471
2012-06-13,1578.23688980771
2012-06-14,1583.765373640204
2012-06-15,1600.8463508162477
2012-06-18,1607.1913515008243
2012-06-19,1626.5343297208115
2012-06-20,1630.6252556946679
2012-06-21,1601.0819678348944
2012-06-22,1597.0535328910337
2012-06-25,1573.9881797887178
2012-06-26,1576.8231582040253
2012-06-27,1591.5622146076512
2012-06-28,1588.3665837504907
2012-06-29,1636.1304853478775
2012-07-02,1643.435667515949
2012-07-03,1659.8271766006214
2012-07-04,1658.8231616012847
2012-07-05,1649.940814179056
2012-07-06,1633.4765793414513
2012-07-09,1624.6759239041262
2012-07-10,1617.6965506273468
2012-07-11,1616.8928720857962
2012-07-12,1600.7923561922291
2012-07-13,1623.9057850326515
2012-07-16,1623.113147401805
2012-07-17,1628.5790522458249
2012-07-18,1639.1198675304352
2012-07-19,1651.3045868379913
2012-07-20,1631.7553667793218
2012-07-23,1603.5644804969686
2012-07-24,1592.3731195064533
2012-07-25,1590.3711490457356
2012-07-26,1621.5094713961876
2012-07-27,1651.8569253472667
2012-07-30,1656.9976931497308
2012-07-31,1653.7916572023262
2012-08-01,1650.4184711444484
2012-08-02,1633.9998421926582
2012-08-03,1663.7459191800922
2012-08-06,1677.0495370979763
2012-08-07,1687.3508499477477
2012-08-08,1688.3902339758938
2012-08-09,1692.9957406052968
2012-08-10,1693.5881410302707
2012-08-13,1689.4854394409551
2012-08-14,1691.7613137253463
2012-08-15,1691.3835144609166
2012-08-16,1704.2041984515674
2012-08-17,1707.0395424471487
2012-08-20,1706.0542828173477
2012-08-21,1712.2305707860546
2012-08-22,1704.619451102146
2012-08-23,1702.8548478952362
2012-08-24,1701.2820891157435
2012-08-27,1700.7343311637837
2012-08-28,1697.8820753193872
2012-08-29,1696.4137057379116
2012-08-30,1681.7083663761325
2012-08-31,1690.677624081869
2012-09-03,1694.194424804674
2012-09-04,1687.5359122444338
2012-09-05,1684.4584238692105
2012-09-06,1714.6209783885122
2012-09-07,1736.3538093279615
2012-09-10,1730.9346874868975
2012-09-11,1737.4521621374827
2012-09-12,1745.0474726996783
2012-09-13,1759.8018819760437
2012-09-14,1787.75970537554
2012-09-17,1780.1481384173276
2012-09-18,1772.7620543289656
2012-09-19,1778.555536054723
2012-09-20,1767.3345076545618
2012-09-21,1773.4419716267819
2012-09-24,1765.9737733056654
2012-09-25,1759.6984586129915
2012-09-26,1738.2080875575218
2012-09-27,1753.28992999382
2012-09-28,1745.55060943419
2012-10-01,1753.7934789612777
2012-10-02,1754.9649460183464
2012-10-03,1753.0474959638375
2012-10-04,1765.6123182624845
2012-10-05,1772.8970862327383
2012-10-08,1761.0192873207538
2012-10-09,1746.5729167315972
2012-10-10,1736.5089737608075
2012-10-11,1741.3796001842968
2012-10-12,1738.1586833223046
2012-10-15,1745.1904014149166
2012-10-16,1765.595226118653
2012-10-17,1779.7346369042548
2012-10-18,1780.3505624527443
2012-10-19,1759.12794662103
2012-10-22,1757.93909902602
2012-10-23,1732.936874732091
2012-10-24,1731.1816119173511
2012-10-25,1736.4840343287947
2012-10-26,1730.7896073662203
2012-10-29,1726.7893219592333
2012-10-30,1733.0554127144155
2012-10-31,1733.9656484032691
2012-11-01,1749.5117979703098
2012-11-02,1741.6030520873535
2012-11-05,1738.5595829157808
2012-11-06,1748.789088989434
2012-11-07,1724.427968610524
2012-11-08,1707.0992071060289
2012-11-09,1705.5361847651145
2012-11-12,1703.1716145548357
2012-11-13,1697.9813423815315
2012-11-14,1680.9184411929027
2012-11-15,1675.0941796338147
2012-11-16,1673.9687548223342
2012-11-19,1707.0895431523827
2012-11-20,1707.9892363895488
2012-11-21,1712.2524204785054
2012-11-22,1720.062908649691
2012-11-23,1738.631848653696
2012-11-26,1736.241099581838
2012-11-27,1732.5991299138932
2012-11-28,1736.254244779394
2012-11-29,1751.5174582192828
2012-11-30,1753.284340270082
2012-12-03,1751.866457602252
2012-12-04,1752.1287098715059
2012-12-05,1756.71512401943
2012-12-06,1761.8347298984004
2012-12-07,1764.7630579045488
2012-12-10,1767.9329868363932
2012-12-11,1778.0357182759024
2012-12-12,1782.1465392229352
2012-12-13,1776.9649258414963
2012-12-14,1776.3179775484648
2012-12-17,1787.234496238368
2012-12-18,1803.4373858862523
2012-12-19,1806.743652602046
2012-12-20,1810.3287506209813
2012-12-21,1796.09871546757
2012-12-24,1793.3774748127066
2012-12-25,1795.3997160303227
2012-12-26,1792.5116199906997
2012-12-27,1793.6243702660192
2012-12-28,1785.1954699955022
2012-12-31,1799.6283879726925
2013-01-01,1799.8359165095721
2013-01-02,1837.9472482051608
2013-01-03,1835.9212959552644
2013-01-04,1841.7985688704719
2013-01-07,1838.7440386532917
2013-01-08,1832.4623313087955
2013-01-09,1839.1262059593323
2013-01-10,1852.4319860222536
2013-01-11,1854.7445577007213
2013-01-14,1855.659978525326
2013-01-15,1857.9812666190949
2013-01-16,1852.915837357206
2013-01-17,1861.40179937876
2013-01-18,1866.1051774777789
2013-01-21,1867.5432007775048
2013-01-22,1872.571120037916
2013-01-23,1871.1773350979504
2013-01-24,1873.4837555830125
2013-01-25,1883.356809739218
2013-01-28,1880.1780443894977
2013-01-29,1889.9561096747502
2013-01-30,1888.0659662934304
2013-01-31,1884.9153737917247
2013-02-01,1899.4682510834791
2013-02-04,1880.1451415902484
2013-02-05,1885.5619243042136
2013-02-06,1889.4923331735322
2013-02-07,1881.8109569441297
2013-02-08,1892.1598333192183
2013-02-11,1886.2797238481846
2013-02-12,1895.8636152053132
2013-02-13,1898.051468561677
2013-02-14,1896.287831036347
2013-02-15,1891.3583649277653
2013-02-18,1892.6275293770616
2013-02-19,1905.2379068069147
2013-02-20,1894.6170659405664
2013-02-21,1869.8761748217044
2013-02-22,1881.5515989129747
2013-02-25,1868.8605256360722
2013-02-26,1860.9674752311228
2013-02-27,1877.6540574443566
2013-02-28,1886.9456540648112
2013-03-01,1882.7593363141
2013-03-04,1882.2975839504957
2013-03-05,1902.9598894544101
2013-03-06,1908.6615214989063
2013-03-07,1911.325053395011
2013-03-08,1917.5846939256346
2013-03-11,1923.7678698250309
2013-03-12,1920.124160242145
2013-03-13,1915.1148790367665
2013-03-14,1927.316510880486
2013-03-15,1931.7918515639317
2013-03-18,1913.784857640774
2013-03-19,1908.0179786115857
2013-03-20,1918.5427878997164
2013-03-21,1909.7912725939568
2013-03-22,1914.3926555857513
2013-03-25,1909.953115521382
2013-03-26,1917.8455203601804
2013-03-27,1916.0161533960888
2013-03-28,1921.5264432825418
2013-03-29,1921.791467537065
2013-04-01,1912.335142091824
2013-04-02,1918.5656121148465
2013-04-03,1905.970687227736
2013-04-04,1900.8752934254958
2013-04-05,1895.6594262544368
2013-04-08,1904.4244753007465
2013-04-09,1913.700259595343
2013-04-10,1938.1018820588586
2013-04-11,1950.8960996149576
2013-04-12,1941.7619738045719
2013-04-15,1906.9192305490017
2013-04-16,1917.8076546713226
2013-04-17,1895.7618271638783
2013-04-18,1887.094159080061
2013-04-19,1901.2689384809548
2013-04-22,1907.3834526655387
2013-04-23,1925.2872941419967
2013-04-24,1936.5319577574899
2013-04-25,1948.7200216934111
2013-04-26,1945.6494947600636
2013-04-29,1959.1554847033065
2013-04-30,1971.3271341897737
2013-05-01,1958.8988871225022
2013-05-02,1963.4043331495504
2013-05-03,1980.253451486868
2013-05-06,1981.7997727355223
2013-05-07,1995.796605523305
2013-05-08,2011.9768277795538
2013-05-09,2003.5826483515402
2013-05-10,2002.0798663612247
2013-05-13,2001.9470124676548
2013-05-14,2013.0145602826985
2013-05-15,2018.7115024983161
2013-05-16,2016.150879983918
2013-05-17,2023.1813771189097
2013-05-20,2030.9025557150258
2013-05-21,2033.7689742666435
2013-05-22,2023.4588055587951
2013-05-23,1996.301937296376
2013-05-24,1996.417116252654
2013-05-27,1993.5667479820636
2013-05-28,2003.8792032157658
2013-05-29,1993.4272926052479
2013-05-30,1995.7658404478393
2013-05-31,1972.2784658588846
2013-06-03,1970.4631890969683
2013-06-04,1971.210494398947
2013-06-05,1943.3192891862957
2013-06-06,1946.1187338174675
2013-06-07,1961.5203774793367
2013-06-10,1963.9879393092613
2013-06-11,1948.2132521132007
2013-06-12,1941.9901099450249
2013-06-13,1946.8075388259067
2013-06-14,1949.1157217764971
2013-06-17,1964.977363901254
2013-06-18,1971.709192705151
2013-06-19,1960.8287496145283
2013-06-20,1892.700896020209
2013-06-21,1887.5590734429395
2013-06-24,1857.9778712356162
2013-06-25,1871.924771382213
2013-06-26,1890.15564001382
2013-06-27,1907.3462120821175
2013-06-28,1910.0186123554433
2013-07-01,1924.5270897597743
2013-07-02,1923.6714196859728
2013-07-03,1914.7766185318399
2013-07-04,1925.7020709407511
2013-07-05,1926.7876251582284
2013-07-08,1932.6610376249512
2013-07-09,1947.183733320623
2013-07-10,1954.2627063431878
2013-07-11,1988.5911431859706
2013-07-12,1990.8817208052853
2013-07-15,1996.2861167125393
2013-07-16,1996.0652789209512
2013-07-17,2000.4798942578993
2013-07-18,2009.1659591265804
2013-07-19,2009.44640228512
2013-07-22,2019.299609113472
2013-07-23,2022.6591318676271
2013-07-24,2019.53761490418
2013-07-25,2018.2753130617093
2013-07-26,2015.6791942261596
2013-07-29,2004.3538938911818
2013-07-30,2006.9650408422192
2013-07-31,2003.3106921238752
2013-08-01,2025.7733387029734
2013-08-02,2036.2628196425019
2013-08-05,2034.3251419982737
2013-08-06,2028.8553970605255
2013-08-07,2016.9638809076716
2013-08-08,2029.447770517663
2013-08-09,2030.1427360032362
2013-08-12,2029.6358485144883
2013-08-13,2034.7175152742216
2013-08-14,2035.5271048904108
2013-08-15,2010.9997213458096
2013-08-16,2010.9341288971013
2013-08-19,2000.0635466188467
2013-08-20,1997.4439413196403
2013-08-21,1983.5824632539645
2013-08-22,1992.8935478495684
2013-08-23,2007.2008133733443
2013-08-26,2003.7661508266767
2013-08-27,1975.6990603851573
2013-08-28,1969.167817134335
2013-08-29,1973.76689264647
2013-08-30,1964.5758720761767
2013-09-02,1976.607918277837
2013-09-03,1982.2552057909568
2013-09-04,1995.626471497105
2013-09-05,1999.4740586313185
2013-09-06,2007.3629845115056
2013-09-09,2029.1509887595626
2013-09-10,2049.0476327947104
2013-09-11,2056.6110750248367
2013-09-12,2053.318396478508
2013-09-13,2053.732790634688
2013-09-16,2071.5336273794564
2013-09-17,2072.4786285828545
2013-09-18,2088.868447938156
2013-09-19,2106.897675729973
2013-09-20,2093.411717404546
2013-09-23,2088.7577709199213
2013-09-24,2085.7559613354933
2013-09-25,2083.2416235949495
2013-09-26,2086.5084006531674
2013-09-27,2084.3080102287227
2013-09-30,2070.103752520468
2013-10-01,2084.252118628738
2013-10-02,2081.679876938156
2013-10-03,2073.454015975869
2013-10-04,2079.6186879601682
2013-10-07,2065.291749222761
2013-10-08,2051.01315335005
2013-10-09,2046.294459396203
2013-10-10,2078.6643394408557
2013-10-11,2095.226258073215
2013-10-14,2101.828308748154
2013-10-15,2097.5854655068765
2013-10-16,2111.1193998549566
2013-10-17,2131.284436440976
2013-10-18,2147.2538054998104
2013-10-21,2150.381062305673
2013-10-22,2163.003032707532
2013-10-23,2149.6150547377283
2013-10-24,2156.466988859568
2013-10-25,2154.9657743108155
2013-10-28,2158.2786686763875
2013-10-29,2162.8864462997894
2013-10-30,2160.977573468143
2013-10-31,2148.768802603581
2013-11-01,2141.065460537012
2013-11-04,2148.786926669217
2013-11-05,2141.754413634586
2013-11-06,2150.596359808341
2013-11-07,2126.1286314969975
2013-11-08,2132.300121078001
2013-11-11,2137.374668082257
2013-11-12,2134.8309541484077
2013-11-13,2136.0053315812074
2013-11-14,2151.858820221337
2013-11-15,2165.4228245649824
2013-11-18,2171.603972236334
2013-11-19,2163.601635220939
2013-11-20,2157.2689700301935
2013-11-21,2160.6195610186087
2013-11-22,2169.5175039397254
2013-11-25,2170.4514619340075
2013-11-26,2168.5794145633413
2013-11-27,2173.524215718866
2013-11-28,2179.2278719536052
2013-11-29,2180.506908171206
2013-12-02,2169.905862763901
2013-12-03,2158.8085269573926
2013-12-04,2148.477364463544
2013-12-05,2143.090988539675
2013-12-06,2159.309023127605
2013-12-09,2167.3012925014805
2013-12-10,2163.3251744406325
2013-12-11,2143.487007870248
2013-12-12,2128.650872049052
2013-12-13,2127.860375545388
2013-12-16,2139.540161942183
2013-12-17,2133.7677059410735
2013-12-18,2158.011533947712
2013-12-19,2161.3689789524174
2013-12-20,2171.2061725975996
2013-12-23,2185.3783082634113
2013-12-24,2189.142950161345
2013-12-25,2189.4773571554065
2013-12-26,2195.954804124482
2013-12-27,2206.848916842154
2013-12-30,2210.9740330409195
2013-12-31,2217.2544836160064
2014-01-01,2217.2925330541398
2014-01-02,2196.9352300881087
2014-01-03,2196.2404390799375
2014-01-06,2187.9135137899725
2014-01-07,2195.709148058543
2014-01-08,2199.5519237655412
2014-01-09,2192.854461439425
2014-01-10,2205.362678364275
2014-01-13,2195.4798907814456
2014-01-14,2203.269708931192
2014-01-15,2213.6117197129415
2014-01-16,2212.2276825142944
2014-01-17,2209.0263660804044
2014-01-20,2208.3061512990903
2014-01-21,2211.7400161364076
2014-01-22,2217.122284256068
2014-01-23,2201.1750916293004
2014-01-24,2160.1503448144585
2014-01-27,2138.709286855315
2014-01-28,2148.036581297499
2014-01-29,2140.269544894013
2014-01-30,2145.0199599819416
2014-01-31,2134.8603108935968
2014-02-03,2099.732855271405
2014-02-04,2095.683338397115
2014-02-05,2097.934784872197
2014-02-06,2124.941391060694
2014-02-07,2149.1787546975897
2014-02-10,2155.8692148718474
2014-02-11,2178.5313579507606
2014-02-12,2185.716935638925
2014-02-13,2191.227146737274
2014-02-14,2202.1034616840984
2014-02-17,2208.5729265034875
2014-02-18,2216.1707015858765
2014-02-19,2209.915985673706
2014-02-20,2209.505006527595
2014-02-21,2216.209164289293
2014-02-24,2225.820258814059
2014-02-25,2225.5673995571797
2014-02-26,2221.6828380595107
2014-02-27,2227.7013536797504
2014-02-28,2236.9444837616043
2014-03-03,2211.0757552109344
2014-03-04,2239.8947767395066
2014-03-05,2242.379495284125
2014-03-06,2253.4205410294435
2014-03-07,2247.2664012934933
2014-03-10,2237.448326024278
2014-03-11,2232.1648458425684
2014-03-12,2222.879644124231
2014-03-13,2207.1260786199246
2014-03-14,2193.9912672154164
2014-03-17,2210.347643294315
2014-03-18,2227.0730422309416
2014-03-19,2217.7556501746567
2014-03-20,2209.483974266802
2014-03-21,2209.8223952881126
2014-03-24,2202.5727249278466
2014-03-25,2213.9077381697375
2014-03-26,2212.933724603061
2014-03-27,2213.988650629492
2014-03-28,2225.616785421144
2014-03-31,2243.577787899115
2014-04-01,2257.985675616937
2014-04-02,2264.069648006354
2014-04-03,2259.216975096778
2014-04-04,2248.4503807528963
2014-04-07,2227.934097297434
2014-04-08,2235.4781628875608
2014-04-09,2251.0421319062903
2014-04-10,2229.4197677857073
2014-04-11,2206.2033813850503
2014-04-14,2211.168274401613
2014-04-15,2210.8633535723793
2014-04-16,2233.5617663974026
2014-04-17,2241.619763549389
2014-04-18,2243.2119695052074
2014-04-21,2244.6116588360323
2014-04-22,2256.436040358847
2014-04-23,2252.1368837133327
2014-04-24,2254.001961629662
2014-04-25,2237.7212622095476
2014-04-28,2237.4582020103217
2014-04-29,2250.6469904878963
2014-04-30,2256.9127041697748
2014-05-01,2260.462625295166
2014-05-02,2261.9538663137787
2014-05-05,2262.628119285879
2014-05-06,2255.894956136703
2014-05-07,2255.5249463354685
2014-05-08,2258.8258811688397
2014-05-09,2254.994824804968
2014-05-12,2273.274478846141
2014-05-13,2277.214863720842
2014-05-14,2275.0819926927084
2014-05-15,2258.891628571228
2014-05-16,2260.8254035985196
2014-05-19,2264.961101573682
2014-05-20,2254.0711065315213
2014-05-21,2264.96396075646
2014-05-22,2275.318343564121
2014-05-23,2283.666949559857
2014-05-26,2290.099397924765
2014-05-27,2294.6012262623376
2014-05-28,2294.4360838855673
2014-05-29,2302.7987940653616
2014-05-30,2302.0396489738555
2014-06-02,2305.109508000253
2014-06-03,2304.4111289424136
2014-06-04,2306.344578597659
2014-06-05,2318.3886916431784
2014-06-06,2332.0164925044346
2014-06-09,2335.6870323803914
2014-06-10,2336.7281647703344
2014-06-11,2331.9221715687568
2014-06-12,2325.628182457965
2014-06-13,2326.606184837622
2014-06-16,2326.1650530531033
2014-06-17,2328.2239346092
2014-06-18,2338.9796962799614
2014-06-19,2352.1401963636304
2014-06-20,2350.271298284229
2014-06-23,2348.61061662628
2014-06-24,2339.5054402261776
2014-06-25,2339.3161978051844
2014-06-26,2340.678577711265
2014-06-27,2345.6059372646196
2014-06-30,2351.403971058816
2014-07-01,2365.635712365595
2014-07-02,2369.9341041290113
2014-07-03,2379.419302268522
2014-07-04,2379.0809559712297
2014-07-07,2367.55651046357
2014-07-08,2351.713035355467
2014-07-09,2355.100659028714
2014-07-10,2341.212653255709
2014-07-11,2341.868799880229
2014-07-14,2356.4039938770575
2014-07-15,2349.490292873585
2014-07-16,2360.5445106075244
2014-07-17,2340.359296468913
2014-07-18,2351.8852384009874
2014-07-21,2346.912730498616
2014-07-22,2362.716751331773
2014-07-23,2367.5471912439793
2014-07-24,2370.7882674707766
2014-07-25,2361.066048760287
2014-07-28,2361.247945465962
2014-07-29,2357.3659417998056
2014-07-30,2352.742967424788
2014-07-31,2319.2599234988284
2014-08-01,2307.405840244426
2014-08-04,2315.545146093343
2014-08-05,2300.8552997598704
2014-08-06,2294.1362587935714
2014-08-07,2283.1878873009314
2014-08-08,2289.02972812697
2014-08-11,2307.4910725103896
2014-08-12,2305.116880497757
2014-08-13,2318.731820528245
2014-08-14,2326.9833193420973
2014-08-15,2326.4792689425026
2014-08-18,2343.725784327658
2014-08-19,2354.8881088199455
2014-08-20,2355.5598622496327
2014-08-21,2361.7261540400727
2014-08-22,2355.9669685418253
2014-08-25,2366.928697368613
2014-08-26,2372.4022730887527
2014-08-27,2376.067328581639
2014-08-28,2366.642143003684
2014-08-29,2372.9684592753997
2014-09-01,2373.723239063563
2014-09-02,2372.4796516746915
2014-09-03,2381.141051993561
2014-09-04,2376.6766575640654
2014-09-05,2378.696718107815
2014-09-08,2371.33640345358
2014-09-09,2355.977826793127
2014-09-10,2356.336839653111
2014-09-11,2357.2277437285616
2014-09-12,2346.363247920234
2014-09-15,2340.6276987510737
2014-09-16,2345.2467555170165
2014-09-17,2350.966279570942
2014-09-18,2358.1215648432494
2014-09-19,2354.317471116856
2014-09-22,2333.0775134786754
2014-09-23,2319.67071856199
2014-09-24,2329.4525004653474
2014-09-25,2303.342238312521
2014-09-26,2309.518347589824
2014-09-29,2300.180413718893
2014-09-30,2293.4112071865957
2014-10-01,2268.8608375637664
2014-10-02,2255.859427934719
2014-10-03,2265.214496159689
2014-10-06,2272.7518321625735
2014-10-07,2250.5559086160015
2014-10-08,2262.6708457887175
2014-10-09,2239.5045924078927
2014-10-10,2203.3640471320837
2014-10-13,2187.9977171641763
2014-10-14,2185.981578813698
2014-10-15,2168.264635263429
2014-10-16,2163.8759438155394
2014-10-17,2188.2065043366106
2014-10-20,2205.410779580405
2014-10-21,2235.190686756393
2014-10-22,2231.139910787811
2014-10-23,2245.0367226713406
2014-10-24,2254.251374673146
2014-10-27,2251.0540989411925
2014-10-28,2277.9975900793866
2014-10-29,2283.815156006729
2014-10-30,2287.627594686461
2014-10-31,2312.35782646329
2014-11-03,2301.224546211544
2014-11-04,2298.8711212063904
2014-11-05,2305.707495882211
2014-11-06,2306.0305901496536
2014-11-07,2304.897487743808
2014-11-10,2317.3187498834645
2014-11-11,2318.089661624616
2014-11-12,2318.2348869515245
2014-11-13,2317.3769324515742
2014-11-14,2318.0646629046146
2014-11-17,2313.4934280530492
2014-11-18,2329.7224895199847
2014-11-19,2324.8614170794012
2014-11-20,2327.3103227098636
2014-11-21,2344.611508452456
2014-11-24,2351.4057700560315
2014-11-25,2355.084024805188
2014-11-26,2362.244283364315
2014-11-27,2358.8442172298105
2014-11-28,2349.713273875972
2014-12-01,2332.3757170788203
2014-12-02,2341.32148573123
2014-12-03,2348.0031124473053
2014-12-04,2346.272692343212
2014-12-05,2348.268027877364
2014-12-08,2333.021788122983
2014-12-09,2324.8448151106813
2014-12-10,2297.04612978661
2014-12-11,2294.8870173827645
2014-12-12,2266.127721529344
2014-12-15,2239.400948235642
2014-12-16,2238.233203955595
2014-12-17,2261.865306027033
2014-12-18,2303.9852701371547
2014-12-19,2319.172196961621
2014-12-22,2328.7320246166305
2014-12-23,2327.3418024145744
2014-12-24,2329.832826328439
2014-12-25,2330.6373322064983
2014-12-26,2337.5057164634572
2014-12-29,2342.486191336236
2014-12-30,2329.877907541439
2014-12-31,2318.50839956391
2015-01-01,2318.522317229949
2015-01-02,2312.190778827889
2015-01-05,2272.5671882675592
2015-01-06,2250.6694405306935
2015-01-07,2261.536416665659
2015-01-08,2301.320185723575
2015-01-09,2290.219966912696
2015-01-12,2279.8498151179388
2015-01-13,2282.9662522774556
2015-01-14,2267.6303571532276
2015-01-15,2264.9011921393644
2015-01-16,2279.7075562778055
2015-01-19,2282.6812361633292
2015-01-20,2287.706368938137
2015-01-21,2303.8877692796623
2015-01-22,2325.6844322938164
2015-01-23,2323.9373576024773
2015-01-26,2331.0118115177784
2015-01-27,2324.070478819169
2015-01-28,2303.1907603364466
2015-01-29,2305.5076064640225
2015-01-30,2283.2205529732964
2015-02-02,2301.9280384214094
2015-02-03,2331.3399726670173
2015-02-04,2331.8500935104416
2015-02-05,2347.5500424714237
2015-02-06,2337.6026710723313
2015-02-09,2328.7263634291953
2015-02-10,2341.4528652897366
2015-02-11,2335.9027625354624
2015-02-12,2362.98602866657
2015-02-13,2380.3737260920193
2015-02-16,2381.4533023762733
2015-02-17,2383.959251107427
2015-02-18,2390.3699796224128
2015-02-19,2392.956134962734
2015-02-20,2401.4448116403655
2015-02-23,2403.7195341206443
2015-02-24,2409.9927846706596
2015-02-25,2414.003517862933
2015-02-26,2412.3280246930585
2015-02-27,2410.312249358616
2015-03-02,2415.2817388366575
2015-03-03,2404.4952322406207
2015-03-04,2393.764517611704
2015-03-05,2397.3975284649136
2015-03-06,2370.7983456306188
2015-03-09,2368.6402890627655
2015-03-10,2331.6118432031017
2015-03-11,2330.5905886353917
2015-03-12,2354.6785427298887
2015-03-13,2343.0629940735375
2015-03-16,2367.611136614859
2015-03-17,2367.0073867680508
2015-03-18,2390.8563940218464
2015-03-19,2390.989144390178
2015-03-20,2420.4899349381253
2015-03-23,2427.8088817654925
2015-03-24,2423.045648347102
2015-03-25,2402.9105196024598
2015-03-26,2386.0089903113253
2015-03-27,2387.357329175134
2015-03-30,2406.8680653815927
2015-03-31,2389.95002618001
2015-04-01,2390.510218699837
2015-04-02,2407.467343570207
2015-04-03,2410.0409004460194
2015-04-06,2429.920470108765
2015-04-07,2430.4977217797277
2015-04-08,2438.5585313015795
2015-04-09,2444.9963130991478
2015-04-10,2457.151165006311
2015-04-13,2452.441904194516
2015-04-14,2461.1969158242186
2015-04-15,2464.585654968698
2015-04-16,2473.5441233230563
2015-04-17,2451.44650449835
2015-04-20,2459.836987483195
2015-04-21,2467.3312084974773
2015-04-22,2476.165075137868
2015-04-23,2485.4466313352978
2015-04-24,2495.1355758954637
2015-04-27,2498.829565057487
2015-04-28,2500.5131961277543
2015-04-29,2490.9091176978923
2015-04-30,2466.7219292379964
2015-05-01,2476.1769683451
2015-05-04,2482.2425392315886
2015-05-05,2458.4998921265633
2015-05-06,2455.781985126257
2015-05-07,2446.919710506723
2015-05-08,2481.699003129001
2015-05-11,2480.1551315774173
2015-05-12,2475.575757394165
2015-05-13,2484.1718157187515
2015-05-14,2501.4260130487473
2015-05-15,2507.0388503358536
2015-05-18,2509.934166103413
2015-05-19,2506.740819034978
2015-05-20,2507.3333803431597
2015-05-21,2516.6786944233572
2015-05-22,2511.5320921248917
2015-05-25,2514.133343662276
2015-05-26,2487.782617508877
2015-05-27,2501.439473042728
2015-05-28,2490.616921492442
2015-05-29,2476.2191951862455
2015-06-01,2480.4467211798824
2015-06-02,2488.113543341477
2015-06-03,2496.8104968738676
2015-06-04,2478.162069236556
2015-06-05,2461.7649587426745
2015-06-08,2451.8848775024594
2015-06-09,2448.5520178581764
2015-06-10,2480.8171731434018
2015-06-11,2484.997881328729
2015-06-12,2476.5676501973103
2015-06-15,2457.0833022391325
2015-06-16,2459.644809323801
2015-06-17,2460.5979059311817
2015-06-18,2481.256523587456
2015-06-19,2467.8481633399865
2015-06-22,2494.9969036128987
2015-06-23,2498.0490075472076
2015-06-24,2488.4297955393877
2015-06-25,2479.2112852428086
2015-06-26,2463.5264680655227
2015-06-29,2407.82826888622
2015-06-30,2414.918634909745
2015-07-01,2423.465937011922
2015-07-02,2418.063766815175
2015-07-03,2407.7159655556566
2015-07-06,2384.3749605464127
2015-07-07,2372.3607646918917
2015-07-08,2339.6850956158055
2015-07-09,2360.31752654513
2015-07-10,2397.438513677262
2015-07-13,2421.642885485063
2015-07-14,2433.5795585098385
2015-07-15,2427.165992839908
2015-07-16,2445.114545459201
2015-07-17,2446.503021440915
2015-07-20,2446.9189464401034
2015-07-21,2443.8589849249406
2015-07-22,2430.1365712417187
2015-07-23,2425.568943097595
2015-07-24,2400.655574334554
2015-07-27,2373.690253197116
2015-07-28,2387.895333684171
2015-07-29,2409.7178417882
2015-07-30,2404.9281530157596
2015-07-31,2414.0458300822484
2015-08-03,2404.7699467255543
2015-08-04,2406.173602480125
2015-08-05,2409.352838511119
2015-08-06,2395.458990939541
2015-08-07,2390.939672983314
2015-08-10,2419.0307151853453
2015-08-11,2395.684153953364
2015-08-12,2381.4633219104817
2015-08-13,2383.74850514739
2015-08-14,2387.8898711512934
2015-08-17,2393.535498762287
2015-08-18,2380.1538647147927
2015-08-19,2357.764846850974
2015-08-20,2317.837566626614
2015-08-21,2256.537591130044
2015-08-24,2166.4027500912202
2015-08-25,2159.1926008670985
2015-08-26,2195.769468178168
2015-08-27,2245.2741971993196
2015-08-28,2261.0126679083864
2015-08-31,2246.15930468614
2015-09-01,2187.610509853498
2015-09-02,2202.980120456832
2015-09-03,2212.8597505233292
2015-09-04,2178.3261709893723
2015-09-07,2177.992747313514
2015-09-08,2216.5842761695308
2015-09-09,2224.5158014355043
2015-09-10,2219.746763521008
2015-09-11,2222.513967114239
2015-09-14,2213.1930755708086
2015-09-15,2225.9607059640166
2015-09-16,2256.5715740883456
2015-09-17,2256.767634917914
2015-09-18,2232.7974544431627
2015-09-21,2228.1351865399442
