Date,AC ASIA ex JP IMI WITH PARTIAL A SHARES
2017-05-10,3034.5239350488787
2017-05-11,3053.8413727521497
2017-05-12,3050.462447991433
2017-05-15,3069.245081664593
2017-05-16,3081.9136807966224
2017-05-17,3072.0237140769145
2017-05-18,3049.23317785024
2017-05-19,3059.826146699199
2017-05-22,3085.676422961234
2017-05-23,3075.3047165319426
2017-05-24,3075.5183364247155
2017-05-25,3109.278779045218
2017-05-26,3114.99101198445
2017-05-29,3114.037809333329
2017-05-30,3107.856230799925
2017-05-31,3105.3207396568837
2017-06-01,3114.788831976791
2017-06-02,3134.5470063882203
2017-06-05,3145.4537943367354
2017-06-06,3145.749743864704
2017-06-07,3147.9274783672963
2017-06-08,3167.399348272983
2017-06-09,3163.6826208672665
2017-06-12,3132.5029083050667
2017-06-13,3141.3025674703345
2017-06-14,3145.3369015247945
2017-06-15,3123.54538103784
2017-06-16,3119.9878944449038
2017-06-19,3151.0377804295454
2017-06-20,3150.1170991193762
2017-06-21,3141.748417713873
2017-06-22,3151.422976752101
2017-06-23,3154.44910632807
2017-06-26,3176.905398226307
2017-06-27,3170.5982735725015
2017-06-28,3151.368315020297
2017-06-29,3165.716322979357
2017-06-30,3151.5557485420063
2017-07-03,3158.9889221904314
2017-07-04,3129.9055856082737
2017-07-05,3149.3778690639274
2017-07-06,3142.3941617006226
2017-07-07,3133.3668511183178
2017-07-10,3146.583216258677
2017-07-11,3172.2456166728007
2017-07-12,3191.6122995333303
2017-07-13,3226.336624893577
2017-07-14,3237.414820887133
2017-07-17,3246.8955049130145
2017-07-18,3257.987709991503
2017-07-19,3277.876366339058
2017-07-20,3274.8931481805344
2017-07-21,3280.5661618058125
2017-07-24,3296.6080418984675
2017-07-25,3290.176006158308
2017-07-26,3291.746749862671
2017-07-27,3314.257179239414
2017-07-28,3290.699886517493
2017-07-31,3307.9880225859342
2017-08-01,3316.779643221333
2017-08-02,3322.690143287225
2017-08-03,3301.4233575403027
2017-08-04,3312.6896551094846
2017-08-07,3328.900258436035
2017-08-08,3338.713963290001
2017-08-09,3315.27778717033
2017-08-10,3271.9322772941428
2017-08-11,3225.289163509037
2017-08-14,3255.348448077591
2017-08-15,3256.8758901739293
2017-08-16,3273.560709350542
2017-08-17,3286.8784264896653
2017-08-18,3270.7137287045152
2017-08-21,3276.570672086688
2017-08-22,3300.823986196571
2017-08-23,3308.947961109188
2017-08-24,3324.3052114244892
2017-08-25,3332.9793743479204
2017-08-28,3335.425688507266
2017-08-29,3322.0894677008273
2017-08-30,3350.5555516310387
2017-08-31,3353.188906608476
2017-09-01,3360.628350702462
2017-09-04,3336.6335282973055
2017-09-05,3343.0035654493
2017-09-06,3333.319395735279
2017-09-07,3353.784476742085
2017-09-08,3365.5104757059307
2017-09-11,3384.6963992100814
2017-09-12,3399.3267944071235
2017-09-13,3397.9970432985037
2017-09-14,3397.8188942287484
2017-09-15,3405.1393944262986
2017-09-18,3446.8358243752673
2017-09-19,3435.5150786429053
2017-09-20,3440.39211122656
2017-09-21,3431.6639395821385
2017-09-22,3403.757296183762
2017-09-25,3356.1659661856424
2017-09-26,3339.40251273471
2017-09-27,3346.594130954463
2017-09-28,3326.423605035518
2017-09-29,3351.8930816493066
2017-10-02,3361.0893753289324
2017-10-03,3394.488448603009
2017-10-04,3408.143520754414
2017-10-05,3412.0241827714476
2017-10-06,3424.974982510446
2017-10-09,3422.01770889378
2017-10-10,3452.8723847747856
2017-10-11,3461.361775411803
2017-10-12,3477.7137527423406
2017-10-13,3486.889008878142
2017-10-16,3508.2255256502935
2017-10-17,3496.586638090615
2017-10-18,3499.0864817937013
2017-10-19,3464.4732890709006
2017-10-20,3484.177263161509
2017-10-23,3479.729702266861
2017-10-24,3473.6134771674483
2017-10-25,3482.0104726246304
2017-10-26,3472.888844380402
2017-10-27,3476.7367959205594
2017-10-30,3491.1061867998465
2017-10-31,3509.1353257786764
2017-11-01,3544.2225924172653
2017-11-02,3537.9519383780143
2017-11-03,3545.4503429793367
2017-11-06,3551.544382850708
2017-11-07,3569.1167277258546
2017-11-08,3563.40300398146
2017-11-09,3568.5304546299494
2017-11-10,3560.822895475095
2017-11-13,3553.3066492941434
2017-11-14,3545.208208248301
2017-11-15,3524.011396455357
2017-11-16,3554.003271427056
2017-11-17,3577.357171673036
2017-11-20,3578.759212597328
2017-11-21,3619.559939092128
2017-11-22,3638.2424147521465
2017-11-23,3628.5641054569874
2017-11-24,3636.7470817462568
2017-11-27,3601.7569910814855
2017-11-28,3604.037734319752
2017-11-29,3595.8748823243964
2017-11-30,3537.5308822688116
2017-12-01,3526.9913625715253
2017-12-04,3533.565476282765
2017-12-05,3516.312859863304
2017-12-06,3461.924173392716
2017-12-07,3467.7256030888325
2017-12-08,3502.9488835191028
2017-12-11,3533.4570992410618
2017-12-12,3511.860556013223
2017-12-13,3532.4725630906996
2017-12-14,3536.378864261123
2017-12-15,3524.8197489210916
2017-12-18,3537.8705445110622
2017-12-19,3550.821010941915
2017-12-20,3550.2786889983677
2017-12-21,3552.2733319174135
2017-12-22,3577.2839281983074
2017-12-25,3576.8227372321135
2017-12-26,3567.0921739203654
2017-12-27,3585.0852145236395
2017-12-28,3616.4472416547665
2017-12-29,3631.2741795257034
2018-01-01,3628.7488526265347
2018-01-02,3688.5610344702877
2018-01-03,3708.195842849448
2018-01-04,3726.7587002874075
2018-01-05,3754.0570094729737
2018-01-08,3773.5813802498656
2018-01-09,3772.554292842241
2018-01-10,3756.83578548128
2018-01-11,3749.4294712697365
2018-01-12,3781.629600337238
2018-01-15,3784.7253477206596
2018-01-16,3807.368995368771
2018-01-17,3811.8329058923637
2018-01-18,3816.5343648898474
2018-01-19,3841.8457324103892
2018-01-22,3857.1622351233514
2018-01-23,3905.964055764663
2018-01-24,3906.2370615944424
2018-01-25,3911.239034876394
2018-01-26,3942.3820436004335
2018-01-29,3937.0012048135795
2018-01-30,3878.7996712738054
2018-01-31,3895.930131098962
2018-02-01,3868.389076851663
2018-02-02,3828.7429977938664
2018-02-05,3766.3570424732343
2018-02-06,3638.768542166213
2018-02-07,3620.9459756400483
2018-02-08,3617.419367639098
2018-02-09,3543.738293560788
2018-02-12,3571.9321136772605
2018-02-13,3605.3890070487378
2018-02-14,3657.106065857219
2018-02-15,3693.4901247073726
2018-02-16,3684.8204324388967
2018-02-19,3698.5841059516383
2018-02-20,3682.000942847398
2018-02-21,3727.533912038566
2018-02-22,3691.2611855174623
2018-02-23,3742.1727107807396
2018-02-26,3764.614829599282
2018-02-27,3742.6890431545644
2018-02-28,3703.144173853398
2018-03-01,3703.3553061698103
2018-03-02,3668.457159751208
2018-03-05,3625.212890455187
2018-03-06,3680.4645308010176
2018-03-07,3662.1344513061426
2018-03-08,3698.593213235705
2018-03-09,3727.2600156752214
2018-03-12,3786.912619166382
2018-03-13,3792.56976074147
2018-03-14,3786.318880206792
2018-03-15,3793.447417001216
2018-03-16,3786.187257602031
2018-03-19,3758.76151501171
2018-03-20,3773.7198007739353
2018-03-21,3760.0546603036273
2018-03-22,3724.7675812083908
2018-03-23,3633.0593219675734
2018-03-26,3668.2480514011877
2018-03-27,3693.0875561792514
2018-03-28,3624.8532658085146
2018-03-29,3643.129067888985
2018-03-30,3649.5258069733063
2018-04-02,3651.313303140728
2018-04-03,3650.9742587915066
2018-04-04,3599.630985924039
2018-04-05,3624.295300452982
2018-04-06,3625.4664410255796
2018-04-09,3656.0249296799398
2018-04-10,3695.972794233635
2018-04-11,3701.9324169053284
2018-04-12,3690.923505676403
2018-04-13,3685.050635924941
2018-04-16,3661.9972761584863
2018-04-17,3646.216507844916
2018-04-18,3669.8216595750423
2018-04-19,3706.2498564522994
2018-04-20,3660.0176759428205
2018-04-23,3632.152985651837
2018-04-24,3630.628734718573
2018-04-25,3595.2390222064464
2018-04-26,3590.9389643938734
2018-04-27,3626.2896124681565
2018-04-30,3670.260955868717
2018-05-01,3671.0847663590944
2018-05-02,3650.9313285734706
2018-05-03,3620.948470437391
2018-05-04,3600.7192178229207
2018-05-07,3616.3656931754085
2018-05-08,3636.255572920875
2018-05-09,3633.708602438295
2018-05-10,3657.7995113875427
2018-05-11,3686.8280549125943
2018-05-14,3709.399339194418
2018-05-15,3668.748960056378
2018-05-16,3667.9460632282726
2018-05-17,3650.8729433995677
2018-05-18,3648.4503343259526
2018-05-21,3652.9720128558447
2018-05-22,3655.181260512691
2018-05-23,3631.8934938451907
2018-05-24,3644.2764271292326
2018-05-25,3654.276062463155
2018-05-28,3675.018319363238
2018-05-29,3643.5090372107993
2018-05-30,3592.8858778753442
2018-05-31,3628.745078216787
2018-06-01,3647.3848096265338
2018-06-04,3691.7100260679026
2018-06-05,3700.6170144982493
2018-06-06,3722.5842623639037
2018-06-07,3738.8892980812593
2018-06-08,3691.521455023256
2018-06-11,3703.4492644321
2018-06-12,3709.9272491712222
2018-06-13,3689.2546445304793
2018-06-14,3654.373039073596
2018-06-15,3629.641210449427
2018-06-18,3609.770888837121
2018-06-19,3525.1943167820295
2018-06-20,3548.7409029843698
2018-06-21,3508.0236693910792
2018-06-22,3520.933011498705
2018-06-25,3467.8402826928786
2018-06-26,3457.28106723937
2018-06-27,3405.24557742172
2018-06-28,3383.598679903507
2018-06-29,3443.4743534300583
2018-07-02,3417.4351833086303
2018-07-03,3396.5707437588417
2018-07-04,3385.785995794712
2018-07-05,3371.266976234016
2018-07-06,3388.680071983016
2018-07-09,3440.4538452463025
2018-07-10,3446.465306983819
2018-07-11,3411.255978840379
2018-07-12,3432.884737396673
2018-07-13,3451.308007082854
2018-07-16,3435.0960707523195
2018-07-17,3428.268867981346
2018-07-18,3422.7656610284953
2018-07-19,3403.55374030737
2018-07-20,3423.451260966877
2018-07-23,3425.9844484093346
2018-07-24,3451.0825017684997
2018-07-25,3480.2560870594475
2018-07-26,3483.4682175326975
2018-07-27,3488.711908106489
2018-07-30,3474.5558854062547
2018-07-31,3468.931598144829
2018-08-01,3466.7525491056904
2018-08-02,3405.094130148284
2018-08-03,3408.0848474956974
2018-08-06,3411.159249406008
2018-08-07,3441.7328508637615
2018-08-08,3452.480325179715
2018-08-09,3467.2090871535834
2018-08-10,3438.654263565553
2018-08-13,3372.819012686698
2018-08-14,3362.4959111817307
2018-08-15,3321.7155598061076
2018-08-16,3304.852646801935
2018-08-17,3321.635788139546
2018-08-20,3354.5209406338868
2018-08-21,3388.400196510447
2018-08-22,3400.551490738456
2018-08-23,3396.987570882488
2018-08-24,3392.6521415673938
2018-08-27,3445.9274654737205
2018-08-28,3458.104815103958
2018-08-29,3464.7409938490714
2018-08-30,3445.9177099507274
2018-08-31,3432.2181934186115
2018-09-03,3407.8896933159554
2018-09-04,3406.9309144362
2018-09-05,3342.4493572455044
2018-09-06,3320.140677136854
2018-09-07,3322.2503282726125
2018-09-10,3278.248890820597
2018-09-11,3260.2114818937994
2018-09-12,3258.211574100602
2018-09-13,3302.1815573247286
2018-09-14,3345.6167262602867
2018-09-17,3299.7298662818716
2018-09-18,3303.33131930432
2018-09-19,3339.436096300468
2018-09-20,3352.9524134218104
2018-09-21,3399.2597875545757
2018-09-24,3360.653304673194
2018-09-25,3364.259777839968
2018-09-26,3376.1015582632594
2018-09-27,3379.1443618693684
2018-09-28,3374.243918700112
2018-10-01,3371.328255973264
2018-10-02,3312.2879171300133
2018-10-03,3306.3707716025174
2018-10-04,3236.662437585625
2018-10-05,3200.2411208263497
2018-10-08,3159.9968544287026
2018-10-09,3150.6106033071833
2018-10-10,3136.080812362599
2018-10-11,3016.49421744455
2018-10-12,3099.037349943014
2018-10-15,3063.6830249035247
2018-10-16,3084.3504651919293
2018-10-17,3087.57994831401
2018-10-18,3061.3804204536345
2018-10-19,3066.1770924188295
2018-10-22,3105.441463962578
2018-10-23,3029.6784846394603
2018-10-24,3013.6168075700225
2018-10-25,2983.9054481032804
2018-10-26,2952.4602112038015
2018-10-29,2939.7513029323486
2018-10-30,2940.6034438716424
2018-10-31,3003.4275586636427
2018-11-01,3046.761059063173
2018-11-02,3145.5709559803936
2018-11-05,3102.137099862265
2018-11-06,3111.6250850076945
2018-11-07,3127.1516106027198
2018-11-08,3132.7268581610047
2018-11-09,3079.8745492956737
2018-11-12,3060.1603645316027
2018-11-13,3071.9145276602044
2018-11-14,3069.2211988734675
2018-11-15,3114.6056747302514
2018-11-16,3120.3600041835048
2018-11-19,3128.8342103362756
2018-11-20,3082.0329783461107
2018-11-21,3089.4088205894564
2018-11-22,3089.6226032707464
2018-11-23,3076.761596915192
2018-11-26,3118.991018789958
2018-11-27,3123.3889947450607
2018-11-28,3154.8005851596913
2018-11-29,3161.217985656996
2018-11-30,3165.477524255197
2018-12-03,3238.367830358234
2018-12-04,3232.6347275377616
2018-12-05,3190.213570296454
2018-12-06,3118.885193645935
2018-12-07,3119.2126381409507
2018-12-10,3071.738723997991
2018-12-11,3073.3669300410656
2018-12-12,3116.802661510097
2018-12-13,3145.1810074293244
2018-12-14,3102.743098984728
2018-12-17,3096.1045335331123
2018-12-18,3072.923112005054
2018-12-19,3087.332828724077
2018-12-20,3061.5762289933973
2018-12-21,3055.6448040002474
2018-12-24,3041.8040914846315
2018-12-25,3034.286189728132
2018-12-26,3034.333666110852
2018-12-27,3047.708635165104
2018-12-28,3068.47450604735
2018-12-31,3082.8402020823746
2019-01-01,3083.959800797802
2019-01-02,3030.5032595656185
2019-01-03,2998.1455760844146
2019-01-04,3040.35874454332
2019-01-07,3085.4893144364873
2019-01-08,3080.1779988850108
2019-01-09,3135.3072375123484
2019-01-10,3147.1759094504305
2019-01-11,3158.825505889034
2019-01-14,3121.979347861226
2019-01-15,3172.7016503556274
2019-01-16,3183.305130530379
2019-01-17,3179.4460897945296
2019-01-18,3205.8282929986826
2019-01-21,3209.7632674089136
2019-01-22,3184.865462762943
2019-01-23,3184.2292982120375
2019-01-24,3205.2458185832415
2019-01-25,3250.280616753966
2019-01-28,3248.9660655800767
2019-01-29,3242.726204363165
2019-01-30,3264.6595920148734
2019-01-31,3295.7989117366255
2019-02-01,3299.5002027708047
2019-02-04,3297.3216944621727
2019-02-05,3305.1399717008917
2019-02-06,3309.0637943241186
2019-02-07,3302.4573193070064
2019-02-08,3287.789807541538
2019-02-11,3297.4128019809923
2019-02-12,3308.147612892001
2019-02-13,3328.8746969771514
2019-02-14,3325.1745019661716
2019-02-15,3279.600224266387
2019-02-18,3309.353088683386
2019-02-19,3306.556463167432
2019-02-20,3349.4927353017565
2019-02-21,3360.684416713624
2019-02-22,3380.614682629555
2019-02-25,3411.5090956060453
2019-02-26,3400.4271632576774
2019-02-27,3394.2229185533524
2019-02-28,3367.542232825986
2019-03-01,3382.85692056462
2019-03-04,3394.904298170314
2019-03-05,3400.1111345251556
2019-03-06,3403.5325343226614
2019-03-07,3375.410754743965
2019-03-08,3319.9085159482547
2019-03-11,3350.50569098081
2019-03-12,3387.6628750348723
2019-03-13,3381.033841780537
2019-03-14,3375.389092312467
2019-03-15,3398.2136301980017
2019-03-18,3435.3268816397813
2019-03-19,3437.692044290482
2019-03-20,3432.2295593088047
2019-03-21,3436.0204559272265
2019-03-22,3431.477380778789
2019-03-25,3377.2936867979497
2019-03-26,3388.4457981423816
2019-03-27,3390.246725040865
2019-03-28,3391.032469170798
2019-03-29,3428.017583859125
2019-04-01,3464.1618478121286
2019-04-02,3476.18447343468
2019-04-03,3503.316797804942
2019-04-04,3498.980675891652
2019-04-05,3507.087409115883
2019-04-08,3512.4501884131923
2019-04-09,3529.3493178271556
2019-04-10,3531.8691094836095
2019-04-11,3508.3086012974604
2019-04-12,3518.274262759521
2019-04-15,3515.7335483883967
2019-04-16,3533.711852169823
2019-04-17,3541.8888190237717
2019-04-18,3525.0385384953856
2019-04-19,3526.3309842342046
2019-04-22,3513.3355648923794
2019-04-23,3515.5439776166436
2019-04-24,3504.8342338627663
2019-04-25,3474.7017289244536
2019-04-26,3472.899147779217
2019-04-29,3495.7835963833118
2019-04-30,3484.187715065669
2019-05-01,3486.4217039121445
2019-05-02,3498.897319141813
2019-05-03,3505.409408051978
2019-05-06,3429.904347507306
2019-05-07,3427.141506937689
2019-05-08,3393.172148551676
2019-05-09,3321.991178661778
2019-05-10,3338.463631282537
2019-05-13,3290.854157580985
2019-05-14,3271.6059347785063
2019-05-15,3284.4300286722178
2019-05-16,3271.271731837904
2019-05-17,3225.3068054636933
2019-05-20,3217.6993080783645
2019-05-21,3222.0429743343648
2019-05-22,3219.8977023538378
2019-05-23,3182.069267696028
2019-05-24,3192.553100071007
2019-05-27,3199.1786486693895
2019-05-28,3204.967819447276
2019-05-29,3181.8829754480007
2019-05-30,3192.2372496603125
2019-05-31,3197.812159820846
2019-06-03,3223.533516455715
2019-06-04,3215.448922601507
2019-06-05,3224.004253315728
2019-06-06,3217.1082659590784
2019-06-07,3222.2267135564925
2019-06-10,3272.198911483488
2019-06-11,3302.8673996617404
2019-06-12,3278.694382217386
2019-06-13,3270.482613647242
2019-06-14,3247.3665925766554
2019-06-17,3236.921770452521
2019-06-18,3267.3636390760607
2019-06-19,3329.084650346801
2019-06-20,3378.064485138666
2019-06-21,3371.0458604667197
2019-06-24,3378.0891202044836
2019-06-25,3359.330065377855
2019-06-26,3366.6551852997977
2019-06-27,3400.3419685458575
2019-06-28,3394.8016366570155
2019-07-01,3421.6129685735928
2019-07-02,3438.608953034246
2019-07-03,3420.6983987838366
2019-07-04,3429.724179466566
2019-07-05,3419.226971669558
2019-07-08,3358.6351390232653
2019-07-09,3347.545832019501
2019-07-10,3358.2926043637835
2019-07-11,3384.9700844898907
2019-07-12,3379.5831566452002
2019-07-15,3398.4060304060577
2019-07-16,3409.707988634876
2019-07-17,3396.770433851028
2019-07-18,3380.5999623035173
2019-07-19,3408.3669991810466
2019-07-22,3389.8936024978625
2019-07-23,3400.254195293624
2019-07-24,3397.157303860006
2019-07-25,3402.3269473116575
2019-07-26,3383.175924037742
2019-07-29,3358.5017598128743
2019-07-30,3353.2836106528275
2019-07-31,3329.748461054541
2019-08-01,3293.9115735318637
2019-08-02,3229.6611854811167
2019-08-05,3129.382498994916
2019-08-06,3118.8041501610164
2019-08-07,3118.8859121267014
2019-08-08,3154.2035851522714
2019-08-09,3144.2953661013375
2019-08-12,3137.7865158750806
2019-08-13,3095.7645050361602
2019-08-14,3112.3601711443016
2019-08-15,3116.0001432869994
2019-08-16,3142.3069606363815
2019-08-19,3183.7397112423046
2019-08-20,3187.2755147455136
2019-08-21,3188.8068928005696
2019-08-22,3163.7893836139037
2019-08-23,3164.942587337316
2019-08-26,3121.881162023709
2019-08-27,3136.724243440096
2019-08-28,3138.348853734055
2019-08-29,3147.937731273192
2019-08-30,3184.0446579467666
2019-09-02,3182.6738624082186
2019-09-03,3147.7578085366135
2019-09-04,3210.4130219014705
2019-09-05,3243.139930231667
2019-09-06,3258.318095671358
2019-09-09,3269.3262617868477
2019-09-10,3263.4221047485353
2019-09-11,3294.7028258060345
2019-09-12,3306.4482247503224
2019-09-13,3325.265336291281
2019-09-16,3316.517166558245
2019-09-17,3289.310612861784
2019-09-18,3298.324841925462
2019-09-19,3280.003649154555
2019-09-20,3303.168017425832
2019-09-23,3284.9492470889118
2019-09-24,3275.6376516634405
2019-09-25,3251.065139189096
2019-09-26,3258.596118096006
2019-09-27,3232.605893146029
2019-09-30,3239.3125265540457
2019-10-01,3237.2596870668585
2019-10-02,3216.439269653773
2019-10-03,3222.6467329488883
2019-10-04,3219.3503165518496
2019-10-07,3217.756977435658
2019-10-08,3226.5738294495404
2019-10-09,3217.4314412814247
2019-10-10,3219.7893163594113
2019-10-11,3266.5320818631153
2019-10-14,3296.47872083513
2019-10-15,3302.319888151995
2019-10-16,3320.0411704060243
2019-10-17,3332.0155097239917
2019-10-18,3317.3468899258673
2019-10-21,3331.013364280312
2019-10-22,3339.6045624528874
2019-10-23,3326.438085234357
2019-10-24,3346.9181512969953
2019-10-25,3343.2709681101137
2019-10-28,3368.1621817523082
2019-10-29,3374.179393980023
2019-10-30,3370.4177922771487
2019-10-31,3384.2343759021637
2019-11-01,3401.8953423222383
2019-11-04,3456.506782682035
2019-11-05,3479.897968846235
2019-11-06,3477.248325260299
2019-11-07,3491.3614627229813
2019-11-08,3472.424934671805
2019-11-11,3418.8810313891004
2019-11-12,3442.196071021489
2019-11-13,3396.9008452352764
2019-11-14,3384.6180170714097
2019-11-15,3401.8203379520533
2019-11-18,3422.289354974139
2019-11-19,3442.258382515909
2019-11-20,3418.4904897236174
2019-11-21,3383.513642306939
2019-11-22,3394.8544412506362
2019-11-25,3426.6138715037173
2019-11-26,3424.5393447050687
2019-11-27,3443.3826062613016
2019-11-28,3434.8310973742555
2019-11-29,3389.726335522371
2019-12-02,3391.8726318059353
2019-12-03,3383.144256356354
2019-12-04,3363.061097309212
2019-12-05,3387.7900673252807
2019-12-06,3406.6358360784297
2019-12-09,3408.203648167999
2019-12-10,3403.3414900549487
2019-12-11,3427.0405281645067
2019-12-12,3468.5296156528684
2019-12-13,3528.540888262279
2019-12-16,3523.52723083504
2019-12-17,3569.2099987405436
2019-12-18,3578.892676713722
2019-12-19,3569.2200852951523
2019-12-20,3574.77260524356
2019-12-23,3584.024656028608
2019-12-24,3574.2328822852423
2019-12-25,3576.3118832933965
2019-12-26,3582.827204258082
2019-12-27,3615.5200828639504
2019-12-30,3618.1102948298226
2019-12-31,3605.5573912379377
2020-01-01,3606.3135022127362
2020-01-02,3647.1084562829765
2020-01-03,3634.8764741120754
2020-01-06,3595.2535269281793
2020-01-07,3616.76564366896
2020-01-08,3592.2890570821914
2020-01-09,3661.5494762458216
2020-01-10,3677.829687862872
2020-01-13,3720.721141073649
2020-01-14,3722.852767001422
2020-01-15,3708.877543368652
2020-01-16,3718.0498334975587
2020-01-17,3735.3710742473677
2020-01-20,3723.8607715982785
2020-01-21,3656.833363284394
2020-01-22,3680.5653115062037
2020-01-23,3642.35077525477
2020-01-24,3637.6530376191563
2020-01-27,3613.865523564931
2020-01-28,3593.3620445011898
2020-01-29,3565.6642110727944
2020-01-30,3468.4618356338956
2020-01-31,3443.704453265147
2020-02-03,3432.7381976216225
2020-02-04,3511.539838388991
2020-02-05,3525.4206058577183
2020-02-06,3591.9828262986543
2020-02-07,3561.4602548577336
2020-02-10,3547.8528696495764
2020-02-11,3582.2658860734946
2020-02-12,3619.6047046430103
2020-02-13,3610.5422733881314
2020-02-14,3614.0734126338934
2020-02-17,3617.765409407358
2020-02-18,3575.4149629810213
2020-02-19,3599.4153513758292
2020-02-20,3576.860293137573
2020-02-21,3533.6730587604775
2020-02-24,3441.2269153253565
2020-02-25,3458.995191669592
2020-02-26,3424.4473315867003
2020-02-27,3413.6850638292053
2020-02-28,3336.419958516763
2020-03-02,3365.5052754934
2020-03-03,3385.1686674471794
2020-03-04,3420.994896644583
2020-03-05,3461.559415695698
2020-03-06,3377.9941610648184
2020-03-09,3213.458816550243
2020-03-10,3258.4354812929564
2020-03-11,3216.4557038830635
2020-03-12,3043.63465801355
2020-03-13,3022.7315790513912
2020-03-16,2855.642500947108
2020-03-17,2824.5226968361035
2020-03-18,2716.021556577046
2020-03-19,2598.371160073713
2020-03-20,2746.218395572993
2020-03-23,2585.822889952654
2020-03-24,2723.65505143101
2020-03-25,2844.2012429211627
2020-03-26,2873.8054102454935
2020-03-27,2886.476115630239
2020-03-30,2843.49891938873
2020-03-31,2905.875428289449
2020-04-01,2838.939536150886
2020-04-02,2867.591311139241
2020-04-03,2850.5707396262405
2020-04-06,2918.726267444788
2020-04-07,3002.327036158656
2020-04-08,2979.2901809782015
2020-04-09,3019.5798892467124
2020-04-10,3024.3530122887973
2020-04-13,3017.5151863751257
2020-04-14,3061.097081866256
2020-04-15,3056.649626638683
2020-04-16,3048.624552897144
2020-04-17,3112.87589030405
2020-04-20,3109.008815430613
2020-04-21,3036.7842269682733
2020-04-22,3064.7621516362815
2020-04-23,3075.7234745368764
2020-04-24,3042.2797211581083
2020-04-27,3097.2416932199176
2020-04-28,3112.9868322234365
2020-04-29,3152.4003361089067
2020-04-30,3182.267443074012
2020-05-01,3164.4253421967155
2020-05-04,3058.9380012349257
2020-05-05,3079.4262692958578
2020-05-06,3105.382460974235
2020-05-07,3102.9970155114775
2020-05-08,3144.823355882673
2020-05-11,3172.7143840619824
2020-05-12,3140.9574058669023
2020-05-13,3152.3808172119643
2020-05-14,3117.6255187745237
2020-05-15,3121.11962540448
2020-05-18,3132.6894143397617
2020-05-19,3185.676148430099
2020-05-20,3196.511875763645
2020-05-21,3187.692925637597
2020-05-22,3080.572025082196
2020-05-25,3093.0461074982063
2020-05-26,3145.0808695136443
2020-05-27,3142.4167291261783
2020-05-28,3129.2577970441803
2020-05-29,3156.195930106067
2020-06-01,3231.4582296523367
2020-06-02,3276.4581503199806
2020-06-03,3340.7930319082175
2020-06-04,3353.3290615484743
2020-06-05,3398.160706968455
2020-06-08,3410.076156140597
2020-06-09,3423.546341313053
2020-06-10,3448.755818408191
2020-06-11,3382.7404812617233
2020-06-12,3362.7043185664115
2020-06-15,3289.4509603702336
2020-06-16,3379.5320131555486
2020-06-17,3392.1983802057434
2020-06-18,3404.5582504916542
2020-06-19,3420.927106470992
2020-06-22,3415.8646740712798
2020-06-23,3462.0165903807506
2020-06-24,3462.970561663493
2020-06-25,3441.6541478385825
2020-06-26,3433.8494133865543
2020-06-29,3403.332879912933
2020-06-30,3418.8642915968235
2020-07-01,3430.2452168973655
2020-07-02,3516.87088905645
2020-07-03,3554.6363104773095
2020-07-06,3652.323181236454
2020-07-07,3622.5608650797453
2020-07-08,3684.438238837886
2020-07-09,3717.9939680686316
2020-07-10,3674.161410057907
2020-07-13,3683.617084625001
2020-07-14,3644.421948270906
2020-07-15,3659.0366935333336
2020-07-16,3587.699020205169
2020-07-17,3620.236269213024
2020-07-20,3646.648714198386
2020-07-21,3720.4310351521985
2020-07-22,3677.7904058293725
2020-07-23,3692.193806932372
2020-07-24,3628.5351565384703
2020-07-27,3655.917211680473
2020-07-28,3694.6278146592936
2020-07-29,3706.30203209456
2020-07-30,3704.489790220662
2020-07-31,3702.1054301132576
2020-08-03,3701.755534981266
2020-08-04,3761.1159344009243
2020-08-05,3800.2359604538856
2020-08-06,3820.6728134041987
2020-08-07,3766.5690322662645
2020-08-10,3754.0824950701253
2020-08-11,3773.1277246898558
2020-08-12,3784.1292529597085
2020-08-13,3793.4130607164475
2020-08-14,3778.275245964301
2020-08-17,3809.286237871647
2020-08-18,3818.3663362057227
2020-08-19,3803.591564248625
2020-08-20,3737.8171673559027
2020-08-21,3785.4007417053153
2020-08-24,3844.3951761203357
2020-08-25,3872.698134460939
2020-08-26,3890.8321339226204
2020-08-27,3883.1370849757354
2020-08-28,3893.43553960362
2020-08-31,3838.6219580966786
2020-09-01,3890.986411227761
2020-09-02,3896.767487664918
2020-09-03,3864.365842033872
2020-09-04,3824.320218965058
2020-09-07,3812.037459860241
2020-09-08,3794.101170850638
2020-09-09,3774.105573112618
2020-09-10,3772.8128766597447
2020-09-11,3797.128529350988
2020-09-14,3840.3669667985055
2020-09-15,3870.6529595245015
2020-09-16,3888.93953043878
2020-09-17,3851.5743250300475
2020-09-18,3868.4961803603383
2020-09-21,3823.4092321027374
2020-09-22,3781.8046610644897
2020-09-23,3775.5311837164404
2020-09-24,3688.9480599436165
2020-09-25,3699.742706743706
2020-09-28,3745.1443964149853
2020-09-29,3744.498573585845
2020-09-30,3784.7402075222435
2020-10-01,3795.7664206595596
2020-10-02,3787.4743101695794
2020-10-05,3822.613633470923
2020-10-06,3864.837741725001
2020-10-07,3895.789636959493
2020-10-08,3922.75742144882
2020-10-09,3928.2813556368073
2020-10-12,3981.4022746713053
2020-10-13,3982.3553088338654
2020-10-14,3973.2812097900287
2020-10-15,3919.907844391538
