Date,ACWI ex CHILE IMI
1999-10-28,1962.7020213795756
1999-10-29,1996.4394124358962
1999-11-01,1993.1767945462354
1999-11-02,1993.4834810179557
1999-11-03,2000.5423652281136
1999-11-04,2017.5395816599998
1999-11-05,2021.0393834886331
1999-11-08,2022.898610163125
1999-11-09,2022.6073315119984
1999-11-10,2038.935324422397
1999-11-11,2048.875831233321
1999-11-12,2058.179890686901
1999-11-15,2064.40508819547
1999-11-16,2081.032801261371
1999-11-17,2080.494181587672
1999-11-18,2097.6511061251676
1999-11-19,2098.4201387676812
1999-11-22,2102.410888511449
1999-11-23,2092.9760814854203
1999-11-24,2096.761986458004
1999-11-25,2105.6834234858156
1999-11-26,2116.4252636060396
1999-11-29,2110.8473959792186
1999-11-30,2083.0864970184857
1999-12-01,2087.0325060081414
1999-12-02,2096.072344273299
1999-12-03,2126.6188001737855
1999-12-06,2137.8063592599647
1999-12-07,2137.8936886738475
1999-12-08,2133.058198508011
1999-12-09,2135.880998796708
1999-12-10,2145.748292692175
1999-12-13,2144.3750278971233
1999-12-14,2125.347710346841
1999-12-15,2123.2874145937258
1999-12-16,2143.2014354664675
1999-12-17,2149.469383703951
1999-12-20,2153.552174149493
1999-12-21,2167.615465114228
1999-12-22,2185.370540782619
1999-12-23,2212.658527344535
1999-12-24,2221.3417955586046
1999-12-27,2218.572090535834
1999-12-28,2228.2493575745984
1999-12-29,2241.5544332767677
1999-12-30,2251.9239139319448
1999-12-31,2258.5000377491756
2000-01-03,2261.750949802705
2000-01-04,2198.8643609323535
2000-01-05,2164.9342769044056
2000-01-06,2138.8937740491256
2000-01-07,2182.724050837707
2000-01-10,2214.5765219809086
2000-01-11,2207.3567990023366
2000-01-12,2194.2961126242744
2000-01-13,2217.2378673942594
2000-01-14,2233.2804122253206
2000-01-17,2248.376224401998
2000-01-18,2231.9373161156236
2000-01-19,2221.963539742793
2000-01-20,2219.448254504729
2000-01-21,2217.4055216264933
2000-01-24,2190.542308309447
2000-01-25,2182.208363827521
2000-01-26,2188.005824248662
2000-01-27,2191.5921950732154
2000-01-28,2155.608795646161
2000-01-31,2153.6985169473455
2000-02-01,2169.1054353876507
2000-02-02,2181.6612474215126
2000-02-03,2219.296879048651
2000-02-04,2224.8205671825085
2000-02-07,2225.275944458255
2000-02-08,2251.937611604536
2000-02-09,2239.881297814825
2000-02-10,2241.2057993292324
2000-02-11,2223.5295786636602
2000-02-14,2215.454403729585
2000-02-15,2210.22061430323
2000-02-16,2208.7322843093707
2000-02-17,2225.039724585899
2000-02-18,2192.325720967965
2000-02-21,2176.7400284422924
2000-02-22,2178.454826974907
2000-02-23,2199.3235836132394
2000-02-24,2201.440030182443
2000-02-25,2196.715574074277
2000-02-28,2195.5123840746282
2000-02-29,2215.071330854866
2000-03-01,2252.157329407927
2000-03-02,2262.3843873774535
2000-03-03,2285.66134999051
2000-03-06,2277.0692996403736
2000-03-07,2250.7006351421614
2000-03-08,2249.94420555924
2000-03-09,2286.6019448167626
2000-03-10,2283.3005948472824
2000-03-13,2236.1706889731277
2000-03-14,2213.8896303861025
2000-03-15,2213.9064637403135
2000-03-16,2278.3871029408415
2000-03-17,2293.3203803435727
2000-03-20,2278.559057479265
2000-03-21,2300.64562881744
2000-03-22,2309.312181448463
2000-03-23,2326.731545262255
2000-03-24,2343.1537045393657
2000-03-27,2342.6617476957726
2000-03-28,2334.131434889546
2000-03-29,2323.159591079139
2000-03-30,2281.483209371373
2000-03-31,2303.0863914868746
2000-04-03,2271.021925015943
2000-04-04,2244.772637646344
2000-04-05,2234.8852726183627
2000-04-06,2259.202021161727
2000-04-07,2287.8271063715692
2000-04-10,2271.8264330066395
2000-04-11,2245.0130142090998
2000-04-12,2210.8971156936905
