Date,AC AP IMI WITH PARTIAL A SHARES
2017-04-28,2331.831364338872
2017-05-01,2339.847166546633
2017-05-02,2349.1822739861327
2017-05-03,2342.6668558241695
2017-05-04,2335.4227141260662
2017-05-05,2327.5841429066104
2017-05-08,2358.394959125816
2017-05-09,2347.136117519497
2017-05-10,2353.141253925848
2017-05-11,2363.2386844830603
2017-05-12,2361.355329623122
2017-05-15,2365.499042920944
2017-05-16,2379.2720303794836
2017-05-17,2381.900760971312
2017-05-18,2361.172346838862
2017-05-19,2364.0515252002633
2017-05-22,2386.249931843445
2017-05-23,2380.171776750573
2017-05-24,2377.511271211984
2017-05-25,2394.6214354589015
2017-05-26,2394.325578913169
2017-05-29,2391.8348234082146
2017-05-30,2394.427505088551
2017-05-31,2394.303043051052
2017-06-01,2401.2382075089554
2017-06-02,2435.4330116078104
2017-06-05,2438.318884131494
2017-06-06,2436.7815596720247
2017-06-07,2439.8485153249603
2017-06-08,2435.6098888194147
2017-06-09,2429.6969844019013
2017-06-12,2425.775564726318
2017-06-13,2433.2421961152872
2017-06-14,2448.459090699112
2017-06-15,2419.060312001553
2017-06-16,2423.186963692479
2017-06-19,2436.492137090262
2017-06-20,2436.210872583613
2017-06-21,2425.0391987876947
2017-06-22,2431.6530354730276
2017-06-23,2435.3583932672555
2017-06-26,2444.050462684969
2017-06-27,2438.643303887587
2017-06-28,2432.8120525065788
2017-06-29,2446.0573505228863
2017-06-30,2430.3710065290247
2017-07-03,2423.7825624272596
2017-07-04,2414.6866783623514
2017-07-05,2424.0191723156927
2017-07-06,2420.2916061872097
2017-07-07,2403.4262702841784
2017-07-10,2412.0800846939337
2017-07-11,2426.7204662229256
2017-07-12,2440.898479715073
2017-07-13,2456.0080643894416
2017-07-14,2474.8369235908485
2017-07-17,2476.8728503843936
2017-07-18,2487.266177653737
2017-07-19,2499.624408477465
2017-07-20,2506.9725540870645
2017-07-21,2509.448661576415
2017-07-24,2509.3438473144906
2017-07-25,2502.5581932433442
2017-07-26,2504.086587802564
2017-07-27,2521.7422040726756
2017-07-28,2512.255583746246
2017-07-31,2521.7604264534903
2017-08-01,2536.6697708193237
2017-08-02,2538.0606462942296
2017-08-03,2531.450808596855
2017-08-04,2524.4265897927125
2017-08-07,2537.955251420081
2017-08-08,2537.849247062063
2017-08-09,2525.784207160266
2017-08-10,2515.581216211882
2017-08-11,2496.2307296339
2017-08-14,2495.358681621948
2017-08-15,2496.217836991244
2017-08-16,2504.6249560937963
2017-08-17,2518.504282898112
2017-08-18,2510.447298322521
2017-08-21,2511.39556008643
2017-08-22,2515.70913759266
2017-08-23,2523.1822032030127
2017-08-24,2522.165077966264
2017-08-25,2530.362920041683
2017-08-28,2532.4805841218217
2017-08-29,2529.2158831585707
2017-08-30,2530.217876924611
2017-08-31,2541.499926411689
2017-09-01,2546.7714650667044
2017-09-04,2532.375784800912
2017-09-05,2535.981814805552
2017-09-06,2531.927213094414
2017-09-07,2549.1727377092902
2017-09-08,2555.7897094150103
2017-09-11,2566.271623009191
2017-09-12,2573.861143375757
2017-09-13,2572.067814290498
2017-09-14,2567.513902574444
2017-09-15,2569.4762555226794
2017-09-18,2580.6153528834348
2017-09-19,2595.3445828044523
2017-09-20,2600.423259285602
2017-09-21,2580.703167245471
2017-09-22,2575.0610488692605
2017-09-25,2562.0079798056663
2017-09-26,2547.668417410006
2017-09-27,2547.75490798256
2017-09-28,2545.8015827886443
2017-09-29,2557.0132989169983
2017-10-02,2560.174824246545
2017-10-03,2577.226924194612
2017-10-04,2581.1947693822517
2017-10-05,2580.594465399703
2017-10-06,2588.0566481616984
2017-10-09,2589.4973073279075
2017-10-10,2612.9406139931216
2017-10-11,2615.8254991749545
2017-10-12,2626.558871297848
2017-10-13,2641.8879918124157
2017-10-16,2659.0163318204477
2017-10-17,2652.407057925819
2017-10-18,2648.4964335199415
2017-10-19,2645.118906455609
2017-10-20,2642.4377465953994
2017-10-23,2645.597339677042
2017-10-24,2646.552204151686
2017-10-25,2646.721305409849
2017-10-26,2641.544985000881
2017-10-27,2652.611187808869
2017-10-30,2665.2063046932453
2017-10-31,2664.519848811676
2017-11-01,2687.8465173388086
2017-11-02,2693.7837041877056
2017-11-03,2691.4312168480114
2017-11-06,2694.029790820693
2017-11-07,2716.078647022997
2017-11-08,2721.7733304141316
2017-11-09,2722.2404088009735
2017-11-10,2714.8839057571795
2017-11-13,2698.837533971096
2017-11-14,2690.910199362196
2017-11-15,2662.962632492082
2017-11-16,2688.15904849751
2017-11-17,2703.003259575501
2017-11-20,2698.991299857693
2017-11-21,2722.7399272608072
2017-11-22,2742.726672952467
2017-11-23,2744.2788870440445
2017-11-24,2746.6337545761376
2017-11-27,2735.79642270756
2017-11-28,2730.04358772536
2017-11-29,2729.6727003323854
2017-11-30,2709.8391039935746
2017-12-01,2701.185080615725
2017-12-04,2698.3922249319053
2017-12-05,2692.8622755153647
2017-12-06,2659.4544143652975
2017-12-07,2669.093103936144
2017-12-08,2685.6237686672034
2017-12-11,2706.178168160855
2017-12-12,2696.807370478545
2017-12-13,2711.2058584875945
2017-12-14,2717.0575261765334
2017-12-15,2702.883249813664
2017-12-18,2728.008552891081
2017-12-19,2726.1787159271894
2017-12-20,2727.406006855251
2017-12-21,2727.436827874861
2017-12-22,2742.832453047684
2017-12-25,2744.3992553609883
2017-12-26,2739.1923883045
2017-12-27,2750.103653960873
2017-12-28,2762.0311946271936
2017-12-29,2769.045706575712
2018-01-01,2768.094883002295
2018-01-02,2795.662456850743
2018-01-03,2801.2054857115354
2018-01-04,2833.9710717325815
2018-01-05,2852.010026933749
2018-01-08,2861.310359932188
2018-01-09,2871.865611311267
2018-01-10,2877.6396630756335
2018-01-11,2871.17401827908
2018-01-12,2878.289010542622
2018-01-15,2896.515598023392
2018-01-16,2907.7330702521253
2018-01-17,2906.50308667236
2018-01-18,2898.3729651680123
2018-01-19,2918.669409438908
2018-01-22,2924.2941594350777
2018-01-23,2960.425661817069
2018-01-24,2970.728578430574
2018-01-25,2968.0318484799827
2018-01-26,2977.2673638205056
2018-01-29,2972.2936997848637
2018-01-30,2936.238414801256
2018-01-31,2927.434850618967
2018-02-01,2934.912955702064
2018-02-02,2903.9363731786166
2018-02-05,2853.4473220690893
2018-02-06,2752.62365704652
2018-02-07,2751.4468143768086
2018-02-08,2759.0991027978102
2018-02-09,2713.379843754098
2018-02-12,2725.3884703365557
2018-02-13,2742.767602558417
2018-02-14,2761.248104559556
2018-02-15,2795.395882119247
2018-02-16,2806.3924314693727
2018-02-19,2831.4057648211397
2018-02-20,2810.5838239250224
2018-02-21,2820.1487466654494
2018-02-22,2804.7753184915036
2018-02-23,2837.254628787046
2018-02-26,2854.8991277201712
2018-02-27,2850.0004977063254
2018-02-28,2827.1659892398498
2018-03-01,2802.072848376699
2018-03-02,2782.7134720368967
2018-03-05,2752.188524549745
2018-03-06,2791.0545456794284
2018-03-07,2773.5164531534797
2018-03-08,2791.9022631458556
2018-03-09,2800.2053174466314
2018-03-12,2846.2670175726776
2018-03-13,2853.0800903430504
2018-03-14,2848.5096630641888
2018-03-15,2850.079109396885
2018-03-16,2840.71511919313
2018-03-19,2821.852252420917
2018-03-20,2817.3677276740623
2018-03-21,2814.513417826045
2018-03-22,2817.695168834498
2018-03-23,2743.329408925016
2018-03-26,2756.929604071035
2018-03-27,2789.7987935600827
2018-03-28,2752.669086625525
2018-03-29,2759.7297885677635
2018-03-30,2770.1194233866736
2018-04-02,2767.206596485592
2018-04-03,2760.359451617132
2018-04-04,2743.497486502757
2018-04-05,2755.8435051859456
2018-04-06,2756.1016694226096
2018-04-09,2773.9594465053574
2018-04-10,2796.763766359876
2018-04-11,2798.9769295066744
2018-04-12,2783.961822928316
2018-04-13,2787.1009543958335
2018-04-16,2785.881356551062
2018-04-17,2777.1874222985543
2018-04-18,2799.3638430933033
2018-04-19,2812.325277904631
2018-04-20,2787.1897898828506
2018-04-23,2767.5936124308914
2018-04-24,2772.3759568876976
2018-04-25,2754.9407572078467
2018-04-26,2754.7708647374293
2018-04-27,2776.7883840799645
2018-04-30,2790.6734447510444
2018-05-01,2785.280724742486
2018-05-02,2775.7613668688746
2018-05-03,2776.586111435506
2018-05-04,2767.1119889069423
2018-05-07,2773.4484802180687
2018-05-08,2782.947717588512
2018-05-09,2774.267920423581
2018-05-10,2789.9659251284547
2018-05-11,2815.500434994616
2018-05-14,2830.6794198370494
2018-05-15,2802.7304452617677
2018-05-16,2801.0080130752804
2018-05-17,2795.452514591774
2018-05-18,2800.1218082894807
2018-05-21,2797.116370123262
2018-05-22,2796.8766895316353
2018-05-23,2788.8677901935234
2018-05-24,2790.5703182398415
2018-05-25,2788.668537944937
2018-05-28,2793.0668651591927
2018-05-29,2780.4938941262603
2018-05-30,2744.9900906815246
2018-05-31,2770.243615159087
2018-06-01,2767.6034449422077
2018-06-04,2804.2710265560154
2018-06-05,2803.3786519534724
2018-06-06,2814.9581237218017
2018-06-07,2829.5271958234775
2018-06-08,2810.9699963478674
2018-06-11,2813.927397731719
2018-06-12,2816.7283134699755
2018-06-13,2809.6284444881835
2018-06-14,2785.4029793484724
2018-06-15,2777.270764766213
2018-06-18,2758.490724090832
2018-06-19,2713.0535902987613
2018-06-20,2728.976449405741
2018-06-21,2716.8167321522824
2018-06-22,2720.596117801265
2018-06-25,2690.866936037964
2018-06-26,2685.90574389474
2018-06-27,2660.9511700378785
2018-06-28,2651.2428026815674
2018-06-29,2673.607023039674
2018-07-02,2639.208512476076
2018-07-03,2634.736987503729
2018-07-04,2630.094948256816
2018-07-05,2616.128043578658
2018-07-06,2637.8660532862846
2018-07-09,2669.596953734062
2018-07-10,2668.164231940382
2018-07-11,2641.4224928271883
2018-07-12,2646.1428718796374
2018-07-13,2666.0699773261626
2018-07-16,2658.8383466742252
2018-07-17,2657.6501327149344
2018-07-18,2660.96976947034
2018-07-19,2650.927855575837
2018-07-20,2669.7596768987523
2018-07-23,2666.237901024408
2018-07-24,2686.9144833584737
2018-07-25,2702.089494136938
2018-07-26,2708.163422747065
2018-07-27,2720.421426917282
2018-07-30,2708.9545330876995
2018-07-31,2690.540696466297
2018-08-01,2697.448025763931
2018-08-02,2665.288804276214
2018-08-03,2664.947306840259
2018-08-06,2659.021631261236
2018-08-07,2680.89879246117
2018-08-08,2687.1218299349357
2018-08-09,2690.929262517259
2018-08-10,2665.92927710224
2018-08-13,2615.432783084732
2018-08-14,2627.9485165750784
2018-08-15,2609.343305360988
2018-08-16,2596.1930015091452
2018-08-17,2612.067742460583
2018-08-20,2623.5996512555457
2018-08-21,2631.3883330597523
2018-08-22,2643.290909499483
2018-08-23,2630.6477481575616
2018-08-24,2638.105306291423
2018-08-27,2673.7076687447156
2018-08-28,2680.9489242588497
2018-08-29,2683.7844057588404
2018-08-30,2678.845022380326
2018-08-31,2672.8013192169683
2018-09-03,2652.1047116162704
2018-09-04,2645.4752296610886
2018-09-05,2608.282831633797
2018-09-06,2596.5234857807477
2018-09-07,2586.528324408088
2018-09-10,2570.024419896514
2018-09-11,2568.056134355821
2018-09-12,2566.366963661733
2018-09-13,2588.7851036253583
2018-09-14,2615.9281527770227
2018-09-17,2600.5631975245146
2018-09-18,2616.618929117398
2018-09-19,2649.2039942521765
2018-09-20,2653.97782011463
2018-09-21,2681.9433306463025
2018-09-24,2665.922007803266
2018-09-25,2673.5677983944965
2018-09-26,2684.096009670611
2018-09-27,2668.5097069569742
2018-09-28,2676.0738412263245
2018-10-01,2669.776195887242
2018-10-02,2650.8492148149535
2018-10-03,2631.101700846548
2018-10-04,2605.6507297984494
2018-10-05,2585.2227935905057
2018-10-08,2571.971523012812
2018-10-09,2547.312520566629
2018-10-10,2549.01039850053
2018-10-11,2462.787491747469
2018-10-12,2497.1212121714316
2018-10-15,2469.0200723037265
2018-10-16,2481.9685343005935
2018-10-17,2502.4939817458244
2018-10-18,2483.4307416474308
2018-10-19,2478.1374118886574
2018-10-22,2488.129606021032
2018-10-23,2435.483162821677
2018-10-24,2425.9122795725416
2018-10-25,2376.4513059017677
2018-10-26,2370.985677411745
2018-10-29,2356.075972029367
2018-10-30,2372.1919293029227
2018-10-31,2416.6165307929646
2018-11-01,2430.9853248699796
2018-11-02,2483.1813645643856
2018-11-05,2453.676944156785
2018-11-06,2470.4210330070964
2018-11-07,2476.0375072858606
2018-11-08,2493.687702087894
2018-11-09,2466.6957596472685
2018-11-12,2457.7466560425783
2018-11-13,2437.2194292882973
2018-11-14,2433.9632958342804
2018-11-15,2457.3985846003097
2018-11-16,2459.049747444019
2018-11-19,2467.6893324022235
2018-11-20,2439.2167015962614
2018-11-21,2431.998505765341
2018-11-22,2441.214735937575
2018-11-23,2438.532979515677
2018-11-26,2447.8163368990813
2018-11-27,2457.115279060374
2018-11-28,2473.0210746780785
2018-11-29,2490.2871492064887
2018-11-30,2489.593809320614
2018-12-03,2537.206439616396
2018-12-04,2514.20649437167
2018-12-05,2486.1631293398186
2018-12-06,2444.970037694494
2018-12-07,2449.2359329974547
2018-12-10,2402.9385836524484
2018-12-11,2393.4391226693774
2018-12-12,2434.4530159560422
2018-12-13,2448.1288629396186
2018-12-14,2414.468055446209
2018-12-17,2419.5676076515547
2018-12-18,2391.816271277441
2018-12-19,2395.98153339695
2018-12-20,2361.8583570305364
2018-12-21,2344.0669385925853
2018-12-24,2343.920081872006
2018-12-25,2297.0953833341173
2018-12-26,2309.7751648127683
2018-12-27,2356.615322123416
2018-12-28,2366.39317733202
2018-12-31,2377.661537182502
2019-01-01,2378.090947362299
2019-01-02,2355.6771676906915
2019-01-03,2361.410120422197
2019-01-04,2361.23571981144
2019-01-07,2406.510001595165
2019-01-08,2408.441448037261
2019-01-09,2448.2012880782763
2019-01-10,2446.0267740045333
2019-01-11,2454.232761406416
2019-01-14,2441.0879476389073
2019-01-15,2468.3448749651193
2019-01-16,2466.4532541339295
2019-01-17,2466.3958386825807
2019-01-18,2482.204935140358
2019-01-21,2489.1687299528194
2019-01-22,2472.8604592245842
2019-01-23,2464.3050694373155
2019-01-24,2476.2017791815642
2019-01-25,2505.9111237664815
2019-01-28,2503.0108005038405
2019-01-29,2498.4907242629297
2019-01-30,2502.4598198102367
2019-01-31,2534.808309725793
2019-02-01,2528.204216505424
2019-02-04,2531.037156607482
2019-02-05,2542.0489921528733
2019-02-06,2540.762708212459
2019-02-07,2532.7536847061992
2019-02-08,2507.116098515271
2019-02-11,2503.589101301705
2019-02-12,2528.8224481458096
2019-02-13,2545.2392451488045
2019-02-14,2544.769588665059
2019-02-15,2522.333727119182
2019-02-18,2549.903992106043
2019-02-19,2552.9934717002775
2019-02-20,2572.440858145398
2019-02-21,2576.7186467392967
2019-02-22,2584.651645993717
2019-02-25,2604.88597161284
2019-02-26,2597.5007202920774
2019-02-27,2595.55115885343
2019-02-28,2573.441773740909
2019-03-01,2579.5787571979336
2019-03-04,2593.0384096829857
2019-03-05,2588.217329354377
2019-03-06,2589.0661137218035
2019-03-07,2573.261824185678
2019-03-08,2535.4651328433233
2019-03-11,2551.6588963529375
2019-03-12,2579.8535775388605
2019-03-13,2570.3638164846934
2019-03-14,2561.562355172865
2019-03-15,2581.1551835573587
2019-03-18,2604.810887148352
2019-03-19,2604.1848485784894
2019-03-20,2602.695528258141
2019-03-21,2610.350595742218
2019-03-22,2620.5744962754034
2019-03-25,2570.1179889037962
2019-03-26,2596.1243895071234
2019-03-27,2599.788757557768
2019-03-28,2584.456931844446
2019-03-29,2604.161824904028
2019-04-01,2630.231131691842
2019-04-02,2630.806970811206
2019-04-03,2650.2424974465985
2019-04-04,2644.2299684104437
2019-04-05,2646.506022618946
2019-04-08,2650.765140260879
2019-04-09,2660.0207867545546
2019-04-10,2656.2985926851197
2019-04-11,2640.251363295007
2019-04-12,2643.395865975702
2019-04-15,2655.56637588715
2019-04-16,2663.9445164132835
2019-04-17,2668.436242142416
2019-04-18,2652.755537209282
2019-04-19,2654.8631013710765
2019-04-22,2649.90722933
2019-04-23,2654.685214632456
2019-04-24,2645.8763514355655
2019-04-25,2640.907419714986
2019-04-26,2639.4008535350113
2019-04-29,2645.1183615978857
2019-04-30,2642.4215713688995
2019-05-01,2647.305634228379
2019-05-02,2645.798034337014
2019-05-03,2651.4244015034815
2019-05-06,2622.2494095317948
2019-05-07,2615.35086573594
2019-05-08,2586.616000577723
2019-05-09,2551.420712385732
2019-05-10,2557.949321820042
2019-05-13,2536.940326350528
2019-05-14,2518.8397047059243
2019-05-15,2532.1547159062075
2019-05-16,2520.338580751956
2019-05-17,2512.805516547569
2019-05-20,2517.174325493812
2019-05-21,2510.136944387117
2019-05-22,2509.3952950871108
2019-05-23,2496.3653797183642
2019-05-24,2503.527790020328
2019-05-27,2507.608695498987
2019-05-28,2514.666151707406
2019-05-29,2495.6484402551505
2019-05-30,2490.2692028360943
2019-05-31,2492.3472841100056
2019-06-03,2493.5003560106543
2019-06-04,2492.2333817316703
2019-06-05,2518.6763818508093
2019-06-06,2512.1727011741636
2019-06-07,2524.7457375849763
2019-06-10,2550.3143577651354
2019-06-11,2570.9218340774814
2019-06-12,2558.0342203541645
2019-06-13,2544.9493715545236
2019-06-14,2539.251547282082
2019-06-17,2526.5995150389494
2019-06-18,2535.683321562145
2019-06-19,2580.710613793608
2019-06-20,2614.9991158901757
2019-06-21,2600.1978156297137
2019-06-24,2609.5639333439826
2019-06-25,2603.777534992938
2019-06-26,2595.7447473228917
2019-06-27,2621.719973509175
2019-06-28,2617.451512731292
2019-07-01,2642.593783550502
2019-07-02,2655.9826286710254
2019-07-03,2648.5090557141643
2019-07-04,2658.7112961994208
2019-07-05,2649.76299120095
2019-07-08,2611.9327310878475
2019-07-09,2602.9343898038487
2019-07-10,2609.460184896385
2019-07-11,2628.627541026792
2019-07-12,2628.4093136040397
2019-07-15,2635.2999439412356
2019-07-16,2632.0957111618663
2019-07-17,2628.539090571105
2019-07-18,2604.617529226288
2019-07-19,2637.312943137912
2019-07-22,2624.4290919298082
2019-07-23,2633.187517272252
2019-07-24,2637.728903489621
2019-07-25,2638.1619030690695
2019-07-26,2622.5413112481842
2019-07-29,2610.2610123712107
2019-07-30,2614.2522228756293
2019-07-31,2598.8702266549612
2019-08-01,2586.995366400616
2019-08-02,2552.6968419698874
2019-08-05,2494.409215433353
2019-08-06,2475.5892589493383
2019-08-07,2482.7096266737803
2019-08-08,2495.367978700657
2019-08-09,2501.024876159593
2019-08-12,2500.3036526081
2019-08-13,2461.3047773582216
2019-08-14,2483.955726579969
2019-08-15,2465.410158712634
2019-08-16,2474.6965287980734
2019-08-19,2498.17613351693
2019-08-20,2512.9134051466212
2019-08-21,2504.333359164926
2019-08-22,2494.841644359939
2019-08-23,2504.2270878415534
2019-08-26,2468.2895859483333
2019-08-27,2482.6460228721394
2019-08-28,2484.588579005036
2019-08-29,2483.3912648526853
2019-08-30,2518.5766585912875
2019-09-02,2511.7938716263698
2019-09-03,2506.4363310237095
2019-09-04,2526.672260614711
2019-09-05,2553.733888402675
2019-09-06,2567.9701259938033
2019-09-09,2578.451487911116
2019-09-10,2577.3405323402762
2019-09-11,2601.3013866227884
2019-09-12,2612.941918714095
2019-09-13,2628.906265501431
2019-09-16,2625.213524269703
2019-09-17,2616.2579872899532
2019-09-18,2613.3517520316104
2019-09-19,2613.218607261302
2019-09-20,2624.0106388453432
2019-09-23,2622.938854235446
2019-09-24,2623.5786608364247
2019-09-25,2605.8219046837858
2019-09-26,2610.2301788308487
2019-09-27,2594.712348039963
2019-09-30,2585.8039551754423
2019-10-01,2596.29018460109
2019-10-02,2584.3551915336902
2019-10-03,2571.7051755201437
2019-10-04,2573.2925482211963
2019-10-07,2573.5217980788093
2019-10-08,2585.4830392632944
2019-10-09,2573.635144341244
2019-10-10,2570.032921877204
2019-10-11,2595.261897286945
2019-10-14,2608.8726862257627
2019-10-15,2623.2595145837145
2019-10-16,2640.3917768700558
2019-10-17,2643.5476113891687
2019-10-18,2637.5991525681484
2019-10-21,2647.5760504231043
2019-10-22,2651.7361126961564
2019-10-23,2650.873501812005
2019-10-24,2663.421842855585
2019-10-25,2666.3551483864558
2019-10-28,2672.191426783607
2019-10-29,2686.6067402879407
2019-10-30,2683.88646186075
2019-10-31,2697.6209421573535
2019-11-01,2705.1008049261704
2019-11-04,2722.9285885855447
2019-11-05,2742.9318283044286
2019-11-06,2741.4734305033494
2019-11-07,2748.71625598839
2019-11-08,2744.2172878100578
2019-11-11,2726.617389064568
2019-11-12,2737.5833624403062
2019-11-13,2715.298662066416
2019-11-14,2701.9122508876444
2019-11-15,2718.9661949153633
2019-11-18,2730.492822702249
2019-11-19,2738.840205878217
2019-11-20,2720.0153937509317
2019-11-21,2703.7116561567395
2019-11-22,2708.9996205237153
2019-11-25,2726.1227958342092
2019-11-26,2729.2658196392867
2019-11-27,2739.8157238711046
2019-11-28,2733.1975063018417
2019-11-29,2709.608660318046
2019-12-02,2726.4658470150493
2019-12-03,2718.383556235957
2019-12-04,2700.969600434025
2019-12-05,2718.4737044145745
2019-12-06,2729.443131901623
2019-12-09,2736.577260906509
2019-12-10,2730.709502829214
2019-12-11,2740.1255361835742
2019-12-12,2749.6126674415336
2019-12-13,2790.3435011228426
2019-12-16,2788.2275984731154
2019-12-17,2811.5294678098
2019-12-18,2809.7812699770716
2019-12-19,2807.725586729985
2019-12-20,2806.840028312824
2019-12-23,2808.60557170639
2019-12-24,2805.7712388645
2019-12-25,2802.961882408801
2019-12-26,2809.2009570487694
2019-12-27,2827.909282819118
2019-12-30,2827.8444650002725
2019-12-31,2822.0842909189782
2020-01-01,2822.3815861677854
2020-01-02,2841.50673126558
2020-01-03,2839.3152149421567
2020-01-06,2805.353596166328
2020-01-07,2828.637920252946
2020-01-08,2802.9064740017884
2020-01-09,2840.6035338061865
2020-01-10,2855.6898830945433
2020-01-13,2867.799833774884
2020-01-14,2873.6929944159147
2020-01-15,2864.5367779589187
2020-01-16,2867.646129405275
2020-01-17,2878.3329706940635
2020-01-20,2879.1785578086406
2020-01-21,2848.400674146788
2020-01-22,2865.6087078454466
2020-01-23,2846.250748662907
2020-01-24,2843.399295929266
2020-01-27,2818.438324309114
2020-01-28,2797.0361097348227
2020-01-29,2791.589698740477
2020-01-30,2740.0374273500597
2020-01-31,2739.489571636252
2020-02-03,2720.1998478092382
2020-02-04,2754.433994702775
2020-02-05,2768.871605310806
2020-02-06,2817.2860870759746
2020-02-07,2801.3980635379335
2020-02-10,2787.8130383541793
2020-02-11,2803.347760404318
2020-02-12,2820.264343936783
2020-02-13,2815.5925619053996
2020-02-14,2811.8784337194656
2020-02-17,2802.011608814856
2020-02-18,2771.920241527716
2020-02-19,2775.498621652742
2020-02-20,2756.7018353792064
2020-02-21,2741.8500697941104
2020-02-24,2707.9430064396483
2020-02-25,2680.601736463171
2020-02-26,2646.0410157714305
2020-02-27,2622.681893069965
2020-02-28,2559.7973777167613
2020-03-02,2580.604450002012
2020-03-03,2585.9249702033703
2020-03-04,2596.8153317003353
2020-03-05,2631.1743032564955
2020-03-06,2575.134090414944
2020-03-09,2461.8270995239736
2020-03-10,2480.3108614000375
2020-03-11,2432.3063957382433
2020-03-12,2292.181643293428
2020-03-13,2231.85242412556
2020-03-16,2137.7130352147615
2020-03-17,2136.722809033941
2020-03-18,2066.5962322892433
2020-03-19,2004.6956462174944
2020-03-20,2054.970384342274
2020-03-23,1985.112816110183
2020-03-24,2080.5206714041497
2020-03-25,2197.9565322717435
2020-03-26,2215.2527497885944
2020-03-27,2258.5676430684885
2020-03-30,2251.425490398847
2020-03-31,2253.5774627966116
2020-04-01,2207.383402320308
2020-04-02,2192.157560268508
2020-04-03,2173.6311111967534
2020-04-06,2237.557681108515
2020-04-07,2292.60001627041
2020-04-08,2298.7198126144335
2020-04-09,2322.5282191407246
2020-04-10,2332.3423018418916
2020-04-13,2323.053882694747
2020-04-14,2368.9511395215222
2020-04-15,2361.9244594013057
2020-04-16,2346.3619001989764
2020-04-17,2391.8039733914256
2020-04-20,2378.534588839057
2020-04-21,2329.07647611492
2020-04-22,2333.5364515881556
2020-04-23,2354.866177209267
2020-04-24,2340.087560651194
2020-04-27,2387.3359333016247
2020-04-28,2397.415368792153
2020-04-29,2421.279477782544
2020-04-30,2446.635008692565
2020-05-01,2403.516743155585
2020-05-04,2363.278743220502
2020-05-05,2379.148181654649
2020-05-06,2392.9449752629
2020-05-07,2385.2972734133164
2020-05-08,2428.892717704869
2020-05-11,2445.6220514941956
2020-05-12,2431.0820393433755
2020-05-13,2433.526919601258
2020-05-14,2396.937787978877
2020-05-15,2403.1262482666907
2020-05-18,2415.9589468519043
2020-05-19,2456.707079010317
2020-05-20,2472.8373610545564
2020-05-21,2461.81203692536
2020-05-22,2410.0267658448543
2020-05-25,2434.288724611118
2020-05-26,2488.1180738943217
2020-05-27,2491.560366146851
2020-05-28,2512.223774236211
2020-05-29,2509.0870796450226
2020-06-01,2552.5983943087194
2020-06-02,2578.3302381951476
2020-06-03,2616.2991571448792
2020-06-04,2626.087475738985
2020-06-05,2643.2174034413424
2020-06-08,2670.816977335213
2020-06-09,2688.9544615799673
2020-06-10,2702.615444570434
2020-06-11,2646.6791958016
2020-06-12,2613.562747293512
2020-06-15,2552.0307884300764
2020-06-16,2637.664105874336
2020-06-17,2645.693976300922
2020-06-18,2647.940500826079
2020-06-19,2652.484409474929
2020-06-22,2650.5209562340788
2020-06-23,2683.4405562006364
2020-06-24,2672.0872838691525
2020-06-25,2641.0387310071446
2020-06-26,2649.6534684571766
2020-06-29,2613.302228012656
2020-06-30,2629.5439024040766
2020-07-01,2628.5010611992616
2020-07-02,2669.3141803754484
2020-07-03,2693.5577403030393
2020-07-06,2748.575049675374
2020-07-07,2732.1067810076497
2020-07-08,2744.054490579085
2020-07-09,2761.041926413938
2020-07-10,2733.0144963119455
2020-07-13,2758.989535580425
2020-07-14,2735.5400855905227
2020-07-15,2767.95770507547
2020-07-16,2726.9741413044053
2020-07-17,2737.1994058412715
2020-07-20,2748.712338463903
2020-07-21,2796.27460707015
2020-07-22,2768.7391048924064
2020-07-23,2776.478158424965
2020-07-24,2757.464592957992
2020-07-27,2779.801101889121
2020-07-28,2791.8289317527915
2020-07-29,2782.251560301446
2020-07-30,2777.0369356128517
2020-07-31,2738.7441541434987
2020-08-03,2748.941039183494
2020-08-04,2801.63177328826
2020-08-05,2822.0998328994083
2020-08-06,2829.649728713976
2020-08-07,2798.673797233116
2020-08-10,2798.936163459535
2020-08-11,2825.405043417979
2020-08-12,2836.9172693933397
2020-08-13,2851.5002534293158
2020-08-14,2850.76881425384
2020-08-17,2857.821509251999
2020-08-18,2872.421243357517
2020-08-19,2868.6382400252555
2020-08-20,2824.5725515443887
2020-08-21,2846.709768718185
2020-08-24,2875.360593311883
2020-08-25,2893.119797079898
2020-08-26,2904.278546145933
2020-08-27,2893.9031141291835
2020-08-28,2904.334600669578
2020-08-31,2885.591424997423
2020-09-01,2899.4132728385657
2020-09-02,2908.5182705304715
2020-09-03,2902.166366047609
2020-09-04,2864.2419701118088
2020-09-07,2857.101974734056
2020-09-08,2861.1474258953226
2020-09-09,2835.823611843558
2020-09-10,2850.2260334328944
2020-09-11,2863.867468497912
2020-09-14,2898.340023376903
2020-09-15,2906.5996601124484
2020-09-16,2927.118857111975
2020-09-17,2904.134629524578
2020-09-18,2918.897662448143
2020-09-21,2892.1794275912957
2020-09-22,2868.1421880438365
2020-09-23,2865.1692632648533
2020-09-24,2812.1370797917393
2020-09-25,2824.077639906286
2020-09-28,2860.1571456187344
2020-09-29,2866.9389971941637
2020-09-30,2859.8926202761872
2020-10-01,2866.6119217771143
2020-10-02,2851.428755905185
2020-10-05,2888.6536015885276
2020-10-06,2911.874404999304
2020-10-07,2922.867728016556
2020-10-08,2943.8502839609873
