Date,AC AP ex JP IMI WITH PARTIAL A SHARES
2017-05-10,2936.7519438410436
2017-05-11,2950.3001502134975
2017-05-12,2945.7826866204764
2017-05-15,2962.1333331058536
2017-05-16,2975.2253783461756
2017-05-17,2960.922295512517
2017-05-18,2939.6360890843516
2017-05-19,2947.901627194375
2017-05-22,2975.71228250465
2017-05-23,2967.232558331305
2017-05-24,2966.004456031805
2017-05-25,2994.5586864266847
2017-05-26,2993.856818364424
2017-05-29,2988.4370988458754
2017-05-30,2985.7687653278385
2017-05-31,2983.6747861941935
2017-06-01,2987.752779359194
2017-06-02,3011.9349901747605
2017-06-05,3020.6255731474134
2017-06-06,3015.136917305778
2017-06-07,3019.5264435643203
2017-06-08,3034.40682698529
2017-06-09,3030.9290423756725
2017-06-12,3007.699312066659
2017-06-13,3023.7162789730282
2017-06-14,3039.241129013181
2017-06-15,3012.2881013811902
2017-06-16,3013.7174729098183
2017-06-19,3039.3206532410577
2017-06-20,3032.5080374584977
2017-06-21,3014.166932348619
2017-06-22,3025.0708241352154
2017-06-23,3030.659852852219
2017-06-26,3050.027342093871
2017-06-27,3044.823117233444
2017-06-28,3035.5926285019696
2017-06-29,3059.0527690776235
2017-06-30,3037.8055302478774
2017-07-03,3037.9731021487582
2017-07-04,3022.220140771146
2017-07-05,3033.1292620238173
2017-07-06,3027.422081450519
2017-07-07,3016.846717784578
2017-07-10,3028.1213376091137
2017-07-11,3049.6396117733416
2017-07-12,3064.080245634171
2017-07-13,3101.326057357968
2017-07-14,3119.7483816550866
2017-07-17,3127.149317267311
2017-07-18,3137.0887163112984
2017-07-19,3158.4856445393243
2017-07-20,3160.7204689190767
2017-07-21,3157.9585516713146
2017-07-24,3168.020909849386
2017-07-25,3167.7639323750036
2017-07-26,3172.9785041118107
2017-07-27,3195.034360756633
2017-07-28,3170.3577625493826
2017-07-31,3184.2800891110473
2017-08-01,3196.8575998943465
2017-08-02,3197.063047133765
2017-08-03,3178.25523944644
2017-08-04,3182.2416554339156
2017-08-07,3199.5840534968083
2017-08-08,3203.214278983129
2017-08-09,3185.422127470599
2017-08-10,3152.702261584322
2017-08-11,3108.4907721390955
2017-08-14,3135.2649626808293
2017-08-15,3135.489839375957
2017-08-16,3157.878969651233
2017-08-17,3171.8544936306707
2017-08-18,3155.6452754863762
2017-08-21,3160.171676775357
2017-08-22,3180.763664694051
2017-08-23,3183.3582079024777
2017-08-24,3196.912320736481
2017-08-25,3206.1445797427646
2017-08-28,3205.6511798117203
2017-08-29,3193.254383047981
2017-08-30,3210.7348585829604
2017-08-31,3219.280664516967
2017-09-01,3229.8124179757706
2017-09-04,3207.3346215727825
2017-09-05,3218.096988208269
2017-09-06,3207.0227898632365
2017-09-07,3227.1905353489246
2017-09-08,3237.0141496359633
2017-09-11,3253.559541588134
2017-09-12,3269.3501189400818
2017-09-13,3265.394272115098
2017-09-14,3263.281757389936
2017-09-15,3266.3226844075834
2017-09-18,3299.122223663974
2017-09-19,3291.6959213096015
2017-09-20,3300.7546511768496
2017-09-21,3278.442746195182
2017-09-22,3262.6425124960238
2017-09-25,3223.1787984710577
2017-09-26,3203.551412721863
2017-09-27,3207.8280542490675
2017-09-28,3190.7900227776868
2017-09-29,3212.682914098139
2017-10-02,3223.1359598156528
2017-10-03,3246.0499641129954
2017-10-04,3253.9144933264743
2017-10-05,3253.0996661746085
2017-10-06,3265.890263110689
2017-10-09,3266.5506709894003
2017-10-10,3292.7790666106434
2017-10-11,3301.645143018292
2017-10-12,3320.4252977378114
2017-10-13,3334.7570593095093
2017-10-16,3352.808724887289
2017-10-17,3345.6692666292543
2017-10-18,3348.2660482734673
2017-10-19,3325.0496072952906
2017-10-20,3336.2822162971784
2017-10-23,3330.309607210934
2017-10-24,3323.216395136321
2017-10-25,3324.9584540069227
2017-10-26,3316.846035634907
2017-10-27,3316.7295286043163
2017-10-30,3331.591992086454
2017-10-31,3343.7620308315986
2017-11-01,3374.310815597377
2017-11-02,3373.0461048176785
2017-11-03,3376.0925117043635
2017-11-06,3381.1386594521114
2017-11-07,3399.6029165015743
2017-11-08,3398.138123434746
2017-11-09,3405.543356301782
2017-11-10,3398.6495767983524
2017-11-13,3390.991745374508
2017-11-14,3378.1399026158488
2017-11-15,3355.0037567105387
2017-11-16,3380.2011095881753
2017-11-17,3396.1104604801803
2017-11-20,3396.6544964510254
2017-11-21,3432.002944665165
2017-11-22,3449.3602193328793
2017-11-23,3445.0484815180935
2017-11-24,3451.2082284157223
2017-11-27,3424.649138805213
2017-11-28,3424.2830785227898
2017-11-29,3418.83185211826
2017-11-30,3370.5017876903485
2017-12-01,3364.327978902182
2017-12-04,3368.924348065985
2017-12-05,3355.21413091895
2017-12-06,3307.085851814957
2017-12-07,3310.994650122315
2017-12-08,3339.079717952599
2017-12-11,3366.1390769140835
2017-12-12,3351.5954522447687
2017-12-13,3373.5732601458626
2017-12-14,3380.08756603071
2017-12-15,3368.607929203564
2017-12-18,3384.8988853776414
2017-12-19,3396.3038021239777
2017-12-20,3397.573382497686
2017-12-21,3400.1564788195733
2017-12-22,3422.5817792220373
2017-12-25,3422.2227082094837
2017-12-26,3414.765025687018
2017-12-27,3432.7569676715166
2017-12-28,3462.195423014633
2017-12-29,3473.9656408265046
2018-01-01,3471.999459999622
2018-01-02,3518.8625385975333
2018-01-03,3535.353642853065
2018-01-04,3553.068417079398
2018-01-05,3578.7892042723975
2018-01-08,3592.8915454589865
2018-01-09,3591.672472707894
2018-01-10,3577.4434800980453
2018-01-11,3570.4958631369823
2018-01-12,3597.0132151437615
2018-01-15,3607.05855729738
2018-01-16,3620.4925083249555
2018-01-17,3622.2741532651285
2018-01-18,3626.6077478509387
2018-01-19,3646.328695871458
2018-01-22,3658.555155164843
2018-01-23,3699.342431017272
2018-01-24,3707.4458132569453
2018-01-25,3712.7439858285625
2018-01-26,3736.548983406287
2018-01-29,3735.0235273078165
2018-01-30,3683.748797524747
2018-01-31,3699.700902730162
2018-02-01,3677.998743864841
2018-02-02,3643.5218904225135
2018-02-05,3584.121068249968
2018-02-06,3460.2066904097483
2018-02-07,3448.7633664247055
2018-02-08,3442.7823714911324
2018-02-09,3380.4672732777603
2018-02-12,3402.4263543913735
2018-02-13,3435.3958668095047
2018-02-14,3477.4129959062943
2018-02-15,3514.2780059313086
2018-02-16,3509.2668083558788
2018-02-19,3522.3936954642704
2018-02-20,3508.954222981108
2018-02-21,3540.46309084739
2018-02-22,3513.984431142585
2018-02-23,3556.4483231560675
2018-02-26,3580.3185604753453
2018-02-27,3562.590708289898
2018-02-28,3526.496872298939
2018-03-01,3519.513014252927
2018-03-02,3487.6762337789537
2018-03-05,3450.740746806768
2018-03-06,3506.1560692649796
2018-03-07,3485.168041374801
2018-03-08,3516.7055440220593
2018-03-09,3545.3391910918867
2018-03-12,3597.76704795239
2018-03-13,3601.4716043467893
2018-03-14,3592.470839906357
2018-03-15,3591.816770033205
2018-03-16,3582.5115760035374
2018-03-19,3559.7066471518538
2018-03-20,3567.993247752783
2018-03-21,3560.2816849456985
2018-03-22,3530.7847560043915
2018-03-23,3449.57000474394
2018-03-26,3473.2947681612777
2018-03-27,3496.58703392628
2018-03-28,3435.78039830606
2018-03-29,3447.208497150533
2018-03-30,3452.2002044447117
2018-04-02,3453.2601528427085
2018-04-03,3453.258891057397
2018-04-04,3416.1952435037083
2018-04-05,3437.0309921182657
2018-04-06,3437.7500035851617
2018-04-09,3464.6658724189774
2018-04-10,3505.6828099895647
2018-04-11,3508.902779095223
2018-04-12,3498.094863210481
2018-04-13,3496.07299947298
2018-04-16,3479.477334735734
2018-04-17,3466.4104984411147
2018-04-18,3488.645820355212
2018-04-19,3517.5134209579396
2018-04-20,3472.090760305598
2018-04-23,3447.5802551162105
2018-04-24,3447.9081339674244
2018-04-25,3417.626228044081
2018-04-26,3412.764495987079
2018-04-27,3445.954975051303
2018-04-30,3481.726612587751
2018-05-01,3479.976633930475
2018-05-02,3468.7204579506188
2018-05-03,3451.1336598122693
2018-05-04,3433.0354958056414
2018-05-07,3447.129183809251
2018-05-08,3457.957271619748
2018-05-09,3458.2967433444783
2018-05-10,3481.4428614452727
2018-05-11,3507.765660791673
2018-05-14,3529.5734795412045
2018-05-15,3488.9871743761396
2018-05-16,3491.7825667146344
2018-05-17,3479.390479318772
2018-05-18,3477.4815200810244
2018-05-21,3484.1616853977216
2018-05-22,3484.1127483514106
2018-05-23,3461.9224835673135
2018-05-24,3472.8534246669865
2018-05-25,3479.3360233969397
2018-05-28,3492.171398345467
2018-05-29,3466.2475042486208
2018-05-30,3427.0606816684817
2018-05-31,3458.876007942678
2018-06-01,3470.781107544059
2018-06-04,3516.0143409257066
2018-06-05,3516.74376366152
2018-06-06,3542.164541119856
2018-06-07,3556.2375574270714
2018-06-08,3514.643910886089
2018-06-11,3525.0165267437037
2018-06-12,3530.8859991587533
2018-06-13,3510.3391188243927
2018-06-14,3477.515307957143
2018-06-15,3459.1231938220612
2018-06-18,3441.9467649769776
2018-06-19,3370.3601573802607
2018-06-20,3396.6036934169265
2018-06-21,3371.072029032008
2018-06-22,3384.1613561240297
2018-06-25,3339.4819216169453
2018-06-26,3329.4159158036036
2018-06-27,3287.639570371817
2018-06-28,3270.7531585754373
2018-06-29,3319.0835044309465
2018-07-02,3291.710384949088
2018-07-03,3282.570750873781
2018-07-04,3271.5772710838564
2018-07-05,3263.7670662989844
2018-07-06,3286.256350753646
2018-07-09,3331.6902808567115
2018-07-10,3333.10073952861
2018-07-11,3296.881997535899
2018-07-12,3318.234119173082
2018-07-13,3333.424867267262
2018-07-16,3318.4313818622372
2018-07-17,3307.2784824105893
2018-07-18,3306.0216443383306
2018-07-19,3289.5750178726516
2018-07-20,3313.058093481576
2018-07-23,3307.0121341082386
2018-07-24,3333.800073499786
2018-07-25,3353.6425981902375
2018-07-26,3354.4683650971797
2018-07-27,3365.5033472307505
2018-07-30,3352.3862945124897
2018-07-31,3350.191187006061
2018-08-01,3345.4799211379345
2018-08-02,3290.9839555285416
2018-08-03,3295.006334139312
2018-08-06,3300.1029937943767
2018-08-07,3325.038313219763
2018-08-08,3334.7026217492444
2018-08-09,3347.2765313211203
2018-08-10,3316.6496324167747
2018-08-13,3259.351779486396
2018-08-14,3253.8256249397637
2018-08-15,3223.330299737068
2018-08-16,3214.182423558716
2018-08-17,3229.2641303039286
2018-08-20,3258.3889561579945
2018-08-21,3282.852109319164
2018-08-22,3290.6045723235798
2018-08-23,3279.5640758646427
2018-08-24,3281.4887626285104
2018-08-27,3326.839847438993
2018-08-28,3340.144248282488
2018-08-29,3345.9954765391863
2018-08-30,3330.1759159109693
2018-08-31,3312.5322234055725
2018-09-03,3291.433910740247
2018-09-04,3285.9674502733924
2018-09-05,3230.3296363130726
2018-09-06,3208.3780804345456
2018-09-07,3203.2779791942903
2018-09-10,3166.197347158535
2018-09-11,3154.3410783095624
2018-09-12,3156.127565500436
2018-09-13,3190.7532067494017
2018-09-14,3227.870557325372
2018-09-17,3193.548221743558
2018-09-18,3196.6640127433657
2018-09-19,3232.612340012843
2018-09-20,3242.650845516083
2018-09-21,3282.5344151275244
2018-09-24,3249.7026580141883
2018-09-25,3251.413994179233
2018-09-26,3261.776180878253
2018-09-27,3259.5892284783017
2018-09-28,3260.0318258892817
2018-10-01,3252.9326514671134
2018-10-02,3200.761795771462
2018-10-03,3194.0418852423772
2018-10-04,3137.0230658811984
2018-10-05,3106.9224088521923
2018-10-08,3067.696680200385
2018-10-09,3055.3812153451727
2018-10-10,3046.881846672568
2018-10-11,2937.5442058441477
2018-10-12,3004.1913128019514
2018-10-15,2973.2206776665557
2018-10-16,2992.0049811926456
2018-10-17,3000.010773518993
2018-10-18,2980.3073649733137
2018-10-19,2983.697348615361
2018-10-22,3007.659739804035
2018-10-23,2939.82433852922
2018-10-24,2927.318008935205
2018-10-25,2888.5494951462933
2018-10-26,2863.614595680363
2018-10-29,2859.5181244919013
2018-10-30,2870.433365358867
2018-10-31,2920.556528696491
2018-11-01,2963.9524851805213
2018-11-02,3043.0940623193947
2018-11-05,3006.8486380752042
2018-11-06,3021.329078715586
2018-11-07,3040.4566055915093
2018-11-08,3049.615579335116
2018-11-09,3004.4566850253605
2018-11-12,2988.2374621844206
2018-11-13,2988.7713580050868
2018-11-14,2977.320616933179
2018-11-15,3016.2345556875366
2018-11-16,3024.4900618180527
2018-11-19,3026.958671512848
2018-11-20,2984.9970820433837
2018-11-21,2987.9577276885325
2018-11-22,2991.8491655934545
2018-11-23,2982.8066924499963
2018-11-26,3011.762055337723
2018-11-27,3019.319609609372
2018-11-28,3043.7600996750207
2018-11-29,3059.260702709218
2018-11-30,3053.422467500772
2018-12-03,3125.3379048181637
2018-12-04,3114.877489039194
2018-12-05,3070.452528475602
2018-12-06,3009.2188906964298
2018-12-07,3011.766272086575
2018-12-10,2959.576006760209
2018-12-11,2964.2834671781457
2018-12-12,3007.999163063859
2018-12-13,3031.2705980387927
2018-12-14,2988.1558692082212
2018-12-17,2988.7935064493317
2018-12-18,2963.424778380414
2018-12-19,2974.2842920767202
2018-12-20,2941.9072761445195
2018-12-21,2931.53714219446
2018-12-24,2920.646634082212
2018-12-25,2914.735663937886
2018-12-26,2915.268202068208
2018-12-27,2933.272515513177
2018-12-28,2956.500818034936
2018-12-31,2967.427426129942
2019-01-01,2968.3076422431714
2019-01-02,2915.037496759283
2019-01-03,2896.0105762670346
2019-01-04,2936.1645642332714
2019-01-07,2980.3142408362014
2019-01-08,2979.046931642896
2019-01-09,3030.766246808574
2019-01-10,3043.6083609574507
2019-01-11,3051.867808204266
2019-01-14,3023.200285869747
2019-01-15,3066.9290084428408
2019-01-16,3075.3583941753523
2019-01-17,3072.0507566532838
2019-01-18,3097.7529168542133
2019-01-21,3099.5930611926933
2019-01-22,3075.4255683860447
2019-01-23,3073.1966761797516
2019-01-24,3089.600882931824
2019-01-25,3134.212731173698
2019-01-28,3133.262787877406
2019-01-29,3123.2813296221866
2019-01-30,3144.913810144296
2019-01-31,3175.6065069650645
2019-02-01,3175.811088192317
2019-02-04,3173.7754672265405
2019-02-05,3192.4783719870366
2019-02-06,3188.8921526131526
2019-02-07,3187.7057643386706
2019-02-08,3172.6602921764716
2019-02-11,3177.4277321838726
2019-02-12,3189.7482568953515
2019-02-13,3208.1701710612015
2019-02-14,3203.6697531246855
2019-02-15,3170.4098407650704
2019-02-18,3197.2638013372834
2019-02-19,3197.16157848917
2019-02-20,3232.318877504764
2019-02-21,3238.8496919247937
2019-02-22,3261.478974339009
2019-02-25,3291.190214186414
2019-02-26,3277.8654336830764
2019-02-27,3272.653649869335
2019-02-28,3251.5482267954617
2019-03-01,3264.588600834662
2019-03-04,3275.960027731847
2019-03-05,3277.0542953413365
2019-03-06,3280.748816264625
2019-03-07,3262.1575683445526
2019-03-08,3213.5203267304487
2019-03-11,3236.674175222338
2019-03-12,3267.702474326278
2019-03-13,3261.7938459630413
2019-03-14,3256.979063413059
2019-03-15,3277.0473825728327
2019-03-18,3308.8722219559745
2019-03-19,3310.4043533240833
2019-03-20,3303.001053591672
2019-03-21,3308.1404966981722
2019-03-22,3306.1094827444354
2019-03-25,3258.723759314853
2019-03-26,3270.113441314823
2019-03-27,3266.2003009946707
2019-03-28,3271.3552197046315
2019-03-29,3303.35099263827
2019-04-01,3336.8057508290817
2019-04-02,3344.027995885702
2019-04-03,3373.814801272153
2019-04-04,3364.7204485969196
2019-04-05,3365.457349802878
2019-04-08,3374.810965655967
2019-04-09,3389.379481319616
2019-04-10,3392.0273876349443
2019-04-11,3370.7652988425607
2019-04-12,3386.7108130341226
2019-04-15,3384.7989073830067
2019-04-16,3401.497347283151
2019-04-17,3406.3324745390596
2019-04-18,3390.807887940544
2019-04-19,3391.8276708476646
2019-04-22,3380.105493059425
2019-04-23,3384.0915647713846
2019-04-24,3376.8190019431145
2019-04-25,3351.011702620014
2019-04-26,3352.5006862278406
2019-04-29,3368.9482889672468
2019-04-30,3355.3722830173783
2019-05-01,3361.675237151454
2019-05-02,3365.2162590366966
2019-05-03,3371.3894625551134
2019-05-06,3304.9540155992745
2019-05-07,3304.8622146035877
2019-05-08,3276.1071550851766
2019-05-09,3219.501103366104
2019-05-10,3235.56356888305
2019-05-13,3194.661363960854
2019-05-14,3173.8519457131347
2019-05-15,3187.029964744758
2019-05-16,3179.3585806325764
2019-05-17,3143.9373896603306
2019-05-20,3151.7983403863022
2019-05-21,3154.8577174507145
2019-05-22,3153.4322132169245
2019-05-23,3122.9410692414904
2019-05-24,3130.2057001927074
2019-05-27,3135.148697923976
2019-05-28,3143.7274734672205
2019-05-29,3119.628722220316
2019-05-30,3122.6729303853595
2019-05-31,3129.7931853182704
2019-06-03,3145.8175001488166
2019-06-04,3142.1041833837703
2019-06-05,3151.8977085724696
2019-06-06,3148.1694473448124
2019-06-07,3160.782981441223
2019-06-10,3196.272591788203
2019-06-11,3228.8430518145487
2019-06-12,3209.0639421138985
2019-06-13,3199.1044920465897
2019-06-14,3179.0322296537224
2019-06-17,3166.575596023917
2019-06-18,3195.848719665736
2019-06-19,3252.173224840551
2019-06-20,3299.0473783170837
2019-06-21,3290.2174026978682
2019-06-24,3300.6891220868465
2019-06-25,3286.3800072569943
2019-06-26,3291.853121287982
2019-06-27,3323.584569371519
2019-06-28,3316.4307849817365
2019-07-01,3335.5991302590187
2019-07-02,3352.0993154722864
2019-07-03,3343.757541751653
2019-07-04,3352.9221695819965
2019-07-05,3343.2682258584605
2019-07-08,3288.0838024702025
2019-07-09,3274.751498156158
2019-07-10,3288.086399145581
2019-07-11,3314.0020001807984
2019-07-12,3310.4692046107275
2019-07-15,3323.792517914364
2019-07-16,3331.9181627428943
2019-07-17,3322.52694096591
2019-07-18,3310.7761229309076
2019-07-19,3338.0559460987492
2019-07-22,3323.006517436101
2019-07-23,3330.3923886400335
2019-07-24,3330.177634022038
2019-07-25,3336.5689100686277
2019-07-26,3314.0570967173653
2019-07-29,3296.1042810584454
2019-07-30,3291.6331173235158
2019-07-31,3271.566433847947
2019-08-01,3237.2886108694884
2019-08-02,3179.486546813419
2019-08-05,3086.818814863292
2019-08-06,3063.5503797272463
2019-08-07,3065.9432138774996
2019-08-08,3102.320264806423
2019-08-09,3096.2953565784806
2019-08-12,3088.0992181416023
2019-08-13,3055.5148231905364
2019-08-14,3069.2381562567443
2019-08-15,3057.6639702302436
2019-08-16,3078.523614351345
2019-08-19,3116.606686847078
2019-08-20,3127.229753702818
2019-08-21,3124.097721315687
2019-08-22,3104.0139690795436
2019-08-23,3107.5742510079103
2019-08-26,3066.277918324602
2019-08-27,3079.4107228266166
2019-08-28,3082.0813282615927
2019-08-29,3089.567951802703
2019-08-30,3127.879681852424
2019-09-02,3124.576078729689
2019-09-03,3099.604760691939
2019-09-04,3151.149256982303
2019-09-05,3186.2200955594935
2019-09-06,3205.397736892765
2019-09-09,3215.81877550562
2019-09-10,3207.6302814192295
2019-09-11,3233.7465742381505
2019-09-12,3246.2175004789638
2019-09-13,3262.89569439491
2019-09-16,3254.35576000112
2019-09-17,3234.5504947992517
2019-09-18,3238.8795224687406
2019-09-19,3223.796981685397
2019-09-20,3241.092936927974
2019-09-23,3228.3636821473688
2019-09-24,3223.0420892004768
2019-09-25,3196.467738576679
2019-09-26,3200.411904884121
2019-09-27,3184.3288769627384
2019-09-30,3184.8693053809993
2019-10-01,3183.1857589895762
2019-10-02,3158.112822527849
2019-10-03,3154.4146299254608
2019-10-04,3155.356096918667
2019-10-07,3157.152020037384
2019-10-08,3165.9881853362017
2019-10-09,3153.7003044486733
2019-10-10,3157.6618920102105
2019-10-11,3203.391187947927
2019-10-14,3227.8970785964248
2019-10-15,3232.992313327784
2019-10-16,3252.9336695694265
2019-10-17,3264.6131561269826
2019-10-18,3252.4707727702153
2019-10-21,3264.6891558247826
2019-10-22,3273.3771274293813
2019-10-23,3260.907221250058
2019-10-24,3277.244635668983
2019-10-25,3278.455543460345
2019-10-28,3298.738717493447
2019-10-29,3306.308324517919
2019-10-30,3299.266454903699
2019-10-31,3309.4846005021545
2019-11-01,3325.9475514390356
2019-11-04,3369.718365739311
2019-11-05,3388.6915169946687
2019-11-06,3383.0339913878083
2019-11-07,3399.3607303789313
2019-11-08,3381.957660875638
2019-11-11,3344.279974066162
2019-11-12,3361.0741549390327
2019-11-13,3319.375481911057
2019-11-14,3308.2705430468422
2019-11-15,3330.7942939671198
2019-11-18,3344.619331835301
2019-11-19,3365.476847599393
2019-11-20,3336.4219708431046
2019-11-21,3303.460853311472
2019-11-22,3314.5797879514303
2019-11-25,3340.4899589335046
2019-11-26,3345.148938181407
2019-11-27,3365.2913043013477
2019-11-28,3358.0787951272873
2019-11-29,3320.5670539675625
2019-12-02,3328.3019478221795
2019-12-03,3310.5436774311074
2019-12-04,3286.2772548705266
2019-12-05,3310.6186956256606
2019-12-06,3328.3169566166307
2019-12-09,3331.5489994436443
2019-12-10,3323.7206535164887
2019-12-11,3350.3324824028164
2019-12-12,3383.8951873208734
2019-12-13,3432.0862139795186
2019-12-16,3439.6601845340338
2019-12-17,3472.411297339178
2019-12-18,3481.1873439958604
2019-12-19,3473.8899611130037
2019-12-20,3479.088218263024
2019-12-23,3484.9143659830274
2019-12-24,3479.4391893699208
2019-12-25,3481.0953677131256
2019-12-26,3487.3413359689644
2019-12-27,3519.749808002898
2019-12-30,3522.4994085549597
2019-12-31,3504.53578926205
2020-01-01,3505.1380831537417
2020-01-02,3535.709353134364
2020-01-03,3526.130394921074
2020-01-06,3492.970745026959
2020-01-07,3512.2440535079472
2020-01-08,3490.756657789113
2020-01-09,3550.2778831619507
2020-01-10,3572.8228773973547
2020-01-13,3604.7842066465546
2020-01-14,3611.4695390390416
2020-01-15,3603.9088816047665
2020-01-16,3615.1014888893146
2020-01-17,3629.0006162284308
2020-01-20,3619.969688652511
2020-01-21,3565.0433438903497
2020-01-22,3588.031779477535
2020-01-23,3554.4135018735424
2020-01-24,3549.2626136964122
2020-01-27,3523.4537026065364
2020-01-28,3497.836900818615
2020-01-29,3477.6244949909587
2020-01-30,3394.8772864129814
2020-01-31,3375.1064950535865
2020-02-03,3357.840336613917
2020-02-04,3425.358057849203
2020-02-05,3440.677969063686
2020-02-06,3499.0446304040206
2020-02-07,3468.313804196669
2020-02-10,3455.593698566904
2020-02-11,3490.73461198051
2020-02-12,3526.321218540101
2020-02-13,3519.6355310418944
2020-02-14,3523.424416668945
2020-02-17,3525.6760066642246
2020-02-18,3489.318646286427
2020-02-19,3510.347111450017
2020-02-20,3489.7220552844565
2020-02-21,3453.760788227
2020-02-24,3365.357513737342
2020-02-25,3368.6185701653653
2020-02-26,3322.8427580089674
2020-02-27,3311.8983959225907
2020-02-28,3220.0275287521104
2020-03-02,3245.028686448003
2020-03-03,3273.7010032583503
2020-03-04,3293.1516623776256
2020-03-05,3332.259255839734
2020-03-06,3252.006036103409
2020-03-09,3082.6138014607213
2020-03-10,3119.3643975298573
2020-03-11,3070.7668224973245
2020-03-12,2879.7275388130206
2020-03-13,2871.6173146490087
2020-03-16,2693.207346845196
2020-03-17,2680.1454182846614
2020-03-18,2556.6196516851105
2020-03-19,2450.893084527228
2020-03-20,2570.958954648795
2020-03-23,2414.9666044442242
2020-03-24,2551.1872675349036
2020-03-25,2669.99140021628
2020-03-26,2709.850019739049
2020-03-27,2703.5224923992128
2020-03-30,2697.90241185341
2020-03-31,2737.684153743675
2020-04-01,2699.244807418112
2020-04-02,2708.743641115595
2020-04-03,2686.1213017650216
2020-04-06,2762.006699663139
2020-04-07,2833.056832047256
2020-04-08,2813.589041522295
2020-04-09,2867.112268607634
2020-04-10,2870.9182340655625
2020-04-13,2870.009774955961
2020-04-14,2917.038949863629
2020-04-15,2905.7342756240023
2020-04-16,2893.1699488844465
2020-04-17,2954.996021010777
2020-04-20,2942.744466298647
2020-04-21,2866.90578320498
2020-04-22,2890.3015129082028
2020-04-23,2904.7605236624254
2020-04-24,2879.024472948876
2020-04-27,2935.4247311304453
2020-04-28,2949.6375024383246
2020-04-29,2991.3774782732426
2020-04-30,3027.299757172426
2020-05-01,2982.236537955912
2020-05-04,2901.7185279920936
2020-05-05,2928.0631266846663
2020-05-06,2946.091207216516
2020-05-07,2944.0789627226577
2020-05-08,2986.7256025252773
2020-05-11,3011.0203403751566
2020-05-12,2982.8115216457795
2020-05-13,2989.547612414652
2020-05-14,2950.3861390418792
2020-05-15,2958.8246524110978
2020-05-18,2979.569161854979
2020-05-19,3035.778305094756
2020-05-20,3048.1776953057956
2020-05-21,3036.849711134491
2020-05-22,2943.411583026415
2020-05-25,2965.0942752853216
2020-05-26,3029.6883724827067
2020-05-27,3022.112532378836
2020-05-28,3024.107104374417
2020-05-29,3035.3158973300583
2020-06-01,3112.438135898399
2020-06-02,3158.528037914513
2020-06-03,3223.091681474531
2020-06-04,3241.3654584510587
2020-06-05,3278.1782362249824
2020-06-08,3289.148036488865
2020-06-09,3311.828054169265
2020-06-10,3333.4646248243
2020-06-11,3256.6137203353746
2020-06-12,3224.866332272155
2020-06-15,3156.3565842945427
2020-06-16,3246.975826145053
2020-06-17,3267.6887270523503
2020-06-18,3268.242996989475
2020-06-19,3282.2009903915646
2020-06-22,3280.8375865425455
2020-06-23,3323.839755276257
2020-06-24,3320.7419486046933
2020-06-25,3287.253224177308
2020-06-26,3287.5994218525216
2020-06-29,3256.6922151333106
2020-06-30,3279.4011055463798
2020-07-01,3294.4314999163503
2020-07-02,3371.870281183736
2020-07-03,3406.2488049476215
2020-07-06,3484.5057771044403
2020-07-07,3459.3952855954903
2020-07-08,3500.1295094951406
2020-07-09,3528.8212972033934
2020-07-10,3490.300751183919
2020-07-13,3505.6894451590674
2020-07-14,3469.2336403130676
2020-07-15,3495.854025901685
2020-07-16,3433.1301673675594
2020-07-17,3460.049808248686
2020-07-20,3480.3325922233535
2020-07-21,3561.750321009746
2020-07-22,3523.2795338232204
2020-07-23,3535.065120376068
2020-07-24,3475.6885686726678
2020-07-27,3503.04388364019
2020-07-28,3532.6598767088494
2020-07-29,3541.091685309762
2020-07-30,3541.303635598749
2020-07-31,3531.546369602652
2020-08-03,3524.9641911654385
2020-08-04,3586.6681212620356
2020-08-05,3620.326570285233
2020-08-06,3641.261332977788
2020-08-07,3590.9722445064804
2020-08-10,3589.4301972511253
2020-08-11,3607.6568111479255
2020-08-12,3616.1080709221537
2020-08-13,3620.3318424623226
2020-08-14,3611.024284457446
2020-08-17,3634.3133765664898
2020-08-18,3649.178495302254
2020-08-19,3642.390810856032
2020-08-20,3578.82105774071
2020-08-21,3615.881292954081
2020-08-24,3666.813863847048
2020-08-25,3693.4093908843643
2020-08-26,3708.5236689604753
2020-08-27,3704.14531812127
2020-08-28,3717.2948719351793
2020-08-31,3676.4707220046
2020-09-01,3706.645092564583
2020-09-02,3717.4776895550785
2020-09-03,3695.2903701318596
2020-09-04,3640.6757205267972
2020-09-07,3635.980531568889
2020-09-08,3623.768769336197
2020-09-09,3598.382073634358
2020-09-10,3601.9849907886137
2020-09-11,3615.7159218377774
2020-09-14,3655.725446833083
2020-09-15,3680.2238130201367
2020-09-16,3703.2892314568676
2020-09-17,3662.922350582745
2020-09-18,3675.98798329875
2020-09-21,3627.676637369318
2020-09-22,3588.331692933158
2020-09-23,3590.7071675089833
2020-09-24,3510.8542017809837
2020-09-25,3527.5694573837723
2020-09-28,3565.529467483108
2020-09-29,3570.2530589766493
2020-09-30,3593.6206907941632
2020-10-01,3609.162452082988
2020-10-02,3593.299779511972
2020-10-05,3637.8526476161683
2020-10-06,3671.7078374939415
2020-10-07,3701.3070088872732
2020-10-08,3731.0986467299913
2020-10-09,3741.6457796148775
2020-10-12,3785.6461174741244
2020-10-13,3788.550987529796
2020-10-14,3781.493603622538
