Date,GERMANY MINIMUM VOLATILITY (EUR)
2003-05-13,547.6351581482315
2003-05-14,550.8543523230057
2003-05-15,560.9568310783613
2003-05-16,560.6342916261588
2003-05-19,539.7796786000918
2003-05-20,540.9032016062317
2003-05-21,538.689044802264
2003-05-22,547.2878601417347
2003-05-23,539.522342337692
2003-05-26,540.0367216278999
2003-05-27,548.3190965688954
2003-05-28,553.0154986794518
2003-05-29,551.6796011501204
2003-05-30,562.5382413493652
2003-06-02,572.8472847390711
2003-06-03,565.8772886740644
2003-06-04,574.2804497366728
2003-06-05,568.4066079353537
2003-06-06,579.7795957803115
2003-06-09,575.2369919744624
2003-06-10,579.1624799131702
2003-06-11,586.3552703623911
2003-06-12,592.3733052793584
2003-06-13,586.1782587324069
2003-06-16,599.5416169173112
2003-06-17,602.8512901528377
2003-06-18,606.2238157110345
2003-06-19,597.9945137020728
2003-06-20,597.57652106093
2003-06-23,588.5037361167554
2003-06-24,592.1638758669009
2003-06-25,588.6640260863254
2003-06-26,594.8761475264466
2003-06-27,591.2135020543498
2003-06-30,593.1815315636069
2003-07-01,581.4418667462146
2003-07-02,593.8682119335283
2003-07-03,593.8721586717762
2003-07-04,591.111197622574
2003-07-07,602.5641676208492
2003-07-08,603.7444866911891
2003-07-09,599.3787812406681
2003-07-10,593.9996083468723
2003-07-11,602.8813339118005
2003-07-14,613.0319858550348
2003-07-15,608.4886126638488
2003-07-16,609.1759844510518
2003-07-17,603.8906607929831
2003-07-18,607.5689839835618
2003-07-21,594.5925665606629
2003-07-22,599.280696996708
2003-07-23,595.3757924238472
2003-07-24,608.090198848345
2003-07-25,607.1915149474024
2003-07-28,614.4998506024302
2003-07-29,614.9916373451495
2003-07-30,615.1027354237443
2003-07-31,621.4166472894317
2003-08-01,612.8421011357989
2003-08-04,606.7539813040786
2003-08-05,611.9327904090062
2003-08-06,603.3287463951227
2003-08-07,598.6650950595556
2003-08-08,598.9007536571991
2003-08-11,600.2752630655501
2003-08-12,605.566682978448
2003-08-13,608.6370222622572
2003-08-14,619.3792905043179
2003-08-15,619.2689251664173
2003-08-18,628.6302467661254
2003-08-19,624.166685783894
2003-08-20,625.9340207870282
2003-08-21,636.3278842195365
2003-08-22,633.4866473158988
2003-08-25,626.0985958204566
2003-08-26,618.0844891645904
2003-08-27,624.3607038329352
2003-08-28,626.6404637957694
2003-08-29,626.0834074625438
2003-09-01,638.3449221983653
2003-09-02,639.3195550267492
2003-09-03,651.6065361375804
2003-09-04,655.3069378867064
2003-09-05,647.3735261431501
2003-09-08,651.1485854213254
2003-09-09,643.8557716711118
2003-09-10,635.2315910478064
2003-09-11,639.450830289755
2003-09-12,631.5190404374443
2003-09-15,632.6487171703725
2003-09-16,638.4792745425385
2003-09-17,637.6780346797384
2003-09-18,644.4362717917596
2003-09-19,639.6167968798876
2003-09-22,622.0036363797641
2003-09-23,613.8514443197937
2003-09-24,599.2311295207395
2003-09-25,604.0104026295702
2003-09-26,604.8687453099725
2003-09-29,604.9299631097666
2003-09-30,592.996452664441
2003-10-01,603.7534076029597
2003-10-02,598.4855562048085
2003-10-03,617.6538202739633
2003-10-06,614.2685891032987
2003-10-07,607.1762674771179
2003-10-08,612.3685740677607
2003-10-09,625.1161752708953
2003-10-10,625.048331067386
2003-10-13,635.6713787678791
2003-10-14,635.9632265729442
2003-10-15,641.4970642623795
2003-10-16,641.6409338851495
2003-10-17,633.5121861806509
2003-10-20,641.2421247579414
2003-10-21,644.419784567591
2003-10-22,628.9557153201226
2003-10-23,629.9559153497925
2003-10-24,623.3717022994421
2003-10-27,632.6376361392432
2003-10-28,642.2169491393755
2003-10-29,642.6168784107267
2003-10-30,647.2720480332256
2003-10-31,649.7116274846616
2003-11-03,663.9475010777148
2003-11-04,664.3381586751912
2003-11-05,662.4601295420146
2003-11-06,660.9193748772991
2003-11-07,662.3772328915973
2003-11-10,659.5447278768653
2003-11-11,657.6196273993996
2003-11-12,662.1949844328497
2003-11-13,662.4847268516842
2003-11-14,669.3009849080025
2003-11-17,651.8767969570749
2003-11-18,652.0250703847578
2003-11-19,649.2941154897704
2003-11-20,646.6098708338989
2003-11-21,645.553006721052
2003-11-24,659.7594074579537
2003-11-25,659.8303233288591
2003-11-26,656.1539067022584
2003-11-27,660.5963760283837
2003-11-28,660.3620392836137
2003-12-01,672.0319768244605
2003-12-02,671.3850358536438
2003-12-03,680.4621618780511
2003-12-04,681.3290577102464
2003-12-05,675.2243573471759
2003-12-08,670.8911123432976
2003-12-09,676.7718227650537
2003-12-10,671.1657698191542
2003-12-11,676.2858007473525
2003-12-12,678.9330706805215
2003-12-15,680.0574709575573
2003-12-16,681.0471121494675
2003-12-17,681.8999023094177
2003-12-18,686.4633661244926
2003-12-19,687.9193093492763
2003-12-22,685.0740862068592
2003-12-23,690.6363613659573
2003-12-24,690.6363613659572
2003-12-25,690.6363613659572
2003-12-26,690.6363613659571
2003-12-29,698.5169768772093
2003-12-30,699.5697011743887
2003-12-31,699.5697011743887
2004-01-01,699.5697011743887
2004-01-02,707.9614884158867
2004-01-05,710.1411299163926
2004-01-06,708.5672495092872
2004-01-07,702.0618154696765
2004-01-08,706.3863453040929
2004-01-09,702.4040728016739
2004-01-12,702.5599036860343
2004-01-13,701.2315216187756
2004-01-14,709.8922789068239
2004-01-15,710.2599058486841
2004-01-16,719.5348559647521
2004-01-19,725.5962334633015
2004-01-20,722.7347428983517
2004-01-21,731.8362789913031
2004-01-22,731.4640531856629
2004-01-23,733.5470458561615
2004-01-26,731.5571773159198
2004-01-27,730.6056018123844
2004-01-28,732.9648970755718
2004-01-29,726.0923490104652
2004-01-30,718.8023597410184
2004-02-02,723.0061246391538
2004-02-03,722.5445430852359
2004-02-04,718.5907773832012
2004-02-05,717.7666076955417
2004-02-06,722.7930650245002
2004-02-09,731.3043241543021
2004-02-10,732.9143114695962
2004-02-11,732.9970776274462
2004-02-12,733.3430284833325
2004-02-13,723.6555225936288
2004-02-16,724.8112338705398
2004-02-17,728.5770728428638
2004-02-18,728.0938288522998
2004-02-19,734.6011750731673
2004-02-20,723.8933398980481
2004-02-23,723.3609272574145
2004-02-24,712.8007031367653
2004-02-25,710.6871873733172
2004-02-26,713.379245036504
2004-02-27,721.1930897569678
2004-03-01,725.9693109288668
2004-03-02,734.03314892667
2004-03-03,729.1975194153017
2004-03-04,739.2405604997276
2004-03-05,741.423064332381
2004-03-08,746.4000834151484
2004-03-09,735.7996333132049
2004-03-10,730.907249417667
2004-03-11,709.3842646704051
2004-03-12,710.2003549698866
2004-03-15,696.7499073964342
2004-03-16,695.6994263208286
2004-03-17,705.6577392344732
2004-03-18,697.871670755151
2004-03-19,699.5341280831171
2004-03-22,684.3060601781629
2004-03-23,682.7585830111732
2004-03-24,683.0488602714768
2004-03-25,696.7291543149178
2004-03-26,698.0177614961644
2004-03-29,708.2062437047501
2004-03-30,708.4462466936726
2004-03-31,707.2087206808312
2004-04-01,720.4422928527553
2004-04-02,732.4757922091801
2004-04-05,738.7442797219493
2004-04-06,735.8779835572732
2004-04-07,734.3531501456708
2004-04-08,733.4418161115525
2004-04-09,733.4418161115525
2004-04-12,733.4418161115524
2004-04-13,744.6167020484361
2004-04-14,737.7726619486391
2004-04-15,738.7889678707703
2004-04-16,744.0673693571035
2004-04-19,742.0525803054055
2004-04-20,745.6556466066522
2004-04-21,740.5049604621702
2004-04-22,745.9602402397478
2004-04-23,752.5008370453054
2004-04-26,756.8273091367556
2004-04-27,755.8484318583107
2004-04-28,747.1772770318887
2004-04-29,737.3254711520497
2004-04-30,735.6071861739762
2004-05-03,740.2772476339833
2004-05-04,739.9618431788793
2004-05-05,745.9223608329023
2004-05-06,726.3873348590981
2004-05-07,722.009054802904
2004-05-10,702.1327127831838
2004-05-11,713.9044899287429
2004-05-12,703.4083167525275
2004-05-13,711.8144504049849
2004-05-14,709.0496051552611
2004-05-17,700.6448143896569
2004-05-18,705.0268443788465
2004-05-19,716.6078558879475
2004-05-20,710.9498060218925
2004-05-21,710.1074094838477
2004-05-24,715.8152622437908
2004-05-25,709.1761142011428
2004-05-26,714.1447606003427
2004-05-27,721.8323234493345
2004-05-28,720.7332238532478
2004-05-31,724.0717163569115
2004-06-01,715.3836401183994
2004-06-02,720.800378930139
2004-06-03,725.2506596613449
2004-06-04,729.9181636908465
2004-06-07,738.3889480499051
2004-06-08,737.1992900304792
2004-06-09,732.9777957795515
2004-06-10,737.4881051644737
2004-06-11,736.0965961575891
2004-06-14,726.4556065864003
2004-06-15,731.5620851822601
2004-06-16,736.4524874305058
2004-06-17,734.7461588894762
2004-06-18,736.9089773799443
2004-06-21,736.3942018556963
2004-06-22,728.3750214562154
2004-06-23,730.0050633337248
2004-06-24,737.912886476071
2004-06-25,741.3908161533209
2004-06-28,748.9176989301352
2004-06-29,748.9337579113457
2004-06-30,746.6119817974172
2004-07-01,744.914436251251
2004-07-02,741.6210295740598
2004-07-05,741.1802122284357
2004-07-06,733.2095863260853
2004-07-07,730.6148870029597
2004-07-08,732.0258543023023
2004-07-09,730.1034898284767
2004-07-12,725.4027896251189
2004-07-13,726.4617640390976
2004-07-14,726.122458419466
2004-07-15,719.3922644720449
2004-07-16,719.5749794820945
2004-07-19,714.5692200780636
2004-07-20,717.8566762984184
2004-07-21,723.9937906589225
2004-07-22,713.2591136229968
2004-07-23,712.1697953764781
2004-07-26,705.3565386968072
2004-07-27,714.5331539412878
2004-07-28,711.9520545208308
2004-07-29,724.8751283199306
2004-07-30,726.3167633363557
2004-08-02,721.5888379712164
2004-08-03,722.2887955187176
2004-08-04,715.344117808929
2004-08-05,718.8542794190432
2004-08-06,702.1090077105794
2004-08-09,696.200579138035
2004-08-10,700.1725477662903
2004-08-11,693.0724802885177
2004-08-12,689.4283529612799
2004-08-13,686.4121197139674
2004-08-16,695.4597752199247
2004-08-17,696.1682611602556
2004-08-18,698.5733808379363
2004-08-19,698.1988757734167
2004-08-20,696.8458660357047
2004-08-23,705.6402834931502
2004-08-24,705.0710967032563
2004-08-25,708.3258752426619
2004-08-26,716.1853304406862
2004-08-27,719.8303670141478
2004-08-30,718.3980896124683
2004-08-31,711.2107290862077
2004-09-01,716.6259559181195
2004-09-02,716.2310821597446
2004-09-03,722.7474179601282
2004-09-06,724.7104433639852
2004-09-07,725.5499821641533
2004-09-08,724.4329766730217
2004-09-09,720.8999541965238
2004-09-10,725.5878115672908
2004-09-13,735.2570300641494
2004-09-14,733.2082465728429
2004-09-15,732.5217772817037
2004-09-16,736.0784110156046
2004-09-17,739.6341495636647
2004-09-20,737.1472912041834
2004-09-21,738.4750348364139
2004-09-22,734.1750562909936
2004-09-23,728.9944654195898
2004-09-24,729.0188926409575
2004-09-27,722.6395579241001
2004-09-28,724.7380126673903
2004-09-29,729.0312111433457
2004-09-30,724.8953191020779
2004-10-01,739.8176790790809
2004-10-04,747.098569102788
2004-10-05,749.6097009887424
2004-10-06,751.6334552309856
2004-10-07,749.2555973998883
2004-10-08,745.9831859436348
2004-10-11,745.2260139598139
2004-10-12,738.117147768769
2004-10-13,740.256487818554
2004-10-14,735.7110500927162
2004-10-15,734.0034371378292
2004-10-18,732.9736921233554
2004-10-19,740.8737240228564
2004-10-20,734.18614506358
2004-10-21,736.6309713468561
2004-10-22,736.2107196499394
2004-10-25,722.0524019559492
2004-10-26,724.332326763676
2004-10-27,735.0821298755706
2004-10-28,737.3000808353107
2004-10-29,738.612821919684
2004-11-01,749.1308889952489
2004-11-02,753.8156451542303
2004-11-03,751.1877900626278
2004-11-04,752.3841495671678
2004-11-05,755.6921860638388
2004-11-08,757.153205492952
2004-11-09,756.2574025386041
2004-11-10,761.4822402329834
2004-11-11,769.0852472150078
2004-11-12,767.5783418154091
2004-11-15,766.8366831716374
2004-11-16,764.0406615204251
2004-11-17,773.8038343659422
2004-11-18,773.9218093351716
2004-11-19,766.7712914068168
2004-11-22,764.0739689742876
2004-11-23,762.2609234173318
2004-11-24,764.0849348927591
2004-11-25,770.2449738510592
2004-11-26,769.0091053620057
2004-11-29,768.8379473206238
2004-11-30,767.0337651924295
2004-12-01,777.1888916278558
2004-12-02,783.27727148722
2004-12-03,783.1750448339988
2004-12-06,779.0569513944117
2004-12-07,781.0525777376664
2004-12-08,778.70664061634
2004-12-09,772.0758139901158
2004-12-10,774.0577982430398
2004-12-13,780.4716512663849
2004-12-14,783.2253082952128
2004-12-15,780.9627839122745
2004-12-16,784.1027047211874
2004-12-17,778.6773342140131
2004-12-20,783.1787856295543
2004-12-21,784.1392356764479
2004-12-22,787.0854106630242
2004-12-23,788.8428822252832
2004-12-24,788.8428822252833
2004-12-27,786.0504592468835
2004-12-28,790.2281294542641
2004-12-29,787.2109492724925
