Date,BRAZIL MINIMUM VOLATILITY (USD)
2004-07-29,1510.2652441998584
2004-07-30,1526.3175766715667
2004-08-02,1517.905621037816
2004-08-03,1509.4516572983387
2004-08-04,1498.8106378954612
2004-08-05,1455.362350952307
2004-08-06,1475.30789281498
2004-08-09,1471.491633927842
2004-08-10,1507.9183181989433
2004-08-11,1499.58704959409
2004-08-12,1506.7038663801345
2004-08-13,1499.5713977032844
2004-08-16,1526.2557888630113
2004-08-17,1550.0159173033335
2004-08-18,1587.4550260168646
2004-08-19,1616.3401620302045
2004-08-20,1629.088760261102
2004-08-23,1601.7679018588585
2004-08-24,1610.9765728694263
2004-08-25,1621.2958713802764
2004-08-26,1595.6687675281069
2004-08-27,1593.3531915083315
2004-08-30,1609.2547701871358
2004-08-31,1607.868870697673
2004-09-01,1602.1228662025849
2004-09-02,1618.913339426021
2004-09-03,1606.0708949460734
2004-09-06,1620.7877398045932
2004-09-07,1622.1799299263978
2004-09-08,1632.7815958203378
2004-09-09,1621.0842762239674
2004-09-10,1608.7292794906577
2004-09-13,1606.2320823706837
2004-09-14,1631.5190863190146
2004-09-15,1633.411025598839
2004-09-16,1672.3567169651928
2004-09-17,1690.653374795463
2004-09-20,1698.1322825774928
2004-09-21,1696.1209348123366
2004-09-22,1675.163054204481
2004-09-23,1687.058932633193
2004-09-24,1686.8441343802883
2004-09-27,1677.5261355710106
2004-09-28,1720.7489712719841
2004-09-29,1721.0432221182966
2004-09-30,1732.1838977054495
2004-10-01,1782.5787940345397
2004-10-04,1814.6415698577223
2004-10-05,1828.512566978058
2004-10-06,1812.18015603495
2004-10-07,1797.3029666637028
2004-10-08,1806.5397240765544
2004-10-11,1808.5228006961256
2004-10-12,1808.8430632781508
2004-10-13,1754.2174512975675
2004-10-14,1727.9898612098566
2004-10-15,1762.587809750538
2004-10-18,1761.6324840788327
2004-10-19,1724.058802457375
2004-10-20,1711.0299925486368
2004-10-21,1756.8714931825687
2004-10-22,1749.6683260600896
2004-10-25,1728.567121337986
2004-10-26,1747.8956877847868
2004-10-27,1768.1733582363333
2004-10-28,1757.4417960368014
2004-10-29,1778.2802592852672
2004-11-01,1774.9333724361456
2004-11-02,1788.351469309344
2004-11-03,1807.6525275402355
2004-11-04,1826.0748133968996
2004-11-05,1820.6198074750594
2004-11-08,1790.0714194014777
2004-11-09,1801.2898608790042
2004-11-10,1821.7089492532205
2004-11-11,1816.8971910420355
2004-11-12,1861.5481533811167
2004-11-15,1863.0477893800812
2004-11-16,1844.478209106812
2004-11-17,1888.9880707927475
2004-11-18,1864.8257053849832
2004-11-19,1853.4975268792216
2004-11-22,1877.3658005049224
2004-11-23,1873.9305530347256
2004-11-24,1892.8770928832885
2004-11-25,1917.7842332434566
2004-11-26,1943.582036772342
