Date,KOREA MINIMUM VOLATILITY (KRW)
2003-06-20,1435.529933450083
2003-06-23,1411.211585870275
2003-06-24,1389.9940748230845
2003-06-25,1416.4463286790663
2003-06-26,1426.7968890779791
2003-06-27,1427.1991558871166
2003-06-30,1413.482462805243
2003-07-01,1430.6950741956207
2003-07-02,1452.2394567934405
2003-07-03,1457.4196199510686
2003-07-04,1472.886093278272
2003-07-07,1492.7718616138432
2003-07-08,1503.2137462916276
2003-07-09,1496.029943747451
2003-07-10,1484.6378278340078
2003-07-11,1493.1871212244953
2003-07-14,1526.3936717806882
2003-07-15,1509.4161598351889
2003-07-16,1515.396615705934
2003-07-17,1512.183306512325
2003-07-18,1473.5143886478666
2003-07-21,1471.1303570097843
2003-07-22,1481.7979499980875
2003-07-23,1479.95916224218
2003-07-24,1499.8486494682356
2003-07-25,1507.9020732848867
2003-07-28,1535.7684657511456
2003-07-29,1549.4264960543728
2003-07-30,1529.5073980578775
2003-07-31,1529.6849318794207
2003-08-01,1558.0436336681807
2003-08-04,1541.4230889662565
2003-08-05,1537.9419387046225
2003-08-06,1510.3188323870586
2003-08-07,1512.8801858056288
2003-08-08,1504.9478116446592
2003-08-11,1508.9122171416875
2003-08-12,1503.2659337295822
2003-08-13,1528.2926551713695
2003-08-14,1559.7182708331027
2003-08-15,1559.7182708331027
2003-08-18,1557.9416447869412
2003-08-19,1576.407743049569
2003-08-20,1574.5607744981924
2003-08-21,1614.5313834213653
2003-08-22,1612.6451907076143
2003-08-25,1621.2789991870916
2003-08-26,1608.7716399221863
2003-08-27,1609.4585903244824
2003-08-28,1593.8532983369157
2003-08-29,1610.5046159382575
2003-09-01,1624.2624622640371
2003-09-02,1625.6270298468505
2003-09-03,1634.8420350229837
2003-09-04,1631.0281870621968
2003-09-05,1628.6259393020232
2003-09-08,1633.4850753070746
2003-09-09,1651.376221873201
2003-09-10,1651.376221873201
2003-09-11,1651.376221873201
2003-09-12,1651.376221873201
2003-09-15,1612.9719762711247
2003-09-16,1643.401096106742
2003-09-17,1646.6337652387074
2003-09-18,1634.903898776989
2003-09-19,1624.3124898917058
2003-09-22,1584.4767924655355
2003-09-23,1598.4097380860374
2003-09-24,1610.045499089397
2003-09-25,1579.8232451706454
2003-09-26,1548.4738101206397
2003-09-29,1546.0400000031782
2003-09-30,1552.7444171816264
2003-10-01,1573.570203933336
2003-10-02,1602.5062487497871
2003-10-03,1603.9027683565407
2003-10-06,1617.0234916721397
2003-10-07,1626.387047121742
2003-10-08,1621.002526336119
2003-10-09,1654.8975604440516
2003-10-10,1703.1086781206218
2003-10-13,1697.4179710884262
2003-10-14,1693.2279881171755
2003-10-15,1679.7865176820321
2003-10-16,1717.5543850530378
2003-10-17,1694.0766205781833
2003-10-20,1714.6215613804543
2003-10-21,1709.73769841137
2003-10-22,1713.6612000969083
2003-10-23,1654.1044420085657
2003-10-24,1644.0289252612044
2003-10-27,1675.9957805820973
2003-10-28,1699.9110700985373
2003-10-29,1714.508471673594
2003-10-30,1737.6380576092206
2003-10-31,1722.2871404100877
2003-11-03,1731.583159965827
2003-11-04,1733.4110801594416
2003-11-05,1753.533699232322
2003-11-06,1730.8757815493393
2003-11-07,1755.5460369806392
2003-11-10,1750.7185190668272
2003-11-11,1726.267283047468
2003-11-12,1755.1624285077721
2003-11-13,1801.7646499117034
2003-11-14,1792.514725364902
2003-11-17,1736.0912435479433
2003-11-18,1755.644126497072
2003-11-19,1700.9369383050257
2003-11-20,1677.065491634856
2003-11-21,1678.7256688356902
2003-11-24,1639.5056562736534
2003-11-25,1672.3243601698307
2003-11-26,1704.5251698248237
2003-11-27,1704.423475675044
2003-11-28,1738.6492038046272
2003-12-01,1759.7174995450375
2003-12-02,1761.6502259531562
2003-12-03,1762.1667317607973
2003-12-04,1756.6852721656658
2003-12-05,1722.7855316893074
2003-12-08,1726.4840423342148
2003-12-09,1735.1375111998414
2003-12-10,1754.640615844154
2003-12-11,1742.2092151658837
2003-12-12,1783.8129370129243
2003-12-15,1817.8232389514515
2003-12-16,1782.8907395886301
2003-12-17,1764.751655535235
2003-12-18,1790.4921334742558
2003-12-19,1798.35984854853
2003-12-22,1787.1387540830674
2003-12-23,1775.5221551633615
2003-12-24,1753.2371445467468
2003-12-25,1753.2371445467468
2003-12-26,1745.7684780037262
2003-12-29,1753.5757889794002
2003-12-30,1796.5848994435814
2003-12-31,1805.4057317236861
2004-01-01,1805.4057317236861
2004-01-02,1823.1168621685342
2004-01-05,1831.66964210445
2004-01-06,1845.1408544197554
2004-01-07,1861.8168460894099
2004-01-08,1865.5968155274977
2004-01-09,1909.7188501407043
2004-01-12,1934.952399500696
2004-01-13,1928.5098366776765
2004-01-14,1932.2524331667607
2004-01-15,1912.1231709483202
2004-01-16,1914.7557686842117
2004-01-19,1943.0693743473744
2004-01-20,1954.68283598335
2004-01-21,1953.8605041213461
2004-01-22,1953.8605041213461
2004-01-23,1960.4585978456898
2004-01-26,1987.944982575474
2004-01-27,1995.3299910307019
2004-01-28,2012.2832096739355
2004-01-29,1980.9081820944273
2004-01-30,1974.5797703563837
2004-02-02,1990.6261080763757
2004-02-03,1958.690300960437
2004-02-04,1957.1844000374997
2004-02-05,1977.2660780332453
2004-02-06,2005.9391436649685
2004-02-09,2030.0699469917402
2004-02-10,2040.3334585131017
2004-02-11,2072.0031610553656
2004-02-12,2075.054039982159
2004-02-13,2079.864897214929
2004-02-16,2064.580450350202
2004-02-17,2079.3420551824474
2004-02-18,2073.745886007329
2004-02-19,2058.5365272405515
2004-02-20,2043.1347629761287
2004-02-23,2018.4797932056101
2004-02-24,1997.676581031419
2004-02-25,2010.3118555131985
2004-02-26,2005.1794846615296
2004-02-27,2047.825275560413
2004-03-01,2047.825275560413
2004-03-02,2093.0220642144213
2004-03-03,2070.8741444601997
2004-03-04,2105.9748837647894
2004-03-05,2092.4382619216976
2004-03-08,2080.569259045246
2004-03-09,2064.9231816783226
2004-03-10,2032.1463524639164
2004-03-11,2020.249695641779
2004-03-12,1961.2386565659522
2004-03-15,1973.1368674314433
2004-03-16,1970.7353227783142
2004-03-17,2026.0758669406198
2004-03-18,2037.5877463930979
2004-03-19,2064.9499637680888
2004-03-22,2009.9963240160178
2004-03-23,2020.3189892837756
2004-03-24,2020.2310364856446
2004-03-25,2012.535184620359
2004-03-26,2043.2507932123242
2004-03-29,2068.1450692240805
2004-03-30,2072.736997580099
2004-03-31,2096.189373979884
2004-04-01,2109.4965167366668
2004-04-02,2116.401184123594
2004-04-05,2116.401184123594
2004-04-06,2140.7928744494566
2004-04-07,2158.850582621334
2004-04-08,2171.457711464538
2004-04-09,2143.5610039133135
2004-04-12,2182.6817511760423
2004-04-13,2175.332924463249
2004-04-14,2144.9073285388154
2004-04-15,2152.3452386507834
2004-04-16,2092.3161224372298
2004-04-19,2118.5961134817335
2004-04-20,2151.7847864947266
2004-04-21,2161.50340612132
2004-04-22,2126.8677022392144
2004-04-23,2155.878932723817
2004-04-26,2122.1501238594633
2004-04-27,2119.545344413913
2004-04-28,2081.9630533568657
2004-04-29,2001.074754255176
2004-04-30,1976.2823184336628
2004-05-03,1978.518952056404
2004-05-04,1982.790991901219
2004-05-05,1988.735119071801
2004-05-06,1931.6012223914408
2004-05-07,1931.5538000251752
2004-05-10,1808.2969195100768
2004-05-11,1805.294493853783
2004-05-12,1874.51888065315
2004-05-13,1795.9123160133367
2004-05-14,1747.8292781098949
2004-05-17,1677.3441563453198
2004-05-18,1704.874509454972
2004-05-19,1804.5277755050965
2004-05-20,1786.3020460344276
2004-05-21,1826.8062136961323
2004-05-24,1837.2163740016617
2004-05-25,1807.433044286269
2004-05-26,1805.8993717836927
2004-05-27,1863.1323694898015
2004-05-28,1880.4087461821348
2004-05-31,1857.1177640134745
2004-06-01,1900.1409125736247
2004-06-02,1871.0899219813352
2004-06-03,1798.674870077141
2004-06-04,1822.2076525338227
2004-06-07,1896.5273537426003
2004-06-08,1896.0238905988367
2004-06-09,1863.937715044321
2004-06-10,1824.6893845085722
2004-06-11,1753.3730004044692
2004-06-14,1736.739338464723
2004-06-15,1764.7703186865785
2004-06-16,1773.8785967252882
2004-06-17,1801.4544464423032
2004-06-18,1760.9060057557288
2004-06-21,1782.523803375394
2004-06-22,1769.107616246631
2004-06-23,1753.8215817189116
2004-06-24,1812.849701734308
2004-06-25,1855.4819379581422
2004-06-28,1830.9103101959158
2004-06-29,1844.182537988398
2004-06-30,1852.0170677176893
2004-07-01,1839.9869588270724
2004-07-02,1787.6537267780573
2004-07-05,1797.4237460518063
2004-07-06,1800.28041927904
2004-07-07,1810.0555701852215
2004-07-08,1763.67622775008
2004-07-09,1782.464062348786
2004-07-12,1794.4172120363512
2004-07-13,1793.4484606101473
2004-07-14,1754.762537517385
2004-07-15,1740.5166973310552
2004-07-16,1749.5173794003497
2004-07-19,1794.7425658539378
2004-07-20,1759.461450509875
2004-07-21,1805.083764413959
2004-07-22,1770.1485180756424
2004-07-23,1747.8747533744624
2004-07-26,1749.5604388363038
2004-07-27,1751.6112324897051
2004-07-28,1769.095900406984
2004-07-29,1731.1007510251666
2004-07-30,1741.8899795377895
2004-08-02,1711.2553652536697
2004-08-03,1725.1980423251077
2004-08-04,1723.7749544134658
2004-08-05,1762.5294385653697
2004-08-06,1732.4632419432953
2004-08-09,1764.0570212322273
2004-08-10,1775.2179965938747
2004-08-11,1781.9428789252775
2004-08-12,1807.771431295344
2004-08-13,1815.8431329513335
2004-08-16,1816.4054334893885
2004-08-17,1807.9069755060013
2004-08-18,1819.491431388961
2004-08-19,1855.0787194235002
2004-08-20,1855.0493596227452
2004-08-23,1854.6058713824686
2004-08-24,1859.7564880084765
2004-08-25,1878.8573134461017
2004-08-26,1881.4729051271502
2004-08-27,1886.411916734333
2004-08-30,1875.9641469873468
2004-08-31,1869.9217870488133
2004-09-01,1909.9198102124606
2004-09-02,1922.7916492455288
2004-09-03,1914.614952971584
2004-09-06,1927.9822925224253
2004-09-07,1920.3715374221995
2004-09-08,1911.0844550507566
2004-09-09,1934.1109160211345
2004-09-10,1968.313498459861
2004-09-13,2001.7328872984333
2004-09-14,1973.3047886812783
2004-09-15,1971.8738180034177
2004-09-16,1986.5143897950286
2004-09-17,1973.7521061885896
2004-09-20,1989.4023442292103
2004-09-21,1983.6479506504188
2004-09-22,1943.4196340539029
2004-09-23,1932.0571205569781
2004-09-24,1933.8822087554056
2004-09-27,1933.8822087554056
2004-09-28,1933.8822087554056
2004-09-29,1928.848242051487
2004-09-30,1936.742098326866
2004-10-01,1967.0288665912287
2004-10-04,2033.759966627752
2004-10-05,2031.7655004605263
2004-10-06,2025.7005263125222
2004-10-07,2021.212915168018
2004-10-08,2015.6745433059084
2004-10-11,2018.6195908938378
2004-10-12,1966.3272475069534
2004-10-13,1956.877448887059
2004-10-14,1938.3625788585882
2004-10-15,1934.4686886180214
2004-10-18,1954.4915004980062
2004-10-19,1961.4314382507662
2004-10-20,1917.2436566512822
2004-10-21,1895.6896887706948
2004-10-22,1913.3365711779597
2004-10-25,1870.2484586122694
2004-10-26,1889.6135318378172
2004-10-27,1891.9608283483778
