Date,AC ASIA HIGH DIVIDEND YIELD
2004-11-23,1539.7718960366049
2004-11-24,1546.233328559695
2004-11-25,1538.6049384987405
2004-11-26,1532.6162392025915
2004-11-29,1544.3468675148902
2004-11-30,1548.4764823234973
2004-12-01,1542.9012913514564
2004-12-02,1564.8621816930115
2004-12-03,1549.2095791267839
2004-12-06,1541.0616619057546
2004-12-07,1530.4639531673442
2004-12-08,1533.6142650729198
2004-12-09,1526.0506499802202
2004-12-10,1510.8339830213658
2004-12-13,1509.716781624656
2004-12-14,1521.3676250406365
2004-12-15,1526.275315177159
2004-12-16,1545.0533180318728
2004-12-17,1552.517171210144
2004-12-20,1543.6525377308672
2004-12-21,1549.1278202709063
2004-12-22,1546.5091834205234
2004-12-23,1536.3177280927514
2004-12-24,1536.673519141157
2004-12-27,1527.3509834293718
2004-12-28,1535.0176581559426
2004-12-29,1537.8601639083206
2004-12-30,1542.0435869398486
2004-12-31,1556.2468710647402
2005-01-03,1569.22747180162
2005-01-04,1575.361705436747
2005-01-05,1559.995961043291
2005-01-06,1559.2489561212415
2005-01-07,1575.2677668532194
2005-01-10,1569.3586763827252
2005-01-11,1574.0594263899973
2005-01-12,1561.476338637108
2005-01-13,1578.032438684539
2005-01-14,1596.9622656585964
2005-01-17,1619.1789340453454
2005-01-18,1620.1327245431933
2005-01-19,1621.6608486181792
2005-01-20,1621.373616041819
2005-01-21,1612.7761039136467
2005-01-24,1607.8454892605275
2005-01-25,1616.8492160754747
2005-01-26,1619.2447505963023
2005-01-27,1620.014743408906
2005-01-28,1626.674599083954
2005-01-31,1633.6531496764171
2005-02-01,1628.2157424947745
2005-02-02,1629.7841498025184
2005-02-03,1642.5070706720437
2005-02-04,1650.5423626919023
2005-02-07,1676.3953975224854
2005-02-08,1681.7279065471862
2005-02-09,1680.0355683632567
2005-02-10,1663.8918475914124
2005-02-11,1668.4209397350396
2005-02-14,1677.6039238864303
2005-02-15,1682.0972035359039
2005-02-16,1674.7702936497042
2005-02-17,1661.2454145716065
2005-02-18,1672.260222669679
2005-02-21,1675.3395807321237
2005-02-22,1665.8064393010127
2005-02-23,1657.3897405915548
2005-02-24,1664.2048084625749
2005-02-25,1676.195388738602
2005-02-28,1683.851862790342
2005-03-01,1697.4278510170634
2005-03-02,1692.0539854754002
2005-03-03,1694.4722110486862
2005-03-04,1675.5735670901627
2005-03-07,1686.2487910322525
2005-03-08,1668.113459104878
2005-03-09,1677.3686831305395
2005-03-10,1662.255541237242
2005-03-11,1666.786330206633
2005-03-14,1667.1141986940427
2005-03-15,1656.1547316826484
2005-03-16,1650.0580284031466
2005-03-17,1646.1450853065996
2005-03-18,1658.8908828204526
2005-03-21,1669.8960023283055
2005-03-22,1660.955750648904
2005-03-23,1668.8616795058654
2005-03-24,1664.4468816863819
2005-03-25,1670.1776777906098
2005-03-28,1684.1115888440122
2005-03-29,1651.9207042755822
2005-03-30,1643.5023356491558
2005-03-31,1659.0161409892808
2005-04-01,1674.872640480064
2005-04-04,1687.9507290050599
2005-04-05,1685.370752007196
2005-04-06,1687.0629049602112
2005-04-07,1683.1963467782555
2005-04-08,1695.6431598432155
2005-04-11,1677.1784911076777
2005-04-12,1682.4169670003155
2005-04-13,1688.826243003905
2005-04-14,1678.570039050612
2005-04-15,1647.8758619438745
2005-04-18,1599.47476000287
2005-04-19,1610.6711844866966
2005-04-20,1612.6879602873735
2005-04-21,1606.596086854277
2005-04-22,1622.2616738564525
2005-04-25,1643.1129948036896
2005-04-26,1650.1690874978879
2005-04-27,1642.7503914134522
2005-04-28,1648.4799229223893
2005-04-29,1649.0147800251748
2005-05-02,1658.1212988040008
2005-05-03,1653.1910515831246
2005-05-04,1661.875246748645
2005-05-05,1672.5997061695423
2005-05-06,1698.4214372956528
2005-05-09,1696.2473311050921
2005-05-10,1687.7949910431605
2005-05-11,1685.7281244499452
2005-05-12,1693.8588579062439
2005-05-13,1697.56830764236
2005-05-16,1694.1971086993708
2005-05-17,1684.8669416321047
2005-05-18,1682.9618717053504
2005-05-19,1701.529409985448
2005-05-20,1709.889051128494
2005-05-23,1704.6769698079727
2005-05-24,1707.5440246571952
2005-05-25,1689.6671774077224
2005-05-26,1698.8953264186207
2005-05-27,1711.9262052680826
2005-05-30,1733.0065159794126
2005-05-31,1745.0457423273415
2005-06-01,1753.5682145019998
2005-06-02,1754.167267873969
2005-06-03,1764.811347807984
2005-06-06,1770.8380806321165
2005-06-07,1768.593212737345
2005-06-08,1768.9264468194117
2005-06-09,1785.1136384273816
2005-06-10,1803.7525196059812
2005-06-13,1815.4587611191398
2005-06-14,1813.4514501618141
2005-06-15,1815.5162525323788
2005-06-16,1818.780596120313
2005-06-17,1805.150289661066
2005-06-20,1814.9699610303255
2005-06-21,1815.1192936926636
2005-06-22,1832.8983453257308
2005-06-23,1851.8507505952196
2005-06-24,1839.0719837596807
2005-06-27,1817.0751290559058
2005-06-28,1830.5356163790918
2005-06-29,1827.4848975256064
2005-06-30,1821.684755952261
2005-07-01,1845.1522222298563
2005-07-04,1853.2102212163484
2005-07-05,1843.5579751227963
2005-07-06,1844.0542988571635
2005-07-07,1834.1271650385188
2005-07-08,1832.7531234025907
2005-07-11,1840.8297138825171
2005-07-12,1835.6850814707602
2005-07-13,1857.462427538005
2005-07-14,1869.680255259009
2005-07-15,1873.7239127075693
2005-07-18,1880.2530434947234
2005-07-19,1892.8660711175394
2005-07-20,1896.1227279718794
2005-07-21,1899.89268342888
2005-07-22,1914.005844953695
2005-07-25,1927.1475885599339
2005-07-26,1924.3337062790974
2005-07-27,1925.2427714791863
2005-07-28,1928.533852776439
2005-07-29,1926.6947142456738
2005-08-01,1926.907316990822
2005-08-02,1943.3755634535023
2005-08-03,1935.2451521221021
2005-08-04,1923.764000683046
2005-08-05,1908.3192397195992
2005-08-08,1902.9016988837648
2005-08-09,1909.3629456205613
2005-08-10,1920.7597741420602
2005-08-11,1923.0931485156143
2005-08-12,1927.9957653840013
2005-08-15,1930.517660839039
2005-08-16,1931.9354143085338
2005-08-17,1931.730633275465
2005-08-18,1925.9815857414642
2005-08-19,1917.8009708242648
2005-08-22,1926.9355946084343
2005-08-23,1920.0059982036903
2005-08-24,1894.9221345469675
2005-08-25,1891.8647889992849
2005-08-26,1887.3112339098486
2005-08-29,1867.9763363918184
2005-08-30,1884.7100212267765
2005-08-31,1870.446691223383
2005-09-01,1872.5642954367122
2005-09-02,1876.6175932111162
2005-09-05,1886.415224433231
2005-09-06,1890.192717075722
2005-09-07,1903.4531443791186
2005-09-08,1909.9219927582508
2005-09-09,1916.0188101972983
2005-09-12,1946.9410246403186
2005-09-13,1945.4126268624238
2005-09-14,1947.6926338235792
2005-09-15,1960.101483204397
2005-09-16,1949.9644410592086
2005-09-19,1961.2086154945125
2005-09-20,1982.4741517541906
2005-09-21,1972.7353653697355
2005-09-22,1978.8804009305882
2005-09-23,1973.9767777683523
2005-09-26,2000.3961003396398
2005-09-27,1997.2442621450375
2005-09-28,2010.4115781964956
2005-09-29,2027.945279419465
2005-09-30,2019.8654888811102
2005-10-03,2036.1716521171325
2005-10-04,2045.3953330918187
2005-10-05,2029.0958334319264
2005-10-06,1961.1967633998343
2005-10-07,1963.7923684194304
2005-10-10,1985.1770953260898
2005-10-11,2003.3621720821905
2005-10-12,1971.4205384755385
2005-10-13,1967.1266776727414
2005-10-14,1938.0519556836887
2005-10-17,1932.9224081919474
2005-10-18,1946.5697534861724
2005-10-19,1901.4769436710887
2005-10-20,1908.754017618886
2005-10-21,1909.3229738272184
2005-10-24,1906.703893794908
2005-10-25,1894.0609922226129
2005-10-26,1902.6014899262627
2005-10-27,1888.9631671274767
2005-10-28,1874.4202816995733
2005-10-31,1915.881884040619
2005-11-01,1936.9518350967446
2005-11-02,1940.5440622588014
2005-11-03,1951.9443633145017
2005-11-04,1980.221077108272
2005-11-07,1971.0875758534962
2005-11-08,1981.1597041180942
2005-11-09,1998.302234292146
2005-11-10,1994.9711965843649
2005-11-11,2023.8135362656092
2005-11-14,2019.9863039713243
2005-11-15,2019.8682284196966
2005-11-16,2027.238629491634
2005-11-17,2025.54380393943
2005-11-18,2043.2675535784617
2005-11-21,2036.644110953359
2005-11-22,2020.0897078615137
2005-11-23,2038.0418989174607
2005-11-24,2038.3801870480834
2005-11-25,2043.5319441302838
2005-11-28,2044.3141513909752
2005-11-29,2039.6156361056749
2005-11-30,2038.5570395239426
2005-12-01,2056.10293103875
2005-12-02,2072.664668959099
2005-12-05,2063.7345825916705
2005-12-06,2057.1876919345164
2005-12-07,2080.258523927771
2005-12-08,2045.3538956134028
2005-12-09,2050.2146393646817
2005-12-12,2045.8875558196764
2005-12-13,2057.1519847346044
2005-12-14,2047.0841765965577
2005-12-15,2058.859324897591
2005-12-16,2052.41728085372
2005-12-19,2073.3091731577315
2005-12-20,2090.721009749922
2005-12-21,2108.8178554755414
2005-12-22,2100.8851160972704
2005-12-23,2113.61503289052
2005-12-26,2114.7147042114857
2005-12-27,2113.4964545932985
2005-12-28,2099.912862390888
2005-12-29,2117.045342544978
2005-12-30,2117.0740210162235
2006-01-02,2111.8057865151136
2006-01-03,2105.852052686702
2006-01-04,2119.730469738037
2006-01-05,2144.8449185624277
2006-01-06,2146.435151442326
2006-01-09,2182.1072405633436
2006-01-10,2169.624986392756
2006-01-11,2173.6154479083307
2006-01-12,2195.626231573626
2006-01-13,2178.2830692619773
2006-01-16,2160.889806283849
2006-01-17,2145.897413398569
2006-01-18,2107.0972720250447
2006-01-19,2128.3243346302547
2006-01-20,2131.6837558231896
2006-01-23,2085.0713598276852
2006-01-24,2098.914566807042
2006-01-25,2115.7533806833794
2006-01-26,2122.8644127172865
2006-01-27,2166.9211534435335
2006-01-30,2178.7052163241106
2006-01-31,2177.4902622208187
2006-02-01,2177.809448614006
2006-02-02,2171.943419484591
2006-02-03,2166.6528289286694
2006-02-06,2198.50390850796
2006-02-07,2204.7672638680583
2006-02-08,2166.7776210382603
2006-02-09,2168.1635260148214
2006-02-10,2181.842094656202
2006-02-13,2165.4282833000198
2006-02-14,2187.7323565429283
2006-02-15,2177.8948710640175
2006-02-16,2184.770786025321
2006-02-17,2176.222959701485
2006-02-20,2183.8560961170924
2006-02-21,2191.9959381208087
2006-02-22,2187.701924717974
2006-02-23,2200.14940312255
2006-02-24,2219.471094867897
2006-02-27,2240.192101136146
2006-02-28,2229.117627580937
2006-03-01,2227.9170143836413
2006-03-02,2226.807187663746
2006-03-03,2209.00798690112
2006-03-06,2206.302155849107
2006-03-07,2199.407555593327
2006-03-08,2173.879100947292
2006-03-09,2185.9213033022256
2006-03-10,2189.890136745721
2006-03-13,2196.6521254632175
2006-03-14,2181.247873915481
2006-03-15,2197.205092948913
2006-03-16,2176.8057625455203
2006-03-17,2190.842347437264
2006-03-20,2204.0143740171725
2006-03-21,2207.775018473827
2006-03-22,2193.303754817793
2006-03-23,2209.880337868753
2006-03-24,2210.275881548632
2006-03-27,2225.476750683716
2006-03-28,2218.6177779822583
2006-03-29,2224.1649611623393
2006-03-30,2214.61372328248
2006-03-31,2225.05448736825
2006-04-03,2242.484705657436
2006-04-04,2226.0978295269083
2006-04-05,2230.87066107795
2006-04-06,2272.6670397803223
2006-04-07,2296.3605480003475
2006-04-10,2294.0250050178556
2006-04-11,2281.937602039685
2006-04-12,2265.9086027668495
2006-04-13,2282.065842637166
2006-04-14,2291.418158844301
2006-04-17,2263.3789205251664
2006-04-18,2282.477269107518
2006-04-19,2294.1828845663244
2006-04-20,2310.96222407652
2006-04-21,2310.731522095568
2006-04-24,2299.980652971815
2006-04-25,2284.948207979478
2006-04-26,2300.173481028678
2006-04-27,2293.2394061428936
2006-04-28,2270.7534444276544
2006-05-01,2280.504817907684
2006-05-02,2298.5309838417843
2006-05-03,2320.9904226036147
2006-05-04,2308.6154795860484
2006-05-05,2308.2744322696103
2006-05-08,2355.394971758333
2006-05-09,2334.1157577541703
2006-05-10,2317.5285095811128
2006-05-11,2308.987863826525
2006-05-12,2276.526027049478
2006-05-15,2227.9396186408962
2006-05-16,2197.5197995133667
2006-05-17,2242.2043008617293
2006-05-18,2180.0459678522666
2006-05-19,2189.903665148652
2006-05-22,2118.766071220238
2006-05-23,2115.1116960740087
2006-05-24,2126.199928605947
2006-05-25,2101.7115246546637
2006-05-26,2142.7529369369763
2006-05-29,2145.49200086236
2006-05-30,2114.290106028406
2006-05-31,2107.3166687468647
2006-06-01,2101.5906169975756
2006-06-02,2116.31454874461
2006-06-05,2097.841037085755
2006-06-06,2099.01518085017
2006-06-07,2060.2829325632256
2006-06-08,2001.749471711889
2006-06-09,2025.7107205578984
2006-06-12,2026.6749083501475
2006-06-13,1969.7055013589872
2006-06-14,1972.9138930381991
2006-06-15,1984.09018897332
2006-06-16,2047.5507482965902
2006-06-19,2046.3569547144857
2006-06-20,2019.3718736641702
2006-06-21,2011.2970928532347
2006-06-22,2054.4648169286515
2006-06-23,2047.8672067915854
2006-06-26,2045.4900536217522
2006-06-27,2047.9337450277983
2006-06-28,2044.0518533533098
2006-06-29,2067.3264406157377
2006-06-30,2093.7379732177856
2006-07-03,2097.453986582119
2006-07-04,2109.5073273947355
2006-07-05,2096.5717347500286
2006-07-06,2089.412474771414
2006-07-07,2089.2407014121704
2006-07-10,2115.256874654777
2006-07-11,2098.655712950692
2006-07-12,2095.430977203065
2006-07-13,2079.830092246011
2006-07-14,2046.4899131690581
2006-07-17,2040.9983460975186
2006-07-18,2026.185083602252
2006-07-19,2019.12898091181
2006-07-20,2062.857850831948
2006-07-21,2047.8741522849975
2006-07-24,2047.3036837551906
2006-07-25,2065.485936311236
2006-07-26,2065.3326070492863
2006-07-27,2079.4725245769578
2006-07-28,2084.7877911031283
2006-07-31,2087.0766816168316
2006-08-01,2083.878521918205
2006-08-02,2083.872909648851
2006-08-03,2084.6628340870216
2006-08-04,2071.863223488772
2006-08-07,2067.6174200930927
2006-08-08,2089.5257278929625
2006-08-09,2104.6577402124117
2006-08-10,2121.1713889941307
2006-08-11,2119.3302465004917
2006-08-14,2132.8737047532527
2006-08-15,2129.1157046874487
2006-08-16,2143.2618248288454
2006-08-17,2148.0103436798317
2006-08-18,2157.8596305416513
2006-08-21,2112.8192296776506
2006-08-22,2148.2993187477023
2006-08-23,2143.5658283346834
2006-08-24,2127.088045062022
2006-08-25,2131.0331558271178
2006-08-28,2114.410444157215
2006-08-29,2140.897074664297
2006-08-30,2135.891666415854
2006-08-31,2154.2904020304286
2006-09-01,2161.0653044143687
2006-09-04,2185.286091181771
2006-09-05,2193.7730949456554
2006-09-06,2182.206909518175
2006-09-07,2172.620295955441
2006-09-08,2185.706285201712
2006-09-11,2153.3283863905676
2006-09-12,2150.0350221712656
2006-09-13,2165.8068842073903
2006-09-14,2161.880908199948
2006-09-15,2183.3949369565776
2006-09-18,2194.980206957474
2006-09-19,2195.8084114525946
2006-09-20,2187.6246119953253
2006-09-21,2197.698135135716
2006-09-22,2170.8524258479974
2006-09-25,2178.9611580864785
2006-09-26,2177.480502691744
2006-09-27,2199.654194926724
2006-09-28,2207.338919656345
2006-09-29,2203.87655095449
2006-10-02,2203.055494623713
2006-10-03,2200.7614168328396
2006-10-04,2195.1658341882294
2006-10-05,2230.9246553149305
2006-10-06,2246.833817798419
2006-10-09,2226.2752912786545
2006-10-10,2242.1888026139873
2006-10-11,2233.8587158888
2006-10-12,2238.9769753718983
2006-10-13,2266.575279391711
2006-10-16,2279.2520006880604
2006-10-17,2266.8287892734825
2006-10-18,2267.1743986033216
2006-10-19,2255.2476969801896
2006-10-20,2267.4254197303276
2006-10-23,2273.664296357631
2006-10-24,2282.143688981301
2006-10-25,2276.257675737659
2006-10-26,2276.0138566565206
2006-10-27,2268.176384355285
2006-10-30,2252.628600525041
2006-10-31,2250.4867951359024
2006-11-01,2261.219079900841
2006-11-02,2273.7422577261864
2006-11-03,2287.588206858144
2006-11-06,2286.7766652780183
2006-11-07,2295.5792264342776
2006-11-08,2292.3981527355654
2006-11-09,2294.5853927960106
2006-11-10,2292.3845100135823
2006-11-13,2290.6988140307494
2006-11-14,2308.891940753178
2006-11-15,2312.95540736374
2006-11-16,2320.5862713334805
2006-11-17,2321.2095609892403
2006-11-20,2298.1237554164013
2006-11-21,2309.2526399328235
2006-11-22,2323.7520384280156
2006-11-23,2328.1054227255145
2006-11-24,2301.9598443983596
2006-11-27,2310.4226130631646
2006-11-28,2274.6398066254687
2006-11-29,2303.3597818765247
2006-11-30,2318.0096461390062
2006-12-01,2309.8245026750988
2006-12-04,2317.1071730277285
2006-12-05,2341.201226046832
2006-12-06,2360.8311312618
2006-12-07,2354.8704584076786
2006-12-08,2328.764332665794
2006-12-11,2350.2081228675747
2006-12-12,2336.7572641883203
2006-12-13,2332.7695325584828
2006-12-14,2364.434801987136
2006-12-15,2395.5242350528083
2006-12-18,2414.3095123644584
2006-12-19,2356.4696738612033
2006-12-20,2389.069019343187
2006-12-21,2392.555167830234
2006-12-22,2399.939562789933
2006-12-25,2397.0149821729883
2006-12-26,2410.5564871657643
2006-12-27,2419.4739067565692
2006-12-28,2437.8596121163323
2006-12-29,2439.8501503399702
2007-01-01,2439.8501503399702
2007-01-02,2446.883888132472
2007-01-03,2457.115642808661
2007-01-04,2461.38737297909
2007-01-05,2466.7791813765193
2007-01-08,2450.0223946769866
2007-01-09,2454.2570996436616
2007-01-10,2418.9727791154132
2007-01-11,2418.783878365625
2007-01-12,2445.1710910845823
2007-01-15,2473.6233901651804
2007-01-16,2473.7424252947058
2007-01-17,2470.1223103551006
2007-01-18,2487.539090099856
2007-01-19,2488.6714269991976
2007-01-22,2515.6590125954494
2007-01-23,2501.4597068404587
2007-01-24,2543.693602422305
2007-01-25,2525.2231541347032
2007-01-26,2524.0842154391776
2007-01-29,2524.58408058519
2007-01-30,2526.9315825100653
2007-01-31,2502.0516803681962
2007-02-01,2529.7553007612787
2007-02-02,2568.0341367176475
2007-02-05,2571.579911610852
2007-02-06,2601.3518498911317
2007-02-07,2590.02161645483
2007-02-08,2570.4372275819424
2007-02-09,2590.784907782142
2007-02-12,2582.1620839766683
2007-02-13,2563.6926205941054
2007-02-14,2563.820043526046
2007-02-15,2591.7926551551855
2007-02-16,2590.4082338739063
2007-02-19,2583.0637458354795
2007-02-20,2588.499662395284
2007-02-21,2590.7563170949797
2007-02-22,2598.750678018644
2007-02-23,2599.787872785103
2007-02-26,2611.5858745361097
2007-02-27,2581.323965985543
2007-02-28,2512.8685395406264
2007-03-01,2503.4242858813145
2007-03-02,2504.400398913527
2007-03-05,2424.046627430956
2007-03-06,2478.5347795930347
2007-03-07,2474.311345131497
2007-03-08,2521.1282631229865
2007-03-09,2523.805671853156
2007-03-12,2537.607064275327
2007-03-13,2529.0518218434536
2007-03-14,2463.4919014047236
2007-03-15,2488.0986053741726
2007-03-16,2472.6052244320063
2007-03-19,2490.269368226153
2007-03-20,2502.0946501888425
2007-03-21,2513.0801838942666
2007-03-22,2544.2685478294375
2007-03-23,2556.153280343267
2007-03-26,2549.4479730321236
2007-03-27,2542.815458955045
2007-03-28,2524.762168418131
2007-03-29,2542.330126449324
2007-03-30,2540.4587282160505
2007-04-02,2511.1830556293903
2007-04-03,2533.7679474053734
2007-04-04,2569.577542342486
2007-04-05,2549.3991060517096
2007-04-06,2543.3880317486473
2007-04-09,2567.883008830001
2007-04-10,2564.8491592443893
2007-04-11,2573.9807523023674
2007-04-12,2550.0829576980154
2007-04-13,2526.6462388030013
2007-04-16,2547.7777258854653
2007-04-17,2543.9865694746995
2007-04-18,2557.1039863827414
2007-04-19,2503.21916427581
2007-04-20,2522.4936965033994
2007-04-23,2538.8058726921704
2007-04-24,2535.4809584691575
2007-04-25,2514.182775483206
2007-04-26,2538.0011444322054
2007-04-27,2517.8295979775794
2007-04-30,2505.0610602839024
2007-05-01,2512.5741243630814
2007-05-02,2525.6407380263677
2007-05-03,2551.8526833422115
2007-05-04,2575.9104077336924
2007-05-07,2594.454535856235
2007-05-08,2600.509635016619
2007-05-09,2612.5237104490534
2007-05-10,2618.3281145000624
2007-05-11,2595.7177080914594
2007-05-14,2635.1199512825815
2007-05-15,2605.4493755607286
2007-05-16,2619.98662874779
2007-05-17,2637.167535443314
2007-05-18,2620.45209642832
2007-05-21,2649.6127163357723
2007-05-22,2660.8309835032223
2007-05-23,2652.221157777418
2007-05-24,2656.563656339741
2007-05-25,2623.286775778181
2007-05-28,2637.892220103394
2007-05-29,2640.4066357565216
2007-05-30,2640.6732574856633
2007-05-31,2664.2384716141864
2007-06-01,2689.959785098354
2007-06-04,2700.302175546811
2007-06-05,2696.9135046242195
2007-06-06,2701.6136082639014
2007-06-07,2698.3999755661584
2007-06-08,2674.463564334023
2007-06-11,2686.7999311539597
2007-06-12,2687.4890173596136
2007-06-13,2671.3501446924874
2007-06-14,2695.9064406953835
2007-06-15,2704.5341026445526
2007-06-18,2731.313462850427
2007-06-19,2721.9772454499353
2007-06-20,2748.2485195706736
2007-06-21,2766.1407730723936
2007-06-22,2746.097646014435
2007-06-25,2728.475975853067
2007-06-26,2725.7205620520476
2007-06-27,2709.708167956263
2007-06-28,2716.9477008369277
2007-06-29,2717.229129348724
2007-07-02,2715.0542396354863
2007-07-03,2754.912394288786
2007-07-04,2764.7167322922865
2007-07-05,2774.8999960975516
2007-07-06,2776.1017376884606
2007-07-09,2816.810991847563
2007-07-10,2810.9341690537926
2007-07-11,2773.326759794905
2007-07-12,2788.0208241289592
2007-07-13,2833.465491124883
2007-07-16,2818.2864726289035
2007-07-17,2824.0424919774237
2007-07-18,2783.064147273914
2007-07-19,2795.001119986586
2007-07-20,2827.0040019017874
2007-07-23,2831.063780983578
2007-07-24,2857.985089546748
2007-07-25,2878.363622925746
2007-07-26,2839.2122933751334
2007-07-27,2765.4155794745457
2007-07-30,2770.7935447887567
2007-07-31,2800.6235398328895
2007-08-01,2714.4000707317095
2007-08-02,2718.4585344333454
2007-08-03,2720.699144887627
2007-08-06,2669.552766948912
2007-08-07,2656.7024490130802
2007-08-08,2694.4521166291543
2007-08-09,2732.2607828814503
2007-08-10,2654.2191450736973
2007-08-13,2682.835740424468
2007-08-14,2689.414005741277
2007-08-15,2645.213229071506
2007-08-16,2583.6603873621984
2007-08-17,2507.6907159361613
2007-08-20,2630.6276149654404
2007-08-21,2637.472221455197
2007-08-22,2661.9323858646353
2007-08-23,2712.5756524258327
2007-08-24,2691.9174115652195
2007-08-27,2730.45002817329
2007-08-28,2726.491284101771
2007-08-29,2689.6603913628305
2007-08-30,2719.6573155833494
2007-08-31,2782.0847025871017
2007-09-03,2794.7550749383513
2007-09-04,2782.50041596855
2007-09-05,2772.2062365021065
2007-09-06,2780.537547310516
2007-09-07,2768.697672137973
2007-09-10,2744.944045752553
2007-09-11,2747.2935055736616
2007-09-12,2752.2999152668162
2007-09-13,2757.7717266842246
2007-09-14,2797.445887701174
2007-09-17,2775.585024581574
2007-09-18,2754.2958362903164
2007-09-19,2834.182588174788
2007-09-20,2832.8257699227997
2007-09-21,2843.2884494876525
2007-09-24,2893.12058592745
2007-09-25,2891.3671221869918
2007-09-26,2891.2160455032013
2007-09-27,2949.0148766176285
2007-09-28,2949.8171577753965
2007-10-01,2960.582989112542
2007-10-02,3058.0992527763974
2007-10-03,3028.9730423610945
2007-10-04,2989.30413041048
2007-10-05,3023.001682673878
2007-10-08,3033.7145541905184
2007-10-09,3049.39285965763
2007-10-10,3049.144599577179
2007-10-11,3077.846923624986
2007-10-12,3066.0645833564927
2007-10-15,3099.8779324573793
2007-10-16,3082.1223647378956
2007-10-17,3061.294681193691
2007-10-18,3066.005430035571
2007-10-19,3050.941248916219
2007-10-22,2996.59163812661
2007-10-23,3025.297617576802
2007-10-24,3022.84651277483
2007-10-25,3040.315269844825
2007-10-26,3080.799270800656
2007-10-29,3166.7084858476433
2007-10-30,3139.609604351511
2007-10-31,3110.169205229816
2007-11-01,3125.966119201661
2007-11-02,3045.013684688002
2007-11-05,2972.8981602737827
2007-11-06,2984.6706134655437
2007-11-07,2978.4284005200107
2007-11-08,2895.457060687918
2007-11-09,2908.352710078404
2007-11-12,2847.390205088256
2007-11-13,2828.688646208723
2007-11-14,2900.3635444896086
2007-11-15,2893.603565195764
2007-11-16,2827.7750610441103
2007-11-19,2797.8418346222975
2007-11-20,2785.477278202675
2007-11-21,2706.3678859476054
2007-11-22,2684.427274531957
2007-11-23,2712.236864268988
2007-11-26,2788.7061596997855
2007-11-27,2755.9114600220396
2007-11-28,2764.24806702794
2007-11-29,2839.9952089554827
2007-11-30,2885.1943725282003
2007-12-03,2884.165957437491
2007-12-04,2870.9440590872746
2007-12-05,2897.919850090159
2007-12-06,2923.031625128355
2007-12-07,2922.617717147226
2007-12-10,2896.8847855453437
2007-12-11,2935.1076599226926
2007-12-12,2897.3506197432757
2007-12-13,2852.5172324060277
2007-12-14,2846.9123994072925
2007-12-17,2791.553578971971
2007-12-18,2783.0323599648336
2007-12-19,2790.012513942534
2007-12-20,2791.540884424096
2007-12-21,2816.1636295713674
2007-12-24,2833.6715005596257
2007-12-25,2853.6273544018954
2007-12-26,2845.066903164777
2007-12-27,2828.1916564433473
2007-12-28,2792.581339839258
2007-12-31,2842.3120512822584
2008-01-01,2842.5426292695092
2008-01-02,2814.5743574934654
2008-01-03,2792.8036921505773
2008-01-04,2771.9872567298976
2008-01-07,2725.14323072532
2008-01-08,2731.2208782769994
2008-01-09,2791.910290067859
2008-01-10,2743.2291685191053
2008-01-11,2719.6097767448264
2008-01-14,2716.4567693085173
2008-01-15,2717.102067718381
2008-01-16,2672.593700817955
2008-01-17,2697.4270339874247
2008-01-18,2708.3368362373094
2008-01-21,2652.2506611602635
2008-01-22,2466.7129493684956
2008-01-23,2564.0582728766162
2008-01-24,2553.8670488603234
2008-01-25,2656.552801180622
2008-01-28,2560.94906244528
2008-01-29,2611.810179267169
2008-01-30,2589.0094257760607
2008-01-31,2625.624545246288
2008-02-01,2643.7468629307873
2008-02-04,2677.1110568796144
2008-02-05,2701.8087299984536
2008-02-06,2631.6533585594493
2008-02-07,2675.3747883695237
2008-02-08,2660.4438733876846
2008-02-11,2635.5141764473083
2008-02-12,2629.8093677242937
2008-02-13,2629.760967451285
2008-02-14,2699.318862138399
2008-02-15,2699.5374502290597
2008-02-18,2696.430209780076
2008-02-19,2713.571621323725
2008-02-20,2670.1171378604263
2008-02-21,2683.1229879042403
2008-02-22,2668.58037803595
2008-02-25,2684.531885191213
2008-02-26,2687.69567634761
2008-02-27,2695.9152325161826
2008-02-28,2678.2074150875533
2008-02-29,2666.5693282756306
2008-03-03,2594.7036732043757
2008-03-04,2590.8698570160723
2008-03-05,2574.5971435163697
2008-03-06,2602.437748875385
2008-03-07,2541.0377844260443
2008-03-10,2510.98703197768
2008-03-11,2536.466600835667
2008-03-12,2541.714529425069
2008-03-13,2475.3977364462753
2008-03-14,2447.851491526033
2008-03-17,2372.2716592403417
2008-03-18,2376.1949088201795
2008-03-19,2432.6650701271033
2008-03-20,2465.4721594296716
2008-03-21,2500.4308146888307
2008-03-24,2530.8768794564958
2008-03-25,2551.262917982932
2008-03-26,2540.7645834716923
2008-03-27,2508.464242886737
2008-03-28,2539.6529123039413
2008-03-31,2480.028946574013
2008-04-01,2513.050012962766
2008-04-02,2570.4106428880395
2008-04-03,2581.7817250467683
2008-04-04,2555.602269092105
2008-04-07,2565.2236140773484
2008-04-08,2546.0935520717617
2008-04-09,2518.9997308750626
2008-04-10,2542.076778457974
2008-04-11,2569.9982122783263
2008-04-14,2523.004909319983
2008-04-15,2545.505385552841
2008-04-16,2540.0519116044084
2008-04-17,2564.2042569193154
2008-04-18,2573.3573479696847
2008-04-21,2593.889059049357
2008-04-22,2573.473164128459
2008-04-23,2589.811522839423
2008-04-24,2611.4427903502533
