Date,WORLD ex ISRAEL IMI GROWTH
2011-03-10,1284.3384314890382
2011-03-11,1286.2689960860478
2011-03-14,1272.7825368806307
2011-03-15,1244.901285874636
2011-03-16,1235.9817276255271
2011-03-17,1253.3907238296656
2011-03-18,1260.9388166341275
2011-03-21,1282.1854214021555
2011-03-22,1284.3237492018272
2011-03-23,1286.689572777918
2011-03-24,1300.652975682677
2011-03-25,1302.903392281743
2011-03-28,1298.3512507330477
2011-03-29,1304.5380526749407
2011-03-30,1318.1799751921815
2011-03-31,1319.022195914246
2011-04-01,1324.2175192997297
2011-04-04,1329.7772226535276
2011-04-05,1329.3227242449393
2011-04-06,1332.3479113025535
2011-04-07,1327.1976771047634
2011-04-08,1332.1241940888963
2011-04-11,1328.7934178310923
2011-04-12,1313.2611424475265
2011-04-13,1320.8497131781094
2011-04-14,1320.63951669613
2011-04-15,1322.8580600885646
2011-04-18,1304.080641717201
2011-04-19,1312.644667150862
2011-04-20,1339.9492998640176
2011-04-21,1353.6060968075096
2011-04-22,1353.7512747842345
2011-04-25,1349.9085084356852
2011-04-26,1357.638317810879
2011-04-27,1361.0791662460922
2011-04-28,1372.6203672347954
2011-04-29,1376.4384763910114
2011-05-02,1378.6094595037655
2011-05-03,1367.4779903057363
2011-05-04,1355.9474962043973
2011-05-05,1342.7105826593456
2011-05-06,1347.832754844657
2011-05-09,1346.126632102646
2011-05-10,1358.6991355112887
2011-05-11,1349.1497502283842
2011-05-12,1343.4463902232974
2011-05-13,1335.742833906877
2011-05-16,1327.7783382406772
2011-05-17,1319.697819267176
2011-05-18,1333.870672511603
2011-05-19,1337.9032810460885
2011-05-20,1330.882517061579
2011-05-23,1307.777832888969
2011-05-24,1310.3712396740116
2011-05-25,1315.8379224707223
2011-05-26,1325.7571196412289
2011-05-27,1337.7926574666762
2011-05-30,1338.4709152778921
2011-05-31,1353.872062510443
2011-06-01,1336.625133315051
2011-06-02,1327.7533376002764
2011-06-03,1320.3425893075348
2011-06-06,1310.3124071964469
2011-06-07,1312.2006847313892
2011-06-08,1299.3145059870953
2011-06-09,1305.9014950126887
2011-06-10,1285.4176222137364
2011-06-13,1283.2605510633086
2011-06-14,1300.8836255442081
2011-06-15,1280.3490529818762
2011-06-16,1267.2216437594625
2011-06-17,1270.9974636722093
2011-06-20,1272.7040141411076
2011-06-21,1295.4701277242627
2011-06-22,1293.2526507950151
2011-06-23,1279.4908280978334
2011-06-24,1274.3280191171918
2011-06-27,1281.0096025211578
2011-06-28,1298.082212072025
2011-06-29,1314.950355559815
2011-06-30,1331.3549607837624
2011-07-01,1344.177355878804
2011-07-04,1349.4993724511814
2011-07-05,1350.668396467689
2011-07-06,1350.277722353166
2011-07-07,1362.4699054458997
2011-07-08,1355.1632983859265
2011-07-11,1327.3226731942639
2011-07-12,1319.3091865989754
2011-07-13,1334.0879627974002
2011-07-14,1322.8253687806643
2011-07-15,1328.56969356507
2011-07-18,1313.522601758221
2011-07-19,1335.461661991398
2011-07-20,1339.808849934395
2011-07-21,1354.6290095746165
2011-07-22,1362.4960445132597
2011-07-25,1356.8711165993357
2011-07-26,1357.738191085492
2011-07-27,1332.819306183424
2011-07-28,1326.6548066518299
2011-07-29,1320.2314968670266
2011-08-01,1313.3550829012695
2011-08-02,1283.4237399402293
2011-08-03,1278.6214573848831
2011-08-04,1219.3385589320656
2011-08-05,1202.589583371559
2011-08-08,1137.9706266656983
2011-08-09,1174.4487016759447
2011-08-10,1144.898568159943
2011-08-11,1181.1479730769522
2011-08-12,1197.50713548774
2011-08-15,1220.1265282113316
2011-08-16,1211.0226635733138
2011-08-17,1212.5989002373133
2011-08-18,1155.0204336055892
2011-08-19,1138.5243046038304
2011-08-22,1138.347287483603
2011-08-23,1168.0257212803522
2011-08-24,1176.9778955140425
2011-08-25,1162.5362973083766
2011-08-26,1177.0392658379092
2011-08-29,1205.5986520300567
2011-08-30,1214.1070313766286
2011-08-31,1228.4479877713868
2011-09-01,1220.5317212488856
2011-09-02,1193.5631051318599
2011-09-05,1173.0458852349518
2011-09-06,1163.6747292495718
2011-09-07,1196.1564142252034
2011-09-08,1192.10875719184
2011-09-09,1157.3938505472404
2011-09-12,1146.5643298012014
2011-09-13,1159.1005601690354
2011-09-14,1170.807291173854
2011-09-15,1191.9982311643143
2011-09-16,1199.2496096032276
2011-09-19,1181.6039212294068
2011-09-20,1184.5540858221007
2011-09-21,1160.5438156531457
2011-09-22,1109.062676076227
2011-09-23,1113.0397073538818
2011-09-26,1123.5855179479825
2011-09-27,1154.5591191888952
2011-09-28,1134.566655041857
2011-09-29,1135.8983015067251
2011-09-30,1108.2103432164258
2011-10-03,1077.8473577601278
2011-10-04,1080.343492035234
2011-10-05,1103.0251866517451
2011-10-06,1132.4449442919595
2011-10-07,1134.2786329033863
2011-10-10,1164.7696694267258
2011-10-11,1169.8545146722277
2011-10-12,1184.9057292958262
2011-10-13,1182.8559143625848
2011-10-14,1201.9016439188474
2011-10-17,1185.9489784376442
2011-10-18,1191.3554985491146
2011-10-19,1183.3447217155888
2011-10-20,1174.253921730387
2011-10-21,1202.3460023950101
2011-10-24,1225.2255501890227
2011-10-25,1209.1173142172381
2011-10-26,1213.0376188703806
2011-10-27,1262.3179309577513
2011-10-28,1269.1172637296622
2011-10-31,1233.0830541937542
2011-11-01,1193.5185713836831
2011-11-02,1209.187566168471
2011-11-03,1228.4847297602023
2011-11-04,1227.8669860933335
2011-11-07,1228.5563878210194
2011-11-08,1239.5034326378707
2011-11-09,1203.2647710637584
2011-11-10,1199.2152921870268
2011-11-11,1226.6954960911241
2011-11-14,1216.837643654019
2011-11-15,1216.5602223680442
2011-11-16,1203.7387707623318
2011-11-17,1184.826330659834
2011-11-18,1177.9384894657812
2011-11-21,1151.1964688473402
2011-11-22,1150.2284152238142
2011-11-23,1125.3318583648131
2011-11-24,1123.3248559040221
2011-11-25,1119.259342329477
2011-11-28,1156.23347490384
2011-11-29,1162.470414242258
2011-11-30,1207.0700421152715
2011-12-01,1207.6674340564894
2011-12-02,1208.3679496208665
2011-12-05,1219.1219140229014
2011-12-06,1212.0875568999857
2011-12-07,1214.1199707035914
2011-12-08,1193.3000846889224
2011-12-09,1205.1269592339247
2011-12-12,1188.5650740299614
2011-12-13,1176.335628529993
2011-12-14,1152.9560024550894
2011-12-15,1155.0172258239866
2011-12-16,1159.8997772379726
2011-12-19,1149.1151502790717
2011-12-20,1179.117645587383
2011-12-21,1175.9812098500017
2011-12-22,1182.2468781895404
2011-12-23,1190.900701635364
2011-12-26,1191.5028696835734
2011-12-27,1193.5751990935953
2011-12-28,1178.5233437284755
2011-12-29,1187.2165551181006
2011-12-30,1192.5011847993899
2012-01-02,1195.2320294310334
2012-01-03,1215.4727263968825
2012-01-04,1213.3780240745066
2012-01-05,1208.905849564842
2012-01-06,1204.6314326563045
2012-01-09,1206.122099656555
2012-01-10,1220.4194143145598
2012-01-11,1217.012102983366
2012-01-12,1220.6459131052052
2012-01-13,1214.6597029411696
2012-01-16,1216.341794432043
2012-01-17,1226.1576506849985
2012-01-18,1238.973019175399
2012-01-19,1249.1525762953397
2012-01-20,1249.5013096405519
2012-01-23,1255.8522640922288
2012-01-24,1251.868621653451
2012-01-25,1262.6322821566014
2012-01-26,1270.6544616430708
2012-01-27,1269.0012828597803
2012-01-30,1262.913724174823
2012-01-31,1265.6071476301104
2012-02-01,1282.51491845136
2012-02-02,1286.04406091098
2012-02-03,1300.5229876513026
2012-02-06,1300.5978166686002
2012-02-07,1304.1863397043915
2012-02-08,1306.3011289257163
2012-02-09,1310.56952115334
2012-02-10,1297.597754550573
2012-02-13,1308.167036071503
2012-02-14,1304.0876295607322
2012-02-15,1304.8975372378497
2012-02-16,1310.354218154129
2012-02-17,1315.2265693693137
2012-02-20,1323.6926816907303
2012-02-21,1321.5293757937302
2012-02-22,1318.5427177963684
2012-02-23,1326.1095122583363
2012-02-24,1332.0391416240013
2012-02-27,1329.5674751278245
2012-02-28,1335.0672091964893
2012-02-29,1330.4061383574629
2012-03-01,1335.8892895852919
2012-03-02,1328.5503486565956
2012-03-05,1320.5522335610783
2012-03-06,1293.8693791874093
2012-03-07,1301.1296559701789
2012-03-08,1323.1429565013323
2012-03-09,1326.1968237818317
2012-03-12,1322.8415844542305
2012-03-13,1340.5796225162433
2012-03-14,1336.552675223486
2012-03-15,1345.209405867363
2012-03-16,1351.5667700980161
2012-03-19,1356.949919442877
2012-03-20,1346.5397998455305
2012-03-21,1344.2773720590221
2012-03-22,1336.296331819496
2012-03-23,1340.7562436124704
2012-03-26,1358.0697491928458
2012-03-27,1357.57675745747
2012-03-28,1348.9267872099697
2012-03-29,1343.4271511463648
2012-03-30,1350.1157962480372
2012-04-02,1364.8472200965425
2012-04-03,1360.1863542296528
2012-04-04,1332.8352129520365
2012-04-05,1333.3897972204045
2012-04-06,1332.305667525426
2012-04-09,1323.4422242783191
2012-04-10,1301.9280847234772
2012-04-11,1309.9251769923221
2012-04-12,1330.4058775942704
2012-04-13,1315.6651525891755
2012-04-16,1311.14111999952
2012-04-17,1332.144578257408
2012-04-18,1331.1548313739083
2012-04-19,1325.29551191333
2012-04-20,1328.4311092222442
2012-04-23,1309.0905354378706
2012-04-24,1312.587031730332
2012-04-25,1331.7219163349762
2012-04-26,1341.0088372691112
2012-04-27,1347.9370856045023
2012-04-30,1343.0635643708292
2012-05-01,1344.557424579199
2012-05-02,1343.1415739611552
2012-05-03,1334.8274801407524
2012-05-04,1312.3524166124612
2012-05-07,1306.6989748923668
2012-05-08,1294.3862911586023
2012-05-09,1286.382378921534
2012-05-10,1288.3687687424688
2012-05-11,1287.7418339641422
2012-05-14,1269.3271680850282
2012-05-15,1260.0070835898343
2012-05-16,1250.536249285324
2012-05-17,1235.0778394143808
2012-05-18,1220.0669178275866
2012-05-21,1239.3836197091803
2012-05-22,1246.7563871512502
2012-05-23,1236.6926611923966
2012-05-24,1238.9517926302033
2012-05-25,1236.3467001540282
2012-05-28,1238.9320649833444
2012-05-29,1252.9964044203468
2012-05-30,1232.3684102840596
2012-05-31,1226.5914857135392
2012-06-01,1197.0785589859483
2012-06-04,1195.1149571102317
2012-06-05,1203.0457881043183
2012-06-06,1229.16455719825
2012-06-07,1235.2190182572715
2012-06-08,1233.2783114590986
2012-06-11,1226.9869661636358
2012-06-12,1234.880711589101
2012-06-13,1230.6431517471776
2012-06-14,1234.6277564375257
2012-06-15,1246.744420345222
2012-06-18,1254.864270963462
2012-06-19,1269.7957847288762
2012-06-20,1271.2994476604242
2012-06-21,1246.0219235827626
2012-06-22,1244.7952981710341
2012-06-25,1227.5540246357891
2012-06-26,1230.1018197656535
2012-06-27,1240.1257224130588
2012-06-28,1236.4246695537154
2012-06-29,1274.5772116614096
2012-07-02,1280.5053430818123
2012-07-03,1294.292345629269
2012-07-04,1293.814061293588
2012-07-05,1288.9571807411105
2012-07-06,1274.616845006491
2012-07-09,1268.7227040231307
2012-07-10,1262.1214345949218
2012-07-11,1257.7715026675532
2012-07-12,1246.2900681664157
2012-07-13,1264.7371878218605
2012-07-16,1264.0161309849043
2012-07-17,1266.783158361408
2012-07-18,1277.9449714892814
2012-07-19,1291.244590927165
2012-07-20,1275.7567921235916
2012-07-23,1254.37537534164
2012-07-24,1246.019203808454
2012-07-25,1244.26687985822
2012-07-26,1270.4078808995807
2012-07-27,1292.947907940592
2012-07-30,1295.0616106431642
2012-07-31,1291.1824664551937
2012-08-01,1287.015255577242
2012-08-02,1276.7208587601792
2012-08-03,1300.182959010111
2012-08-06,1309.8542700541107
2012-08-07,1318.0868583551821
2012-08-08,1317.3646711921028
2012-08-09,1320.737477754287
2012-08-10,1320.803666904297
2012-08-13,1319.398952732514
2012-08-14,1320.5078876352986
2012-08-15,1322.008509092426
2012-08-16,1333.5930306518687
2012-08-17,1337.1986339923876
2012-08-20,1336.6609233892107
2012-08-21,1340.110999435207
2012-08-22,1335.6253468824286
2012-08-23,1334.1230382179624
2012-08-24,1334.7177118367238
2012-08-27,1335.543625249318
2012-08-28,1333.5694475446205
2012-08-29,1333.4054754114786
2012-08-30,1321.2804963615451
2012-08-31,1328.94869701793
2012-09-03,1331.078604861855
2012-09-04,1326.6168135128748
2012-09-05,1325.0979162506917
2012-09-06,1349.412976997074
2012-09-07,1362.5101850022186
2012-09-10,1355.3356624239575
2012-09-11,1358.899389938821
2012-09-12,1363.558318828156
2012-09-13,1376.8176610763676
2012-09-14,1395.93340511988
2012-09-17,1391.7460546802793
2012-09-18,1388.226197822549
2012-09-19,1393.1282142301454
2012-09-20,1384.7817644220268
2012-09-21,1387.8709843121276
2012-09-24,1379.5795753709986
2012-09-25,1373.1790306649032
2012-09-26,1357.2311952689618
2012-09-27,1370.1175806787396
2012-09-28,1362.7370762280882
2012-10-01,1368.6773429064365
2012-10-02,1369.2088167064287
2012-10-03,1368.48728249254
2012-10-04,1378.3816847629257
2012-10-05,1382.383150213881
2012-10-08,1373.3270714711236
2012-10-09,1358.0406026114147
2012-10-10,1350.1465555080972
2012-10-11,1352.9707080106014
2012-10-12,1352.0535856617096
2012-10-15,1358.3259920679773
2012-10-16,1374.5591132641275
2012-10-17,1381.32134734976
2012-10-18,1377.1006680515181
2012-10-19,1359.3714111286195
2012-10-22,1359.0794457946854
2012-10-23,1340.126245287625
2012-10-24,1338.9139019101958
2012-10-25,1342.8815252433585
2012-10-26,1341.3227346402214
2012-10-29,1339.317594177952
2012-10-30,1342.8504937849061
2012-10-31,1342.1278895430232
2012-11-01,1354.9810809413389
2012-11-02,1346.663498540214
2012-11-05,1346.996601200969
2012-11-06,1353.9147059546735
2012-11-07,1334.5762406590966
2012-11-08,1320.4746712813462
2012-11-09,1321.356578606348
2012-11-12,1319.486578349707
2012-11-13,1317.5720644481937
2012-11-14,1302.259090321617
2012-11-15,1297.8277855512931
2012-11-16,1299.1786417133537
2012-11-19,1328.8820739551284
2012-11-20,1330.1536006189442
2012-11-21,1332.959100936143
2012-11-22,1339.59545076772
2012-11-23,1354.504972536106
2012-11-26,1353.729287137624
2012-11-27,1351.8627579237018
2012-11-28,1356.5308976926033
2012-11-29,1368.3177382274762
2012-11-30,1368.2643109604346
2012-12-03,1367.1874150684532
2012-12-04,1366.5044737535402
2012-12-05,1362.9861730924222
2012-12-06,1367.6789048243006
2012-12-07,1368.0990113088724
2012-12-10,1370.4936624511038
2012-12-11,1378.2084903405053
2012-12-12,1378.4395459569066
2012-12-13,1372.798969896372
2012-12-14,1369.7266858130945
2012-12-17,1379.3929528936635
2012-12-18,1392.366645543063
2012-12-19,1393.0725230439882
2012-12-20,1394.932207790157
2012-12-21,1384.2105502737631
2012-12-24,1381.92941617503
2012-12-25,1382.7989505749954
2012-12-26,1377.5548009505721
2012-12-27,1379.1663590910066
2012-12-28,1370.852364098538
2012-12-31,1384.8155041448847
2013-01-01,1384.8155041448847
2013-01-02,1414.2560354874904
2013-01-03,1411.2859851618357
2013-01-04,1415.2042628006677
2013-01-07,1412.4140147892672
2013-01-08,1408.58113441573
2013-01-09,1413.5285372560534
2013-01-10,1422.4945280931272
2013-01-11,1426.0055478488102
2013-01-14,1422.5902257397006
2013-01-15,1425.8386930458
2013-01-16,1423.3847739376633
2013-01-17,1431.0695298497453
2013-01-18,1433.234475234972
2013-01-21,1434.1395535330928
2013-01-22,1438.5676390242634
2013-01-23,1439.9928644458698
2013-01-24,1440.0910515334583
2013-01-25,1449.7892887662167
2013-01-28,1446.1665914503344
2013-01-29,1450.1283522259596
2013-01-30,1449.0422569677212
2013-01-31,1446.5123333008166
2013-02-01,1460.3619035316785
2013-02-04,1443.7987507293462
2013-02-05,1449.5222774229346
2013-02-06,1453.5927485241575
2013-02-07,1448.7682969785844
2013-02-08,1458.5136030291958
2013-02-11,1450.8993200716795
2013-02-12,1457.0474354577755
2013-02-13,1458.2226371692407
2013-02-14,1458.0046103467437
2013-02-15,1454.7558684018322
2013-02-18,1455.5868653213447
2013-02-19,1466.6772760985195
2013-02-20,1456.567601549236
2013-02-21,1439.2771777359424
2013-02-22,1450.0008830969844
2013-02-25,1438.2410041555247
2013-02-26,1435.944045906266
2013-02-27,1448.620855676747
2013-02-28,1455.2759449956297
2013-03-01,1452.5386423396785
2013-03-04,1455.9239553228022
2013-03-05,1471.938126224805
2013-03-06,1473.2409939898916
2013-03-07,1476.901024676826
2013-03-08,1479.7790903055616
2013-03-11,1485.5558081812417
2013-03-12,1483.6024047863452
2013-03-13,1482.4857541026558
2013-03-14,1492.6589537056673
2013-03-15,1497.868162311829
2013-03-18,1485.161339068448
2013-03-19,1480.6507788810168
2013-03-20,1488.375726003595
2013-03-21,1479.8989576362171
2013-03-22,1485.3024983973594
2013-03-25,1481.6351358211655
2013-03-26,1488.2859192698613
2013-03-27,1487.5475874568062
2013-03-28,1495.1420943502487
2013-03-29,1495.254848454338
2013-04-01,1485.8100166176096
2013-04-02,1491.8212950200664
2013-04-03,1483.5366372590743
2013-04-04,1478.5806418155032
2013-04-05,1473.9346989266382
2013-04-08,1483.6156374566099
2013-04-09,1486.8721954876025
2013-04-10,1506.079349091455
2013-04-11,1518.0612751037083
2013-04-12,1511.8429509207867
2013-04-15,1482.3812387632522
2013-04-16,1491.797997972764
2013-04-17,1472.248595953674
2013-04-18,1462.6819223509012
2013-04-19,1471.0431077172573
2013-04-22,1475.7456193419462
2013-04-23,1492.1163280358933
2013-04-24,1498.3756749167103
2013-04-25,1509.061622555291
2013-04-26,1507.7301205356016
2013-04-29,1518.1338459573958
2013-04-30,1527.390280563954
2013-05-01,1518.0595998209303
2013-05-02,1522.5022150742643
2013-05-03,1536.2733524474781
2013-05-06,1536.9699374793033
2013-05-07,1546.632784672091
2013-05-08,1560.6130261484736
2013-05-09,1555.1357965175525
2013-05-10,1557.8979894910183
2013-05-13,1559.4943011410498
2013-05-14,1568.3652390920843
2013-05-15,1571.4013881191206
2013-05-16,1567.869038171426
2013-05-17,1572.3984505662927
2013-05-20,1576.8891917369078
2013-05-21,1578.9442994582205
2013-05-22,1569.2325191444716
2013-05-23,1550.2285203902543
2013-05-24,1550.9691630893597
2013-05-27,1547.2483348810285
2013-05-28,1555.270658204067
2013-05-29,1546.7936684363533
2013-05-30,1550.0649382518102
2013-05-31,1532.246334068604
2013-06-03,1529.930995928866
2013-06-04,1529.5480801035794
2013-06-05,1507.1546318023304
2013-06-06,1511.8062318762582
2013-06-07,1528.0841631111898
2013-06-10,1532.392169761729
2013-06-11,1522.1222336988144
2013-06-12,1517.2514285250568
2013-06-13,1522.7128138314115
2013-06-14,1523.322792249594
2013-06-17,1536.020296559145
2013-06-18,1542.9411818029116
2013-06-19,1536.5156297977348
2013-06-20,1483.3697080155157
2013-06-21,1479.1951118168784
2013-06-24,1457.6963543552688
2013-06-25,1469.3284074615028
2013-06-26,1482.1852101189434
2013-06-27,1494.7371850829688
2013-06-28,1493.2017374671498
2013-07-01,1507.9061137431027
2013-07-02,1509.4453988297857
2013-07-03,1507.3878354541737
2013-07-04,1514.777688067722
2013-07-05,1517.2071941661486
2013-07-08,1524.0652758571784
2013-07-09,1535.0044017990856
2013-07-10,1541.1186250458418
2013-07-11,1566.3097482037208
2013-07-12,1568.828338042974
2013-07-15,1570.2145651729097
2013-07-16,1568.7830988749279
2013-07-17,1572.2056440690185
2013-07-18,1578.4136104612442
2013-07-19,1580.4465710205711
2013-07-22,1586.8993290310477
2013-07-23,1583.0258024278953
2013-07-24,1581.7705921093452
2013-07-25,1583.503248042151
2013-07-26,1581.004147297282
2013-07-29,1573.049197752928
2013-07-30,1577.6143289702356
2013-07-31,1575.9606113600735
2013-08-01,1596.6443126458882
2013-08-02,1607.54897520331
2013-08-05,1606.8882156101602
2013-08-06,1604.4001754134495
2013-08-07,1593.5686352237028
2013-08-08,1601.4567707216092
2013-08-09,1599.7407088521234
2013-08-12,1597.6177443263368
2013-08-13,1602.1378144465914
2013-08-14,1602.253347191077
2013-08-15,1581.0124547216933
2013-08-16,1582.4609653512869
2013-08-19,1577.9842121799406
2013-08-20,1579.2382733780714
2013-08-21,1569.8815609305964
2013-08-22,1578.9166089228484
2013-08-23,1587.506288549502
2013-08-26,1586.5777467508242
2013-08-27,1564.0044190156204
2013-08-28,1558.3081940222496
2013-08-29,1561.4067331392703
2013-08-30,1551.3039625217343
2013-09-02,1560.3960331230592
2013-09-03,1568.4636495814323
2013-09-04,1580.0776803432616
2013-09-05,1580.9712342747425
2013-09-06,1585.6552202703924
2013-09-09,1601.7532171960731
2013-09-10,1614.9247008417517
2013-09-11,1620.699086248485
2013-09-12,1618.045172003829
2013-09-13,1618.8708955536026
2013-09-16,1630.8787365937965
2013-09-17,1632.767406889288
2013-09-18,1648.5179879324812
2013-09-19,1662.6825678030214
2013-09-20,1653.6923289612807
2013-09-23,1648.1451128678
2013-09-24,1646.7730492214178
2013-09-25,1643.177303650974
2013-09-26,1650.07070129334
2013-09-27,1649.0578188052198
2013-09-30,1638.9583139627607
2013-10-01,1650.3931104185142
2013-10-02,1646.1216409989024
2013-10-03,1637.0206573026753
2013-10-04,1640.839243435828
2013-10-07,1627.3267617396714
2013-10-08,1610.3300311026567
2013-10-09,1603.6684811237974
2013-10-10,1631.2209664056334
2013-10-11,1643.9778637039913
2013-10-14,1649.9416891625233
