Date,EMERGING MARKETS HORIZON
2005-04-19,1796.6371484202302
2005-04-20,1802.1356847794539
2005-04-21,1799.9868343587843
2005-04-22,1808.4681623718777
2005-04-25,1797.8468644926897
2005-04-26,1797.554444460059
2005-04-27,1785.1017194260496
2005-04-28,1764.4765665599755
2005-04-29,1771.1601490743903
2005-05-02,1781.3269016733818
2005-05-03,1789.7293289877632
2005-05-04,1815.4035260611563
2005-05-05,1833.6284381656305
2005-05-06,1838.4178608004456
2005-05-09,1838.5919229369044
2005-05-10,1830.1586080109
2005-05-11,1822.460276730266
2005-05-12,1814.9355783006552
2005-05-13,1806.029715215733
2005-05-16,1790.9981163387881
2005-05-17,1794.9699519736696
2005-05-18,1809.8740198330422
2005-05-19,1817.2265582134476
2005-05-20,1811.1309290093327
2005-05-23,1800.2393669211353
2005-05-24,1799.3777842807508
2005-05-25,1793.1889399742959
2005-05-26,1792.5399670604158
2005-05-27,1807.0941530758155
2005-05-30,1818.0349607018338
2005-05-31,1812.6270756862255
2005-06-01,1812.83279728992
2005-06-02,1835.1709303638077
2005-06-03,1839.0765856460005
2005-06-06,1838.781938103119
2005-06-07,1841.7165149541484
2005-06-08,1845.7188410706356
2005-06-09,1832.8841810246327
2005-06-10,1845.413273626585
2005-06-13,1843.2913068562739
2005-06-14,1848.689414312021
2005-06-15,1866.9679576335523
2005-06-16,1875.5608693325894
2005-06-17,1884.273460057699
2005-06-20,1878.877408594937
2005-06-21,1883.4064321853618
2005-06-22,1889.8527726851607
2005-06-23,1883.2126865860967
2005-06-24,1876.1810973296385
2005-06-27,1860.3639567685384
2005-06-28,1867.1680793017483
2005-06-29,1866.374134462104
2005-06-30,1863.4556671270525
2005-07-01,1872.1439064759622
2005-07-04,1872.1182021122086
2005-07-05,1861.930157871624
2005-07-06,1869.819027498256
2005-07-07,1852.6387009894415
2005-07-08,1860.8518603953014
2005-07-11,1880.461561131037
2005-07-12,1897.5260410856042
2005-07-13,1899.569828736017
2005-07-14,1910.604588058713
2005-07-15,1904.369389229459
2005-07-18,1897.6986329567114
2005-07-19,1909.832974686029
2005-07-20,1922.077703849706
2005-07-21,1937.0404779539176
2005-07-22,1949.433855489482
2005-07-25,1965.3224802635705
2005-07-26,1955.5123212670965
2005-07-27,1964.811215766557
2005-07-28,1980.6635563597872
2005-07-29,1992.4701674096698
2005-08-01,2001.1945821759246
2005-08-02,2026.1348729764604
2005-08-03,2028.5712514038512
2005-08-04,2027.8278199084466
2005-08-05,2023.0056686860491
2005-08-08,2032.1748906341047
2005-08-09,2022.5856136440534
2005-08-10,2029.2773010246478
2005-08-11,2019.563387222702
2005-08-12,2001.5621700631266
2005-08-15,1994.9191162741658
2005-08-16,1994.292605147327
2005-08-17,1989.4884552346896
2005-08-18,1981.1368189080165
2005-08-19,1976.9692360726087
2005-08-22,1991.136122701191
2005-08-23,1990.1104823928752
2005-08-24,1986.7122925327917
2005-08-25,1989.5733854823286
2005-08-26,1995.5007276585068
2005-08-29,1979.2043171150924
2005-08-30,1996.3717164510256
2005-08-31,2017.8888197029316
2005-09-01,2055.006465580824
2005-09-02,2063.1770733462154
2005-09-05,2060.862090359724
2005-09-06,2064.7039493645366
2005-09-07,2062.378678993616
2005-09-08,2072.224844623041
2005-09-09,2092.6619753234663
2005-09-12,2094.533986238846
2005-09-13,2083.9166406302365
2005-09-14,2093.474798338176
2005-09-15,2101.2039894709187
2005-09-16,2109.848356801995
2005-09-19,2112.2470733049927
2005-09-20,2119.6870912642917
2005-09-21,2118.9842911763812
2005-09-22,2105.792303840958
2005-09-23,2094.4022332629584
2005-09-26,2110.5893862022845
2005-09-27,2121.888298152196
2005-09-28,2111.0559863060066
2005-09-29,2121.6595566354877
2005-09-30,2139.566751410531
2005-10-03,2150.173645692671
2005-10-04,2159.6425362967857
2005-10-05,2144.586505511572
2005-10-06,2114.481857611781
2005-10-07,2110.8228210714415
2005-10-10,2116.011329467645
2005-10-11,2120.55842111295
2005-10-12,2101.503385488848
2005-10-13,2057.8164732999653
2005-10-14,2050.0295438818375
2005-10-17,2059.4852579040025
2005-10-18,2047.5158626396808
2005-10-19,2015.681882775899
2005-10-20,2028.6521461337436
2005-10-21,2029.52040477907
2005-10-24,2040.845358709344
2005-10-25,2045.15072692699
2005-10-26,2048.552955471859
2005-10-27,2034.5313699483315
2005-10-28,2032.6744834309764
2005-10-31,2046.0431322660686
2005-11-01,2063.4081701754767
2005-11-02,2091.88835247576
2005-11-03,2105.9555754373614
2005-11-04,2094.1897832212994
2005-11-07,2094.2818514853766
2005-11-08,2081.3009189049344
2005-11-09,2086.100228228921
2005-11-10,2082.009096314864
2005-11-11,2070.6681129531007
2005-11-14,2067.2401298938885
2005-11-15,2064.528638826756
2005-11-16,2073.1023722591453
2005-11-17,2093.476888651501
2005-11-18,2101.1009069094634
2005-11-21,2101.8357939855428
2005-11-22,2096.2078577973316
2005-11-23,2116.1911194942327
2005-11-24,2129.267313267765
2005-11-25,2132.382449740843
2005-11-28,2133.1937300890504
2005-11-29,2136.912737350728
2005-11-30,2141.4923318961255
2005-12-01,2139.2079058825366
2005-12-02,2156.0512619973642
2005-12-05,2168.6205906007567
2005-12-06,2172.626990233324
2005-12-07,2186.900178956728
2005-12-08,2193.628700240782
2005-12-09,2188.0081926527023
2005-12-12,2205.4607583423835
2005-12-13,2200.15415542498
2005-12-14,2203.7166266234435
2005-12-15,2196.332637543712
2005-12-16,2192.3881538194855
2005-12-19,2190.3243062258916
2005-12-20,2193.1560080852846
2005-12-21,2198.812212783226
2005-12-22,2204.080170487148
2005-12-23,2213.164657837559
2005-12-26,2214.1001915042093
2005-12-27,2215.4384809746257
2005-12-28,2211.1543894446822
2005-12-29,2223.960820652393
2005-12-30,2217.28806987188
2006-01-02,2229.984908118195
2006-01-03,2268.3294854346896
2006-01-04,2313.0927105699043
2006-01-05,2311.2576535289736
2006-01-06,2331.9593164397024
2006-01-09,2354.402983035599
2006-01-10,2346.008630222805
2006-01-11,2359.9396868384724
2006-01-12,2360.940501628892
2006-01-13,2354.0504020470476
2006-01-16,2364.129815193486
2006-01-17,2352.0328566173002
2006-01-18,2323.89746936774
2006-01-19,2363.5143840844935
2006-01-20,2373.4712044265984
2006-01-23,2377.2652027972995
2006-01-24,2380.5256130474745
2006-01-25,2408.2010599530163
2006-01-26,2411.531058295749
2006-01-27,2415.8537725161027
2006-01-30,2410.672250731064
2006-01-31,2408.97913038838
2006-02-01,2415.5775289746066
2006-02-02,2397.4529469188524
2006-02-03,2388.9268298602524
2006-02-06,2398.3748089246146
2006-02-07,2385.875973595087
2006-02-08,2358.286479083228
2006-02-09,2377.3134671368666
2006-02-10,2380.0853588656014
2006-02-13,2367.686481150711
2006-02-14,2348.9302815438796
2006-02-15,2350.9229672977576
2006-02-16,2358.964450874205
2006-02-17,2392.144382957059
2006-02-20,2406.4975507400936
2006-02-21,2397.070842196014
2006-02-22,2389.08693389524
2006-02-23,2407.952289447895
2006-02-24,2416.134837706165
2006-02-27,2447.8377895144426
2006-02-28,2423.9183387231856
2006-03-01,2444.786351956638
2006-03-02,2453.819185007088
2006-03-03,2450.6722197566364
2006-03-06,2427.4337630423242
2006-03-07,2369.2976218392446
2006-03-08,2328.7826846430276
2006-03-09,2342.2731556447925
2006-03-10,2336.31864188429
2006-03-13,2350.0164924058126
2006-03-14,2341.6915333708703
2006-03-15,2365.8479557635815
2006-03-16,2406.3883500622705
2006-03-17,2424.332077417759
2006-03-20,2425.9658437758417
2006-03-21,2406.869042293691
2006-03-22,2398.4970711439432
2006-03-23,2404.6315208840024
2006-03-24,2401.411297898086
2006-03-27,2404.8425026956816
2006-03-28,2393.883594147691
2006-03-29,2385.9157988352777
2006-03-30,2402.8643260133126
2006-03-31,2403.286870651927
2006-04-03,2432.765707625498
2006-04-04,2458.841770178572
2006-04-05,2477.9994385698537
2006-04-06,2481.4595221398004
2006-04-07,2485.6667070262133
2006-04-10,2469.3128741112496
2006-04-11,2462.953596834539
2006-04-12,2466.0251174577497
2006-04-13,2455.2110477054694
2006-04-14,2458.073424698485
2006-04-17,2472.0376564484595
2006-04-18,2499.2917152563805
2006-04-19,2528.031075308219
2006-04-20,2545.516701201799
2006-04-21,2564.826368992006
2006-04-24,2576.494453105827
2006-04-25,2573.4432482046795
2006-04-26,2577.6763576184353
2006-04-27,2561.801889570878
2006-04-28,2567.060752649076
2006-05-01,2579.556910779781
2006-05-02,2590.680692459937
2006-05-03,2595.871095636856
2006-05-04,2607.6090727096152
2006-05-05,2627.243313435856
2006-05-08,2650.6958788132774
2006-05-09,2650.208748697176
2006-05-10,2628.5396649811355
2006-05-11,2626.062968254405
2006-05-12,2579.7194117876843
2006-05-15,2476.688286231394
2006-05-16,2494.661084712432
2006-05-17,2461.558368190569
2006-05-18,2409.6652418775498
2006-05-19,2398.015137085547
2006-05-22,2283.56389704949
2006-05-23,2317.2507911377893
2006-05-24,2261.7080447308795
2006-05-25,2271.8703870423446
2006-05-26,2316.0390325209546
2006-05-29,2337.832109259027
2006-05-30,2314.46822389888
2006-05-31,2288.2244670916534
2006-06-01,2318.91950045357
2006-06-02,2345.863348259207
2006-06-05,2320.0984017622163
2006-06-06,2271.5146200429335
2006-06-07,2238.404356628875
2006-06-08,2184.654419037758
2006-06-09,2170.722126443279
2006-06-12,2117.132543446491
2006-06-13,2054.192615055795
2006-06-14,2051.0216930309266
2006-06-15,2114.5010212131206
2006-06-16,2140.07285310246
2006-06-19,2121.619885030946
2006-06-20,2117.143498819059
2006-06-21,2133.7857093918005
2006-06-22,2132.644787211981
2006-06-23,2126.044618335424
2006-06-26,2127.059833605142
2006-06-27,2130.023991054761
2006-06-28,2141.995225516153
2006-06-29,2178.1737775610964
2006-06-30,2238.3661356881935
2006-07-03,2296.5393094094
2006-07-04,2336.7908025090587
2006-07-05,2275.240567327114
2006-07-06,2308.1306691115515
2006-07-07,2316.956915622784
2006-07-10,2314.8197477502754
2006-07-11,2307.842893430056
2006-07-12,2289.9537263662846
2006-07-13,2227.8111279836803
2006-07-14,2189.5541041143583
2006-07-17,2163.1768760608807
2006-07-18,2194.1025427767618
2006-07-19,2239.775843252213
2006-07-20,2267.6756947628596
2006-07-21,2264.1899744904617
2006-07-24,2278.944034106423
2006-07-25,2305.7710724171106
2006-07-26,2312.340752226523
2006-07-27,2356.6498810945627
2006-07-28,2358.040170389606
2006-07-31,2370.283254490966
2006-08-01,2350.3341594759845
2006-08-02,2370.65840657469
2006-08-03,2364.4222645762293
2006-08-04,2390.4094951712445
2006-08-07,2392.917384952811
2006-08-08,2393.5571657586743
2006-08-09,2405.5255532503766
2006-08-10,2377.063898520946
2006-08-11,2384.209318673615
2006-08-14,2388.5236911515503
2006-08-15,2402.9027399674505
2006-08-16,2434.2147269067605
2006-08-17,2438.492198677782
2006-08-18,2431.2080548693093
2006-08-21,2427.7776527139595
2006-08-22,2429.6440441345094
2006-08-23,2410.7900271446
2006-08-24,2395.247211480218
2006-08-25,2395.229134037117
2006-08-28,2397.819569111576
2006-08-29,2415.4727472331356
2006-08-30,2432.3881898072896
2006-08-31,2424.743773132041
2006-09-01,2442.6144464672716
2006-09-04,2479.807941144068
2006-09-05,2475.072956741919
2006-09-06,2444.723675008464
2006-09-07,2418.5294464246886
2006-09-08,2410.2867309825765
2006-09-11,2390.0287913675606
2006-09-12,2417.6613411388157
2006-09-13,2448.365453257778
2006-09-14,2457.4942937418064
2006-09-15,2468.5859503986535
2006-09-18,2488.6879626456307
2006-09-19,2486.3561965464264
2006-09-20,2481.1105503442636
2006-09-21,2459.91999059409
2006-09-22,2428.0818284284173
2006-09-25,2434.5216120129203
2006-09-26,2455.112540470121
2006-09-27,2467.4451696769897
2006-09-28,2470.148901637976
2006-09-29,2468.3840635704587
2006-10-02,2465.502464741319
2006-10-03,2458.6405938262806
2006-10-04,2478.6123611676003
2006-10-05,2507.8283633694145
2006-10-06,2503.6784713691018
2006-10-09,2505.1757043851353
2006-10-10,2523.553061161612
2006-10-11,2525.009401414475
2006-10-12,2555.3681511354125
2006-10-13,2581.140917966208
2006-10-16,2593.435494689712
2006-10-17,2570.9326898397494
2006-10-18,2595.5870378652567
2006-10-19,2613.9735648019896
2006-10-20,2612.784241547291
2006-10-23,2607.2545173933986
2006-10-24,2607.576602486942
2006-10-25,2627.667662293998
2006-10-26,2648.585428135953
