Date,EM LATIN AMERICA WITH BRAZIL ADR
2004-12-24,1789.4170310753013
2004-12-27,1792.9661965952075
2004-12-28,1793.4033223673225
2004-12-29,1796.497270013572
2004-12-30,1800.2616440800443
2004-12-31,1803.599485602337
2005-01-03,1801.920246876662
2005-01-04,1753.9713975279424
2005-01-05,1732.1635054925696
2005-01-06,1721.3164434030716
2005-01-07,1710.098391361114
2005-01-10,1722.980642661288
2005-01-11,1701.5424073183306
2005-01-12,1717.9960124230158
2005-01-13,1731.7632660544416
2005-01-14,1749.7073374758156
2005-01-17,1757.4074455269058
2005-01-18,1757.7701821760581
2005-01-19,1760.058640014861
2005-01-20,1736.8255622013028
2005-01-21,1727.377175018337
2005-01-24,1728.493281558301
2005-01-25,1734.237151349073
2005-01-26,1760.4357112420507
2005-01-27,1760.3850239160056
2005-01-28,1768.8011165900662
2005-01-31,1783.1054347484242
2005-02-01,1813.6645458514395
2005-02-02,1820.30417784243
2005-02-03,1829.7709137782945
2005-02-04,1840.347186923733
2005-02-07,1842.324408184767
2005-02-08,1843.4854204811627
2005-02-09,1863.1246840151666
2005-02-10,1876.2264169811021
2005-02-11,1877.2779097032098
2005-02-14,1872.7344850662985
2005-02-15,1886.6171717410564
2005-02-16,1880.4905330841523
2005-02-17,1881.877515582492
2005-02-18,1886.1181381268032
2005-02-21,1891.9096002103565
2005-02-22,1890.91202388491
2005-02-23,1891.605234447128
2005-02-24,1909.6807105027524
2005-02-25,1936.4715713518708
2005-02-28,1939.497727666039
2005-03-01,1938.9034542336115
2005-03-02,1928.6290075965724
2005-03-03,1934.454341050314
2005-03-04,1953.0421587768335
2005-03-07,1961.088881360972
2005-03-08,1950.7710949409693
2005-03-09,1930.2669797562555
2005-03-10,1897.8542386168479
2005-03-11,1906.5238401355534
2005-03-14,1852.8901370774643
2005-03-15,1843.8265501274163
2005-03-16,1831.5329760214725
2005-03-17,1844.6842485721763
2005-03-18,1843.5060076542088
2005-03-21,1836.2782912169316
2005-03-22,1832.6669665132215
2005-03-23,1792.413887791843
2005-03-24,1791.908777312249
2005-03-25,1791.908777312249
2005-03-28,1791.345331679103
2005-03-29,1770.805975708999
2005-03-30,1791.189725593138
2005-03-31,1798.513140094136
2005-04-01,1811.3264922935932
2005-04-04,1789.7703487489348
2005-04-05,1778.0238168487313
2005-04-06,1767.8862462581164
2005-04-07,1806.1737077435314
2005-04-08,1808.569278292157
2005-04-11,1807.3834425754937
2005-04-12,1813.5043839938355
2005-04-13,1808.0426290361183
2005-04-14,1775.361887778031
2005-04-15,1743.291634882595
2005-04-18,1723.8331627182151
2005-04-19,1766.9924129536998
2005-04-20,1747.157447446861
2005-04-21,1771.8744389254255
2005-04-22,1764.1560474954108
2005-04-25,1797.7033699011638
2005-04-26,1816.1640212223065
2005-04-27,1785.240121747533
2005-04-28,1754.5169905143348
2005-04-29,1765.3780914405793
2005-05-02,1788.976026262904
2005-05-03,1789.0209984202238
2005-05-04,1839.7318038043966
2005-05-05,1840.7639462993448
2005-05-06,1846.1146852813858
2005-05-09,1834.9460459691868
2005-05-10,1821.2270151303346
2005-05-11,1810.446864122928
2005-05-12,1802.406589520158
2005-05-13,1792.915794331969
2005-05-16,1792.225791800289
2005-05-17,1804.6591661661566
2005-05-18,1846.6710972655978
2005-05-19,1864.9290719642213
2005-05-20,1865.8105469284799
2005-05-23,1879.337966184132
2005-05-24,1877.3917334056666
2005-05-25,1882.2427686705812
2005-05-26,1892.8225355362576
2005-05-27,1903.1984706401606
2005-05-30,1913.2091037917949
2005-05-31,1885.2794411711295
2005-06-01,1913.0766159687278
2005-06-02,1940.5820835294103
2005-06-03,1930.9799118145859
2005-06-06,1916.8373429665478
2005-06-07,1911.6452102186013
2005-06-08,1911.78155521509
2005-06-09,1915.763789893253
2005-06-10,1924.0170306146154
2005-06-13,1932.855286075623
2005-06-14,1950.8237714380505
2005-06-15,1970.8781630332346
2005-06-16,1987.3330301213762
2005-06-17,2006.725321900531
2005-06-20,2003.1398005479602
2005-06-21,2001.1472672319417
2005-06-22,1998.4106547275192
2005-06-23,1977.2580556451078
2005-06-24,1972.3368824947584
2005-06-27,1985.3393542974195
2005-06-28,1991.2797870150305
2005-06-29,2001.2808174229044
2005-06-30,1991.6632964733776
2005-07-01,1999.3595656884036
2005-07-04,1995.5858831293435
2005-07-05,2013.3075906190181
2005-07-06,2024.5670524258599
2005-07-07,2025.191604699421
2005-07-08,2044.437101912772
2005-07-11,2047.7435174300128
2005-07-12,2070.766217407497
2005-07-13,2072.1629528029566
2005-07-14,2090.7198559977223
2005-07-15,2074.143783545681
2005-07-18,2085.5183858389228
2005-07-19,2115.924073171894
2005-07-20,2127.010815342077
2005-07-21,2134.521025588494
2005-07-22,2142.8104579122564
2005-07-25,2119.3299045953363
2005-07-26,2110.0143125849745
2005-07-27,2137.1180612313296
2005-07-28,2158.199011772387
2005-07-29,2177.944036954391
2005-08-01,2205.3896390843684
2005-08-02,2223.450864034862
2005-08-03,2206.9167346703066
2005-08-04,2216.0737733459096
2005-08-05,2202.581529631568
2005-08-08,2220.498624846647
2005-08-09,2219.612892805478
2005-08-10,2232.4034544774477
2005-08-11,2250.500095485013
2005-08-12,2227.3214095065923
2005-08-15,2240.9183118552087
2005-08-16,2220.5171235729545
2005-08-17,2222.2524826250665
2005-08-18,2195.1719238232963
2005-08-19,2164.338821042147
2005-08-22,2214.736730792089
2005-08-23,2185.7715638720715
2005-08-24,2161.978012735886
2005-08-25,2201.845807150754
2005-08-26,2176.1414835272985
2005-08-29,2188.765671648552
2005-08-30,2185.6605143756447
2005-08-31,2235.025750831467
2005-09-01,2262.8835892436987
2005-09-02,2294.9462056959574
2005-09-05,2298.1608973395178
2005-09-06,2338.8119440511
2005-09-07,2346.2449920995687
2005-09-08,2341.9853961976587
2005-09-09,2373.696450489574
2005-09-12,2366.488169599442
2005-09-13,2334.0519762341937
2005-09-14,2350.0586196493996
2005-09-15,2387.537038489609
2005-09-16,2408.0532633197813
2005-09-19,2426.030748051879
2005-09-20,2432.891508985604
2005-09-21,2495.328484247736
2005-09-22,2477.135694342348
2005-09-23,2492.5997933162216
2005-09-26,2506.584475962189
2005-09-27,2491.4010065746224
2005-09-28,2528.617986285549
2005-09-29,2542.8130469572943
2005-09-30,2559.373583120583
2005-10-03,2584.608616084363
2005-10-04,2546.6431017332156
2005-10-05,2463.7267824828373
2005-10-06,2375.6436263967325
2005-10-07,2435.8336579548127
2005-10-10,2436.4216986751912
2005-10-11,2458.637299236222
2005-10-12,2389.6093670817986
2005-10-13,2360.7491117634813
2005-10-14,2354.6260504947377
2005-10-17,2408.2120426369047
2005-10-18,2361.2770944023528
2005-10-19,2374.1116026223644
2005-10-20,2299.045265278579
2005-10-21,2332.5263454647024
2005-10-24,2392.405271701556
2005-10-25,2381.3139473872525
2005-10-26,2397.012840225055
2005-10-27,2343.7230603519783
2005-10-28,2387.6917884106215
2005-10-31,2443.901711496391
2005-11-01,2481.377795684706
2005-11-02,2498.1313381246446
2005-11-03,2510.9004945910738
2005-11-04,2499.8862666247046
2005-11-07,2500.7289214147736
2005-11-08,2513.701818543321
2005-11-09,2519.6367547148525
2005-11-10,2519.170659124535
2005-11-11,2523.9909323436473
2005-11-14,2513.947004702396
2005-11-15,2510.280690575028
2005-11-16,2545.56633871159
2005-11-17,2585.7455252086665
2005-11-18,2573.0325411769786
2005-11-21,2593.130375194694
2005-11-22,2611.2655926769394
2005-11-23,2625.42645430461
2005-11-24,2626.8308218065104
2005-11-25,2644.9699720830035
2005-11-28,2622.2651078549607
2005-11-29,2625.50737854305
2005-11-30,2629.7490723710007
2005-12-01,2694.5396152486355
2005-12-02,2724.9080443253515
2005-12-05,2727.9560441024
2005-12-06,2777.7656931500887
2005-12-07,2722.4124166289457
2005-12-08,2685.229232934619
2005-12-09,2687.118787315221
2005-12-12,2691.953444490261
2005-12-13,2706.577520608839
2005-12-14,2706.9288526726123
2005-12-15,2675.039707111127
2005-12-16,2655.4310606686927
2005-12-19,2605.8626705748434
2005-12-20,2628.7057413265275
2005-12-21,2681.2768404334274
2005-12-22,2673.2433789526376
2005-12-23,2680.771145163882
2005-12-26,2678.190936612973
2005-12-27,2656.5870731847886
2005-12-28,2642.2408372155546
2005-12-29,2676.8459843645155
2005-12-30,2676.724858292628
2006-01-02,2679.815800952524
2006-01-03,2775.9995379979773
2006-01-04,2836.5476904649254
2006-01-05,2832.8584392462108
2006-01-06,2868.0835309826634
2006-01-09,2904.6621675173624
2006-01-10,2880.9068326879355
2006-01-11,2925.3739837945336
2006-01-12,2924.6122619097628
2006-01-13,2922.267207125806
2006-01-16,2926.2647339970226
2006-01-17,2887.2942040138305
2006-01-18,2855.2547102109083
2006-01-19,2931.5668614705064
2006-01-20,2918.8236741442543
2006-01-23,2947.9627436019623
2006-01-24,3012.9943135812637
2006-01-25,3005.0467655709654
2006-01-26,3087.9570058255254
2006-01-27,3079.034896364412
2006-01-30,3107.2556287897078
2006-01-31,3133.6527470983633
2006-02-01,3117.0604778082234
2006-02-02,3056.4684774790057
2006-02-03,3030.701055529391
2006-02-06,3078.5432063870644
2006-02-07,2997.931348961582
2006-02-08,2987.74546645563
2006-02-09,3011.647699174238
2006-02-10,3002.24845893413
2006-02-13,2945.9992078334544
2006-02-14,2978.948059045482
2006-02-15,3010.84699396532
2006-02-16,3095.427462678766
2006-02-17,3108.230865892084
2006-02-20,3112.8788908209694
2006-02-21,3097.9775650099104
2006-02-22,3117.1266941509866
2006-02-23,3142.937630024966
2006-02-24,3163.6910858776696
2006-02-27,3141.9509392520627
2006-02-28,3110.049574525613
2006-03-01,3194.0137764185415
2006-03-02,3197.4371946745764
2006-03-03,3198.2835262524345
2006-03-06,3119.7499698807546
2006-03-07,3008.7887339295726
2006-03-08,2983.4450876636097
2006-03-09,2945.27377196875
2006-03-10,2985.1901946236385
2006-03-13,3012.93843895757
2006-03-14,3067.7626925748987
2006-03-15,3124.578605330374
2006-03-16,3140.060377259202
2006-03-17,3126.6154350798474
2006-03-20,3122.2369210886136
2006-03-21,3070.8279141980743
2006-03-22,3079.50060890718
2006-03-23,3050.2905962336463
2006-03-24,3069.2267555978347
2006-03-27,3047.995981771804
2006-03-28,2966.534619765989
2006-03-29,3019.8014494144372
2006-03-30,3056.0485605267427
2006-03-31,3068.277916356315
2006-04-03,3136.258094740947
2006-04-04,3160.7132354940395
2006-04-05,3182.4976099360315
2006-04-06,3185.632840418165
2006-04-07,3121.2285827548667
2006-04-10,3111.530263923183
2006-04-11,3089.292025227986
2006-04-12,3097.0321765614394
2006-04-13,3090.382430041992
2006-04-14,3090.382430041992
2006-04-17,3128.138610403697
2006-04-18,3219.1506883365255
2006-04-19,3253.687885715423
2006-04-20,3239.4702546050867
2006-04-21,3290.269652484187
2006-04-24,3272.956080380183
2006-04-25,3256.0023675176953
2006-04-26,3280.9865926598304
2006-04-27,3247.9538910937513
2006-04-28,3299.0885681004115
2006-05-01,3318.3081540472454
2006-05-02,3384.9716227823733
2006-05-03,3374.922445442228
2006-05-04,3390.0063646245108
2006-05-05,3436.174372162256
2006-05-08,3468.0294146440488
2006-05-09,3510.286158746591
2006-05-10,3499.5216673581326
2006-05-11,3415.163079070252
2006-05-12,3310.639269015658
2006-05-15,3193.987702448524
2006-05-16,3232.149932039588
2006-05-17,3093.8934317725057
2006-05-18,3042.1188777801526
2006-05-19,3032.394984655211
2006-05-22,2874.9173817295236
2006-05-23,2875.801894727661
2006-05-24,2785.4588407653173
2006-05-25,2924.7199963634653
2006-05-26,3019.9917900090127
2006-05-29,3019.6683200987213
2006-05-30,2863.2353504600555
2006-05-31,2865.715514747853
2006-06-01,2958.276617264088
2006-06-02,2979.0430361106655
2006-06-05,2894.5964562991458
2006-06-06,2848.5510176330868
2006-06-07,2771.790912283277
2006-06-08,2729.1113060480525
2006-06-09,2696.5890400476405
2006-06-12,2572.934910186372
2006-06-13,2485.715386521748
2006-06-14,2537.7793202307116
2006-06-15,2714.4664566496126
2006-06-16,2707.2517272552636
2006-06-19,2639.9406619408237
2006-06-20,2655.4351290784125
2006-06-21,2747.1798445578484
2006-06-22,2746.62438351029
2006-06-23,2765.834648923248
2006-06-26,2780.1524451913474
2006-06-27,2724.487590809199
2006-06-28,2765.328358315237
2006-06-29,2909.712030643633
2006-06-30,2964.8168062543555
2006-07-03,3065.8354207502534
2006-07-04,3091.059264893775
2006-07-05,2967.1264067316497
2006-07-06,3019.6198720956804
2006-07-07,2978.9655612181346
2006-07-10,2984.581938836612
2006-07-11,2994.5749754913995
2006-07-12,2956.1253682268934
2006-07-13,2862.471520072796
2006-07-14,2842.855770633617
2006-07-17,2812.123987275064
2006-07-18,2849.3173550486254
2006-07-19,2994.7597427878763
2006-07-20,2931.22880186885
2006-07-21,2902.079191405398
2006-07-24,2985.93367094045
2006-07-25,3011.79551204044
2006-07-26,3004.15796595856
2006-07-27,3025.3284519028075
2006-07-28,3080.5892043728386
2006-07-31,3066.406119072934
2006-08-01,3023.874967062319
2006-08-02,3076.1971974599446
2006-08-03,3086.280870731358
2006-08-04,3106.608162104056
2006-08-07,3096.3063896069184
2006-08-08,3079.4122611317266
2006-08-09,3062.3228364344905
2006-08-10,3068.841531921742
2006-08-11,3062.4048278268165
2006-08-14,3034.292691557603
2006-08-15,3091.1539246777197
2006-08-16,3140.205516990585
2006-08-17,3142.4068392610584
2006-08-18,3140.947433651241
2006-08-21,3124.2747125378532
2006-08-22,3118.5673429856706
2006-08-23,3035.959764080881
2006-08-24,3033.081012242173
2006-08-25,3045.9270262797613
2006-08-28,3080.152790119485
2006-08-29,3095.437418308497
2006-08-30,3111.1552971639076
2006-08-31,3087.296390473578
2006-09-01,3147.548287593333
2006-09-04,3164.0997340129074
2006-09-05,3168.027897516933
2006-09-06,3085.410469442001
2006-09-07,3051.2248694373643
2006-09-08,3041.503672055342
2006-09-11,2976.242011779871
2006-09-12,3028.7180742144483
2006-09-13,3082.7367979739574
2006-09-14,3068.4546910792133
2006-09-15,3078.6479719980557
2006-09-18,3126.722222239342
2006-09-19,3091.659121777175
2006-09-20,3068.597382071545
2006-09-21,3015.375025496693
2006-09-22,2983.4358896401727
2006-09-25,2999.8709087976235
2006-09-26,3057.041288262984
2006-09-27,3089.4053562226663
2006-09-28,3114.6922075573857
2006-09-29,3123.64553413313
2006-10-02,3127.3409034108217
2006-10-03,3077.4213559846926
2006-10-04,3160.234845820318
2006-10-05,3204.252016979627
2006-10-06,3192.8173675197963
2006-10-09,3213.085036425724
2006-10-10,3243.689036443929
2006-10-11,3232.073204074982
2006-10-12,3298.197724510746
2006-10-13,3324.6603561881316
2006-10-16,3356.902217154244
2006-10-17,3311.980333399983
2006-10-18,3329.555065712303
2006-10-19,3354.115095122065
2006-10-20,3344.2971708691675
2006-10-23,3357.3463842270307
2006-10-24,3380.49041923983
2006-10-25,3419.783931150847
