Date,GOLDEN DRAGON WITH PARTIAL A SHARES
2015-09-25,2246.881508744019
2015-09-28,2247.242596404367
2015-09-29,2198.7106497044906
2015-09-30,2232.381134597209
2015-10-01,2243.5359989360927
2015-10-02,2292.4376997882573
2015-10-05,2320.5015083826675
2015-10-06,2325.427504175878
2015-10-07,2390.3847249550904
2015-10-08,2374.1622194800075
2015-10-09,2384.9483758745337
2015-10-12,2423.900314022876
2015-10-13,2411.9520415505176
2015-10-14,2393.0627345086396
2015-10-15,2442.606944560345
2015-10-16,2453.67600811695
2015-10-19,2456.8064959114163
2015-10-20,2451.894624116071
2015-10-21,2444.4626032331116
2015-10-22,2437.6671302867207
2015-10-23,2468.530501913354
2015-10-26,2472.1481128823734
2015-10-27,2465.6205770748074
2015-10-28,2445.6890092855415
2015-10-29,2424.242959675519
2015-10-30,2414.749734552341
2015-11-02,2398.8191163863535
2015-11-03,2421.7211282805633
2015-11-04,2477.6117851107556
2015-11-05,2475.389830679268
2015-11-06,2455.620041025167
2015-11-09,2438.552574669179
2015-11-10,2399.8833621790222
2015-11-11,2387.5500837966006
2015-11-12,2424.1902713590725
2015-11-13,2380.9976820585225
2015-11-16,2346.431889769346
2015-11-17,2373.506954545404
2015-11-18,2362.4204216554326
2015-11-19,2400.4072745297735
2015-11-20,2418.864808983252
2015-11-23,2412.4659434702644
2015-11-24,2399.796723818489
2015-11-25,2395.031923934969
2015-11-26,2397.8761996994026
2015-11-27,2348.058040449724
2015-11-30,2336.7213501125348
2015-12-01,2371.6662552824614
2015-12-02,2383.731560622597
2015-12-03,2372.300052796917
2015-12-04,2359.674204292
2015-12-07,2363.154287908677
2015-12-08,2333.113229289652
2015-12-09,2315.2306909745116
2015-12-10,2304.2938501012563
2015-12-11,2269.110581547172
2015-12-14,2257.7312351558876
2015-12-15,2265.442554953371
2015-12-16,2303.4138619418522
2015-12-17,2322.0374834808426
2015-12-18,2304.0104241730573
2015-12-21,2314.789682047858
2015-12-22,2321.7685962412647
2015-12-23,2339.560494716189
2015-12-24,2343.89592031066
2015-12-25,2346.2123358910208
2015-12-28,2324.8997072261413
2015-12-29,2327.0610567971685
2015-12-30,2312.561581349273
2015-12-31,2317.943418705644
2016-01-01,2317.9434187056436
2016-01-04,2239.587582484246
2016-01-05,2233.2158337454043
2016-01-06,2211.5736627681536
2016-01-07,2134.5211570868996
2016-01-08,2139.4848570698273
2016-01-11,2080.1762902252076
2016-01-12,2076.0497675423676
2016-01-13,2084.197369736163
2016-01-14,2075.4561964006075
2016-01-15,2040.9255471816336
2016-01-18,2025.4565093426224
2016-01-19,2060.2953841798985
2016-01-20,1991.917678020505
2016-01-21,1965.0702710626474
2016-01-22,2018.9160108277342
2016-01-25,2044.062820586142
2016-01-26,1999.4462183494857
2016-01-27,2008.2692872053842
2016-01-28,2014.8044620435444
2016-01-29,2070.347561392792
2016-02-01,2066.8612771672556
2016-02-02,2049.572520892347
2016-02-03,2007.4104657491912
2016-02-04,2029.7690861566266
2016-02-05,2025.960148938127
2016-02-08,2021.7978830684995
2016-02-09,2018.7460489145733
2016-02-10,2022.2020733059248
2016-02-11,1971.2510547124998
2016-02-12,1963.240046245243
2016-02-15,2008.5888216380692
2016-02-16,2047.231828093579
2016-02-17,2039.6752512546454
2016-02-18,2077.697499880075
2016-02-19,2079.6926660850268
2016-02-22,2101.8081244641844
2016-02-23,2087.8271125942683
2016-02-24,2072.379496686318
2016-02-25,2045.5425764720944
2016-02-26,2082.965168676329
2016-02-29,2064.3618470956353
2016-03-01,2099.065555479721
2016-03-02,2147.1947597705944
2016-03-03,2154.4178680104287
2016-03-04,2180.7926533616524
2016-03-07,2184.791064789572
2016-03-08,2167.7163866298383
2016-03-09,2160.9705420746964
2016-03-10,2158.9950874485903
2016-03-11,2191.9955133809676
2016-03-14,2213.9430501728675
2016-03-15,2191.284521259227
2016-03-16,2195.4514594128973
2016-03-17,2227.304413323665
2016-03-18,2258.971893559845
2016-03-21,2268.1451816308363
2016-03-22,2264.4659500207217
2016-03-23,2252.7118697087544
2016-03-24,2229.2578488903273
2016-03-25,2226.7497906253607
2016-03-28,2224.986678128429
2016-03-29,2229.2060678405082
2016-03-30,2277.8552177125125
2016-03-31,2284.1284806893555
2016-04-01,2255.756957860216
2016-04-04,2255.2111441587904
2016-04-05,2233.6140808354594
2016-04-06,2227.3365734426507
2016-04-07,2229.316510262146
2016-04-08,2238.66310159685
2016-04-11,2253.362004008497
2016-04-12,2258.946967589581
2016-04-13,2317.1914777819647
2016-04-14,2324.3825037532083
2016-04-15,2323.783308294878
2016-04-18,2307.4182633658274
2016-04-19,2322.619469132279
2016-04-20,2297.8009975523955
2016-04-21,2320.377270681638
2016-04-22,2305.558649611467
2016-04-25,2290.1949232374423
2016-04-26,2294.371694833223
2016-04-27,2285.915069503081
2016-04-28,2279.977667847066
2016-04-29,2257.302390609047
2016-05-02,2251.28231559866
2016-05-03,2218.159710867484
2016-05-04,2204.4228293090473
2016-05-05,2199.140454339791
2016-05-06,2171.7840345023405
2016-05-09,2166.7724208818922
2016-05-10,2174.0565851921992
2016-05-11,2164.3785830097972
2016-05-12,2152.886628940517
2016-05-13,2130.0941244960713
2016-05-16,2147.3092605856978
2016-05-17,2170.4409037434916
2016-05-18,2150.814910660272
2016-05-19,2129.429481446266
2016-05-20,2146.694626415777
2016-05-23,2162.81775893136
2016-05-24,2164.94635296683
2016-05-25,2196.9584777597925
2016-05-26,2203.2198683568586
2016-05-27,2230.06941730539
2016-05-30,2238.4981877012956
2016-05-31,2254.680734677964
2016-06-01,2248.6966803828
2016-06-02,2252.8421006440003
2016-06-03,2260.183053618465
2016-06-06,2277.5940096764566
2016-06-07,2304.2786266930125
2016-06-08,2305.05200998412
2016-06-09,2304.6065926590823
2016-06-10,2278.6957660315975
2016-06-13,2225.5974760168137
2016-06-14,2224.3696561080724
2016-06-15,2235.2349297700175
2016-06-16,2204.7591781894444
2016-06-17,2215.1619900514693
2016-06-20,2243.9987367791646
2016-06-21,2258.3111563697853
2016-06-22,2276.4302244089768
2016-06-23,2279.3896817279456
2016-06-24,2219.20389924148
2016-06-27,2214.161393850325
2016-06-28,2222.5001452219985
2016-06-29,2255.7337250265805
2016-06-30,2295.3632103548302
2016-07-01,2301.7147755549695
2016-07-04,2321.155564599723
2016-07-05,2295.1971227077124
2016-07-06,2263.9596857238153
2016-07-07,2288.9629923700622
2016-07-08,2280.2546239090725
2016-07-11,2324.712808730211
2016-07-12,2353.6383111148807
2016-07-13,2359.0929822569865
2016-07-14,2378.2809722710754
2016-07-15,2391.315600166402
2016-07-18,2405.4478453402407
2016-07-19,2398.7203097769857
2016-07-20,2411.4419869327585
2016-07-21,2423.397623214521
2016-07-22,2415.0581748959225
2016-07-25,2414.9429996006584
2016-07-26,2430.9155962475766
2016-07-27,2437.8749570168166
2016-07-28,2440.823898433976
2016-07-29,2407.8883672977204
2016-08-01,2440.7559598681246
2016-08-02,2436.951662038284
2016-08-03,2404.332510150581
2016-08-04,2414.0441818676863
2016-08-05,2446.7874246521255
2016-08-08,2477.6297465979533
2016-08-09,2481.264844778063
2016-08-10,2492.8827016963996
2016-08-11,2502.0309237644256
2016-08-12,2525.7183987672483
2016-08-15,2544.986218998321
2016-08-16,2543.350785667113
2016-08-17,2531.546677669097
2016-08-18,2545.3549902943564
2016-08-19,2531.0481052985774
2016-08-22,2521.937191867932
2016-08-23,2525.5264418444995
2016-08-24,2508.2717931250418
2016-08-25,2514.2040499299364
2016-08-26,2525.410028112258
2016-08-29,2516.104118367105
2016-08-30,2533.5712447256046
2016-08-31,2521.4468448478838
2016-09-01,2527.103619160763
2016-09-02,2542.3414344741204
2016-09-05,2582.986133861561
2016-09-06,2618.3957847098573
2016-09-07,2623.787576729062
2016-09-08,2634.3218246912343
2016-09-09,2623.8985206437674
2016-09-12,2551.9247799942073
2016-09-13,2545.998395734675
2016-09-14,2544.4896923690403
2016-09-15,2559.486619826638
2016-09-16,2558.787091651323
2016-09-19,2600.2456339606297
2016-09-20,2598.8084307830363
2016-09-21,2622.8873503902587
2016-09-22,2641.728276749418
2016-09-23,2639.621524185519
2016-09-26,2596.0886289880427
2016-09-27,2616.9805185044524
2016-09-28,2617.454521220123
2016-09-29,2627.959769384853
2016-09-30,2589.6961027095767
2016-10-03,2616.1984137454615
2016-10-04,2629.544972038231
2016-10-05,2634.55263679033
2016-10-06,2644.4678401166225
2016-10-07,2632.7799942768115
2016-10-10,2639.5020576611273
2016-10-11,2608.5604043232674
2016-10-12,2599.5530425677175
2016-10-13,2566.6894401678346
2016-10-14,2576.6506205354826
2016-10-17,2563.846293515351
2016-10-18,2597.339434574524
2016-10-19,2601.5235457247313
2016-10-20,2606.620695382248
2016-10-21,2603.874104356314
2016-10-24,2625.9137990072527
2016-10-25,2628.782684563454
2016-10-26,2605.996054829265
2016-10-27,2584.472558791112
2016-10-28,2572.27021415669
2016-10-31,2565.457369263462
2016-11-01,2577.1984295686407
2016-11-02,2538.1545802079986
2016-11-03,2524.9842572106745
2016-11-04,2521.939142901863
2016-11-07,2544.847078258534
2016-11-08,2558.1619090598006
2016-11-09,2500.744778542183
2016-11-10,2529.4565233885824
2016-11-11,2482.5798826189966
2016-11-14,2448.634366689584
2016-11-15,2459.0849513758635
2016-11-16,2466.6124298569184
2016-11-17,2473.0638581438857
2016-11-18,2473.0019946140824
2016-11-21,2479.0111510987044
2016-11-22,2505.647578457346
2016-11-23,2508.5886108114564
2016-11-24,2501.4293231161655
2016-11-25,2511.469677027845
2016-11-28,2531.224012815753
2016-11-29,2527.1071740500142
2016-11-30,2528.635954429919
2016-12-01,2524.7472489105003
2016-12-02,2494.1187282102865
2016-12-05,2485.7129918873184
2016-12-06,2497.67037379057
2016-12-07,2507.0754319958223
2016-12-08,2527.5965384320634
2016-12-09,2518.47836355472
2016-12-12,2485.348212603497
2016-12-13,2494.7550732488853
2016-12-14,2488.2340637744987
2016-12-15,2449.0730870245557
2016-12-16,2441.887043493031
2016-12-19,2419.494397106339
2016-12-20,2414.1752182728815
2016-12-21,2415.988674395234
2016-12-22,2393.2059827707253
2016-12-23,2383.13960613346
2016-12-26,2386.055634076704
2016-12-27,2386.423627814046
2016-12-28,2405.929032821294
2016-12-29,2407.4152188114053
2016-12-30,2429.140731230714
2017-01-02,2429.140731230714
2017-01-03,2444.185129443397
2017-01-04,2450.206315521946
2017-01-05,2494.2497100905807
2017-01-06,2494.4162483373884
2017-01-09,2498.061595939655
2017-01-10,2523.774708423177
2017-01-11,2534.17838942106
2017-01-12,2533.364355699119
2017-01-13,2540.2778003907642
2017-01-16,2518.562744027454
2017-01-17,2533.4549689928435
2017-01-18,2549.1514714639716
2017-01-19,2544.004735607273
2017-01-20,2534.7313639806584
2017-01-23,2552.366091171855
2017-01-24,2566.81315816821
2017-01-25,2575.687390423595
2017-01-26,2591.0053588444134
2017-01-27,2587.2839852819016
2017-01-30,2585.6695865458055
2017-01-31,2586.437486012994
2017-02-01,2585.493056030538
2017-02-02,2577.398566488982
2017-02-03,2578.684465414011
2017-02-06,2604.6934751502736
2017-02-07,2604.8475313461536
2017-02-08,2621.9680498593816
2017-02-09,2634.1940389456763
2017-02-10,2642.475207486888
2017-02-13,2661.730216624737
2017-02-14,2662.168848170637
2017-02-15,2687.297556416058
2017-02-16,2692.9049964774777
2017-02-17,2682.7236235045816
2017-02-20,2690.761407400536
2017-02-21,2689.988185107042
2017-02-22,2715.5402970820883
2017-02-23,2710.231936414893
2017-02-24,2693.2070895347147
2017-02-27,2689.1363542773747
2017-02-28,2678.361324392431
2017-03-01,2680.7763681302476
2017-03-02,2675.6980759432035
2017-03-03,2656.0874352981714
2017-03-06,2661.520210514777
2017-03-07,2676.0795288201416
2017-03-08,2688.956677733719
2017-03-09,2657.436989806649
2017-03-10,2660.9573179760637
2017-03-13,2693.7696595216817
2017-03-14,2696.0288807686084
2017-03-15,2697.1003633163527
2017-03-16,2749.0160200427003
2017-03-17,2756.353677081621
2017-03-20,2774.7391707676034
2017-03-21,2781.5895898694334
2017-03-22,2758.3752634866905
2017-03-23,2765.9109103696387
2017-03-24,2764.375635816605
2017-03-27,2753.637648110299
2017-03-28,2768.3061544048605
2017-03-29,2768.66277728055
2017-03-30,2755.0632927897436
2017-03-31,2737.955388472445
2017-04-03,2754.5434601546444
2017-04-04,2751.665402047028
2017-04-05,2778.3412355067167
2017-04-06,2765.582903955937
2017-04-07,2763.136765892846
2017-04-10,2765.3377612262793
2017-04-11,2748.6462083102297
2017-04-12,2765.3249788365624
2017-04-13,2768.667319124012
2017-04-14,2762.502644549729
2017-04-17,2763.1561500842354
2017-04-18,2739.4707150314593
2017-04-19,2726.5461385026174
2017-04-20,2748.0619454923326
2017-04-21,2755.341347427008
2017-04-24,2763.842622634879
2017-04-25,2802.700159538718
2017-04-26,2808.4557413400303
2017-04-27,2811.6931990907087
2017-04-28,2806.163246763495
2017-05-01,2809.3944590400934
2017-05-02,2823.265863182259
2017-05-03,2823.197900195011
2017-05-04,2809.2282537896644
2017-05-05,2787.463042333165
2017-05-08,2804.186521268348
2017-05-09,2833.746177796095
2017-05-10,2845.1587887518253
2017-05-11,2857.133717804822
2017-05-12,2857.8166586412335
2017-05-15,2875.8797533439965
2017-05-16,2888.047619190611
2017-05-17,2873.674924962211
2017-05-18,2860.6063117291624
2017-05-19,2875.2652285900435
2017-05-22,2904.189895568251
2017-05-23,2897.6224415940496
2017-05-24,2901.2847666459948
2017-05-25,2928.923652261047
2017-05-26,2928.491825701537
2017-05-29,2934.804429282767
2017-05-30,2933.0335732825424
2017-05-31,2919.6441304332807
2017-06-01,2938.9815418870276
2017-06-02,2951.8627145855025
2017-06-05,2959.069176522022
2017-06-06,2964.9829264406726
2017-06-07,2974.332320851861
2017-06-08,3005.3037490519246
2017-06-09,2987.999079590048
2017-06-12,2953.9175387079054
2017-06-13,2961.2163317813306
2017-06-14,2956.858458000053
2017-06-15,2931.659682243103
2017-06-16,2935.9080358295064
2017-06-19,2978.573865399494
2017-06-20,2979.934046640979
2017-06-21,2982.378285299656
2017-06-22,2992.6130187174826
2017-06-23,2996.8482860817
2017-06-26,3028.7836916776228
2017-06-27,3019.128568812595
2017-06-28,2999.8258329543487
2017-06-29,3009.687872637302
2017-06-30,2990.4061971025862
2017-07-03,2998.8650627595375
2017-07-04,2960.1335953363705
2017-07-05,2986.023583759447
2017-07-06,2976.9938518665645
2017-07-07,2964.3408521491474
2017-07-10,2976.4125280584985
2017-07-11,3021.4193300340776
2017-07-12,3042.3323377194097
2017-07-13,3076.9522039144567
2017-07-14,3085.5600565352706
2017-07-17,3088.328141888801
2017-07-18,3102.998577216917
2017-07-19,3126.4524232344565
2017-07-20,3126.246593541356
2017-07-21,3120.0990081405357
2017-07-24,3140.1309155843355
2017-07-25,3133.810022923364
2017-07-26,3141.8390650691695
2017-07-27,3165.2398194893153
2017-07-28,3155.704094270112
2017-07-31,3178.256818469528
2017-08-01,3186.8379293827143
2017-08-02,3191.2627379592723
2017-08-03,3182.5789045541856
2017-08-04,3191.916350321281
2017-08-07,3221.787636437942
2017-08-08,3238.9169638922053
2017-08-09,3229.8939836284776
2017-08-10,3180.3405475146433
2017-08-11,3131.4584543607375
2017-08-14,3161.990977033718
2017-08-15,3164.5620517039265
2017-08-16,3180.163221620742
2017-08-17,3187.9586266274496
2017-08-18,3170.3195063870753
2017-08-21,3186.616444850441
2017-08-22,3219.074331857175
2017-08-23,3222.8179519560335
2017-08-24,3239.597786118124
2017-08-25,3252.5096862485034
2017-08-28,3243.20461824621
2017-08-29,3235.6767128067872
2017-08-30,3272.0872952562263
2017-08-31,3277.3375726100567
2017-09-01,3281.405749184194
2017-09-04,3267.4351840877766
2017-09-05,3268.80332651355
2017-09-06,3258.386693817573
2017-09-07,3267.8641826277585
2017-09-08,3279.920284345498
2017-09-11,3307.801429770862
2017-09-12,3321.7718192934863
2017-09-13,3322.519858858482
2017-09-14,3314.867645394401
2017-09-15,3318.794257197697
2017-09-18,3362.498036842536
2017-09-19,3352.3339328278307
2017-09-20,3357.3548895622444
2017-09-21,3354.716854481653
2017-09-22,3328.36670220495
2017-09-25,3258.2252542956367
2017-09-26,3246.5332045890996
2017-09-27,3274.539641999704
2017-09-28,3248.366205731423
2017-09-29,3271.641430023258
2017-10-02,3282.9360747675933
2017-10-03,3339.7587910046554
2017-10-04,3353.9288576014433
2017-10-05,3360.1536861335567
2017-10-06,3377.0588245465265
2017-10-09,3370.0143343211944
2017-10-10,3387.380008961414
2017-10-11,3392.2862289721825
2017-10-12,3400.5055511756486
2017-10-13,3406.4228492644725
2017-10-16,3433.7484263897913
2017-10-17,3417.3804721724814
2017-10-18,3428.468656904573
2017-10-19,3382.6081747933335
2017-10-20,3405.8104771982903
2017-10-23,3390.226008403789
2017-10-24,3377.3537367288504
2017-10-25,3382.514713629326
2017-10-26,3366.6845882999555
2017-10-27,3377.0355173641656
2017-10-30,3382.841366177779
2017-10-31,3395.037986638834
2017-11-01,3422.8536147655427
2017-11-02,3414.1992574400033
2017-11-03,3422.166973218896
2017-11-06,3435.7724783458343
2017-11-07,3474.0550548571327
2017-11-08,3465.0037774386606
2017-11-09,3475.6777550423067
2017-11-10,3471.964946294306
2017-11-13,3475.3279882148345
2017-11-14,3461.6322618099475
2017-11-15,3429.566729070026
2017-11-16,3457.757048968694
2017-11-17,3481.5951198960524
2017-11-20,3487.650977439221
2017-11-21,3547.5937650271508
2017-11-22,3561.0681148566846
2017-11-23,3535.6810749854226
2017-11-24,3545.8513938413516
2017-11-27,3505.8443512269273
2017-11-28,3502.289617549065
2017-11-29,3477.3566478879334
2017-11-30,3416.3733379725845
2017-12-01,3404.730147487842
2017-12-04,3406.6298086022953
2017-12-05,3375.6578288832306
2017-12-06,3317.418627740201
2017-12-07,3327.657812495475
2017-12-08,3372.468427967406
2017-12-11,3411.430371224124
2017-12-12,3381.2105630530586
2017-12-13,3410.385975884688
2017-12-14,3410.0692204136003
2017-12-15,3381.1321670106854
2017-12-18,3399.2644258909036
2017-12-19,3410.170110417518
2017-12-20,3407.378844639248
2017-12-21,3429.482055238443
2017-12-22,3454.734078617631
2017-12-25,3453.875737178789
2017-12-26,3440.520863097182
2017-12-27,3444.40887746994
2017-12-28,3473.053170282958
2017-12-29,3484.1398538593676
2018-01-01,3484.1398538593676
2018-01-02,3565.4934358990226
2018-01-03,3587.41672908981
2018-01-04,3610.830395683593
2018-01-05,3631.4804881886807
2018-01-08,3653.316611341121
2018-01-09,3663.81048038687
2018-01-10,3649.645790326946
2018-01-11,3634.9772700226977
2018-01-12,3669.9397947728553
2018-01-15,3659.8923318737698
2018-01-16,3698.2754703379937
2018-01-17,3711.1445382984166
2018-01-18,3727.1920697601768
2018-01-19,3758.0514697493822
2018-01-22,3790.7044671509298
2018-01-23,3845.034943893463
2018-01-24,3839.5225800020576
2018-01-25,3826.8985753907755
2018-01-26,3879.1784949402168
2018-01-29,3858.195486634092
2018-01-30,3800.549956859466
2018-01-31,3829.056165929854
2018-02-01,3791.1211632242002
2018-02-02,3776.2745003448977
2018-02-05,3712.4327164964216
2018-02-06,3550.8090146123563
2018-02-07,3533.976985422748
2018-02-08,3514.2045130589017
2018-02-09,3430.4115295317006
2018-02-12,3447.2437759183217
2018-02-13,3491.2685310850184
2018-02-14,3556.20285373111
2018-02-15,3607.884815672454
2018-02-16,3600.1098122558233
2018-02-19,3600.063700437585
2018-02-20,3601.7298844165325
2018-02-21,3669.626418869633
2018-02-22,3634.357637047612
2018-02-23,3684.4279260056337
2018-02-26,3704.3095544145585
2018-02-27,3666.3505750674467
2018-02-28,3632.1680936979933
2018-03-01,3634.9251479690042
2018-03-02,3588.7547850742326
2018-03-05,3541.9823755241014
2018-03-06,3615.9825214385587
2018-03-07,3593.851123400897
2018-03-08,3636.6030450699586
2018-03-09,3674.5719122466517
2018-03-12,3736.774578561474
2018-03-13,3732.4712296167754
2018-03-14,3724.5886403570453
2018-03-15,3746.978976133398
2018-03-16,3746.5740640242334
2018-03-19,3727.176526870395
2018-03-20,3742.9878219977977
2018-03-21,3722.1029071283724
2018-03-22,3659.8030372968415
2018-03-23,3568.536634610256
2018-03-26,3607.3252501882434
2018-03-27,3622.964641202266
2018-03-28,3537.7694609778714
2018-03-29,3550.791246288596
2018-03-30,3556.778805061063
2018-04-02,3540.282210746545
2018-04-03,3540.442415776078
2018-04-04,3497.631188958574
2018-04-05,3500.078316451884
2018-04-06,3513.169898111106
2018-04-09,3548.293856856372
2018-04-10,3608.163396790333
2018-04-11,3616.785084080637
2018-04-12,3602.1148934784214
2018-04-13,3580.562385604952
2018-04-16,3544.1029265094694
2018-04-17,3518.0825394071576
2018-04-18,3540.9240890513397
2018-04-19,3580.987322117804
2018-04-20,3524.188188304353
2018-04-23,3489.045250031206
2018-04-24,3507.0700162929106
2018-04-25,3472.963453261221
2018-04-26,3454.613258365123
2018-04-27,3492.8028256099633
2018-04-30,3540.3457637037927
2018-05-01,3544.0888376122984
2018-05-02,3526.613038057221
2018-05-03,3491.896952663458
2018-05-04,3488.274378798093
2018-05-07,3513.406255235791
2018-05-08,3557.668297010493
2018-05-09,3562.021586263701
2018-05-10,3591.128432262834
2018-05-11,3618.2952768886557
2018-05-14,3665.88934824753
2018-05-15,3626.217626308561
2018-05-16,3628.6076993503716
2018-05-17,3610.5362541793284
2018-05-18,3609.7332678658454
2018-05-21,3628.856582145727
2018-05-22,3626.3556320914886
2018-05-23,3592.7487051260377
2018-05-24,3605.216353898739
2018-05-25,3601.8101533550994
2018-05-28,3619.070805700687
2018-05-29,3588.1288941448383
2018-05-30,3541.548783249721
2018-05-31,3583.1005096812078
2018-06-01,3604.5988116707226
2018-06-04,3673.2844291674546
2018-06-05,3684.2051057630056
2018-06-06,3709.347828123746
2018-06-07,3722.4882534085764
2018-06-08,3673.11095592845
2018-06-11,3683.111820062905
2018-06-12,3695.6895777454174
2018-06-13,3667.220265216689
2018-06-14,3639.993749095184
2018-06-15,3628.5533969230887
2018-06-18,3627.840871964139
2018-06-19,3524.4007668610575
2018-06-20,3546.62717330377
2018-06-21,3509.1645160468997
2018-06-22,3512.960848512906
2018-06-25,3444.4871496962237
2018-06-26,3427.646208767464
2018-06-27,3356.859089054562
2018-06-28,3358.459368046343
2018-06-29,3422.377342352845
2018-07-02,3416.5680866150897
2018-07-03,3377.1464041285903
2018-07-04,3350.850506797362
2018-07-05,3342.2493961697933
2018-07-06,3368.572172603274
2018-07-09,3430.911066310659
2018-07-10,3424.604299657858
2018-07-11,3380.5251502441506
2018-07-12,3412.209926515486
2018-07-13,3425.208670674123
2018-07-16,3418.07248130736
2018-07-17,3395.980441343469
2018-07-18,3396.459332033655
2018-07-19,3372.4499870346563
2018-07-20,3396.2333035777833
2018-07-23,3403.1617851719957
2018-07-24,3436.1109265527225
2018-07-25,3475.490694704131
2018-07-26,3457.3994503326994
2018-07-27,3453.921901341924
2018-07-30,3430.3918092068157
2018-07-31,3417.7414629947502
2018-08-01,3397.2024931612414
2018-08-02,3331.0299476288396
2018-08-03,3326.0987591716857
2018-08-06,3327.0203211371927
2018-08-07,3364.296557494633
2018-08-08,3372.796258889875
2018-08-09,3392.3879813399976
2018-08-10,3379.7434414895383
2018-08-13,3318.249561205355
2018-08-14,3287.161848895033
2018-08-15,3220.984857923695
2018-08-16,3211.0921556180174
2018-08-17,3226.324843375455
2018-08-20,3270.175292232502
2018-08-21,3302.6770661663663
2018-08-22,3320.3008317075237
2018-08-23,3303.745382563554
2018-08-24,3293.467265891834
2018-08-27,3363.1749847332603
2018-08-28,3372.887808830977
2018-08-29,3389.3436655098462
2018-08-30,3359.9657872629755
2018-08-31,3333.2054682615867
2018-09-03,3311.039010981304
2018-09-04,3321.8305784667405
2018-09-05,3248.1173316195095
2018-09-06,3213.3142867847655
2018-09-07,3216.8913373324517
2018-09-10,3165.6801120044374
2018-09-11,3148.206741631177
2018-09-12,3142.5533001023923
2018-09-13,3203.356647751862
2018-09-14,3237.2409851259904
2018-09-17,3192.3705256066405
2018-09-18,3200.521173440761
2018-09-19,3254.6038097585015
2018-09-20,3268.263936447987
2018-09-21,3332.453786189445
2018-09-24,3284.5356292032798
2018-09-25,3288.18577179391
2018-09-26,3309.4961725120324
2018-09-27,3309.4094856087245
2018-09-28,3306.472707863179
2018-10-01,3303.4728298622776
2018-10-02,3231.2259699671713
2018-10-03,3233.1131298601917
2018-10-04,3165.1222914892023
2018-10-05,3134.917226278235
2018-10-08,3084.8339512960924
2018-10-09,3075.7519150072826
2018-10-10,3049.0701614773466
2018-10-11,2927.812913535078
2018-10-12,3020.1378680691746
2018-10-15,2970.0370386368295
2018-10-16,2989.4814560789864
2018-10-17,2985.5092342034873
2018-10-18,2960.7659632181744
2018-10-19,2973.700677314766
2018-10-22,3041.441732324006
2018-10-23,2955.801654306266
2018-10-24,2928.8300420182254
2018-10-25,2908.6047221492595
2018-10-26,2879.1377617240955
2018-10-29,2854.4928904128587
2018-10-30,2848.503879139166
2018-10-31,2926.942859026174
2018-11-01,2993.136925492684
2018-11-02,3087.3269976296046
2018-11-05,3033.068150623872
2018-11-06,3044.4734240682533
2018-11-07,3063.3150179307836
2018-11-08,3057.7098981917343
2018-11-09,2982.8336724807455
2018-11-12,2974.1949816303577
2018-11-13,2993.303954686328
2018-11-14,2990.9222993244425
2018-11-15,3047.8638907919203
2018-11-16,3044.286539676458
2018-11-19,3046.1103709442295
2018-11-20,2987.665838702967
2018-11-21,3012.3712323586706
2018-11-22,3013.061839869943
2018-11-23,2995.8870453699988
2018-11-26,3045.243197785103
2018-11-27,3043.4241606044156
2018-11-28,3089.4706760476192
2018-11-29,3071.8563696991114
2018-11-30,3087.0742892394824
2018-12-03,3171.48115754941
2018-12-04,3165.572963220435
2018-12-05,3117.597288192424
2018-12-06,3041.018022916969
2018-12-07,3032.525070147125
2018-12-10,2993.3903908106477
2018-12-11,3003.2632486111493
2018-12-12,3048.236532841608
2018-12-13,3079.3361817538544
2018-12-14,3034.078674624065
2018-12-17,3017.5710580139516
2018-12-18,2979.223478885945
2018-12-19,2974.004576653086
2018-12-20,2943.404049199042
2018-12-21,2940.9029180330363
2018-12-24,2926.255831152106
2018-12-25,2918.329161755534
2018-12-26,2932.3786777648297
2018-12-27,2933.373439352092
2018-12-28,2949.184668075745
2018-12-31,2966.267329510262
2019-01-01,2966.267329510262
2019-01-02,2900.7457042225033
2019-01-03,2866.4424671271945
2019-01-04,2917.5025836713285
2019-01-07,2961.9054976228736
2019-01-08,2968.6319210562892
2019-01-09,3037.9950860590966
2019-01-10,3046.255704962427
2019-01-11,3058.1750276964312
2019-01-14,3017.663810008226
2019-01-15,3074.664190740683
2019-01-16,3088.0651786396484
2019-01-17,3080.107179157728
2019-01-18,3116.5862576043532
2019-01-21,3128.4120140245072
2019-01-22,3097.138377171344
2019-01-23,3093.2670215012363
2019-01-24,3112.281057053991
2019-01-25,3167.7575802909755
2019-01-28,3167.491208512259
2019-01-29,3153.122783349848
2019-01-30,3179.7853423700594
2019-01-31,3214.2064513912715
2019-02-01,3219.3475268032753
2019-02-04,3223.5940750631244
2019-02-05,3236.1465419219394
2019-02-06,3233.153623289572
2019-02-07,3220.6423997530583
2019-02-08,3218.983940169891
2019-02-11,3241.6218357680755
2019-02-12,3255.457771117823
2019-02-13,3283.2305175143697
2019-02-14,3271.9165915421618
2019-02-15,3220.323704267578
2019-02-18,3260.781804965066
2019-02-19,3261.3084005136707
2019-02-20,3300.476470319187
2019-02-21,3317.817538103829
2019-02-22,3351.228399899175
2019-02-25,3387.7524692616053
2019-02-26,3374.128074555459
2019-02-27,3366.2010857187947
2019-02-28,3349.9379917343936
2019-03-01,3372.0562297893475
2019-03-04,3392.728271375846
