Date,EM ASIA ESG SCREENED
2014-04-14,1238.5776011769065
2014-04-15,1231.9289944160062
2014-04-16,1231.1471067343628
2014-04-17,1235.4400204389929
2014-04-18,1238.8684880501503
2014-04-21,1237.2403026615475
2014-04-22,1235.9521038554217
2014-04-23,1230.441689301681
2014-04-24,1231.583984365423
2014-04-25,1217.0562816571241
2014-04-28,1215.2452296939803
2014-04-29,1222.0077653853677
2014-04-30,1214.0377882777707
2014-05-01,1214.0285103608749
2014-05-02,1220.1600935030174
2014-05-05,1217.9405983360255
2014-05-06,1219.112609842722
2014-05-07,1211.0813734312148
2014-05-08,1215.5289907045249
2014-05-09,1216.7800021964708
2014-05-12,1225.563396749969
2014-05-13,1234.8377688411804
2014-05-14,1248.667855366768
2014-05-15,1252.514227414287
2014-05-16,1254.931369193262
2014-05-19,1259.1851838972877
2014-05-20,1255.2177427747883
2014-05-21,1255.297627044567
2014-05-22,1266.921092822655
2014-05-23,1268.9467584782305
2014-05-26,1266.0564114766325
2014-05-27,1262.530511124604
2014-05-28,1273.4524881894777
2014-05-29,1268.956124415239
2014-05-30,1263.131886762385
2014-06-02,1265.6156660207696
2014-06-03,1277.3794466512404
2014-06-04,1271.7060888777287
2014-06-05,1274.4724889200372
2014-06-06,1275.8420741972334
2014-06-09,1280.5575928148467
2014-06-10,1294.1582238822082
2014-06-11,1293.498442162126
2014-06-12,1290.136628890485
2014-06-13,1284.7782017606876
2014-06-16,1283.9622748354138
2014-06-17,1285.4935871057573
2014-06-18,1280.0919688507981
2014-06-19,1282.93525918926
2014-06-20,1276.5924776773645
2014-06-23,1272.6669647528827
2014-06-24,1280.0441175826224
2014-06-25,1275.3140511097793
2014-06-26,1288.270474879394
2014-06-27,1287.6508758500277
2014-06-30,1298.0881011525967
2014-07-01,1298.5311004222906
2014-07-02,1315.5538318164995
2014-07-03,1317.9697680057532
2014-07-04,1319.8914622026043
2014-07-07,1323.9190092247645
2014-07-08,1323.8821400263469
2014-07-09,1314.1738470768066
2014-07-10,1318.7266220037463
2014-07-11,1308.594805163146
2014-07-14,1313.2743417078862
2014-07-15,1320.1000111969486
2014-07-16,1318.4486824822884
2014-07-17,1317.7891871208274
2014-07-18,1315.6035316557513
2014-07-21,1316.8308051464508
2014-07-22,1330.0169202943064
2014-07-23,1337.1423078689065
2014-07-24,1340.6578626022967
2014-07-25,1339.042631016794
2014-07-28,1343.8300404638544
2014-07-29,1349.4936617799651
2014-07-30,1354.7750155211436
2014-07-31,1342.1733106789688
2014-08-01,1326.9059246204326
2014-08-04,1340.5919644339963
2014-08-05,1335.746648991654
2014-08-06,1329.7136303417574
2014-08-07,1322.5318347037708
2014-08-08,1313.5286655823093
2014-08-11,1329.7564266696281
2014-08-12,1334.8598831971185
2014-08-13,1346.5342102340458
2014-08-14,1348.696154966539
2014-08-15,1351.7036112486073
2014-08-18,1350.000679352911
2014-08-19,1358.193217344806
2014-08-20,1359.3452711845657
2014-08-21,1349.3426917701236
2014-08-22,1360.8251289077832
2014-08-25,1358.2450716983046
2014-08-26,1358.6762105701812
2014-08-27,1363.8585998002266
2014-08-28,1359.8761117181468
2014-08-29,1357.8614695721276
2014-09-01,1362.956651506577
2014-09-02,1354.396926177336
2014-09-03,1369.5369786247222
2014-09-04,1371.866959304744
2014-09-05,1367.2280683280464
2014-09-08,1371.3820778757333
2014-09-09,1370.044580091014
2014-09-10,1353.9029175861363
2014-09-11,1345.8521974383352
2014-09-12,1342.9945529487975
2014-09-15,1331.8356880603706
2014-09-16,1321.2595683128013
2014-09-17,1336.3773226326603
2014-09-18,1331.782914594723
2014-09-19,1333.6017855510809
2014-09-22,1320.5997397089761
2014-09-23,1311.7073706707017
2014-09-24,1314.5634602035013
2014-09-25,1306.4322975139312
2014-09-26,1302.8132622053015
2014-09-29,1290.258461037652
2014-09-30,1282.7569187779616
2014-10-01,1276.8992785801056
2014-10-02,1271.5736121207485
2014-10-03,1278.6126640034702
2014-10-06,1279.1662213424097
2014-10-07,1280.7749796128937
2014-10-08,1266.7670093877393
2014-10-09,1278.2413309395358
2014-10-10,1263.3708960267625
2014-10-13,1251.709989284716
2014-10-14,1254.1787086681518
2014-10-15,1252.980616399161
2014-10-16,1241.824285053436
2014-10-17,1239.5386586455807
2014-10-20,1257.45063129773
2014-10-21,1254.6800714400897
2014-10-22,1270.4583838827848
2014-10-23,1266.2866343554758
2014-10-24,1262.8469938000458
2014-10-27,1261.3308130378152
2014-10-28,1273.004237906665
2014-10-29,1294.1696909293912
2014-10-30,1291.047800308219
2014-10-31,1303.5784370356414
2014-11-03,1299.4277513009163
2014-11-04,1294.3755586679836
2014-11-05,1286.0570303512925
2014-11-06,1284.2688286471512
2014-11-07,1277.9593868292175
2014-11-10,1293.5448799521214
2014-11-11,1290.6249299745534
2014-11-12,1288.9574228697843
2014-11-13,1291.3821950029705
2014-11-14,1288.9191895131326
2014-11-17,1281.3030854254039
2014-11-18,1278.6240061435096
2014-11-19,1276.8311036452385
2014-11-20,1275.786092671649
2014-11-21,1280.6911327939351
2014-11-24,1299.2884748354797
2014-11-25,1297.1526376535332
2014-11-26,1305.2808964088442
2014-11-27,1309.686172721513
2014-11-28,1308.8821045633515
2014-12-01,1286.1541614637129
2014-12-02,1291.9614439115085
2014-12-03,1289.6479174442359
2014-12-04,1301.4770374558454
2014-12-05,1301.692835984676
2014-12-08,1298.4203563476187
2014-12-09,1282.2899140971313
2014-12-10,1279.2412104097684
2014-12-11,1265.7476517261607
2014-12-12,1262.9477498904982
2014-12-15,1254.2344472630314
2014-12-16,1242.7420219103528
2014-12-17,1235.832899160924
2014-12-18,1247.007698943358
2014-12-19,1262.0540148908049
2014-12-22,1277.3822739437837
2014-12-23,1269.2971017343616
2014-12-24,1268.3068177799958
2014-12-25,1266.4790249962878
2014-12-26,1271.2901099453857
2014-12-29,1284.226193657949
2014-12-30,1278.3942012068567
2014-12-31,1285.608858662936
2015-01-01,1285.5079473691126
2015-01-02,1293.7255115079324
2015-01-05,1282.454011736373
2015-01-06,1263.5718191994224
2015-01-07,1268.807094733213
2015-01-08,1287.4374285156784
2015-01-09,1297.367197963431
2015-01-12,1296.228275667287
2015-01-13,1301.2248164737862
2015-01-14,1297.110965984379
2015-01-15,1306.373419590407
2015-01-16,1300.3105254065379
2015-01-19,1293.8678855299434
2015-01-20,1302.5795194171549
2015-01-21,1324.2997877690684
2015-01-22,1328.3887924192152
2015-01-23,1347.0178713010312
2015-01-26,1347.5732947380234
2015-01-27,1348.5466962390847
2015-01-28,1346.6976416229893
2015-01-29,1329.140664323037
2015-01-30,1318.7878399659173
2015-02-02,1315.981785298633
2015-02-03,1326.019348819671
2015-02-04,1338.988663167816
2015-02-05,1336.6138894381083
2015-02-06,1334.5540599256
2015-02-09,1324.5289099246913
2015-02-10,1322.4332943946965
2015-02-11,1321.177278645414
2015-02-12,1323.4338784461188
2015-02-13,1340.3494486837064
2015-02-16,1338.1810995345638
2015-02-17,1338.9134614108202
2015-02-18,1340.2836023394839
2015-02-19,1340.7453805379548
2015-02-20,1339.880973520467
2015-02-23,1337.4199939845964
2015-02-24,1341.5057091543033
2015-02-25,1352.865096358573
2015-02-26,1355.3648125146333
2015-02-27,1352.1517811111366
2015-03-02,1356.2835011156046
2015-03-03,1353.5413525830627
2015-03-04,1347.6215819055421
2015-03-05,1341.6368554812784
2015-03-06,1347.7180934361224
2015-03-09,1331.8142488197088
2015-03-10,1317.3400693147412
2015-03-11,1311.086486349329
2015-03-12,1319.2015009968363
2015-03-13,1318.0931399203864
2015-03-16,1317.8625184706643
2015-03-17,1330.0441861492552
2015-03-18,1339.5344187027797
2015-03-19,1353.551047997549
2015-03-20,1349.0368249876426
2015-03-23,1355.8174418674648
2015-03-24,1357.2509206792984
2015-03-25,1355.3540309260713
2015-03-26,1340.1359286889108
2015-03-27,1336.4648096336753
2015-03-30,1351.5676939229381
2015-03-31,1359.3680610693966
2015-04-01,1363.4492538009235
2015-04-02,1376.689648370761
2015-04-03,1378.810749407046
2015-04-06,1386.7452725017727
2015-04-07,1389.7741266818305
2015-04-08,1417.5080923847866
2015-04-09,1429.9937217266406
2015-04-10,1442.4528806070302
2015-04-13,1462.5967671090643
2015-04-14,1450.3651244665234
2015-04-15,1448.095029516627
2015-04-16,1467.7843314325744
2015-04-17,1461.854921558971
2015-04-20,1445.0316236139843
2015-04-21,1458.089837838861
2015-04-22,1469.349701439253
2015-04-23,1473.265279365929
2015-04-24,1478.201127064803
2015-04-27,1483.847293851268
2015-04-28,1482.6574744152203
2015-04-29,1471.5659621594068
2015-04-30,1456.3886753974828
2015-05-01,1456.4097365637635
2015-05-04,1460.8197714149276
2015-05-05,1450.545649479321
2015-05-06,1438.4766478664535
2015-05-07,1414.3483776930507
2015-05-08,1426.1913622873644
2015-05-11,1434.0681069789741
2015-05-12,1421.1271987031432
2015-05-13,1425.4082564983962
2015-05-14,1427.799196104434
2015-05-15,1436.0444479783434
2015-05-18,1436.8384164372335
2015-05-19,1445.7321484111314
2015-05-20,1440.7142480348928
2015-05-21,1432.1498835917769
2015-05-22,1449.337514428537
2015-05-25,1447.315568770688
2015-05-26,1448.6904836803187
2015-05-27,1436.2119156985113
2015-05-28,1421.7287951347798
2015-05-29,1418.1539066805647
2015-06-01,1418.0997166065347
2015-06-02,1404.686033934152
2015-06-03,1402.0066104657467
2015-06-04,1394.7876643817756
2015-06-05,1389.3468971606305
2015-06-08,1380.987202932831
2015-06-09,1363.6490448005304
2015-06-10,1365.5034022431435
2015-06-11,1367.4268849192524
2015-06-12,1374.8485445053898
2015-06-15,1359.4394213109588
2015-06-16,1345.705126117924
2015-06-17,1355.8664637434908
2015-06-18,1360.1753221043427
2015-06-19,1358.3525551840253
2015-06-22,1376.6260491187757
2015-06-23,1389.5409255666282
2015-06-24,1392.7297437180057
2015-06-25,1386.273513049671
2015-06-26,1373.173064098078
2015-06-29,1343.3204683139272
2015-06-30,1361.1051851656036
2015-07-01,1367.0128842162842
2015-07-02,1362.329198501554
2015-07-03,1353.8254247069829
2015-07-06,1319.6432044179946
2015-07-07,1304.287836297994
2015-07-08,1257.594515754617
2015-07-09,1281.1325124118582
2015-07-10,1299.1252407038476
2015-07-13,1314.3723172332855
2015-07-14,1305.9059716025383
2015-07-15,1303.3381238548147
2015-07-16,1308.516116177008
2015-07-17,1314.411747934094
2015-07-20,1307.4059637332873
2015-07-21,1313.3697810913607
2015-07-22,1305.3188803572907
2015-07-23,1297.1495272666236
2015-07-24,1283.9539516613013
2015-07-27,1254.0338897484244
2015-07-28,1252.437042694297
2015-07-29,1259.0859588657238
2015-07-30,1253.877000569638
2015-07-31,1259.520221788349
2015-08-03,1247.3195357456916
2015-08-04,1250.7284260992117
2015-08-05,1251.8234229225661
2015-08-06,1243.3930232080384
2015-08-07,1244.7040956745163
2015-08-10,1246.580724290131
2015-08-11,1233.3726257177202
2015-08-12,1205.3606572282222
2015-08-13,1214.3509246589667
2015-08-14,1214.9884998544119
2015-08-17,1200.420459123914
2015-08-18,1189.3544307309542
2015-08-19,1181.7596670102603
2015-08-20,1163.8763011749886
2015-08-21,1138.1045552082544
2015-08-24,1077.6645843337724
2015-08-25,1097.7296502214958
2015-08-26,1098.2723524467992
2015-08-27,1131.7828669715866
2015-08-28,1144.2146533370938
2015-08-31,1143.3410424777016
2015-09-01,1122.7128287324883
2015-09-02,1115.2032308079165
2015-09-03,1116.913955113392
2015-09-04,1104.3078144404192
2015-09-07,1091.1716165256228
2015-09-08,1108.536737951188
2015-09-09,1147.0657612460313
2015-09-10,1137.5291981898454
2015-09-11,1136.6171572034166
2015-09-14,1140.7307917530104
2015-09-15,1135.732586855734
2015-09-16,1156.4895399366478
2015-09-17,1167.332072250947
2015-09-18,1176.2203788776603
2015-09-21,1157.039935858148
2015-09-22,1154.3125477322362
2015-09-23,1126.7941806745746
2015-09-24,1121.8261050139413
2015-09-25,1119.8479251685142
2015-09-28,1116.871242996683
2015-09-29,1106.0107378983673
2015-09-30,1126.7553327159906
2015-10-01,1135.4353413009692
2015-10-02,1144.638235080344
2015-10-05,1162.413758056001
2015-10-06,1171.6077350744727
2015-10-07,1204.097324643628
2015-10-08,1199.8163475745826
2015-10-09,1209.8445734763911
2015-10-12,1225.0545679987285
2015-10-13,1214.2000699510154
2015-10-14,1206.0920412917492
2015-10-15,1230.7069116785478
2015-10-16,1231.8696723077462
2015-10-19,1238.1696748422107
2015-10-20,1233.5205414416507
2015-10-21,1231.3884595093361
2015-10-22,1224.7531447043516
