Date,EMERGING MARKETS WITH PARTIAL A SHARES
2017-05-08,2410.5817318207696
2017-05-09,2424.3642937312725
2017-05-10,2434.9032086595757
2017-05-11,2447.6041838550345
2017-05-12,2452.7733330319415
2017-05-15,2471.943482643413
2017-05-16,2484.192950927735
2017-05-17,2468.665741581091
2017-05-18,2419.7712711923264
2017-05-19,2437.9602800196008
2017-05-22,2457.318949615986
2017-05-23,2459.2608187476644
2017-05-24,2460.8246814826143
2017-05-25,2484.246332854482
2017-05-26,2490.4614170971354
2017-05-29,2486.4522124900927
2017-05-30,2478.211315044012
2017-05-31,2463.273954781021
2017-06-01,2471.179715104494
2017-06-02,2487.685307346158
2017-06-05,2493.8283929069494
2017-06-06,2490.1223107574806
2017-06-07,2490.5622955431263
2017-06-08,2499.497345698515
2017-06-09,2497.5132388747934
2017-06-12,2475.1100616130852
2017-06-13,2478.5669166121006
2017-06-14,2487.7754931611257
2017-06-15,2463.536765420631
2017-06-16,2462.335549424656
2017-06-19,2486.533386346028
2017-06-20,2476.531445849309
2017-06-21,2472.130899576664
2017-06-22,2479.697081751042
2017-06-23,2486.8117244998684
2017-06-26,2508.3457945878067
2017-06-27,2502.6723610972294
2017-06-28,2491.5670854637374
2017-06-29,2497.4256339312838
2017-06-30,2489.201731772905
2017-07-03,2499.5837379509626
2017-07-04,2481.229568787235
2017-07-05,2489.7285508640807
2017-07-06,2482.990237514615
2017-07-07,2474.6856064907843
2017-07-10,2491.4860427265994
2017-07-11,2513.6831349748036
2017-07-12,2542.5804630299435
2017-07-13,2570.7096894214847
2017-07-14,2586.6079438230795
2017-07-17,2597.3928640544755
2017-07-18,2602.135502846579
2017-07-19,2620.7311060052957
2017-07-20,2619.076554514915
2017-07-21,2621.1144395319975
2017-07-24,2631.3798804145504
2017-07-25,2624.9561546573273
2017-07-26,2626.5366568617296
2017-07-27,2642.9962907239837
2017-07-28,2628.5183521816657
2017-07-31,2637.147713780523
2017-08-01,2644.0377283130183
2017-08-02,2646.6154584202413
2017-08-03,2632.2399633518785
2017-08-04,2640.2806717744884
2017-08-07,2660.596137676993
2017-08-08,2668.7384784451187
2017-08-09,2645.7751559797143
2017-08-10,2615.0021143386466
2017-08-11,2581.2856348378623
2017-08-14,2608.37555933426
2017-08-15,2605.7891895482057
2017-08-16,2624.9671122936707
2017-08-17,2632.9100781704356
2017-08-18,2623.61662488545
2017-08-21,2634.2057981244307
2017-08-22,2656.020769024199
2017-08-23,2663.6810599577316
2017-08-24,2680.295496593239
2017-08-25,2688.157603175192
2017-08-28,2688.0635774712728
2017-08-29,2678.78510312938
2017-08-30,2695.6504275891243
2017-08-31,2696.879567442633
2017-09-01,2706.1443488543587
2017-09-04,2687.1351945074584
2017-09-05,2691.23575258227
2017-09-06,2687.6350751728687
2017-09-07,2705.046814055752
2017-09-08,2707.978439542376
2017-09-11,2727.897060767022
2017-09-12,2735.7070489753096
2017-09-13,2729.654363080273
2017-09-14,2730.773290401487
2017-09-15,2736.4527204755273
2017-09-18,2763.118252321532
2017-09-19,2754.910017380583
2017-09-20,2761.499561801403
2017-09-21,2752.2085972960294
2017-09-22,2737.4905183094584
2017-09-25,2701.7693733996734
2017-09-26,2682.1485861451915
2017-09-27,2678.912056488321
2017-09-28,2663.919810721297
2017-09-29,2687.404641473138
2017-10-02,2690.497033204159
2017-10-03,2725.108655368069
2017-10-04,2737.4341860732225
2017-10-05,2739.633944726981
2017-10-06,2740.9029295830264
2017-10-09,2734.5157566260687
2017-10-10,2764.590802112985
2017-10-11,2775.9989185444288
2017-10-12,2786.6251630366487
2017-10-13,2797.357444228502
2017-10-16,2811.6719888907805
2017-10-17,2796.346127113197
2017-10-18,2799.5873619167473
2017-10-19,2774.5499738077006
2017-10-20,2782.130159015957
2017-10-23,2772.9785060681916
2017-10-24,2766.7998146343366
2017-10-25,2769.08805657688
2017-10-26,2754.635236105037
2017-10-27,2759.3877630598963
2017-10-30,2772.114768013121
2017-10-31,2781.2490399166873
2017-11-01,2805.5884051056423
2017-11-02,2801.6943473686924
2017-11-03,2798.640055551857
2017-11-06,2810.549082693504
2017-11-07,2819.5612896980347
2017-11-08,2819.694473601545
2017-11-09,2817.9463988090843
2017-11-10,2805.1723271830865
2017-11-13,2792.7523198164617
2017-11-14,2780.5340867810364
2017-11-15,2762.4410260028253
2017-11-16,2797.251130982032
2017-11-17,2823.9756101463904
2017-11-20,2823.1358299348703
2017-11-21,2859.9338511249857
2017-11-22,2874.2379347915335
2017-11-23,2862.9636492247782
2017-11-24,2867.5305211581485
2017-11-27,2842.7385513975546
2017-11-28,2848.088361966938
2017-11-29,2836.0604424138933
2017-11-30,2785.147047129443
2017-12-01,2773.41628788636
2017-12-04,2788.373397981684
2017-12-05,2777.7813940544684
2017-12-06,2736.6610089081205
2017-12-07,2734.4797724930745
2017-12-08,2760.1228566356676
2017-12-11,2783.345104399009
2017-12-12,2764.4008495231355
2017-12-13,2780.5076021675704
2017-12-14,2786.4466561039844
2017-12-15,2779.394824016944
2017-12-18,2808.370154173201
2017-12-19,2813.8209281943746
2017-12-20,2815.7086981118555
2017-12-21,2820.6511292817795
2017-12-22,2837.562952887361
2017-12-25,2837.5031503785535
2017-12-26,2832.2576084550547
2017-12-27,2849.7254782217506
2017-12-28,2872.8734694811355
2017-12-29,2885.2324216165316
2018-01-01,2883.019118016554
2018-01-02,2934.173748351005
2018-01-03,2949.952551100911
2018-01-04,2970.6666992861246
2018-01-05,2991.6665778300635
2018-01-08,3006.644273367291
2018-01-09,3002.4920014151962
2018-01-10,2984.4497934975116
2018-01-11,2982.958678363901
2018-01-12,3010.761165961533
2018-01-15,3016.0763850936005
2018-01-16,3034.5586557367847
2018-01-17,3046.05011306452
2018-01-18,3058.5280768738958
2018-01-19,3071.742683628614
2018-01-22,3087.127009245821
2018-01-23,3121.473431296793
2018-01-24,3137.4711515470335
2018-01-25,3148.994425127088
2018-01-26,3173.164158981913
2018-01-29,3160.122813651303
2018-01-30,3109.525376891206
2018-01-31,3127.0242971937046
2018-02-01,3112.390105965844
2018-02-02,3069.450710103491
2018-02-05,3016.4848523452592
2018-02-06,2932.7339891392207
2018-02-07,2924.874563340124
2018-02-08,2899.4082355822065
2018-02-09,2847.779279493529
2018-02-12,2874.397553780192
2018-02-13,2902.2458086077295
2018-02-14,2953.7332738215387
2018-02-15,2996.6139080340768
2018-02-16,2990.640167627193
2018-02-19,2993.8515617751013
2018-02-20,2978.213461260522
2018-02-21,3015.8173364485774
2018-02-22,2994.8365813264218
2018-02-23,3033.8649029848207
2018-02-26,3045.7552819976986
2018-02-27,3023.5691444220365
2018-02-28,2981.442567148525
2018-03-01,2974.801899099521
2018-03-02,2949.5026871589007
2018-03-05,2934.906511160802
2018-03-06,2979.9175799728614
2018-03-07,2968.3764212398605
2018-03-08,2984.1281378850863
2018-03-09,3013.8573631083596
2018-03-12,3051.317292486665
2018-03-13,3054.904737640389
2018-03-14,3042.6724141699683
2018-03-15,3037.1763426063
2018-03-16,3029.592861391239
2018-03-19,3006.230521861326
2018-03-20,3022.1799195915
2018-03-21,3021.198828801999
2018-03-22,2989.3731699867244
2018-03-23,2927.1860660956977
2018-03-26,2952.653298058151
2018-03-27,2961.043019055082
2018-03-28,2905.0818486462117
2018-03-29,2923.0131381318665
2018-03-30,2927.0085704968274
2018-04-02,2923.7123185006467
2018-04-03,2925.7137065556817
2018-04-04,2890.486494429428
2018-04-05,2917.0674392328224
2018-04-06,2906.4333947787063
2018-04-09,2909.2068955997684
2018-04-10,2940.44790126641
2018-04-11,2941.5830847554994
2018-04-12,2944.349417983874
2018-04-13,2927.7391113281774
2018-04-16,2910.1492515857108
2018-04-17,2912.239042846507
2018-04-18,2941.269278320064
2018-04-19,2961.654962920553
2018-04-20,2921.9342755934676
2018-04-23,2896.8800775022078
2018-04-24,2888.699523261581
2018-04-25,2854.3387284937103
2018-04-26,2863.502154411673
2018-04-27,2892.9903079140886
2018-04-30,2913.7000290153305
2018-05-01,2909.0471881095305
2018-05-02,2882.342444550667
2018-05-03,2849.2065425307164
2018-05-04,2845.260689033375
2018-05-07,2854.4771636774562
2018-05-08,2863.1694194417328
2018-05-09,2865.867235006737
2018-05-10,2897.4813799174694
2018-05-11,2916.8942037840216
2018-05-14,2928.634784060453
2018-05-15,2883.545379033149
2018-05-16,2895.5261163166924
2018-05-17,2868.8937601397533
2018-05-18,2854.4095925069846
2018-05-21,2851.6586740089965
2018-05-22,2865.456048609377
2018-05-23,2843.168809275537
2018-05-24,2848.521128422819
2018-05-25,2853.4715183329445
2018-05-28,2854.700024552575
2018-05-29,2827.680043489966
2018-05-30,2794.1565443391464
2018-05-31,2814.383123711538
2018-06-01,2838.2761954703565
2018-06-04,2879.981135186693
2018-06-05,2874.7412744634826
2018-06-06,2889.1756954622083
2018-06-07,2889.2013091564
2018-06-08,2853.490676585003
2018-06-11,2863.719641986247
2018-06-12,2866.982406124811
2018-06-13,2854.960174519456
2018-06-14,2830.6166399366457
2018-06-15,2800.817909914474
2018-06-18,2781.6493881481115
2018-06-19,2728.7499745785867
2018-06-20,2749.881079275704
2018-06-21,2717.1258100991413
2018-06-22,2736.852478405735
2018-06-25,2697.859992979712
2018-06-26,2690.0460183478194
2018-06-27,2650.9256171264087
2018-06-28,2638.647238040816
2018-06-29,2696.3941605205387
2018-07-02,2670.6933229957244
2018-07-03,2666.9058569239887
2018-07-04,2663.665890966386
2018-07-05,2662.315796629691
2018-07-06,2676.7734858859562
2018-07-09,2719.4003737880134
2018-07-10,2721.702886134278
2018-07-11,2693.070975980723
2018-07-12,2708.08645488993
2018-07-13,2721.855407803894
2018-07-16,2708.540227651808
2018-07-17,2710.366094332039
2018-07-18,2705.5769386303486
2018-07-19,2685.396504249615
2018-07-20,2709.337740010222
2018-07-23,2708.4637652440692
2018-07-24,2736.0196390404185
2018-07-25,2757.945620909013
2018-07-26,2759.02919041974
2018-07-27,2766.972410790008
2018-07-30,2761.5567079139446
2018-07-31,2754.9550919658095
2018-08-01,2753.597388516151
2018-08-02,2704.7002447668106
2018-08-03,2719.8002174135886
2018-08-06,2713.8267782356806
2018-08-07,2736.457056767732
2018-08-08,2736.2148248602844
2018-08-09,2734.1667751475084
2018-08-10,2693.509846723351
2018-08-13,2645.4188458598314
2018-08-14,2643.6598562371328
2018-08-15,2595.267429590062
2018-08-16,2590.537543013914
2018-08-17,2593.927327369973
2018-08-20,2621.6633126814304
2018-08-21,2648.9966033243886
2018-08-22,2665.011821984674
2018-08-23,2659.0411142608086
2018-08-24,2663.9656347700743
2018-08-27,2712.372467606021
2018-08-28,2716.2607898274814
2018-08-29,2716.151842503525
2018-08-30,2684.6766579924147
2018-08-31,2679.9358239603134
2018-09-03,2657.909121342963
2018-09-04,2640.4542870660944
2018-09-05,2593.91905076318
2018-09-06,2585.8684458069383
2018-09-07,2597.934298569366
2018-09-10,2568.2100152621783
2018-09-11,2548.407776148004
2018-09-12,2552.0789405044625
2018-09-13,2585.556901633607
2018-09-14,2613.236249972837
2018-09-17,2582.6229778143393
2018-09-18,2591.463568077268
2018-09-19,2620.792852519776
2018-09-20,2635.6700906060983
2018-09-21,2672.6553391979596
2018-09-24,2649.8587118820697
2018-09-25,2648.3563114841368
2018-09-26,2659.4116086763147
2018-09-27,2673.6104357025615
2018-09-28,2665.6960881806435
2018-10-01,2661.892723085072
2018-10-02,2628.6332292271577
2018-10-03,2633.3094116491397
2018-10-04,2570.7123467473766
2018-10-05,2546.3449726664253
2018-10-08,2533.039002735502
2018-10-09,2529.1972103969797
2018-10-10,2508.1058593357725
2018-10-11,2429.4176678727426
2018-10-12,2494.2549146316633
2018-10-15,2472.7750932757644
2018-10-16,2505.7303319489447
2018-10-17,2503.413440264639
2018-10-18,2470.798014897963
2018-10-19,2472.3252842776074
2018-10-22,2501.4906227797983
2018-10-23,2444.6958228984113
2018-10-24,2425.7605613584506
2018-10-25,2415.6158787325307
2018-10-26,2391.785035876267
2018-10-29,2379.6181565998204
2018-10-30,2383.5164914107318
2018-10-31,2433.44932636097
2018-11-01,2473.0165454869634
2018-11-02,2537.5053627556413
2018-11-05,2526.4876003005497
2018-11-06,2526.4132127925614
2018-11-07,2540.8373108850396
2018-11-08,2529.775646756118
2018-11-09,2485.6461463601963
2018-11-12,2460.8805471338746
2018-11-13,2459.997555195163
2018-11-14,2465.4238564664442
2018-11-15,2497.881432515938
2018-11-16,2511.725481289233
2018-11-19,2516.894525349312
2018-11-20,2476.8513129100197
2018-11-21,2483.1940164733073
2018-11-22,2485.7708571935154
2018-11-23,2468.3265648216247
2018-11-26,2487.271329354776
2018-11-27,2496.442491170757
2018-11-28,2525.9332569272924
2018-11-29,2542.1172493495396
2018-11-30,2533.7226359362485
2018-12-03,2590.282143528566
2018-12-04,2583.7189126009566
2018-12-05,2552.3698604239794
2018-12-06,2493.861541719561
2018-12-07,2500.091160471582
2018-12-10,2452.7993713912174
2018-12-11,2457.9855303242484
2018-12-12,2493.994014640159
2018-12-13,2511.065623322828
2018-12-14,2476.313134207206
2018-12-17,2466.0244024413237
2018-12-18,2453.7578621819694
2018-12-19,2465.74855431413
2018-12-20,2446.1090923550537
2018-12-21,2440.004123415984
2018-12-24,2428.6574509137986
2018-12-25,2422.0602890628998
2018-12-26,2422.526951249522
2018-12-27,2432.2030896048514
2018-12-28,2458.5518075525983
2018-12-31,2466.55598246504
2019-01-01,2467.2332164750537
2019-01-02,2441.1284789986044
2019-01-03,2425.3148227669863
2019-01-04,2464.6544193273576
2019-01-07,2497.8895995493244
2019-01-08,2491.947913129061
2019-01-09,2540.239184165944
2019-01-10,2551.2009814580892
2019-01-11,2557.474485121646
2019-01-14,2535.9929179277187
2019-01-15,2567.7211230002245
2019-01-16,2578.6190428036116
2019-01-17,2577.603848737451
2019-01-18,2600.6739473148195
2019-01-21,2601.8494946429896
2019-01-22,2581.815023830867
2019-01-23,2584.279912448457
2019-01-24,2604.4759968485296
2019-01-25,2637.495792345696
2019-01-28,2626.662817287096
2019-01-29,2630.971148109051
2019-01-30,2648.490746324963
2019-01-31,2682.399349951017
2019-02-01,2683.305754332407
2019-02-04,2677.889542289469
2019-02-05,2687.6882406074337
2019-02-06,2679.0393954113524
2019-02-07,2662.5547845394267
2019-02-08,2647.4254770171287
2019-02-11,2646.2642419433205
2019-02-12,2663.526735349054
2019-02-13,2662.9324027461184
2019-02-14,2656.25630890769
2019-02-15,2634.406144191564
2019-02-18,2650.1306664497242
2019-02-19,2650.6880355925764
2019-02-20,2682.2663757546566
2019-02-21,2686.761778364437
2019-02-22,2707.958649210269
2019-02-25,2731.2045396132553
2019-02-26,2724.550128737218
2019-02-27,2715.2485883758054
2019-02-28,2689.101475889108
2019-03-01,2690.728728008647
2019-03-04,2696.1547472471075
2019-03-05,2700.2648521949986
2019-03-06,2702.445723295037
2019-03-07,2671.662954313558
2019-03-08,2637.197109641374
2019-03-11,2665.650937164842
2019-03-12,2692.2715277367784
2019-03-13,2689.706257842455
2019-03-14,2684.076873126
2019-03-15,2707.454764412177
2019-03-18,2738.23887736639
2019-03-19,2742.5978740583537
2019-03-20,2736.3338581568896
2019-03-21,2739.648604006778
2019-03-22,2714.0307755924946
2019-03-25,2683.595975743694
2019-03-26,2690.5072777575438
2019-03-27,2674.8289374983688
2019-03-28,2678.8196945098425
2019-03-29,2712.0014478197895
2019-04-01,2742.8830420400727
2019-04-02,2745.6110200797525
2019-04-03,2768.264584101291
2019-04-04,2770.679594083812
2019-04-05,2781.986112154239
2019-04-08,2790.597309410477
2019-04-09,2803.2817333277408
2019-04-10,2810.5901152366737
2019-04-11,2788.6727594468175
2019-04-12,2792.935745985743
2019-04-15,2785.810395850616
2019-04-16,2804.7682457451356
2019-04-17,2812.2671387292467
2019-04-18,2802.3473612319153
2019-04-19,2802.3991700244687
2019-04-22,2793.420380497635
2019-04-23,2795.4180231286177
2019-04-24,2782.169726465368
2019-04-25,2762.163917734745
2019-04-26,2765.583392730664
2019-04-29,2778.0657711030212
2019-04-30,2768.8473675818227
2019-05-01,2772.0687299745045
2019-05-02,2768.5453725102825
2019-05-03,2778.6131261805062
2019-05-06,2726.919396630985
2019-05-07,2713.198036139808
2019-05-08,2697.756820517903
2019-05-09,2640.031388052048
2019-05-10,2653.2202798745757
2019-05-13,2609.876854145933
2019-05-14,2604.6584207961905
2019-05-15,2608.7167129317304
2019-05-16,2596.4965389078943
2019-05-17,2558.925514889618
2019-05-20,2553.0061089644023
2019-05-21,2565.9333515552617
2019-05-22,2563.932509897628
2019-05-23,2531.5291207694577
2019-05-24,2536.5803639459596
2019-05-27,2543.8654099341616
2019-05-28,2541.58771939878
2019-05-29,2534.984531671982
2019-05-30,2559.788300136309
2019-05-31,2568.4885839111575
2019-06-03,2595.713984920122
2019-06-04,2588.789737858677
2019-06-05,2587.8031142185687
2019-06-06,2583.1897757455677
2019-06-07,2595.3045260230715
2019-06-10,2633.285565516429
2019-06-11,2659.9303030040023
2019-06-12,2645.8062373608823
2019-06-13,2635.726009576612
2019-06-14,2617.9257366123484
2019-06-17,2607.5400138169634
2019-06-18,2641.2823508167457
2019-06-19,2678.7603064499235
2019-06-20,2719.1942852513375
2019-06-21,2717.7986505191097
2019-06-24,2720.0117141177234
2019-06-25,2701.627290620356
2019-06-26,2709.090969280772
2019-06-27,2728.2936499109533
2019-06-28,2728.489896078611
2019-07-01,2752.423928307329
2019-07-02,2753.8735243905785
2019-07-03,2744.1566310374733
2019-07-04,2758.472151593245
2019-07-05,2746.3906741123196
2019-07-08,2712.1645990347756
2019-07-09,2702.7024299948043
2019-07-10,2719.6118287974114
2019-07-11,2736.4682486930024
2019-07-12,2725.5064371083663
2019-07-15,2743.7402493232967
2019-07-16,2750.987353407648
2019-07-17,2738.5247549263913
2019-07-18,2730.5752750181173
2019-07-19,2745.8495264345806
2019-07-22,2736.4334576675474
2019-07-23,2740.925194993504
2019-07-24,2740.6091758123102
2019-07-25,2738.953388602182
2019-07-26,2724.3099802112642
2019-07-29,2716.852215617659
2019-07-30,2710.2468970238506
2019-07-31,2694.6663359234126
2019-08-01,2662.6214048982115
2019-08-02,2608.873056092871
2019-08-05,2529.2470776815335
2019-08-06,2528.4307845687445
2019-08-07,2528.674426196552
2019-08-08,2559.0717598320985
2019-08-09,2551.285576845447
2019-08-12,2533.8696488331157
2019-08-13,2519.5596499300163
2019-08-14,2508.4154264874614
2019-08-15,2506.0101062560716
2019-08-16,2524.332075026172
2019-08-19,2543.7678027596057
2019-08-20,2550.1279382567527
2019-08-21,2558.1594707520117
2019-08-22,2538.7529784556095
2019-08-23,2533.4274476158857
2019-08-26,2500.7222882768924
2019-08-27,2510.33450235687
2019-08-28,2512.944697100145
2019-08-29,2525.972880477407
2019-08-30,2563.752273729037
2019-09-02,2561.951106860136
2019-09-03,2534.2667499363365
2019-09-04,2579.949241884602
2019-09-05,2612.4243524203553
2019-09-06,2625.33673920511
2019-09-09,2632.303642685029
2019-09-10,2626.103950316204
2019-09-11,2650.4763720625965
2019-09-12,2664.3876911825687
2019-09-13,2675.3955223872504
2019-09-16,2677.4783580822755
2019-09-17,2657.028535821396
2019-09-18,2663.454162744493
2019-09-19,2651.3671308482685
2019-09-20,2663.6228535531973
2019-09-23,2648.407536150028
2019-09-24,2638.0731248255324
2019-09-25,2623.499440384052
2019-09-26,2634.041845560031
2019-09-27,2614.0190258903785
2019-09-30,2613.2785187571444
2019-10-01,2606.742475042428
2019-10-02,2582.2763483234385
2019-10-03,2590.3154589591486
2019-10-04,2602.1130260887326
2019-10-07,2595.8704594521873
2019-10-08,2595.313176912555
2019-10-09,2592.9681721429138
2019-10-10,2601.9534416422002
2019-10-11,2641.3643385450737
2019-10-14,2656.5827700591444
2019-10-15,2661.5459297261436
2019-10-16,2674.7194914903193
2019-10-17,2686.2071748437897
2019-10-18,2675.840522906464
2019-10-21,2687.6739774802645
2019-10-22,2702.4379053386397
2019-10-23,2694.595901287298
2019-10-24,2711.7861245995136
2019-10-25,2707.250975409088
2019-10-28,2725.932533684426
2019-10-29,2728.090502887195
2019-10-30,2722.3993498297173
2019-10-31,2723.780992418836
2019-11-01,2742.325047177581
2019-11-04,2782.7982998766574
2019-11-05,2800.101174230617
2019-11-06,2794.0530222226753
2019-11-07,2806.51312946088
2019-11-08,2783.7454808914945
2019-11-11,2752.813184601852
2019-11-12,2760.8301226822446
2019-11-13,2729.15642972693
2019-11-14,2725.0041009790875
2019-11-15,2742.501615867781
2019-11-18,2751.2704276351046
2019-11-19,2764.3052004843103
2019-11-20,2751.1166360300813
2019-11-21,2731.5595758803343
2019-11-22,2742.6716406769006
2019-11-25,2755.4511535229676
2019-11-26,2740.1681574720005
2019-11-27,2754.321394521056
2019-11-28,2748.012679247033
2019-11-29,2720.830752912891
2019-12-02,2721.363172355793
2019-12-03,2714.0618703103614
2019-12-04,2711.486737254296
2019-12-05,2728.0128416332986
2019-12-06,2743.750771480375
2019-12-09,2749.71907451654
2019-12-10,2745.162763270367
2019-12-11,2768.792588093902
2019-12-12,2801.9540648158504
2019-12-13,2844.8759085082074
2019-12-16,2846.7296701985297
2019-12-17,2885.177676374609
2019-12-18,2903.328999417043
2019-12-19,2897.8579381529844
2019-12-20,2901.349249799346
2019-12-23,2913.403458902657
2019-12-24,2905.806410674583
2019-12-25,2905.917473923082
2019-12-26,2913.214511453367
2019-12-27,2935.7723209468118
2019-12-30,2933.7420978245664
2019-12-31,2923.1118826586603
2020-01-01,2923.066251506599
2020-01-02,2958.1728378475273
2020-01-03,2947.192976887141
2020-01-06,2916.9511136637166
2020-01-07,2924.8904790897027
2020-01-08,2914.0190425863802
2020-01-09,2961.2802974594165
2020-01-10,2972.5956976698358
2020-01-13,2999.333408352675
2020-01-14,2999.3172931399204
2020-01-15,2983.9220612349554
2020-01-16,2991.0154005328263
2020-01-17,3007.8465659012572
2020-01-20,3004.0419456796826
2020-01-21,2955.0638014390815
2020-01-22,2972.359366610763
2020-01-23,2945.2536535620557
2020-01-24,2937.6287271557585
2020-01-27,2894.200709744262
2020-01-28,2890.5903816613404
2020-01-29,2879.1336224424467
2020-01-30,2812.8753857958127
2020-01-31,2784.694382979105
2020-02-03,2785.6274161088377
2020-02-04,2850.9813700850314
2020-02-05,2860.1924377251617
2020-02-06,2893.766941954956
2020-02-07,2865.091789791484
2020-02-10,2852.009270031442
2020-02-11,2884.920230594325
2020-02-12,2911.9753708767093
2020-02-13,2902.9047956215695
2020-02-14,2903.410429821874
2020-02-17,2905.862360113839
2020-02-18,2873.0137633136906
2020-02-19,2895.168978566922
2020-02-20,2871.115644507192
2020-02-21,2841.3393346552725
2020-02-24,2763.2324674586926
2020-02-25,2766.724886622817
2020-02-26,2732.553696890722
2020-02-27,2697.943710323289
2020-02-28,2633.347178330303
2020-03-02,2661.448004000754
2020-03-03,2689.6314555224903
2020-03-04,2716.620289031329
2020-03-05,2719.318265587735
2020-03-06,2646.873277991765
2020-03-09,2476.658150565762
2020-03-10,2519.9794402626617
2020-03-11,2472.9664747831625
2020-03-12,2304.085998405955
2020-03-13,2326.903900586288
2020-03-16,2173.4030198845503
2020-03-17,2156.6148523471943
2020-03-18,2053.6429361274545
2020-03-19,1998.4457291191734
2020-03-20,2096.7002042842682
2020-03-23,1977.4034930615412
2020-03-24,2092.8281630868755
2020-03-25,2185.9842060967153
2020-03-26,2226.222111722093
2020-03-27,2202.7069609235036
2020-03-30,2176.2993282775064
2020-03-31,2220.4353996918994
2020-04-01,2163.7461598473446
2020-04-02,2192.8474415308488
2020-04-03,2175.170193566242
2020-04-06,2235.172249655713
2020-04-07,2298.5856506547607
2020-04-08,2287.480354420706
2020-04-09,2324.6625509111373
2020-04-10,2327.2201133774297
2020-04-13,2314.275220975325
2020-04-14,2347.983414290659
2020-04-15,2327.087174110839
2020-04-16,2318.2213546443454
2020-04-17,2362.1789344197723
2020-04-20,2356.3774312755886
2020-04-21,2300.6045411400414
2020-04-22,2328.5077612075993
2020-04-23,2337.202693077399
2020-04-24,2304.428166570233
2020-04-27,2347.0899721406913
2020-04-28,2366.5213803190986
2020-04-29,2412.5009893436704
2020-04-30,2425.6881309572555
2020-05-01,2404.6610696554717
2020-05-04,2326.474302164945
2020-05-05,2347.440727015376
2020-05-06,2354.6800118378555
2020-05-07,2349.910984001708
2020-05-08,2389.3214661779707
2020-05-11,2401.513206130319
2020-05-12,2383.329106198996
2020-05-13,2382.956426962995
2020-05-14,2361.9366856993643
2020-05-15,2363.465902765416
2020-05-18,2394.210429474004
2020-05-19,2427.7935318746013
2020-05-20,2445.381237355174
2020-05-21,2442.169275813215
2020-05-22,2377.4358462757436
2020-05-25,2394.7308027437243
2020-05-26,2435.363755910894
2020-05-27,2438.895527283403
2020-05-28,2432.9603236513085
2020-05-29,2446.7794078895527
2020-06-01,2502.446254814244
2020-06-02,2546.0686813108023
2020-06-03,2602.579261318381
2020-06-04,2605.1946723995457
2020-06-05,2642.217244213871
2020-06-08,2655.054516172753
2020-06-09,2660.4591983367413
2020-06-10,2668.3578424614075
2020-06-11,2618.028879427968
2020-06-12,2600.4118286984985
2020-06-15,2545.020565541096
2020-06-16,2608.2174144410183
2020-06-17,2620.9518589149166
2020-06-18,2623.261988526702
2020-06-19,2638.8147069567253
2020-06-22,2636.7800834992227
2020-06-23,2675.689007440984
2020-06-24,2665.574397207187
2020-06-25,2648.5472983583004
2020-06-26,2633.635663956072
2020-06-29,2621.7279315752853
2020-06-30,2623.896988565219
2020-07-01,2639.3902561114915
2020-07-02,2702.4217113513855
2020-07-03,2726.9844283954503
2020-07-06,2796.648976265267
2020-07-07,2775.4252604727544
2020-07-08,2822.0544897004556
2020-07-09,2847.3887848093514
2020-07-10,2820.5769484712414
2020-07-13,2823.9661646356817
2020-07-14,2793.010653168558
2020-07-15,2813.8451403262643
2020-07-16,2764.4789273860224
2020-07-17,2788.9447674726375
2020-07-20,2812.037853209904
2020-07-21,2870.0624993258325
2020-07-22,2847.5562613170823
2020-07-23,2848.3040755749967
2020-07-24,2806.6973701228967
2020-07-27,2840.59982246368
2020-07-28,2864.0373077191
2020-07-29,2874.4175656031125
2020-07-30,2862.725676790025
2020-07-31,2852.5997827496485
2020-08-03,2848.299195437784
2020-08-04,2880.503704972015
2020-08-05,2916.4479975376303
2020-08-06,2927.0779037273924
2020-08-07,2881.4312872838964
2020-08-10,2873.0160621246628
2020-08-11,2887.053114861752
2020-08-12,2895.6727613611633
2020-08-13,2902.717819542918
2020-08-14,2892.780656577412
2020-08-17,2909.0462568182706
2020-08-18,2922.3907406290564
2020-08-19,2908.982118705886
2020-08-20,2858.562669478563
2020-08-21,2888.864126618102
2020-08-24,2932.9663152753465
2020-08-25,2950.7596413721712
2020-08-26,2964.443146443946
2020-08-27,2958.5454716008494
2020-08-28,2967.5927512237968
2020-08-31,2912.7279982455652
2020-09-01,2962.671176630996
2020-09-02,2959.6526503474724
2020-09-03,2933.2616536766395
2020-09-04,2908.8227645395095
2020-09-07,2898.0632985726356
2020-09-08,2878.785020023238
2020-09-09,2876.416143937596
2020-09-10,2875.6252379632547
2020-09-11,2892.34831951806
2020-09-14,2925.62867924334
2020-09-15,2947.393274415299
2020-09-16,2960.215253774378
2020-09-17,2933.822987369658
2020-09-18,2936.577595543889
2020-09-21,2888.241214378546
2020-09-22,2869.0921971363873
2020-09-23,2855.2690443586694
2020-09-24,2802.7802541932106
2020-09-25,2806.5525888046377
2020-09-28,2836.4464106384007
2020-09-29,2833.247551999058
2020-09-30,2868.9499799232212
2020-10-01,2875.971904599969
2020-10-02,2868.5553315006814
2020-10-05,2894.3408086545987
2020-10-06,2925.329441625288
2020-10-07,2940.2009813871455
2020-10-08,2966.8274904381396
2020-10-09,2977.8088665679934
2020-10-12,3016.0896292398115
