Date,ZHONG HUA WITH PARTIAL A SHARES
2017-05-08,2686.7380905535524
2017-05-09,2725.732710105607
2017-05-10,2736.9657602107477
2017-05-11,2746.268077437224
2017-05-12,2749.8133237903457
2017-05-15,2767.785325471971
2017-05-16,2782.6591445432928
2017-05-17,2766.362567779679
2017-05-18,2756.879052998312
2017-05-19,2777.436899633083
2017-05-22,2804.7564701326783
2017-05-23,2798.244868583231
2017-05-24,2801.342236386799
2017-05-25,2826.639048943752
2017-05-26,2827.6158908042794
2017-05-29,2835.5773839172334
2017-05-30,2833.3439511890265
2017-05-31,2824.280451206901
2017-06-01,2843.3148388633413
2017-06-02,2853.3618877206663
2017-06-05,2854.8171462531895
2017-06-06,2864.9505402945865
2017-06-07,2875.6303432365894
2017-06-08,2913.2979368014358
2017-06-09,2893.82167189486
2017-06-12,2862.557642313064
2017-06-13,2871.715970870465
2017-06-14,2869.343334884536
2017-06-15,2836.2084769093744
2017-06-16,2838.3685113633433
2017-06-19,2882.3405746262642
2017-06-20,2874.6937480008487
2017-06-21,2880.7722708729348
2017-06-22,2887.0879465089783
2017-06-23,2892.9891164227906
2017-06-26,2911.8108772898545
2017-06-27,2903.056732885507
2017-06-28,2890.3995309064985
2017-06-29,2897.1568165533213
2017-06-30,2878.5834261910827
2017-07-03,2886.182445022261
2017-07-04,2847.4039017508417
2017-07-05,2872.0194572848613
2017-07-06,2865.5634967037663
2017-07-07,2856.642366613033
2017-07-10,2869.951481732588
2017-07-11,2910.2971250430683
2017-07-12,2934.139996409833
2017-07-13,2967.0870368091164
2017-07-14,2981.8304550653484
2017-07-17,2983.8314767964466
2017-07-18,2997.6128815284183
2017-07-19,3025.095674967195
2017-07-20,3026.8607129281113
2017-07-21,3024.4835004948814
2017-07-24,3044.7696070388592
2017-07-25,3035.802519272101
2017-07-26,3051.606383371617
2017-07-27,3067.62538122545
2017-07-28,3065.424411694922
2017-07-31,3090.6144091207743
2017-08-01,3102.4064252933867
2017-08-02,3096.938312631836
2017-08-03,3091.134362826941
2017-08-04,3100.147382684699
2017-08-07,3131.372059361225
2017-08-08,3150.6458944795445
2017-08-09,3150.0780391857375
2017-08-10,3099.5484137429503
2017-08-11,3041.091333497418
2017-08-14,3085.5421345873438
2017-08-15,3081.4876942671194
2017-08-16,3105.464829094344
2017-08-17,3107.4189710866763
2017-08-18,3091.329144693824
2017-08-21,3112.4440309166002
2017-08-22,3145.7402261651146
2017-08-23,3148.4485219417597
2017-08-24,3161.7053318453995
2017-08-25,3175.761403066407
2017-08-28,3162.7171399372073
2017-08-29,3156.3440586501747
2017-08-30,3194.3880392081983
2017-08-31,3201.358765230929
2017-09-01,3204.5920902895086
2017-09-04,3187.7799749922196
2017-09-05,3185.3328683511763
2017-09-06,3179.85217594216
2017-09-07,3190.8258562930155
2017-09-08,3197.3124363658167
2017-09-11,3237.7973703858393
2017-09-12,3251.7078276302022
2017-09-13,3261.2891270322075
2017-09-14,3251.5593594254906
2017-09-15,3253.216722966741
2017-09-18,3303.988534708033
2017-09-19,3296.775849663732
2017-09-20,3307.704996274598
2017-09-21,3302.9527390799567
2017-09-22,3282.018474868172
2017-09-25,3203.1071871404156
2017-09-26,3196.7076274711153
2017-09-27,3228.368434790077
2017-09-28,3202.0649446331713
2017-09-29,3225.0283318878433
2017-10-02,3230.265563382385
2017-10-03,3301.4738018083003
2017-10-04,3319.2894195224444
2017-10-05,3320.176453694374
2017-10-06,3340.2748984158607
2017-10-09,3331.418040661508
2017-10-10,3353.251552154958
2017-10-11,3341.5803539619747
2017-10-12,3342.3073745005845
2017-10-13,3348.3306752781987
2017-10-16,3377.0732702364435
2017-10-17,3361.872604718787
2017-10-18,3375.045770806892
2017-10-19,3314.6222331545796
2017-10-20,3347.824234444236
2017-10-23,3329.1029427970448
2017-10-24,3313.6552405705365
2017-10-25,3318.6800018464915
2017-10-26,3300.9017866186723
2017-10-27,3313.4587771954534
2017-10-30,3310.6967824009685
2017-10-31,3323.8098490116004
2017-11-01,3358.9837859285335
2017-11-02,3350.609879261745
2017-11-03,3359.9602022256513
2017-11-06,3379.6583032435638
2017-11-07,3420.837968173844
2017-11-08,3413.223647476203
2017-11-09,3431.1394460372057
2017-11-10,3428.888050983803
2017-11-13,3436.5286204809368
2017-11-14,3418.62697287375
2017-11-15,3385.118314893924
2017-11-16,3419.8413969819003
2017-11-17,3441.0506430140385
2017-11-20,3454.1243066218785
2017-11-21,3516.9955401972475
2017-11-22,3528.588417779901
2017-11-23,3494.2158707168155
2017-11-24,3507.829332204966
2017-11-27,3470.9007839868077
2017-11-28,3471.1479976487676
2017-11-29,3439.3382648271686
2017-11-30,3382.0359362224785
2017-12-01,3361.9826518995237
2017-12-04,3359.4805285554976
2017-12-05,3328.6490656090773
2017-12-06,3272.3387854154835
2017-12-07,3289.0686975769145
2017-12-08,3341.0937810864043
2017-12-11,3384.2101776104046
2017-12-12,3348.4620970053497
2017-12-13,3385.399589303329
2017-12-14,3376.9852305980708
2017-12-15,3345.272599712011
2017-12-18,3369.3751643262963
2017-12-19,3387.1984161781515
2017-12-20,3380.9124526208366
2017-12-21,3409.997952116909
2017-12-22,3434.7427792009494
2017-12-25,3434.4446743089416
2017-12-26,3426.4225366175615
2017-12-27,3427.6806973070084
2017-12-28,3451.367529060354
2017-12-29,3456.4938824037613
2018-01-01,3456.4938824037613
2018-01-02,3547.905975501865
2018-01-03,3565.035808690762
2018-01-04,3591.1520839858827
2018-01-05,3612.170715689026
2018-01-08,3635.4624561746973
2018-01-09,3649.266113910015
2018-01-10,3643.1090914858796
2018-01-11,3627.5152180084956
2018-01-12,3664.3206641605448
2018-01-15,3640.214046331833
2018-01-16,3686.888569422809
2018-01-17,3701.115279559771
2018-01-18,3710.374571210874
2018-01-19,3733.1599171888515
2018-01-22,3760.2117789102135
2018-01-23,3823.08695381139
2018-01-24,3830.769411343267
2018-01-25,3806.636386938603
2018-01-26,3876.9739782223974
2018-01-29,3844.9868023896
2018-01-30,3790.2658634502786
2018-01-31,3820.098820097731
2018-02-01,3766.4124126537963
2018-02-02,3750.326020136944
2018-02-05,3691.3432337674194
2018-02-06,3539.141224076568
2018-02-07,3500.9882615049783
2018-02-08,3483.27164364062
2018-02-09,3394.6080209514303
2018-02-12,3408.4999006050625
2018-02-13,3462.208636306854
2018-02-14,3542.696437318181
2018-02-15,3607.758483630179
2018-02-16,3597.9705883304023
2018-02-19,3597.912538329506
2018-02-20,3600.010091303471
2018-02-21,3656.657377466341
2018-02-22,3621.3801250358624
2018-02-23,3672.1243870891317
2018-02-26,3692.498555659923
2018-02-27,3645.506845751117
2018-02-28,3602.474364608165
2018-03-01,3613.5142643704235
2018-03-02,3563.555145281633
2018-03-05,3507.6902809846797
2018-03-06,3583.307245978677
2018-03-07,3558.90264866721
2018-03-08,3605.0454030303354
2018-03-09,3649.1166620619283
2018-03-12,3710.7115801586633
2018-03-13,3694.398805006476
2018-03-14,3692.063275212121
2018-03-15,3721.634218257203
2018-03-16,3716.2806168123543
2018-03-19,3693.498420525763
2018-03-20,3716.648833787231
2018-03-21,3689.4491724146014
2018-03-22,3611.572212788435
2018-03-23,3517.133773487576
2018-03-26,3564.0370267139024
2018-03-27,3566.9111229013156
2018-03-28,3475.1238066268984
2018-03-29,3494.823802465381
2018-03-30,3495.067059251231
2018-04-02,3476.7560032930105
2018-04-03,3484.6756035941326
2018-04-04,3430.7790133785807
2018-04-05,3433.8598026147324
2018-04-06,3450.3413320692634
2018-04-09,3490.3372980499407
2018-04-10,3561.3254110340467
2018-04-11,3567.188994904138
2018-04-12,3554.4050099332294
2018-04-13,3527.715631177382
2018-04-16,3485.438919583865
2018-04-17,3465.724734290572
2018-04-18,3491.024010432082
2018-04-19,3527.2643631858105
2018-04-20,3483.1732097320005
2018-04-23,3450.4040677673224
2018-04-24,3484.625691713496
2018-04-25,3446.7034791342653
2018-04-26,3430.22878485934
2018-04-27,3469.2998639189127
2018-04-30,3519.1130530444334
2018-05-01,3523.8199295231384
2018-05-02,3513.033264552615
2018-05-03,3480.0204209214808
2018-05-04,3471.1454318838496
2018-05-07,3498.5040502738657
2018-05-08,3544.4222012893892
2018-05-09,3552.705714265382
2018-05-10,3583.6135755093233
2018-05-11,3603.3878058884006
2018-05-14,3653.2886850901227
2018-05-15,3615.0984085279674
2018-05-16,3617.332064293743
2018-05-17,3604.385533213002
2018-05-18,3604.9335950794925
2018-05-21,3618.3960752723765
2018-05-22,3616.214558057286
2018-05-23,3578.9917177665266
2018-05-24,3590.129702977281
2018-05-25,3585.0514712659105
2018-05-28,3603.4462240523735
2018-05-29,3569.90988712604
2018-05-30,3528.6039511580893
2018-05-31,3574.412915176524
2018-06-01,3591.64646675698
2018-06-04,3661.0860979153663
2018-06-05,3674.170112467754
2018-06-06,3695.4337168776715
2018-06-07,3706.7808192539064
2018-06-08,3658.721083436055
2018-06-11,3673.5981557441787
2018-06-12,3690.978260462425
2018-06-13,3650.4816075247354
2018-06-14,3635.3312411436086
2018-06-15,3614.787573842257
2018-06-18,3613.8904257907056
2018-06-19,3508.3424147267856
2018-06-20,3532.0708682247696
2018-06-21,3488.101503376727
2018-06-22,3495.1582146384535
2018-06-25,3417.3233734444716
2018-06-26,3401.2248181652903
2018-06-27,3317.4197744461517
2018-06-28,3327.8661235518016
2018-06-29,3387.7965817677596
2018-07-02,3386.5762597293983
2018-07-03,3342.889410178355
2018-07-04,3303.678755013444
2018-07-05,3301.657836386
2018-07-06,3331.4755114124164
2018-07-09,3394.06841336654
2018-07-10,3382.0720864699047
2018-07-11,3335.56956500468
2018-07-12,3370.9768410863717
2018-07-13,3375.146804364881
2018-07-16,3371.391630398998
2018-07-17,3345.6040790451293
2018-07-18,3341.361763474706
2018-07-19,3311.1270503724572
2018-07-20,3328.182651550189
2018-07-23,3330.6990124207327
2018-07-24,3371.7622476989527
2018-07-25,3419.9899647903876
2018-07-26,3391.146771132098
2018-07-27,3380.9224025903527
2018-07-30,3352.746256902437
2018-07-31,3335.3660393183286
2018-08-01,3304.4627016638315
2018-08-02,3237.5465782475517
2018-08-03,3224.129509768896
2018-08-06,3222.845860176559
2018-08-07,3273.7020039279805
2018-08-08,3273.936385080175
2018-08-09,3302.280919974805
2018-08-10,3290.9070751786917
2018-08-13,3237.1800721872946
2018-08-14,3191.610483998596
2018-08-15,3119.660988354357
2018-08-16,3109.7955376449813
2018-08-17,3126.430787210716
2018-08-20,3179.4239153640715
2018-08-21,3210.4325092035733
2018-08-22,3230.9011171106904
2018-08-23,3205.541625659687
2018-08-24,3197.9747228884507
2018-08-27,3277.8420511573718
2018-08-28,3278.78713709413
2018-08-29,3285.042679903676
2018-08-30,3245.6030574010765
2018-08-31,3219.698977296732
2018-09-03,3198.6153906566956
2018-09-04,3208.9936292730727
2018-09-05,3116.2111543938327
2018-09-06,3080.4222179658946
2018-09-07,3087.1133213513517
2018-09-10,3033.0009197560134
2018-09-11,3011.157036633459
2018-09-12,3007.8384152908743
2018-09-13,3088.555865895304
2018-09-14,3114.699839279445
2018-09-17,3064.4403910180527
2018-09-18,3082.8540042917016
2018-09-19,3141.560547995451
2018-09-20,3159.4701952432415
2018-09-21,3224.338740572751
2018-09-24,3164.366875899911
2018-09-25,3167.561103943532
2018-09-26,3196.3873925919734
2018-09-27,3185.9473484820487
2018-09-28,3183.447827406467
2018-10-01,3176.194633881975
2018-10-02,3104.3839570882838
2018-10-03,3107.6170041069095
2018-10-04,3041.538896615615
2018-10-05,3020.3794234592497
2018-10-08,2968.5460273817284
2018-10-09,2956.979339582283
2018-10-10,2923.5848164045515
2018-10-11,2834.0577813355862
2018-10-12,2916.5938328999528
2018-10-15,2871.657568870841
2018-10-16,2886.345623188088
2018-10-17,2878.9443751010936
2018-10-18,2854.8413856943093
2018-10-19,2871.5913712237675
2018-10-22,2951.565899415451
2018-10-23,2864.0597656551104
2018-10-24,2830.962329578865
2018-10-25,2827.5901825477745
2018-10-26,2796.2751031553585
2018-10-29,2761.698194405054
2018-10-30,2751.3612682342796
2018-10-31,2821.104583228889
2018-11-01,2900.562304976864
2018-11-02,3005.5233215064845
2018-11-05,2942.7019966177877
2018-11-06,2964.1953071745106
2018-11-07,2981.598926055132
2018-11-08,2969.8929733760847
2018-11-09,2892.0713554213985
2018-11-12,2882.0943771558887
2018-11-13,2914.024435431423
2018-11-14,2911.094795175734
2018-11-15,2975.905195319972
2018-11-16,2977.5556515350727
2018-11-19,2982.3814639435354
2018-11-20,2919.5788408364747
2018-11-21,2949.6434183817946
2018-11-22,2953.8601144435443
2018-11-23,2935.393358496817
2018-11-26,2987.178457506751
2018-11-27,2984.7434043691546
2018-11-28,3031.977775307097
2018-11-29,3007.8295763678766
2018-11-30,3027.7125093760424
2018-12-03,3108.400545193301
2018-12-04,3104.8859724512154
2018-12-05,3065.9387617150796
2018-12-06,2991.637362170605
2018-12-07,2976.5583929952186
2018-12-10,2938.121754122749
2018-12-11,2944.878784224108
2018-12-12,2989.743683835055
2018-12-13,3024.2742564129276
2018-12-14,2976.74387699463
2018-12-17,2954.297888285239
2018-12-18,2911.2829622858007
2018-12-19,2895.7905578258164
2018-12-20,2868.2749042761825
2018-12-21,2863.400295192379
2018-12-24,2851.0346193360374
2018-12-25,2850.529567528091
2018-12-26,2871.3278196493725
2018-12-27,2857.211572722372
2018-12-28,2867.286969701512
2018-12-31,2888.5778482794735
2019-01-01,2888.577848279474
2019-01-02,2824.7541696749345
2019-01-03,2792.0043788593207
2019-01-04,2868.3999786475383
2019-01-07,2902.966995092971
2019-01-08,2915.1186831697273
2019-01-09,2985.0345313751523
2019-01-10,2995.614403926004
2019-01-11,3005.2730814555334
2019-01-14,2961.1440854515545
2019-01-15,3022.503121608028
2019-01-16,3044.6024329843654
2019-01-17,3030.9599190283675
2019-01-18,3073.738281144069
2019-01-21,3083.6554789784404
2019-01-22,3043.8798287036366
2019-01-23,3045.1461908708156
2019-01-24,3065.0018591834546
2019-01-25,3122.3612361329406
2019-01-28,3117.189447095824
2019-01-29,3109.195489509192
2019-01-30,3141.5153619319362
2019-01-31,3183.693269095993
2019-02-01,3190.569095920934
2019-02-04,3195.8618335240985
2019-02-05,3211.5067548321513
2019-02-06,3207.7764939191807
2019-02-07,3192.1829767326603
2019-02-08,3190.1159352528357
2019-02-11,3211.7945515361166
2019-02-12,3221.7505461170817
2019-02-13,3258.1416505066154
2019-02-14,3246.5773324811203
2019-02-15,3184.4054615226833
2019-02-18,3227.7003160705685
2019-02-19,3229.648177488954
2019-02-20,3265.6323664945085
2019-02-21,3282.693760710507
2019-02-22,3322.8473240422013
2019-02-25,3361.652399225598
2019-02-26,3343.5264223123913
2019-02-27,3334.064323926491
2019-02-28,3313.794529766602
2019-03-01,3341.3365747919415
2019-03-04,3375.3356607707015
2019-03-05,3388.184581574713
2019-03-06,3391.1908318864635
2019-03-07,3334.689522759261
2019-03-08,3261.642934397835
2019-03-11,3311.2191699819396
2019-03-12,3351.120467875836
2019-03-13,3338.667207452779
2019-03-14,3329.6957193362277
2019-03-15,3352.243667604288
2019-03-18,3403.4470704523874
2019-03-19,3406.815195952139
2019-03-20,3390.0334763787223
2019-03-21,3374.7694654922116
2019-03-22,3359.699549282402
2019-03-25,3310.931713488609
2019-03-26,3311.716966484349
2019-03-27,3329.7519432402496
2019-03-28,3334.9836190519127
2019-03-29,3386.278272892304
2019-04-01,3438.2554542848065
2019-04-02,3442.9603316137327
2019-04-03,3477.5015473853728
2019-04-04,3477.6996291154637
2019-04-05,3490.875894534642
2019-04-08,3510.4491347650073
2019-04-09,3521.675009184772
2019-04-10,3519.5216317777677
2019-04-11,3480.5597777457415
2019-04-12,3498.5066534006605
2019-04-15,3472.3612326108173
2019-04-16,3503.270214239244
2019-04-17,3510.5337166295258
2019-04-18,3494.739018920818
2019-04-19,3495.444437798967
2019-04-22,3489.4671704343527
2019-04-23,3487.9385199956255
2019-04-24,3476.1684969474113
2019-04-25,3441.650166913704
2019-04-26,3444.910319017329
2019-04-29,3469.725463474034
2019-04-30,3452.071781700866
2019-05-01,3456.665457553357
2019-05-02,3479.2814565180997
2019-05-03,3497.6209425330253
2019-05-06,3383.9943339457204
2019-05-07,3373.4712646105986
2019-05-08,3336.9703194177273
2019-05-09,3267.2791471824717
2019-05-10,3295.1112410136916
2019-05-13,3264.743339626378
2019-05-14,3232.0864927029634
2019-05-15,3257.5491447673926
2019-05-16,3253.8832221488087
2019-05-17,3184.1381274480696
2019-05-20,3129.0533732485546
2019-05-21,3140.5608373698406
2019-05-22,3130.9984049806744
2019-05-23,3074.0376734739993
2019-05-24,3076.9797029448523
2019-05-27,3076.2210419540725
2019-05-28,3089.377508459798
2019-05-29,3072.4126063993895
2019-05-30,3067.2440159783782
2019-05-31,3054.9750807810055
2019-06-03,3064.197029926085
2019-06-04,3055.965532329019
2019-06-05,3060.630421703004
2019-06-06,3062.5264633071743
2019-06-07,3073.087599065915
2019-06-10,3146.249924504229
2019-06-11,3186.952940025694
2019-06-12,3140.281302696657
2019-06-13,3139.757695641935
2019-06-14,3113.8811132653145
2019-06-17,3116.56913646421
2019-06-18,3162.275527167609
2019-06-19,3232.9573817990135
2019-06-20,3285.995064904987
2019-06-21,3276.725307678455
2019-06-24,3282.786471929073
2019-06-25,3243.51455980216
2019-06-26,3261.8985427062466
2019-06-27,3302.7386477920113
2019-06-28,3292.6354584769792
2019-07-01,3313.5537862338892
2019-07-02,3364.176562953622
2019-07-03,3356.281764182263
2019-07-04,3356.329131138342
2019-07-05,3347.0644040584325
2019-07-08,3282.1182278471415
2019-07-09,3263.9442656636515
2019-07-10,3271.4712292464887
2019-07-11,3284.987920577727
2019-07-12,3288.433146794192
2019-07-15,3310.990280957648
2019-07-16,3322.670819554938
2019-07-17,3322.092217161866
2019-07-18,3300.6426766928926
2019-07-19,3334.280479131027
2019-07-22,3298.884840742191
2019-07-23,3321.3352341901727
2019-07-24,3334.2139834602103
2019-07-25,3341.3286810936766
2019-07-26,3320.8784640502004
2019-07-29,3295.603624594797
2019-07-30,3290.336770706313
2019-07-31,3251.1419999036584
2019-08-01,3212.165782088375
2019-08-02,3132.0162723249105
2019-08-05,3020.125039130448
2019-08-06,3011.1243634964703
2019-08-07,3017.509103294843
2019-08-08,3051.937264162672
2019-08-09,3021.8929077779458
2019-08-12,3015.5406323178654
2019-08-13,2988.157505619793
2019-08-14,2983.760906476955
2019-08-15,3008.839521422197
2019-08-16,3053.371855666732
2019-08-19,3123.571202721724
2019-08-20,3120.8001301935583
2019-08-21,3122.045229735629
2019-08-22,3092.6486762195937
2019-08-23,3084.345246898321
2019-08-26,3039.4078603582134
2019-08-27,3047.150306576495
2019-08-28,3044.975865252137
2019-08-29,3068.0349830696387
2019-08-30,3084.3549417869544
2019-09-02,3081.937307172092
2019-09-03,3059.080957030796
2019-09-04,3148.129240028889
2019-09-05,3176.099220008161
2019-09-06,3187.027613227596
2019-09-09,3190.333623039769
2019-09-10,3178.7467951769836
2019-09-11,3219.692198911533
2019-09-12,3234.5368882635676
2019-09-13,3262.4125365510818
2019-09-16,3237.0769370464004
2019-09-17,3209.3004675929114
2019-09-18,3209.785746770766
2019-09-19,3183.871277617816
2019-09-20,3178.643660517797
2019-09-23,3139.911146439211
2019-09-24,3118.762347093097
2019-09-25,3103.2255369913555
2019-09-26,3105.583422952155
2019-09-27,3065.3732778692156
2019-09-30,3078.3243053177657
2019-10-01,3071.758627815896
2019-10-02,3069.315664905238
2019-10-03,3091.6574029691237
2019-10-04,3077.7292328384133
2019-10-07,3070.398072618694
2019-10-08,3055.3808218508416
2019-10-09,3045.0355385314533
2019-10-10,3062.0540581075247
2019-10-11,3133.1283249212856
2019-10-14,3148.7100461754926
2019-10-15,3160.7693495244384
2019-10-16,3180.966473470818
2019-10-17,3190.083322590421
2019-10-18,3155.74645172708
2019-10-21,3170.1725551034665
2019-10-22,3160.33915804124
2019-10-23,3138.627502875801
2019-10-24,3170.880074836604
2019-10-25,3172.0007561923335
2019-10-28,3213.4488056269593
2019-10-29,3200.1968929383183
2019-10-30,3190.939306734264
2019-10-31,3208.27339926251
2019-11-01,3233.9206811320964
2019-11-04,3295.4444510256553
2019-11-05,3316.98543367124
2019-11-06,3321.417145570041
2019-11-07,3351.868396636927
2019-11-08,3333.5340791364647
2019-11-11,3264.0242185690668
2019-11-12,3283.745330041327
2019-11-13,3228.2405864742127
2019-11-14,3199.541712742649
2019-11-15,3206.728711247074
2019-11-18,3236.7780250212395
2019-11-19,3275.0028146594263
2019-11-20,3245.496133878206
2019-11-21,3214.191063980576
2019-11-22,3233.7728613434024
2019-11-25,3279.7274565579164
2019-11-26,3280.8716668365123
2019-11-27,3302.273389402505
2019-11-28,3300.1685638997437
2019-11-29,3245.5443034647697
2019-12-02,3244.587426077588
2019-12-03,3238.404426058313
2019-12-04,3206.893206880729
2019-12-05,3245.110230270079
2019-12-06,3275.2338061395226
2019-12-09,3264.5328084940056
2019-12-10,3263.647186765676
2019-12-11,3300.5047906761224
2019-12-12,3335.2751857441244
2019-12-13,3399.9456947499707
2019-12-16,3398.2503388896293
2019-12-17,3442.306815645246
2019-12-18,3455.2035791372023
2019-12-19,3441.1435672587436
2019-12-20,3450.124958147191
2019-12-23,3466.521149074454
2019-12-24,3461.8286353199333
2019-12-25,3461.9180939624403
2019-12-26,3469.7300847949614
2019-12-27,3500.779823192139
2019-12-30,3503.5632971326736
2019-12-31,3485.420125952441
2020-01-01,3485.420125952441
2020-01-02,3566.8117549661406
2020-01-03,3553.3164621722103
2020-01-06,3531.5008722637344
2020-01-07,3551.3509077358726
2020-01-08,3530.3112856222715
2020-01-09,3596.1943293716904
2020-01-10,3609.7801342062744
2020-01-13,3662.170008072372
2020-01-14,3645.98715352422
2020-01-15,3635.571175681206
2020-01-16,3645.9527592526
2020-01-17,3673.0298171710974
2020-01-20,3649.3025225767674
2020-01-21,3542.650258225816
2020-01-22,3578.8359394998206
2020-01-23,3512.1552814716038
2020-01-24,3494.9387951245853
2020-01-27,3465.0824229589675
2020-01-28,3485.1138389066446
2020-01-29,3418.5415706395083
2020-01-30,3337.4943491632416
2020-01-31,3313.879260148131
2020-02-03,3342.1886403788258
2020-02-04,3422.7183995596374
2020-02-05,3425.7338055121095
2020-02-06,3494.181821117003
2020-02-07,3469.9384969673742
2020-02-10,3459.0560307536525
2020-02-11,3498.9196876895776
2020-02-12,3545.176596767612
2020-02-13,3532.669248403586
2020-02-14,3537.4823054957806
2020-02-17,3557.6778887314035
2020-02-18,3521.2019794282724
2020-02-19,3546.723574793367
2020-02-20,3526.812764556257
2020-02-21,3475.883211215106
2020-02-24,3398.1363662723916
2020-02-25,3406.145084103981
2020-02-26,3396.3741576750276
2020-02-27,3396.478232782293
2020-02-28,3332.1569455240733
2020-03-02,3383.500247516061
2020-03-03,3377.7098123763258
2020-03-04,3403.4393375763825
2020-03-05,3456.515449853903
2020-03-06,3373.7530630819556
2020-03-09,3226.9350912807377
2020-03-10,3291.3782926103136
2020-03-11,3249.445514298614
2020-03-12,3098.6128740139293
2020-03-13,3109.9995340987884
2020-03-16,2933.5139272664533
2020-03-17,2967.4422021114515
2020-03-18,2842.1504588406015
2020-03-19,2794.421090953357
2020-03-20,2906.286681819924
2020-03-23,2794.221714643233
2020-03-24,2935.0176577635384
2020-03-25,3039.3142328430345
2020-03-26,3056.4927951434365
2020-03-27,3040.6346380738482
2020-03-30,3011.711797419436
2020-03-31,3075.1685931194856
2020-04-01,3016.9730321944944
2020-04-02,3048.6246374268426
2020-04-03,3034.5379938446927
2020-04-06,3112.4002567602215
2020-04-07,3172.28890587063
2020-04-08,3135.2672471293595
2020-04-09,3173.777270929933
2020-04-10,3172.8744309544936
2020-04-13,3181.584590586455
2020-04-14,3217.4319810719594
2020-04-15,3204.2770329118466
2020-04-16,3221.506854142849
2020-04-17,3251.409822175157
2020-04-20,3254.9446939346803
2020-04-21,3187.259763510943
2020-04-22,3218.8587816684976
2020-04-23,3211.7558085136416
2020-04-24,3186.5388831587015
2020-04-27,3238.8510299493596
2020-04-28,3253.3771011271597
2020-04-29,3287.1222159644703
2020-04-30,3273.8920070989634
2020-05-01,3235.8494225039267
2020-05-04,3133.2011710699635
2020-05-05,3173.8379976991105
2020-05-06,3207.9505884618725
2020-05-07,3206.0294972083393
2020-05-08,3263.83156333872
2020-05-11,3308.9944963784546
2020-05-12,3268.7234271974853
2020-05-13,3267.230408900169
2020-05-14,3245.4328522296064
2020-05-15,3251.041506040351
2020-05-18,3305.5870139337594
2020-05-19,3356.172159335611
2020-05-20,3359.874615515296
2020-05-21,3321.505357209793
2020-05-22,3151.6529301406636
2020-05-25,3165.7401540189967
2020-05-26,3226.69559928696
2020-05-27,3203.595880979168
2020-05-28,3173.6368734387133
2020-05-29,3211.534555369385
2020-06-01,3296.9184975842822
2020-06-02,3347.120516879536
2020-06-03,3401.342243383619
2020-06-04,3407.541834089493
2020-06-05,3445.3011379439786
2020-06-08,3436.4622211760015
2020-06-09,3464.370479829541
2020-06-10,3492.0217093394203
2020-06-11,3413.486887443876
2020-06-12,3416.6189852293237
2020-06-15,3372.04524020793
2020-06-16,3454.4238820981177
2020-06-17,3480.3933040447428
2020-06-18,3495.650679883761
2020-06-19,3514.2758398167443
2020-06-22,3514.0459719035425
2020-06-23,3583.6133805933687
2020-06-24,3566.021146081227
2020-06-25,3559.1568963525337
2020-06-26,3518.619471102341
2020-06-29,3491.634393209376
2020-06-30,3507.5608174646272
2020-07-01,3509.4799206285406
2020-07-02,3636.026651584668
2020-07-03,3680.412698097461
2020-07-06,3824.6303726934684
2020-07-07,3779.333515292973
2020-07-08,3906.565506105968
2020-07-09,3960.676374723949
2020-07-10,3899.987618895893
2020-07-13,3876.171659372862
2020-07-14,3815.4749520028004
2020-07-15,3827.8738883062288
2020-07-16,3702.265634830557
2020-07-17,3739.565255459743
2020-07-20,3787.2989871065624
2020-07-21,3877.0965118021963
2020-07-22,3783.689077374482
2020-07-23,3811.1548009438843
2020-07-24,3713.987589962654
2020-07-27,3711.809686740185
2020-07-28,3748.496389178727
2020-07-29,3776.216783895888
2020-07-30,3762.2547172945615
2020-07-31,3762.421453950709
2020-08-03,3806.2745385437624
2020-08-04,3876.2858813907415
2020-08-05,3914.1640713081215
2020-08-06,3908.1412677895546
2020-08-07,3807.677034203855
2020-08-10,3758.547843417111
2020-08-11,3792.274291224617
2020-08-12,3827.433629004555
2020-08-13,3817.9315578115247
2020-08-14,3814.106748482862
2020-08-17,3860.4157270903684
2020-08-18,3897.4579168153336
2020-08-19,3872.8795753893846
2020-08-20,3840.547896772315
2020-08-21,3894.4151619069144
2020-08-24,3989.9961881055833
2020-08-25,4014.9182470641585
2020-08-26,4039.840600268343
2020-08-27,4026.7680934651166
2020-08-28,4043.470838242282
2020-08-31,3991.5231193836403
2020-09-01,4058.7718651833775
2020-09-02,4061.7709947573176
2020-09-03,3981.585275892784
2020-09-04,3942.7190591705444
2020-09-07,3913.0430291053626
2020-09-08,3860.546936166092
2020-09-09,3853.320722833573
2020-09-10,3819.787867031691
2020-09-11,3863.372390441274
2020-09-14,3907.0990700816933
2020-09-15,3939.715879161114
2020-09-16,3950.9661257105054
2020-09-17,3909.9497714205686
2020-09-18,3917.4804401862452
2020-09-21,3871.7954256922494
2020-09-22,3852.3588213824814
2020-09-23,3848.8648891549237
2020-09-24,3781.7048499677944
2020-09-25,3773.673885963522
2020-09-28,3809.9649951714223
2020-09-29,3792.465086220421
2020-09-30,3871.720909864563
2020-10-01,3868.0623419207495
2020-10-02,3853.386297696337
2020-10-05,3889.6481303125165
2020-10-06,3938.2262206284713
2020-10-07,3979.7566690152357
2020-10-08,3994.2926256694145
2020-10-09,4000.853989174386
2020-10-12,4086.064621378498
2020-10-13,4085.870422294122
