Date,EM ASIA WITH CHINA ALL SHARES
2015-09-30,2307.0695083819646
2015-10-01,2319.8427432705707
2015-10-02,2334.0523511755155
2015-10-05,2361.0484779689477
2015-10-06,2375.349622723818
2015-10-07,2424.718336662337
2015-10-08,2436.3536973674213
2015-10-09,2461.053342847759
2015-10-12,2507.2187598410787
2015-10-13,2489.199300710238
2015-10-14,2471.1042477339133
2015-10-15,2524.1032332728123
2015-10-16,2534.422545780307
2015-10-19,2543.5221817702286
2015-10-20,2545.822900134861
2015-10-21,2519.8752542442035
2015-10-22,2519.530749319338
2015-10-23,2554.850740053173
2015-10-26,2559.614032631774
2015-10-27,2553.7701664660167
2015-10-28,2527.4124048456993
2015-10-29,2506.3517616877198
2015-10-30,2509.6126893650244
2015-11-02,2496.763188318048
2015-11-03,2511.1242814000257
2015-11-04,2567.553014955553
2015-11-05,2571.0617894759534
2015-11-06,2571.112367052022
2015-11-09,2557.405627584916
2015-11-10,2529.243880613886
2015-11-11,2524.9959702176266
2015-11-12,2529.3581601275346
2015-11-13,2493.5073651843863
2015-11-16,2471.762909621901
2015-11-17,2489.913616246988
2015-11-18,2472.216556774378
2015-11-19,2513.853141260455
2015-11-20,2528.473149513238
2015-11-23,2519.6393904030133
2015-11-24,2520.376203597389
2015-11-25,2528.542277572952
2015-11-26,2529.502606856543
2015-11-27,2463.8984776590655
2015-11-30,2445.0375809434704
2015-12-01,2476.5285845037265
2015-12-02,2491.608836754484
2015-12-03,2486.452178318789
2015-12-04,2463.0331237662253
2015-12-07,2461.4432216631003
2015-12-08,2423.803894010803
2015-12-09,2410.6090475989704
2015-12-10,2405.216253373312
2015-12-11,2378.588531423733
2015-12-14,2384.2397013654145
2015-12-15,2393.0152494434788
2015-12-16,2422.300073478911
2015-12-17,2448.244680507638
2015-12-18,2431.548649193161
2015-12-21,2455.8480368974747
2015-12-22,2466.0894857132785
2015-12-23,2476.8618348668956
2015-12-24,2472.103986518702
2015-12-25,2475.213942643778
2015-12-28,2444.6937807429463
2015-12-29,2451.699321773318
2015-12-30,2441.806918364392
2015-12-31,2440.5051364018273
2016-01-01,2440.7222779378726
2016-01-04,2330.8095774303733
2016-01-05,2330.3285343912544
2016-01-06,2321.7394765729323
2016-01-07,2224.3157623794855
2016-01-08,2244.866895421387
2016-01-11,2176.2914356541332
2016-01-12,2178.3007527870627
2016-01-13,2179.526666659254
2016-01-14,2177.4495211640315
2016-01-15,2134.2880364569687
2016-01-18,2128.912548943001
2016-01-19,2171.7235251806756
2016-01-20,2117.3333728054617
2016-01-21,2086.114336338642
2016-01-22,2136.9436241193903
2016-01-25,2157.393703205595
2016-01-26,2095.0471580932913
2016-01-27,2103.6072066276
2016-01-28,2092.4381392154305
2016-01-29,2147.103288218695
2016-02-01,2141.331039487921
2016-02-02,2130.9646288728004
2016-02-03,2101.0743435809222
2016-02-04,2135.766904490789
2016-02-05,2138.619829068682
2016-02-08,2133.1922733337747
2016-02-09,2127.465472930303
2016-02-10,2127.8883383488906
2016-02-11,2086.075273493135
2016-02-12,2075.618236569339
2016-02-15,2111.463504774243
2016-02-16,2145.6299465984116
2016-02-17,2145.2802327199706
2016-02-18,2170.019594834528
2016-02-19,2167.2632827295392
2016-02-22,2188.025741628103
2016-02-23,2174.646142278715
2016-02-24,2166.261375895925
2016-02-25,2118.6819825342855
2016-02-26,2141.641322113378
2016-02-29,2117.8673696981327
2016-03-01,2153.223972530379
2016-03-02,2211.9367011627537
2016-03-03,2229.648153091122
2016-03-04,2250.7907048451216
2016-03-07,2261.0986015738426
2016-03-08,2246.8712472068264
2016-03-09,2233.9907315192663
2016-03-10,2231.0891832987436
2016-03-11,2255.4059669042304
2016-03-14,2280.1619652428576
2016-03-15,2259.0949964245287
2016-03-16,2260.9782173867843
2016-03-17,2301.161246096097
2016-03-18,2336.9069951707547
2016-03-21,2356.6123200814777
2016-03-22,2355.5895531383076
2016-03-23,2349.3840756159516
2016-03-24,2322.8929135046997
2016-03-25,2322.1471409831697
2016-03-28,2313.2467974372184
2016-03-29,2311.78362922684
2016-03-30,2363.1904704676867
2016-03-31,2371.6246797258004
2016-04-01,2349.7459829356408
2016-04-04,2355.6624931057686
2016-04-05,2338.9313637372948
2016-04-06,2333.988448686782
2016-04-07,2327.6777410412774
2016-04-08,2325.859358067494
2016-04-11,2346.664296001001
2016-04-12,2353.523336153927
2016-04-13,2390.8009853789613
2016-04-14,2396.558029591733
2016-04-15,2400.245959334776
2016-04-18,2385.6778790258986
2016-04-19,2399.081043444171
2016-04-20,2374.800762407906
2016-04-21,2384.088812536449
2016-04-22,2369.7801471985695
2016-04-25,2354.018634446156
2016-04-26,2359.806992272662
2016-04-27,2355.576428913978
2016-04-28,2346.182543725059
2016-04-29,2333.997742469532
2016-05-02,2327.6156535311143
2016-05-03,2321.5371125050196
2016-05-04,2303.9800004732974
2016-05-05,2300.039393910025
2016-05-06,2274.763108216058
2016-05-09,2253.9495827757137
2016-05-10,2257.454013187068
2016-05-11,2258.749612169523
2016-05-12,2256.97570052373
2016-05-13,2233.875148886274
2016-05-16,2245.065083958104
2016-05-17,2258.1855321711278
2016-05-18,2236.9803011733384
2016-05-19,2215.3870654847933
2016-05-20,2222.927359700602
2016-05-23,2238.9990994046443
2016-05-24,2226.665933461434
2016-05-25,2255.2028914360476
2016-05-26,2263.310379075129
2016-05-27,2283.5768779385785
2016-05-30,2281.7460061164797
2016-05-31,2305.6782757537694
2016-06-01,2303.317458015406
2016-06-02,2310.5052084633257
2016-06-03,2318.1024204581504
2016-06-06,2332.209367077728
2016-06-07,2360.6890349143755
2016-06-08,2365.986813208256
2016-06-09,2361.3817557123252
2016-06-10,2340.0485454636682
2016-06-13,2284.632576419498
2016-06-14,2284.9681206008745
2016-06-15,2302.171946697493
2016-06-16,2282.224584777583
2016-06-17,2291.4551995276092
2016-06-20,2317.7154543419533
2016-06-21,2326.561186947001
2016-06-22,2342.6700143822186
2016-06-23,2344.245311679104
2016-06-24,2277.551964475237
2016-06-27,2280.319964783496
2016-06-28,2295.2838706561693
2016-06-29,2325.904173649819
2016-06-30,2354.299682287591
2016-07-01,2365.25885882062
2016-07-04,2386.04792260266
2016-07-05,2369.9381369138446
2016-07-06,2343.0706782032707
2016-07-07,2363.635999150739
2016-07-08,2353.2378712386144
2016-07-11,2395.828672151575
2016-07-12,2421.0205870335717
2016-07-13,2431.2455921643086
2016-07-14,2444.8225522782914
2016-07-15,2455.424967297165
2016-07-18,2454.423236179677
2016-07-19,2450.8422632671786
2016-07-20,2453.382520213357
2016-07-21,2460.3202622495737
2016-07-22,2452.7192457026736
2016-07-25,2454.33760560699
2016-07-26,2468.8277521986524
2016-07-27,2466.022100864718
2016-07-28,2473.9870720576855
2016-07-29,2455.4647314015974
2016-08-01,2482.271416470206
2016-08-02,2475.850158853967
2016-08-03,2452.030768385403
2016-08-04,2461.6777468452383
2016-08-05,2488.2422982016255
2016-08-08,2512.8746333724152
2016-08-09,2522.150365400256
2016-08-10,2530.7929889633315
2016-08-11,2532.2691385887015
2016-08-12,2553.134727895268
2016-08-15,2579.2279677689758
2016-08-16,2584.2398279969675
2016-08-17,2569.8216676186235
2016-08-18,2583.659997025699
2016-08-19,2570.978917606352
2016-08-22,2552.775958409767
2016-08-23,2560.6962548109386
2016-08-24,2546.3150572639797
2016-08-25,2547.2050276706823
2016-08-26,2549.9947608627135
2016-08-29,2541.6336072271406
2016-08-30,2556.412426873976
2016-08-31,2552.964529088943
2016-09-01,2542.879322504504
2016-09-02,2553.5248851179276
2016-09-05,2581.9944331015663
2016-09-06,2613.2632476746903
2016-09-07,2620.5501939103597
2016-09-08,2623.511084133618
2016-09-09,2594.115310677621
2016-09-12,2527.4491482323087
2016-09-13,2526.787200753991
2016-09-14,2521.941914297078
2016-09-15,2529.4174189471914
2016-09-16,2529.333816328669
2016-09-19,2559.9759716144717
2016-09-20,2559.2781136262392
2016-09-21,2578.177780902651
2016-09-22,2607.1445530109545
2016-09-23,2601.7167075562825
2016-09-26,2564.024912971701
2016-09-27,2585.0029581824538
2016-09-28,2580.897676868422
2016-09-29,2587.0131594569198
2016-09-30,2565.12530318415
2016-10-03,2583.7715229064615
2016-10-04,2593.7079838467
2016-10-05,2592.049224484689
2016-10-06,2600.086041854948
2016-10-07,2589.0958873116097
2016-10-10,2597.6368930701806
2016-10-11,2572.9296716670965
2016-10-12,2563.2532275785916
2016-10-13,2534.9770439279173
2016-10-14,2546.3860247082334
2016-10-17,2532.5017451080466
2016-10-18,2569.1154554486725
2016-10-19,2574.600412628868
2016-10-20,2576.627812029236
2016-10-21,2569.103481597742
2016-10-24,2589.0247775758176
2016-10-25,2587.2989655967513
2016-10-26,2566.5647207082634
2016-10-27,2552.110781375152
2016-10-28,2544.835069436138
2016-10-31,2542.058402353495
2016-11-01,2551.698576025379
2016-11-02,2517.182686735266
2016-11-03,2515.814826144516
2016-11-04,2508.9012330701203
2016-11-07,2528.694842568379
2016-11-08,2545.6354660336856
2016-11-09,2494.8444948358533
2016-11-10,2519.9372170702927
2016-11-11,2472.1524198022476
2016-11-14,2445.650717951146
2016-11-15,2442.787543107722
2016-11-16,2451.6426896936246
2016-11-17,2451.321043115243
2016-11-18,2440.868010486539
2016-11-21,2441.294144524407
2016-11-22,2468.8119498518254
2016-11-23,2473.511536437674
2016-11-24,2460.8412667941966
2016-11-25,2478.12218606231
2016-11-28,2496.153660798021
2016-11-29,2498.2030842372383
2016-11-30,2497.694017800618
2016-12-01,2503.088935484337
2016-12-02,2480.2780041668407
2016-12-05,2466.2432474354973
2016-12-06,2481.216636219578
2016-12-07,2491.343109905035
2016-12-08,2521.4577089567597
2016-12-09,2514.7017138035917
2016-12-12,2478.7690529051843
2016-12-13,2487.5452202320794
2016-12-14,2478.0222756246885
2016-12-15,2445.823186884159
2016-12-16,2441.8315340093172
2016-12-19,2426.744400874446
2016-12-20,2416.5173529243098
2016-12-21,2419.936813097185
2016-12-22,2401.0765201735867
2016-12-23,2390.417720309651
2016-12-26,2392.6271169126812
2016-12-27,2395.7252584638936
2016-12-28,2407.0126859904185
2016-12-29,2414.223193971554
2016-12-30,2429.606697764713
2017-01-02,2430.5337985919336
2017-01-03,2444.1119188342404
2017-01-04,2456.2927329810436
2017-01-05,2492.179339664009
2017-01-06,2485.4941621195226
2017-01-09,2482.1443019738126
2017-01-10,2499.3656987442546
2017-01-11,2506.374909019512
2017-01-12,2514.590752788881
2017-01-13,2515.288848147615
2017-01-16,2496.8990725684266
2017-01-17,2511.783494586962
2017-01-18,2525.8816489813294
2017-01-19,2516.634004383775
2017-01-20,2514.049830147214
2017-01-23,2532.8133894570187
2017-01-24,2544.095423700163
2017-01-25,2553.1839362634287
2017-01-26,2570.3809378964233
2017-01-27,2567.403210850604
2017-01-30,2566.9464135536614
2017-01-31,2557.3558938196466
2017-02-01,2566.4275322761096
2017-02-02,2568.4717347711103
2017-02-03,2568.064267033302
2017-02-06,2591.7542312832743
2017-02-07,2583.142373994458
2017-02-08,2591.1651283288675
2017-02-09,2604.4226469760965
2017-02-10,2609.570614311006
2017-02-13,2624.226260924975
2017-02-14,2625.0800812836023
2017-02-15,2632.192147310291
2017-02-16,2643.8251557950202
2017-02-17,2630.4038589568363
2017-02-20,2645.9993242734267
2017-02-21,2651.5283293057705
2017-02-22,2669.5512903787258
2017-02-23,2666.3207828544505
2017-02-24,2655.7484418809245
2017-02-27,2642.847732184481
2017-02-28,2644.2005160133576
2017-03-01,2642.9715812961867
2017-03-02,2638.120963147154
2017-03-03,2616.3705832953424
2017-03-06,2626.847564162605
2017-03-07,2640.211457620787
2017-03-08,2643.672979580917
2017-03-09,2617.5058494153855
2017-03-10,2618.3593509199877
2017-03-13,2653.3266395848264
2017-03-14,2663.8574653016212
2017-03-15,2666.640612517488
2017-03-16,2710.3402289302003
2017-03-17,2712.0728897446284
2017-03-20,2723.7397007604136
2017-03-21,2736.241464531631
2017-03-22,2716.7222363087662
2017-03-23,2722.497302471078
2017-03-24,2725.595092862979
2017-03-27,2720.781294122237
2017-03-28,2729.1482091073667
2017-03-29,2731.480153204854
2017-03-30,2718.2500164162902
2017-03-31,2709.221037903242
2017-04-03,2721.50961758719
2017-04-04,2717.879594551069
2017-04-05,2740.3770845469485
2017-04-06,2730.5172045784416
2017-04-07,2729.017332215517
2017-04-10,2721.3306400585548
2017-04-11,2714.7552776606262
2017-04-12,2723.442865673561
2017-04-13,2735.0200959225917
2017-04-14,2723.601693735215
2017-04-17,2717.44204011201
2017-04-18,2701.9940962944097
2017-04-19,2690.9390357345114
2017-04-20,2706.340489083785
2017-04-21,2719.0713671361545
2017-04-24,2723.2518685210625
2017-04-25,2756.879281918191
2017-04-26,2762.744449374747
2017-04-27,2758.693229326026
2017-04-28,2750.615515658358
2017-05-01,2752.3413996924614
2017-05-02,2766.821913271354
2017-05-03,2764.6244601206336
2017-05-04,2759.6109623040506
2017-05-05,2742.818144866842
2017-05-08,2761.1447585563224
2017-05-09,2771.302313123626
2017-05-10,2768.8025798018753
2017-05-11,2787.39611733108
2017-05-12,2790.5989317857475
2017-05-15,2806.862245142406
2017-05-16,2825.647083276534
2017-05-17,2814.0353939274023
2017-05-18,2794.195801078333
2017-05-19,2803.7920491925806
2017-05-22,2827.752645055834
2017-05-23,2819.8499365131074
2017-05-24,2818.866387090191
2017-05-25,2858.7796221822614
2017-05-26,2864.0181226696013
2017-05-29,2863.6339495527036
2017-05-30,2857.2634815200477
2017-05-31,2855.0130904098532
2017-06-01,2863.596152034663
2017-06-02,2876.7699920722544
2017-06-05,2885.8035478008183
2017-06-06,2888.0113310606744
2017-06-07,2897.9855039836125
2017-06-08,2917.313656961377
2017-06-09,2915.5467521251067
2017-06-12,2890.450823732423
2017-06-13,2897.258086926675
2017-06-14,2895.7783224886766
2017-06-15,2879.060805162133
2017-06-16,2874.063494011621
2017-06-19,2904.9043754381346
2017-06-20,2905.6258050047254
2017-06-21,2905.775770308408
2017-06-22,2913.8059565581734
2017-06-23,2920.5645274254125
2017-06-26,2948.151170285131
2017-06-27,2946.6460292117313
2017-06-28,2928.213066910061
2017-06-29,2941.7896223982407
2017-06-30,2931.4595889690754
2017-07-03,2938.313841514355
2017-07-04,2911.0430419896497
2017-07-05,2932.5208931840907
2017-07-06,2925.900170063371
2017-07-07,2918.0187688742744
2017-07-10,2928.81459267577
2017-07-11,2955.244764663939
2017-07-12,2972.093633232622
2017-07-13,3004.6846236128563
2017-07-14,3015.1229689615434
2017-07-17,3015.6108152882043
2017-07-18,3026.613350882831
2017-07-19,3054.4837026082905
2017-07-20,3053.994978345268
2017-07-21,3055.892283758672
2017-07-24,3073.75190764954
2017-07-25,3063.4070989369325
2017-07-26,3062.834863233815
2017-07-27,3082.4349988434615
2017-07-28,3065.142059199717
2017-07-31,3083.3007235680975
2017-08-01,3093.1790008045177
2017-08-02,3094.2824260022253
2017-08-03,3071.2870462016213
2017-08-04,3079.907752319574
2017-08-07,3099.4877916660184
2017-08-08,3109.895474282768
2017-08-09,3091.8659457138247
2017-08-10,3057.7739024918255
2017-08-11,3008.7546080440256
2017-08-14,3040.131088982546
2017-08-15,3043.8938902621044
2017-08-16,3054.887828970231
2017-08-17,3072.682616732595
2017-08-18,3060.3562398002846
2017-08-21,3070.7016380149557
2017-08-22,3092.7998897126486
2017-08-23,3098.8302432354217
2017-08-24,3108.392827382498
2017-08-25,3123.128394404026
2017-08-28,3133.58281281353
2017-08-29,3125.398956076622
2017-08-30,3149.6209268357957
2017-08-31,3145.347958995086
2017-09-01,3154.257308614095
2017-09-04,3143.7787139890356
2017-09-05,3144.7224299553254
2017-09-06,3139.6929235822445
2017-09-07,3156.078210178951
2017-09-08,3167.4333601722824
2017-09-11,3179.118052421599
2017-09-12,3193.076401242096
2017-09-13,3194.009990032475
2017-09-14,3190.4707841073587
2017-09-15,3195.887130368418
2017-09-18,3231.1495382118874
2017-09-19,3218.3304169801927
2017-09-20,3226.173782959962
2017-09-21,3216.4318734469102
2017-09-22,3193.8958029116884
2017-09-25,3152.2189881116637
2017-09-26,3137.172805235138
2017-09-27,3142.997664432139
2017-09-28,3120.8387516209073
2017-09-29,3146.344644596094
2017-10-02,3152.541177614611
2017-10-03,3183.7132826042034
2017-10-04,3193.602249853883
2017-10-05,3195.274064403242
2017-10-06,3205.3196333995647
2017-10-09,3212.1350303260874
2017-10-10,3242.9695257912686
2017-10-11,3255.6984906679004
2017-10-12,3266.9697140387398
2017-10-13,3274.8660161975163
2017-10-16,3290.777778326076
2017-10-17,3277.193963872141
2017-10-18,3282.5693704591463
2017-10-19,3249.441666573725
2017-10-20,3267.005187523522
2017-10-23,3263.0374955364127
2017-10-24,3262.6794970451924
2017-10-25,3270.3984308992817
2017-10-26,3264.2222224524767
2017-10-27,3271.288051900323
2017-10-30,3281.7145500519478
2017-10-31,3300.4869891462504
2017-11-01,3328.534492977427
2017-11-02,3323.3468966886135
2017-11-03,3324.605491674561
2017-11-06,3336.797395126785
2017-11-07,3355.393520066107
2017-11-08,3346.008223930674
2017-11-09,3354.217494692449
2017-11-10,3350.6862857340316
2017-11-13,3343.9436730815187
2017-11-14,3329.8739763341796
2017-11-15,3309.019753530896
2017-11-16,3341.5082761044246
2017-11-17,3359.0480123087077
2017-11-20,3364.0905833630145
2017-11-21,3406.0176836877777
2017-11-22,3424.819961109643
2017-11-23,3396.629104879069
2017-11-24,3399.501749820528
2017-11-27,3358.2134142091268
2017-11-28,3366.434101158526
2017-11-29,3356.5895802125465
2017-11-30,3285.379156603491
2017-12-01,3275.1813722873667
2017-12-04,3285.8134673306567
2017-12-05,3273.3138107608615
2017-12-06,3227.919559195233
2017-12-07,3229.2832943166204
2017-12-08,3264.1328824581706
2017-12-11,3297.2740913707567
2017-12-12,3269.443914812119
2017-12-13,3290.320730293726
2017-12-14,3293.4934091257073
2017-12-15,3274.9643761721927
2017-12-18,3284.5469685394855
2017-12-19,3304.769326244764
2017-12-20,3303.7972782304305
2017-12-21,3309.8783382119836
2017-12-22,3330.255816121386
2017-12-25,3327.7696950047307
2017-12-26,3323.3624485737855
2017-12-27,3324.6985411806263
2017-12-28,3356.566820526276
2017-12-29,3372.1664979739867
2018-01-01,3369.5152685616636
2018-01-02,3431.1738908568764
2018-01-03,3450.5266241738664
2018-01-04,3469.0568180211844
2018-01-05,3494.4184420658908
2018-01-08,3514.559845109352
2018-01-09,3513.584300360062
2018-01-10,3500.0961561904887
2018-01-11,3493.3546196916977
2018-01-12,3527.392743402875
2018-01-15,3527.9763248537947
2018-01-16,3553.0080640607903
2018-01-17,3553.671921741813
2018-01-18,3567.2077976388528
2018-01-19,3591.732972769655
2018-01-22,3609.2725185286713
2018-01-23,3659.742695274641
2018-01-24,3659.812533339364
2018-01-25,3667.5114028737908
2018-01-26,3699.7484252322824
2018-01-29,3684.9826321127766
2018-01-30,3624.8650672735885
2018-01-31,3647.88893430167
2018-02-01,3615.7297732696748
2018-02-02,3591.830906146541
2018-02-05,3545.452023605242
2018-02-06,3427.170225062558
2018-02-07,3397.9203746983317
2018-02-08,3376.005296987474
2018-02-09,3295.296274798365
2018-02-12,3324.980663087782
2018-02-13,3358.3441857475464
2018-02-14,3404.615643430793
2018-02-15,3434.042407062134
2018-02-16,3426.361347819012
2018-02-19,3435.2938506588107
2018-02-20,3421.283833010721
2018-02-21,3456.918561437855
2018-02-22,3439.133793320082
2018-02-23,3485.8830604737914
2018-02-26,3511.7199393720775
2018-02-27,3482.9370575434978
2018-02-28,3441.1402020584646
2018-03-01,3443.16672584616
2018-03-02,3409.6090453696734
2018-03-05,3381.3909135805093
2018-03-06,3434.488335757803
2018-03-07,3421.0697801268116
2018-03-08,3452.2627129066086
2018-03-09,3479.461573242769
2018-03-12,3530.297953828591
2018-03-13,3527.725404977108
2018-03-14,3522.588735172525
2018-03-15,3531.73468018641
2018-03-16,3521.334021534284
2018-03-19,3499.5148788864526
2018-03-20,3514.742774738137
2018-03-21,3501.181819499673
2018-03-22,3466.328013835934
2018-03-23,3373.077166676566
2018-03-26,3403.7143151346518
2018-03-27,3427.165549897095
2018-03-28,3360.020690166876
2018-03-29,3380.6956514523035
2018-03-30,3387.3087158749818
2018-04-02,3386.16515637838
2018-04-03,3379.987776132416
2018-04-04,3336.112377079014
2018-04-05,3354.746087959778
2018-04-06,3351.506232203118
2018-04-09,3373.337962377554
2018-04-10,3420.8229364533095
2018-04-11,3424.209049016124
2018-04-12,3411.299078200919
2018-04-13,3397.3791324160247
2018-04-16,3371.157454335963
2018-04-17,3347.787513656872
2018-04-18,3368.3115453477317
2018-04-19,3405.794109370502
2018-04-20,3356.9403190123953
2018-04-23,3332.1288689256635
2018-04-24,3343.523610201372
2018-04-25,3310.9267612517115
2018-04-26,3297.691279029443
2018-04-27,3326.190925410679
2018-04-30,3356.031705902352
2018-05-01,3357.911420992122
2018-05-02,3339.157107875778
2018-05-03,3321.0329766310847
2018-05-04,3305.658001385717
2018-05-07,3331.6954780856527
2018-05-08,3356.188612991896
2018-05-09,3350.6743956412106
2018-05-10,3376.3864926138262
2018-05-11,3395.2289337969455
2018-05-14,3416.997778959195
2018-05-15,3387.1599233181896
2018-05-16,3384.4533021866177
2018-05-17,3364.4152642682184
2018-05-18,3365.989721743653
2018-05-21,3367.5219067165413
2018-05-22,3368.9888955004935
2018-05-23,3345.9172140568303
2018-05-24,3349.2087605636098
2018-05-25,3356.3219327131146
2018-05-28,3370.9637880583396
2018-05-29,3339.921481405211
2018-05-30,3284.582363849253
2018-05-31,3316.7788764488864
2018-06-01,3331.0035797480755
2018-06-04,3374.3807983048337
2018-06-05,3391.782439420282
2018-06-06,3408.7439153590085
2018-06-07,3419.3469887863516
2018-06-08,3372.112669772691
2018-06-11,3380.5117551369467
2018-06-12,3395.4334662613815
2018-06-13,3373.945569654141
2018-06-14,3346.8965838000136
2018-06-15,3322.1670745483993
2018-06-18,3308.5727150400376
2018-06-19,3216.227825013031
2018-06-20,3236.737749373421
2018-06-21,3196.3762504440206
2018-06-22,3211.371343806133
2018-06-25,3158.283004469978
2018-06-26,3141.248357701271
2018-06-27,3085.6399537959446
2018-06-28,3058.603641568744
2018-06-29,3124.0402698191683
2018-07-02,3086.4196074292418
2018-07-03,3070.0469381598623
2018-07-04,3056.941622539309
2018-07-05,3040.993458608745
2018-07-06,3057.7245404304012
2018-07-09,3115.415662519701
2018-07-10,3120.116421882159
2018-07-11,3079.7695725924527
2018-07-12,3109.8304588721676
2018-07-13,3126.0532043984376
2018-07-16,3110.758874810454
2018-07-17,3102.557805433858
2018-07-18,3093.7222236397256
2018-07-19,3071.76195470923
2018-07-20,3097.9143988003807
2018-07-23,3105.500566299467
2018-07-24,3130.050598496021
2018-07-25,3155.6870818452435
2018-07-26,3150.0618279045916
2018-07-27,3148.335904910535
2018-07-30,3134.4724047786463
2018-07-31,3129.391363855185
2018-08-01,3119.4358280030706
2018-08-02,3058.0002111792246
2018-08-03,3049.8530216966565
2018-08-06,3044.1609308311063
2018-08-07,3080.507266023865
2018-08-08,3081.3282743027617
2018-08-09,3106.5812581970736
2018-08-10,3086.0609355877023
2018-08-13,3033.0309487999593
2018-08-14,3018.116897800673
2018-08-15,2971.528880508679
2018-08-16,2954.6985644622946
2018-08-17,2962.754306748635
2018-08-20,2998.3795675831184
2018-08-21,3035.6282426029975
2018-08-22,3043.9075271720394
2018-08-23,3041.2670824004817
2018-08-24,3039.003127123907
2018-08-27,3099.0374273119555
2018-08-28,3108.5566604934006
2018-08-29,3109.3239783639847
2018-08-30,3087.1110806427005
2018-08-31,3072.40370889458
2018-09-03,3052.412456852898
2018-09-04,3056.159614933686
2018-09-05,2996.263540012579
2018-09-06,2976.5905702719633
2018-09-07,2982.457563799448
2018-09-10,2940.7779779977864
2018-09-11,2923.503307361548
2018-09-12,2915.9588777661615
2018-09-13,2955.8936268722687
2018-09-14,2988.904823281127
2018-09-17,2942.6698435488483
2018-09-18,2955.0924851306154
2018-09-19,2994.321179922042
2018-09-20,3007.926229873339
2018-09-21,3059.0629938912994
2018-09-24,3029.6187873004596
2018-09-25,3025.35327897947
2018-09-26,3039.9846888312704
2018-09-27,3041.8279827049646
2018-09-28,3042.769183852995
2018-10-01,3040.608629579439
2018-10-02,2996.1714884487455
2018-10-03,2992.3820176524855
2018-10-04,2935.089248227854
2018-10-05,2908.001372056562
2018-10-08,2852.112086531777
2018-10-09,2843.9661965103282
2018-10-10,2830.5854703797945
2018-10-11,2713.512664662248
2018-10-12,2789.241252514109
2018-10-15,2751.5213901133284
2018-10-16,2767.1827698755756
2018-10-17,2770.714635914625
2018-10-18,2732.59328540253
2018-10-19,2751.306485161614
2018-10-22,2803.751816826683
2018-10-23,2733.5987012437004
2018-10-24,2719.9658876518174
2018-10-25,2700.291129336168
2018-10-26,2674.209214515497
2018-10-29,2648.5189825558814
2018-10-30,2657.498982172552
2018-10-31,2716.0238073062646
2018-11-01,2752.2902018419113
2018-11-02,2846.6942597285492
2018-11-05,2809.3661091605854
2018-11-06,2814.6774139870736
2018-11-07,2822.596276174442
2018-11-08,2823.87723909525
2018-11-09,2773.6155620347554
2018-11-12,2760.178534000141
2018-11-13,2775.493541663633
2018-11-14,2769.1176960833595
2018-11-15,2811.840276678596
2018-11-16,2815.7619455798545
2018-11-19,2825.5668568265714
2018-11-20,2779.907470504098
2018-11-21,2785.3399046347954
2018-11-22,2784.0325561887103
2018-11-23,2761.183991485149
2018-11-26,2791.947631842769
2018-11-27,2795.9255567075493
2018-11-28,2827.763111776813
2018-11-29,2826.851352111658
2018-11-30,2837.0660508166106
2018-12-03,2907.9278690636943
2018-12-04,2906.155633948058
2018-12-05,2870.390476574274
2018-12-06,2801.94198378853
2018-12-07,2802.2048979582974
2018-12-10,2761.102793752959
2018-12-11,2765.5902676967767
2018-12-12,2800.256325477497
2018-12-13,2830.617505056562
2018-12-14,2785.265422842549
2018-12-17,2777.736126796339
2018-12-18,2756.697871531272
2018-12-19,2759.8141155494354
2018-12-20,2736.937630129891
2018-12-21,2727.4607707620826
2018-12-24,2717.4124161721743
2018-12-25,2707.8408357459202
2018-12-26,2709.3221883864308
2018-12-27,2719.3484076563786
2018-12-28,2739.63440350789
2018-12-31,2748.2599749330466
2019-01-01,2749.1036570961032
2019-01-02,2702.6772689107206
2019-01-03,2674.1100568220404
2019-01-04,2715.5111625049626
2019-01-07,2756.4222623117457
2019-01-08,2747.2789391481115
2019-01-09,2797.3202593967326
2019-01-10,2808.8041946445387
2019-01-11,2823.57896820724
2019-01-14,2789.5283590311055
2019-01-15,2838.798159400894
2019-01-16,2846.8993622129333
2019-01-17,2843.5155643798234
2019-01-18,2873.3573717384247
2019-01-21,2879.6849764007734
2019-01-22,2850.41703050784
2019-01-23,2850.4064821961915
2019-01-24,2869.655388371402
2019-01-25,2912.7087344529104
2019-01-28,2912.869904110159
2019-01-29,2910.593311181181
2019-01-30,2927.0064708061323
2019-01-31,2955.61199719452
2019-02-01,2965.145855527371
2019-02-04,2960.877114129961
2019-02-05,2968.7457331030337
2019-02-06,2972.265317824003
2019-02-07,2964.7542004025677
2019-02-08,2948.8914706914147
2019-02-11,2962.4874842976474
2019-02-12,2975.864868606786
2019-02-13,2999.752848538991
2019-02-14,2995.4041170521273
2019-02-15,2949.355150195745
2019-02-18,2988.7084212937493
2019-02-19,2982.6353068412623
2019-02-20,3021.0244444338273
2019-02-21,3028.0218098731266
2019-02-22,3056.1723624603087
2019-02-25,3119.110397882502
2019-02-26,3104.738327316483
2019-02-27,3097.3706693911613
2019-02-28,3073.7669310162314
2019-03-01,3095.6892026799005
2019-03-04,3111.2787952999724
2019-03-05,3122.1173147410786
2019-03-06,3129.606584974024
2019-03-07,3101.83857973567
2019-03-08,3031.4716589697555
2019-03-11,3068.9849801709256
