Date,EAFE ex UK SMALL VALUE
2001-08-23,429.35300202539065
2001-08-24,429.75390735841836
2001-08-27,431.759481206746
2001-08-28,430.171522935847
2001-08-29,428.8258170459615
2001-08-30,425.38702021380976
2001-08-31,423.8728328314455
2001-09-03,419.4093766025486
2001-09-04,423.3228007985229
2001-09-05,418.9077796718881
2001-09-06,415.73712331355665
2001-09-07,410.6980910101227
2001-09-10,403.933864019093
2001-09-11,399.1786333459253
2001-09-12,384.7696312944717
2001-09-13,386.68600170088405
2001-09-14,385.29051336381195
2001-09-17,374.94940769250695
2001-09-18,376.5577388052091
2001-09-19,377.55729441089335
2001-09-20,372.9000995124473
2001-09-21,366.76277604570635
2001-09-24,369.1981730183885
2001-09-25,371.8839519198208
2001-09-26,374.73034804416767
2001-09-27,372.768884646986
2001-09-28,381.9372728721023
2001-10-01,382.52553445906807
2001-10-02,383.749965456629
2001-10-03,382.5598396352298
2001-10-04,388.0146362279467
2001-10-05,386.84293342228284
2001-10-08,386.50422617102373
2001-10-09,385.64736834520045
2001-10-10,386.5134810718655
2001-10-11,391.6985356847964
2001-10-12,392.120435134696
2001-10-15,391.77731748713
2001-10-16,392.98297546257305
2001-10-17,395.8466007467487
2001-10-18,393.4766097062135
2001-10-19,393.8424851033985
2001-10-22,395.9957386617753
2001-10-23,399.1087305160367
2001-10-24,400.0113230427284
2001-10-25,401.4004981413939
2001-10-26,402.52117211367243
2001-10-29,399.29050258946756
2001-10-30,395.3243770238599
2001-10-31,396.71894426722304
2001-11-01,395.1697375905496
2001-11-02,394.8255889709971
2001-11-05,398.44406829721294
2001-11-06,400.0469165748615
2001-11-07,398.97618735541533
2001-11-08,402.2177078450014
2001-11-09,400.2889052446819
2001-11-12,398.4748622418424
2001-11-13,400.84144111754125
2001-11-14,401.01532442323617
2001-11-15,403.261506302184
2001-11-16,402.96661800138463
2001-11-19,406.43781805875165
2001-11-20,405.83844015002217
2001-11-21,406.86454639572526
2001-11-22,406.3999386040756
2001-11-23,406.6011521367806
2001-11-26,409.32020727359236
2001-11-27,408.08036109653614
2001-11-28,405.0470281351307
2001-11-29,403.3340529342358
2001-11-30,402.43214728621433
2001-12-03,399.4317563261506
2001-12-04,399.3379649339749
2001-12-05,402.9801057796446
2001-12-06,403.2227466388466
2001-12-07,401.0711350135439
2001-12-10,399.3246250907113
2001-12-11,397.09332086397444
2001-12-12,396.94876147832434
2001-12-13,393.9288418737469
2001-12-14,389.26766964916106
2001-12-17,386.298551854931
2001-12-18,386.1080681293181
2001-12-19,385.1059015744381
2001-12-20,386.3915461060766
2001-12-21,388.8603729001114
2001-12-24,390.605333184027
2001-12-25,391.0707761422183
2001-12-26,388.8039062009945
2001-12-27,389.4748339143813
2001-12-28,394.881443374008
2001-12-31,393.6445880543427
2002-01-01,393.6447993083191
2002-01-02,390.8282722201313
2002-01-03,393.6292300183982
2002-01-04,397.0943068674533
2002-01-07,398.61755517142853
2002-01-08,395.52023054983965
2002-01-09,395.8891182139263
2002-01-10,392.6745894992877
2002-01-11,393.531769727299
2002-01-14,391.21249059525917
2002-01-15,390.60851520868243
2002-01-16,391.23852087809536
2002-01-17,391.7520166154852
2002-01-18,393.5779586961139
2002-01-21,395.6314667762001
2002-01-22,393.44104735101274
2002-01-23,392.57491612193974
2002-01-24,394.4217873601141
2002-01-25,397.9147997630475
2002-01-28,400.8840004460396
2002-01-29,400.1602741510685
2002-01-30,398.75105227525194
2002-01-31,399.4380065314741
2002-02-01,398.96750960542346
2002-02-04,397.7636554848039
2002-02-05,393.91771664976625
2002-02-06,393.82706447794635
2002-02-07,393.7808322233515
2002-02-08,393.4248041700723
2002-02-11,394.4699780773693
2002-02-12,398.2063113201451
2002-02-13,400.96692101372486
2002-02-14,404.17180086501764
2002-02-15,403.68351819627054
2002-02-18,404.6792763587724
2002-02-19,400.39512518878985
2002-02-20,400.5232721939803
2002-02-21,403.203584418054
2002-02-22,401.5700327492364
2002-02-25,403.0010543919504
2002-02-26,404.1233006131963
2002-02-27,408.8360894673719
2002-02-28,410.7043683102597
2002-03-01,413.5500130211239
2002-03-04,419.8321661257347
2002-03-05,419.1395496158427
2002-03-06,418.8209511187384
2002-03-07,424.8668556781943
2002-03-08,425.9104042536765
2002-03-11,429.0271863726904
2002-03-12,426.95717584262826
2002-03-13,423.36128565429175
2002-03-14,422.66437388465346
2002-03-15,423.9787353873421
2002-03-18,423.2435481586404
2002-03-19,425.075181001257
2002-03-20,425.1051007006828
2002-03-21,424.97499817134593
2002-03-22,425.0884872836438
2002-03-25,424.8455834895602
2002-03-26,424.2021711707541
2002-03-27,428.0003398577389
2002-03-28,428.24653508555144
2002-03-29,426.1689902497846
2002-04-01,422.61114327393506
2002-04-02,422.4350503709683
2002-04-03,424.8151827402155
2002-04-04,426.52443039418347
2002-04-05,429.2401961701047
2002-04-08,430.02777956884535
2002-04-09,428.63244962898614
2002-04-10,430.12816381348966
2002-04-11,427.2123081887402
2002-04-12,427.0257815204539
2002-04-15,427.17503798833343
2002-04-16,429.3464698531359
2002-04-17,430.922343503773
2002-04-18,431.8319135568461
2002-04-19,433.2294798900482
2002-04-22,434.31325973476197
2002-04-23,434.3579576407886
2002-04-24,434.12541401832334
2002-04-25,433.3553165137895
2002-04-26,432.96354456076006
2002-04-29,431.31032170357537
2002-04-30,430.3559225160453
2002-05-01,431.30350992253557
2002-05-02,432.654853408552
2002-05-03,431.67469571508457
2002-05-06,430.45559554442247
2002-05-07,427.97973271245564
2002-05-08,430.51300622017646
2002-05-09,431.60325437077825
2002-05-10,431.23437678171086
2002-05-13,431.39661352402544
2002-05-14,433.49569549157223
2002-05-15,435.4326647952745
2002-05-16,437.52059753633546
2002-05-17,438.1880822222499
2002-05-20,439.83963378479024
2002-05-21,443.83016498104314
2002-05-22,443.26027949163273
2002-05-23,444.0223749836694
2002-05-24,445.3862821019893
2002-05-27,447.0153588286589
2002-05-28,445.8446281391173
2002-05-29,443.7011478551502
2002-05-30,442.71203254378213
2002-05-31,443.30096810666583
2002-06-03,444.6606189102526
2002-06-04,438.47002313664024
2002-06-05,440.25746940118046
2002-06-06,437.2322805009767
2002-06-07,434.5603391754572
2002-06-10,434.9814939862961
2002-06-11,435.79343908181517
2002-06-12,431.5416025183974
2002-06-13,428.1209115417083
2002-06-14,421.92795279037233
2002-06-17,420.67405418763263
2002-06-18,421.12213215069465
2002-06-19,415.56295729541023
2002-06-20,413.1183801748061
2002-06-21,412.7750351568589
2002-06-24,408.73159410433715
2002-06-25,410.49950928270744
2002-06-26,401.8941595023563
2002-06-27,405.3747405705161
2002-06-28,410.0024925751355
2002-07-01,412.15405045005406
2002-07-02,409.68826491132955
2002-07-03,411.11305372684836
2002-07-04,410.8402821850814
2002-07-05,415.5710465368586
2002-07-08,414.5712097719404
2002-07-09,415.88738854462036
2002-07-10,413.28182011615576
2002-07-11,407.80929508219754
2002-07-12,407.46696568880657
2002-07-15,398.9350493289298
2002-07-16,394.11211581749274
2002-07-17,395.41080654733105
2002-07-18,398.70306164090897
2002-07-19,393.9726293322623
2002-07-22,389.502176293274
2002-07-23,387.5344007268869
2002-07-24,380.5653805512964
2002-07-25,381.4498340653569
2002-07-26,378.73376514921966
2002-07-29,384.515026240023
2002-07-30,385.6546355011412
