Date,WORLD ex EUROPE SMALL VALUE
2002-04-12,711.9774362582165
2002-04-15,708.6806754573868
2002-04-16,716.3822020407459
2002-04-17,711.2548893845214
2002-04-18,708.9955994424777
2002-04-19,710.0975852111213
2002-04-22,706.4042786849978
2002-04-23,705.1796715504028
2002-04-24,701.3157299561562
2002-04-25,699.1153115330391
2002-04-26,693.769954799153
2002-04-29,690.6284614995544
2002-04-30,698.2103288237101
2002-05-01,697.0209545714704
2002-05-02,703.3795782993997
2002-05-03,697.1620362037354
2002-05-06,687.0627077242223
2002-05-07,685.5705446805915
2002-05-08,694.5714785718095
2002-05-09,689.0739830553547
2002-05-10,680.077397058695
2002-05-13,685.6818513961557
2002-05-14,700.8747290819454
2002-05-15,699.4343735693086
2002-05-16,695.1012944998398
2002-05-17,690.2449288901021
2002-05-20,687.2166062263367
2002-05-21,686.8546242411302
2002-05-22,681.4466877108316
2002-05-23,691.8568116689717
2002-05-24,687.854612068444
2002-05-27,690.7749375144585
2002-05-28,682.9965311034698
2002-05-29,677.6801991736849
2002-05-30,674.4095031469686
2002-05-31,676.8424396357378
2002-06-03,664.3875163857558
2002-06-04,657.757696217475
2002-06-05,662.7284146380523
2002-06-06,648.4147049840976
2002-06-07,651.3113007096887
2002-06-10,650.7039534341975
2002-06-11,644.8684557355817
2002-06-12,641.5860713462085
2002-06-13,635.0322148398726
2002-06-14,633.8533548577012
2002-06-17,645.5360306048141
2002-06-18,643.1773615835525
2002-06-19,630.663260882243
2002-06-20,623.6558157141646
2002-06-21,621.8738662637609
2002-06-24,615.3574126492242
2002-06-25,614.3714127625146
2002-06-26,599.7513192775515
2002-06-27,608.5123099185936
2002-06-28,613.4353168222151
2002-07-01,606.0934236563462
2002-07-02,594.5296069775762
2002-07-03,594.1074358465362
2002-07-04,594.2276763337757
2002-07-05,610.4492877617844
2002-07-08,596.7848577501061
2002-07-09,589.105489691258
2002-07-10,581.6496027019836
2002-07-11,575.4913892657522
2002-07-12,571.4853863480276
2002-07-15,556.9929032845474
2002-07-16,550.3329249528723
2002-07-17,551.5955248185862
2002-07-18,541.4881583491166
2002-07-19,526.3975275395792
2002-07-22,519.5169379684212
2002-07-23,510.240334646684
2002-07-24,524.6192801805139
2002-07-25,523.4394422597182
2002-07-26,531.8258794659389
2002-07-29,559.0964735889478
2002-07-30,556.7488068360154
2002-07-31,557.991811513467
2002-08-01,551.5596758164937
2002-08-02,537.3867176528158
