Date,FRANCE VALUE WEIGHTED
2003-07-15,2032.5189456709518
2003-07-16,2013.2833836250416
2003-07-17,1995.5687041500641
2003-07-18,2000.1218492441515
2003-07-21,1988.7965075601905
2003-07-22,1997.1389844554994
2003-07-23,2007.7392554914638
2003-07-24,2058.064174293611
2003-07-25,2040.388014722824
2003-07-28,2066.7309020599355
2003-07-29,2053.3225102374377
2003-07-30,2050.175985697752
2003-07-31,2054.0209927012515
2003-08-01,2028.820597970801
2003-08-04,2027.6776183705736
2003-08-05,2057.8967017681525
2003-08-06,2021.5083363929646
2003-08-07,2022.863505823314
2003-08-08,2029.8062264316236
2003-08-11,2042.632706207991
2003-08-12,2049.578439611688
2003-08-13,2056.455920924905
2003-08-14,2080.8575266837197
2003-08-15,2089.8484382643205
2003-08-18,2086.069133394635
2003-08-19,2083.7306608291137
2003-08-20,2071.5512996795396
2003-08-21,2056.9468994363565
2003-08-22,2052.852063098155
2003-08-25,2036.4688141890574
2003-08-26,2009.4131631524704
2003-08-27,2025.0005377373411
2003-08-28,2053.797911748727
2003-08-29,2061.0194289747824
2003-09-01,2098.02518626328
2003-09-02,2080.329693761679
2003-09-03,2115.0021200153888
2003-09-04,2120.289442077354
2003-09-05,2132.6348275043306
2003-09-08,2153.6467333556475
2003-09-09,2142.5333963139924
2003-09-10,2113.0824621058155
2003-09-11,2113.81011166782
2003-09-12,2121.5662636289026
2003-09-15,2131.4785342787627
2003-09-16,2142.665196458205
2003-09-17,2155.562439237444
2003-09-18,2172.3840669272404
2003-09-19,2163.787230487551
2003-09-22,2129.417239578955
2003-09-23,2113.8114370892076
2003-09-24,2116.4669293812954
2003-09-25,2101.485489775435
2003-09-26,2079.1895877958805
2003-09-29,2074.9138826054946
2003-09-30,2054.8289397232174
2003-10-01,2102.6216694494924
2003-10-02,2103.085757754129
2003-10-03,2157.3042597200506
2003-10-06,2156.3914523753915
2003-10-07,2153.6744509365294
2003-10-08,2160.0618120779927
2003-10-09,2195.4017048334094
2003-10-10,2194.0896357245156
2003-10-13,2204.7147907329495
2003-10-14,2202.6767101645
2003-10-15,2209.2513502976008
2003-10-16,2209.1430746856795
2003-10-17,2190.396002383139
2003-10-20,2200.4148755501856
2003-10-21,2200.4850521712506
2003-10-22,2177.5048188552664
2003-10-23,2154.2047938640744
2003-10-24,2163.7681138180346
2003-10-27,2183.2164648819203
2003-10-28,2193.163457594872
2003-10-29,2209.570977823472
2003-10-30,2226.982845433778
2003-10-31,2210.7392686876133
2003-11-03,2225.685716011897
2003-11-04,2225.2394980550735
2003-11-05,2204.4445364207713
2003-11-06,2202.725451479591
2003-11-07,2235.4632179750383
2003-11-10,2224.807626593301
2003-11-11,2216.581413649772
2003-11-12,2242.146814664075
2003-11-13,2262.212986663709
2003-11-14,2299.620226673841
2003-11-17,2240.0989004137678
2003-11-18,2254.1534314902424
2003-11-19,2251.465207581624
2003-11-20,2241.61481214583
2003-11-21,2270.1683603262604
2003-11-24,2269.4595774052464
2003-11-25,2281.8681295284305
2003-11-26,2309.08639806243
2003-11-27,2319.6198926573156
2003-11-28,2325.9366185784083
2003-12-01,2361.891128083726
2003-12-02,2376.523528240993
2003-12-03,2400.7479385284805
2003-12-04,2392.2788698476334
2003-12-05,2382.730615909584
2003-12-08,2382.0945215542765
2003-12-09,2394.0440820402055
2003-12-10,2389.066008617037
2003-12-11,2388.6581533785493
2003-12-12,2417.430973870396
2003-12-15,2435.712349477652
2003-12-16,2437.1081684390774
2003-12-17,2438.862597785653
2003-12-18,2450.1600259015336
2003-12-19,2445.0119329504532
2003-12-22,2455.699837028691
2003-12-23,2456.5676779795526
2003-12-24,2469.444446424371
2003-12-25,2469.444446424371
2003-12-26,2468.453059999214
2003-12-29,2482.3786647094084
2003-12-30,2498.7010494873193
2003-12-31,2534.724384732992
2004-01-01,2534.724384732992
2004-01-02,2556.3455229310944
2004-01-05,2585.3683878353345
2004-01-06,2587.344520240001
2004-01-07,2555.5107032623823
2004-01-08,2581.4919414521305
2004-01-09,2596.620179043361
2004-01-12,2578.699987178288
2004-01-13,2585.5704376872372
2004-01-14,2583.861687845309
2004-01-15,2580.409680885264
2004-01-16,2565.248074514654
2004-01-19,2573.024849154711
2004-01-20,2595.313694512332
2004-01-21,2617.5622733952005
2004-01-22,2641.515461776506
2004-01-23,2638.6938446996296
2004-01-26,2601.610214152653
2004-01-27,2629.402563837762
2004-01-28,2629.094996397323
2004-01-29,2553.740474211749
2004-01-30,2543.4040803580947
2004-02-02,2566.0897854083014
2004-02-03,2569.2712852197205
2004-02-04,2544.3488488887765
2004-02-05,2561.4426957966257
2004-02-06,2595.641531882358
2004-02-09,2621.1937489397337
2004-02-10,2631.719179399262
2004-02-11,2643.0354413556256
2004-02-12,2681.799774919746
2004-02-13,2653.2094290955893
2004-02-16,2676.367021883102
2004-02-17,2701.573043315577
2004-02-18,2704.013331617362
2004-02-19,2705.5552672863782
2004-02-20,2665.1602150205995
2004-02-23,2669.081655425407
2004-02-24,2658.689418851192
2004-02-25,2646.155042590605
2004-02-26,2628.34087750536
2004-02-27,2635.0131119835273
2004-03-01,2658.2576484882643
2004-03-02,2653.5430634125037
2004-03-03,2603.3491551469156
2004-03-04,2625.86583266152
2004-03-05,2668.8217947199864
2004-03-08,2667.351758484576
2004-03-09,2643.6226232768386
2004-03-10,2610.4485711539237
2004-03-11,2531.7590353442315
2004-03-12,2526.0099471290746
2004-03-15,2471.4835309136656
2004-03-16,2510.109139973262
2004-03-17,2529.665428810107
2004-03-18,2524.7372530697753
2004-03-19,2528.602529265954
2004-03-22,2481.9401132236967
2004-03-23,2471.9597758132586
2004-03-24,2442.5831606017173
2004-03-25,2474.7995045272123
2004-03-26,2476.3287482420424
2004-03-29,2519.142860294047
2004-03-30,2518.5018026792113
2004-03-31,2541.8199300594806
2004-04-01,2587.0712112621386
2004-04-02,2592.9480812947977
2004-04-05,2593.3083936633184
2004-04-06,2581.996232175994
2004-04-07,2595.3504041346164
2004-04-08,2586.1123587959987
2004-04-09,2586.1123587959987
2004-04-12,2578.8482983061763
2004-04-13,2569.4784500398505
2004-04-14,2540.75775346028
2004-04-15,2537.4284226048208
2004-04-16,2578.0404565413173
2004-04-19,2572.847272848311
2004-04-20,2573.7846626262794
2004-04-21,2540.6108520543703
2004-04-22,2563.6324782877386
2004-04-23,2573.760589980759
2004-04-26,2568.869201580603
2004-04-27,2584.0286990400905
2004-04-28,2533.5012329249166
2004-04-29,2525.361526555881
2004-04-30,2519.73730282999
2004-05-03,2541.7578919693938
2004-05-04,2563.746573234018
2004-05-05,2588.235280005619
2004-05-06,2520.0741702423106
2004-05-07,2485.269339187456
2004-05-10,2402.2784108851138
2004-05-11,2431.1272166348717
2004-05-12,2416.5509654839857
2004-05-13,2437.25055729743
2004-05-14,2435.225152450318
2004-05-17,2434.999117958667
2004-05-18,2437.5346561449674
2004-05-19,2504.6605522243076
2004-05-20,2458.20519177767
2004-05-21,2478.170759095385
2004-05-24,2492.0898020354207
2004-05-25,2510.3438620824604
2004-05-26,2541.6066055465317
2004-05-27,2585.1861893205414
2004-05-28,2556.5073214719514
2004-05-31,2573.9558809098858
2004-06-01,2545.1721018453277
2004-06-02,2571.405968820908
2004-06-03,2572.09216259408
2004-06-04,2606.7124185266043
2004-06-07,2634.905358445171
2004-06-08,2626.6625240473545
2004-06-09,2573.841838623327
2004-06-10,2582.6175376585884
2004-06-11,2559.781628218666
2004-06-14,2538.7830937860313
2004-06-15,2562.3331883754504
2004-06-16,2566.4921361750517
2004-06-17,2577.1175012580206
2004-06-18,2612.639030312515
2004-06-21,2604.9578656404224
2004-06-22,2578.6990222027075
2004-06-23,2595.1872780120643
2004-06-24,2636.268739954835
2004-06-25,2619.6286055246596
2004-06-28,2652.033646924335
2004-06-29,2626.826496637489
2004-06-30,2623.912925651523
2004-07-01,2608.9447862661973
2004-07-02,2619.5065796208532
2004-07-05,2614.796461684714
2004-07-06,2597.9627824493027
2004-07-07,2614.482590658354
2004-07-08,2628.983411738989
2004-07-09,2628.317679304971
2004-07-12,2621.866012050569
2004-07-13,2604.19472318096
2004-07-14,2610.167882659847
2004-07-15,2579.8832729717483
2004-07-16,2597.8474921847915
2004-07-19,2583.363617756458
2004-07-20,2582.5265902412857
2004-07-21,2568.3668343793133
2004-07-22,2536.5516243952684
2004-07-23,2503.1964426867025
2004-07-26,2485.0650254060292
2004-07-27,2492.2755606174146
2004-07-28,2500.117194581504
2004-07-29,2551.4344484091685
2004-07-30,2547.3919551417707
2004-08-02,2533.7032778870466
2004-08-03,2557.578958633408
2004-08-04,2529.7269592895814
2004-08-05,2540.522021196309
2004-08-06,2518.562928762433
2004-08-09,2494.057547359979
2004-08-10,2525.1889140949575
2004-08-11,2479.6257648468254
2004-08-12,2488.8161193224523
2004-08-13,2509.9666407244
2004-08-16,2530.8937456582817
2004-08-17,2540.3287920790217
2004-08-18,2537.5674093125695
2004-08-19,2553.349930345103
2004-08-20,2541.0809875170607
2004-08-23,2552.6172466155494
2004-08-24,2539.1217401352096
2004-08-25,2535.5268010946284
2004-08-26,2557.4923756771
2004-08-27,2562.0895144959695
2004-08-30,2556.196271324451
2004-08-31,2553.946392350346
2004-09-01,2571.1375289754064
2004-09-02,2581.9657479108023
2004-09-03,2581.5487251733516
2004-09-06,2592.415471776037
2004-09-07,2599.2262792397555
2004-09-08,2604.6668982203605
2004-09-09,2596.782083445888
2004-09-10,2643.954548278827
2004-09-13,2669.120892040338
2004-09-14,2665.402434871977
2004-09-15,2624.4497521362823
2004-09-16,2623.8402855274912
2004-09-17,2650.434263949407
2004-09-20,2634.1676223199925
2004-09-21,2678.9760323263995
2004-09-22,2647.3628242099767
2004-09-23,2635.2802619012327
2004-09-24,2639.162102513375
2004-09-27,2631.9899052621963
2004-09-28,2642.1197227287626
2004-09-29,2654.9812074481692
2004-09-30,2650.287795736848
2004-10-01,2705.855434337014
2004-10-04,2706.318722041793
2004-10-05,2717.3732332846284
2004-10-06,2715.1990177411103
2004-10-07,2709.623391925693
2004-10-08,2724.8986731212626
2004-10-11,2708.5214013570185
2004-10-12,2663.4346885112473
2004-10-13,2655.8400722342444
2004-10-14,2663.8949855001256
2004-10-15,2683.648125526328
2004-10-18,2684.7509131794977
2004-10-19,2709.776082583359
2004-10-20,2701.981167555604
2004-10-21,2719.074956667674
2004-10-22,2726.771499742204
2004-10-25,2698.795703385379
2004-10-26,2706.5899177119118
2004-10-27,2745.6572996702776
2004-10-28,2767.1523212338498
2004-10-29,2755.3681484202007
2004-11-01,2780.543045541642
2004-11-02,2789.2198531657486
2004-11-03,2820.826941204523
2004-11-04,2831.0137140551474
2004-11-05,2851.5461124271797
2004-11-08,2862.5454152837833
2004-11-09,2852.175750806438
2004-11-10,2863.6268484154525
2004-11-11,2892.9809180501566
2004-11-12,2899.4006019013113
2004-11-15,2877.8590321535894
2004-11-16,2857.9755544721143
2004-11-17,2909.7176140645174
2004-11-18,2897.234009290798
2004-11-19,2884.5939382649344
2004-11-22,2870.352985819741
2004-11-23,2884.725517532143
2004-11-24,2893.940796639155
2004-11-25,2936.522878071612
2004-11-26,2933.496101276899
2004-11-29,2935.2017058495067
2004-11-30,2918.0746468777115
2004-12-01,2952.7419486697663
2004-12-02,2955.699520512065
2004-12-03,2956.6595531242165
2004-12-06,2954.088967973023
2004-12-07,2965.465517294445
2004-12-08,2922.2996273333965
2004-12-09,2901.879678251568
2004-12-10,2910.5881921743526
2004-12-13,2952.3270839832253
2004-12-14,2957.019752903883
2004-12-15,2982.5335962101376
2004-12-16,2959.564709310346
2004-12-17,2904.8562707106075
2004-12-20,2952.7400165013373
2004-12-21,2947.3939496384837
2004-12-22,2979.2882355681377
2004-12-23,3016.6894265344513
2004-12-24,3026.585553708228
2004-12-27,3042.0434303913235
2004-12-28,3041.277168457846
2004-12-29,3038.34236561218
2004-12-30,3049.272358870837
2004-12-31,3035.8856290322765
2005-01-03,3037.8044288225124
2005-01-04,3007.398868250496
2005-01-05,2976.52046651265
2005-01-06,2979.1647379726032
2005-01-07,2966.0334501801085
2005-01-10,2981.6729390474065
2005-01-11,2975.2782512937274
2005-01-12,2983.2912966899016
2005-01-13,2973.994556129263
2005-01-14,2970.933471030691
2005-01-17,2989.2555917351315
2005-01-18,2975.586734617217
2005-01-19,2977.5893284324025
2005-01-20,2938.5998368018136
2005-01-21,2957.3208142883677
2005-01-24,2962.1776315839784
2005-01-25,2968.0968173113306
2005-01-26,2993.639247058928
2005-01-27,2993.154232964165
2005-01-28,2976.7419049572322
2005-01-31,3016.8245675636044
2005-02-01,3030.1709024178303
2005-02-02,3046.7845214127315
2005-02-03,3016.8938133060237
2005-02-04,3035.8058969820763
2005-02-07,3031.144925599871
2005-02-08,3013.957550070405
2005-02-09,3011.9491955026647
2005-02-10,3038.8101991060826
2005-02-11,3075.8108171145827
2005-02-14,3091.9792588889095
2005-02-15,3111.398318171597
2005-02-16,3097.8636409876412
2005-02-17,3120.0657511300897
2005-02-18,3136.004867155557
2005-02-21,3123.498839391676
2005-02-22,3145.35762012123
2005-02-23,3112.3843361259824
2005-02-24,3121.8957467870646
2005-02-25,3163.2582270079934
2005-02-28,3177.8669748276725
2005-03-01,3173.3993910747204
2005-03-02,3156.2814544439148
2005-03-03,3158.348817864163
2005-03-04,3207.6218383482556
2005-03-07,3205.1713157469894
2005-03-08,3230.9066434123943
2005-03-09,3220.7775327586246
2005-03-10,3210.8014017336004
2005-03-11,3232.1936995175793
2005-03-14,3211.921135900713
2005-03-15,3217.180530079334
2005-03-16,3194.868358306049
2005-03-17,3190.1165978078616
2005-03-18,3182.8159923349663
2005-03-21,3144.3242072024495
2005-03-22,3155.5814870277013
2005-03-23,3100.3280295653853
2005-03-24,3124.1186068550246
2005-03-25,3124.1186068550246
2005-03-28,3102.1932767178396
2005-03-29,3112.5127471231317
2005-03-30,3108.822041025452
2005-03-31,3117.0230878081798
2005-04-01,3122.669609824378
2005-04-04,3068.142731100805
2005-04-05,3096.3491481494066
2005-04-06,3112.159207300439
2005-04-07,3139.506431421745
2005-04-08,3123.877281256134
2005-04-11,3148.083995323989
2005-04-12,3114.0760277315453
2005-04-13,3128.4359287120174
2005-04-14,3093.3001538299022
2005-04-15,3059.4757938445177
2005-04-18,3013.427092417923
2005-04-19,3029.1246925927153
2005-04-20,3027.1847289138614
2005-04-21,3037.1452726710086
2005-04-22,3054.3869353682135
2005-04-25,3037.2177845567703
2005-04-26,3033.630040109863
2005-04-27,2980.396563814696
2005-04-28,2960.457422242185
2005-04-29,2959.612036548162
2005-05-02,2968.576997325026
2005-05-03,2991.100974391603
2005-05-04,3031.0070165318116
2005-05-05,3053.6481575013527
2005-05-06,3042.8178711029823
2005-05-09,3030.651926612233
2005-05-10,3026.8239460419
2005-05-11,2998.996768887146
2005-05-12,3001.9929922968286
2005-05-13,2990.6135356695395
2005-05-16,2980.039863824195
2005-05-17,2983.842890588041
2005-05-18,3039.5542854143923
2005-05-19,3049.6123710268066
2005-05-20,3035.53774413872
2005-05-23,3061.7624618923255
2005-05-24,3053.7872290681926
2005-05-25,3056.7709938900557
2005-05-26,3066.1259701942517
2005-05-27,3072.59447570511
2005-05-30,3065.875698263535
2005-05-31,3029.994726829801
2005-06-01,3053.4912681356
2005-06-02,3064.298171610829
2005-06-03,3047.6355257161626
2005-06-06,3038.7934140931593
2005-06-07,3064.7539943423785
2005-06-08,3074.622811892468
2005-06-09,3026.7487132144925
2005-06-10,3032.2323566586533
2005-06-13,3025.1367613983707
2005-06-14,3023.017733682927
2005-06-15,3031.24201835403
2005-06-16,3038.0159193175527
2005-06-17,3098.0027288046986
2005-06-20,3051.916138959903
2005-06-21,3072.1062108231226
2005-06-22,3081.0847188250677
2005-06-23,3071.8065827907803
2005-06-24,3052.722676450618
2005-06-27,3040.111220924919
2005-06-28,3047.3902405426616
2005-06-29,3068.048214198739
2005-06-30,3078.1718239365723
2005-07-01,3069.7255666012156
2005-07-04,3051.9528475407205
2005-07-05,3041.836261236713
2005-07-06,3069.0475814308825
2005-07-07,3028.307753053276
2005-07-08,3079.0119636830946
2005-07-11,3135.7304846495967
2005-07-12,3162.339762533871
2005-07-13,3154.2367760482844
2005-07-14,3180.3498098511704
2005-07-15,3161.7474091318436
2005-07-18,3161.1310622201395
2005-07-19,3187.7367563595776
2005-07-20,3188.3930989945547
2005-07-21,3221.1034280219865
2005-07-22,3216.8793433674437
2005-07-25,3208.447662493771
2005-07-26,3192.9833401213223
2005-07-27,3208.5139125352102
2005-07-28,3241.340068895016
2005-07-29,3252.0632137731477
2005-08-01,3271.7290811984785
2005-08-02,3307.1014892782387
2005-08-03,3334.3511710442444
2005-08-04,3320.445160239197
2005-08-05,3286.66304131463
2005-08-08,3308.5524537916694
2005-08-09,3337.461311701858
2005-08-10,3374.608406766849
2005-08-11,3378.4504391899304
2005-08-12,3352.6339822105197
2005-08-15,3329.594297675388
2005-08-16,3300.7820039344165
2005-08-17,3290.6937379023393
2005-08-18,3242.5483257157616
2005-08-19,3268.8496255784444
2005-08-22,3297.0218471127137
2005-08-23,3255.7157539930204
2005-08-24,3260.8626990815746
2005-08-25,3233.750425708695
2005-08-26,3221.993436054434
2005-08-29,3215.5353230401483
2005-08-30,3192.1490754879146
2005-08-31,3257.7098825150406
2005-09-01,3325.1516369108535
2005-09-02,3329.630215227634
2005-09-05,3339.1977235737077
2005-09-06,3364.831214780876
2005-09-07,3371.540907536741
2005-09-08,3350.5532467552393
2005-09-09,3375.680072882441
2005-09-12,3337.0721017985247
2005-09-13,3306.718738422885
2005-09-14,3324.614171822028
2005-09-15,3307.5587357914205
2005-09-16,3330.1168838519307
2005-09-19,3307.553944155472
2005-09-20,3332.721514068208
2005-09-21,3301.8995746378328
2005-09-22,3262.144929448782
2005-09-23,3262.238935449326
2005-09-26,3318.5633349642544
2005-09-27,3298.584030506925
2005-09-28,3345.351527327815
2005-09-29,3333.086541138836
2005-09-30,3360.6705918748617
2005-10-03,3337.1684478122015
2005-10-04,3368.0756088008743
2005-10-05,3327.261672122322
2005-10-06,3333.36799082216
2005-10-07,3324.4866140607132
2005-10-10,3308.2613154807914
2005-10-11,3308.753034558439
2005-10-12,3295.506179543365
2005-10-13,3234.3783819222613
2005-10-14,3278.9437132101752
2005-10-17,3275.5058410428683
2005-10-18,3228.8512551819335
2005-10-19,3172.032368340523
2005-10-20,3183.7934566611266
2005-10-21,3178.7357076231738
2005-10-24,3211.8210516326485
2005-10-25,3225.3326332691995
2005-10-26,3233.4931598999055
2005-10-27,3202.1347683231606
2005-10-28,3177.9263570342964
2005-10-31,3227.541612910675
2005-11-01,3232.694841818505
2005-11-02,3249.3253631020107
2005-11-03,3287.355807781795
2005-11-04,3231.8785342541833
2005-11-07,3229.1185904841727
2005-11-08,3216.563474990664
2005-11-09,3193.715854234137
2005-11-10,3195.5165918135813
2005-11-11,3227.087626193096
2005-11-14,3235.9922915455427
2005-11-15,3227.0178966496464
2005-11-16,3201.1325022621904
2005-11-17,3226.911407448403
2005-11-18,3245.9101493900243
2005-11-21,3278.97423871195
2005-11-22,3271.539906683266
2005-11-23,3308.021712559382
2005-11-24,3294.084828968564
2005-11-25,3288.0948869971608
2005-11-28,3291.9618099558224
2005-11-29,3295.0939972442984
2005-11-30,3287.105591816689
2005-12-01,3316.803356409037
2005-12-02,3329.9211841382903
2005-12-05,3341.109333671767
2005-12-06,3366.6194383426578
2005-12-07,3338.390217914215
2005-12-08,3370.7187467566896
2005-12-09,3368.808848536894
2005-12-12,3410.7837717362204
2005-12-13,3416.400603483062
2005-12-14,3434.8011117379747
2005-12-15,3410.2509017588695
2005-12-16,3446.0100418277457
2005-12-19,3431.7615921878364
2005-12-20,3407.521580394633
2005-12-21,3419.042956401333
2005-12-22,3431.086225784798
2005-12-23,3436.8730629977003
2005-12-26,3436.8730629977003
2005-12-27,3446.1102876982
2005-12-28,3453.4295237001256
2005-12-29,3446.4406873856638
2005-12-30,3393.930084370666
2006-01-02,3424.2392093415206
2006-01-03,3496.2747623778405
2006-01-04,3572.1727904548575
2006-01-05,3567.6868806419034
2006-01-06,3607.062813111384
2006-01-09,3595.9238327720527
2006-01-10,3586.268604333428
2006-01-11,3614.0108939882566
2006-01-12,3602.9512268650647
2006-01-13,3587.053709154865
2006-01-16,3597.8489159672063
2006-01-17,3549.358949502638
2006-01-18,3525.4593321517814
2006-01-19,3566.5764219277103
2006-01-20,3528.301966742534
2006-01-23,3566.7173830032257
2006-01-24,3572.3851954353086
2006-01-25,3604.7871250297826
2006-01-26,3665.3363936869364
2006-01-27,3705.0330701346993
2006-01-30,3682.4494138225514
2006-01-31,3706.5136327206865
2006-02-01,3731.4833768879234
2006-02-02,3672.7266265486114
2006-02-03,3654.112561687136
2006-02-06,3653.6818165175378
2006-02-07,3645.8601592379896
2006-02-08,3606.9523187217846
2006-02-09,3657.985480223884
2006-02-10,3619.942392682707
2006-02-13,3666.651360031972
2006-02-14,3652.889270149282
2006-02-15,3638.1502133228705
2006-02-16,3660.823374965542
2006-02-17,3692.283010504582
2006-02-20,3691.324868100781
2006-02-21,3685.376021242651
2006-02-22,3709.3032456568594
2006-02-23,3718.805779744155
2006-02-24,3722.9408585423184
2006-02-27,3732.019731483511
2006-02-28,3699.5883466043547
2006-03-01,3744.8384376187955
2006-03-02,3727.518206227464
2006-03-03,3721.710378004549
2006-03-06,3734.0692276112222
2006-03-07,3675.1404454986387
2006-03-08,3659.2850903776325
2006-03-09,3687.3443917838276
2006-03-10,3718.8735738186215
2006-03-13,3760.7404188578075
2006-03-14,3793.8043928876723
2006-03-15,3813.5698280950573
2006-03-16,3851.1597529676305
2006-03-17,3871.824968710606
2006-03-20,3876.636920435877
2006-03-21,3857.898874110482
2006-03-22,3876.8762252320057
2006-03-23,3845.069669809596
2006-03-24,3874.3573707854557
2006-03-27,3843.9456106810294
2006-03-28,3851.08653464224
2006-03-29,3845.777981276303
2006-03-30,3933.1189133728567
2006-03-31,3908.4266206644143
2006-04-03,3940.446201054857
2006-04-04,3952.893513691468
2006-04-05,3969.641970846598
2006-04-06,3964.450535689899
2006-04-07,3896.011265669018
2006-04-10,3901.715612741677
2006-04-11,3845.2644370022695
2006-04-12,3819.2711967328287
2006-04-13,3826.0962897942186
2006-04-14,3826.0962897942186
2006-04-17,3886.8656563525587
2006-04-18,3880.8211766096956
2006-04-19,3945.628590629204
2006-04-20,3969.4263627174487
2006-04-21,4016.580234020943
2006-04-24,4005.5912126774865
2006-04-25,4037.1088976198266
2006-04-26,4067.7363366916593
2006-04-27,4077.484934928386
2006-04-28,4069.8018699673016
2006-05-01,4076.909847670574
2006-05-02,4125.686431516937
2006-05-03,4081.9459539326667
2006-05-04,4134.825340921639
2006-05-05,4201.474952147945
2006-05-08,4205.153033919155
2006-05-09,4253.662946844135
2006-05-10,4250.7469953380805
2006-05-11,4245.733741196187
2006-05-12,4170.126981535325
2006-05-15,4081.3840035439084
2006-05-16,4099.346702303719
2006-05-17,3947.849769002931
2006-05-18,3949.14215357886
2006-05-19,3960.156035457626
2006-05-22,3876.2691734712043
2006-05-23,3985.6385575742684
2006-05-24,3908.3256783937873
2006-05-25,3973.080117974264
2006-05-26,4026.112464969132
2006-05-29,4031.877914215061
2006-05-30,3979.3565836440084
2006-05-31,4004.601431590705
2006-06-01,4009.7348084130804
2006-06-02,4058.1342682034538
2006-06-05,4024.716446803269
2006-06-06,3894.000933448824
2006-06-07,3907.7887411227275
2006-06-08,3755.602926675975
2006-06-09,3826.50357708429
2006-06-12,3774.5790886497225
2006-06-13,3677.6843214505857
2006-06-14,3689.732804045608
2006-06-15,3784.810410280392
2006-06-16,3770.4365791016403
2006-06-19,3773.4842957624714
2006-06-20,3809.9845868411016
2006-06-21,3828.922586296044
2006-06-22,3830.6839367052576
2006-06-23,3819.2299678599557
2006-06-26,3827.792951403174
2006-06-27,3812.98624459509
2006-06-28,3794.7562088940276
2006-06-29,3877.7119405314734
2006-06-30,4024.5563819798967
2006-07-03,4038.561314315536
2006-07-04,4038.668148747911
2006-07-05,3962.7282037929044
2006-07-06,4012.9961144144513
2006-07-07,4028.4139084232497
2006-07-10,4023.55521413262
2006-07-11,3976.6188269898357
2006-07-12,3981.0751991822776
2006-07-13,3915.915505031096
2006-07-14,3844.597583374902
2006-07-17,3782.495843635836
2006-07-18,3758.994065621848
2006-07-19,3875.2062917853173
2006-07-20,3913.36954922784
2006-07-21,3880.7979425480794
2006-07-24,3933.907592289346
2006-07-25,3947.883248800787
2006-07-26,3950.49263375953
2006-07-27,4040.414746834191
2006-07-28,4074.95118049876
2006-07-31,4058.587639726919
2006-08-01,4006.9356808081566
2006-08-02,4086.5089835150247
2006-08-03,4046.5974476193733
2006-08-04,4123.122849906999
2006-08-07,4047.440887009112
2006-08-08,4050.948948602385
2006-08-09,4111.866690065233
2006-08-10,4035.688187386295
2006-08-11,4038.032292063604
2006-08-14,4081.117426461428
2006-08-15,4145.271225263254
2006-08-16,4190.996000265759
2006-08-17,4207.285562359014
2006-08-18,4182.414942942236
2006-08-21,4192.672703618627
2006-08-22,4179.913582960334
2006-08-23,4140.691199521203
2006-08-24,4167.180449910664
2006-08-25,4153.981857198262
2006-08-28,4196.991691810954
2006-08-29,4189.881359230463
2006-08-30,4232.924877082375
2006-08-31,4208.425020176936
2006-09-01,4231.435943430588
2006-09-04,4269.798138931155
2006-09-05,4225.523723392959
2006-09-06,4175.9639534797125
2006-09-07,4108.688051671694
2006-09-08,4104.280492480947
2006-09-11,4100.903588451745
2006-09-12,4151.48428259141
2006-09-13,4158.695988701383
2006-09-14,4174.358297231839
2006-09-15,4158.649592276865
2006-09-18,4167.871126373472
2006-09-19,4150.005059535151
2006-09-20,4211.806728318093
2006-09-21,4235.574958794048
2006-09-22,4208.011828865249
2006-09-25,4189.496699544229
2006-09-26,4228.7013489558185
2006-09-27,4264.721580457513
2006-09-28,4263.822987751035
2006-09-29,4256.486127621017
2006-10-02,4276.767486418835
2006-10-03,4252.976573234617
2006-10-04,4265.06949049458
2006-10-05,4296.101715130933
2006-10-06,4259.782666640702
2006-10-09,4263.522459753412
2006-10-10,4263.723428084223
2006-10-11,4268.660234947657
2006-10-12,4303.05633395493
2006-10-13,4282.971343481813
2006-10-16,4297.638540533666
2006-10-17,4251.40397039516
2006-10-18,4291.73408941717
2006-10-19,4325.47654670981
2006-10-20,4340.599234219252
2006-10-23,4353.694228141673
2006-10-24,4350.489366060032
2006-10-25,4383.375428860519
2006-10-26,4426.025504700932
2006-10-27,4421.474546762811
2006-10-30,4386.976507041267
2006-10-31,4404.085009662098
2006-11-01,4425.442062598384
2006-11-02,4372.320566476874
2006-11-03,4373.777719634744
2006-11-06,4429.059569891802
2006-11-07,4486.943479760598
2006-11-08,4474.8557741041495
2006-11-09,4499.256337878133
2006-11-10,4522.67202431135
2006-11-13,4539.526646155295
2006-11-14,4525.273849945845
2006-11-15,4554.922762479915
2006-11-16,4553.306432803571
2006-11-17,4512.096432531111
2006-11-20,4517.296536799691
2006-11-21,4522.21675993
2006-11-22,4561.960938774094
2006-11-23,4542.040412706815
2006-11-24,4561.131462602383
2006-11-27,4497.303448239771
2006-11-28,4500.915558345748
2006-11-29,4568.484141288232
2006-11-30,4557.857502866654
2006-12-01,4520.712437374072
2006-12-04,4553.515135965574
2006-12-05,4598.567948328944
2006-12-06,4591.607204442747
2006-12-07,4609.697962985592
2006-12-08,4617.359881325258
2006-12-11,4623.762601768398
2006-12-12,4628.026206623158
2006-12-13,4661.212232594302
2006-12-14,4676.503113185365
2006-12-15,4673.564148842799
2006-12-18,4658.9069805646695
2006-12-19,4654.5455857010065
2006-12-20,4691.479756881018
2006-12-21,4681.404731429176
2006-12-22,4630.193865748817
2006-12-25,4630.193865748817
