Date,USA VALUE WEIGHTED
2012-02-06,1161.3714181002315
2012-02-07,1163.018982667563
2012-02-08,1166.608089886368
2012-02-09,1166.7816251720205
2012-02-10,1157.5997291511756
2012-02-13,1165.2658317932726
2012-02-14,1163.103767459881
2012-02-15,1158.2126128416066
2012-02-16,1173.306745457052
2012-02-17,1176.4798712902505
2012-02-20,1176.4798712902505
2012-02-21,1176.6993829696248
2012-02-22,1170.8859040918298
2012-02-23,1176.4163059674086
2012-02-24,1176.945775221324
2012-02-27,1179.1397104476193
2012-02-28,1182.6028300338633
2012-02-29,1176.107561696962
2012-03-01,1184.9016962406208
2012-03-02,1180.5658102747532
2012-03-05,1175.6959567449105
2012-03-06,1154.9084487673938
2012-03-07,1164.8791979730795
2012-03-08,1176.5747036836779
2012-03-09,1181.0984154683815
2012-03-12,1180.1769918144357
2012-03-13,1203.9061326972694
2012-03-14,1201.0640490488759
2012-03-15,1210.3310811801168
2012-03-16,1212.7446896981844
2012-03-19,1215.7217833474385
2012-03-20,1211.9619855575431
2012-03-21,1209.1191575798903
2012-03-22,1198.2590339856913
2012-03-23,1203.8411730785294
2012-03-26,1219.992367734114
2012-03-27,1214.4918449076454
2012-03-28,1208.6115786920445
2012-03-29,1206.006897983137
2012-03-30,1211.3423806826293
2012-04-02,1220.1168111383301
2012-04-03,1212.7447425335279
2012-04-04,1199.4768191074313
2012-04-05,1196.65096600305
2012-04-06,1196.65096600305
2012-04-09,1181.6575408695626
2012-04-10,1160.0863715708335
2012-04-11,1170.1549932922976
2012-04-12,1188.5618135667266
2012-04-13,1171.7881689870164
2012-04-16,1173.776474986728
2012-04-17,1190.957377614163
2012-04-18,1185.0975680490305
2012-04-19,1180.063497596136
2012-04-20,1180.8543335487327
2012-04-23,1171.0395366377395
2012-04-24,1177.451788999818
2012-04-25,1189.5248587534109
2012-04-26,1197.7674644802562
2012-04-27,1198.7993435888156
2012-04-30,1194.62667391729
2012-05-01,1203.2373201305036
2012-05-02,1197.7011736472791
2012-05-03,1187.1442177288689
2012-05-04,1168.0556899522844
2012-05-07,1168.5852710661945
2012-05-08,1163.4310789838719
2012-05-09,1155.4785141689886
2012-05-10,1159.9529367606867
2012-05-11,1153.6094733210841
2012-05-14,1140.0002259251926
2012-05-15,1132.1769917371803
2012-05-16,1126.3660035396567
2012-05-17,1110.4196582235481
2012-05-18,1102.133936247212
2012-05-21,1116.866259662254
2012-05-22,1118.4493801534888
2012-05-23,1119.430656263312
2012-05-24,1122.4239066156053
2012-05-25,1121.2641577726154
2012-05-28,1121.2641577726154
2012-05-29,1134.225961361694
2012-05-30,1116.0378093527613
2012-05-31,1114.3753582328359
2012-06-01,1085.8208958248233
2012-06-04,1083.3109848512
2012-06-05,1092.3198305749693
2012-06-06,1120.049081018982
2012-06-07,1119.1257587342338
2012-06-08,1128.7961744295844
2012-06-11,1113.2260749354675
2012-06-12,1127.3968287937128
2012-06-13,1119.5549914718451
2012-06-14,1132.512792295168
2012-06-15,1144.8052727128413
2012-06-18,1143.3543569883175
2012-06-19,1156.7330883965478
2012-06-20,1156.296014400136
2012-06-21,1128.9781044444987
2012-06-22,1136.5522149792898
2012-06-25,1117.0514363537925
2012-06-26,1122.8128983355964
2012-06-27,1134.8451609078672
2012-06-28,1134.1205210579828
2012-06-29,1161.4377181208358
2012-07-02,1163.4614450504023
2012-07-03,1171.9047141092658
2012-07-04,1171.9047141092658
2012-07-05,1162.9529424522011
2012-07-06,1152.2880395608622
2012-07-09,1148.5971592606718
2012-07-10,1139.2460482932142
2012-07-11,1141.601447569223
2012-07-12,1133.7876375090989
2012-07-13,1154.3029609388911
2012-07-16,1151.321574009014
2012-07-17,1160.5452556540286
2012-07-18,1167.0501015548907
2012-07-19,1166.9506651554304
2012-07-20,1154.9989340396392
2012-07-23,1144.8923451953508
2012-07-24,1134.321279937861
2012-07-25,1134.857263166327
2012-07-26,1154.190845719214
2012-07-27,1176.9057851169305
2012-07-30,1176.07604897609
2012-07-31,1171.0678987747701
2012-08-01,1167.76261366124
2012-08-02,1157.5270599130517
2012-08-03,1180.9833646306183
2012-08-06,1185.0140042830974
2012-08-07,1193.2132284141348
2012-08-08,1196.198068775446
2012-08-09,1197.8491714299503
2012-08-10,1200.942816036884
2012-08-13,1198.4906112245778
2012-08-14,1198.0186792385769
2012-08-15,1200.0421508623576
2012-08-16,1208.0844266509
2012-08-17,1209.692329022298
2012-08-20,1210.8764842774738
2012-08-21,1208.0424738471402
2012-08-22,1206.4462126654985
2012-08-23,1195.6892262494734
2012-08-24,1202.7256422092846
2012-08-27,1201.353010389072
2012-08-28,1200.081379073722
2012-08-29,1202.0375814897336
2012-08-30,1193.351074873697
2012-08-31,1199.8686833864838
2012-09-03,1199.8686833864838
2012-09-04,1197.9891047689302
2012-09-05,1198.1154862593953
2012-09-06,1224.1892468984533
2012-09-07,1232.0728498771318
2012-09-10,1224.998177106722
2012-09-11,1231.2791879013162
2012-09-12,1234.547096335103
2012-09-13,1255.8138592853666
2012-09-14,1262.7285355093716
2012-09-17,1255.0901187375732
2012-09-18,1252.3343878860342
2012-09-19,1254.1996326835426
2012-09-20,1252.963580857724
2012-09-21,1252.4241212640932
2012-09-24,1250.744021758595
2012-09-25,1236.5491458462288
2012-09-26,1229.56194564284
2012-09-27,1241.2324881866296
2012-09-28,1235.917137556374
2012-10-01,1240.3776436193202
2012-10-02,1242.0623335474875
2012-10-03,1244.9439430911073
2012-10-04,1256.9609168557838
2012-10-05,1257.4475252242012
2012-10-08,1255.0018253249896
2012-10-09,1244.4652752110028
2012-10-10,1236.1765529820925
2012-10-11,1239.6711634138642
2012-10-12,1233.6112922274347
2012-10-15,1244.28818864159
2012-10-16,1256.873563011569
2012-10-17,1265.2073184170113
2012-10-18,1265.286097391265
2012-10-19,1245.7472748857415
2012-10-22,1245.7053613954195
2012-10-23,1226.3622319251638
2012-10-24,1223.2644898166616
2012-10-25,1228.0286073777186
2012-10-26,1225.4143269665317
2012-10-29,1225.4143269665317
2012-10-30,1225.4143269665317
2012-10-31,1228.7698504007467
2012-11-01,1243.1050700676533
2012-11-02,1230.6742628460938
2012-11-05,1232.7879805475939
2012-11-06,1244.927920529248
2012-11-07,1212.1664638742586
2012-11-08,1198.5831521018542
2012-11-09,1200.0294626295552
2012-11-12,1200.0961951200686
2012-11-13,1194.2066749762482
2012-11-14,1176.8870677287994
2012-11-15,1175.84781267991
2012-11-16,1180.833989201903
2012-11-19,1203.8074538126048
2012-11-20,1204.1970035601364
2012-11-21,1207.2407341096182
2012-11-22,1207.2407341096182
2012-11-23,1223.223633817027
2012-11-26,1219.8236342284802
2012-11-27,1212.788374765845
2012-11-28,1223.2205926944823
2012-11-29,1228.912707979656
2012-11-30,1229.7125307882777
2012-12-03,1223.5208127116261
2012-12-04,1222.7023364885565
2012-12-05,1229.5228734777795
2012-12-06,1233.1921580132755
2012-12-07,1239.4646854179039
2012-12-10,1240.8474305998902
2012-12-11,1248.0128617036555
2012-12-12,1249.542974152753
2012-12-13,1242.5575135584154
2012-12-14,1238.943964583126
2012-12-17,1253.3873169239891
2012-12-18,1269.3568145017848
2012-12-19,1260.9605812944917
2012-12-20,1269.441438130834
2012-12-21,1256.8442530905609
2012-12-24,1253.6736513484013
2012-12-25,1253.6736513484013
2012-12-26,1249.7591939683246
2012-12-27,1247.5444357673387
2012-12-28,1233.7996059362565
2012-12-31,1254.5523986263195
2013-01-01,1254.5523986263195
2013-01-02,1286.5863533499946
2013-01-03,1284.6499608653148
2013-01-04,1293.4847850126284
2013-01-07,1288.0491094879555
2013-01-08,1283.4463318677076
2013-01-09,1287.4151166104507
2013-01-10,1298.8987365390758
2013-01-11,1298.4532015279033
2013-01-14,1299.4811647922618
2013-01-15,1303.2388018799181
2013-01-16,1303.7817258354755
2013-01-17,1310.5782066456532
2013-01-18,1314.9429515697223
2013-01-21,1314.9429515697223
2013-01-22,1323.0814061138753
2013-01-23,1323.3531054738905
2013-01-24,1326.8595074947978
2013-01-25,1334.158605252805
2013-01-28,1331.7507547724583
2013-01-29,1338.7390655950978
2013-01-30,1333.820619953573
2013-01-31,1330.1248039338677
2013-02-01,1343.9759823098982
2013-02-04,1329.1731391109433
2013-02-05,1343.5612904711281
2013-02-06,1345.1424604649446
2013-02-07,1341.6598562792435
2013-02-08,1348.90824033783
2013-02-11,1348.7492885966444
2013-02-12,1353.1549257657928
2013-02-13,1353.9327001524684
2013-02-14,1355.1774286764737
2013-02-15,1352.1565396134606
2013-02-18,1352.1565396134606
2013-02-19,1362.7536488171863
2013-02-20,1344.0037333149219
2013-02-21,1335.5783395397955
2013-02-22,1349.101443567828
2013-02-25,1322.8015007298486
2013-02-26,1332.0129045811339
2013-02-27,1350.2976017581545
2013-02-28,1349.163113656009
2013-03-01,1352.1532432056035
2013-03-04,1358.3529943360252
2013-03-05,1370.8162133441867
2013-03-06,1374.9874036752296
2013-03-07,1378.9223836106678
2013-03-08,1385.8307680086166
2013-03-11,1390.6632199698183
2013-03-12,1389.019846145787
2013-03-13,1391.4003206516961
2013-03-14,1400.875687120164
2013-03-15,1400.0849681749296
2013-03-18,1392.2659554216712
2013-03-19,1388.4537671995622
2013-03-20,1397.6047884320335
2013-03-21,1384.8689414712956
2013-03-22,1394.2778489065506
2013-03-25,1389.6378460930196
2013-03-26,1400.3780806231725
2013-03-27,1399.6322273509031
2013-03-28,1404.966236122177
2013-03-29,1404.966236122177
2013-04-01,1399.0832486028276
2013-04-02,1402.9555386058228
2013-04-03,1386.468066284887
2013-04-04,1393.7407888971243
2013-04-05,1388.9211003966252
2013-04-08,1398.3397358624013
2013-04-09,1404.3384775379743
2013-04-10,1420.2781864582491
2013-04-11,1423.6953999788473
2013-04-12,1418.3224573573464
2013-04-15,1384.7265284341456
2013-04-16,1403.7277010088349
2013-04-17,1383.0351078617582
2013-04-18,1375.1089317696933
2013-04-19,1386.6801074356847
2013-04-22,1392.694682373721
2013-04-23,1408.5233534704505
2013-04-24,1412.6890062323153
2013-04-25,1417.9175094558366
2013-04-26,1415.6612236521098
2013-04-29,1425.8756513528988
2013-04-30,1429.2036181385424
2013-05-01,1414.3181050178416
2013-05-02,1427.3928878089291
2013-05-03,1442.6425044919224
2013-05-06,1447.1680813033609
2013-05-07,1455.3817126152926
2013-05-08,1462.4455835799977
2013-05-09,1456.7347265184776
2013-05-10,1462.2298211511054
2013-05-13,1461.3203760550152
2013-05-14,1478.4890526418892
2013-05-15,1486.843639057522
2013-05-16,1479.6602251567417
2013-05-17,1496.302172897016
2013-05-20,1496.1149776565042
2013-05-21,1498.3186179818222
2013-05-22,1485.9029479960163
2013-05-23,1485.488484673661
2013-05-24,1483.5403598476096
2013-05-27,1483.5403598476096
2013-05-28,1494.5498741735655
2013-05-29,1487.96378165009
2013-05-30,1494.9517005050793
2013-05-31,1472.4780994044954
2013-06-03,1481.441775587036
2013-06-04,1473.5270255079365
2013-06-05,1452.9047746883477
2013-06-06,1465.6251360524952
2013-06-07,1484.6106485891792
2013-06-10,1484.8474069825968
2013-06-11,1468.5008022851405
2013-06-12,1457.2548998706545
2013-06-13,1479.232455659789
2013-06-14,1469.0845162015598
2013-06-17,1480.2523348935395
2013-06-18,1491.345305046736
2013-06-19,1471.8052016784902
2013-06-20,1435.7567973522555
2013-06-21,1438.0398347324406
2013-06-24,1417.9972640037236
2013-06-25,1433.5347929835907
2013-06-26,1446.8518003730558
2013-06-27,1457.6935989153812
2013-06-28,1452.2694623093207
2013-07-01,1459.6763467370752
2013-07-02,1458.7235806206304
2013-07-03,1459.468775175681
2013-07-04,1459.468775175681
2013-07-05,1475.2961995587416
2013-07-08,1484.336073466325
2013-07-09,1495.7260414091434
2013-07-10,1494.4700176561987
2013-07-11,1513.4999461398606
2013-07-12,1518.6683318936007
2013-07-15,1522.1052941198864
2013-07-16,1515.7909792769653
2013-07-17,1520.4960213695024
2013-07-18,1531.1173938072152
2013-07-19,1533.8079425029077
2013-07-22,1537.914811348463
2013-07-23,1536.920965134626
2013-07-24,1530.7267005792091
2013-07-25,1534.0827127300136
2013-07-26,1534.1857400530405
2013-07-29,1528.5464633260608
2013-07-30,1528.331135103014
2013-07-31,1530.1948272320697
2013-08-01,1550.363440251493
2013-08-02,1551.9023861055093
2013-08-05,1549.4373146906262
2013-08-06,1539.1624213979583
2013-08-07,1533.905693781274
2013-08-08,1541.0944113853495
2013-08-09,1535.9481216038319
2013-08-12,1534.0097185087727
2013-08-13,1539.2219783938854
2013-08-14,1532.4984745635534
2013-08-15,1510.6892241689843
2013-08-16,1506.5288756062473
2013-08-19,1494.6163742818119
2013-08-20,1501.836531243638
2013-08-21,1492.3243513752595
2013-08-22,1504.4905344004228
2013-08-23,1510.8099496076038
2013-08-26,1504.086297507808
2013-08-27,1479.1823899961446
2013-08-28,1484.55676484537
2013-08-29,1487.14216405342
2013-08-30,1482.4288435999135
2013-09-02,1482.4288435999135
2013-09-03,1488.9395289205456
2013-09-04,1501.6668749082492
2013-09-05,1504.2362790881502
2013-09-06,1503.6056009473855
2013-09-09,1518.10531708245
2013-09-10,1529.8653335278286
2013-09-11,1534.2668267301833
2013-09-12,1527.9768657464235
2013-09-13,1532.6685482627581
2013-09-16,1541.16150247328
2013-09-17,1548.2308466855611
2013-09-18,1564.254078227983
2013-09-19,1559.658135782149
2013-09-20,1547.9381924795039
2013-09-23,1540.3224615348129
2013-09-24,1536.7132226106748
2013-09-25,1534.9573975893677
2013-09-26,1538.0383693226618
2013-09-27,1531.5209139933102
2013-09-30,1522.107831479399
2013-10-01,1534.1389669886428
2013-10-02,1534.2908842845104
2013-10-03,1521.0698280041381
2013-10-04,1532.4646422034393
2013-10-07,1518.900749923187
2013-10-08,1501.3880634160244
2013-10-09,1504.1371112603138
2013-10-10,1537.365155445861
2013-10-11,1547.250245767469
2013-10-14,1553.2647183551073
2013-10-15,1542.2973046524264
2013-10-16,1564.3945819056771
2013-10-17,1575.6846540744289
2013-10-18,1583.4934491399727
2013-10-21,1583.5562586450565
2013-10-22,1591.9567606613118
2013-10-23,1582.7836964901353
2013-10-24,1587.2283128065324
2013-10-25,1592.9445231053128
2013-10-28,1594.8725331778528
2013-10-29,1602.781999299702
2013-10-30,1595.9310681702696
2013-10-31,1589.9681410055384
2013-11-01,1594.4981428905369
2013-11-04,1601.545174827323
2013-11-05,1596.2382796552213
2013-11-06,1603.9454102919547
2013-11-07,1583.912906272734
2013-11-08,1607.2653006660787
2013-11-11,1609.1863638374004
2013-11-12,1604.3110415231768
2013-11-13,1618.1220275198173
2013-11-14,1625.9631105615467
2013-11-15,1632.6257051989405
2013-11-18,1627.071109836222
2013-11-19,1624.5180768386776
2013-11-20,1618.3563813727267
2013-11-21,1632.8548982630614
2013-11-22,1640.8938743822175
2013-11-25,1639.4503598271126
2013-11-26,1638.6619508207634
2013-11-27,1643.972788330929
2013-11-28,1643.972788330929
2013-11-29,1641.9463998268502
2013-12-02,1638.8664604262249
2013-12-03,1633.188495898652
2013-12-04,1631.7225892528506
2013-12-05,1622.3072684726603
2013-12-06,1641.0200186977702
2013-12-09,1644.6448944725212
2013-12-10,1640.4179560245889
2013-12-11,1620.9732891564956
2013-12-12,1616.5278503921618
2013-12-13,1616.308318462872
2013-12-16,1627.6320342377805
2013-12-17,1622.3514801061153
2013-12-18,1648.8981899947921
2013-12-19,1647.281130812916
2013-12-20,1654.6538598030206
2013-12-23,1662.9955433246917
2013-12-24,1668.7859398867292
2013-12-25,1668.7859398867292
2013-12-26,1676.513771489278
2013-12-27,1677.1037797703275
2013-12-30,1676.0754522189914
2013-12-31,1683.751324977192
2014-01-01,1683.751324977192
2014-01-02,1669.211894983098
2014-01-03,1669.9767904827083
2014-01-06,1666.9503394943213
2014-01-07,1675.8705575243741
2014-01-08,1675.146804668446
2014-01-09,1676.92918347506
2014-01-10,1679.399624423179
2014-01-13,1658.141084939294
2014-01-14,1674.103962232449
2014-01-15,1683.18134617438
2014-01-16,1678.7547109958036
2014-01-17,1671.9805947991215
2014-01-20,1671.9805947991215
2014-01-21,1674.954789178374
2014-01-22,1675.6645374566208
2014-01-23,1659.5490452238762
2014-01-24,1624.7882881869841
2014-01-27,1618.8221241108743
2014-01-28,1628.9267216589524
2014-01-29,1614.5409956612675
2014-01-30,1629.1084509099128
2014-01-31,1617.165103816816
2014-02-03,1580.4697276188867
2014-02-04,1590.4371860148858
2014-02-05,1587.4152168778458
2014-02-06,1608.0285676674769
2014-02-07,1627.3927144172626
2014-02-10,1627.32395337284
2014-02-11,1646.331666009333
2014-02-12,1646.8205878140263
2014-02-13,1655.836249534691
2014-02-14,1665.6602032656745
2014-02-17,1665.6602032656745
2014-02-18,1667.7180603804884
2014-02-19,1656.9297752023224
2014-02-20,1667.4071698695368
2014-02-21,1664.018963961596
2014-02-24,1675.0722108624268
2014-02-25,1671.435594346677
2014-02-26,1671.9939738194378
2014-02-27,1678.887677017492
2014-02-28,1684.4050919010006
2014-03-03,1672.0402294420583
2014-03-04,1696.5205718450516
2014-03-05,1697.620713851896
2014-03-06,1702.589268528902
2014-03-07,1705.2229098468042
2014-03-10,1704.1251387967989
2014-03-11,1693.2972588752418
2014-03-12,1694.478970796846
2014-03-13,1676.1904297702233
2014-03-14,1672.6684911068844
2014-03-17,1688.389245815624
2014-03-18,1700.7353537939018
2014-03-19,1692.3886405652588
2014-03-20,1705.54937825819
2014-03-21,1703.5815159263002
2014-03-24,1698.1964111698128
2014-03-25,1705.5366279492496
2014-03-26,1695.2562012505914
2014-03-27,1691.9515372271967
2014-03-28,1702.0090779928719
2014-03-31,1715.4636945699206
2014-04-01,1726.0830313496544
2014-04-02,1731.499390446633
2014-04-03,1731.7748809499856
2014-04-04,1713.2918718044498
2014-04-07,1693.342505303487
2014-04-08,1699.5721437018408
2014-04-09,1714.9482223523887
2014-04-10,1682.5286041322727
2014-04-11,1667.0295112606286
2014-04-14,1681.4630950833978
2014-04-15,1692.8156739724866
2014-04-16,1709.251183270503
2014-04-17,1711.616120437443
2014-04-18,1711.616120437443
2014-04-21,1716.5684809210525
2014-04-22,1722.6126547452036
2014-04-23,1722.067726750286
2014-04-24,1724.1740047353037
2014-04-25,1712.503895848947
2014-04-28,1717.5063607048737
2014-04-29,1725.3926543947814
2014-04-30,1730.2976045016067
2014-05-01,1728.582392000537
2014-05-02,1727.2434994743785
2014-05-05,1728.0857467188164
2014-05-06,1713.7641547724531
2014-05-07,1726.9400635444854
2014-05-08,1724.6538081338115
2014-05-09,1725.5474730509466
2014-05-12,1741.1918562681753
2014-05-13,1743.026079942437
2014-05-14,1734.934826994686
2014-05-15,1718.7315138567178
2014-05-16,1722.7895963016388
2014-05-19,1729.6658725503564
2014-05-20,1717.803141227475
2014-05-21,1730.9658185243838
2014-05-22,1734.318448811866
2014-05-23,1741.2220539020996
2014-05-26,1741.2220539020996
2014-05-27,1749.8228567463634
2014-05-28,1749.8520429174766
2014-05-29,1758.9455193331974
2014-05-30,1762.1116904068638
2014-06-02,1763.987002026276
2014-06-03,1765.021990826872
2014-06-04,1768.9344404370372
2014-06-05,1780.2261821931877
2014-06-06,1789.5197730353016
2014-06-09,1792.2956638395813
2014-06-10,1791.0813195736016
2014-06-11,1783.6255089451686
2014-06-12,1772.634862352586
2014-06-13,1779.097521695366
2014-06-16,1780.0716027910764
2014-06-17,1785.2999421911059
2014-06-18,1798.2654725838945
2014-06-19,1801.1748325225208
2014-06-20,1804.6985281885736
2014-06-23,1806.1906620713019
2014-06-24,1792.6715548134282
2014-06-25,1798.3548739792752
2014-06-26,1796.2602155454676
2014-06-27,1799.1024462219893
2014-06-30,1798.7667026319627
2014-07-01,1809.4361215508234
2014-07-02,1810.1464622481315
2014-07-03,1820.4118328465443
2014-07-04,1820.4118328465443
2014-07-07,1812.9798652239497
2014-07-08,1801.2746170165244
2014-07-09,1809.208848042537
2014-07-10,1801.3100201712473
2014-07-11,1802.8372205088722
2014-07-14,1810.9846513148368
2014-07-15,1810.981871641325
2014-07-16,1820.7142516948104
2014-07-17,1800.3283609566613
2014-07-18,1816.310688354505
2014-07-21,1811.976130295609
2014-07-22,1821.266790952695
2014-07-23,1824.1518026096542
2014-07-24,1825.5376004147458
2014-07-25,1817.3805691867992
2014-07-28,1818.0458884937773
2014-07-29,1809.2605934112455
2014-07-30,1808.641554245366
2014-07-31,1773.9573806356505
2014-08-01,1767.5036430820096
2014-08-04,1779.7064486637366
2014-08-05,1761.9572672733982
2014-08-06,1762.6312118921878
2014-08-07,1752.6413038707701
2014-08-08,1773.008152902949
2014-08-11,1777.1435502360036
2014-08-12,1774.736244943659
2014-08-13,1785.6337148444647
2014-08-14,1793.0593561460032
2014-08-15,1791.4858834228794
2014-08-18,1806.6109078066231
2014-08-19,1815.3580962191872
2014-08-20,1820.170656420092
2014-08-21,1827.7966169607373
2014-08-22,1822.8786841893668
2014-08-25,1832.305735309765
2014-08-26,1834.381509425424
2014-08-27,1836.126687756291
2014-08-28,1833.4994946579068
2014-08-29,1839.9491708746252
2014-09-01,1839.9491708746252
2014-09-02,1837.846560552077
2014-09-03,1837.6154532150897
2014-09-04,1834.7507204925973
2014-09-05,1843.3405062353395
2014-09-08,1836.6432618357671
2014-09-09,1824.6579669022367
2014-09-10,1829.6635662734577
2014-09-11,1833.099828192293
2014-09-12,1823.293482320193
2014-09-15,1824.2103137449637
2014-09-16,1835.9104753237855
2014-09-17,1838.1913302560022
2014-09-18,1846.7309415986006
2014-09-19,1845.4175808718633
2014-09-22,1829.8029678436876
2014-09-23,1818.1695371526203
2014-09-24,1830.420855046234
2014-09-25,1801.354974699322
2014-09-26,1815.8152994247587
2014-09-29,1809.2948114429203
2014-09-30,1803.276697239102
2014-10-01,1779.7377565601798
2014-10-02,1779.8236236033601
2014-10-03,1799.1000993349635
2014-10-06,1797.0475746583852
2014-10-07,1769.1271286413253
2014-10-08,1799.2022996056412
2014-10-09,1760.1131306419104
2014-10-10,1741.26616030445
2014-10-13,1714.0552395801042
2014-10-14,1716.9793445716086
2014-10-15,1699.7641848771157
2014-10-16,1702.1506988607882
2014-10-17,1723.1117708256027
2014-10-20,1737.644967270615
2014-10-21,1771.9096453071006
2014-10-22,1758.700145599213
2014-10-23,1778.5741411962877
2014-10-24,1790.5521777685167
2014-10-27,1786.681366922343
2014-10-28,1808.8972724425637
2014-10-29,1807.4920207757068
2014-10-30,1817.1831610401096
2014-10-31,1839.7515692802888
2014-11-03,1838.6998208795312
2014-11-04,1831.948562257036
2014-11-05,1844.6297567631925
2014-11-06,1852.1351957061968
2014-11-07,1854.5059004615175
2014-11-10,1858.5035793643751
2014-11-11,1859.7446531439018
2014-11-12,1858.2313254791118
2014-11-13,1858.4889203609093
2014-11-14,1860.1694117866184
2014-11-17,1863.3199330101531
2014-11-18,1871.4728134738018
2014-11-19,1869.925864774481
2014-11-20,1875.1313269468703
2014-11-21,1885.366135755179
2014-11-24,1890.45006173725
2014-11-25,1886.9882270919827
2014-11-26,1889.8299546404949
2014-11-27,1889.8299546404949
2014-11-28,1877.0844904003404
2014-12-01,1866.56549553031
2014-12-02,1880.0819213597292
2014-12-03,1889.950282091471
2014-12-04,1886.0111931415274
2014-12-05,1888.9798352760586
2014-12-08,1871.7586628516947
2014-12-09,1871.506510491481
2014-12-10,1838.1912182630385
2014-12-11,1846.781959012339
2014-12-12,1814.7359663803854
2014-12-15,1802.4022387016037
2014-12-16,1790.2671860825806
2014-12-17,1828.311441381952
2014-12-18,1871.8649028208904
2014-12-19,1884.490123410247
2014-12-22,1891.6953551289732
2014-12-23,1901.29016581914
2014-12-24,1899.6642907629587
2014-12-25,1899.6642907629587
2014-12-26,1904.6944341140909
2014-12-29,1907.3968408117205
2014-12-30,1900.4435449916423
2014-12-31,1880.840513452174
2015-01-01,1880.840513452174
2015-01-02,1880.6889796951402
2015-01-05,1841.2105331580203
2015-01-06,1823.1572704734972
2015-01-07,1842.5788151800837
2015-01-08,1876.2669278750018
2015-01-09,1858.9429035689434
2015-01-12,1841.489617044274
2015-01-13,1834.907590472849
2015-01-14,1820.959012626987
2015-01-15,1803.6614629279727
2015-01-16,1828.4469411229966
2015-01-19,1828.4469411229966
2015-01-20,1828.9505189892045
2015-01-21,1840.071862834585
2015-01-22,1868.825840668692
2015-01-23,1856.090302237761
2015-01-26,1863.0460046997546
2015-01-27,1841.071651435436
2015-01-28,1811.6426855415502
2015-01-29,1827.4288488925738
2015-01-30,1804.284883018534
2015-02-02,1832.042982824285
2015-02-03,1863.6291540485233
2015-02-04,1856.9343979561133
2015-02-05,1875.7016650557725
2015-02-06,1873.560984779225
2015-02-09,1867.6110090215684
2015-02-10,1885.3012788187973
2015-02-11,1884.5206483626323
2015-02-12,1903.8737301701474
2015-02-13,1913.2583519491636
2015-02-16,1913.2583519491636
2015-02-17,1916.3730187937956
2015-02-18,1912.2648322194577
2015-02-19,1908.904269522023
2015-02-20,1919.4274940532875
2015-02-23,1917.7719525306443
2015-02-24,1924.8383736582675
2015-02-25,1922.2597022547184
2015-02-26,1916.6167284710227
2015-02-27,1911.6021751329843
2015-03-02,1920.3143834064533
2015-03-03,1914.0804467089486
2015-03-04,1905.233330901176
2015-03-05,1906.8046800693414
2015-03-06,1881.5301730141202
2015-03-09,1888.4275190874507
2015-03-10,1855.6408090618731
2015-03-11,1855.4000892119013
2015-03-12,1878.4380750757446
2015-03-13,1867.4226359625925
2015-03-16,1891.4727307602611
2015-03-17,1884.6026042215435
2015-03-18,1908.3326094323943
2015-03-19,1894.341636886291
2015-03-20,1911.9067288382041
2015-03-23,1909.7485701612384
2015-03-24,1896.4679113756558
2015-03-25,1873.6668934912552
2015-03-26,1868.899610002971
2015-03-27,1870.8113334816637
2015-03-30,1896.156167554023
2015-03-31,1881.81813096549
2015-04-01,1875.8495819043246
2015-04-02,1882.2710654385876
2015-04-03,1882.2710654385876
2015-04-06,1895.3206171894294
2015-04-07,1890.8290663787125
2015-04-08,1893.822047506385
2015-04-09,1903.2355638541349
2015-04-10,1913.5790919084966
2015-04-13,1905.1438781913919
2015-04-14,1910.3503214517543
2015-04-15,1922.8083943007848
2015-04-16,1920.9475777156604
2015-04-17,1899.1930769037074
2015-04-20,1914.7244410672822
2015-04-21,1908.43600052318
2015-04-22,1917.6680849956347
2015-04-23,1922.5443108269023
2015-04-24,1924.1418534420175
2015-04-27,1917.6511169019266
2015-04-28,1926.1137549574273
2015-04-29,1921.5132698870857
2015-04-30,1904.5887809184
2015-05-01,1923.722739498761
2015-05-04,1930.1909625588935
2015-05-05,1908.694836345653
2015-05-06,1900.6272427631252
2015-05-07,1905.8187329319023
2015-05-08,1930.4813558096184
2015-05-11,1920.2824125551601
2015-05-12,1915.2242804466014
2015-05-13,1915.3409906257882
2015-05-14,1932.2080966663768
2015-05-15,1933.9618915334422
2015-05-18,1940.3964891974501
2015-05-19,1939.3110587931296
2015-05-20,1938.5623447679377
2015-05-21,1944.1331659695904
2015-05-22,1939.8005595238208
2015-05-25,1939.8005595238208
2015-05-26,1919.5075826011755
2015-05-27,1934.7224849021095
2015-05-28,1933.1518209583721
2015-05-29,1922.6941590682309
2015-06-01,1924.886327945838
2015-06-02,1924.880480315734
2015-06-03,1929.9856981620999
2015-06-04,1912.7173955276476
2015-06-05,1912.6681814876874
2015-06-08,1901.142552261155
2015-06-09,1902.7617599894213
2015-06-10,1925.893863333633
2015-06-11,1929.9085697432351
2015-06-12,1916.966918777205
2015-06-15,1908.288894932519
2015-06-16,1919.0940989312815
2015-06-17,1921.4569015172988
2015-06-18,1937.4682208832003
2015-06-19,1926.6098004574774
2015-06-22,1937.7321501739873
2015-06-23,1940.2887327681271
2015-06-24,1925.186597223906
2015-06-25,1917.316306512706
2015-06-26,1917.64250301177
2015-06-29,1878.471962668733
