Date,UK VALUE WEIGHTED
2012-01-13,1023.1544496596147
2012-01-16,1029.1929332101065
2012-01-17,1038.6723722786044
2012-01-18,1044.423633585663
2012-01-19,1065.2239772724936
2012-01-20,1067.7059001036575
2012-01-23,1083.4242565257189
2012-01-24,1075.308779557118
2012-01-25,1068.5420597787213
2012-01-26,1090.544122390921
2012-01-27,1077.0998077753316
2012-01-30,1062.602286367992
2012-01-31,1071.9045039086366
2012-02-01,1100.3410209966871
2012-02-02,1101.0416492625707
2012-02-03,1121.5272803145035
2012-02-06,1119.2264553386815
2012-02-07,1125.0170720861347
2012-02-08,1119.4320390789178
2012-02-09,1123.77790942719
2012-02-10,1107.0006146117255
2012-02-13,1121.438977035877
2012-02-14,1108.9051142983385
2012-02-15,1114.8794975849614
2012-02-16,1117.8581543650164
2012-02-17,1128.408901128407
2012-02-20,1141.6718292711778
2012-02-21,1134.6586622036252
2012-02-22,1119.480856592839
2012-02-23,1126.5022612642977
2012-02-24,1138.1793286390282
2012-02-27,1130.452750403514
2012-02-28,1132.914740107784
2012-02-29,1133.1339499089422
2012-03-01,1144.443996199367
2012-03-02,1135.359564871918
2012-03-05,1128.0255665615698
2012-03-06,1094.6868185013757
2012-03-07,1098.2510460068208
2012-03-08,1117.8063995105617
2012-03-09,1113.3420945776306
2012-03-12,1106.144837270605
2012-03-13,1128.3880278156269
2012-03-14,1128.2009104455522
2012-03-15,1126.722251757977
2012-03-16,1146.1448795202648
2012-03-19,1149.3436682856243
2012-03-20,1132.0899051037352
2012-03-21,1131.2625701069744
2012-03-22,1118.7405212469976
2012-03-23,1126.0886845436823
2012-03-26,1138.5856118113677
2012-03-27,1136.1766790815416
2012-03-28,1116.7752477415322
2012-03-29,1104.0547255635408
2012-03-30,1114.9865330181299
2012-04-02,1135.635092654934
2012-04-03,1123.5052126854482
2012-04-04,1090.6789645988338
2012-04-05,1090.7501856886797
2012-04-06,1090.7501856886797
2012-04-09,1092.7483383297822
2012-04-10,1063.0202112976658
2012-04-11,1076.98331568129
2012-04-12,1095.6319662096785
2012-04-13,1078.1593225351492
2012-04-16,1074.3008793497568
2012-04-17,1102.8340721060035
2012-04-18,1102.3412611974263
2012-04-19,1102.003114387092
2012-04-20,1111.2541791797612
2012-04-23,1088.0816577629066
2012-04-24,1103.8575304908013
2012-04-25,1104.612025999374
2012-04-26,1116.6020318655908
2012-04-27,1128.031320703191
2012-04-30,1119.503843346203
2012-05-01,1135.4284743273217
2012-05-02,1119.7064373686896
2012-05-03,1120.7128497105411
2012-05-04,1097.0672912953162
2012-05-07,1098.628856273488
2012-05-08,1075.9047607069062
2012-05-09,1070.2354034285083
2012-05-10,1080.3337687901264
2012-05-11,1079.2612648251807
2012-05-14,1055.1276242198865
2012-05-15,1044.2710326841063
2012-05-16,1032.3265824796679
2012-05-17,1010.046921384447
2012-05-18,994.1255604810881
2012-05-21,1001.7307988154627
2012-05-22,1023.6788871547833
2012-05-23,991.1857178412922
2012-05-24,1005.7060727120563
2012-05-25,1000.9019726491622
2012-05-28,1004.8691310343909
2012-05-29,1008.9431613758661
2012-05-30,983.0590440324319
2012-05-31,977.0604635697441
2012-06-01,964.7616429467217
2012-06-04,967.6555189582992
2012-06-05,966.9635051294437
2012-06-06,1000.834319393698
2012-06-07,1022.7932994129311
2012-06-08,1007.9392682320655
2012-06-11,1014.5455129441037
2012-06-12,1024.7741831395645
2012-06-13,1028.6215126774964
2012-06-14,1025.006531797231
2012-06-15,1038.398912522838
2012-06-18,1039.0760881187746
2012-06-19,1061.7562869263807
2012-06-20,1072.0153179077838
2012-06-21,1053.419191622719
2012-06-22,1037.5659691778965
2012-06-25,1024.1770385160562
2012-06-26,1024.6166296432605
2012-06-27,1037.1346751762546
2012-06-28,1022.9076430031984
2012-06-29,1048.7763775345106
2012-07-02,1063.038622763706
2012-07-03,1070.6233469978972
2012-07-04,1062.2523531615848
2012-07-05,1060.3456171060157
2012-07-06,1052.0944448160678
2012-07-09,1046.3179790307172
2012-07-10,1053.2314854575557
2012-07-11,1059.0901396143315
2012-07-12,1038.2138275290365
2012-07-13,1058.0088382760057
2012-07-16,1062.299820348921
2012-07-17,1052.9019065383054
2012-07-18,1065.8257482184567
2012-07-19,1077.8567696233356
2012-07-20,1059.187262192334
2012-07-23,1027.6682614194801
2012-07-24,1021.0666644586016
2012-07-25,1019.6867365080235
2012-07-26,1046.1326863610677
2012-07-27,1060.371041363995
2012-07-30,1072.744430640923
2012-07-31,1058.6216831248805
2012-08-01,1067.494221962097
2012-08-02,1051.2176041016476
2012-08-03,1084.41181487688
2012-08-06,1091.0535353084158
2012-08-07,1099.5686422901529
2012-08-08,1106.7290466279112
2012-08-09,1105.8191648371362
2012-08-10,1109.6339064326678
2012-08-13,1108.256162304714
2012-08-14,1114.2623739654161
2012-08-15,1111.0285726907325
2012-08-16,1116.4318688339781
2012-08-17,1117.3768411901399
2012-08-20,1113.0766536207977
2012-08-21,1126.5446599525376
2012-08-22,1112.3125221763976
2012-08-23,1116.5137379140183
2012-08-24,1109.9903621064514
2012-08-27,1108.9024459148138
2012-08-28,1110.8926692555656
2012-08-29,1103.3025104670537
2012-08-30,1096.3530774325648
2012-08-31,1100.2643663085246
2012-09-03,1109.6903196060364
2012-09-04,1092.3637896052585
2012-09-05,1092.5221292397828
2012-09-06,1120.877027103783
2012-09-07,1137.088243015849
2012-09-10,1137.402468550907
2012-09-11,1143.0494047785933
2012-09-12,1146.997177938136
2012-09-13,1154.0357365105228
2012-09-14,1187.2112717614289
2012-09-17,1183.274300080888
2012-09-18,1172.9541147720709
2012-09-19,1175.9336718920135
2012-09-20,1165.8607118930888
2012-09-21,1170.272946181324
2012-09-24,1161.912290691271
2012-09-25,1169.6307127656726
2012-09-26,1140.2739181718312
2012-09-27,1146.863704569643
2012-09-28,1135.058770577132
2012-10-01,1151.2737248974854
2012-10-02,1146.4351538760436
2012-10-03,1144.4329555977274
2012-10-04,1149.6330355015123
2012-10-05,1161.1536531013219
2012-10-08,1142.4937622567898
2012-10-09,1136.1041821538433
2012-10-10,1133.6524432349338
2012-10-11,1147.3429450825786
2012-10-12,1143.2564792787084
2012-10-15,1142.9825679246035
2012-10-16,1162.3608956389598
2012-10-17,1178.0058424871402
2012-10-18,1177.5218318637626
2012-10-19,1163.0328484244285
2012-10-22,1161.5621960752073
2012-10-23,1137.7139869135317
2012-10-24,1145.2105644242279
2012-10-25,1152.8226425796272
2012-10-26,1150.4142567662395
2012-10-29,1141.553977338264
2012-10-30,1159.644974348319
2012-10-31,1148.7410391462472
2012-11-01,1170.8600455578014
2012-11-02,1164.7615279924617
2012-11-05,1151.9328169499615
2012-11-06,1162.5972430368663
2012-11-07,1144.7394630337992
2012-11-08,1139.3849324304167
2012-11-09,1131.1417968253504
2012-11-12,1128.8623336609962
2012-11-13,1134.553189799996
2012-11-14,1121.1231765572352
2012-11-15,1115.6105896581196
2012-11-16,1097.2801816891076
2012-11-19,1130.7361884862844
2012-11-20,1132.2452542813026
2012-11-21,1136.288790102983
2012-11-22,1144.3732851252198
2012-11-23,1154.707967564151
2012-11-26,1145.9927370596502
2012-11-27,1149.0961326623024
2012-11-28,1146.614355636635
2012-11-29,1165.6691748506223
2012-11-30,1165.4589949323115
2012-12-03,1170.1461305789142
2012-12-04,1170.1137590988076
2012-12-05,1176.4372797181513
2012-12-06,1180.2830588914496
2012-12-07,1177.307206713592
2012-12-10,1181.9528205871693
2012-12-11,1186.7189005176738
2012-12-12,1193.3075554825784
2012-12-13,1192.806709908294
2012-12-14,1190.1486230854105
2012-12-17,1195.7784982103158
2012-12-18,1205.107473940226
2012-12-19,1213.6677231012397
2012-12-20,1211.911561112643
2012-12-21,1202.4846135951213
2012-12-24,1201.5697526966833
2012-12-25,1201.5697526966833
2012-12-26,1201.7188123360204
2012-12-27,1203.0301120059542
2012-12-28,1198.5740702218457
2012-12-31,1200.4311147578767
2013-01-01,1200.4311147578767
2013-01-02,1231.5321072270917
2013-01-03,1226.8865120361577
2013-01-04,1226.7477397721293
2013-01-07,1226.912466534782
2013-01-08,1221.5733460959295
2013-01-09,1231.3595210270516
2013-01-10,1240.190719032093
2013-01-11,1246.4195781064202
2013-01-14,1239.49587439487
2013-01-15,1241.1381192582396
2013-01-16,1228.8920607799841
2013-01-17,1232.9573817440437
2013-01-18,1228.9266716937261
2013-01-21,1232.2339180787862
2013-01-22,1233.0028869039697
2013-01-23,1234.126482486445
2013-01-24,1243.7666033467224
2013-01-25,1249.4735090938261
2013-01-28,1244.8755750723046
2013-01-29,1256.607486864681
2013-01-30,1257.3251156359674
2013-01-31,1250.7642060141018
2013-02-01,1254.761254679601
2013-02-04,1231.7088920738659
2013-02-05,1233.8028024523771
2013-02-06,1235.4559766706889
2013-02-07,1225.590092869992
2013-02-08,1243.5422683283184
2013-02-11,1234.053302904949
2013-02-12,1248.2572494360872
2013-02-13,1245.0307587000873
2013-02-14,1235.5339908422836
2013-02-15,1234.4544162309749
2013-02-18,1228.3085791687604
2013-02-19,1236.2638877868576
2013-02-20,1226.3857103535124
2013-02-21,1201.999957742878
2013-02-22,1210.4870647046337
2013-02-25,1205.4942934855583
2013-02-26,1188.2725956174295
2013-02-27,1200.5674198090142
2013-02-28,1209.5613388282377
2013-03-01,1195.9269482145114
2013-03-04,1191.0773524508534
2013-03-05,1213.0687056764737
2013-03-06,1208.8210719464769
2013-03-07,1209.1867076732613
2013-03-08,1209.8777996661997
2013-03-11,1209.4072901647721
2013-03-12,1209.2902290199327
2013-03-13,1208.1544984496963
2013-03-14,1227.7009722050345
2013-03-15,1226.2836930055307
2013-03-18,1215.8714322437322
2013-03-19,1210.8769215810157
2013-03-20,1212.3886972604616
2013-03-21,1208.4292943310757
2013-03-22,1213.7335826005988
2013-03-25,1204.2767689106024
2013-03-26,1207.1628952481606
2013-03-27,1201.360839324885
2013-03-28,1209.7087973589246
2013-03-29,1209.7087973589246
2013-04-01,1213.5328299100936
2013-04-02,1220.408370012921
2013-04-03,1205.6042528162714
2013-04-04,1196.343266220692
2013-04-05,1192.3642516534665
2013-04-08,1190.358880589183
2013-04-09,1203.6532014768602
2013-04-10,1220.2989167204555
2013-04-11,1230.1691458034004
2013-04-12,1221.4435704812684
2013-04-15,1206.3101556214458
2013-04-16,1199.7565069504753
2013-04-17,1183.049077278844
2013-04-18,1185.4714102361313
2013-04-19,1192.3960698281296
2013-04-22,1191.4548910174883
2013-04-23,1216.6737936880163
2013-04-24,1223.7107129644412
2013-04-25,1240.8022844940326
2013-04-26,1240.225994539285
2013-04-29,1245.9364540766303
2013-04-30,1247.7308417381037
2013-05-01,1250.7705944198253
2013-05-02,1250.3500925427643
2013-05-03,1267.7702797822012
2013-05-06,1264.7166870343153
2013-05-07,1269.055257029881
2013-05-08,1282.8570479879968
2013-05-09,1278.6412236934289
2013-05-10,1272.1627156261097
2013-05-13,1270.7282784790684
2013-05-14,1272.7182029592418
2013-05-15,1272.1822408497578
2013-05-16,1279.7587522690762
2013-05-17,1280.0793573835622
2013-05-20,1287.7269891179158
2013-05-21,1290.8481560572452
2013-05-22,1292.5530252651492
2013-05-23,1265.4339951727525
2013-05-24,1261.9880146779415
2013-05-27,1258.8620122636191
2013-05-28,1272.498758611726
2013-05-29,1256.734057622821
2013-05-30,1271.732772245237
2013-05-31,1253.0034424700134
2013-06-03,1253.394216176424
2013-06-04,1259.2680545930953
2013-06-05,1241.2871163869252
2013-06-06,1235.0065637720595
2013-06-07,1250.3640845014804
2013-06-10,1247.2344489721233
2013-06-11,1241.65809535167
2013-06-12,1241.2779814151372
2013-06-13,1241.5945421283466
2013-06-14,1241.975471590634
2013-06-17,1249.1202243477646
2013-06-18,1250.6210005084417
2013-06-19,1248.9464607699472
2013-06-20,1198.6147663307895
2013-06-21,1183.0920022931994
2013-06-24,1168.0226999322533
2013-06-25,1181.6332945323709
2013-06-26,1187.4123643512662
2013-06-27,1190.8915552904696
2013-06-28,1182.9656564929687
2013-07-01,1203.9182892924607
2013-07-02,1197.8327442694947
2013-07-03,1189.1219343400137
2013-07-04,1209.5402845440935
2013-07-05,1185.451039682915
2013-07-08,1204.0127047769329
2013-07-09,1209.2470081518152
2013-07-10,1218.1125991552549
2013-07-11,1239.5053501926823
2013-07-12,1240.743303018958
2013-07-15,1248.004742198324
2013-07-16,1245.9252196611083
2013-07-17,1254.8210611034285
2013-07-18,1269.1553869552963
2013-07-19,1273.7255171354795
2013-07-22,1281.9211491604872
2013-07-23,1279.7967224831489
2013-07-24,1284.0480693396444
2013-07-25,1274.2819965907365
2013-07-26,1273.343288816546
2013-07-29,1270.105602813642
2013-07-30,1261.0264290556258
2013-07-31,1261.826185035454
2013-08-01,1269.904755938859
2013-08-02,1271.6221367372125
2013-08-05,1269.3049769016902
2013-08-06,1269.443403149665
2013-08-07,1265.6919966825658
2013-08-08,1274.272598355662
2013-08-09,1285.0500281133159
2013-08-12,1280.5978587599132
2013-08-13,1286.9365687041925
2013-08-14,1292.6344728062124
2013-08-15,1274.4393871188051
2013-08-16,1283.783820551298
2013-08-19,1279.4746557494473
2013-08-20,1277.2392143204704
2013-08-21,1266.937305013754
2013-08-22,1270.2474417233475
2013-08-23,1282.0359547826486
2013-08-26,1280.8027140527458
2013-08-27,1268.5984278191731
2013-08-28,1270.7373673248421
2013-08-29,1275.4388136870691
2013-08-30,1259.8373287488116
2013-09-02,1284.4101728877238
2013-09-03,1274.1434660416692
2013-09-04,1285.7248661395286
2013-09-05,1295.0493440418304
2013-09-06,1300.6042554818005
2013-09-09,1304.9415025626483
2013-09-10,1316.7700623804346
2013-09-11,1325.6730136180247
2013-09-12,1327.7302939299823
2013-09-13,1328.228794443471
2013-09-16,1341.5064088699933
2013-09-17,1326.192134454024
2013-09-18,1330.4660468870302
2013-09-19,1350.4779314244631
2013-09-20,1338.057611270117
2013-09-23,1331.9690441579842
2013-09-24,1331.9543982570103
2013-09-25,1336.731434285752
2013-09-26,1334.1488266879662
2013-09-27,1332.7479591524143
2013-09-30,1327.7365947953529
2013-10-01,1328.0445761782655
2013-10-02,1327.3019830697565
2013-10-03,1326.1169978797504
2013-10-04,1319.694260425253
2013-10-07,1316.190797463938
2013-10-08,1303.9541035239313
2013-10-09,1285.57592613601
2013-10-10,1306.3848940693583
2013-10-11,1317.2961163005752
2013-10-14,1326.7188605759318
2013-10-15,1332.5891959564244
2013-10-16,1334.455031193749
2013-10-17,1350.5233150194597
2013-10-18,1362.2210672235333
2013-10-21,1364.9385200515005
2013-10-22,1377.4199865278174
2013-10-23,1369.3478766026024
2013-10-24,1376.5007195287976
2013-10-25,1378.8678851319457
2013-10-28,1375.8627693284723
2013-10-29,1382.6682930263332
2013-10-30,1386.3875038455103
2013-10-31,1371.3639406651916
2013-11-01,1360.1505885166025
2013-11-04,1369.1174099452082
2013-11-05,1372.538050358717
2013-11-06,1377.5480326765737
2013-11-07,1363.977631668807
2013-11-08,1361.2863557829878
2013-11-11,1363.328070862739
2013-11-12,1359.6509780102645
2013-11-13,1346.8539093208046
2013-11-14,1361.8628811634753
2013-11-15,1369.3611314328705
2013-11-18,1378.2018583455183
2013-11-19,1370.9186069009195
2013-11-20,1375.5803330858616
2013-11-21,1375.126159119
2013-11-22,1376.8546383866517
2013-11-25,1375.9693251515564
2013-11-26,1366.1917531552754
2013-11-27,1375.4378754824297
2013-11-28,1384.1839756869506
2013-11-29,1386.9186823746036
2013-12-02,1373.4104433131736
2013-12-03,1365.540834489507
2013-12-04,1354.5334716751026
2013-12-05,1349.5879475210486
2013-12-06,1365.4287342234054
2013-12-09,1369.5797397528233
2013-12-10,1365.5160663321626
2013-12-11,1357.5381675616009
2013-12-12,1342.082353223796
2013-12-13,1334.9214630607914
2013-12-16,1352.8362369471395
2013-12-17,1340.9607574493878
2013-12-18,1354.2861680190413
2013-12-19,1370.6957821295434
2013-12-20,1375.6081284311767
2013-12-23,1391.769715679673
2013-12-24,1396.6438459695478
2013-12-25,1396.6438459695478
2013-12-26,1400.9507899254263
2013-12-27,1417.8905829778969
2013-12-30,1417.1330249905436
2013-12-31,1423.3437298785918
2014-01-01,1423.3437298785918
2014-01-02,1405.6771558104806
2014-01-03,1407.4791800416328
2014-01-06,1404.3010126336235
2014-01-07,1410.5139392940534
2014-01-08,1410.8159909847664
2014-01-09,1404.3152828395594
2014-01-10,1417.8520569276686
2014-01-13,1414.0661694723617
2014-01-14,1420.7061034748206
2014-01-15,1424.069861797842
2014-01-16,1423.9248335209904
2014-01-17,1435.4302333786784
2014-01-20,1432.7387470928647
2014-01-21,1433.0091805727843
2014-01-22,1442.1486673817315
2014-01-23,1436.4347468883905
2014-01-24,1404.5201677383836
2014-01-27,1387.0794377399232
2014-01-28,1392.3704450380753
2014-01-29,1386.776007249939
2014-01-30,1383.3354446504623
2014-01-31,1370.2314548857764
2014-02-03,1350.2550859108883
2014-02-04,1344.629241869472
2014-02-05,1347.301709952958
2014-02-06,1369.0359030653462
2014-02-07,1377.2638191081853
2014-02-10,1381.7595656376293
2014-02-11,1404.885554114977
2014-02-12,1416.8517077905688
2014-02-13,1419.064305546035
2014-02-14,1427.0446559458303
2014-02-17,1440.2881189332245
2014-02-18,1454.2098644306732
2014-02-19,1458.423373552753
2014-02-20,1456.1304448200208
2014-02-21,1465.414589534933
2014-02-24,1462.334044674106
2014-02-25,1457.8540627588613
2014-02-26,1446.52612082486
2014-02-27,1451.0796937202676
2014-02-28,1457.6188239009125
2014-03-03,1431.8370922555248
2014-03-04,1450.1203903077799
2014-03-05,1446.0977819776006
2014-03-06,1449.2894162773432
2014-03-07,1432.5127071323109
2014-03-10,1418.8205161398864
2014-03-11,1415.9462989993
2014-03-12,1404.9847731380014
2014-03-13,1396.9692253858034
2014-03-14,1386.868408532529
2014-03-17,1396.6041313172268
2014-03-18,1398.5304686748054
2014-03-19,1395.695468486517
2014-03-20,1379.782967621309
2014-03-21,1383.466657679249
2014-03-24,1376.2153499090614
2014-03-25,1395.0244820620785
2014-03-26,1400.8895406603115
2014-03-27,1400.971273369713
2014-03-28,1410.590718045922
2014-03-31,1410.6137673942999
2014-04-01,1419.0042965043847
2014-04-02,1421.8479059051654
2014-04-03,1415.8010248964003
2014-04-04,1426.9083102206382
2014-04-07,1414.6670314641485
2014-04-08,1420.7613550162753
2014-04-09,1428.98383331083
2014-04-10,1433.1687196986645
2014-04-11,1413.4447347079465
2014-04-14,1421.5670635933654
2014-04-15,1412.2817326693726
2014-04-16,1426.1970491035397
2014-04-17,1437.1533079416322
2014-04-18,1437.1533079416322
2014-04-21,1436.6830632397655
2014-04-22,1447.0303714698202
2014-04-23,1444.2420530186555
2014-04-24,1453.831390615455
2014-04-25,1450.3630294497084
2014-04-28,1453.8083461863148
2014-04-29,1473.712172118132
2014-04-30,1483.9071568621653
2014-05-01,1488.0437823959883
2014-05-02,1492.1353627344668
2014-05-05,1491.6931830448132
2014-05-06,1495.0576326353412
2014-05-07,1495.6465091348957
2014-05-08,1506.4106953377168
2014-05-09,1491.8031159009506
2014-05-12,1501.7896606447387
2014-05-13,1502.816361901637
2014-05-14,1503.1061763724672
2014-05-15,1499.311740522739
2014-05-16,1505.5469589778231
2014-05-19,1501.2310250296584
2014-05-20,1492.526034290426
2014-05-21,1499.5972335095635
2014-05-22,1495.5545851161578
2014-05-23,1494.1032513993653
2014-05-26,1494.5024714588205
2014-05-27,1492.8090981857893
2014-05-28,1486.2380203279924
2014-05-29,1491.6405442931007
2014-05-30,1488.9783862934282
2014-06-02,1491.3885154963696
2014-06-03,1483.7943903026064
2014-06-04,1479.1742305553946
2014-06-05,1480.82242575953
2014-06-06,1491.648720378399
2014-06-09,1496.3155096070197
2014-06-10,1492.0659092486085
2014-06-11,1488.756384766553
2014-06-12,1492.5932311836136
2014-06-13,1491.616536515244
2014-06-16,1489.032186769598
2014-06-17,1489.4736831072892
2014-06-18,1492.6327914420215
2014-06-19,1506.770466634825
2014-06-20,1504.4152585231361
2014-06-23,1501.0583417405774
2014-06-24,1494.6580994259407
2014-06-25,1482.1440004229503
2014-06-26,1481.9360356925263
2014-06-27,1487.6145940746328
2014-06-30,1491.3465838631112
2014-07-01,1507.0397708443943
2014-07-02,1514.6163656274152
2014-07-03,1521.6155104977884
2014-07-04,1523.395367905643
2014-07-07,1511.4419482067744
2014-07-08,1493.2513467243534
2014-07-09,1490.8137699955787
2014-07-10,1477.1020265278821
2014-07-11,1479.6431841789565
2014-07-14,1491.150004666395
2014-07-15,1490.200652101991
2014-07-16,1509.7452067122301
2014-07-17,1492.6464760887911
2014-07-18,1490.775450682277
2014-07-21,1486.5083321172274
2014-07-22,1500.1114584770246
2014-07-23,1501.9161337361793
2014-07-24,1502.9281175700685
2014-07-25,1500.4223926965012
2014-07-28,1501.808251774402
2014-07-29,1500.4976375837048
2014-07-30,1490.4743705414667
2014-07-31,1480.8037761856892
2014-08-01,1465.3636152610652
2014-08-04,1466.9866320999315
2014-08-05,1469.8444583639596
2014-08-06,1460.951223771041
2014-08-07,1451.5565965991443
2014-08-08,1441.1283759868295
2014-08-11,1453.7471259095364
2014-08-12,1454.3366011937774
2014-08-13,1453.9324767779135
2014-08-14,1458.693064497809
2014-08-15,1458.4750684251233
2014-08-18,1472.7856109834763
2014-08-19,1472.2079727274383
2014-08-20,1471.5844073204776
2014-08-21,1471.1559437376286
2014-08-22,1469.6979844026675
2014-08-25,1470.7623080991664
2014-08-26,1480.0181203181328
2014-08-27,1482.7338570210734
2014-08-28,1475.5124499821432
2014-08-29,1479.0787177282066
2014-09-01,1480.876396222057
2014-09-02,1471.6405027532267
2014-09-03,1478.673591940832
2014-09-04,1469.100593223331
2014-09-05,1458.453337656395
2014-09-08,1440.1106675478652
2014-09-09,1432.8148556169385
2014-09-10,1437.9467177040215
2014-09-11,1438.362920657796
2014-09-12,1438.6662656464039
2014-09-15,1436.826037853757
2014-09-16,1435.4529627430902
2014-09-17,1442.9241766142623
2014-09-18,1457.0586231564407
2014-09-19,1454.4165323551226
2014-09-22,1439.371967284715
2014-09-23,1423.5410386666936
2014-09-24,1429.6045238038337
2014-09-25,1411.2044354646785
2014-09-26,1405.5333666490856
2014-09-29,1403.3884880415462
2014-09-30,1394.8679246291592
2014-10-01,1381.203243386601
2014-10-02,1349.219579459773
2014-10-03,1351.8537404507204
2014-10-06,1365.0559819320663
2014-10-07,1360.9537060384205
2014-10-08,1356.9717729313768
2014-10-09,1350.5901896710695
2014-10-10,1319.384494396152
2014-10-13,1330.105855788938
2014-10-14,1321.074726621598
2014-10-15,1286.9543949582956
2014-10-16,1288.8688142692163
2014-10-17,1320.1480498300164
2014-10-20,1313.447800669801
2014-10-21,1338.9415869441661
2014-10-22,1337.2847578233404
2014-10-23,1341.6432911737033
2014-10-24,1339.429887950758
2014-10-27,1335.296614140872
2014-10-28,1346.295486496919
2014-10-29,1357.2229452487702
2014-10-30,1346.1437511264915
2014-10-31,1361.6692074413675
2014-11-03,1346.2923424198625
2014-11-04,1337.475143554853
2014-11-05,1353.686203938129
2014-11-06,1352.4576525132472
2014-11-07,1353.2844758814797
2014-11-10,1362.7395944536515
2014-11-11,1366.8651675026586
2014-11-12,1361.3211057505466
2014-11-13,1357.2710645052412
2014-11-14,1354.824730390092
2014-11-17,1358.7220489929937
2014-11-18,1365.371680335298
2014-11-19,1363.540393648198
2014-11-20,1363.7958126417166
2014-11-21,1379.0930053154962
2014-11-24,1374.107165443696
2014-11-25,1375.2186961950051
2014-11-26,1380.8402584057344
2014-11-27,1365.7914971828575
2014-11-28,1355.7925645269686
2014-12-01,1345.4870839289529
2014-12-02,1364.6484066627202
2014-12-03,1365.91378219672
2014-12-04,1353.2202365121475
2014-12-05,1355.0360466632594
2014-12-08,1341.7033606268508
2014-12-09,1318.7475823280902
2014-12-10,1308.7338559696302
2014-12-11,1300.6283010481798
2014-12-12,1267.2663420280646
2014-12-15,1235.3460673046482
2014-12-16,1277.06922084963
2014-12-17,1277.134191678105
2014-12-18,1298.2683088912925
2014-12-19,1319.482547688974
2014-12-22,1323.7905944338875
2014-12-23,1321.3900159490038
2014-12-24,1326.6025776069328
2014-12-25,1326.6025776069328
2014-12-26,1327.6263223613553
2014-12-29,1330.9127923732842
2014-12-30,1315.1671171199716
2014-12-31,1320.9356641273457
2015-01-01,1320.935664127346
2015-01-02,1301.3972422040822
2015-01-05,1254.8337687505723
2015-01-06,1241.7573461500237
2015-01-07,1242.5811934850096
2015-01-08,1276.2490234445274
2015-01-09,1266.2817057694967
2015-01-12,1261.0349735319626
2015-01-13,1271.3037875721172
2015-01-14,1239.3734572385727
2015-01-15,1258.6844332889893
2015-01-16,1268.818240714303
2015-01-19,1277.469961648461
2015-01-20,1288.3540475988038
2015-01-21,1305.2663311514477
2015-01-22,1318.8327413530405
2015-01-23,1316.8138896735145
2015-01-26,1323.8952220006458
2015-01-27,1329.9168062689432
2015-01-28,1324.0943841640799
2015-01-29,1304.148248193923
2015-01-30,1288.455727902169
2015-02-02,1302.0442359943447
2015-02-03,1336.1623232691213
2015-02-04,1339.2960196858985
2015-02-05,1350.377120802098
2015-02-06,1347.276002508684
2015-02-09,1346.4590049359317
2015-02-10,1340.0852686979047
2015-02-11,1336.164220451898
2015-02-12,1351.5262941627188
2015-02-13,1368.6357665667508
2015-02-16,1364.5412195032259
2015-02-17,1366.8703051718062
2015-02-18,1378.1672056100401
2015-02-19,1371.9547936740944
2015-02-20,1372.9753202193924
2015-02-23,1371.5946005105868
2015-02-24,1381.0077285908928
2015-02-25,1380.6115395069635
2015-02-26,1375.41505411708
2015-02-27,1378.1033969723344
2015-03-02,1368.636737563804
2015-03-03,1359.3977418921345
2015-03-04,1355.7898043610041
2015-03-05,1361.0813857308221
2015-03-06,1335.2679844891675
2015-03-09,1334.0716465157739
2015-03-10,1296.2364287689484
2015-03-11,1286.4165076469765
2015-03-12,1289.1918847029638
2015-03-13,1266.0127681415215
2015-03-16,1281.3234914221414
2015-03-17,1286.4311710872516
2015-03-18,1302.8002157847416
2015-03-19,1313.210676931074
2015-03-20,1346.4384479349917
2015-03-23,1353.4633939797402
2015-03-24,1341.5647722284548
2015-03-25,1343.5206089325152
2015-03-26,1321.9660971889782
2015-03-27,1314.4663466696643
2015-03-30,1315.6219589518234
2015-03-31,1295.633859289257
2015-04-01,1301.8567589150111
2015-04-02,1307.3618059262828
2015-04-03,1307.3618059262828
2015-04-06,1320.3657756055684
2015-04-07,1338.6922502828888
2015-04-08,1333.8923791315754
2015-04-09,1332.5715459833532
2015-04-10,1338.326630503416
2015-04-13,1333.8459684417435
2015-04-14,1351.3547501011906
2015-04-15,1355.4588544204041
2015-04-16,1361.9920426748386
2015-04-17,1355.762672849115
2015-04-20,1364.3075553083274
2015-04-21,1363.314782886154
2015-04-22,1364.904000089823
2015-04-23,1377.632565648617
2015-04-24,1391.8407957805462
2015-04-27,1404.3175389999128
2015-04-28,1403.7934621089848
2015-04-29,1402.0619231072906
2015-04-30,1396.5710078959241
2015-05-01,1383.8555905430014
2015-05-04,1378.33949730095
2015-05-05,1378.1487526820704
2015-05-06,1384.1437886385545
2015-05-07,1366.5707769797073
2015-05-08,1414.991236714098
2015-05-11,1424.9038959922932
2015-05-12,1416.9033178535767
2015-05-13,1424.816170325339
2015-05-14,1432.462656588787
2015-05-15,1429.7955559435513
2015-05-18,1420.1895134017168
2015-05-19,1403.1259610308173
2015-05-20,1414.043519019916
2015-05-21,1429.404913672838
2015-05-22,1418.0792481619424
2015-05-25,1418.0792481619424
2015-05-26,1388.8684207665165
2015-05-27,1398.7114232612792
2015-05-28,1395.6847340800666
2015-05-29,1383.481560878594
2015-06-01,1369.7393834115255
2015-06-02,1381.0261089924718
2015-06-03,1384.9639621230183
2015-06-04,1368.5875726627269
2015-06-05,1350.0065799593942
