Date,JAPAN VALUE WEIGHTED
2004-10-11,796.1495742
2004-10-12,783.0999623
2004-10-13,779.6100364
2004-10-14,770.6043476
2004-10-15,772.3246663
2004-10-18,768.065895
2004-10-19,778.2033827
2004-10-20,769.5337621
2004-10-21,770.287003
2004-10-22,774.5406237
2004-10-25,770.0569825
2004-10-26,767.9595201
2004-10-27,770.1344011
2004-10-28,783.4985162
2004-10-29,778.9864253
2004-11-01,776.200056
2004-11-02,786.2948996
2004-11-03,786.9616593
2004-11-04,792.8801628
2004-11-05,803.3829465
2004-11-08,797.866056
2004-11-09,794.6950239
2004-11-10,785.6985051
2004-11-11,780.1991273
2004-11-12,796.8962714
2004-11-15,809.4749654
2004-11-16,808.3213528
2004-11-17,812.6379523
2004-11-18,808.0304398
2004-11-19,818.033923
2004-11-22,801.2361574
2004-11-23,798.7597429
2004-11-24,804.0824777
2004-11-25,810.7595823
2004-11-26,807.3435364
2004-11-29,818.045463
2004-11-30,813.7655469
2004-12-01,803.7374894
2004-12-02,814.6811396
2004-12-03,823.9527042
2004-12-06,816.4721297
2004-12-07,808.494561
2004-12-08,799.6962081
2004-12-09,789.1991865
2004-12-10,781.8487818
2004-12-13,791.1788883
2004-12-14,794.6441717
2004-12-15,807.6983651
2004-12-16,805.4263113
2004-12-17,811.2593457
2004-12-20,813.0951977
2004-12-21,811.6444558
2004-12-22,818.8200121
2004-12-23,822.53384
2004-12-24,832.1843915
2004-12-27,835.6683817
2004-12-28,837.6471778
2004-12-29,828.9591334
2004-12-30,845.874341
2004-12-31,850.5383303
2005-01-03,847.189917
2005-01-04,837.7623134
2005-01-05,835.2116794
2005-01-06,828.7461291
2005-01-07,829.0704544
2005-01-10,832.0462995
2005-01-11,843.906241
2005-01-12,849.7545087
2005-01-13,843.3219807
2005-01-14,845.5640471
2005-01-17,852.0005907
2005-01-18,843.1621299
2005-01-19,843.8405204
2005-01-20,829.662944
2005-01-21,827.8287162
2005-01-24,835.2940248
2005-01-25,823.9378355
2005-01-26,840.0511267
2005-01-27,833.8886642
2005-01-28,830.9041696
2005-01-31,834.4118458
2005-02-01,830.0029891
2005-02-02,834.905467
2005-02-03,827.0281923
2005-02-04,833.728696
2005-02-07,833.1048118
2005-02-08,823.6733107
2005-02-09,826.2181134
2005-02-10,831.4497975
2005-02-11,830.7416114
2005-02-14,841.4752662
2005-02-15,845.887455
2005-02-16,838.7267802
2005-02-17,836.6257075
2005-02-18,839.9671058
2005-02-21,842.0704304
2005-02-22,849.6441208
2005-02-23,835.9889211
2005-02-24,836.5585153
2005-02-25,845.4239855
2005-02-28,860.4227786
2005-03-01,861.1692877
2005-03-02,862.0760325
2005-03-03,862.7373431
2005-03-04,868.6477017
2005-03-07,867.6339148
2005-03-08,871.3723505
2005-03-09,879.6347697
2005-03-10,872.9721752
2005-03-11,876.2648995
2005-03-14,864.2719721
2005-03-15,867.310104
2005-03-16,874.8349979
2005-03-17,865.8408076
2005-03-18,869.3935386
2005-03-21,867.9865521
2005-03-22,868.5604738
2005-03-23,856.8223318
2005-03-24,846.974531
2005-03-25,851.0571071
2005-03-28,852.8402565
2005-03-29,835.2496122
2005-03-30,831.69354
2005-03-31,843.5477577
2005-04-01,844.009616
2005-04-04,834.9044959
2005-04-05,839.7014722
2005-04-06,843.0886164
2005-04-07,845.8746525
2005-04-08,845.9172741
2005-04-11,843.1713524
2005-04-12,832.4041234
2005-04-13,837.254553
2005-04-14,824.4919119
2005-04-15,818.0416838
2005-04-18,789.9643169
2005-04-19,804.4051791
2005-04-20,808.7553523
2005-04-21,801.2348208
2005-04-22,813.7635753
2005-04-25,817.7264586
2005-04-26,813.8835312
2005-04-27,815.9148382
2005-04-28,816.1005614
2005-04-29,824.3459653
2005-05-02,822.4371886
2005-05-03,822.3198651
2005-05-04,829.1581125
2005-05-05,827.8879195
2005-05-06,840.3684656
2005-05-09,833.214823
2005-05-10,831.5155597
2005-05-11,827.4262574
2005-05-12,817.4342589
2005-05-13,809.4064841
2005-05-16,800.7587404
2005-05-17,794.8781181
2005-05-18,792.8237327
2005-05-19,804.9459983
2005-05-20,800.4441655
2005-05-23,809.9180078
2005-05-24,810.1361458
2005-05-25,800.5978753
2005-05-26,797.6581796
2005-05-27,805.1977794
2005-05-30,811.8662311
2005-05-31,813.9684229
2005-06-01,813.7113533
2005-06-02,812.7294776
2005-06-03,818.0483078
2005-06-06,823.2252441
2005-06-07,819.6451263
2005-06-08,824.4084915
2005-06-09,810.9616467
2005-06-10,812.2695574
2005-06-13,804.3222092
2005-06-14,807.5756381
2005-06-15,811.9929995
2005-06-16,815.5099338
2005-06-17,824.9278932
2005-06-20,819.6408822
2005-06-21,825.6945149
2005-06-22,826.0094014
2005-06-23,826.8746626
2005-06-24,822.4810435
2005-06-27,814.2842855
2005-06-28,816.2485471
2005-06-29,816.8459265
2005-06-30,814.8153806
2005-07-01,811.4276446
2005-07-04,814.9347368
2005-07-05,812.9020152
2005-07-06,812.6493931
2005-07-07,809.4056814
2005-07-08,806.0145681
2005-07-11,813.6859582
2005-07-12,820.8290583
2005-07-13,811.2888811
2005-07-14,815.9639346
2005-07-15,816.1883731
2005-07-18,819.8400592
2005-07-19,809.9842644
2005-07-20,808.732873
2005-07-21,829.673141
2005-07-22,822.1813993
2005-07-25,818.6001934
2005-07-26,813.5420454
2005-07-27,819.5913545
2005-07-28,820.9235867
2005-07-29,825.8082485
2005-08-01,830.4234485
2005-08-02,835.5671169
2005-08-03,839.6044434
2005-08-04,832.69551
2005-08-05,816.9804133
2005-08-08,821.7696026
2005-08-09,828.978369
2005-08-10,854.8740685
2005-08-11,870.7920762
2005-08-12,874.788529
2005-08-15,877.5169962
2005-08-16,880.9576397
2005-08-17,875.6928786
2005-08-18,870.1249052
2005-08-19,866.1873378
2005-08-22,885.7118984
2005-08-23,886.9336798
2005-08-24,885.8735628
2005-08-25,884.0425934
2005-08-26,890.8189161
2005-08-29,873.4753698
2005-08-30,877.3534961
2005-08-31,878.6953378
2005-09-01,891.8027832
2005-09-02,899.2388106
2005-09-05,909.1200024
2005-09-06,902.7020417
2005-09-07,898.9405888
2005-09-08,890.2739385
2005-09-09,908.9274152
2005-09-12,917.6121217
2005-09-13,913.5317232
2005-09-14,916.7926347
2005-09-15,926.1271106
2005-09-16,919.0542647
2005-09-19,919.6325201
2005-09-20,936.1107833
2005-09-21,942.8824724
2005-09-22,938.4990423
2005-09-23,933.2272811
2005-09-26,954.38781
2005-09-27,945.2961523
2005-09-28,963.7785931
2005-09-29,987.6722982
2005-09-30,971.5812237
2005-10-03,961.9651784
2005-10-04,970.3255342
2005-10-05,964.5984079
2005-10-06,940.7285035
2005-10-07,939.1927205
2005-10-10,935.4124461
2005-10-11,958.9627538
2005-10-12,958.0318462
2005-10-13,952.5697405
2005-10-14,952.8146446
2005-10-17,943.6627936
2005-10-18,936.7064074
2005-10-19,929.5486144
2005-10-20,931.1207064
2005-10-21,928.925742
2005-10-24,925.131742
2005-10-25,942.9419582
2005-10-26,944.1585469
2005-10-27,958.0510469
2005-10-28,950.4451825
2005-10-31,959.0700768
2005-11-01,972.9046441
2005-11-02,972.3473364
2005-11-03,969.8565862
2005-11-04,974.6630406
2005-11-07,979.9520459
2005-11-08,984.2994876
2005-11-09,979.6876861
2005-11-10,971.591646
2005-11-11,975.5051166
2005-11-14,959.2683215
2005-11-15,952.9166107
2005-11-16,960.4742257
2005-11-17,981.8292596
2005-11-18,991.7559632
2005-11-21,996.6724751
2005-11-22,990.6414951
2005-11-23,995.0629493
2005-11-24,988.8775599
2005-11-25,987.9275962
2005-11-28,1003.13407
2005-11-29,999.7351054
2005-11-30,994.0073175
2005-12-01,1000.040348
2005-12-02,1013.720482
2005-12-05,1017.829959
2005-12-06,1012.222517
2005-12-07,1019.492924
2005-12-08,1003.851562
2005-12-09,1016.320001
2005-12-12,1036.36751
2005-12-13,1042.435229
2005-12-14,1052.579713
2005-12-15,1042.757177
2005-12-16,1046.498092
2005-12-19,1049.626287
2005-12-20,1056.030194
2005-12-21,1064.764458
2005-12-22,1074.639892
2005-12-23,1077.549941
2005-12-26,1079.860883
2005-12-27,1065.322073
2005-12-28,1074.048977
2005-12-29,1073.678807
2005-12-30,1063.521004
2006-01-02,1063.521004
2006-01-03,1076.148863
2006-01-04,1095.844004
2006-01-05,1111.406744
2006-01-06,1123.092313
2006-01-09,1126.236441
2006-01-10,1108.25586
2006-01-11,1118.286558
2006-01-12,1127.073908
2006-01-13,1121.42188
2006-01-16,1105.07994
2006-01-17,1077.519347
2006-01-18,1051.13688
2006-01-19,1077.986458
2006-01-20,1083.221023
2006-01-23,1070.167425
2006-01-24,1081.227026
2006-01-25,1071.563171
2006-01-26,1082.847155
2006-01-27,1105.563208
2006-01-30,1110.380127
2006-01-31,1119.371721
2006-02-01,1102.807947
2006-02-02,1107.700208
2006-02-03,1096.565088
2006-02-06,1102.022206
2006-02-07,1109.168639
2006-02-08,1078.495861
2006-02-09,1087.111241
2006-02-10,1083.242223
2006-02-13,1060.584313
2006-02-14,1074.918155
2006-02-15,1066.578237
2006-02-16,1071.776013
2006-02-17,1053.640434
2006-02-20,1039.673377
2006-02-21,1054.136226
2006-02-22,1055.692624
2006-02-23,1088.178367
2006-02-24,1092.804375
2006-02-27,1110.529181
2006-02-28,1116.262869
2006-03-01,1098.519146
2006-03-02,1096.550062
2006-03-03,1080.823226
2006-03-06,1079.480326
2006-03-07,1072.069785
2006-03-08,1064.22742
2006-03-09,1087.466692
2006-03-10,1075.700194
2006-03-13,1091.388112
2006-03-14,1101.263947
2006-03-15,1103.544949
2006-03-16,1094.722612
2006-03-17,1115.893194
2006-03-20,1129.93274
2006-03-21,1122.595828
2006-03-22,1122.749637
2006-03-23,1110.916669
2006-03-24,1117.130659
2006-03-27,1131.675753
2006-03-28,1133.754468
2006-03-29,1131.084813
2006-03-30,1147.73338
2006-03-31,1141.717314
2006-04-03,1157.071707
2006-04-04,1159.082805
2006-04-05,1157.00529
2006-04-06,1177.683054
2006-04-07,1180.323403
2006-04-10,1172.345245
2006-04-11,1165.930455
2006-04-12,1149.962619
2006-04-13,1151.712468
2006-04-14,1152.486198
2006-04-17,1146.082404
2006-04-18,1159.616464
2006-04-19,1164.736078
2006-04-20,1172.710295
2006-04-21,1187.084882
2006-04-24,1176.479289
2006-04-25,1182.063032
2006-04-26,1184.723056
2006-04-27,1197.873976
2006-04-28,1185.411911
2006-05-01,1201.136309
2006-05-02,1213.142109
2006-05-03,1208.657887
2006-05-04,1209.562731
2006-05-05,1222.428701
2006-05-08,1243.004873
2006-05-09,1241.990395
2006-05-10,1233.230571
2006-05-11,1221.62288
2006-05-12,1206.970733
2006-05-15,1204.826446
2006-05-16,1181.223787
2006-05-17,1195.217162
2006-05-18,1165.427409
2006-05-19,1152.662047
2006-05-22,1136.764102
2006-05-23,1120.608414
2006-05-24,1128.336577
2006-05-25,1117.91571
2006-05-26,1132.328292
2006-05-29,1135.434167
2006-05-30,1140.827201
2006-05-31,1115.261259
2006-06-01,1117.83996
2006-06-02,1145.051772
2006-06-05,1132.873028
2006-06-06,1098.454894
2006-06-07,1073.584395
2006-06-08,1031.595752
2006-06-09,1046.690155
2006-06-12,1047.114939
2006-06-13,1001.637056
2006-06-14,1010.193979
2006-06-15,1022.033864
2006-06-16,1055.965155
2006-06-19,1045.289114
2006-06-20,1039.13507
2006-06-21,1036.962384
2006-06-22,1059.396387
2006-06-23,1051.959637
2006-06-26,1053.671174
2006-06-27,1055.473548
2006-06-28,1038.710161
2006-06-29,1055.830251
2006-06-30,1101.029062
2006-07-03,1099.248458
2006-07-04,1105.419328
2006-07-05,1086.374131
2006-07-06,1080.380407
2006-07-07,1093.837184
2006-07-10,1107.552332
2006-07-11,1099.746845
2006-07-12,1072.320292
2006-07-13,1067.321365
2006-07-14,1038.658671
2006-07-17,1031.564311
2006-07-18,1000.576054
2006-07-19,1003.648948
2006-07-20,1040.926942
2006-07-21,1039.963586
2006-07-24,1034.054845
2006-07-25,1048.036045
2006-07-26,1040.285002
2006-07-27,1069.384475
2006-07-28,1088.888396
2006-07-31,1098.88194
2006-08-01,1089.286844
2006-08-02,1095.180932
2006-08-03,1091.68823
2006-08-04,1099.867088
2006-08-07,1070.727149
2006-08-08,1087.640382
2006-08-09,1097.951502
2006-08-10,1096.906949
2006-08-11,1086.668241
2006-08-14,1098.049898
2006-08-15,1103.480035
2006-08-16,1122.820418
2006-08-17,1126.859165
2006-08-18,1131.69367
2006-08-21,1118.111746
2006-08-22,1125.335862
2006-08-23,1123.179134
2006-08-24,1112.781673
2006-08-25,1102.303471
2006-08-28,1092.00301
2006-08-29,1103.890575
2006-08-30,1100.900139
2006-08-31,1114.277691
2006-09-01,1111.554558
2006-09-04,1135.84283
2006-09-05,1134.174566
2006-09-06,1124.622037
2006-09-07,1104.164686
2006-09-08,1106.055853
2006-09-11,1080.413137
2006-09-12,1072.901976
2006-09-13,1074.120414
2006-09-14,1088.82861
2006-09-15,1081.987207
2006-09-18,1078.136229
2006-09-19,1083.452871
2006-09-20,1068.669637
2006-09-21,1080.455847
2006-09-22,1072.056503
2006-09-25,1069.16401
2006-09-26,1062.188307
2006-09-27,1087.465615
2006-09-28,1090.393199
2006-09-29,1092.581617
2006-10-02,1107.444167
2006-10-03,1100.377512
2006-10-04,1088.450613
2006-10-05,1111.647133
2006-10-06,1100.642218
2006-10-09,1099.163791
2006-10-10,1096.447343
2006-10-11,1092.512472
2006-10-12,1089.142987
2006-10-13,1095.482
2006-10-16,1111.496158
2006-10-17,1110.466644
2006-10-18,1106.838151
2006-10-19,1110.547071
2006-10-20,1114.023388
2006-10-23,1117.366361
2006-10-24,1118.637592
2006-10-25,1116.438974
2006-10-26,1129.382458
2006-10-27,1130.238599
2006-10-30,1111.263964
2006-10-31,1111.435749
2006-11-01,1115.851331
2006-11-02,1113.71825
2006-11-03,1104.66248
2006-11-06,1101.73216
2006-11-07,1112.228389
2006-11-08,1098.593473
2006-11-09,1091.601107
2006-11-10,1095.407293
2006-11-13,1081.921117
2006-11-14,1101.404072
2006-11-15,1093.649285
2006-11-16,1086.743519
2006-11-17,1086.63073
2006-11-20,1056.90949
2006-11-21,1059.442038
2006-11-22,1081.785417
2006-11-23,1086.163837
2006-11-24,1078.231453
2006-11-27,1085.516884
2006-11-28,1083.183437
2006-11-29,1101.337124
2006-11-30,1122.037019
2006-12-01,1128.209842
2006-12-04,1127.133163
2006-12-05,1126.065318
2006-12-06,1140.409426
2006-12-07,1142.497295
2006-12-08,1134.147646
2006-12-11,1127.405471
2006-12-12,1133.334101
2006-12-13,1133.538168
2006-12-14,1138.97643
2006-12-15,1141.27708
2006-12-18,1144.165734
2006-12-19,1131.565438
2006-12-20,1144.905178
2006-12-21,1147.855812
2006-12-22,1145.604137
2006-12-25,1140.542142
2006-12-26,1144.314114
2006-12-27,1150.304894
2006-12-28,1149.546264
2006-12-29,1150.053824
2007-01-01,1150.053824
2007-01-02,1153.247746
2007-01-03,1148.030524
2007-01-04,1162.640191
2007-01-05,1150.667291
2007-01-08,1152.025755
2007-01-09,1156.744222
2007-01-10,1133.497277
2007-01-11,1121.678207
2007-01-12,1141.553178
2007-01-15,1152.30663
2007-01-16,1149.066748
2007-01-17,1152.862587
2007-01-18,1152.047407
2007-01-19,1151.053499
2007-01-22,1159.698461
2007-01-23,1163.818608
2007-01-24,1176.317027
2007-01-25,1170.386264
2007-01-26,1165.263327
2007-01-29,1167.043701
2007-01-30,1168.115061
2007-01-31,1167.742002
2007-02-01,1184.597083
2007-02-02,1182.305061
2007-02-05,1171.655184
2007-02-06,1184.352714
2007-02-07,1181.700711
2007-02-08,1169.982964
2007-02-09,1183.611638
2007-02-12,1182.542739
2007-02-13,1196.929267
2007-02-14,1209.656709
2007-02-15,1230.186534
2007-02-16,1227.009737
2007-02-19,1226.845299
2007-02-20,1226.118373
2007-02-21,1220.138298
2007-02-22,1225.687757
2007-02-23,1237.539065
2007-02-26,1249.106144
2007-02-27,1264.849519
2007-02-28,1225.374664
2007-03-01,1225.514967
2007-03-02,1216.619588
2007-03-05,1184.227857
2007-03-06,1205.442643
2007-03-07,1199.915249
2007-03-08,1216.280526
2007-03-09,1213.051476
2007-03-12,1228.340742
2007-03-13,1222.623113
2007-03-14,1191.913304
2007-03-15,1198.144875
2007-03-16,1192.03654
2007-03-19,1197.518691
2007-03-20,1208.300709
2007-03-21,1203.122351
2007-03-22,1222.400149
2007-03-23,1229.651179
2007-03-26,1227.812044
2007-03-27,1223.224533
2007-03-28,1229.560504
2007-03-29,1216.403657
2007-03-30,1213.404154
2007-04-02,1193.049373
2007-04-03,1200.915386
2007-04-04,1221.18927
2007-04-05,1213.942946
2007-04-06,1210.605854
2007-04-09,1217.988212
2007-04-10,1218.116122
2007-04-11,1217.54745
2007-04-12,1211.873816
2007-04-13,1193.233452
2007-04-16,1203.605855
2007-04-17,1203.858632
2007-04-18,1223.817086
2007-04-19,1206.026036
2007-04-20,1201.791494
2007-04-23,1200.131335
2007-04-24,1202.21005
2007-04-25,1186.513345
2007-04-26,1189.58082
2007-04-27,1186.498142
2007-04-30,1186.38384
2007-05-01,1178.683384
2007-05-02,1184.545427
2007-05-03,1182.379806
2007-05-04,1183.461626
2007-05-07,1207.61134
2007-05-08,1207.116566
2007-05-09,1219.972154
2007-05-10,1205.699519
2007-05-11,1199.693934
2007-05-14,1204.297821
2007-05-15,1192.744446
2007-05-16,1189.96577
2007-05-17,1179.380218
2007-05-18,1172.671949
2007-05-21,1181.509664
2007-05-22,1196.657586
2007-05-23,1198.860817
2007-05-24,1199.53199
2007-05-25,1181.601115
2007-05-28,1188.33907
2007-05-29,1196.304823
2007-05-30,1194.90379
2007-05-31,1207.982706
2007-06-01,1215.338831
2007-06-04,1221.550233
2007-06-05,1226.141295
2007-06-06,1236.215567
2007-06-07,1232.160121
2007-06-08,1213.212925
2007-06-11,1216.097695
2007-06-12,1210.566869
2007-06-13,1200.568065
2007-06-14,1202.393312
2007-06-15,1208.746775
2007-06-18,1216.985607
2007-06-19,1213.771743
2007-06-20,1213.601102
2007-06-21,1219.000998
2007-06-22,1207.177344
2007-06-25,1202.298719
2007-06-26,1208.274486
2007-06-27,1196.08538
2007-06-28,1197.507291
2007-06-29,1210.168764
2007-07-02,1225.875295
2007-07-03,1226.593319
2007-07-04,1222.888348
2007-07-05,1224.362931
2007-07-06,1215.149028
2007-07-09,1224.281168
2007-07-10,1235.151903
2007-07-11,1223.574501
2007-07-12,1214.085267
2007-07-13,1232.411698
2007-07-16,1234.128079
2007-07-17,1230.697915
2007-07-18,1220.801222
2007-07-19,1224.098247
2007-07-20,1238.865439
2007-07-23,1224.476008
2007-07-24,1237.246037
2007-07-25,1232.508975
2007-07-26,1227.880356
2007-07-27,1206.679719
2007-07-30,1213.863396
2007-07-31,1208.082002
2007-08-01,1186.919734
2007-08-02,1181.400569
2007-08-03,1191.143485
2007-08-06,1192.470321
2007-08-07,1179.569797
2007-08-08,1170.9214
2007-08-09,1190.337531
2007-08-10,1161.80514
2007-08-13,1156.436877
2007-08-14,1166.216363
2007-08-15,1141.768144
2007-08-16,1152.266246
2007-08-17,1090.268662
2007-08-20,1114.196543
2007-08-21,1138.236141
2007-08-22,1128.344482
2007-08-23,1150.729494
2007-08-24,1147.835557
2007-08-27,1146.563653
2007-08-28,1154.969453
2007-08-29,1134.272946
2007-08-30,1135.638129
2007-08-31,1165.778589
2007-09-03,1164.614159
2007-09-04,1155.206913
2007-09-05,1144.93669
2007-09-06,1147.455627
2007-09-07,1156.160778
2007-09-10,1135.0396
2007-09-11,1132.202985
2007-09-12,1129.124055
2007-09-13,1115.093801
2007-09-14,1133.821048
2007-09-17,1134.313949
2007-09-18,1102.705944
2007-09-19,1139.58148
2007-09-20,1158.297922
2007-09-21,1140.397816
2007-09-24,1144.762026
2007-09-25,1168.823963
2007-09-26,1158.604611
2007-09-27,1186.554586
2007-09-28,1194.645467
2007-10-01,1188.530532
2007-10-02,1201.499073
2007-10-03,1208.699776
2007-10-04,1203.247213
2007-10-05,1201.452717
2007-10-08,1192.460343
2007-10-09,1199.140539
2007-10-10,1197.373711
2007-10-11,1205.970901
2007-10-12,1197.003337
2007-10-15,1193.633023
2007-10-16,1179.491769
2007-10-17,1161.790238
2007-10-18,1184.160532
2007-10-19,1171.634693
2007-10-22,1158.633032
2007-10-23,1158.089096
2007-10-24,1157.584459
2007-10-25,1143.766706
2007-10-26,1167.538402
2007-10-29,1187.926034
2007-10-30,1187.492667
2007-10-31,1189.535533
2007-11-01,1207.407809
2007-11-02,1181.415932
2007-11-05,1164.459215
2007-11-06,1165.618324
2007-11-07,1164.887125
2007-11-08,1139.465449
2007-11-09,1144.321846
2007-11-12,1129.284135
2007-11-13,1116.576836
2007-11-14,1134.353274
2007-11-15,1140.684985
2007-11-16,1122.289017
2007-11-19,1114.821563
2007-11-20,1125.688365
2007-11-21,1119.057836
2007-11-22,1116.974552
2007-11-23,1122.496686
2007-11-26,1142.240526
2007-11-27,1146.951459
2007-11-28,1128.449542
2007-11-29,1162.517949
2007-11-30,1163.585619
2007-12-03,1166.753226
2007-12-04,1161.651426
2007-12-05,1156.306746
2007-12-06,1173.898219
2007-12-07,1180.246277
2007-12-10,1177.616214
2007-12-11,1187.139431
2007-12-12,1173.874543
2007-12-13,1143.756842
2007-12-14,1118.238566
2007-12-17,1098.57784
2007-12-18,1097.33703
2007-12-19,1086.229882
2007-12-20,1092.703482
2007-12-21,1092.648749
2007-12-24,1088.158739
2007-12-25,1109.909926
2007-12-26,1120.847388
2007-12-27,1113.207243
2007-12-28,1106.445071
2007-12-31,1120.310918
2008-01-01,1120.310918
2008-01-02,1140.317381
2008-01-03,1142.816365
2008-01-04,1106.307711
2008-01-07,1087.172337
2008-01-08,1087.375577
2008-01-09,1106.256737
2008-01-10,1087.084504
2008-01-11,1073.518434
2008-01-14,1083.557355
2008-01-15,1075.62916
2008-01-16,1037.761343
2008-01-17,1058.166406
2008-01-18,1064.307798
2008-01-21,1036.852139
2008-01-22,967.0137893
2008-01-23,1000.899003
2008-01-24,1019.534291
2008-01-25,1065.250137
2008-01-28,1029.166666
2008-01-29,1057.490607
2008-01-30,1046.068762
2008-01-31,1075.571267
2008-02-01,1068.934214
2008-02-04,1088.059703
2008-02-05,1081.371616
2008-02-06,1037.172563
2008-02-07,1044.191165
2008-02-08,1020.878049
2008-02-11,1027.524204
2008-02-12,1022.719063
2008-02-13,1015.620862
2008-02-14,1053.323939
2008-02-15,1062.71244
2008-02-18,1054.757109
2008-02-19,1072.566044
2008-02-20,1034.324146
2008-02-21,1064.075902
2008-02-22,1059.091088
2008-02-25,1074.444424
2008-02-26,1073.596208
2008-02-27,1097.347879
2008-02-28,1094.465456
2008-02-29,1088.406144
2008-03-03,1051.278876
2008-03-04,1053.985993
2008-03-05,1043.593218
2008-03-06,1070.213431
2008-03-07,1037.534767
2008-03-10,1027.379565
2008-03-11,1024.751199
2008-03-12,1047.735991
2008-03-13,1033.362902
2008-03-14,1017.20879
2008-03-17,1010.862991
2008-03-18,1007.386039
2008-03-19,1022.159679
2008-03-20,1028.006208
2008-03-21,1046.127553
2008-03-24,1029.106505
2008-03-25,1052.689031
2008-03-26,1069.187907
2008-03-27,1050.747625
2008-03-28,1067.766675
2008-03-31,1040.673909
2008-04-01,1030.577184
2008-04-02,1065.15912
2008-04-03,1086.521269
2008-04-04,1084.317454
2008-04-07,1089.732447
2008-04-08,1070.828062
2008-04-09,1056.740365
2008-04-10,1059.631704
2008-04-11,1085.321456
2008-04-14,1061.158884
2008-04-15,1065.580764
2008-04-16,1079.260659
2008-04-17,1085.901081
2008-04-18,1072.820453
2008-04-21,1111.148692
2008-04-22,1092.590994
2008-04-23,1091.736909
2008-04-24,1081.725493
2008-04-25,1107.284533
2008-04-28,1121.332964
2008-04-29,1133.483044
2008-04-30,1116.558309
2008-05-01,1111.126725
2008-05-02,1122.679887
2008-05-05,1124.174302
2008-05-06,1132.139917
2008-05-07,1138.455718
2008-05-08,1139.208388
2008-05-09,1117.721526
2008-05-12,1112.664679
2008-05-13,1119.664513
2008-05-14,1119.869803
2008-05-15,1141.282246
2008-05-16,1155.44239
2008-05-19,1159.09046
2008-05-20,1164.213867
2008-05-21,1145.283399
2008-05-22,1146.961841
2008-05-23,1147.99687
2008-05-26,1118.136884
2008-05-27,1132.554467
2008-05-28,1108.272766
2008-05-29,1127.439383
2008-05-30,1149.148618
2008-06-02,1175.814146
2008-06-03,1153.687968
2008-06-04,1175.259174
2008-06-05,1156.424635
2008-06-06,1170.65034
2008-06-09,1136.727835
2008-06-10,1113.254861
2008-06-11,1124.393773
2008-06-12,1087.435643
2008-06-13,1095.689729
2008-06-16,1117.352956
2008-06-17,1118.976156
2008-06-18,1128.224629
2008-06-19,1098.210677
2008-06-20,1088.291349
2008-06-23,1074.65504
2008-06-24,1077.405254
2008-06-25,1069.656615
2008-06-26,1075.862885
2008-06-27,1068.344692
2008-06-30,1071.607996
2008-07-01,1074.164721
2008-07-02,1057.690212
2008-07-03,1047.745571
2008-07-04,1048.008314
2008-07-07,1051.716009
2008-07-08,1031.755818
2008-07-09,1034.127964
2008-07-10,1039.751074
2008-07-11,1044.554503
2008-07-14,1035.233208
2008-07-15,1031.9579
2008-07-16,1024.242818
2008-07-17,1026.456392
2008-07-18,1007.104731
2008-07-21,1005.973735
2008-07-22,1038.05887
2008-07-23,1039.347559
2008-07-24,1064.995571
2008-07-25,1033.934454
2008-07-28,1039.778968
2008-07-29,1017.997403
2008-07-30,1033.912725
2008-07-31,1037.119986
2008-08-01,1018.170476
2008-08-04,991.6194925
2008-08-05,990.7672898
2008-08-06,1003.723749
2008-08-07,985.6818976
2008-08-08,981.8359568
2008-08-11,1000.732864
2008-08-12,996.1292535
2008-08-13,986.9631553
2008-08-14,974.0400137
2008-08-15,971.8521859
2008-08-18,987.0271205
2008-08-19,969.3100055
2008-08-20,963.7842221
2008-08-21,972.9523612
2008-08-22,951.7917661
2008-08-25,973.2449906
2008-08-26,963.2419699
2008-08-27,958.9990584
2008-08-28,959.862268
2008-08-29,995.6014336
2008-09-01,978.4906185
2008-09-02,957.5797461
2008-09-03,966.7389326
2008-09-04,955.3878707
2008-09-05,945.1134272
2008-09-08,968.132397
2008-09-09,950.9992471
2008-09-10,950.7306883
2008-09-11,936.4605826
2008-09-12,940.6991236
2008-09-15,949.6408778
2008-09-16,911.9771555
2008-09-17,916.1965413
2008-09-18,894.1581141
2008-09-19,922.598233
2008-09-22,942.069977
2008-09-23,951.4260748
2008-09-24,947.7016766
2008-09-25,937.5124437
2008-09-26,936.9483356
2008-09-29,928.3526359
2008-09-30,881.8694463
2008-10-01,900.0823413
2008-10-02,881.6314005
2008-10-03,850.9085911
2008-10-06,848.5695197
2008-10-07,817.5789006
2008-10-08,770.9034131
2008-10-09,770.4287694
2008-10-10,720.6959411
2008-10-13,713.2955708
2008-10-14,800.4274336
2008-10-15,805.8511816
2008-10-16,733.3041406
2008-10-17,751.5671279
2008-10-20,778.9715032
2008-10-21,812.5530793
2008-10-22,768.5806485
2008-10-23,762.9408241
2008-10-24,738.3853411
2008-10-27,680.8106702
2008-10-28,700.6906352
2008-10-29,731.0288789
2008-10-30,795.6787534
2008-10-31,751.3351733
2008-11-03,746.6125408
2008-11-04,779.5608674
2008-11-05,832.7104288
2008-11-06,789.1281449
2008-11-07,759.7425807
2008-11-10,789.8436221
2008-11-11,774.4556387
2008-11-12,775.7321127
2008-11-13,739.0783926
2008-11-14,742.0632723
2008-11-17,747.1646225
2008-11-18,727.7157601
2008-11-19,723.0482889
2008-11-20,696.2510903
2008-11-21,715.7359268
2008-11-24,705.0056427
2008-11-25,736.4752305
2008-11-26,727.7196288
