Date,SWITZERLAND VALUE WEIGHTED
2003-05-30,1973.7392245446963
2003-06-02,2025.5485745089954
2003-06-03,1995.1979249661852
2003-06-04,2006.755624533734
2003-06-05,2012.3322389050857
2003-06-06,2013.0232863122449
2003-06-09,2033.2994460828072
2003-06-10,2022.39137917176
2003-06-11,2071.9741901786483
2003-06-12,2081.1003272150188
2003-06-13,2050.542315706932
2003-06-16,2107.5202683745592
2003-06-17,2122.3245710749766
2003-06-18,2105.0780491816986
2003-06-19,2065.131895215705
2003-06-20,2072.2652123461116
2003-06-23,2022.2749700119587
2003-06-24,2019.524774620648
2003-06-25,2024.6796357870057
2003-06-26,1997.0817549541516
2003-06-27,1990.6085124325537
2003-06-30,1973.8785342008762
2003-07-01,1953.8597649145488
2003-07-02,1980.2994489623247
2003-07-03,2001.7020998612688
2003-07-04,1997.4641294155224
2003-07-07,2015.2994005246542
2003-07-08,2001.9517564610521
2003-07-09,1994.0234621517602
2003-07-10,1984.2472180906398
2003-07-11,1997.2203649507514
2003-07-14,2025.3991781679122
2003-07-15,2009.4784331711567
2003-07-16,2008.6193702462665
2003-07-17,1993.2550874547474
2003-07-18,2005.4298023108136
2003-07-21,2011.33591787529
2003-07-22,2005.9685854553024
2003-07-23,2026.4778945035064
2003-07-24,2057.6630215388377
2003-07-25,2059.8889686418456
2003-07-28,2077.0455386780304
2003-07-29,2080.0459422186877
2003-07-30,2077.647096772668
2003-07-31,2084.4760396553647
2003-08-01,2090.990728575743
2003-08-04,2086.4298451846867
2003-08-05,2118.3511776339456
2003-08-06,2098.318352095249
2003-08-07,2092.916062627726
2003-08-08,2089.560180744672
2003-08-11,2081.9968401563474
2003-08-12,2092.593406027979
2003-08-13,2086.7580732600454
2003-08-14,2096.9847306013166
2003-08-15,2124.732024136808
2003-08-18,2113.5560874732614
2003-08-19,2117.196060716522
2003-08-20,2115.8228320963117
2003-08-21,2110.5452841772335
2003-08-22,2107.3454874447752
2003-08-25,2082.4729851852408
2003-08-26,2081.4583012937856
2003-08-27,2090.87467024755
2003-08-28,2108.2756095295426
2003-08-29,2092.1944861868283
2003-09-01,2129.434487235225
2003-09-02,2098.9289926590313
2003-09-03,2138.7746414004423
2003-09-04,2143.98149986591
2003-09-05,2170.2332675417447
2003-09-08,2191.5241971998785
2003-09-09,2182.0202863094646
2003-09-10,2174.088448662081
2003-09-11,2175.514977500359
2003-09-12,2188.0924015424466
2003-09-15,2200.5411083401664
2003-09-16,2194.4340463621643
2003-09-17,2220.969661690826
2003-09-18,2226.3877185958236
2003-09-19,2238.0234494387532
2003-09-22,2209.9290667211753
2003-09-23,2188.7090580996055
2003-09-24,2195.890497987083
2003-09-25,2181.5544262867224
2003-09-26,2164.892853862113
2003-09-29,2170.579946239988
2003-09-30,2166.6034396463406
2003-10-01,2185.631645220834
2003-10-02,2189.3505501603354
2003-10-03,2227.6126140725205
2003-10-06,2217.8150822009534
2003-10-07,2222.5485500316017
2003-10-08,2237.285196855841
2003-10-09,2254.769727650426
2003-10-10,2261.2835399326073
2003-10-13,2264.691660983977
2003-10-14,2267.208784000628
2003-10-15,2260.189474849735
2003-10-16,2273.392423201166
2003-10-17,2248.291183857365
2003-10-20,2261.6430139407375
2003-10-21,2259.9074161114977
2003-10-22,2244.889246485343
2003-10-23,2230.34909919411
2003-10-24,2236.74068902465
2003-10-27,2238.795973084043
2003-10-28,2235.871275755157
2003-10-29,2239.972144066032
2003-10-30,2262.944091598247
2003-10-31,2242.0561198029236
2003-11-03,2250.4577453471147
2003-11-04,2220.30939767965
2003-11-05,2190.0463229976617
2003-11-06,2191.241302344912
2003-11-07,2227.4292711672733
2003-11-10,2203.5105572691764
2003-11-11,2222.0684339920113
2003-11-12,2244.5255676866527
2003-11-13,2272.5452568204546
2003-11-14,2305.845848652605
2003-11-17,2279.2423459307724
2003-11-18,2290.510922809171
2003-11-19,2275.7981003728405
2003-11-20,2278.023396727649
2003-11-21,2288.3402999669784
2003-11-24,2289.926422395998
2003-11-25,2298.57521847618
2003-11-26,2327.367341898622
2003-11-27,2332.479941694394
2003-11-28,2345.7175076648614
2003-12-01,2364.7329953324756
2003-12-02,2391.7173581367865
2003-12-03,2416.9294572227855
2003-12-04,2398.8820433990436
2003-12-05,2396.576280719144
2003-12-08,2417.314198524556
2003-12-09,2424.8170108950185
2003-12-10,2411.856728106887
2003-12-11,2411.663335826418
2003-12-12,2436.095352418688
2003-12-15,2451.096176637287
2003-12-16,2443.0000993873105
2003-12-17,2438.3038438749913
2003-12-18,2458.9512469415317
2003-12-19,2452.9662304241215
2003-12-22,2453.022445939853
2003-12-23,2460.7499106970185
2003-12-24,2476.91376640072
2003-12-25,2476.91376640072
2003-12-26,2472.160943662873
2003-12-29,2485.3151208889967
2003-12-30,2516.370237603568
2003-12-31,2532.7492797808145
2004-01-01,2532.7492797808145
2004-01-02,2527.435891208232
2004-01-05,2581.241856123704
2004-01-06,2594.5586778914617
2004-01-07,2575.9846813331965
2004-01-08,2598.9439967321205
2004-01-09,2609.192287371678
2004-01-12,2570.5636920137786
2004-01-13,2599.822226042042
2004-01-14,2611.7212181839586
2004-01-15,2595.378753984494
2004-01-16,2574.497435305614
2004-01-19,2569.5716739068976
2004-01-20,2592.9602576328075
2004-01-21,2615.9007728102047
2004-01-22,2646.9485191512226
2004-01-23,2668.332794841938
2004-01-26,2634.0487379560186
2004-01-27,2658.5047888433696
2004-01-28,2659.944213083367
2004-01-29,2608.4180578908195
2004-01-30,2606.966797254316
2004-02-02,2626.6725128823678
2004-02-03,2630.1757183429722
2004-02-04,2634.508768673791
2004-02-05,2643.741647783811
2004-02-06,2695.4971275235066
2004-02-09,2713.3580453755453
2004-02-10,2723.305976670196
2004-02-11,2715.975412558649
2004-02-12,2727.6345445213597
2004-02-13,2713.961798264906
2004-02-16,2725.850727549751
2004-02-17,2744.304505183839
2004-02-18,2725.3434357921547
2004-02-19,2724.5018143909924
2004-02-20,2695.286442597907
2004-02-23,2702.513691358488
2004-02-24,2693.1672623477384
2004-02-25,2668.1143842602523
2004-02-26,2636.6385494376013
2004-02-27,2634.4651665119895
2004-03-01,2653.6654205846125
2004-03-02,2639.6612649702342
2004-03-03,2608.973405643165
2004-03-04,2652.4042199717605
2004-03-05,2687.838827251424
2004-03-08,2663.042843830804
2004-03-09,2663.149694342015
2004-03-10,2633.4256800806497
2004-03-11,2575.639790316778
2004-03-12,2563.7500803167864
2004-03-15,2539.2728633603833
2004-03-16,2571.74001769654
2004-03-17,2568.1429690220184
2004-03-18,2580.6452266999063
2004-03-19,2575.0724875010756
2004-03-22,2522.893474879017
2004-03-23,2532.9288768659117
2004-03-24,2507.8634171206727
2004-03-25,2541.0687625740406
2004-03-26,2521.9417479189738
2004-03-29,2547.8004942824073
2004-03-30,2550.9109041302722
2004-03-31,2574.9333189443846
2004-04-01,2632.5204750499656
2004-04-02,2608.1072358632255
2004-04-05,2588.840764242625
2004-04-06,2586.2395707946844
2004-04-07,2626.970564237559
2004-04-08,2628.8263865464946
2004-04-09,2628.8263865464946
2004-04-12,2625.2437635603906
2004-04-13,2591.9117830884516
2004-04-14,2579.351702143576
2004-04-15,2580.024651381074
2004-04-16,2599.799311938545
2004-04-19,2607.3567018839176
2004-04-20,2590.449138819956
2004-04-21,2565.7459669607238
2004-04-22,2562.5446130198416
2004-04-23,2566.425616083145
2004-04-26,2590.3602166860924
2004-04-27,2616.344164106331
2004-04-28,2575.572317941817
2004-04-29,2592.504785508741
2004-04-30,2584.504443553145
2004-05-03,2600.157136235828
2004-05-04,2636.742104458077
2004-05-05,2675.35201720227
2004-05-06,2632.93298693416
2004-05-07,2595.544823596162
2004-05-10,2509.5814075332446
2004-05-11,2538.483649583656
2004-05-12,2527.8438454665356
2004-05-13,2542.5986327021883
2004-05-14,2529.950104722012
2004-05-17,2525.4948835812593
2004-05-18,2537.4578939146254
2004-05-19,2590.624509897225
2004-05-20,2565.4913604744957
2004-05-21,2559.8291514207885
2004-05-24,2561.863674648369
2004-05-25,2576.720453439588
2004-05-26,2581.261059194058
2004-05-27,2646.626150548819
2004-05-28,2600.2070773892847
2004-05-31,2600.2070773892847
2004-06-01,2588.730846316078
2004-06-02,2626.0745851009583
2004-06-03,2634.846797310376
2004-06-04,2648.8576162736563
2004-06-07,2692.5449471753204
2004-06-08,2685.697145153289
2004-06-09,2648.527826636505
2004-06-10,2648.1540432312017
2004-06-11,2625.147386422699
2004-06-14,2610.372739125825
2004-06-15,2621.876726486948
2004-06-16,2617.4208485279783
2004-06-17,2641.720042725909
2004-06-18,2661.1874286729244
2004-06-21,2659.716554433961
2004-06-22,2627.7445355492277
2004-06-23,2620.306993838511
2004-06-24,2656.7797160165087
2004-06-25,2641.8682121709967
2004-06-28,2665.863971867701
2004-06-29,2625.264719469309
2004-06-30,2616.129663826405
2004-07-01,2618.3660838580536
2004-07-02,2650.0924356243145
2004-07-05,2632.070845072617
2004-07-06,2613.902303876694
2004-07-07,2627.802007564645
2004-07-08,2650.6482932668328
2004-07-09,2633.1686737458904
2004-07-12,2630.825955822393
2004-07-13,2604.362237507586
2004-07-14,2626.2248718443107
2004-07-15,2577.726176774726
2004-07-16,2592.621797844232
2004-07-19,2570.1148038828583
2004-07-20,2571.0102987640353
2004-07-21,2560.0442069362202
2004-07-22,2538.0884713002124
2004-07-23,2505.130473826118
2004-07-26,2491.885712124665
2004-07-27,2496.3811387584724
2004-07-28,2500.9794704038263
2004-07-29,2524.2914283557593
2004-07-30,2509.237687402801
2004-08-02,2508.765772019464
2004-08-03,2535.7985396736353
2004-08-04,2502.2579937541627
2004-08-05,2500.091316123045
2004-08-06,2493.5864181148067
2004-08-09,2467.285530171261
2004-08-10,2490.4510117732816
2004-08-11,2454.638266241166
2004-08-12,2453.44224952884
2004-08-13,2470.328809302635
2004-08-16,2489.791668128298
2004-08-17,2493.7382830377833
2004-08-18,2460.0443414224283
2004-08-19,2489.1603304155324
2004-08-20,2474.646166416915
2004-08-23,2471.7451142149785
2004-08-24,2453.7683143574063
2004-08-25,2444.857604571608
2004-08-26,2466.6228147892616
2004-08-27,2465.307836243663
2004-08-30,2460.8408417854666
2004-08-31,2467.3915521532267
2004-09-01,2494.3866177736777
2004-09-02,2488.431165852781
2004-09-03,2496.9513427521447
2004-09-06,2517.305074958476
2004-09-07,2525.1090480622665
2004-09-08,2529.1245575476673
2004-09-09,2518.55512563806
2004-09-10,2549.721169087409
2004-09-13,2555.8349399325307
2004-09-14,2547.181139109284
2004-09-15,2518.267160229611
2004-09-16,2509.598184139193
2004-09-17,2519.3864977792896
2004-09-20,2511.763453870046
2004-09-21,2564.040788314408
2004-09-22,2541.6718255331407
2004-09-23,2522.165578584723
2004-09-24,2505.324454535912
2004-09-27,2490.6305889222963
2004-09-28,2515.126326832684
2004-09-29,2530.6196180501724
2004-09-30,2526.7996339243878
2004-10-01,2554.948087543555
2004-10-04,2553.319261192323
2004-10-05,2560.2878576505486
2004-10-06,2558.120104509348
2004-10-07,2538.378568230036
2004-10-08,2554.8907244506386
2004-10-11,2535.7871770764455
2004-10-12,2499.1007618024146
2004-10-13,2510.2374233764976
2004-10-14,2512.6255417656394
2004-10-15,2515.1946068845523
2004-10-18,2521.7023976416203
2004-10-19,2545.1853809080103
2004-10-20,2544.5995745892574
2004-10-21,2560.9231139055037
2004-10-22,2560.488983656799
2004-10-25,2560.4224171913497
2004-10-26,2571.484650463008
2004-10-27,2592.5119975252524
2004-10-28,2609.2644651872033
2004-10-29,2582.4376810835415
2004-11-01,2609.58241551358
2004-11-02,2631.9363951049245
2004-11-03,2680.222807266925
2004-11-04,2707.845293423899
2004-11-05,2747.6929534676815
2004-11-08,2755.3920212135677
2004-11-09,2737.079308707459
2004-11-10,2759.897555993797
2004-11-11,2786.171222702687
2004-11-12,2806.569426197589
2004-11-15,2798.8178520647975
2004-11-16,2797.1052451065157
2004-11-17,2835.733666295841
2004-11-18,2824.4222652550266
2004-11-19,2820.3590146238676
2004-11-22,2790.304436758411
2004-11-23,2786.2988267175924
2004-11-24,2793.5966906543836
2004-11-25,2836.73818996821
2004-11-26,2836.413765176695
2004-11-29,2823.672862496679
2004-11-30,2796.6813080309594
2004-12-01,2811.6666690575107
2004-12-02,2820.6922603486855
2004-12-03,2844.1849997491695
2004-12-06,2834.0138040411885
2004-12-07,2851.9352103380293
2004-12-08,2809.938101525342
2004-12-09,2807.6829045858194
2004-12-10,2806.0029544109375
2004-12-13,2845.1952988232147
2004-12-14,2856.872084903898
2004-12-15,2890.8826561694323
2004-12-16,2855.427957429636
2004-12-17,2822.274079614641
2004-12-20,2879.1840117812308
2004-12-21,2855.3432648370162
2004-12-22,2884.978260897163
2004-12-23,2913.2268579960933
2004-12-24,2917.436907758032
2004-12-27,2926.848289367645
2004-12-28,2922.464780445561
2004-12-29,2925.4298920318442
2004-12-30,2932.9112289735963
2004-12-31,2923.2388895939016
2005-01-03,2936.1188750707674
2005-01-04,2892.380917531301
2005-01-05,2865.3192895636726
2005-01-06,2854.6472254557784
2005-01-07,2823.9802688439
2005-01-10,2838.181554243873
2005-01-11,2838.8780734833454
2005-01-12,2850.559409653308
2005-01-13,2835.912701528321
2005-01-14,2831.628901893356
2005-01-17,2851.123923340626
2005-01-18,2828.808549615116
2005-01-19,2846.4854327253734
2005-01-20,2815.4406907806588
2005-01-21,2822.203236959433
2005-01-24,2839.958246081928
2005-01-25,2823.561791933292
2005-01-26,2852.628266349199
2005-01-27,2851.5314148369025
2005-01-28,2831.5348212617687
2005-01-31,2844.8847234190616
2005-02-01,2841.6178736697607
2005-02-02,2853.8472140294366
2005-02-03,2834.625120450986
2005-02-04,2849.328538022516
2005-02-07,2835.328200904827
2005-02-08,2830.524129880822
2005-02-09,2829.5236347898394
2005-02-10,2857.2918818548706
2005-02-11,2880.0388531781778
2005-02-14,2902.2405258311287
2005-02-15,2914.116401523382
2005-02-16,2896.900626658157
2005-02-17,2930.4427943827377
2005-02-18,2943.120997235613
2005-02-21,2948.143020437607
2005-02-22,2986.2045272744904
2005-02-23,2961.084066199667
2005-02-24,2968.9122844514873
2005-02-25,2990.870960725533
2005-02-28,3017.7201592171336
2005-03-01,3020.0712140392698
2005-03-02,3009.7910766534023
2005-03-03,3001.627975297598
2005-03-04,3042.5161311822562
2005-03-07,3023.954518888092
2005-03-08,3053.352609098633
2005-03-09,3042.1135312839733
2005-03-10,3053.0332348713
2005-03-11,3074.9681769850927
2005-03-14,3047.8301805974565
2005-03-15,3054.1203490135813
2005-03-16,3057.9453946752
2005-03-17,3034.0337064523565
2005-03-18,2989.657492989508
2005-03-21,2965.3690600499513
2005-03-22,2972.689483165507
2005-03-23,2928.0547899841085
2005-03-24,2922.939083705473
2005-03-25,2922.939083705473
2005-03-28,2905.611321124846
2005-03-29,2920.4472287770495
2005-03-30,2930.384931499456
2005-03-31,2939.189238221027
2005-04-01,2933.9162419004556
2005-04-04,2875.5459965800824
2005-04-05,2901.437500939195
2005-04-06,2929.869725909979
2005-04-07,2959.8317857634675
2005-04-08,2946.0544368451815
2005-04-11,2972.215838441312
2005-04-12,2937.5940263612183
2005-04-13,2954.26734322706
2005-04-14,2927.1809211231807
2005-04-15,2944.1800969787437
2005-04-18,2928.955237650485
2005-04-19,2953.7918981497473
2005-04-20,2940.71070807647
2005-04-21,2940.712384206448
2005-04-22,2945.858299368457
2005-04-25,2920.1313715216675
2005-04-26,2920.81456839586
2005-04-27,2884.195750853552
2005-04-28,2877.587155768604
2005-04-29,2889.638086174633
2005-05-02,2892.788107633215
2005-05-03,2901.6218598703226
2005-05-04,2953.073351358512
2005-05-05,2937.1508241975816
2005-05-06,2935.326360687754
2005-05-09,2920.3310947806544
2005-05-10,2889.600769312508
2005-05-11,2880.907258895803
2005-05-12,2871.3970782569772
2005-05-13,2853.1151481706966
2005-05-16,2847.9857428213663
2005-05-17,2854.959921376945
2005-05-18,2881.156938097479
2005-05-19,2884.7154256806903
2005-05-20,2859.255703854556
2005-05-23,2877.6042448444055
2005-05-24,2892.9711032533196
2005-05-25,2902.271067756974
2005-05-26,2902.4694750650397
2005-05-27,2914.518150289936
2005-05-30,2906.6649792623894
2005-05-31,2875.159452102705
2005-06-01,2899.42247051184
2005-06-02,2911.869452901233
2005-06-03,2900.7169258075587
2005-06-06,2896.1531452353383
2005-06-07,2921.6656236603935
2005-06-08,2930.921224229186
2005-06-09,2903.379539409808
2005-06-10,2881.1162077350436
2005-06-13,2867.6158144365236
2005-06-14,2870.4275032018913
2005-06-15,2881.9524046045053
2005-06-16,2877.713580083649
2005-06-17,2907.2437931506634
2005-06-20,2871.5217421923617
2005-06-21,2899.8082135584104
2005-06-22,2899.4127865469604
2005-06-23,2879.555058650357
2005-06-24,2860.8434861684095
2005-06-27,2859.2288369698254
2005-06-28,2846.8781290725988
2005-06-29,2865.988819684465
2005-06-30,2859.576227496552
2005-07-01,2839.657700144014
2005-07-04,2830.4326736830503
2005-07-05,2824.1473976348293
2005-07-06,2842.0639464810642
2005-07-07,2828.8727888896924
2005-07-08,2844.6383760241442
2005-07-11,2901.098723999798
2005-07-12,2918.8810504892435
2005-07-13,2918.8598228651654
2005-07-14,2944.95246832307
2005-07-15,2930.724544298443
2005-07-18,2933.6358703651176
2005-07-19,2919.289220641926
2005-07-20,2931.68774587962
2005-07-21,2955.7224657486377
2005-07-22,2952.4284826171943
2005-07-25,2943.711785034231
2005-07-26,2942.6163285858747
2005-07-27,2964.8897052247485
2005-07-28,3005.146769676065
2005-07-29,3014.9884522729444
2005-08-01,3036.0473225612127
2005-08-02,3063.259408463533
2005-08-03,3085.279388234672
2005-08-04,3075.809725434155
2005-08-05,3057.8172433048094
2005-08-08,3083.2138891480936
2005-08-09,3081.3347946018225
2005-08-10,3122.250221299659
2005-08-11,3138.4943075526917
2005-08-12,3126.4085852291983
2005-08-15,3108.602296455517
2005-08-16,3096.3169726453348
2005-08-17,3091.983186779582
2005-08-18,3040.308916457272
2005-08-19,3049.742448741567
2005-08-22,3062.4381547190164
2005-08-23,3026.342701041826
2005-08-24,3028.4799349372242
2005-08-25,3022.34158503366
2005-08-26,3022.99426034435
2005-08-29,3012.4095843779555
2005-08-30,2982.998620924035
2005-08-31,3037.3753371534376
2005-09-01,3101.671729986152
2005-09-02,3114.758361882983
2005-09-05,3109.1335722263916
2005-09-06,3135.8331630561124
2005-09-07,3165.2326041575407
2005-09-08,3151.891387997921
2005-09-09,3161.6373753275184
2005-09-12,3135.8944398693075
2005-09-13,3111.471845945555
2005-09-14,3139.9557688152527
2005-09-15,3121.118008312914
2005-09-16,3138.531287571364
2005-09-19,3118.6716984115237
2005-09-20,3133.762831561666
2005-09-21,3114.1139688626095
2005-09-22,3072.2095356092923
2005-09-23,3071.788275791576
2005-09-26,3096.935655872742
2005-09-27,3090.747243480843
2005-09-28,3122.018817819924
2005-09-29,3097.7743100633393
2005-09-30,3130.3358001487973
2005-10-03,3141.2852372568545
2005-10-04,3168.210780253201
2005-10-05,3164.611275987285
2005-10-06,3177.700779485982
2005-10-07,3167.493766434264
2005-10-10,3152.4708575933555
2005-10-11,3144.730289864193
2005-10-12,3131.8029116589196
2005-10-13,3077.8678413919674
2005-10-14,3115.792094032843
2005-10-17,3101.5296162045724
2005-10-18,3083.506609625397
2005-10-19,3044.0331566211885
2005-10-20,3081.5743840422965
2005-10-21,3087.558524884752
2005-10-24,3106.046269113314
2005-10-25,3145.0369161423123
2005-10-26,3147.87661550644
2005-10-27,3141.198368518343
2005-10-28,3114.2405087402744
2005-10-31,3151.2482842037034
2005-11-01,3187.7087328361836
2005-11-02,3234.2772923805815
2005-11-03,3265.2184690294303
2005-11-04,3207.2946082755393
2005-11-07,3222.9987614296338
2005-11-08,3211.857427711846
2005-11-09,3206.7231008446006
2005-11-10,3222.367618035438
2005-11-11,3257.3372477603316
2005-11-14,3242.5450014082703
2005-11-15,3230.8566406558484
2005-11-16,3196.7473753718273
2005-11-17,3254.5373496296106
2005-11-18,3294.7445368758304
2005-11-21,3311.6219399659867
2005-11-22,3304.835195431003
2005-11-23,3335.687616105189
2005-11-24,3333.962880288409
2005-11-25,3334.9553245445145
2005-11-28,3328.1632664484623
2005-11-29,3323.8721219086738
2005-11-30,3314.2539211911876
2005-12-01,3359.9769019745972
2005-12-02,3388.014918540554
2005-12-05,3410.940457524377
2005-12-06,3432.9850042413605
2005-12-07,3400.5769187766796
2005-12-08,3417.1861544044646
2005-12-09,3417.5157922249464
2005-12-12,3454.6937939957047
2005-12-13,3447.058188177054
2005-12-14,3458.4049804083306
2005-12-15,3407.301961198834
2005-12-16,3430.3702995093736
2005-12-19,3438.1883792782446
2005-12-20,3397.6321480622473
2005-12-21,3398.381519820739
2005-12-22,3393.4863324373678
2005-12-23,3385.9776062057776
2005-12-26,3385.9776062057776
2005-12-27,3403.419871191796
2005-12-28,3420.3086525612825
2005-12-29,3427.7014997264246
2005-12-30,3402.7842995561155
2006-01-02,3402.7842995561155
2006-01-03,3496.5680075224136
2006-01-04,3586.1199760645
2006-01-05,3580.765536438237
2006-01-06,3616.0401852385166
2006-01-09,3595.9092494643783
2006-01-10,3565.0443496643284
2006-01-11,3617.6348842230136
2006-01-12,3620.994918047891
2006-01-13,3618.895892401712
2006-01-16,3639.382853851409
2006-01-17,3598.342575741472
2006-01-18,3578.2576825891324
2006-01-19,3611.018514801835
2006-01-20,3565.3992227291305
2006-01-23,3636.792588487632
2006-01-24,3619.003575220413
2006-01-25,3618.7600208420763
2006-01-26,3647.9832470575593
2006-01-27,3634.155548932712
2006-01-30,3612.791544536435
2006-01-31,3631.1138884028323
2006-02-01,3645.7895217168725
2006-02-02,3614.515296066593
2006-02-03,3608.451380782201
2006-02-06,3613.7874215611973
2006-02-07,3609.8002559709053
2006-02-08,3608.750999423092
2006-02-09,3630.1891216159916
2006-02-10,3620.999681701006
2006-02-13,3633.7366881483968
2006-02-14,3610.9167282762915
2006-02-15,3565.8527203664753
2006-02-16,3619.266268369769
2006-02-17,3622.3102463546466
2006-02-20,3657.643221540577
2006-02-21,3672.317914935966
2006-02-22,3676.4588627414755
2006-02-23,3664.909654798401
2006-02-24,3630.2212555262263
2006-02-27,3635.7549428549137
2006-02-28,3609.4005381579177
2006-03-01,3650.8857964685244
2006-03-02,3632.189721275573
2006-03-03,3649.9282318146907
2006-03-06,3659.0325441254404
2006-03-07,3591.336197849067
2006-03-08,3572.614665752301
2006-03-09,3573.0475032842046
2006-03-10,3602.148841036948
2006-03-13,3645.96027148883
2006-03-14,3690.9437727903355
2006-03-15,3679.649917025921
2006-03-16,3704.6343926693444
2006-03-17,3724.5537700814953
2006-03-20,3740.1396372174754
2006-03-21,3702.2363499303897
2006-03-22,3703.4020413429243
2006-03-23,3650.7275859973015
2006-03-24,3672.374674057042
2006-03-27,3657.2768982559637
2006-03-28,3673.581964683222
2006-03-29,3645.7586140889834
2006-03-30,3705.809765235447
2006-03-31,3682.4434458909273
2006-04-03,3714.01672153472
2006-04-04,3752.6674476102007
2006-04-05,3784.8159473425753
2006-04-06,3781.186703830588
2006-04-07,3750.122317015703
2006-04-10,3741.8939478154994
2006-04-11,3708.509609698451
2006-04-12,3695.7703624867377
2006-04-13,3704.707160883245
2006-04-14,3704.707160883245
2006-04-17,3772.015360994832
2006-04-18,3765.6444340540534
2006-04-19,3821.788629987845
2006-04-20,3814.7882168580873
2006-04-21,3842.4382602729625
2006-04-24,3847.785316869538
2006-04-25,3837.627883516336
2006-04-26,3855.2880878094234
2006-04-27,3887.7605067686673
2006-04-28,3926.9269980337153
2006-05-01,3950.271314950205
2006-05-02,3963.086381372211
2006-05-03,3906.214746165459
2006-05-04,3944.9892365612427
2006-05-05,4019.2201788491534
2006-05-08,4035.9417086002186
2006-05-09,4059.843106088615
2006-05-10,4064.6155221762956
2006-05-11,4071.7551384248573
2006-05-12,4027.206856780768
2006-05-15,3956.336751282542
2006-05-16,3960.946759046812
2006-05-17,3819.830303187037
2006-05-18,3787.6306336603575
2006-05-19,3760.293129660626
2006-05-22,3698.1854493191336
2006-05-23,3776.0798824627022
2006-05-24,3705.223555446251
2006-05-25,3705.223555446251
2006-05-26,3770.274922259174
2006-05-29,3790.9806089511603
2006-05-30,3753.1629936979916
2006-05-31,3779.119068509658
2006-06-01,3778.2508445046255
2006-06-02,3836.199616122001
2006-06-05,3843.366807964793
2006-06-06,3710.1188212918396
2006-06-07,3706.733726678421
2006-06-08,3569.6739250670335
2006-06-09,3625.8222477219433
2006-06-12,3561.1575420023337
2006-06-13,3464.3217970029013
2006-06-14,3496.036165401548
2006-06-15,3576.69361953145
2006-06-16,3562.5629709899576
2006-06-19,3567.286707069615
2006-06-20,3588.629784278648
2006-06-21,3613.256815250954
2006-06-22,3616.7438584485494
2006-06-23,3599.952450735936
2006-06-26,3592.2828592711135
2006-06-27,3575.183831450414
2006-06-28,3570.233202067689
2006-06-29,3622.6286147226742
2006-06-30,3746.6660931233746
2006-07-03,3782.8569561243444
2006-07-04,3781.660987324675
2006-07-05,3718.177764438459
2006-07-06,3745.988385389568
2006-07-07,3750.3526090709247
2006-07-10,3745.8532642874907
2006-07-11,3728.216858329539
2006-07-12,3714.85914494868
2006-07-13,3672.0968343016816
2006-07-14,3612.094905281532
2006-07-17,3567.866848573517
2006-07-18,3528.6285970924464
2006-07-19,3620.8748310919
2006-07-20,3662.6805644269184
2006-07-21,3654.9369700672523
2006-07-24,3697.2076135683737
2006-07-25,3695.521448547798
2006-07-26,3712.3241484988584
2006-07-27,3788.074897816403
2006-07-28,3839.4065622711137
2006-07-31,3839.118775172803
2006-08-01,3825.294468206045
2006-08-02,3826.0138239527246
2006-08-03,3771.327046998799
2006-08-04,3842.7527443303807
2006-08-07,3792.569610556902
2006-08-08,3781.274127905446
2006-08-09,3831.7574096421595
2006-08-10,3774.094779432806
2006-08-11,3780.2632995617314
2006-08-14,3801.8554950556277
2006-08-15,3874.6240561138293
2006-08-16,3926.120309687469
2006-08-17,3941.68692042002
2006-08-18,3913.6615051325102
2006-08-21,3930.438157994158
2006-08-22,3907.4567882870097
2006-08-23,3898.699268169415
2006-08-24,3898.4710196006827
2006-08-25,3882.9483507234445
2006-08-28,3910.357608872546
2006-08-29,3927.9352397617336
2006-08-30,3962.7050327092634
2006-08-31,3943.1945239921633
2006-09-01,3954.8804412773893
2006-09-04,3994.069402287378
2006-09-05,3976.511852841788
2006-09-06,3939.1602893992836
2006-09-07,3897.2344080791827
2006-09-08,3896.989895510216
2006-09-11,3883.2404956406253
2006-09-12,3921.150877070486
2006-09-13,3923.707779646406
2006-09-14,3930.5210721486815
2006-09-15,3926.081377522567
2006-09-18,3954.0800184191776
2006-09-19,3950.469660517147
2006-09-20,3998.8485574749416
2006-09-21,4021.553307119026
2006-09-22,4036.913091945948
2006-09-25,4014.9868943590805
2006-09-26,4053.5519454140936
2006-09-27,4057.8219183572096
2006-09-28,4050.523274817727
2006-09-29,4037.6534890320413
2006-10-02,4051.5464610922836
2006-10-03,4045.6623714148154
2006-10-04,4057.3002149703143
2006-10-05,4088.3268249905195
2006-10-06,4071.008486174765
2006-10-09,4084.958932205828
2006-10-10,4100.980842491546
2006-10-11,4101.193275391177
2006-10-12,4121.999975283257
2006-10-13,4097.623770716607
2006-10-16,4096.242660411942
2006-10-17,4058.0618458523068
2006-10-18,4086.20556263984
2006-10-19,4113.651822326739
2006-10-20,4127.712366750455
2006-10-23,4127.852563896641
2006-10-24,4108.688049542563
2006-10-25,4127.235859730394
2006-10-26,4153.449512242972
2006-10-27,4187.790883922259
2006-10-30,4169.875364629905
2006-10-31,4139.269300336707
2006-11-01,4164.424309998155
2006-11-02,4176.161965113583
2006-11-03,4169.3461685432585
2006-11-06,4218.296798555404
2006-11-07,4276.087051404598
2006-11-08,4237.493583761698
