Date,AUSTRALIA VALUE WEIGHTED
2003-05-16,298.28847244
2003-05-19,300.41033528
2003-05-20,298.49345905
2003-05-21,299.80012951
2003-05-22,302.74722422
2003-05-23,305.40375427
2003-05-26,306.78853754
2003-05-27,305.4602042
2003-05-28,303.04722546
2003-05-29,303.18038354
2003-05-30,304.07491931
2003-06-02,310.22702182
2003-06-03,309.56583206
2003-06-04,313.75096997
2003-06-05,316.14838283
2003-06-06,314.65810027
2003-06-09,313.46774657
2003-06-10,313.77124297
2003-06-11,318.48728711
2003-06-12,320.72218971
2003-06-13,322.03146606
2003-06-16,322.84830004
2003-06-17,326.82202775
2003-06-18,325.46589229
2003-06-19,324.61305156
2003-06-20,323.36540091
2003-06-23,321.8081828
2003-06-24,319.65685151
2003-06-25,323.0050309
2003-06-26,317.02415953
2003-06-27,318.12725965
2003-06-30,318.18073061
2003-07-01,322.76960671
2003-07-02,323.00064008
2003-07-03,326.57196721
2003-07-04,323.40276036
2003-07-07,323.96120795
2003-07-08,315.60513376
2003-07-09,310.26462099
2003-07-10,312.4798173
2003-07-11,313.61503391
2003-07-14,317.71105619
2003-07-15,314.73455243
2003-07-16,318.40694125
2003-07-17,315.584512
2003-07-18,311.28492266
2003-07-21,314.58581804
2003-07-22,312.65572743
2003-07-23,317.51395165
2003-07-24,321.65562453
2003-07-25,322.28761517
2003-07-28,324.82105643
2003-07-29,323.9853556
2003-07-30,316.54629406
2003-07-31,316.76721265
2003-08-01,321.04414275
2003-08-04,317.89396935
2003-08-05,316.72389421
2003-08-06,317.88739512
2003-08-07,319.40241298
2003-08-08,321.61704481
2003-08-11,323.18207372
2003-08-12,322.6047187
2003-08-13,324.19861717
2003-08-14,323.34486248
2003-08-15,324.57010311
2003-08-18,324.72029964
2003-08-19,324.49821752
2003-08-20,327.68362326
2003-08-21,324.73212517
2003-08-22,324.10943248
2003-08-25,324.44411933
2003-08-26,320.48406461
2003-08-27,318.73445274
2003-08-28,320.9765241
2003-08-29,324.63002255
2003-09-01,324.76488976
2003-09-02,324.41549505
2003-09-03,322.7319483
2003-09-04,324.31205219
2003-09-05,325.64419761
2003-09-08,328.91013308
2003-09-09,334.74425266
2003-09-10,333.20100864
2003-09-11,331.81619965
2003-09-12,334.00172157
2003-09-15,334.98381916
2003-09-16,333.85153418
2003-09-17,336.60511659
2003-09-18,338.48928509
2003-09-19,340.02498807
2003-09-22,342.54826345
2003-09-23,339.84149138
2003-09-24,342.53768122
2003-09-25,340.76477849
2003-09-26,337.99260076
2003-09-29,336.83674564
2003-09-30,338.86759494
2003-10-01,340.52230329
2003-10-02,345.38104729
2003-10-03,345.5684255
2003-10-06,347.14380679
2003-10-07,351.67773276
2003-10-08,354.72699139
2003-10-09,356.30781738
2003-10-10,356.94282833
2003-10-13,357.84909553
2003-10-14,358.46087642
2003-10-15,358.51175399
2003-10-16,361.4784202
2003-10-17,361.69713884
2003-10-20,361.13278233
2003-10-21,366.36168951
2003-10-22,368.83949838
2003-10-23,361.6760377
2003-10-24,361.56267095
2003-10-27,361.95351236
2003-10-28,361.63223254
2003-10-29,363.36331278
2003-10-30,366.25380458
2003-10-31,367.67075618
2003-11-03,362.89674405
2003-11-04,362.26445165
2003-11-05,364.91815672
2003-11-06,363.72256358
2003-11-07,364.50870774
2003-11-10,366.08512307
2003-11-11,362.35269633
2003-11-12,363.31409428
2003-11-13,366.77719473
2003-11-14,364.07272819
2003-11-17,358.72327522
2003-11-18,362.34143701
2003-11-19,363.67570097
2003-11-20,364.54036249
2003-11-21,362.82291701
2003-11-24,359.80353357
2003-11-25,362.83132875
2003-11-26,365.48113695
2003-11-27,363.627732
2003-11-28,364.06412081
2003-12-01,363.92982743
2003-12-02,368.55283772
2003-12-03,373.89688838
2003-12-04,375.73886177
2003-12-05,376.46066447
2003-12-08,378.48678541
2003-12-09,376.9908335
2003-12-10,377.67053314
2003-12-11,373.01942857
2003-12-12,379.12913417
2003-12-15,382.96086711
2003-12-16,380.24828426
2003-12-17,380.99840988
2003-12-18,377.08172705
2003-12-19,377.49021985
2003-12-22,379.52475101
2003-12-23,381.29042917
2003-12-24,386.16886599
2003-12-25,386.16886599
2003-12-26,385.38935675
2003-12-29,387.92952894
2003-12-30,392.4516251
2003-12-31,395.80560053
2004-01-01,395.80560053
2004-01-02,397.67099686
2004-01-05,401.03227697
2004-01-06,406.07989569
2004-01-07,404.48001325
2004-01-08,406.73425488
2004-01-09,409.01963431
2004-01-12,408.876656
2004-01-13,408.8291015
2004-01-14,409.98899171
2004-01-15,405.52153818
2004-01-16,400.90956317
2004-01-19,395.74184379
2004-01-20,402.5547042
2004-01-21,405.57792917
2004-01-22,410.74234458
2004-01-23,410.88669532
2004-01-26,409.61689355
2004-01-27,408.44399037
2004-01-28,404.68232781
2004-01-29,394.89331207
2004-01-30,396.12178708
2004-02-02,395.12376765
2004-02-03,398.2405192
2004-02-04,395.31045159
2004-02-05,396.79350902
2004-02-06,399.69190969
2004-02-09,405.37485573
2004-02-10,406.36405266
2004-02-11,409.05822408
2004-02-12,417.83032858
2004-02-13,420.06194088
2004-02-16,420.2884746
2004-02-17,423.87231335
2004-02-18,424.95190719
2004-02-19,422.05594939
2004-02-20,414.8667074
2004-02-23,412.74797405
2004-02-24,414.50454478
2004-02-25,413.71350489
2004-02-26,411.76403483
2004-02-27,414.92827005
2004-03-01,418.24218353
2004-03-02,417.09516416
2004-03-03,405.38491199
2004-03-04,408.89382328
2004-03-05,417.7045414
2004-03-08,417.10512994
2004-03-09,420.99615435
2004-03-10,411.66462541
2004-03-11,405.13152956
2004-03-12,401.51060711
2004-03-15,403.56478467
2004-03-16,411.220304
2004-03-17,410.791299
2004-03-18,416.54917121
2004-03-19,416.65220315
2004-03-22,415.37455704
2004-03-23,413.58674754
2004-03-24,410.86156202
2004-03-25,409.06413508
2004-03-26,414.53117763
2004-03-29,414.26176965
2004-03-30,419.42320195
2004-03-31,423.22424101
2004-04-01,429.21948162
2004-04-02,424.00333132
2004-04-05,421.54965876
2004-04-06,426.21702381
2004-04-07,429.13922372
2004-04-08,426.30031075
2004-04-09,426.30031075
2004-04-12,428.48116104
2004-04-13,420.04358584
2004-04-14,407.43524797
2004-04-15,409.32335447
2004-04-16,410.4964949
2004-04-19,413.39588288
2004-04-20,411.00306961
2004-04-21,406.72227172
2004-04-22,404.34189668
2004-04-23,407.47825727
2004-04-26,407.81893356
2004-04-27,406.59998824
2004-04-28,401.87703525
2004-04-29,394.9460399
2004-04-30,395.92146206
2004-05-03,392.71861243
2004-05-04,398.66520971
2004-05-05,401.04656031
2004-05-06,397.83440072
2004-05-07,384.93185427
2004-05-10,373.83149085
2004-05-11,374.81465157
2004-05-12,379.0092293
2004-05-13,374.42562991
2004-05-14,372.73706295
2004-05-17,371.32342809
2004-05-18,372.44805869
2004-05-19,382.23744527
2004-05-20,377.13339007
2004-05-21,384.34323297
2004-05-24,383.44728529
2004-05-25,386.53060634
2004-05-26,390.21756871
2004-05-27,399.31859541
2004-05-28,396.89220317
2004-05-31,398.19483113
2004-06-01,395.81152078
2004-06-02,391.95115517
2004-06-03,386.1013465
2004-06-04,387.99794972
2004-06-07,396.59817089
2004-06-08,394.75087734
2004-06-09,387.43852001
2004-06-10,390.89099787
2004-06-11,389.51282012
2004-06-14,389.31611066
2004-06-15,386.53505721
2004-06-16,387.62752942
2004-06-17,387.23941916
2004-06-18,392.83757552
2004-06-21,396.28868547
2004-06-22,393.40516296
2004-06-23,394.87096915
2004-06-24,400.60554766
2004-06-25,398.95068288
2004-06-28,399.5615924
2004-06-29,394.09630249
2004-06-30,398.31814454
2004-07-01,402.2627647
2004-07-02,407.39583513
2004-07-05,407.20369694
2004-07-06,410.86601571
2004-07-07,416.81762717
2004-07-08,417.2315969
2004-07-09,416.38302142
2004-07-12,419.41864467
2004-07-13,418.1173576
2004-07-14,412.61386365
2004-07-15,411.72856567
2004-07-16,416.63847971
2004-07-19,417.11542552
2004-07-20,411.78297626
2004-07-21,404.95257773
2004-07-22,403.33246525
2004-07-23,397.28509431
2004-07-26,397.61280405
2004-07-27,394.06150867
2004-07-28,392.42609875
2004-07-29,392.3948998
2004-07-30,397.40595293
2004-08-02,400.60543664
2004-08-03,402.95419665
2004-08-04,401.82705603
2004-08-05,399.96086697
2004-08-06,406.18043302
2004-08-09,404.78466367
2004-08-10,403.88027529
2004-08-11,402.75614418
2004-08-12,400.96240938
2004-08-13,401.52096874
2004-08-16,401.68348872
2004-08-17,400.47040479
2004-08-18,400.08844704
2004-08-19,407.24726149
2004-08-20,408.84971022
2004-08-23,408.70960289
2004-08-24,402.13872657
2004-08-25,400.95171861
2004-08-26,399.71506142
2004-08-27,403.90531739
2004-08-30,401.40849714
2004-08-31,405.8317418
2004-09-01,407.88547866
2004-09-02,404.20526492
2004-09-03,400.24578643
2004-09-06,401.17661537
2004-09-07,403.38949945
2004-09-08,403.62213731
2004-09-09,399.64141877
2004-09-10,407.35624479
2004-09-13,407.13357747
2004-09-14,413.36866098
2004-09-15,407.8252663
2004-09-16,410.03080935
2004-09-17,408.86298307
2004-09-20,410.92003077
2004-09-21,411.80028663
2004-09-22,416.51211512
2004-09-23,421.50921358
2004-09-24,418.96362223
2004-09-27,419.28908114
2004-09-28,422.45537607
2004-09-29,423.96560731
2004-09-30,430.97222586
2004-10-01,430.71170753
2004-10-04,431.44057081
2004-10-05,434.52669042
2004-10-06,434.82290147
2004-10-07,436.38359693
2004-10-08,439.80111349
2004-10-11,440.74597024
2004-10-12,440.36776179
2004-10-13,436.96241696
2004-10-14,440.31857331
2004-10-15,441.68015861
2004-10-18,437.1285621
2004-10-19,439.67153611
2004-10-20,442.15075273
2004-10-21,443.53780266
2004-10-22,443.49952175
2004-10-25,444.79481601
2004-10-26,447.00775076
2004-10-27,452.9543567
2004-10-28,456.53830945
2004-10-29,458.66248837
2004-11-01,460.95301331
2004-11-02,460.28296041
2004-11-03,470.65875656
2004-11-04,471.24607111
2004-11-05,473.32045088
2004-11-08,469.96952221
2004-11-09,470.96391461
2004-11-10,472.60182203
2004-11-11,476.76959047
2004-11-12,479.90482453
2004-11-15,484.52383738
2004-11-16,485.15514194
2004-11-17,490.38941637
2004-11-18,487.9486076
2004-11-19,491.20207942
2004-11-22,487.24491024
2004-11-23,492.08642717
2004-11-24,496.16659233
2004-11-25,501.86852354
2004-11-26,499.69952802
2004-11-29,499.45227839
2004-11-30,494.01968424
2004-12-01,489.24884588
2004-12-02,494.60117104
2004-12-03,495.43161538
2004-12-06,496.50796312
2004-12-07,492.11731775
2004-12-08,475.51380429
2004-12-09,472.83636551
2004-12-10,473.36570198
2004-12-13,478.37287884
2004-12-14,481.40487111
2004-12-15,488.31711265
2004-12-16,486.2828854
2004-12-17,489.14931874
2004-12-20,493.93692505
2004-12-21,496.14074441
2004-12-22,498.18593599
2004-12-23,499.30772436
2004-12-24,504.90585639
2004-12-27,508.34370837
2004-12-28,508.60563993
2004-12-29,506.30902321
2004-12-30,510.11101821
2004-12-31,514.09861693
2005-01-03,509.47507394
2005-01-04,504.82237311
2005-01-05,500.99081288
2005-01-06,496.46273968
2005-01-07,498.93175473
2005-01-10,501.50013765
2005-01-11,504.2827964
2005-01-12,507.60903794
2005-01-13,504.54208143
2005-01-14,499.34076673
2005-01-17,500.03840987
2005-01-18,496.90129588
2005-01-19,498.67154389
2005-01-20,497.21547552
2005-01-21,501.99628398
2005-01-24,502.81326975
2005-01-25,501.80707104
2005-01-26,508.23881221
2005-01-27,515.68124777
2005-01-28,514.4857834
2005-01-31,516.31016531
2005-02-01,516.50099496
2005-02-02,520.38663087
2005-02-03,517.86683128
2005-02-04,521.42904935
2005-02-07,525.27511187
2005-02-08,518.59876275
2005-02-09,520.91935134
2005-02-10,534.69352348
2005-02-11,533.36890898
2005-02-14,532.800269
2005-02-15,529.34408283
2005-02-16,528.1601421
2005-02-17,533.21698379
2005-02-18,532.98577252
2005-02-21,535.64390486
2005-02-22,538.23689207
2005-02-23,527.85921679
2005-02-24,523.65434452
2005-02-25,528.08235305
2005-02-28,539.92513078
2005-03-01,536.65356411
2005-03-02,535.14124561
2005-03-03,537.67056467
2005-03-04,545.5546418
2005-03-07,547.20994721
2005-03-08,552.82161712
2005-03-09,547.82523007
2005-03-10,542.93220051
2005-03-11,542.92483396
2005-03-14,542.98647232
2005-03-15,543.98042427
2005-03-16,550.16063052
2005-03-17,547.93577193
2005-03-18,547.00932452
2005-03-21,545.42522873
2005-03-22,543.58817329
2005-03-23,524.76155586
2005-03-24,519.93168507
2005-03-25,519.93168507
2005-03-28,518.07947687
2005-03-29,514.4486474
2005-03-30,517.12433831
2005-03-31,517.7533062
2005-04-01,520.9375873
2005-04-04,514.79710377
2005-04-05,516.33383457
2005-04-06,513.81018042
2005-04-07,518.08282777
2005-04-08,523.40052638
2005-04-11,523.54874795
2005-04-12,524.05767522
2005-04-13,526.21097078
2005-04-14,516.38263544
2005-04-15,508.99927802
2005-04-18,498.57816148
2005-04-19,507.49004594
2005-04-20,511.81784199
2005-04-21,513.09897542
2005-04-22,519.08104111
2005-04-25,516.39493858
2005-04-26,515.22593177
2005-04-27,515.20731161
2005-04-28,518.03234832
2005-04-29,514.86896181
2005-05-02,517.08165434
2005-05-03,510.8748724
2005-05-04,508.00655233
2005-05-05,511.40366946
2005-05-06,512.65206617
2005-05-09,511.34156663
2005-05-10,514.11423625
2005-05-11,515.87066304
2005-05-12,514.97740379
2005-05-13,509.51161622
2005-05-16,500.51162561
2005-05-17,499.03500671
2005-05-18,503.96840002
2005-05-19,510.2923103
2005-05-20,508.62100234
2005-05-23,517.1096609
2005-05-24,520.46925994
2005-05-25,518.53307749
2005-05-26,518.28326398
2005-05-27,520.80715086
2005-05-30,522.99953769
2005-05-31,515.40703604
2005-06-01,517.36699692
2005-06-02,524.41022442
2005-06-03,527.23818749
2005-06-06,533.25014753
2005-06-07,537.09454411
2005-06-08,540.04743462
2005-06-09,536.678029
2005-06-10,533.78898033
2005-06-13,533.26376979
2005-06-14,536.1352446
2005-06-15,540.14231997
2005-06-16,545.25695862
2005-06-17,555.32486594
2005-06-20,552.74474076
2005-06-21,553.06060365
2005-06-22,551.44480335
2005-06-23,546.05062243
2005-06-24,540.1239882
2005-06-27,538.7139499
2005-06-28,541.83090808
2005-06-29,537.29067212
2005-06-30,539.7847824
2005-07-01,531.64263389
2005-07-04,532.37711734
2005-07-05,527.2433569
2005-07-06,525.10292653
2005-07-07,518.59284429
2005-07-08,519.59851426
2005-07-11,526.67552169
2005-07-12,533.34916964
2005-07-13,529.69944503
2005-07-14,535.95677117
2005-07-15,533.15073172
2005-07-18,535.84637128
2005-07-19,531.52248956
2005-07-20,536.97076304
2005-07-21,549.2139497
2005-07-22,555.42297947
2005-07-25,552.24352144
2005-07-26,548.83750382
2005-07-27,548.00297036
2005-07-28,546.43083663
2005-07-29,551.78567212
2005-08-01,550.87541655
2005-08-02,554.31583531
2005-08-03,557.12574627
2005-08-04,559.29953128
2005-08-05,556.34768527
2005-08-08,558.26362528
2005-08-09,554.91341335
2005-08-10,559.28008053
2005-08-11,570.41120512
2005-08-12,570.55725133
2005-08-15,566.1983855
2005-08-16,569.62505451
2005-08-17,565.11860883
2005-08-18,555.73099175
2005-08-19,554.60907697
2005-08-22,562.67627517
2005-08-23,559.76430227
2005-08-24,555.72117799
2005-08-25,556.24541926
2005-08-26,559.61751086
2005-08-29,548.27708719
2005-08-30,549.53104907
2005-08-31,553.84534668
2005-09-01,568.24919765
2005-09-02,566.9684148
2005-09-05,569.42488443
2005-09-06,570.27489204
2005-09-07,574.83418516
2005-09-08,576.00354385
2005-09-09,577.20408841
2005-09-12,575.74105547
2005-09-13,575.88032829
2005-09-14,581.96745948
2005-09-15,577.62640879
2005-09-16,582.61130697
2005-09-19,582.22984725
2005-09-20,588.32559155
2005-09-21,586.9785702
2005-09-22,581.26309761
2005-09-23,576.79547028
2005-09-26,584.17784349
2005-09-27,584.07291145
2005-09-28,586.15721755
2005-09-29,593.53168013
2005-09-30,592.94998017
2005-10-03,591.27549311
2005-10-04,593.02743219
2005-10-05,575.45274775
2005-10-06,565.20224928
2005-10-07,563.0152597
2005-10-10,567.04963545
2005-10-11,558.34304126
2005-10-12,564.91123705
2005-10-13,555.12138309
2005-10-14,556.55153723
2005-10-17,558.24137196
2005-10-18,558.23369752
2005-10-19,551.05125081
2005-10-20,555.70055193
2005-10-21,551.13197857
2005-10-24,550.30274793
2005-10-25,556.71809783
2005-10-26,562.89495485
2005-10-27,564.65252313
2005-10-28,553.51814582
2005-10-31,560.47377353
2005-11-01,560.93593547
2005-11-02,556.37857565
2005-11-03,563.7928773
2005-11-04,556.29377321
2005-11-07,556.827759
2005-11-08,563.33031888
2005-11-09,559.30893531
2005-11-10,558.62601754
2005-11-11,564.50571729
2005-11-14,565.25089417
2005-11-15,566.52794649
2005-11-16,569.80528668
2005-11-17,574.12746767
2005-11-18,576.50907161
2005-11-21,578.07651816
2005-11-22,573.1468718
2005-11-23,576.02547431
2005-11-24,582.08219641
2005-11-25,577.60153451
2005-11-28,580.26036825
2005-11-29,578.86102007
2005-11-30,579.15281036
2005-12-01,572.9402719
2005-12-02,581.6928468
2005-12-05,584.92379229
2005-12-06,586.98632365
2005-12-07,582.8339054
2005-12-08,577.71707979
2005-12-09,579.05657485
2005-12-12,586.33915912
2005-12-13,583.22012284
2005-12-14,589.53637833
2005-12-15,583.711059
2005-12-16,581.54753658
2005-12-19,583.43064896
2005-12-20,579.77318199
2005-12-21,583.761841
2005-12-22,580.92410538
2005-12-23,581.00144503
2005-12-26,581.00144503
2005-12-27,579.56579049
2005-12-28,586.49132813
2005-12-29,589.00624804
2005-12-30,588.89044962
2006-01-02,588.89044962
2006-01-03,592.44006834
2006-01-04,604.04325336
2006-01-05,605.57804192
2006-01-06,606.66252582
2006-01-09,610.92973748
2006-01-10,608.77535552
2006-01-11,614.43375902
2006-01-12,612.05496369
2006-01-13,612.33399424
2006-01-16,612.88075136
2006-01-17,614.09783064
2006-01-18,602.30122432
2006-01-19,607.40851675
2006-01-20,610.15967741
2006-01-23,608.63589607
2006-01-24,608.32563937
2006-01-25,615.28837492
2006-01-26,617.04680899
2006-01-27,621.42287248
2006-01-30,621.85493883
2006-01-31,627.84106054
2006-02-01,630.90157205
2006-02-02,623.35952774
2006-02-03,615.66386573
2006-02-06,615.71805567
2006-02-07,613.66560891
2006-02-08,603.54689437
2006-02-09,608.58553669
2006-02-10,606.43050997
2006-02-13,601.6220151
2006-02-14,606.26135767
2006-02-15,605.90632885
2006-02-16,601.01096457
2006-02-17,599.24449006
2006-02-20,606.97545636
2006-02-21,610.08695467
2006-02-22,608.81084319
2006-02-23,616.18568038
2006-02-24,615.05675125
2006-02-27,617.9370082
2006-02-28,622.20416118
2006-03-01,614.29176457
2006-03-02,622.88921157
2006-03-03,619.69180191
2006-03-06,619.99937699
2006-03-07,610.85111908
2006-03-08,610.13815489
2006-03-09,614.44196782
2006-03-10,609.59887732
2006-03-13,618.51761327
2006-03-14,619.48177811
2006-03-15,622.18675356
2006-03-16,621.79674665
2006-03-17,615.31463574
2006-03-20,613.47625186
2006-03-21,607.4036426
2006-03-22,613.01342551
2006-03-23,611.08858595
2006-03-24,608.56181144
2006-03-27,610.11873695
2006-03-28,612.14704703
2006-03-29,607.90332805
2006-03-30,619.31027204
2006-03-31,619.19790121
2006-04-03,628.60121507
2006-04-04,627.95655079
2006-04-05,639.66310566
2006-04-06,646.45662858
2006-04-07,644.36113046
2006-04-10,639.53931075
2006-04-11,647.4811004
2006-04-12,640.88790769
2006-04-13,634.82285647
2006-04-14,634.82285647
2006-04-17,645.93171022
2006-04-18,653.20959898
2006-04-19,663.54005954
2006-04-20,654.94655431
2006-04-21,659.27790912
2006-04-24,659.93622891
2006-04-25,662.06663037
2006-04-26,675.73407602
2006-04-27,677.37474064
2006-04-28,674.47619405
2006-05-01,681.99458262
2006-05-02,679.2348514
2006-05-03,684.361398
2006-05-04,676.31592423
2006-05-05,682.65181343
2006-05-08,689.06983581
2006-05-09,693.29356092
2006-05-10,697.10594651
2006-05-11,699.30228763
2006-05-12,692.99030879
2006-05-15,673.3277945
2006-05-16,677.07805381
2006-05-17,672.40906646
2006-05-18,664.04271286
2006-05-19,650.52138301
2006-05-22,641.16492224
2006-05-23,644.23367049
2006-05-24,641.63858091
2006-05-25,638.25715331
2006-05-26,647.26904142
2006-05-29,655.42803968
2006-05-30,658.45546913
2006-05-31,635.91178133
2006-06-01,638.81182616
2006-06-02,646.40692498
2006-06-05,650.66810469
2006-06-06,633.31123677
2006-06-07,630.71073516
2006-06-08,619.28334793
2006-06-09,635.41498674
2006-06-12,633.21206787
2006-06-13,612.13037252
2006-06-14,612.54176763
2006-06-15,612.0716648
2006-06-16,623.35834768
2006-06-19,614.2487978
2006-06-20,610.52709334
2006-06-21,615.11900222
2006-06-22,625.32103379
2006-06-23,619.23257823
2006-06-26,618.64710418
2006-06-27,625.01500902
2006-06-28,614.98116199
2006-06-29,623.05602264
2006-06-30,640.9196724
2006-07-03,643.58135999
2006-07-04,647.94705629
2006-07-05,642.1223363
2006-07-06,649.75802768
2006-07-07,657.06049757
2006-07-10,654.75369603
2006-07-11,652.65949986
2006-07-12,654.49363107
2006-07-13,650.66107675
2006-07-14,634.89574817
2006-07-17,629.6509029
2006-07-18,625.78263342
2006-07-19,623.12244922
2006-07-20,639.04494812
2006-07-21,637.02636816
2006-07-24,634.45077159
2006-07-25,642.95245657
2006-07-26,639.75512203
2006-07-27,653.75978079
2006-07-28,649.67869043
2006-07-31,652.45194226
2006-08-01,648.03627856
2006-08-02,644.69428189
2006-08-03,649.04527853
2006-08-04,649.04318786
2006-08-07,648.71605646
2006-08-08,654.39143869
2006-08-09,651.34505255
2006-08-10,651.91077859
2006-08-11,651.71198844
2006-08-14,649.57532963
2006-08-15,649.1446888
2006-08-16,656.87791722
2006-08-17,663.92078616
2006-08-18,659.64596476
2006-08-21,666.07975602
2006-08-22,666.78476765
2006-08-23,667.67734519
2006-08-24,656.52086335
2006-08-25,655.05996322
2006-08-28,657.65041917
2006-08-29,666.07351125
2006-08-30,669.47151664
2006-08-31,674.45756024
2006-09-01,672.72941769
2006-09-04,683.11044249
2006-09-05,684.35638093
2006-09-06,676.22946991
2006-09-07,670.06819443
2006-09-08,666.28658437
2006-09-11,656.20295528
2006-09-12,655.6033618
2006-09-13,659.37685085
2006-09-14,667.40757919
2006-09-15,661.15667518
2006-09-18,666.65541134
2006-09-19,667.95536305
2006-09-20,658.53979754
2006-09-21,660.81170354
2006-09-22,654.00622108
2006-09-25,652.81589519
2006-09-26,654.44529974
2006-09-27,666.08606833
2006-09-28,665.62945716
2006-09-29,669.25261793
2006-10-02,672.86311791
2006-10-03,671.69773926
2006-10-04,667.01715957
2006-10-05,678.79999948
2006-10-06,675.98729195
2006-10-09,673.76248657
2006-10-10,678.50654131
2006-10-11,683.88702003
2006-10-12,684.84246341
2006-10-13,688.26560956
2006-10-16,692.41992716
2006-10-17,688.0491971
2006-10-18,693.51691884
2006-10-19,693.92789877
2006-10-20,699.95749081
2006-10-23,699.73337936
2006-10-24,697.44015445
2006-10-25,703.43043057
2006-10-26,710.79330393
2006-10-27,712.78960918
2006-10-30,717.41733843
2006-10-31,721.09370251
2006-11-01,727.05946577
2006-11-02,725.44225381
2006-11-03,725.61171313
2006-11-06,727.41271116
2006-11-07,737.86491574
2006-11-08,727.89759633
2006-11-09,721.27555964
2006-11-10,722.67442487
2006-11-13,718.87404816
2006-11-14,723.63220477
2006-11-15,723.5885746
2006-11-16,722.3563429
2006-11-17,725.63599619
2006-11-20,712.30950905
2006-11-21,718.54285679
2006-11-22,734.80908583
2006-11-23,737.63301099
2006-11-24,737.63492114
2006-11-27,737.57913201
2006-11-28,731.16099616
2006-11-29,744.04151234
2006-11-30,751.78728079
2006-12-01,747.10973499
2006-12-04,742.2671252
2006-12-05,738.77911335
2006-12-06,747.3547773
2006-12-07,750.15537553
2006-12-08,744.14490256
2006-12-11,744.63787879
2006-12-12,746.9658046
2006-12-13,749.89788389
2006-12-14,758.20911693
2006-12-15,756.34217738
2006-12-18,755.67567433
2006-12-19,755.85697568
2006-12-20,766.18669255
2006-12-21,761.87515185
2006-12-22,765.73661428
2006-12-25,765.73661428
2006-12-26,764.1257703
2006-12-27,770.01305317
2006-12-28,775.7925846
2006-12-29,777.15478741
2007-01-01,777.15478741
2007-01-02,785.13266069
2007-01-03,779.21731029
2007-01-04,764.23739057
2007-01-05,756.94578721
2007-01-08,749.51652293
2007-01-09,760.83155343
2007-01-10,748.44569821
2007-01-11,758.28755701
2007-01-12,770.07096151
2007-01-15,775.13214738
2007-01-16,772.40163778
2007-01-17,772.85185052
2007-01-18,778.89199194
2007-01-19,779.47381105
2007-01-22,787.30848158
2007-01-23,791.26173843
2007-01-24,783.51120308
2007-01-25,781.31907144
2007-01-26,775.69843209
2007-01-29,773.55686213
2007-01-30,781.83132375
2007-01-31,779.15626013
2007-02-01,785.25489378
2007-02-02,787.65448957
2007-02-05,787.2820151
2007-02-06,794.97738054
2007-02-07,801.36745479
2007-02-08,803.71471358
2007-02-09,802.99998246
2007-02-12,797.04643506
2007-02-13,802.21979091
2007-02-14,812.89539927
2007-02-15,819.07875461
2007-02-16,813.00209102
2007-02-19,820.42999136
2007-02-20,819.27533777
2007-02-21,818.74331572
2007-02-22,828.26153563
2007-02-23,833.56364392
2007-02-26,838.0109372
2007-02-27,830.21792402
2007-02-28,805.29571872
2007-03-01,798.91634508
2007-03-02,794.66500149
2007-03-05,768.88398236
2007-03-06,784.99023769
2007-03-07,794.0170552
2007-03-08,793.1414373
2007-03-09,799.30956702
2007-03-12,811.12329978
2007-03-13,810.93018332
2007-03-14,793.35659315
2007-03-15,811.26105626
2007-03-16,814.8214643
2007-03-19,821.52123654
2007-03-20,825.63751008
2007-03-21,823.45786352
2007-03-22,843.63476172
2007-03-23,840.96240796
2007-03-26,850.33712492
2007-03-27,844.44152584
2007-03-28,836.45479723
2007-03-29,842.79184729
2007-03-30,847.67603218
2007-04-02,846.46914804
2007-04-03,857.5155485
2007-04-04,873.36813409
2007-04-05,872.86293594
2007-04-06,872.86293594
2007-04-09,869.77390983
2007-04-10,889.49390294
2007-04-11,891.01437999
2007-04-12,893.90661705
2007-04-13,896.29386353
2007-04-16,906.92223424
2007-04-17,910.86220766
2007-04-18,917.64654173
2007-04-19,906.05862406
2007-04-20,913.2495229
2007-04-23,909.93117285
2007-04-24,900.99054351
2007-04-25,907.41025763
2007-04-26,901.30632243
2007-04-27,899.42739502
2007-04-30,901.9578139
2007-05-01,894.72467708
2007-05-02,905.54274949
2007-05-03,904.79238565
2007-05-04,909.29386843
2007-05-07,918.7524411
2007-05-08,916.64495669
2007-05-09,921.85206684
2007-05-10,928.00110992
2007-05-11,918.84419158
2007-05-14,927.37141215
2007-05-15,920.60246177
2007-05-16,911.56919985
2007-05-17,917.41605686
2007-05-18,912.23126115
2007-05-21,915.9840354
2007-05-22,912.08251511
2007-05-23,919.72049114
2007-05-24,903.69213734
2007-05-25,898.77868307
2007-05-28,898.60092237
2007-05-29,906.80649463
2007-05-30,898.74923188
2007-05-31,914.28148289
2007-06-01,921.56086314
2007-06-04,931.49292826
2007-06-05,932.94031338
2007-06-06,933.29209104
2007-06-07,934.89811338
2007-06-08,921.59286514
2007-06-11,919.35333773
2007-06-12,919.87788851
2007-06-13,910.60351521
2007-06-14,915.89837172
2007-06-15,925.81979109
2007-06-18,934.93296573
2007-06-19,942.47597962
2007-06-20,948.06104615
2007-06-21,947.05046001
2007-06-22,948.0837835
2007-06-25,941.91460324
2007-06-26,937.78141935
2007-06-27,908.89848368
2007-06-28,931.14316703
2007-06-29,934.57217977
