Date,MEXICO IMI VALUE WEIGHTED
2003-02-20,1162.7308957032471
2003-02-21,1167.5784604529845
2003-02-24,1159.3745294054288
2003-02-25,1145.8004377625693
2003-02-26,1145.3455210023671
2003-02-27,1153.5287046676856
2003-02-28,1155.8345570876318
2003-03-03,1164.5446596439274
2003-03-04,1145.7680338427206
2003-03-05,1143.881690352002
2003-03-06,1135.5529822954509
2003-03-07,1141.1121741312636
2003-03-10,1132.6895116015396
2003-03-11,1129.928022027837
2003-03-12,1136.4797794815563
2003-03-13,1175.2072187308584
2003-03-14,1182.9725065209748
2003-03-17,1182.0753455656675
2003-03-18,1208.9236769880408
2003-03-19,1194.4386864109458
2003-03-20,1193.5618190454347
2003-03-21,1209.7675314587736
2003-03-24,1181.9468841597136
2003-03-25,1192.3283414590294
2003-03-26,1188.4975256626728
2003-03-27,1184.27407126721
2003-03-28,1195.552668867529
2003-03-31,1177.5391244849343
2003-04-01,1179.7214482054435
2003-04-02,1209.0253478237976
2003-04-03,1210.1116596347526
2003-04-04,1227.710423099413
2003-04-07,1247.3507034756171
2003-04-08,1246.707028268787
2003-04-09,1232.866104750737
2003-04-10,1221.254723431452
2003-04-11,1228.4890962805653
2003-04-14,1252.7076103724203
2003-04-15,1268.5181799327597
2003-04-16,1266.8264178082845
2003-04-17,1278.0718626070195
2003-04-18,1278.0718626070195
2003-04-21,1278.3132263969883
2003-04-22,1290.3505490661078
2003-04-23,1292.8373111990304
2003-04-24,1296.710117498742
2003-04-25,1292.6846052567582
2003-04-28,1309.3433976708611
2003-04-29,1329.8325251815784
2003-04-30,1339.5094426451035
2003-05-01,1346.3773801165494
2003-05-02,1362.8579914532102
2003-05-05,1375.7704161082818
2003-05-06,1370.3314025691518
2003-05-07,1380.496495375083
2003-05-08,1345.880461741864
2003-05-09,1371.546447438359
2003-05-12,1362.2209613919185
2003-05-13,1359.0337127585922
2003-05-14,1376.1455637951804
2003-05-15,1375.8013353520814
2003-05-16,1340.817592676568
2003-05-19,1329.9395384134575
2003-05-20,1317.6967467893023
2003-05-21,1329.3242691562418
2003-05-22,1346.8617695590824
2003-05-23,1358.6130910294928
2003-05-26,1351.4741703199732
2003-05-27,1371.0033654516124
2003-05-28,1362.8380719564875
2003-05-29,1363.104703194565
2003-05-30,1370.1977516815332
2003-06-02,1388.045822590456
2003-06-03,1389.101652992049
2003-06-04,1403.448608137777
2003-06-05,1381.398592255198
2003-06-06,1395.7572019127049
2003-06-09,1342.5193802628573
2003-06-10,1372.4534656243688
2003-06-11,1395.3817382430416
2003-06-12,1413.5934577998173
2003-06-13,1397.946261770353
2003-06-16,1410.2522709342575
2003-06-17,1434.7332187561092
2003-06-18,1420.5269234825969
2003-06-19,1421.0797066132845
2003-06-20,1429.6347000938956
2003-06-23,1409.6043894753775
2003-06-24,1420.5552699261368
2003-06-25,1421.7525050305608
2003-06-26,1423.7964038860077
2003-06-27,1427.4191459857489
2003-06-30,1416.8141894222474
2003-07-01,1426.94752625687
2003-07-02,1436.33139707392
2003-07-03,1434.4300878977474
2003-07-04,1444.7172803591134
2003-07-07,1456.1410420979523
2003-07-08,1432.740204764337
2003-07-09,1425.5579652245276
2003-07-10,1419.2533048223838
2003-07-11,1417.9120170249764
2003-07-14,1432.8006682705714
2003-07-15,1414.4173764721418
2003-07-16,1402.140267854995
2003-07-17,1408.0059336936047
2003-07-18,1413.9814981584648
2003-07-21,1411.636281104751
2003-07-22,1425.7405326902165
2003-07-23,1438.863507511644
2003-07-24,1434.3369286472914
2003-07-25,1435.5303280277358
2003-07-28,1437.1653468228378
2003-07-29,1422.964660519621
2003-07-30,1426.9579972995518
2003-07-31,1449.8251846065684
2003-08-01,1422.1594014251841
2003-08-04,1434.2218791724758
2003-08-05,1408.6294685501557
2003-08-06,1405.0792517551256
2003-08-07,1411.9844446227614
2003-08-08,1418.076257551954
2003-08-11,1430.376771504312
2003-08-12,1421.156681494536
2003-08-13,1416.8246012202214
2003-08-14,1431.7922498160262
2003-08-15,1428.5799457997553
2003-08-18,1446.47215362757
2003-08-19,1433.801375349189
2003-08-20,1426.9909738821939
2003-08-21,1434.760145599968
2003-08-22,1429.3298222719143
2003-08-25,1423.2874371543205
2003-08-26,1415.7504004769462
2003-08-27,1427.2114843728277
2003-08-28,1429.8701114965813
2003-08-29,1426.7225638315572
2003-09-01,1434.2660916569716
2003-09-02,1435.985979933739
2003-09-03,1459.5196107612267
2003-09-04,1473.33607090024
2003-09-05,1480.0703683036024
2003-09-08,1486.2874048907531
2003-09-09,1449.8824240059328
2003-09-10,1461.3376366666155
2003-09-11,1459.7306321897397
2003-09-12,1454.6209127976965
2003-09-15,1462.404720891779
2003-09-16,1465.243304191448
2003-09-17,1474.1563194497044
2003-09-18,1496.8667070096762
2003-09-19,1501.2797639853568
2003-09-22,1491.5170273663225
2003-09-23,1502.159784200076
2003-09-24,1485.012735177167
2003-09-25,1477.4742488111985
2003-09-26,1475.3984449103007
2003-09-29,1461.4996221727492
2003-09-30,1465.6292890016
2003-10-01,1502.653815422749
2003-10-02,1453.7171210542804
2003-10-03,1455.4434554992815
2003-10-06,1451.4429320377271
2003-10-07,1439.163577737127
2003-10-08,1444.7439758355913
2003-10-09,1472.453202499888
2003-10-10,1477.5811745873434
2003-10-13,1483.4404842687363
2003-10-14,1461.9469913899381
2003-10-15,1462.2415522769843
2003-10-16,1447.1862095678666
2003-10-17,1450.041106826475
2003-10-20,1474.182594183979
2003-10-21,1485.220239787343
2003-10-22,1481.063036273323
2003-10-23,1470.9749840413413
2003-10-24,1465.6550191683095
2003-10-27,1480.7033288819225
2003-10-28,1494.1026851490292
2003-10-29,1488.5073257327283
2003-10-30,1507.659451004876
2003-10-31,1518.1036811623853
2003-11-03,1556.453443350573
2003-11-04,1559.9133745223508
2003-11-05,1563.5290501959812
2003-11-06,1580.1997457339992
2003-11-07,1603.1160066731927
2003-11-10,1585.3334214664926
2003-11-11,1590.4080221169734
2003-11-12,1609.9193757056548
2003-11-13,1609.6610316986735
2003-11-14,1606.5665616673791
2003-11-17,1580.853851578919
2003-11-18,1592.218260551997
2003-11-19,1554.3372063702127
2003-11-20,1559.1661746920083
2003-11-21,1552.419816530227
2003-11-24,1522.313752711978
2003-11-25,1531.6495626150768
2003-11-26,1543.2922542608885
2003-11-27,1556.8663890518255
2003-11-28,1562.8845429929136
2003-12-01,1582.8080682824896
2003-12-02,1584.336531305084
2003-12-03,1581.5147353154896
2003-12-04,1581.4188118676548
2003-12-05,1577.4978139588877
2003-12-08,1572.501350550378
2003-12-09,1569.2501035963787
2003-12-10,1549.8596371540584
2003-12-11,1563.1291086978824
2003-12-12,1557.7010938070252
2003-12-15,1542.217604496965
2003-12-16,1534.8588028732972
2003-12-17,1548.9513215920467
2003-12-18,1572.9652831308633
2003-12-19,1577.3449759358764
2003-12-22,1571.0335281261118
2003-12-23,1585.4449933205424
2003-12-24,1586.807694812647
2003-12-25,1586.807694812647
2003-12-26,1591.8011645264912
2003-12-29,1605.8731431725962
2003-12-30,1616.4364434547779
2003-12-31,1615.60977440011
2004-01-01,1615.60977440011
2004-01-02,1635.4910843414998
2004-01-05,1688.1812838584149
2004-01-06,1689.0857065197074
2004-01-07,1711.0823525569626
2004-01-08,1723.1005982084146
2004-01-09,1718.7303868822949
2004-01-12,1725.3765969239803
2004-01-13,1729.7904607406176
2004-01-14,1735.773488288441
2004-01-15,1731.4969769430086
2004-01-16,1748.1352463980786
2004-01-19,1750.9649154612812
2004-01-20,1764.8431598309528
2004-01-21,1776.8911261695525
2004-01-22,1786.8138563201474
2004-01-23,1773.0393721679034
2004-01-26,1800.3512929020442
2004-01-27,1810.2499947044312
2004-01-28,1790.7112866566358
2004-01-29,1744.0191842289273
2004-01-30,1755.6407349537196
2004-02-02,1816.480046630743
2004-02-03,1800.0504365318352
2004-02-04,1799.2904091630444
2004-02-05,1762.4757730951783
2004-02-06,1813.479289263957
2004-02-09,1829.752276218685
2004-02-10,1813.895932755426
2004-02-11,1834.0539378592202
2004-02-12,1855.989527203548
2004-02-13,1858.5222565879565
2004-02-16,1869.3498035444136
2004-02-17,1880.9611711976916
2004-02-18,1892.3184454606035
2004-02-19,1873.810557866101
2004-02-20,1845.419335998763
2004-02-23,1819.1896994262113
2004-02-24,1826.5311619831734
2004-02-25,1825.9178667054769
2004-02-26,1838.5386530302646
2004-02-27,1839.056428531407
2004-03-01,1885.7983172209933
2004-03-02,1879.5869860746252
2004-03-03,1864.7441804369544
2004-03-04,1893.6278549165631
2004-03-05,1905.0144998872022
2004-03-08,1885.6140785490236
2004-03-09,1870.2242554730383
2004-03-10,1855.9975210908465
2004-03-11,1807.2675590218416
2004-03-12,1831.139666388682
2004-03-15,1825.4584775974845
2004-03-16,1834.353660359317
2004-03-17,1858.2550601541793
2004-03-18,1846.1985257610395
2004-03-19,1857.534197609314
2004-03-22,1835.0460640183023
2004-03-23,1857.1305720676976
2004-03-24,1873.6237400799414
2004-03-25,1890.6166737181838
2004-03-26,1901.41419139948
2004-03-29,1896.9138873364839
2004-03-30,1892.790511958189
2004-03-31,1910.427759396409
2004-04-01,1932.8172678844114
2004-04-02,1940.4933171220257
2004-04-05,1954.0116493793598
2004-04-06,1948.5102378114314
2004-04-07,1952.7650535372804
2004-04-08,1957.0416910461443
2004-04-09,1957.0416910461443
2004-04-12,1959.3896611649825
2004-04-13,1925.9409076015586
2004-04-14,1919.4667889883763
2004-04-15,1913.5026150414171
2004-04-16,1919.4372710743642
2004-04-19,1914.1338981827967
2004-04-20,1910.8662177885406
2004-04-21,1881.985562577551
2004-04-22,1906.5879394986553
2004-04-23,1923.858543323728
2004-04-26,1916.2632388312027
2004-04-27,1899.0618869212014
2004-04-28,1844.9099228304174
2004-04-29,1800.8300508684872
2004-04-30,1792.4395624819822
2004-05-03,1820.5063655553126
2004-05-04,1846.068428401088
2004-05-05,1822.0477595155733
2004-05-06,1775.020670657151
2004-05-07,1756.3452888984007
2004-05-10,1681.2732505584393
2004-05-11,1712.3152490048294
2004-05-12,1718.7253044526426
2004-05-13,1735.7950824518048
2004-05-14,1745.892103331836
2004-05-17,1716.5064867828744
2004-05-18,1740.0122549743917
2004-05-19,1745.4542801640948
2004-05-20,1749.7068988826845
2004-05-21,1754.9209011503144
2004-05-24,1755.9200942351988
2004-05-25,1788.6199640593081
2004-05-26,1803.4268878133553
2004-05-27,1817.3138906365643
2004-05-28,1811.3305448587048
2004-05-31,1810.4626092586243
2004-06-01,1803.255706877642
2004-06-02,1810.2434033160634
2004-06-03,1795.5162957040914
2004-06-04,1818.3026074934592
2004-06-07,1876.9044901982163
2004-06-08,1871.34803280774
2004-06-09,1838.7897471524736
2004-06-10,1846.4030058462333
2004-06-11,1845.4122960388231
2004-06-14,1812.6697160444355
2004-06-15,1833.2659651385848
2004-06-16,1830.1817614396002
2004-06-17,1837.7198381878213
2004-06-18,1845.5948370575481
2004-06-21,1845.81140985142
2004-06-22,1846.834125912648
2004-06-23,1840.4534040229216
2004-06-24,1850.3391307974027
2004-06-25,1841.100417168869
2004-06-28,1831.3419566196942
2004-06-29,1809.5812555905734
2004-06-30,1829.9045261826752
2004-07-01,1836.2169056516561
2004-07-02,1822.738798197946
2004-07-05,1827.7991956210133
2004-07-06,1804.0968957534271
2004-07-07,1790.80851584447
2004-07-08,1756.2379555320988
2004-07-09,1773.7554352619763
2004-07-12,1785.3292658748646
2004-07-13,1770.9373317077873
2004-07-14,1746.3537447560527
2004-07-15,1738.9064614498236
2004-07-16,1755.7912951957323
2004-07-19,1758.8846549728826
2004-07-20,1768.3208955102996
2004-07-21,1744.8978194676288
2004-07-22,1754.2687789288545
2004-07-23,1751.1388791014424
2004-07-26,1750.035508583253
2004-07-27,1776.309861760849
2004-07-28,1772.6674603273116
2004-07-29,1776.5715907318595
2004-07-30,1780.2500100634454
2004-08-02,1792.135801579364
2004-08-03,1800.2876035067359
2004-08-04,1770.1014243538357
2004-08-05,1767.9945152555158
2004-08-06,1744.5093669591251
2004-08-09,1747.0402890776325
2004-08-10,1768.0466905244368
2004-08-11,1748.1665742220246
2004-08-12,1739.3656053365632
2004-08-13,1741.4044179220273
2004-08-16,1764.1428276484069
2004-08-17,1781.006590355102
2004-08-18,1797.5987148628362
2004-08-19,1796.6697565150878
2004-08-20,1807.7313732419586
2004-08-23,1805.833377408841
2004-08-24,1807.0230570290578
2004-08-25,1808.8463784122785
2004-08-26,1811.638333761953
2004-08-27,1817.2290804306926
2004-08-30,1802.3240895178415
2004-08-31,1816.2862916498489
2004-09-01,1825.7934340934878
2004-09-02,1827.0559004556835
2004-09-03,1809.6876869092494
2004-09-06,1818.336921639253
2004-09-07,1831.291038780764
2004-09-08,1831.7575210291736
2004-09-09,1837.9428090332613
2004-09-10,1846.6000307724862
2004-09-13,1851.1850411595808
2004-09-14,1864.0165792315563
2004-09-15,1858.1507209993447
2004-09-16,1863.3189802841755
2004-09-17,1890.73312935688
2004-09-20,1889.4727199407082
2004-09-21,1899.086921719206
2004-09-22,1892.486841665706
2004-09-23,1890.123417587056
2004-09-24,1893.2265166247914
2004-09-27,1848.0226154524694
2004-09-28,1869.6773526936133
2004-09-29,1889.635509898431
2004-09-30,1884.9641635046416
2004-10-01,1909.5530385913014
2004-10-04,1924.373997566958
2004-10-05,1926.4840733746187
2004-10-06,1936.689896637275
2004-10-07,1929.14712121438
2004-10-08,1911.3085030275618
2004-10-11,1914.6889391015618
2004-10-12,1914.1515275539002
2004-10-13,1901.5957787750563
2004-10-14,1897.0748280008213
2004-10-15,1892.027893500986
2004-10-18,1884.2417674349638
2004-10-19,1888.3380832111636
2004-10-20,1902.1197774813286
2004-10-21,1920.500921507187
2004-10-22,1931.8890326458165
2004-10-25,1904.1062447168806
2004-10-26,1929.370349713366
2004-10-27,1955.607715147117
2004-10-28,1947.1872543737068
2004-10-29,1966.7251753392204
2004-11-01,1979.6279629606672
2004-11-02,1979.1354426451492
2004-11-03,2020.6674655688496
2004-11-04,2034.4290950534325
2004-11-05,2024.3269651421613
2004-11-08,2023.2474968579745
2004-11-09,2016.081566930428
2004-11-10,2014.9482200431491
2004-11-11,2057.1035777360194
2004-11-12,2053.3480177554484
2004-11-15,2061.1993732336555
2004-11-16,2060.393254993023
2004-11-17,2070.6325356518437
2004-11-18,2071.5390178830567
2004-11-19,2031.7871531371275
2004-11-22,2031.067923391411
2004-11-23,2039.6755696996613
2004-11-24,2047.250294926089
2004-11-25,2062.7698283907794
2004-11-26,2077.8340810983877
2004-11-29,2090.284289381661
2004-11-30,2090.9346901401545
2004-12-01,2125.2568252844667
2004-12-02,2115.905658756266
2004-12-03,2113.4013533504026
2004-12-06,2128.2542977032886
2004-12-07,2111.500514829449
2004-12-08,2096.842306767466
2004-12-09,2096.409733439011
2004-12-10,2115.1678261903785
2004-12-13,2122.24084921972
2004-12-14,2146.7473376692656
2004-12-15,2174.2892881764014
2004-12-16,2184.348699911562
2004-12-17,2177.8232240021744
2004-12-20,2193.7458516541333
2004-12-21,2217.366220838771
2004-12-22,2239.734685456202
2004-12-23,2259.364850070893
2004-12-24,2264.236105810251
2004-12-27,2273.7101941670912
2004-12-28,2276.799372355872
2004-12-29,2276.8350455442587
2004-12-30,2280.107017611048
2004-12-31,2282.5998102892486
2005-01-03,2289.624390107561
2005-01-04,2229.2098484500607
2005-01-05,2192.353133393765
2005-01-06,2187.614002005883
2005-01-07,2159.3221368273175
2005-01-10,2180.8301325221596
2005-01-11,2156.3514442803926
2005-01-12,2184.451140999782
2005-01-13,2206.80370911088
2005-01-14,2236.622908944653
2005-01-17,2258.920619207269
2005-01-18,2274.5259774358374
2005-01-19,2268.978609029448
2005-01-20,2234.2293700145624
2005-01-21,2210.321870331769
2005-01-24,2217.388330386618
2005-01-25,2231.9375718969095
2005-01-26,2263.0136732320007
2005-01-27,2257.83816391133
2005-01-28,2268.9083618657187
2005-01-31,2290.005000899501
2005-02-01,2346.7490252117823
2005-02-02,2349.199584597714
2005-02-03,2357.6518691993883
2005-02-04,2371.223433442094
2005-02-07,2372.2460301556544
2005-02-08,2368.923109119052
2005-02-09,2403.183867414502
2005-02-10,2420.446112978283
2005-02-11,2423.62502643966
2005-02-14,2405.7253617834785
2005-02-15,2423.8126747498723
2005-02-16,2406.758912466588
2005-02-17,2402.7831660334245
2005-02-18,2406.152249455809
2005-02-21,2413.274830635099
2005-02-22,2398.6438554879996
2005-02-23,2406.9270529305145
2005-02-24,2428.171937530203
2005-02-25,2465.2242402532775
2005-02-28,2449.9562954241997
2005-03-01,2449.7535040054354
2005-03-02,2447.990234719921
2005-03-03,2459.2131148057615
2005-03-04,2485.5362711628554
2005-03-07,2495.153305844379
2005-03-08,2480.342038363646
2005-03-09,2454.819914537443
2005-03-10,2405.683198923729
2005-03-11,2420.094425232153
2005-03-14,2352.941945758032
2005-03-15,2332.5910148879575
2005-03-16,2299.796360194889
2005-03-17,2300.9998823649257
2005-03-18,2282.5200064131427
2005-03-21,2275.858312732846
2005-03-22,2274.712419360546
2005-03-23,2233.3244716454606
2005-03-24,2225.0620616595324
2005-03-25,2225.0620616595324
2005-03-28,2217.1900818400995
2005-03-29,2189.5661487346074
2005-03-30,2207.0331438852945
2005-03-31,2219.698653071995
2005-04-01,2235.568273656739
2005-04-04,2210.679940120464
2005-04-05,2180.7769509243553
2005-04-06,2155.9970507021762
2005-04-07,2207.3872380107505
2005-04-08,2213.632901698302
2005-04-11,2210.690613590194
2005-04-12,2219.686952735489
2005-04-13,2212.9187350276857
2005-04-14,2178.173341052246
2005-04-15,2132.822806177631
2005-04-18,2101.74152172454
2005-04-19,2151.71352096709
2005-04-20,2121.605466100542
2005-04-21,2162.26568663182
2005-04-22,2142.6577685697853
2005-04-25,2209.1076471570373
2005-04-26,2235.0895321778194
2005-04-27,2197.2363848862337
2005-04-28,2160.3389782213626
2005-04-29,2170.4117363729347
2005-05-02,2199.303309948349
2005-05-03,2191.115827925462
2005-05-04,2254.9241761044373
2005-05-05,2251.9025343257026
2005-05-06,2255.177413131045
2005-05-09,2237.9822969841866
2005-05-10,2224.247620097183
2005-05-11,2210.1463267150666
2005-05-12,2203.715128108973
2005-05-13,2188.889652242014
2005-05-16,2202.0088332926243
2005-05-17,2214.6404954163236
2005-05-18,2274.953094929912
2005-05-19,2311.1633774666698
2005-05-20,2316.314338855909
2005-05-23,2335.899642848812
2005-05-24,2335.0700818235746
2005-05-25,2343.573956004895
2005-05-26,2370.6031033378486
2005-05-27,2379.23142112757
2005-05-30,2389.0003075002883
2005-05-31,2351.5758123429664
2005-06-01,2395.3984407570356
2005-06-02,2425.785401206666
2005-06-03,2408.5828052077013
2005-06-06,2393.961920477405
2005-06-07,2387.550625172314
2005-06-08,2386.022100713539
2005-06-09,2401.8147014015135
2005-06-10,2408.467634507832
2005-06-13,2420.4902384409625
2005-06-14,2441.9474390735945
2005-06-15,2465.104463573886
2005-06-16,2479.3192119331284
2005-06-17,2504.725829778412
2005-06-20,2507.425546342353
2005-06-21,2488.0686129629694
2005-06-22,2479.610023608523
2005-06-23,2452.7585036872074
2005-06-24,2444.9480244691936
2005-06-27,2463.6157306477353
2005-06-28,2475.6825281502533
2005-06-29,2504.461780593828
2005-06-30,2486.427322922577
2005-07-01,2501.4873477062783
2005-07-04,2496.936977128508
2005-07-05,2529.272044023708
2005-07-06,2543.2903349656676
2005-07-07,2541.288607653533
2005-07-08,2572.8453413715333
2005-07-11,2565.4979518785153
2005-07-12,2595.493047927197
2005-07-13,2597.8027394552573
2005-07-14,2625.0362137224656
2005-07-15,2596.177312898518
2005-07-18,2610.559103301745
2005-07-19,2644.455511697538
2005-07-20,2667.1362678946384
2005-07-21,2669.2566832520984
2005-07-22,2668.749932734814
2005-07-25,2633.1725355116037
2005-07-26,2611.2960040132293
2005-07-27,2657.5337922606577
2005-07-28,2681.1699426282116
2005-07-29,2699.5632162075394
2005-08-01,2732.5023151006844
2005-08-02,2752.063076284428
2005-08-03,2729.5623809709277
2005-08-04,2743.017650450991
2005-08-05,2715.8709470765843
2005-08-08,2729.109649096568
2005-08-09,2727.7515382403603
2005-08-10,2743.2044080927567
2005-08-11,2772.5349254470734
2005-08-12,2751.0884366558653
2005-08-15,2775.9626708830997
2005-08-16,2740.738263618253
2005-08-17,2735.394014954979
2005-08-18,2736.2061826269987
2005-08-19,2727.3323252563773
2005-08-22,2754.850611881851
2005-08-23,2736.3220750736455
2005-08-24,2689.527030531262
2005-08-25,2701.7799695900044
2005-08-26,2669.687564567698
2005-08-29,2650.961633156262
2005-08-30,2616.4365728849207
2005-08-31,2683.4115635250905
2005-09-01,2746.103123086576
2005-09-02,2790.911275015688
2005-09-05,2803.0102691785537
2005-09-06,2851.2905171332254
2005-09-07,2875.0246768982515
2005-09-08,2837.6366254295103
2005-09-09,2860.2207735737557
2005-09-12,2856.130902022168
2005-09-13,2832.269935691314
2005-09-14,2830.929176206232
2005-09-15,2866.0354276733674
2005-09-16,2865.02759570265
2005-09-19,2879.62823307853
2005-09-20,2881.0639260128314
2005-09-21,2915.806297229845
2005-09-22,2893.20872153019
2005-09-23,2886.606223794265
2005-09-26,2904.7547095579725
2005-09-27,2893.8036776446306
2005-09-28,2910.7227583329823
2005-09-29,2921.983890539639
2005-09-30,2983.773511333442
2005-10-03,2986.3485490770863
2005-10-04,2991.584762548999
2005-10-05,2931.019209856983
2005-10-06,2837.8301184250085
2005-10-07,2875.9685709454893
2005-10-10,2871.645918150681
2005-10-11,2869.2064452542786
2005-10-12,2791.0227731315063
2005-10-13,2751.3774214987257
2005-10-14,2727.5036809592384
2005-10-17,2815.09151541016
2005-10-18,2779.453999286412
2005-10-19,2776.428317266979
2005-10-20,2740.9499335033047
2005-10-21,2749.769646149319
2005-10-24,2827.580897616248
2005-10-25,2825.0564715959467
2005-10-26,2851.708955480558
2005-10-27,2805.77491144473
2005-10-28,2856.2178144279533
2005-10-31,2902.3896533947263
2005-11-01,2940.594576957351
2005-11-02,2943.6808680537692
2005-11-03,2933.7111436970285
2005-11-04,2952.513909645088
2005-11-07,2971.6598413778056
2005-11-08,2954.048556772948
2005-11-09,2966.2060230084367
2005-11-10,2989.2168366727888
2005-11-11,2999.112504249532
2005-11-14,3017.398144232132
2005-11-15,3003.7908005861004
2005-11-16,3034.26454963419
2005-11-17,3052.0050794193544
2005-11-18,3071.28128525489
2005-11-21,3109.006960497101
2005-11-22,3117.792386315616
2005-11-23,3119.415293878467
2005-11-24,3134.0043296953213
2005-11-25,3154.9804492872563
2005-11-28,3156.0270231802983
2005-11-29,3129.074652530108
2005-11-30,3132.7654074669376
2005-12-01,3212.00407619535
2005-12-02,3244.4711249394836
2005-12-05,3254.419095423084
2005-12-06,3288.389017327143
2005-12-07,3248.954301625444
2005-12-08,3221.428495977772
2005-12-09,3227.9540816792846
2005-12-12,3236.150788147449
2005-12-13,3288.596808803647
2005-12-14,3319.333877358054
2005-12-15,3285.028165509141
2005-12-16,3268.6230359511064
2005-12-19,3258.592844327518
2005-12-20,3262.9578388502096
2005-12-21,3302.1780916879397
2005-12-22,3298.408747264316
2005-12-23,3305.119008691881
2005-12-26,3298.1154388602968
2005-12-27,3296.520164547728
2005-12-28,3256.461563540191
2005-12-29,3303.030653373557
2005-12-30,3310.3631640945173
2006-01-02,3332.0128336990115
2006-01-03,3427.9786478550086
2006-01-04,3472.496288561973
2006-01-05,3456.7833865047846
2006-01-06,3467.8718788236115
2006-01-09,3506.65783591539
2006-01-10,3464.1133884175824
2006-01-11,3520.840481956899
2006-01-12,3496.9508710018504
2006-01-13,3480.3672164353584
2006-01-16,3496.1005275689176
2006-01-17,3431.5808881723738
2006-01-18,3384.5949365573497
2006-01-19,3433.254882169079
2006-01-20,3414.93816389912
2006-01-23,3418.376776713731
2006-01-24,3486.3047599092843
2006-01-25,3496.041366840533
2006-01-26,3561.032147613276
2006-01-27,3539.420944550283
2006-01-30,3538.956154753877
2006-01-31,3541.042741003593
2006-02-01,3577.5864541669894
2006-02-02,3541.0961467160387
2006-02-03,3487.953441876107
2006-02-06,3505.4053887424775
2006-02-07,3471.511382215305
2006-02-08,3406.6665705242663
2006-02-09,3426.1472346198025
2006-02-10,3390.4601400419174
2006-02-13,3304.4289245564073
2006-02-14,3334.7807019472075
2006-02-15,3369.559339410666
2006-02-16,3419.6679117446947
2006-02-17,3441.733431779979
2006-02-20,3447.0576395637395
2006-02-21,3446.343376301467
2006-02-22,3466.2498502474937
2006-02-23,3516.813750814758
2006-02-24,3507.5677809177187
2006-02-27,3491.8008428027456
2006-02-28,3458.402646837863
2006-03-01,3522.9472654848482
2006-03-02,3512.4401297446416
2006-03-03,3510.116659072172
2006-03-06,3464.578914281264
2006-03-07,3353.985974338562
2006-03-08,3322.534675088813
2006-03-09,3329.784197253848
2006-03-10,3347.164453750573
2006-03-13,3387.4299182080745
2006-03-14,3425.4316239349455
2006-03-15,3473.691517541976
2006-03-16,3519.42502793939
2006-03-17,3526.149554590751
2006-03-20,3556.1031186512682
2006-03-21,3537.6091467185634
2006-03-22,3527.726631951958
2006-03-23,3485.39049120112
2006-03-24,3502.3373600202176
2006-03-27,3479.5706135609485
2006-03-28,3404.2602590617953
2006-03-29,3436.9738904444075
2006-03-30,3476.1013966587097
2006-03-31,3489.852490881645
2006-04-03,3547.2968523329832
2006-04-04,3585.500685381916
2006-04-05,3591.922107289345
2006-04-06,3565.281932599284
2006-04-07,3468.2338644105407
2006-04-10,3488.025048491769
2006-04-11,3466.639102879169
2006-04-12,3448.7478282505836
2006-04-13,3432.098700803857
2006-04-14,3432.098700803857
2006-04-17,3469.698458141181
2006-04-18,3535.1891675359793
2006-04-19,3564.2580958095864
2006-04-20,3537.5729562843994
2006-04-21,3560.90048921095
2006-04-24,3553.7845987890105
2006-04-25,3572.0159017958085
2006-04-26,3593.9876972393286
2006-04-27,3575.9204007044063
2006-04-28,3625.685536754522
2006-05-01,3641.3188711340636
2006-05-02,3716.7108644304394
2006-05-03,3742.3391069437052
2006-05-04,3769.838103542406
2006-05-05,3789.275241709717
2006-05-08,3857.17090775987
2006-05-09,3872.181119940454
2006-05-10,3899.744161085453
2006-05-11,3856.7950241576136
2006-05-12,3739.348205714294
2006-05-15,3637.8167941947354
2006-05-16,3688.9801520346596
2006-05-17,3561.347325281883
2006-05-18,3517.317407018051
2006-05-19,3522.162790217767
2006-05-22,3346.79611019602
2006-05-23,3367.755907596606
2006-05-24,3275.303537105834
2006-05-25,3396.9560152668523
2006-05-26,3445.04411574701
2006-05-29,3439.0308089876385
2006-05-30,3285.7017412999385
2006-05-31,3250.3670292545253
2006-06-01,3357.6324367612683
2006-06-02,3389.156535762395
2006-06-05,3313.775459484824
2006-06-06,3248.7109880034827
2006-06-07,3200.9881542956646
2006-06-08,3127.697947471639
2006-06-09,3068.468448816479
2006-06-12,2948.356436578262
2006-06-13,2881.8790615219978
2006-06-14,2904.63631140194
2006-06-15,3100.7282967101532
2006-06-16,3104.7814488460594
2006-06-19,3023.3228779157635
2006-06-20,3040.060030614468
2006-06-21,3134.970135783107
2006-06-22,3151.956136989385
2006-06-23,3189.7572926800444
2006-06-26,3188.86260710807
2006-06-27,3112.3356813560204
2006-06-28,3140.839223980373
2006-06-29,3261.3519227438633
2006-06-30,3341.0576848807277
2006-07-03,3536.2846729145854
2006-07-04,3616.147097598692
2006-07-05,3420.2441423123364
2006-07-06,3514.1327121790855
2006-07-07,3479.225747809089
2006-07-10,3485.89777225583
2006-07-11,3454.189093011207
2006-07-12,3435.799783765013
2006-07-13,3314.9227159981397
2006-07-14,3267.750349405716
2006-07-17,3303.374825453725
2006-07-18,3376.861630818482
2006-07-19,3559.995063600774
2006-07-20,3501.726196083927
2006-07-21,3488.7927023844645
2006-07-24,3566.559905791682
2006-07-25,3587.9953965948253
