Date,TAIWAN IMI VALUE WEIGHTED
2003-01-29,551.1800493926496
2003-01-30,550.33823789424
2003-01-31,550.33823789424
2003-02-03,550.3699576774039
2003-02-04,550.2906650743673
2003-02-05,550.2906650743673
2003-02-06,528.113770565188
2003-02-07,514.305672040531
2003-02-10,503.3572698033848
2003-02-11,499.711443639158
2003-02-12,501.86010622007154
2003-02-13,488.26612501785706
2003-02-14,486.0604947405021
2003-02-17,509.98806490295374
2003-02-18,500.4766484436572
2003-02-19,493.3769079240996
2003-02-20,491.74494814623046
2003-02-21,492.1683330126732
2003-02-24,498.89554137887694
2003-02-25,481.39156557442965
2003-02-26,481.04654886109245
2003-02-27,478.3362429884976
2003-02-28,478.29494777327557
2003-03-03,488.32411663899677
2003-03-04,487.2406397830135
2003-03-05,477.82208705524977
2003-03-06,475.0717614676533
2003-03-07,468.6952041187084
2003-03-10,465.0288064722163
2003-03-11,456.12962111589616
2003-03-12,463.18322929401216
2003-03-13,469.4414613236348
2003-03-14,480.9466269271189
2003-03-17,466.5022682496343
2003-03-18,485.32415532116846
2003-03-19,480.11330626723856
2003-03-20,489.3669213387329
2003-03-21,487.9083428077546
2003-03-24,486.08625483064225
2003-03-25,478.7485115056474
2003-03-26,476.97987479782705
2003-03-27,480.02858864237925
2003-03-28,476.5351035260286
2003-03-31,458.66431626090576
2003-04-01,460.76125796903045
2003-04-02,456.8662882264662
2003-04-03,461.08819542366354
2003-04-04,478.2572686527281
2003-04-07,486.84643581699595
2003-04-08,484.82703777685157
2003-04-09,483.2868001351097
2003-04-10,485.1165501349586
2003-04-11,484.61058824842377
2003-04-14,475.74615708116994
2003-04-15,479.17803420072767
2003-04-16,492.1965595336959
2003-04-17,487.80986890366216
2003-04-18,498.6904978301182
2003-04-21,497.20465839730906
2003-04-22,486.26731337162425
2003-04-23,485.03306431413915
2003-04-24,462.45321547605437
2003-04-25,445.551118836064
2003-04-28,434.45349499974225
2003-04-29,441.60495202209256
2003-04-30,433.3712472035638
2003-05-01,433.495600502618
2003-05-02,438.6903860271653
2003-05-05,441.0697250259608
2003-05-06,443.1534887581611
2003-05-07,450.4725548292
2003-05-08,440.6445832766597
2003-05-09,445.0950681379615
2003-05-12,446.39666826282246
2003-05-13,455.1653296112846
2003-05-14,456.68996127725967
2003-05-15,454.7889786291479
2003-05-16,449.4360299586814
2003-05-19,446.826360913084
2003-05-20,445.3568641844411
2003-05-21,441.37322884275886
2003-05-22,447.5388719290263
2003-05-23,456.5506438727885
2003-05-26,470.2391083408687
2003-05-27,468.9528963831684
2003-05-28,471.2409997076617
2003-05-29,478.11647795585793
2003-05-30,480.0677205315526
2003-06-02,495.47793821457947
2003-06-03,494.4225634346167
2003-06-04,494.28007854601873
2003-06-05,502.10396676977194
2003-06-06,503.02171710822665
2003-06-09,512.856988062908
2003-06-10,514.7393059671289
2003-06-11,511.1465935028978
2003-06-12,518.9041915442399
2003-06-13,521.895584923819
2003-06-16,525.8711485991516
2003-06-17,534.1108467152642
2003-06-18,539.0717121246639
2003-06-19,545.9700569635334
2003-06-20,542.7843349344896
2003-06-23,532.094751583949
2003-06-24,531.666658299189
2003-06-25,534.2278620323366
2003-06-26,529.238236066747
2003-06-27,526.312842771294
2003-06-30,525.8659348191376
2003-07-01,543.8982497676099
2003-07-02,554.2628151791968
2003-07-03,555.639446050719
2003-07-04,564.6959689592643
2003-07-07,584.4379372921046
2003-07-08,587.7544463486264
2003-07-09,587.8714013707807
2003-07-10,580.4053717426742
2003-07-11,575.0651219902887
2003-07-14,587.4114711347235
2003-07-15,585.1136443725269
2003-07-16,594.2603490960096
2003-07-17,578.4567983104037
2003-07-18,575.5962535349663
2003-07-21,567.4538277387231
2003-07-22,572.3048850553805
2003-07-23,575.6396375781131
2003-07-24,591.26133517244
2003-07-25,589.6675820781929
2003-07-28,593.6523430016841
2003-07-29,582.6082824732933
2003-07-30,580.2041891224632
2003-07-31,579.7658703891458
2003-08-01,586.8549550537941
2003-08-04,586.5406920433975
2003-08-05,572.240570936563
2003-08-06,567.4456328735597
2003-08-07,570.026635547004
2003-08-08,567.5270077272788
2003-08-11,566.3256381105692
2003-08-12,570.441070083166
2003-08-13,592.0324620487152
2003-08-14,590.1184870535457
2003-08-15,595.3621267305527
2003-08-18,599.8509606679844
2003-08-19,597.8994239790894
2003-08-20,603.2317226729883
2003-08-21,610.6703153881622
2003-08-22,614.5520388229926
2003-08-25,619.9166109497892
2003-08-26,604.4850106104947
2003-08-27,601.9730397889523
2003-08-28,596.0973889638207
2003-08-29,611.3850419907429
2003-09-01,616.582787385411
2003-09-02,620.4114155188562
2003-09-03,615.2198363439242
2003-09-04,609.22193940009
2003-09-05,609.202743611361
2003-09-08,618.4246151366416
2003-09-09,614.4013017144133
2003-09-10,608.4784256319693
2003-09-11,609.1037888648902
2003-09-12,611.1223814279866
2003-09-15,608.2648007518267
2003-09-16,616.1409105145143
2003-09-17,621.1786889654676
2003-09-18,621.6648380641835
2003-09-19,623.5049354263645
2003-09-22,619.6692071691132
2003-09-23,621.4690080470981
2003-09-24,624.2198662262118
2003-09-25,620.967357633727
2003-09-26,616.1251153456584
2003-09-29,615.4837390104589
2003-09-30,611.7585397083149
2003-10-01,607.1290933926231
2003-10-02,622.1535534205308
2003-10-03,627.0940479417068
2003-10-06,636.8871327849578
2003-10-07,637.15247114364
2003-10-08,634.7310946739256
2003-10-09,640.0955594773208
2003-10-10,641.235872231734
2003-10-13,651.4647790826093
2003-10-14,644.1094855782607
2003-10-15,644.1999591627933
2003-10-16,658.6247369745316
2003-10-17,658.1203251236965
2003-10-20,662.3479407161067
2003-10-21,658.4663126716615
2003-10-22,656.8240110215033
2003-10-23,647.3421999359015
2003-10-24,643.7337560693722
2003-10-27,647.3913284470568
2003-10-28,661.2247389499629
2003-10-29,662.3773403474024
2003-10-30,664.7162233617235
2003-10-31,657.0810709739073
2003-11-03,662.2894387622881
2003-11-04,665.2347078252382
2003-11-05,668.8245405121525
2003-11-06,654.2538867253082
2003-11-07,660.4670118150377
2003-11-10,660.4155235342456
2003-11-11,656.5127128160806
2003-11-12,652.0479432629446
2003-11-13,659.8289218227725
2003-11-14,661.3035790197696
2003-11-17,652.3291448431723
2003-11-18,648.5243501594807
2003-11-19,640.0191691069546
2003-11-20,636.4762293341308
2003-11-21,635.4357453613025
2003-11-24,635.5926616661043
2003-11-25,640.4882136804245
2003-11-26,639.1123991633184
2003-11-27,624.3722000086384
2003-11-28,628.7963106619121
2003-12-01,640.789186561926
2003-12-02,643.3943479246217
2003-12-03,641.8047837300684
2003-12-04,645.2310413461171
2003-12-05,644.13212171594
2003-12-08,639.882224611037
2003-12-09,642.0904400390057
2003-12-10,636.1657006578116
2003-12-11,642.2160332350103
2003-12-12,641.3656004006715
2003-12-15,648.6065993447156
2003-12-16,645.2708528425677
2003-12-17,631.5428224117434
2003-12-18,631.9161962572724
2003-12-19,630.4287538920668
2003-12-22,639.172578518263
2003-12-23,639.698057048429
2003-12-24,641.7867995434727
2003-12-25,641.1871158855731
2003-12-26,641.3816151011681
2003-12-29,635.6413126387052
2003-12-30,641.564142538277
2003-12-31,645.8044273456042
2004-01-01,645.8165931736413
2004-01-02,661.6776504931888
2004-01-05,673.6854225114213
2004-01-06,676.939726966645
2004-01-07,677.139524577795
2004-01-08,682.2302524602622
2004-01-09,688.8027734929854
2004-01-12,690.3405035549481
2004-01-13,688.4217111086385
2004-01-14,696.0427706127937
2004-01-15,693.1704884433485
2004-01-16,694.3069788206581
2004-01-19,694.9258826793601
2004-01-20,693.7920670891092
2004-01-21,695.3390986048421
2004-01-22,696.1670064466101
2004-01-23,696.1670064466101
2004-01-26,693.8949883273658
2004-01-27,711.8617506409581
2004-01-28,718.1990805250067
2004-01-29,710.1941068164882
2004-01-30,717.4537772672543
2004-02-02,712.6939573240143
2004-02-03,705.8383076768505
2004-02-04,706.8243550884941
2004-02-05,709.6972629308159
2004-02-06,719.5065272208951
2004-02-09,735.0230084893236
2004-02-10,740.7725907325516
2004-02-11,738.4736104244644
2004-02-12,733.4203888354161
2004-02-13,748.6618762920157
2004-02-16,750.9093112522562
2004-02-17,754.3169058742264
2004-02-18,757.7808083293316
2004-02-19,767.5613315321881
2004-02-20,765.1481904971366
2004-02-23,762.0739099496459
2004-02-24,752.9809091294542
2004-02-25,760.4757493996366
2004-02-26,765.210001125498
2004-02-27,769.89101216388
2004-03-01,789.3926863727431
2004-03-02,797.6350690322647
2004-03-03,793.2495155970413
2004-03-04,803.2286107249397
2004-03-05,794.3146680194897
2004-03-08,785.2726832912184
2004-03-09,795.1588593707572
2004-03-10,780.9370502337139
2004-03-11,785.6897631163484
2004-03-12,773.74604360308
2004-03-15,754.6827295077373
2004-03-16,752.2999328345766
2004-03-17,752.1404015031659
2004-03-18,777.4718657959318
2004-03-19,777.1558947159077
2004-03-22,725.6466752587288
2004-03-23,701.9884149668552
2004-03-24,707.5642511844419
2004-03-25,699.9212788307036
2004-03-26,695.0759314722334
2004-03-29,738.5854434554336
2004-03-30,743.5371190596052
2004-03-31,749.9121885759511
2004-04-01,752.9221863266432
2004-04-02,754.7456198150694
2004-04-05,771.7373555459452
2004-04-06,766.4458324730035
2004-04-07,766.790474785655
2004-04-08,770.436016153014
2004-04-09,766.1667779814776
2004-04-12,786.8604664633001
2004-04-13,793.9760183562988
2004-04-14,799.9865640046008
2004-04-15,778.65580953422
2004-04-16,786.6780485239553
2004-04-19,789.5367839127758
2004-04-20,788.9603559375762
2004-04-21,786.6204979641592
2004-04-22,774.7569684283193
2004-04-23,775.0529178766569
2004-04-26,771.2214936036922
2004-04-27,765.0055047299307
2004-04-28,756.4470689173504
2004-04-29,730.05757683392
2004-04-30,697.7362263392657
2004-05-03,684.8284673566367
2004-05-04,705.175691326609
2004-05-05,668.4613820950949
2004-05-06,675.0982863241468
2004-05-07,686.0100598909775
2004-05-10,652.9484961078559
2004-05-11,659.8837723409231
2004-05-12,672.7703269871831
2004-05-13,666.970770082568
2004-05-14,649.9825293957704
2004-05-17,613.7459339258684
2004-05-18,621.0348754380285
2004-05-19,660.290838889326
2004-05-20,650.5936394077601
2004-05-21,673.1526129805807
2004-05-24,671.9120191000817
2004-05-25,672.8210140791216
2004-05-26,680.6232184640598
2004-05-27,680.7487603750013
2004-05-28,693.5118311323964
2004-05-31,675.3839898675063
2004-06-01,671.5417578400233
2004-06-02,660.2026199024172
2004-06-03,638.3833697409821
2004-06-04,642.9623712394123
2004-06-07,668.689391991636
2004-06-08,673.7944415782362
2004-06-09,673.082271994742
2004-06-10,660.8147255156417
2004-06-11,644.2304570078632
2004-06-14,624.3781775108436
2004-06-15,630.186979161843
2004-06-16,620.9851488188557
2004-06-17,630.70938861667
2004-06-18,620.0595478152255
2004-06-21,615.8368497343436
2004-06-22,615.7453435159579
2004-06-23,632.0724532262193
2004-06-24,642.8495996275116
2004-06-25,645.7175335844812
2004-06-28,633.8573289504283
2004-06-29,636.4907488162191
2004-06-30,644.3818761378794
2004-07-01,647.2436502302423
2004-07-02,637.4705148305845
2004-07-05,625.3245366043606
2004-07-06,634.8592886135597
2004-07-07,633.6127940738597
2004-07-08,632.7311737795008
2004-07-09,639.4551778541396
2004-07-12,636.964892439469
2004-07-13,632.0115612285985
2004-07-14,623.0052033267667
2004-07-15,610.4682848893959
2004-07-16,606.2621031224434
2004-07-19,601.3645179073362
2004-07-20,582.3893864131438
2004-07-21,592.8678933118051
2004-07-22,590.9954179359909
2004-07-23,589.9686308546372
2004-07-26,585.6523582612698
2004-07-27,591.7309728169042
2004-07-28,589.9869270330421
2004-07-29,586.0644072340241
2004-07-30,593.9463568597989
2004-08-02,586.122954310249
2004-08-03,584.3119514784623
2004-08-04,579.0211387028728
2004-08-05,592.2332906983762
2004-08-06,588.2378070019219
2004-08-09,590.5668651643977
2004-08-10,590.7444779616759
2004-08-11,587.0986226748147
2004-08-12,584.5825094792422
2004-08-13,587.7060709062087
2004-08-16,583.9722774895907
2004-08-17,582.057605624045
2004-08-18,589.6950838119127
2004-08-19,612.0687283852532
2004-08-20,615.8637928904382
2004-08-23,619.3764644716648
2004-08-24,617.0120850741807
2004-08-25,616.8671742712393
2004-08-26,636.8580862897711
2004-08-27,634.3966679394397
2004-08-30,633.1750441108142
2004-08-31,628.061526007535
2004-09-01,641.7625233572147
2004-09-02,642.5189292032356
2004-09-03,633.5812642412252
2004-09-06,631.3133767455173
2004-09-07,638.4830349984031
2004-09-08,640.4310221033514
2004-09-09,642.540735153869
2004-09-10,643.1952892698336
2004-09-13,650.183085565744
2004-09-14,650.4469834586599
2004-09-15,647.2198844628134
2004-09-16,650.7638253968746
2004-09-17,637.6729518931504
2004-09-20,639.7903063010041
2004-09-21,647.7817281322598
2004-09-22,654.0192946482033
2004-09-23,650.2282645475964
2004-09-24,645.8679107784506
2004-09-27,640.3208080441583
2004-09-28,636.5625054290788
2004-09-29,635.0662753125555
2004-09-30,637.2695472883918
2004-10-01,650.4297692330916
2004-10-04,667.1695322068133
2004-10-05,664.6320544590284
2004-10-06,662.0318454328118
2004-10-07,666.8320489772797
2004-10-08,671.3419949522694
2004-10-11,668.5075338891804
2004-10-12,655.0647918613104
2004-10-13,653.4681078650898
2004-10-14,640.2103185050628
2004-10-15,638.6657240365657
2004-10-18,632.0383567237685
2004-10-19,635.9798248016609
2004-10-20,635.3276183057037
2004-10-21,637.0097959676278
2004-10-22,636.8076450153607
2004-10-25,635.2981750419909
2004-10-26,622.1497095033656
2004-10-27,623.5181303161545
2004-10-28,629.6616401310625
2004-10-29,632.2774525902365
2004-11-01,623.9210475586827
2004-11-02,633.8703230357388
2004-11-03,646.8439212412478
2004-11-04,651.544275677105
2004-11-05,663.9311659860529
2004-11-08,664.8462220219333
2004-11-09,665.2768827017451
2004-11-10,664.8283401502724
2004-11-11,657.451227487902
2004-11-12,662.7671925127584
2004-11-15,664.2238130778267
2004-11-16,664.7470881873526
2004-11-17,683.5816609978657
2004-11-18,683.9277963031343
2004-11-19,684.987927900222
2004-11-22,662.2869285875873
2004-11-23,663.2177058217376
2004-11-24,673.5934669657142
2004-11-25,668.5157020554371
2004-11-26,658.3435082914663
2004-11-29,659.0784395312646
2004-11-30,663.8867852498743
2004-12-01,660.0655899214404
2004-12-02,674.0322088637864
2004-12-03,669.5822440387913
2004-12-06,675.7634199580527
2004-12-07,676.1143901157583
2004-12-08,671.7131150803058
2004-12-09,673.1838796185773
2004-12-10,667.1659610949754
2004-12-13,667.8346978898326
2004-12-14,672.3157115051351
2004-12-15,682.2347033106637
2004-12-16,686.5268839224564
2004-12-17,684.2086435880121
2004-12-20,680.6536028315899
2004-12-21,681.16438460604
2004-12-22,683.4098571425317
2004-12-23,684.2882457550496
2004-12-24,688.0912571502566
2004-12-27,685.651219421085
2004-12-28,688.323260276749
2004-12-29,699.1534590268834
2004-12-30,701.8627252753035
2004-12-31,714.1061569740707
2005-01-03,713.2912447325343
2005-01-04,701.129022693245
2005-01-05,691.003312868471
2005-01-06,686.811493929272
2005-01-07,680.5625479196625
2005-01-10,675.7466377016789
2005-01-11,684.8037848582441
2005-01-12,674.5880831228502
2005-01-13,674.0706392457915
2005-01-14,677.0469627739807
2005-01-17,684.5342447021588
2005-01-18,680.5958170591502
2005-01-19,683.4079460502282
2005-01-20,678.2941910020761
2005-01-21,673.4919767058655
2005-01-24,663.1584984448994
2005-01-25,662.2096391438582
2005-01-26,668.4421884839237
2005-01-27,669.5720272055058
2005-01-28,678.0334302795308
2005-01-31,690.5580264287746
2005-02-01,689.1858130439637
2005-02-02,696.1532398670759
2005-02-03,700.6787509164025
2005-02-04,699.9035412978764
2005-02-07,701.6779758820572
2005-02-08,696.8197806123782
2005-02-09,694.5247342835105
2005-02-10,696.6005514852388
2005-02-11,699.5718334583987
2005-02-14,711.997928849129
2005-02-15,715.1916735037012
2005-02-16,717.1396426437506
2005-02-17,708.9879455162054
2005-02-18,717.7752499236146
2005-02-21,723.498644432178
2005-02-22,723.9917298602463
2005-02-23,724.7973923838898
2005-02-24,723.7358409817666
2005-02-25,732.6607863017487
2005-02-28,735.1367883153207
2005-03-01,742.0598761610615
2005-03-02,742.1351822250892
2005-03-03,740.5565972905152
2005-03-04,737.6084404513405
2005-03-07,740.0240035939022
2005-03-08,734.2704794365276
2005-03-09,741.3229222362854
2005-03-10,740.0124850821701
2005-03-11,741.0905079416816
2005-03-14,734.2973375785213
2005-03-15,717.0000788027802
2005-03-16,717.6077052042403
2005-03-17,711.5369955981644
2005-03-18,710.9897783707271
2005-03-21,712.2892735720282
2005-03-22,704.0041865940178
2005-03-23,703.3523057360775
2005-03-24,700.3983836062216
2005-03-25,708.2073145953208
2005-03-28,701.4731017150822
2005-03-29,687.5139159453947
2005-03-30,687.2383083830414
2005-03-31,698.9512581060952
2005-04-01,705.9885504220908
2005-04-04,700.54937066286
2005-04-05,700.582643014827
2005-04-06,699.9106699978331
2005-04-07,695.1400386188225
2005-04-08,699.921042027298
2005-04-11,695.3046594632176
2005-04-12,695.5016266613073
2005-04-13,700.3741155333345
2005-04-14,692.9459522292392
2005-04-15,683.75824180569
2005-04-18,661.3563114913356
2005-04-19,668.0714631085011
2005-04-20,660.6373419880777
2005-04-21,663.7540799962264
2005-04-22,666.526103486816
2005-04-25,670.9578714634108
2005-04-26,675.4232559076855
2005-04-27,672.0533045548973
2005-04-28,679.6888556566539
2005-04-29,679.1787179441629
2005-05-02,679.5046611476811
2005-05-03,679.0822277521938
2005-05-04,681.4577222192656
2005-05-05,696.8985829138252
2005-05-06,699.7798841848597
2005-05-09,699.0205446920767
2005-05-10,697.1398049580798
2005-05-11,692.5941893718042
2005-05-12,691.416396466194
2005-05-13,697.4340472486056
2005-05-16,688.2615957128188
2005-05-17,686.5835054666097
2005-05-18,688.2141758142874
2005-05-19,697.3311236885893
2005-05-20,695.8647300243811
2005-05-23,686.5582430940083
2005-05-24,691.2466695503996
2005-05-25,687.6974454176582
2005-05-26,692.6992819619136
2005-05-27,701.1400633735901
2005-05-30,704.4572194003019
2005-05-31,703.1649317131681
2005-06-01,698.794606041998
2005-06-02,708.242330782778
2005-06-03,720.3862611986602
2005-06-06,725.9565959686125
2005-06-07,723.1636125989978
2005-06-08,727.2211781286036
2005-06-09,723.7978338917685
2005-06-10,729.1516795322349
2005-06-13,731.706458049091
2005-06-14,728.769418503803
2005-06-15,734.1982059128496
2005-06-16,737.7422378703592
2005-06-17,741.4799305203887
2005-06-20,743.009999822952
2005-06-21,739.641449656546
2005-06-22,749.8559010308257
2005-06-23,751.4585720390338
2005-06-24,747.5342336958472
2005-06-27,742.8695262168844
2005-06-28,742.9926144649701
2005-06-29,730.5280528325953
2005-06-30,730.3172896535435
2005-07-01,731.9970193903092
2005-07-04,729.3171440763906
2005-07-05,721.0416733487235
2005-07-06,723.5905225803822
2005-07-07,719.3127753958669
2005-07-08,718.0009482652943
2005-07-11,732.1837078326506
2005-07-12,742.4203993375843
2005-07-13,745.0212008573699
2005-07-14,750.8311504346755
2005-07-15,749.75726030794
2005-07-18,749.6730954152467
2005-07-19,750.6406624858644
2005-07-20,751.9893059387311
2005-07-21,748.8480166800344
2005-07-22,754.230203640924
2005-07-25,755.8422613597588
2005-07-26,745.9225541693011
2005-07-27,738.5195197995009
2005-07-28,743.4374466792906
2005-07-29,735.181629804614
2005-08-01,734.7262255479014
2005-08-02,740.8785477021703
2005-08-03,752.9073626887446
2005-08-04,754.6562947041348
2005-08-05,755.131219999732
2005-08-08,744.4492064291353
2005-08-09,746.39454156956
2005-08-10,743.1017054269611
2005-08-11,746.2718542107657
2005-08-12,746.3023572066813
2005-08-15,731.2556493557502
2005-08-16,729.832937940549
2005-08-17,728.6754340668191
2005-08-18,724.3987488838546
2005-08-19,716.5087517592615
2005-08-22,723.4126319683294
2005-08-23,721.2478928024037
2005-08-24,710.4286927272811
2005-08-25,707.7596899791773
2005-08-26,709.4456088465098
2005-08-29,695.9824867004228
2005-08-30,690.1678723783036
2005-08-31,687.7863759902879
2005-09-01,687.2620714236341
2005-09-02,696.5748397653081
2005-09-05,697.7123606235282
2005-09-06,699.4233961509815
2005-09-07,698.1847777986596
2005-09-08,696.6684909570164
2005-09-09,692.5337221561446
2005-09-12,698.5766056391285
2005-09-13,697.4272434803197
2005-09-14,693.5533746663265
2005-09-15,683.1386043833795
2005-09-16,673.6592818989267
2005-09-19,670.3086673923852
2005-09-20,680.7263517965122
2005-09-21,674.5405949663403
2005-09-22,662.9584550130547
2005-09-23,657.2381386241805
2005-09-26,655.4333431587387
2005-09-27,655.9323222247267
2005-09-28,653.8219446495821
2005-09-29,665.2109661826521
2005-09-30,678.6511627069708
2005-10-03,678.1367708973111
2005-10-04,678.1582676233661
2005-10-05,679.4606168219415
2005-10-06,674.5735847967976
2005-10-07,673.0130677350774
2005-10-10,673.0130677350774
2005-10-11,670.5404928308784
2005-10-12,657.3230753011057
2005-10-13,652.0278431517997
2005-10-14,653.6530681492704
2005-10-17,637.2846916548361
2005-10-18,635.6715324580567
2005-10-19,618.0887505710568
2005-10-20,623.1219969605208
2005-10-21,622.9708340655666
2005-10-24,618.2244070019526
2005-10-25,618.7027260414242
2005-10-26,615.5354193869196
2005-10-27,610.5089417989551
2005-10-28,607.8408459539136
2005-10-31,625.198735120448
2005-11-01,627.2358378029908
2005-11-02,634.2498081590338
2005-11-03,632.37727293666
2005-11-04,637.5355947813359
2005-11-07,630.0809122878343
2005-11-08,627.9769056390668
2005-11-09,643.7794961078962
2005-11-10,646.9197693199064
2005-11-11,660.0690846399892
2005-11-14,662.4628496996994
2005-11-15,654.0208273779629
2005-11-16,653.5022111109932
2005-11-17,650.8554903756907
2005-11-18,659.4669983592673
2005-11-21,659.6905309467613
2005-11-22,654.5108626602421
2005-11-23,663.4413721765718
2005-11-24,662.377872252241
2005-11-25,663.1831017427027
2005-11-28,670.8429287986589
2005-11-29,666.3557182389518
2005-11-30,672.8971563777297
2005-12-01,668.546935502782
2005-12-02,674.6835647737453
2005-12-05,687.1230871640944
2005-12-06,687.4786728920607
2005-12-07,686.3161503955515
2005-12-08,677.1291944284737
2005-12-09,678.5861207418811
2005-12-12,678.0836646871553
2005-12-13,679.4398767288185
2005-12-14,680.0179383152972
2005-12-15,685.4105652373103
2005-12-16,696.1990913968904
2005-12-19,704.7001796736148
2005-12-20,703.8251727096056
2005-12-21,709.127209793766
2005-12-22,703.0577403815753
2005-12-23,714.312373987162
2005-12-26,716.4741462103495
2005-12-27,717.0690727796771
2005-12-28,716.3588899388682
2005-12-29,726.1266824363956
2005-12-30,726.7171482494431
2006-01-02,715.2852447179564
2006-01-03,733.7317021633015
2006-01-04,742.7147833067135
2006-01-05,761.938172358993
2006-01-06,756.5156997812702
2006-01-09,768.3708030810322
2006-01-10,763.5376068307527
2006-01-11,767.0156803968508
2006-01-12,768.7210145451063
2006-01-13,760.377277536115
2006-01-16,765.0622911516492
2006-01-17,761.7638231005326
2006-01-18,735.4790779647819
2006-01-19,737.8350889653467
2006-01-20,734.3678955133531
2006-01-23,723.78563292494
2006-01-24,731.4380962487785
2006-01-25,741.6646519486619
2006-01-26,741.5486726135852
2006-01-27,741.3863624698031
2006-01-30,741.3863624698031
2006-01-31,741.3863624698031
2006-02-01,741.3863624698031
2006-02-02,741.3863624698031
2006-02-03,748.3575184660775
2006-02-06,763.0583391538541
2006-02-07,762.0602614757416
2006-02-08,748.7113247572669
2006-02-09,747.7779787240407
2006-02-10,748.5188001832128
2006-02-13,742.594457159147
2006-02-14,748.845257855291
2006-02-15,744.4923030978754
2006-02-16,752.5658567003077
2006-02-17,752.5784235409097
2006-02-20,753.6490117369669
2006-02-21,745.244901769569
2006-02-22,730.4013293643087
2006-02-23,725.8294042795321
2006-02-24,734.1918907820732
2006-02-27,737.6952019100755
2006-02-28,737.6952019100755
2006-03-01,747.7035951280577
2006-03-02,749.0022333263158
2006-03-03,735.0861551043548
2006-03-06,734.2535032160066
2006-03-07,724.4340323955178
2006-03-08,721.850725572376
2006-03-09,725.254042462235
2006-03-10,724.7618291794205
2006-03-13,729.9479957107416
2006-03-14,721.5367746832334
2006-03-15,727.3501464633797
2006-03-16,724.6102327835066
2006-03-17,726.8922639152521
2006-03-20,725.4815041902699
2006-03-21,717.9154967832545
2006-03-22,709.7367865699796
2006-03-23,705.3544486362059
2006-03-24,706.1962613909417
2006-03-27,712.6299922348737
2006-03-28,716.1493883855316
2006-03-29,719.7390724524993
2006-03-30,727.5114267125316
2006-03-31,735.5943378321098
2006-04-03,738.2289187995262
2006-04-04,742.3961268507333
2006-04-05,741.8817250383032
2006-04-06,755.7857681010701
2006-04-07,756.2974657768034
2006-04-10,756.5461107400633
2006-04-11,753.4285433639818
2006-04-12,755.2546181450382
2006-04-13,761.6556245947003
2006-04-14,772.987641640733
2006-04-17,782.8285514405056
2006-04-18,780.4801323570974
2006-04-19,787.2454995393783
2006-04-20,795.1733104243724
2006-04-21,791.8951754061554
2006-04-24,801.3083911669332
2006-04-25,798.195073227459
2006-04-26,808.5605627254012
2006-04-27,808.0578814886782
2006-04-28,810.9183069755517
2006-05-01,810.9055992466097
2006-05-02,817.1258422232862
2006-05-03,826.527349227108
2006-05-04,835.1544898259077
2006-05-05,840.308488806415
2006-05-08,859.5687418238106
2006-05-09,847.7964148651557
2006-05-10,843.46707440494
2006-05-11,842.5433333577215
2006-05-12,837.3835384349654
2006-05-15,819.7564860896483
2006-05-16,804.780264012549
2006-05-17,813.0566657151626
2006-05-18,795.8040287826899
2006-05-19,797.6031474288466
2006-05-22,778.7810495339863
2006-05-23,774.1562685543568
2006-05-24,777.2822838776215
2006-05-25,773.7052971170458
2006-05-26,778.0302452467512
2006-05-29,778.6861349688254
2006-05-30,769.7922325408831
2006-05-31,772.1952050164284
2006-06-01,773.7430490385527
2006-06-02,781.3606019196642
2006-06-05,755.4526430485515
2006-06-06,757.1157422826712
2006-06-07,740.5961018322447
2006-06-08,703.0745118824004
2006-06-09,716.382638058434
2006-06-12,712.927148001312
2006-06-13,698.7032826565819
2006-06-14,714.3297022977434
2006-06-15,711.7556280249044
2006-06-16,732.0327577884923
2006-06-19,731.927596671602
2006-06-20,710.0238138498219
2006-06-21,703.4019527108636
2006-06-22,722.3390800743507
2006-06-23,715.5527716235214
2006-06-26,723.3647125068281
2006-06-27,731.3387300516827
2006-06-28,728.7231926343542
2006-06-29,737.5705396661402
2006-06-30,752.0881239828028
2006-07-03,754.9409053458495
2006-07-04,757.254208418517
2006-07-05,746.5605074127052
2006-07-06,745.2934527687487
2006-07-07,746.0358388556858
2006-07-10,748.6111056507802
2006-07-11,743.5785149452927
2006-07-12,743.687989648725
2006-07-13,735.0338419412419
2006-07-14,717.0799967664926
2006-07-17,696.1991169876509
2006-07-18,701.3145774656167
2006-07-19,699.2535648220061
2006-07-20,720.4389582083635
2006-07-21,716.9270560480115
2006-07-24,710.2798154472574
2006-07-25,715.3550633126708
2006-07-26,713.3165343396264
2006-07-27,722.7101706294769
2006-07-28,724.6315559419075
2006-07-31,723.3665459272822
2006-08-01,721.2685879232339
2006-08-02,724.2727535855743
2006-08-03,725.2330077109639
2006-08-04,721.9570148874488
2006-08-07,718.7589520308827
2006-08-08,728.7921605653129
2006-08-09,737.0055068207548
2006-08-10,742.6732769872895
2006-08-11,740.6195404925763
2006-08-14,742.183891245828
2006-08-15,742.9429691071027
2006-08-16,752.2712203009668
2006-08-17,756.5153823536316
2006-08-18,753.8322686709853
2006-08-21,728.4167316972246
2006-08-22,735.4123462582384
2006-08-23,729.5919552923098
2006-08-24,728.72557508198
2006-08-25,725.8329759775419
2006-08-28,715.5244609703119
2006-08-29,719.3852465742991
2006-08-30,730.7641511845434
2006-08-31,732.1433124811423
2006-09-01,738.3110844669349
2006-09-04,750.6223676715205
