Date,COLOMBIA IMI VALUE WEIGHTED
2003-04-18,517.1779932849151
2003-04-21,517.6879254529777
2003-04-22,517.4953838467916
2003-04-23,518.5149253269132
2003-04-24,518.3345378163001
2003-04-25,520.8889753149925
2003-04-28,527.8769241326423
2003-04-29,531.2295194048493
2003-04-30,536.6651482840093
2003-05-01,536.0107925902298
2003-05-02,534.7417417600534
2003-05-05,532.5304687997763
2003-05-06,532.8996449552752
2003-05-07,533.7761031284936
2003-05-08,540.7286668416289
2003-05-09,547.2635627878778
2003-05-12,549.8967281264336
2003-05-13,557.6752484669438
2003-05-14,554.179486381989
2003-05-15,552.7788159255209
2003-05-16,561.2134506944124
2003-05-19,553.1809491360154
2003-05-20,539.4791101209129
2003-05-21,543.6780810462225
2003-05-22,550.5959667237785
2003-05-23,563.9500721936778
2003-05-26,566.4882641711525
2003-05-27,574.2391006692992
2003-05-28,577.7349101279701
2003-05-29,599.5073913495792
2003-05-30,599.653173624837
2003-06-02,602.0977270650227
2003-06-03,600.4938204355936
2003-06-04,586.4385943706436
2003-06-05,581.8150756964745
2003-06-06,594.1852895636479
2003-06-09,600.5842632174174
2003-06-10,605.0012862669523
2003-06-11,607.3480260940627
2003-06-12,604.360789111023
2003-06-13,608.7298126977422
2003-06-16,608.0212536935527
2003-06-17,604.120721374488
2003-06-18,608.933843568477
2003-06-19,614.1982835679541
2003-06-20,615.6062511943983
2003-06-23,616.8125730734013
2003-06-24,617.159040581353
2003-06-25,621.1528624656899
2003-06-26,618.3059665511107
2003-06-27,616.8386153472961
2003-06-30,617.4955254807863
2003-07-01,617.7838556764801
2003-07-02,623.2875013856946
2003-07-03,627.8844699033043
2003-07-04,629.3600933330714
2003-07-07,640.4818222206792
2003-07-08,639.0466683535046
2003-07-09,645.8467790447279
2003-07-10,652.9143539531844
2003-07-11,663.9243833962232
2003-07-14,660.4080907048555
2003-07-15,648.7412946218892
2003-07-16,627.541337213025
2003-07-17,625.1439553689844
2003-07-18,637.0981946033983
2003-07-21,659.1138258232935
2003-07-22,658.0600810771231
2003-07-23,654.9869770069988
2003-07-24,642.5436093348904
2003-07-25,628.4813918103999
2003-07-28,630.5746601390387
2003-07-29,627.1879738580244
2003-07-30,615.5978145765606
2003-07-31,616.1809768970869
2003-08-01,613.0614613746122
2003-08-04,610.6591510079472
2003-08-05,608.4611709860236
2003-08-06,613.4243256945125
2003-08-07,617.1249209833858
2003-08-08,620.7211910775701
2003-08-11,617.2850903839817
2003-08-12,614.2271444195065
2003-08-13,611.1743952146406
2003-08-14,611.038155957838
2003-08-15,613.9565749877883
2003-08-18,613.9565749877883
2003-08-19,612.4708153301644
2003-08-20,619.2539623588556
2003-08-21,621.4647117832682
2003-08-22,620.0376807086365
2003-08-25,617.8651815358808
2003-08-26,615.5768658595886
2003-08-27,612.4442061360322
2003-08-28,612.8223333201674
2003-08-29,614.5267030508351
2003-09-01,614.9160032403122
2003-09-02,613.0968613026272
2003-09-03,616.068084571786
2003-09-04,624.5801331495346
2003-09-05,626.2903159733618
2003-09-08,629.8580947763029
2003-09-09,635.6058570363648
2003-09-10,637.9366140272427
2003-09-11,637.6987567964112
2003-09-12,638.8306261295011
2003-09-15,642.1655194341168
2003-09-16,643.1279356882665
2003-09-17,646.6314519665318
2003-09-18,647.4006195748508
2003-09-19,643.9835762053566
2003-09-22,638.0439008306051
2003-09-23,628.9466375454755
2003-09-24,624.2678595866744
2003-09-25,615.043358286775
2003-09-26,616.567371565285
2003-09-29,612.6427764391598
2003-09-30,614.6658900583227
2003-10-01,612.453730089313
2003-10-02,619.9499725321501
2003-10-03,630.210722531066
2003-10-06,635.8294452387827
2003-10-07,643.9945982341065
2003-10-08,639.423561043771
2003-10-09,642.2673893331456
2003-10-10,641.4797540183675
2003-10-13,642.9127279889495
2003-10-14,638.3390186951823
2003-10-15,627.3500862289088
2003-10-16,629.2763740392775
2003-10-17,634.3525234088786
2003-10-20,635.4914987263353
2003-10-21,637.0686149903052
2003-10-22,642.9120577637535
2003-10-23,643.070384118677
2003-10-24,649.5886685156821
2003-10-27,639.3444763379575
2003-10-28,636.4602712380357
2003-10-29,640.3521963526746
2003-10-30,636.3815105936378
2003-10-31,640.808721479548
2003-11-03,641.6219587916722
2003-11-04,646.3971648536757
2003-11-05,653.0542107657916
2003-11-06,658.0246709896395
2003-11-07,663.4381703862795
2003-11-10,664.1865316689208
2003-11-11,663.2215150516508
2003-11-12,664.7137109317913
2003-11-13,671.0964462965023
2003-11-14,674.3459340712266
2003-11-17,674.7855957374933
2003-11-18,682.043017407318
2003-11-19,688.411495047542
2003-11-20,688.2488676754863
2003-11-21,687.3583730475617
2003-11-24,683.3945512110433
2003-11-25,679.3354103164189
2003-11-26,682.4036651168548
2003-11-27,683.7409591527565
2003-11-28,680.6936157172232
2003-12-01,680.5685992901612
2003-12-02,686.6633225188313
2003-12-03,688.1401381116831
2003-12-04,686.5669151065397
2003-12-05,689.4776052140346
2003-12-08,688.5091000431258
2003-12-09,688.64974052085
2003-12-10,691.8545019438278
2003-12-11,698.4251935671327
2003-12-12,694.7481277866679
2003-12-15,695.3064239843537
2003-12-16,702.4665082036373
2003-12-17,707.6012257277405
2003-12-18,707.1166514099857
2003-12-19,711.1315521486357
2003-12-22,724.0389061647411
2003-12-23,723.1133620715456
2003-12-24,727.4216807257371
2003-12-25,727.4216807257371
2003-12-26,725.2934025985296
2003-12-29,729.590797383227
2003-12-30,731.4732185223763
2003-12-31,730.7890330461889
2004-01-01,730.7890330461889
2004-01-02,731.5729503425871
2004-01-05,732.1536646780547
2004-01-06,741.5161978201894
2004-01-07,755.5650848891429
2004-01-08,770.128609440306
2004-01-09,775.7929708834174
2004-01-12,770.7097064713113
2004-01-13,772.1731867819624
2004-01-14,772.594092967113
2004-01-15,790.4507424723018
2004-01-16,789.8684829915132
2004-01-19,800.2874874796627
2004-01-20,820.7902631317667
2004-01-21,832.3237622929028
2004-01-22,854.8043641830154
2004-01-23,835.309532264132
2004-01-26,832.8100445061843
2004-01-27,855.5161026358112
2004-01-28,873.1328813066859
2004-01-29,880.304924409197
2004-01-30,883.1336769972055
2004-02-02,867.771389067663
2004-02-03,872.7822778707078
2004-02-04,886.0259784430982
2004-02-05,898.4270170794687
2004-02-06,904.933289697944
2004-02-09,932.1090889254137
2004-02-10,937.3178308466457
2004-02-11,936.5112202490883
2004-02-12,929.0592635666557
2004-02-13,939.8887413675372
2004-02-16,954.1831515139344
2004-02-17,963.4727683550607
2004-02-18,984.4033244023072
2004-02-19,1007.9832852151245
2004-02-20,1040.4644038083882
2004-02-23,1098.5661022475465
2004-02-24,1051.1300766880026
2004-02-25,1039.6894772749886
2004-02-26,1003.0701465802138
2004-02-27,1014.234547205267
2004-03-01,1017.5554012284898
2004-03-02,1003.8693371454452
2004-03-03,980.0027549935455
2004-03-04,984.7313101540686
2004-03-05,1007.3848146592318
2004-03-08,1005.441215940285
2004-03-09,991.9837896168942
2004-03-10,999.0227817395554
2004-03-11,1008.8554543264695
2004-03-12,1014.3297056655267
2004-03-15,1021.4147546349459
2004-03-16,1024.072071886165
2004-03-17,1021.8081882749318
2004-03-18,1018.7892473117842
2004-03-19,1023.7571569431601
2004-03-22,1021.4402711467638
2004-03-23,1030.275232130771
2004-03-24,1033.7586149954236
2004-03-25,1029.9892492734311
2004-03-26,1051.1388989333586
2004-03-29,1066.026215728952
2004-03-30,1073.6984167120563
2004-03-31,1090.9529325349893
2004-04-01,1113.1900549992545
2004-04-02,1125.015980192556
2004-04-05,1122.6326897610086
2004-04-06,1128.4996829930963
2004-04-07,1145.0083282061642
2004-04-08,1145.892088399245
2004-04-09,1145.892088399245
2004-04-12,1145.74806843645
2004-04-13,1146.4899867452004
2004-04-14,1151.9978613933263
2004-04-15,1139.2027553158007
2004-04-16,1138.0813739491
2004-04-19,1137.4970147470776
2004-04-20,1128.4907057054909
2004-04-21,1115.7666236235395
2004-04-22,1111.0087955346955
2004-04-23,1119.9391552213142
2004-04-26,1145.7744983833268
2004-04-27,1165.6201922618832
2004-04-28,1163.5875642195729
2004-04-29,1150.2555719386735
2004-04-30,1143.730622845284
2004-05-03,1110.664200525997
2004-05-04,1116.5123171934024
2004-05-05,1124.0977579666785
2004-05-06,1080.7978800787805
2004-05-07,1057.868688215582
2004-05-10,1007.5794894048815
2004-05-11,988.5199723183879
2004-05-12,961.5998162719379
2004-05-13,902.7670884104979
2004-05-14,969.4372416794289
2004-05-17,974.2302981159445
2004-05-18,976.7802522159093
2004-05-19,998.4717680221131
2004-05-20,992.9731552592368
2004-05-21,980.9226354545368
2004-05-24,981.5693781603549
2004-05-25,976.280793377709
2004-05-26,975.5687688574463
2004-05-27,975.6647369289591
2004-05-28,988.2882801800525
2004-05-31,998.2927847965622
2004-06-01,1012.5362016044502
2004-06-02,1032.7780348436713
2004-06-03,1042.2315314865436
2004-06-04,1056.3724769762891
2004-06-07,1078.0315683083816
2004-06-08,1065.348830451286
2004-06-09,1034.7936671548136
2004-06-10,1032.8108624471388
2004-06-11,1030.555340081995
2004-06-14,1029.2008808711976
2004-06-15,1035.9104142616386
2004-06-16,1040.0529433608447
2004-06-17,1040.7260188256284
2004-06-18,1036.217443971148
2004-06-21,1037.8235379889277
2004-06-22,1029.7378666822394
2004-06-23,1021.4279715049518
2004-06-24,1030.4892131747474
2004-06-25,1030.9942272014432
2004-06-28,1040.3939169225073
2004-06-29,1040.4055331124712
2004-06-30,1039.733968197063
2004-07-01,1036.501554631965
2004-07-02,1038.2180252735907
2004-07-05,1040.5416394253718
2004-07-06,1038.7026048920118
2004-07-07,1040.8124807128938
2004-07-08,1044.8187835435656
2004-07-09,1058.303030453603
2004-07-12,1055.5450620760148
2004-07-13,1054.879255340741
2004-07-14,1055.7325686272284
2004-07-15,1074.331280119104
2004-07-16,1082.4564587934256
2004-07-19,1078.847294035092
2004-07-20,1077.8032482666708
2004-07-21,1075.073654533809
2004-07-22,1079.6430420291515
2004-07-23,1075.6030446808393
2004-07-26,1069.039975431503
2004-07-27,1054.4251505790485
2004-07-28,1043.6717241748402
2004-07-29,1057.078855551093
2004-07-30,1061.856452257673
2004-08-02,1049.8760216787823
2004-08-03,1027.3237547692288
2004-08-04,1034.5917400354595
2004-08-05,1032.292985329675
2004-08-06,1034.6414413779135
2004-08-09,1043.9995437260884
2004-08-10,1037.3407864691742
2004-08-11,1027.504632780886
2004-08-12,1026.2233623409347
2004-08-13,1021.9945210873493
2004-08-16,1019.658477757779
2004-08-17,1010.4962163169511
2004-08-18,1006.2638213024544
2004-08-19,1019.8067313945062
2004-08-20,1031.594419434448
2004-08-23,1053.4895319363734
2004-08-24,1073.4174144719873
2004-08-25,1076.5701515573126
2004-08-26,1071.7206804173934
2004-08-27,1070.390304944816
2004-08-30,1082.0723075225146
2004-08-31,1104.0361911852326
2004-09-01,1146.4902208131978
2004-09-02,1147.06208711571
2004-09-03,1154.5996855604158
2004-09-06,1170.685482127086
2004-09-07,1181.642098635983
2004-09-08,1201.3603253779306
2004-09-09,1184.2360080895733
2004-09-10,1186.370386546166
2004-09-13,1208.1914960991305
2004-09-14,1224.2169392828162
2004-09-15,1241.4635316718075
2004-09-16,1232.0866506591788
2004-09-17,1243.2989207099029
2004-09-20,1236.959238110076
2004-09-21,1237.6389675722005
2004-09-22,1256.9907523211768
2004-09-23,1289.3103121627883
2004-09-24,1248.6792332005996
2004-09-27,1257.0648880736867
2004-09-28,1240.8893115460628
2004-09-29,1234.828193201704
2004-09-30,1220.6632943965978
2004-10-01,1210.7993578432527
2004-10-04,1220.2719699494323
2004-10-05,1236.4389481764695
2004-10-06,1237.4352665819647
2004-10-07,1238.8107624913077
2004-10-08,1253.0808566060773
2004-10-11,1273.4349774865163
2004-10-12,1284.2719241977954
2004-10-13,1283.0931218339656
2004-10-14,1297.6869366404421
2004-10-15,1294.2592055677674
2004-10-18,1294.5116700572958
2004-10-19,1297.5183585835332
2004-10-20,1293.0915535043612
2004-10-21,1300.3119143133208
2004-10-22,1302.186687968121
2004-10-25,1301.198729622849
2004-10-26,1292.2197474075308
2004-10-27,1309.2404414297314
2004-10-28,1310.3430931822445
2004-10-29,1318.6359499061246
2004-11-01,1323.8252049593302
2004-11-02,1337.9690415093867
2004-11-03,1365.9650393830616
2004-11-04,1416.1295377041433
2004-11-05,1454.4246012351168
2004-11-08,1464.5229441627364
2004-11-09,1481.0195800406955
2004-11-10,1508.4397084445716
2004-11-11,1513.266515816162
2004-11-12,1534.3008742893376
2004-11-15,1537.325319143052
2004-11-16,1500.095969722144
2004-11-17,1484.019531154587
2004-11-18,1505.3154499979291
2004-11-19,1525.1188509811234
2004-11-22,1507.8116889900368
2004-11-23,1524.7468961849468
2004-11-24,1521.4981143849732
2004-11-25,1518.6167578237512
2004-11-26,1542.4032018607033
2004-11-29,1544.003906429845
2004-11-30,1538.4487201723518
2004-12-01,1547.8668193314713
2004-12-02,1500.0291638158985
2004-12-03,1520.9261486411372
2004-12-06,1491.3578779236068
2004-12-07,1474.8693395298326
2004-12-08,1473.6090239192476
2004-12-09,1456.5779241792843
2004-12-10,1518.0644251838899
2004-12-13,1541.4676185610094
2004-12-14,1572.472905832039
2004-12-15,1555.2624844696204
2004-12-16,1545.2257880709394
2004-12-17,1554.3927668326417
2004-12-20,1590.8625079614164
2004-12-21,1594.7068486111166
2004-12-22,1541.149429696101
2004-12-23,1551.0860618445918
2004-12-24,1554.847151074467
2004-12-27,1604.6639674102523
2004-12-28,1621.1383614007157
2004-12-29,1630.6336392142532
2004-12-30,1645.210265712456
2004-12-31,1662.693902967636
2005-01-03,1678.6813001015673
2005-01-04,1684.5631346857333
2005-01-05,1633.8291925650742
2005-01-06,1604.6896972676452
2005-01-07,1626.9772589207016
2005-01-10,1618.3638499028862
2005-01-11,1624.5651539523026
2005-01-12,1655.5554356260188
2005-01-13,1658.2511943952343
2005-01-14,1641.3884458259975
2005-01-17,1607.0465226217718
2005-01-18,1604.3830360150514
2005-01-19,1613.762399301091
2005-01-20,1628.6646898992371
2005-01-21,1636.1549252138473
2005-01-24,1679.32466440283
2005-01-25,1648.3148949941783
2005-01-26,1632.3246058231114
2005-01-27,1644.3082113454323
2005-01-28,1675.4641613474719
2005-01-31,1715.4916540998856
2005-02-01,1751.6295422975227
2005-02-02,1754.4148161946143
2005-02-03,1761.6354396994986
2005-02-04,1795.312372834712
2005-02-07,1801.7234417388875
2005-02-08,1811.4564560300944
2005-02-09,1809.1369339342186
2005-02-10,1850.1732259757941
2005-02-11,1850.9728798205583
2005-02-14,1866.0215227455571
2005-02-15,1888.3792744937396
2005-02-16,1855.7120035256148
2005-02-17,1831.627930363565
2005-02-18,1848.4246547072441
2005-02-21,1908.9840879068536
2005-02-22,1907.1719367417104
2005-02-23,1932.5230698220312
2005-02-24,2008.8971980823778
2005-02-25,1984.0291161197613
2005-02-28,1965.008174492693
2005-03-01,1952.456451077508
2005-03-02,1942.394314203089
2005-03-03,1885.1650534933422
2005-03-04,1891.4302978105482
2005-03-07,1980.1865433074468
2005-03-08,1919.4297605219883
2005-03-09,1938.279285442552
2005-03-10,1901.0179418749672
2005-03-11,1913.5583397545001
2005-03-14,1826.5175148432274
2005-03-15,1714.9003347555822
2005-03-16,1755.100671922454
2005-03-17,1789.4986846732072
2005-03-18,1793.5586798714914
2005-03-21,1797.8209390917182
2005-03-22,1782.2381804378222
2005-03-23,1755.61711454688
2005-03-24,1755.5435191951908
2005-03-25,1755.5435191951908
2005-03-28,1722.4489799964022
2005-03-29,1717.898089585676
2005-03-30,1687.8328276067812
2005-03-31,1718.9132226422576
2005-04-01,1743.8306732641154
2005-04-04,1752.635119559749
2005-04-05,1767.4038920958776
2005-04-06,1769.7416617508784
2005-04-07,1797.9364669520508
2005-04-08,1800.6690453548288
2005-04-11,1814.462302318164
2005-04-12,1800.7695028851406
2005-04-13,1825.7274013095575
2005-04-14,1809.6633877697366
2005-04-15,1784.1740390371444
2005-04-18,1759.9555075992878
2005-04-19,1764.0151320385085
2005-04-20,1784.852045915526
2005-04-21,1832.2337771766308
2005-04-22,1876.9175941319565
2005-04-25,1887.4055573354951
2005-04-26,1909.310560586446
2005-04-27,1897.994462687763
2005-04-28,1877.9233097865265
2005-04-29,1874.1343621244894
2005-05-02,1872.2195909050874
2005-05-03,1865.5598593234797
2005-05-04,1911.7966378738936
2005-05-05,1921.654255891897
2005-05-06,1911.4877280045341
2005-05-09,1910.9970787481475
2005-05-10,1909.2445341584282
2005-05-11,1913.5638601919854
2005-05-12,1897.3979639224249
2005-05-13,1876.322211881265
2005-05-16,1871.696540996821
2005-05-17,1880.1366386523136
2005-05-18,1891.3577277096695
2005-05-19,1886.6359719081038
2005-05-20,1870.5056717207008
2005-05-23,1849.4860570321387
2005-05-24,1807.3276078087115
2005-05-25,1819.7793891847052
2005-05-26,1833.5313500131524
2005-05-27,1841.8491781969317
2005-05-30,1837.042641304097
2005-05-31,1827.4940086268161
2005-06-01,1844.0211964100506
2005-06-02,1858.2562481646253
2005-06-03,1900.9095475843976
2005-06-06,1892.1304913030583
2005-06-07,1902.9062490576755
2005-06-08,1888.3286828518605
2005-06-09,1877.4525482749455
2005-06-10,1914.4091025188968
2005-06-13,1942.145462948012
2005-06-14,1987.0498550889781
2005-06-15,2015.2062853988298
2005-06-16,2011.467580015191
2005-06-17,2046.9828737931914
2005-06-20,2057.4840796028193
2005-06-21,2057.959378663029
2005-06-22,2070.212927715264
2005-06-23,2090.940901027181
2005-06-24,2070.39456012586
2005-06-27,2044.7443516205708
2005-06-28,2064.0285432648757
2005-06-29,2086.118813296592
2005-06-30,2102.8827259122286
2005-07-01,2130.7140996296484
2005-07-04,2129.0205137717253
2005-07-05,2083.8699246516985
2005-07-06,2079.6908490398714
2005-07-07,2094.666378950307
2005-07-08,2125.128712370979
2005-07-11,2181.8773678936927
2005-07-12,2155.2125556451033
2005-07-13,2152.6942338057256
2005-07-14,2144.75487590321
2005-07-15,2155.897087226461
2005-07-18,2234.0538558600124
2005-07-19,2198.9932728992603
2005-07-20,2198.684492249577
2005-07-21,2228.044059633091
2005-07-22,2269.9221221978382
2005-07-25,2304.1463600320394
2005-07-26,2277.9169699167114
2005-07-27,2248.2994047020725
2005-07-28,2283.8488341821526
2005-07-29,2299.1115738792078
2005-08-01,2304.0717515814135
2005-08-02,2329.939172823369
2005-08-03,2342.5804039159875
2005-08-04,2360.88976901596
2005-08-05,2420.797187612664
2005-08-08,2469.379467714893
2005-08-09,2512.8846838289883
2005-08-10,2591.5266003980837
2005-08-11,2583.402304818715
2005-08-12,2558.1229062028506
2005-08-15,2562.003890239136
2005-08-16,2587.520325330474
2005-08-17,2570.9084769984674
2005-08-18,2594.4834812762247
2005-08-19,2625.2088168617993
2005-08-22,2590.681751244159
2005-08-23,2511.4400161026483
2005-08-24,2537.0453382356004
2005-08-25,2546.2844687731335
2005-08-26,2476.6627234575876
2005-08-29,2402.832725611956
2005-08-30,2399.3702786298136
2005-08-31,2462.0189521207117
2005-09-01,2507.085438167144
2005-09-02,2560.532792668043
2005-09-05,2540.4108651366078
2005-09-06,2535.0640123458816
2005-09-07,2553.717464515524
2005-09-08,2519.4824969505057
2005-09-09,2469.1778241726242
2005-09-12,2402.047382577395
2005-09-13,2391.9563171498644
2005-09-14,2450.0870239354226
2005-09-15,2430.3606508026064
2005-09-16,2430.214727706512
2005-09-19,2450.5425425988824
2005-09-20,2428.5515709897522
2005-09-21,2443.9400359452184
2005-09-22,2440.37593283922
2005-09-23,2452.4422638687824
2005-09-26,2473.341675367447
2005-09-27,2424.8243039499525
2005-09-28,2447.9184250967037
2005-09-29,2466.7559979234343
2005-09-30,2507.518245784644
2005-10-03,2523.640928615577
2005-10-04,2551.6261908369065
2005-10-05,2553.3850495628276
2005-10-06,2461.1279065634735
2005-10-07,2449.6420642840994
2005-10-10,2412.6133553669792
2005-10-11,2419.821821505819
2005-10-12,2461.0754766614496
2005-10-13,2505.4958705408153
2005-10-14,2525.6175525213957
2005-10-17,2524.7941605786045
2005-10-18,2557.9000383626226
2005-10-19,2571.5309371146095
2005-10-20,2593.800994510473
2005-10-21,2578.850079930087
2005-10-24,2605.389348739882
2005-10-25,2606.910019161549
2005-10-26,2583.7078285019425
2005-10-27,2565.08920904047
2005-10-28,2589.0791824239823
2005-10-31,2656.6747311222534
2005-11-01,2707.056606835746
2005-11-02,2751.0238285589185
2005-11-03,2772.3800648636957
2005-11-04,2778.0337939154533
2005-11-07,2774.9963635700396
2005-11-08,2815.6856200078582
2005-11-09,2883.6489942690787
2005-11-10,2935.7695985909686
2005-11-11,2984.534979017484
2005-11-14,2983.882050778802
2005-11-15,2958.074598617989
2005-11-16,2994.8039349520795
2005-11-17,3023.628795433349
2005-11-18,3060.608137458261
2005-11-21,3073.632076773445
2005-11-22,3141.487164241266
2005-11-23,3102.1995979702942
2005-11-24,3102.1867153867884
2005-11-25,3185.81874338035
2005-11-28,3214.3849641943953
2005-11-29,3176.529167449119
2005-11-30,3158.3312915647352
2005-12-01,3157.823526805018
2005-12-02,3196.835260469606
2005-12-05,3231.1549580351116
2005-12-06,3316.4698633595945
2005-12-07,3273.143400098665
2005-12-08,3272.927541004352
2005-12-09,3263.5188683668553
2005-12-12,3293.7450631751176
2005-12-13,3287.999497106035
2005-12-14,3276.266872163147
2005-12-15,3274.7973022742326
2005-12-16,3273.2119712017375
2005-12-19,3190.6950194114906
2005-12-20,3188.2154053156637
2005-12-21,3311.0953393811023
2005-12-22,3352.339674797408
2005-12-23,3389.5192746480043
2005-12-26,3445.9598800151766
2005-12-27,3504.24160460454
2005-12-28,3528.4008557091247
2005-12-29,3534.4761243512517
2005-12-30,3530.8048848960366
2006-01-02,3477.7204891046376
2006-01-03,3563.5355085620486
2006-01-04,3579.7731181820927
2006-01-05,3618.997239521407
2006-01-06,3626.979266409445
2006-01-09,3628.5714434359634
2006-01-10,3725.64665022506
2006-01-11,3741.29182896568
2006-01-12,3795.1090963330885
2006-01-13,3895.674693264096
2006-01-16,3894.0741277774932
2006-01-17,3936.8950843267494
2006-01-18,3877.2986726333093
2006-01-19,3854.70415466645
2006-01-20,3861.3106263369523
2006-01-23,3895.2406975305166
2006-01-24,3948.495953337845
2006-01-25,3935.1791202702866
2006-01-26,4099.753013120681
2006-01-27,4206.173687036156
2006-01-30,4229.392038125087
2006-01-31,4094.034300053559
2006-02-01,3948.1716090577424
2006-02-02,4016.2833096281634
2006-02-03,3974.9527330286173
2006-02-06,3883.382545999207
2006-02-07,3753.314254770989
2006-02-08,3715.9854989365867
2006-02-09,3900.5468963060844
2006-02-10,4016.49813104145
2006-02-13,4030.925337012931
2006-02-14,3996.92078628857
2006-02-15,4014.9686264829425
2006-02-16,4010.523601958899
2006-02-17,4054.9534420873506
2006-02-20,4091.571369710659
2006-02-21,4110.814697938861
2006-02-22,4194.500284322927
2006-02-23,4251.732526715522
2006-02-24,4274.194137516198
2006-02-27,4199.539719945221
2006-02-28,4235.621327550091
2006-03-01,4308.366303554203
2006-03-02,4281.431247045075
2006-03-03,4248.605464203186
2006-03-06,4118.378678000504
2006-03-07,3963.1276144886415
2006-03-08,4017.041804196043
2006-03-09,4078.9836501383056
2006-03-10,4082.0221574950833
2006-03-13,4094.8715503430717
2006-03-14,4099.176407027431
2006-03-15,4158.057715213935
2006-03-16,4202.2199558920565
2006-03-17,4258.667912704195
2006-03-20,4256.121764926448
2006-03-21,4219.593038658648
2006-03-22,4198.107931138148
2006-03-23,4224.759493590443
2006-03-24,4253.256217233864
2006-03-27,4258.1788241262275
2006-03-28,4323.567600637141
2006-03-29,4357.9725440596
2006-03-30,4319.804769202547
2006-03-31,4322.412388523022
2006-04-03,4406.8712904098
2006-04-04,4474.126303993401
2006-04-05,4391.948961572833
2006-04-06,4296.3143784640815
2006-04-07,4153.254907734472
2006-04-10,4123.247143941599
2006-04-11,4191.880028373061
2006-04-12,4212.2779206839705
2006-04-13,4197.518208287762
2006-04-14,4197.518208287762
2006-04-17,4146.600776722823
2006-04-18,4202.667517109028
2006-04-19,4213.962238109611
2006-04-20,4242.334523093066
2006-04-21,4277.926089646706
2006-04-24,4293.453002037069
2006-04-25,4253.552962115982
2006-04-26,4203.766463642519
2006-04-27,4268.981751521073
2006-04-28,4257.189393005692
2006-05-01,4249.1355169547705
2006-05-02,4206.831239620381
2006-05-03,4163.842666161925
2006-05-04,4116.517129625109
2006-05-05,4146.861792011737
2006-05-08,4133.8471109189
2006-05-09,4149.684443253276
2006-05-10,4172.085575559
2006-05-11,4030.403053692751
2006-05-12,3867.5586487944006
2006-05-15,3702.6564716684275
2006-05-16,3645.1421578565805
2006-05-17,3414.6929121765666
2006-05-18,3191.5823088255547
2006-05-19,3352.4312588461553
2006-05-22,3098.588814276982
2006-05-23,3315.0032477068394
2006-05-24,3178.3104118557494
2006-05-25,3290.9418592698926
2006-05-26,3566.575985886121
2006-05-29,3599.5984965371686
2006-05-30,3418.945437469215
2006-05-31,3460.8234311582146
2006-06-01,3477.307258849536
2006-06-02,3553.7596263636833
2006-06-05,3545.2108940921944
2006-06-06,3409.134014023163
2006-06-07,3188.1343477338296
2006-06-08,2862.505323024356
2006-06-09,2943.8463027058942
2006-06-12,2583.76039770015
2006-06-13,2362.4627988397256
2006-06-14,2537.9021132257444
2006-06-15,2965.0986840446753
2006-06-16,2951.9631698997096
2006-06-19,2954.2690758656117
2006-06-20,2845.952258425098
2006-06-21,2934.811678848419
2006-06-22,2924.638472373027
2006-06-23,2855.225187378005
2006-06-26,2860.2833727107986
2006-06-27,2741.5440489500256
2006-06-28,2708.7686644883
2006-06-29,2796.5856078951765
2006-06-30,2970.886545545577
2006-07-03,2980.2362156904674
2006-07-04,3090.576165980361
2006-07-05,3036.8205236803724
2006-07-06,3088.25515055477
2006-07-07,3142.4082792902796
2006-07-10,3269.811805354653
2006-07-11,3231.2138585635344
2006-07-12,3193.443272754569
2006-07-13,3081.8913085322347
2006-07-14,3023.241433860507
2006-07-17,2947.5261930113065
2006-07-18,2970.0623950608065
2006-07-19,3101.8483810022212
2006-07-20,3101.913054958905
2006-07-21,3188.192628783318
2006-07-24,3239.078308759998
2006-07-25,3226.007849026767
2006-07-26,3286.862364843947
2006-07-27,3428.1967412346444
2006-07-28,3484.069747858268
2006-07-31,3501.541063986191
2006-08-01,3462.4872129868354
2006-08-02,3516.0508460027445
2006-08-03,3592.8526091795397
2006-08-04,3665.036315810867
2006-08-07,3660.0918514232953
2006-08-08,3731.5634039546003
2006-08-09,3842.7376707902076
2006-08-10,3845.7470921752056
2006-08-11,3826.371169382134
2006-08-14,3780.076121814045
2006-08-15,3873.6480889291934
2006-08-16,3902.7230965437716
2006-08-17,3913.665354659164
2006-08-18,3949.798999804978
2006-08-21,3953.7996402774543
2006-08-22,3890.8665991259463
2006-08-23,3828.1107397035244
2006-08-24,3723.8065241043028
2006-08-25,3711.3933632104126
2006-08-28,3743.868873582719
2006-08-29,3739.104727811395
2006-08-30,3773.7213472443727
2006-08-31,3787.008142786722
2006-09-01,3755.118276445479
2006-09-04,3750.5016960860403
2006-09-05,3695.0702786828365
2006-09-06,3612.2770081036088
2006-09-07,3594.05862552673
2006-09-08,3623.6147694296214
2006-09-11,3553.4789023491076
2006-09-12,3496.813995464363
2006-09-13,3642.980696347626
2006-09-14,3683.4279908812164
2006-09-15,3655.7992546961727
2006-09-18,3663.551912987074
2006-09-19,3625.9330648715913
2006-09-20,3663.6543243128212
2006-09-21,3608.7951796209477
2006-09-22,3578.6689536536155
2006-09-25,3565.5586576826577
2006-09-26,3635.1766905253508
2006-09-27,3657.913807512068
2006-09-28,3662.380424231278
2006-09-29,3687.1677334583924
2006-10-02,3701.9174050491806
2006-10-03,3713.662626377117
2006-10-04,3716.658217620412
