Date,SOUTH AFRICA IMI VALUE WEIGHTED
2002-12-27,1009.8443296167751
2002-12-30,1022.5897085073016
2002-12-31,1021.5100251158722
2003-01-01,1021.5100251158722
2003-01-02,1031.1987463176501
2003-01-03,1044.8677906611729
2003-01-06,1036.3543007358567
2003-01-07,1037.6556699363778
2003-01-08,1031.3840044126644
2003-01-09,1034.689189272334
2003-01-10,1039.4549223516096
2003-01-13,1043.8960161357818
2003-01-14,1030.2024445148488
2003-01-15,1039.2485630406538
2003-01-16,1029.108770916134
2003-01-17,1025.7615550219682
2003-01-20,1022.5363739261936
2003-01-21,1002.1948672695523
2003-01-22,1002.3545398867832
2003-01-23,1015.0246803173576
2003-01-24,998.9033708226265
2003-01-27,981.4082807167923
2003-01-28,981.7496266827803
2003-01-29,994.8510302262038
2003-01-30,991.7272313574284
2003-01-31,990.3555222701945
2003-02-03,996.1682544999204
2003-02-04,1014.8723444766924
2003-02-05,1009.3123654137103
2003-02-06,1021.4387281269616
2003-02-07,1011.7684226691323
2003-02-10,999.3705359689434
2003-02-11,1009.9381148246446
2003-02-12,1006.8769233781512
2003-02-13,990.5160020583068
2003-02-14,995.0260395148196
2003-02-17,1000.9955108116301
2003-02-18,994.138439213602
2003-02-19,993.2539676019244
2003-02-20,1005.2676525740922
2003-02-21,1017.9685490359649
2003-02-24,1012.4040607615252
2003-02-25,998.2013385569597
2003-02-26,1007.0524098146547
2003-02-27,1003.0661961297214
2003-02-28,1002.2835664867561
2003-03-03,1013.7786396529152
2003-03-04,1001.2243985278297
2003-03-05,1003.4400087972328
2003-03-06,975.0715559078832
2003-03-07,969.69323608578
2003-03-10,967.182583144885
2003-03-11,953.648725570762
2003-03-12,940.6063976757071
2003-03-13,949.6684072839677
2003-03-14,953.7455082265116
2003-03-17,944.739896795919
2003-03-18,975.9067779478867
2003-03-19,980.368382368353
2003-03-20,969.4688712297379
2003-03-21,961.6274629738768
2003-03-24,956.7678042995893
2003-03-25,957.9735398213514
2003-03-26,958.6462001832165
2003-03-27,957.1352113840062
2003-03-28,940.75180253949
2003-03-31,948.8497501668908
2003-04-01,964.939627529541
2003-04-02,968.3426054642372
2003-04-03,977.9094616870062
2003-04-04,965.4575287089965
2003-04-07,984.6712520206219
2003-04-08,969.9323998824534
2003-04-09,977.7847058153303
2003-04-10,980.3783222039367
2003-04-11,990.4825707642806
2003-04-14,993.3427017668121
2003-04-15,1006.0049270208917
2003-04-16,998.2050801095069
2003-04-17,1002.6537286072125
2003-04-18,1002.6537286072125
2003-04-21,999.0423366574158
2003-04-22,1003.6575874580489
2003-04-23,1008.9123912826986
2003-04-24,1015.3888249850951
2003-04-25,1013.4605837426033
2003-04-28,1021.9385285208251
2003-04-29,1023.8496493554031
2003-04-30,1023.5710727847443
2003-05-01,1024.105905383793
2003-05-02,1012.7119869335138
2003-05-05,1048.007253078547
2003-05-06,1043.08043423322
2003-05-07,1043.8387305164
2003-05-08,1033.0698261924404
2003-05-09,1043.7412496402087
2003-05-12,1047.2864384961974
2003-05-13,1056.6379395457973
2003-05-14,1048.1742954912872
2003-05-15,1025.302136242945
2003-05-16,1036.0007402860608
2003-05-19,1020.244310091427
2003-05-20,1026.0472099037288
2003-05-21,1030.3637868360047
2003-05-22,1020.1140074269957
2003-05-23,1031.634838077225
2003-05-26,1039.2644429626885
2003-05-27,1020.7086000968087
2003-05-28,1028.5311428876225
2003-05-29,1040.8925475672454
2003-05-30,1054.8552355891507
2003-06-02,1066.0327546752776
2003-06-03,1059.9715840715921
2003-06-04,1055.5917186579607
2003-06-05,1090.135271899483
2003-06-06,1092.3194144836766
2003-06-09,1096.0624763882884
2003-06-10,1094.3826666385976
2003-06-11,1089.5112067720338
2003-06-12,1098.4428820210858
2003-06-13,1095.2700400765693
2003-06-16,1105.672580432288
2003-06-17,1115.6537009155597
2003-06-18,1101.184373927081
2003-06-19,1113.5493561989304
2003-06-20,1111.1501456542696
2003-06-23,1091.6714626857338
2003-06-24,1091.5942463516049
2003-06-25,1096.847960618946
2003-06-26,1101.1895057198212
2003-06-27,1110.2582783436796
2003-06-30,1115.537185835003
2003-07-01,1125.5517487998563
2003-07-02,1139.5957324507642
2003-07-03,1148.8629198570056
2003-07-04,1140.9701770647862
2003-07-07,1151.143752411687
2003-07-08,1156.8889971310796
2003-07-09,1151.9398102373177
2003-07-10,1152.3711323504144
2003-07-11,1151.2242129138676
2003-07-14,1173.1002083609594
2003-07-15,1158.2511744173814
2003-07-16,1139.8145947811151
2003-07-17,1125.3115844995234
2003-07-18,1126.814290911624
2003-07-21,1124.8228635775795
2003-07-22,1135.7358471432394
2003-07-23,1146.6536346961527
2003-07-24,1157.0100814205082
2003-07-25,1183.3283540478426
2003-07-28,1206.74951096339
2003-07-29,1199.5043317718378
2003-07-30,1190.5670691084138
2003-07-31,1195.276223616365
2003-08-01,1192.5289398326215
2003-08-04,1193.8912351282015
2003-08-05,1195.7956160443334
2003-08-06,1198.8859206451614
2003-08-07,1212.4031412606105
2003-08-08,1199.7072122174027
2003-08-11,1208.3921239625417
2003-08-12,1215.0191444214101
2003-08-13,1218.94725725136
2003-08-14,1222.3835956416015
2003-08-15,1218.6743583565092
2003-08-18,1231.8377550837795
2003-08-19,1237.5781879740334
2003-08-20,1239.430481703141
2003-08-21,1240.6381846464728
2003-08-22,1244.2720238693526
2003-08-25,1230.2582941395463
2003-08-26,1233.7644344505488
2003-08-27,1238.7958657293836
2003-08-28,1241.5290041106246
2003-08-29,1247.5147071736408
2003-09-01,1261.8012095769875
2003-09-02,1254.4739067162525
2003-09-03,1275.8299645155978
2003-09-04,1269.64873736126
2003-09-05,1268.6719356403275
2003-09-08,1256.5529659092515
2003-09-09,1267.9015985268663
2003-09-10,1266.261509120281
2003-09-11,1256.3992124776405
2003-09-12,1253.016160177537
2003-09-15,1247.8008980698062
2003-09-16,1244.0825413857085
2003-09-17,1257.9149834280931
2003-09-18,1267.1770048530188
2003-09-19,1263.345002100547
2003-09-22,1271.435868788334
2003-09-23,1273.2189740996657
2003-09-24,1273.8894422271537
2003-09-25,1273.4074657013598
2003-09-26,1258.0302460351045
2003-09-29,1263.8618701345165
2003-09-30,1271.6609610252628
2003-10-01,1278.681616612053
2003-10-02,1301.8584993511793
2003-10-03,1317.5711425358281
2003-10-06,1315.764352111864
2003-10-07,1329.3282441356814
2003-10-08,1335.8409197651629
2003-10-09,1358.7996603253418
2003-10-10,1360.1109681736586
2003-10-13,1368.1351932265877
2003-10-14,1365.1582204623617
2003-10-15,1361.1657692510103
2003-10-16,1371.686532184339
2003-10-17,1358.2672790188524
2003-10-20,1345.7176226393149
2003-10-21,1352.2054619778078
2003-10-22,1357.9622156251191
2003-10-23,1351.1919412305697
2003-10-24,1362.3473162204366
2003-10-27,1370.0768727011696
2003-10-28,1373.2037739995953
2003-10-29,1389.5094270499535
2003-10-30,1407.1828399206552
2003-10-31,1403.8533341424047
2003-11-03,1413.3201002187739
2003-11-04,1414.7642068343346
2003-11-05,1408.9394204221737
2003-11-06,1413.4184239628778
2003-11-07,1418.549815187764
2003-11-10,1419.4799203390344
2003-11-11,1406.7277764720604
2003-11-12,1416.4768411414875
2003-11-13,1454.226285268665
2003-11-14,1478.04238198703
2003-11-17,1459.4987644615185
2003-11-18,1460.1996126457368
2003-11-19,1464.715912724996
2003-11-20,1453.2518801584745
2003-11-21,1472.760327899946
2003-11-24,1455.5825863570558
2003-11-25,1473.013453050782
2003-11-26,1502.3535433489242
2003-11-27,1500.8590012313196
2003-11-28,1527.3516774763027
2003-12-01,1564.822264904625
2003-12-02,1567.1243855075966
2003-12-03,1569.9872160788502
2003-12-04,1544.192374407344
2003-12-05,1556.7476746908242
2003-12-08,1529.7102149004443
2003-12-09,1541.2109749446784
2003-12-10,1522.195681075864
2003-12-11,1529.8794381357402
2003-12-12,1536.8874524769
2003-12-15,1562.3558508662338
2003-12-16,1555.9049124336361
2003-12-17,1535.092592995085
2003-12-18,1521.3466523786526
2003-12-19,1487.426985541512
2003-12-22,1489.8121693425824
2003-12-23,1500.177502014758
2003-12-24,1541.9065834366743
2003-12-25,1541.9065834366743
2003-12-26,1542.4827817115013
2003-12-29,1536.367180025913
2003-12-30,1575.2570298746648
2003-12-31,1557.3153505394823
2004-01-01,1557.3153505394823
2004-01-02,1602.8933950311693
2004-01-05,1653.0185859234098
2004-01-06,1618.0827734975423
2004-01-07,1605.1432339327685
2004-01-08,1584.4624646677842
2004-01-09,1574.0267748618774
2004-01-12,1540.1159710137645
2004-01-13,1576.348591114795
2004-01-14,1539.2481279012327
2004-01-15,1488.5947948704907
2004-01-16,1511.442866191267
2004-01-19,1517.6875893810954
2004-01-20,1539.2369167109985
2004-01-21,1526.8594589322552
2004-01-22,1546.5967087489419
2004-01-23,1551.0021633216231
2004-01-26,1560.7244876529332
2004-01-27,1558.2580967314616
2004-01-28,1577.03949152754
2004-01-29,1553.9977417698672
2004-01-30,1551.1992951854543
2004-02-02,1559.7567879573767
2004-02-03,1592.0056088547133
2004-02-04,1580.224874997623
2004-02-05,1556.088573665997
2004-02-06,1565.458284746324
2004-02-09,1574.7708254982165
2004-02-10,1594.6085962547195
2004-02-11,1583.363670269784
2004-02-12,1638.381885205967
2004-02-13,1659.961548332255
2004-02-16,1644.158615698509
2004-02-17,1670.5071179100376
2004-02-18,1676.3130847017012
2004-02-19,1670.4196727821604
2004-02-20,1634.9395518282972
2004-02-23,1650.8743014723493
2004-02-24,1644.5739716866124
2004-02-25,1644.465986252938
2004-02-26,1640.6613913342867
2004-02-27,1645.8139980759286
2004-03-01,1674.9320320790976
2004-03-02,1683.8947147681818
2004-03-03,1632.7968527890696
2004-03-04,1630.5274832938278
2004-03-05,1687.02487444046
2004-03-08,1684.9772709487793
2004-03-09,1687.3798053071628
2004-03-10,1648.7360921770796
2004-03-11,1613.3846005661396
2004-03-12,1602.2859650827893
2004-03-15,1610.1766474186593
2004-03-16,1615.0423187718507
2004-03-17,1600.7848685703225
2004-03-18,1640.732882366685
2004-03-19,1640.3203335564904
2004-03-22,1681.5423794413432
2004-03-23,1650.429348712711
2004-03-24,1630.1033165307774
2004-03-25,1636.8260496470255
2004-03-26,1640.901384756268
2004-03-29,1676.1931713849403
2004-03-30,1704.2480459604253
2004-03-31,1717.4405021228415
2004-04-01,1723.1528534197805
2004-04-02,1710.8947373318947
2004-04-05,1727.3761908522545
2004-04-06,1738.9498565030046
2004-04-07,1758.0957317418847
2004-04-08,1746.9364007245065
2004-04-09,1746.9364007245065
2004-04-12,1756.3042821186596
2004-04-13,1712.3525102919134
2004-04-14,1687.798021465086
2004-04-15,1677.1986402497766
2004-04-16,1712.2659236004158
2004-04-19,1683.989285314162
2004-04-20,1693.8120277690516
2004-04-21,1630.9254144405031
2004-04-22,1590.8132577825368
2004-04-23,1608.6416595512937
2004-04-26,1619.5707138402481
2004-04-27,1621.684247583142
2004-04-28,1583.0667090484244
2004-04-29,1571.282292324616
2004-04-30,1528.5643653817108
2004-05-03,1523.9851309546793
2004-05-04,1563.055747450123
2004-05-05,1582.5470041833264
2004-05-06,1552.7870832801118
2004-05-07,1526.857276077383
2004-05-10,1477.9511913638107
2004-05-11,1505.084168362598
2004-05-12,1503.4409062604877
2004-05-13,1502.4523479128106
2004-05-14,1484.4713560611158
2004-05-17,1487.320201394585
2004-05-18,1475.617582695383
2004-05-19,1533.816467622579
2004-05-20,1518.3151180042917
2004-05-21,1524.9927587519715
2004-05-24,1522.8481183914364
2004-05-25,1542.8633632047308
2004-05-26,1571.105876074927
2004-05-27,1606.5448116710436
2004-05-28,1614.6657260379698
2004-05-31,1630.3305064837452
2004-06-01,1649.0844133029932
2004-06-02,1636.3451487441278
2004-06-03,1625.4156527276157
2004-06-04,1615.089441466301
2004-06-07,1639.3203032004908
2004-06-08,1627.1655309024231
2004-06-09,1612.971867286879
2004-06-10,1616.8754225487494
2004-06-11,1601.2160563515524
2004-06-14,1582.2195491025643
2004-06-15,1591.6992696196246
2004-06-16,1588.225806435539
2004-06-17,1593.383273363482
2004-06-18,1632.2398632884622
2004-06-21,1645.0702836645085
2004-06-22,1636.9389251374344
2004-06-23,1644.7487085097841
2004-06-24,1663.3254544077183
2004-06-25,1661.1837623607216
2004-06-28,1684.441354984431
2004-06-29,1668.6506060617887
2004-06-30,1675.4220792130754
2004-07-01,1678.320841063922
2004-07-02,1692.5677381768603
2004-07-05,1684.1751625853083
2004-07-06,1655.7630256446505
2004-07-07,1688.2957760677855
2004-07-08,1695.569112508746
2004-07-09,1692.5102544876738
2004-07-12,1704.5696157845205
2004-07-13,1717.207610210306
2004-07-14,1720.0379077475327
2004-07-15,1719.234086148802
2004-07-16,1723.2546763173782
2004-07-19,1726.8204597461747
2004-07-20,1715.395790925138
2004-07-21,1707.4963923250107
2004-07-22,1700.4797058671986
2004-07-23,1667.6474537870022
2004-07-26,1666.926766330928
2004-07-27,1654.8486303941345
2004-07-28,1676.8344489544133
2004-07-29,1675.0391521352226
2004-07-30,1689.8743390932011
2004-08-02,1685.084188982626
2004-08-03,1700.314033763167
2004-08-04,1717.1348518228554
2004-08-05,1711.2627393790087
2004-08-06,1710.6596473686654
2004-08-09,1726.5302992695406
2004-08-10,1709.6574607037894
2004-08-11,1685.3864091705077
2004-08-12,1678.0104404434562
2004-08-13,1680.2588757604826
2004-08-16,1681.3496802351488
2004-08-17,1688.9078387929396
2004-08-18,1685.8780118381808
2004-08-19,1689.5887887542192
2004-08-20,1699.4058550790007
2004-08-23,1707.3214421760172
2004-08-24,1685.6359091501174
2004-08-25,1689.9344139812645
2004-08-26,1720.38193632823
2004-08-27,1704.9007048819342
2004-08-30,1711.6940098239224
2004-08-31,1728.8444123658496
2004-09-01,1731.9095306986653
2004-09-02,1755.0963669741186
2004-09-03,1747.738281238014
2004-09-06,1754.6344371481616
2004-09-07,1733.8953629526818
2004-09-08,1735.509765911724
2004-09-09,1742.7432288140133
2004-09-10,1773.151153730915
2004-09-13,1774.6681167992303
2004-09-14,1799.7936290049652
2004-09-15,1767.3141060712974
2004-09-16,1790.552528668575
2004-09-17,1808.028071393655
2004-09-20,1828.4123203820823
2004-09-21,1846.221089389617
2004-09-22,1831.2741867460072
2004-09-23,1855.5832592155634
2004-09-24,1862.1863461037694
2004-09-27,1857.5008376829128
2004-09-28,1870.3242827908157
2004-09-29,1879.5199920006723
2004-09-30,1882.704807082231
2004-10-01,1894.7929294771939
2004-10-04,1895.541762213326
2004-10-05,1877.2743642265502
2004-10-06,1894.2872024534677
2004-10-07,1888.9693282283808
2004-10-08,1906.0563706312773
2004-10-11,1900.8852035555146
2004-10-12,1868.682057317055
2004-10-13,1843.6167644251857
2004-10-14,1870.05326845259
2004-10-15,1905.9657442626117
2004-10-18,1921.2261504437145
2004-10-19,1931.590535186883
2004-10-20,1916.404440289884
2004-10-21,1950.2986013149412
2004-10-22,1962.3628796022283
2004-10-25,1955.7638119948463
2004-10-26,1959.5948295357657
2004-10-27,2004.672034646079
2004-10-28,2009.9427741710874
2004-10-29,1990.4947899426395
2004-11-01,2020.93527059229
2004-11-02,2009.9768836674166
2004-11-03,2046.1236933120845
2004-11-04,2057.993258994862
2004-11-05,2070.786963247368
2004-11-08,2065.3498136996363
2004-11-09,2075.430119218443
2004-11-10,2078.546587203989
2004-11-11,2095.99152997768
2004-11-12,2103.3821359295184
2004-11-15,2122.9648415080437
2004-11-16,2130.3271717318203
2004-11-17,2156.151822693529
2004-11-18,2147.1597828593963
2004-11-19,2152.2691734382984
2004-11-22,2138.9296639600475
2004-11-23,2145.540445090515
2004-11-24,2170.0638829623185
2004-11-25,2203.714750167677
2004-11-26,2242.01149687965
2004-11-29,2293.1161130154287
2004-11-30,2274.701662644757
2004-12-01,2292.8547911217584
2004-12-02,2257.086116629286
2004-12-03,2277.266764050251
2004-12-06,2279.805461825364
2004-12-07,2271.916932767632
2004-12-08,2212.7509312266916
2004-12-09,2218.9366236605665
2004-12-10,2231.568483822045
2004-12-13,2268.9094953337403
2004-12-14,2279.61541515314
2004-12-15,2294.150271307258
2004-12-16,2280.018337482617
2004-12-17,2283.9860931621492
2004-12-20,2320.3073982879714
2004-12-21,2332.7015159115335
2004-12-22,2345.496268781665
2004-12-23,2369.3438179008476
2004-12-24,2365.5357954895353
2004-12-27,2380.679991412967
2004-12-28,2390.0914555852637
2004-12-29,2370.0551884400743
2004-12-30,2383.5662255427706
2004-12-31,2402.3652075131854
2005-01-03,2416.8605575007145
2005-01-04,2330.742012573171
2005-01-05,2294.7677665879746
2005-01-06,2226.557055925003
2005-01-07,2222.8828805672742
2005-01-10,2261.864866181885
2005-01-11,2261.5701699355154
2005-01-12,2275.484791528324
2005-01-13,2255.3295135410704
2005-01-14,2259.793622357891
2005-01-17,2215.6823483398834
2005-01-18,2183.441358024613
2005-01-19,2182.837356612809
2005-01-20,2157.7279007246543
2005-01-21,2190.436643275891
2005-01-24,2219.96456150349
2005-01-25,2213.1501520728443
2005-01-26,2234.6629952282096
2005-01-27,2265.5756654636357
2005-01-28,2257.4457916474094
2005-01-31,2274.986688158262
2005-02-01,2248.635571144167
2005-02-02,2233.256610144264
2005-02-03,2210.126359907025
2005-02-04,2218.2831720525633
2005-02-07,2189.3774000498256
2005-02-08,2171.3872347193214
2005-02-09,2192.0680246505563
2005-02-10,2217.238793742674
2005-02-11,2244.625156688358
2005-02-14,2270.942507803942
2005-02-15,2270.1472143263804
2005-02-16,2293.5601008139392
2005-02-17,2327.25490467916
2005-02-18,2339.2501053194715
2005-02-21,2352.9403171775016
2005-02-22,2412.8347726557463
2005-02-23,2400.0560935427657
2005-02-24,2403.644662783848
2005-02-25,2414.6343855711375
2005-02-28,2447.256063132234
2005-03-01,2430.805178642166
2005-03-02,2395.373530595064
2005-03-03,2379.844245860811
2005-03-04,2430.7910527475183
2005-03-07,2426.949712039464
2005-03-08,2482.3599306826163
2005-03-09,2482.1810126227097
2005-03-10,2450.4703895679527
2005-03-11,2462.815390774967
2005-03-14,2404.914187298298
2005-03-15,2346.409140960753
2005-03-16,2334.803881781624
2005-03-17,2330.8356899952832
2005-03-18,2343.8447138247575
2005-03-21,2319.8790214543615
2005-03-22,2318.7306933228147
2005-03-23,2242.6451539579666
2005-03-24,2213.456148187209
2005-03-25,2213.456148187209
2005-03-28,2169.0477046161827
2005-03-29,2170.387144816651
2005-03-30,2187.510480853664
2005-03-31,2231.690591837359
2005-04-01,2275.2053726900112
2005-04-04,2223.9128283766745
2005-04-05,2237.4986686895545
2005-04-06,2266.2044619356548
2005-04-07,2265.8392582368783
2005-04-08,2249.737671097774
2005-04-11,2257.4296606454623
2005-04-12,2232.1279326835597
2005-04-13,2231.016732136703
2005-04-14,2187.9363085851837
2005-04-15,2188.3840942602624
2005-04-18,2177.387185628119
2005-04-19,2213.5696186316864
2005-04-20,2231.488866328448
2005-04-21,2235.2561245018637
2005-04-22,2242.8070487181053
2005-04-25,2229.9849915037516
2005-04-26,2241.488748318364
2005-04-27,2244.720554958576
2005-04-28,2180.643523618528
2005-04-29,2209.7017507029063
2005-05-02,2203.632883422845
2005-05-03,2215.580575136169
2005-05-04,2262.850175387791
2005-05-05,2296.7907811952514
2005-05-06,2298.797968952058
2005-05-09,2302.2925380818683
2005-05-10,2284.6425810557353
2005-05-11,2279.17167260063
2005-05-12,2240.2338106641887
2005-05-13,2206.6965622688426
2005-05-16,2208.359350340004
2005-05-17,2174.490732168966
2005-05-18,2193.3468667771012
2005-05-19,2199.791046590288
2005-05-20,2160.7477480630178
2005-05-23,2183.823483676422
2005-05-24,2166.7328699225986
2005-05-25,2187.126859315182
2005-05-26,2179.1810400116697
2005-05-27,2194.7885757592467
2005-05-30,2188.7489909710634
2005-05-31,2126.385118972251
2005-06-01,2085.8917794839363
2005-06-02,2110.3862878607342
2005-06-03,2141.333844744215
2005-06-06,2189.057507212474
2005-06-07,2204.118099007872
2005-06-08,2187.008980449502
2005-06-09,2133.5014763595696
2005-06-10,2154.517464013562
2005-06-13,2151.316489672587
2005-06-14,2140.560004536866
2005-06-15,2170.674920616292
2005-06-16,2185.8331530196356
2005-06-17,2230.769956006861
2005-06-20,2213.106737942751
2005-06-21,2204.0824499516343
2005-06-22,2216.8107413423822
2005-06-23,2207.6094728535923
2005-06-24,2203.1269296858422
2005-06-27,2219.142272859761
2005-06-28,2229.5358074099104
2005-06-29,2230.0223553271744
2005-06-30,2235.7114056159207
2005-07-01,2208.819366573066
2005-07-04,2196.7461828617948
2005-07-05,2192.1746663272675
2005-07-06,2209.5693818597692
2005-07-07,2194.6850436854675
2005-07-08,2190.728228236261
2005-07-11,2263.85446146523
2005-07-12,2360.113402892862
2005-07-13,2336.2056138842886
2005-07-14,2387.7685296466734
2005-07-15,2362.158037680698
2005-07-18,2360.098401479928
2005-07-19,2357.8411720802687
2005-07-20,2365.392801183332
2005-07-21,2401.3644546966048
2005-07-22,2401.95034270386
2005-07-25,2411.410835645645
2005-07-26,2381.342383083459
2005-07-27,2407.7409702699856
2005-07-28,2433.4346501858136
2005-07-29,2437.9243874432873
2005-08-01,2480.927063351923
2005-08-02,2499.090502470221
2005-08-03,2533.323348621303
2005-08-04,2545.4099025643754
2005-08-05,2527.315942674563
2005-08-08,2551.91782116196
2005-08-09,2545.8040260032585
2005-08-10,2619.031606812493
2005-08-11,2625.64173840449
2005-08-12,2611.3963119937675
2005-08-15,2599.951965412336
2005-08-16,2584.5193658652856
2005-08-17,2534.3612228220345
2005-08-18,2507.3499871402523
2005-08-19,2522.151963878505
2005-08-22,2563.467622383188
2005-08-23,2556.375259297546
2005-08-24,2543.2902055918303
2005-08-25,2534.7428600206995
2005-08-26,2531.050783912383
2005-08-29,2529.9868188599785
2005-08-30,2501.462685988186
2005-08-31,2552.2707446415097
2005-09-01,2643.6379655533674
2005-09-02,2682.8169460795843
2005-09-05,2671.15116625388
2005-09-06,2668.903850275575
2005-09-07,2686.444389082701
2005-09-08,2691.730130318882
2005-09-09,2701.0429820603736
2005-09-12,2691.4127439869944
2005-09-13,2684.8248584457633
2005-09-14,2695.8139647100743
2005-09-15,2688.2168177254594
2005-09-16,2707.90700582647
2005-09-19,2707.8415273685446
2005-09-20,2717.3777591678804
2005-09-21,2720.9667546826045
2005-09-22,2703.5642052409135
2005-09-23,2676.0098096732245
2005-09-26,2690.8184272303292
2005-09-27,2694.276760188729
2005-09-28,2703.468817335138
2005-09-29,2744.538879672984
2005-09-30,2784.6576102730373
2005-10-03,2726.185796068662
2005-10-04,2718.0731937686764
2005-10-05,2674.9384619555944
2005-10-06,2616.6723565526145
2005-10-07,2583.9676448930736
2005-10-10,2596.704243930135
2005-10-11,2617.4079283782276
2005-10-12,2613.4207504602355
2005-10-13,2522.496199111608
2005-10-14,2509.856832051274
2005-10-17,2585.3006741657355
2005-10-18,2546.283565664954
2005-10-19,2496.9657662857917
2005-10-20,2543.580345866308
2005-10-21,2499.8299306822228
2005-10-24,2553.066038640092
2005-10-25,2562.6691092642986
2005-10-26,2570.099159600769
2005-10-27,2530.809723997417
2005-10-28,2521.2536394478266
2005-10-31,2548.390718465038
2005-11-01,2579.5927083501783
2005-11-02,2609.332955356997
2005-11-03,2682.643585821947
2005-11-04,2637.2940088112127
2005-11-07,2654.5122686238237
2005-11-08,2611.284002521671
2005-11-09,2611.2322473655418
2005-11-10,2631.9615440270954
2005-11-11,2646.205103709986
2005-11-14,2687.8406180469005
2005-11-15,2673.4632814675883
2005-11-16,2676.2175138440625
2005-11-17,2715.1370493289783
2005-11-18,2738.8745696130973
2005-11-21,2763.6577497818057
2005-11-22,2748.2997371594115
2005-11-23,2779.697697650106
2005-11-24,2809.0706173101735
2005-11-25,2803.4578908336025
2005-11-28,2787.6108541962803
2005-11-29,2765.9193512843704
2005-11-30,2747.4814894665496
2005-12-01,2749.4152461711824
2005-12-02,2812.9668030928183
2005-12-05,2832.684751537074
2005-12-06,2882.85577271323
2005-12-07,2913.356675229793
2005-12-08,2897.6236306477454
2005-12-09,2881.7989289261545
2005-12-12,2927.959020775902
2005-12-13,2934.892793960788
2005-12-14,2934.533347567261
2005-12-15,2914.894290816932
2005-12-16,2921.37309661052
2005-12-19,2988.72000449016
2005-12-20,2983.342006032405
2005-12-21,2984.0104840142367
2005-12-22,3021.7980150223307
2005-12-23,3050.3786350231944
2005-12-26,3050.3786350231944
2005-12-27,3081.5383424051897
2005-12-28,3039.674719656138
2005-12-29,3071.0432079416473
2005-12-30,3049.5813522577546
2006-01-02,3049.5813522577546
2006-01-03,3134.2832486923303
2006-01-04,3186.3448041597526
2006-01-05,3161.649327510251
2006-01-06,3252.713992427245
2006-01-09,3285.652027309307
2006-01-10,3289.3808658046482
2006-01-11,3332.581782641388
2006-01-12,3329.934736818494
2006-01-13,3385.3661460058656
2006-01-16,3337.6232612307995
2006-01-17,3275.68637294781
2006-01-18,3265.2714197596474
2006-01-19,3408.998046356266
2006-01-20,3411.388178183884
2006-01-23,3412.509532442946
2006-01-24,3420.4418914195167
2006-01-25,3447.4172790937782
2006-01-26,3420.05843290642
2006-01-27,3436.5694886531173
2006-01-30,3411.787830439102
2006-01-31,3493.4235858765624
2006-02-01,3534.3091828255983
2006-02-02,3556.56074516088
2006-02-03,3460.4153130414525
2006-02-06,3496.5794845201963
2006-02-07,3454.9539015004257
2006-02-08,3363.8258653170506
2006-02-09,3465.5823599451105
2006-02-10,3471.467374636551
2006-02-13,3380.1179732773253
2006-02-14,3325.0348152335505
2006-02-15,3390.8819272964947
2006-02-16,3393.2718915525215
2006-02-17,3515.7503196200855
2006-02-20,3525.260083817795
2006-02-21,3531.4703055545556
2006-02-22,3527.6535591073953
2006-02-23,3534.6267226348705
2006-02-24,3482.571359954444
2006-02-27,3461.450602203719
2006-02-28,3380.4763188939814
2006-03-01,3375.715816789824
2006-03-02,3450.330699390831
2006-03-03,3376.995489655273
2006-03-06,3365.649988175512
2006-03-07,3224.9032956115707
2006-03-08,3225.1463682396975
2006-03-09,3311.0527906215707
2006-03-10,3299.361745888731
2006-03-13,3346.662598735574
2006-03-14,3424.2406427815213
2006-03-15,3512.5943326969677
2006-03-16,3503.5931656806056
2006-03-17,3519.9788103054325
2006-03-20,3523.3985785983264
2006-03-21,3471.916847886195
2006-03-22,3485.028477756697
2006-03-23,3536.4161749263844
2006-03-24,3561.1032985753623
2006-03-27,3594.7364194760926
2006-03-28,3535.328497264829
2006-03-29,3500.19199613818
2006-03-30,3636.138417661666
2006-03-31,3615.5443069390717
2006-04-03,3692.083761228101
2006-04-04,3727.4766709774567
2006-04-05,3716.367882729335
2006-04-06,3677.4739852603866
2006-04-07,3629.135274505143
2006-04-10,3623.662739756196
2006-04-11,3658.640963976543
2006-04-12,3635.6328310696504
2006-04-13,3622.261078205025
2006-04-14,3622.261078205025
2006-04-17,3671.166089459073
2006-04-18,3726.163286008151
2006-04-19,3757.8073974334393
2006-04-20,3710.8633026772773
2006-04-21,3725.206168917682
2006-04-24,3673.655412420355
2006-04-25,3679.0664847345834
2006-04-26,3655.3740150420963
2006-04-27,3666.2275978880416
2006-04-28,3722.7336223319003
2006-05-01,3759.048432554748
2006-05-02,3752.5396528097203
2006-05-03,3736.550160352526
2006-05-04,3750.0535186678626
2006-05-05,3786.00124293292
2006-05-08,3750.5543624086954
2006-05-09,3802.114571210325
2006-05-10,3830.8337833686555
2006-05-11,3810.3667671266676
2006-05-12,3645.046600988824
2006-05-15,3379.8513853985924
2006-05-16,3414.663304233823
2006-05-17,3406.9359506498067
2006-05-18,3337.306390806653
2006-05-19,3244.699903095458
2006-05-22,3154.0391938442963
2006-05-23,3300.1288024023856
2006-05-24,3170.45734711219
2006-05-25,3205.3177812925287
2006-05-26,3275.5793747575217
2006-05-29,3357.4294150341657
2006-05-30,3269.3636090721034
2006-05-31,3171.843728039788
